standard,lemma,postag
be,be,vvi
preferred,prefer,vvn
before,before,acp-p
an,a,d
infamous,infamous,j
life,life,n1
I,I,pns
am,be,vvm
but,but,acp-av
a,a,d
child,child,n1
and,and,cc
have,have,vvb
not,not,xx
lived,live,vvn
long,long,av_j
and,and,cc
yet,yet,av
not,not,xx
so,so,av
childish,childish,j
as,as,acp-cs
I,I,pns
desire,desire,vvb
to,to,acp-cs
live,live,vvi
ever,ever,av
virtues,virtue,n2
I,I,pns
mean,mean,vvb
to,to,acp-cs
carry,carry,vvi
to,to,acp-p
my,my,po
grave,grave,n1
not,not,xx
grey,grey,j
hairs,hair,n2
I,I,pns
would,will,vmd
I,I,pns
were,be,vvd
as,as,acp-av
sure,sure,j
that,that,cs
destiny,destiny,n1
would,will,vmd
light,light,vvi
on,on,acp-p
me,i,pno
as,as,acp-cs
I,I,pns
am,be,vvm
resolved,resolve,vvn
it,it,pn
could,can,vmd
not,not,xx
fear,fear,vvi
me,i,pno
Nature,nature,n1
hath,have,vvz
given,give,vvn
me,i,pno
beauty,beauty,n1
Virtue,virtue,n1
courage,courage,n1
Nature,nature,n1
must,must,vmb
yield,yield,vvi
me,i,pno
death,death,n1
Virtue,virtue,n1
honour,honour,n1
Suffer,suffer,vvb
me,i,pno
therefore,therefore,av
to,to,acp-cs
die,die,vvi
for,for,acp-p
which,which,crq-r
I,I,pns
was,be,vvd
born,bear,vvn
or,or,cc
let,let,vvb
me,i,pno
curse,curse,vvi
that,that,cs
I,I,pns
was,be,vvd
born,bear,vvn
sith,sith,acp-cs
I,I,pns
may,may,vmb
not,not,xx
die,die,vvi
for,for,acp-p
it,it,pn
Tyte.,Tyte.,n-ab
Alas,Alas,uh
Galathea,Galathea,n1-nn
to,to,acp-cs
consider,consider,vvi
the,the,d
causes,cause,n2
of,of,acp-p
change,change,n1
thou,thou,pns
art,be,vv2
too,too,av
young,young,j
and,and,cc
that,that,cs
I,I,pns
should,shall,vmd
find,find,vvi
them,they,pno
out,out,av
for,for,acp-p
thee,thou,pno
too,too,av
too,too,av
fortunate,fortunate,j
Galla.,Galla.,n-ab
The,the,d
destiny,destiny,n1
to,to,acp-p
me,i,pno
cannot,can,vmb-x
be,be,vvi
so,so,av
