standard,lemma,postag
is,be,vvz
a,a,d
lover,lover,n1
too,too,av
Chr.,Chr.,n-ab
Would,will,vmd
I,I,pns
were,be,vvd
worth,worth,j
her,she,pno
looking,look,vvg
For,for,acp-p
by,by,acp-p
my,my,po
life,life,n1
I,I,pns
hold,hold,vvb
her,she,pno
a,a,d
complete,complete,j
one,one,pi
The,the,d
very,very,j
Sun,sun,n1
I,I,pns
think,think,vvb
affects,affect,vvz
her,her,po
sweetness,sweetness,n1
And,and,cc
dares,dare,vvz
not,not,xx
as,as,acp-cs
he,he,pns
does,do,vvz
to,to,acp-p
all,all,d
else,else,av
die,die,vvb
it,it,pn
Into,into,acp-p
his,his,po
tawny,tawny,j
Livery,livery,n1
Py.,Py.,n-ab
She,she,pns
dares,dare,vvz
not,not,xx
see,see,vvi
him,he,pno
But,but,acp-cc
keeps,keep,vvz
herself,herself,px
at,at,acp-p
distance,distance,n1
from,from,acp-p
his,his,po
kisses,kiss,n2
And,and,cc
wears,wear,vvz
her,her,po
complexion,complexion,n1
in,in,acp-p
a,a,d
case,case,n1
let,let,vvb
him,he,pno
but,but,acp-av
like,like,acp-p
it,it,pn
A,a,d
week,week,n1
or,or,cc
two,two,crd
or,or,cc
three,three,crd
she,she,pns
would,will,vmd
look,look,vvi
like,like,acp-p
a,a,d
Lion,lion,n1
But,but,acp-cc
the,the,d
main,main,j
sport,sport,n1
on't,on|it,acp-p|pn
is,be,vvz
or,or,cc
rather,rather,av-c
wonder,wonder,vvb
The,the,d
Governor,governor,n1
of,of,acp-p
Ternata,Ternata,n1-nn
her,her,po
mortal,mortal,j
enemy,enemy,n1
He,he,pns
that,that,cs
has,have,vvz
caught,catch,vvn
her,her,po
brother,brother,n1
King,king,n1
is,be,vvz
struck,strike,vvn
too,too,av
And,and,cc
is,be,vvz
arrived,arrive,vvn
under,under,acp-p
safe,safe,j
conduct,conduct,n1
also,also,av
And,and,cc
hostages,hostage,n2
of,of,acp-p
worth,worth,n1
delivered,deliver,vvn
for,for,acp-p
him,he,pno
And,and,cc
he,he,pns
brought,bring,vvd
a,a,d
letter,letter,n1
from,from,acp-p
his,his,po
prisoner,prisoner,n1
Whether,whether,cs
compelled,compel,vvn
or,or,cc
willingly,willing,av_j
delivered,deliver,vvn
From,from,acp-p
the,the,d
poor,poor,j
King,king,n1
or,or,cc
what,what,crq-q
else,else,av
dare,dare,vvb
be,be,vvb
in't,in|it,acp-p|pn
Chr.,Chr.,n-ab
So,so,av
it,it,pn
be,be,vvb
honourable,honourable,j
any,any,d
thing,thing,n1
'tis,it|be,pn|vvz
all,all,d
one,one,pi
For,for,acp-cs
I,I,pns
dare,dare,vvb
think,think,vvi
she'll,she|will,pns|vmb
do,do,vvi
the,the,d
best,best,j-s
Py.,Py.,n-ab
'Tis,it|be,pn|vvz
certain,certain,j
He,he,pns
has,have,vvz
admittance,admittance,n1
and,and,cc
solicits,solicit,vvz
hourly,hourly,av_j
Now,now,av
if,if,cs
he,he,pns
have,have,vvb
the,the,d
trick,trick,n1
Ped.,Ped.,n-ab
What,what,crq-q
trick,trick,n1
Py.,Py.,n-ab
The,the,d
true,true,j
one,one,pi
To,to,acp-cs
take,take,vvi
her,she,pno
too,too,av
if,if,cs
he,he,pns
be,be,vvb
but,but,acp-av
skilled,skill,vvn
in,in,acp-p
batfowling,batfowl,vvg
And,and,cc
lime,lime,n1
his,his,po
bush,bush,n1
right,right,j
Chr.,Chr.,n-ab
I'll,I|will,pns|vmb
be,be,vvi
hanged,hang,vvn
when,when,crq-cs
that,that,cs
hits,hit,vvz
For,for,acp-cs
'tis,it|be,pn|vvz
not,not,xx
a,a,d
compelled,compel,j_vn
or,or,cc
forced,force,j_vn
affection,affection,n1
That,that,cs
must,must,vmb
take,take,vvi
her,she,pno
I,I,pns
guess,guess,vvi
her,her,po
stout,stout,j
and,and,cc
virtuous,virtuous,j
But,but,acp-cc
where's,where|be,crq-q|vvz
your,your,po
uncle,uncle,n1
sir,sir,n1
our,our,po
valiant,valiant,j
Captain,captain,n1
The,the,d
brave,brave,j
Ruy,Ruy,n1-nn
Dias,Dias,n1-nn
all,all,d
this,this,d
while,while,n1
Py.,Py.,n-ab
I,I,pns
marry,marry,vvb
He,he,pns
is,be,vvz
amongst,among,acp-p
'em,they,pno
too,too,av
Ped.,Ped.,n-ab
A,a,d
Lover,lover,n1
Py.,Py.,n-ab
Nay,nay,uh-x
I,I,pns
know,know,vvb
not,not,xx
that,that,d
but,but,acp-cc
sure,sure,av_j
he,he,pns
stands,stand,vvz
in,in,acp-p
favour,favour,n1
Or,or,cc
would,will,vmd
stand,stand,vvi
stiffly,stiff,av_j
he,he,pns
is,be,vvz
no,no,d-x
Portugal,Portugal,n1-nn
else,else,av
Chr.,Chr.,n-ab
The,the,d
voice,voice,n1
says,say,vvz
in,in,acp-p
good,good,j
favour,favour,n1
in,in,acp-p
the,the,d
list,list,n1
too,too,av
Of,of,acp-p
the,the,d
privy,privy,j
wooers,wooer,n2
how,how,crq-cs
cunningly,cunning,av_j
of,of,acp-p
late,late,j
I,I,pns
have,have,vvb
observed,observe,vvn
him,he,pno
and,and,cc
how,how,crq-cs
privately,private,av_j
He,he,pns
has,have,vvz
stolen,steal,vvn
at,at,acp-p
all,all,d
hours,hour,n2
from,from,acp-p
us,we,pno
and,and,cc
how,how,crq-cs
readily,ready,av_j
He,he,pns
has,have,vvz
feigned,feign,vvn
a,a,d
business,business,n1
to,to,acp-cs
bid,bid,vvi
the,the,d
Fort,fort,n1
farewell,farewell,n1
For,for,acp-p
five,five,crd
or,or,cc
six,six,crd
days,day,n2
or,or,cc
a,a,d
month,month,n1
together,together,av
Sure,sure,av_j
there,there,av
is,be,vvz
something,something,pi
Py.,Py.,n-ab
Yes,yes,uh
yes,yes,uh
there,there,av
is,be,vvz
a,a,d
thing,thing,n1
in't,in|it,acp-p|pn
A,a,d
thing,thing,n1
would,will,vmd
make,make,vvi
the,the,d
best,best,j-s
on's,on|his,acp-p|po
all,all,d
dance,dance,n1
after,after,acp-p
it,it,pn
A,a,d
dainty,dainty,j
thing,thing,n1
Lord,lord,n1
how,how,crq-cs
this,this,d
uncle,uncle,n1
of,of,acp-p
mine,i,png
Has,have,vvz
read,read,vvn
to,to,acp-p
me,i,pno
and,and,cc
rated,rate,vvd
me,i,pno
for,for,acp-p
wenching,wench,j_vg
And,and,cc
told,tell,vvd
me,i,pno
in,in,acp-p
what,what,crq-r
desperate,desperate,j
case,case,n1
'twould,it|will,pn|vmd
leave,leave,vvi
me,i,pno
And,and,cc
how,how,crq-cs
'twould,it|will,pn|vmd
stew,stew,n1
my,my,po
bones,bone,n2
Ped.,Ped.,n-ab
You,you,pn
cared,care,vvd
not,not,xx
for,for,acp-cs
it,it,pn
Py.,Py.,n-ab
i'faith,i'faith,uh
not,not,xx
much,much,av_d
I,I,pns
ventured,venture,vvd
on,on,acp-p
still,still,av
easily,easy,av_j
And,and,cc
took,take,vvd
my,my,po
chance,chance,n1
danger,danger,n1
is,be,vvz
a,a,d
soldier's,soldier,n1g
honour,honour,n1
But,but,acp-cc
that,that,cs
this,this,d
man,man,n1
this,this,d
herb,herb,n1
of,of,acp-p
Grace,grace,n1
Ruy,Ruy,n1-nn
Dias,Dias,n1-nn
This,this,d
father,father,n1
of,of,acp-p
our,our,po
faculties,faculty,n2
should,shall,vmd
slip,slip,vvi
thus,thus,av
For,for,acp-cs
sure,sure,av_j
he,he,pns
is,be,vvz
a,a,d
ferreting,ferret,vvg
that,that,cs
he,he,pns
That,that,cs
would,will,vmd
drink,drink,vvi
nothing,nothing,pi-x
to,to,acp-cs
depress,depress,vvi
the,the,d
spirit,spirit,n1
But,but,acp-cc
milk,milk,n1
and,and,cc
water,water,n1
eat,eat,vvb
nothing,nothing,pi-x
but,but,acp-p
thin,thin,j
air,air,n1
To,to,acp-cs
make,make,vvi
his,his,po
blood,blood,n1
obedient,obedient,j
that,that,cs
his,his,po
youth,youth,n1
In,in,acp-p
spite,spite,n1
of,of,acp-p
all,all,d
his,his,po
temperance,temperance,n1
should,shall,vmd
tickle,tickle,vvi
And,and,cc
have,have,vvb
a,a,d
love,love,n1
mange,mange,n1
on,on,acp-p
him,he,pno
Chr.,Chr.,n-ab
'Tis,it|be,pn|vvz
in,in,acp-p
him,he,pno
sir,sir,n1
But,but,acp-av
honourable,honourable,j
courtship,courtship,n1
and,and,cc
becomes,become,vvz
his,his,po
rank,rank,n1
too,too,av
Py.,Py.,n-ab
In,in,acp-p
me,i,pno
'twere,it|be,pn|vvd
abominable,abominable,j
Lechery,lechery,n1
or,or,cc
would,will,vmd
be,be,vvi
For,for,acp-cs
when,when,crq-cs
our,our,po
thoughts,thought,n2
are,be,vvb
on't,on|it,acp-p|pn
and,and,cc
miss,miss,vvi
their,their,po
level,level,n1_j
We,we,pns
must,must,vmb
hit,hit,vvi
something,something,pi
Ped.,Ped.,n-ab
Well,well,uh_mi
is,be,vvz
a,a,d
noble,noble,j
Gentleman,gentleman,n1
And,and,cc
if,if,cs
he,he,pns
be,be,vvb
a,a,d
suitor,suitor,n1
may,may,vmb
he,he,pns
speed,speed,vvi
in't,in|it,acp-p|pn
Py.,Py.,n-ab
Let,let,vvb
him,he,pno
alone,alone,av_j
our,our,po
family,family,n1
never,never,av-x
failed,fail,vvd
yet,yet,av
Chr.,Chr.,n-ab
Our,our,po
mad,mad,j
Lieutenant,lieutenant,n1
still,still,av
merry,merry,j
Pyniero,Pyniero,n1-nn
Thus,thus,av
would,will,vmd
he,he,pns
do,do,vvi
if,if,cs
the,the,d
Surgeon,surgeon,n1
were,be,vvd
searching,search,vvg
of,of,acp-p
him,he,pno
Ped.,Ped.,n-ab
Especially,especial,av_j
if,if,cs
a,a,d
warm,warm,j
wench,wench,n1
had,have,vvd
shot,shoot,vvn
him,he,pno
Py.,Py.,n-ab
But,but,acp-cc
hark,hark,vvb
Christophero,Christopher,n1-nn
come,come,vvb
hither,hither,av
Pedro,Pedro,n1-nn
When,when,crq-cs
saw,see,vvd
you,you,pn
our,our,po
brave,brave,j
countryman,countryman,n1
Armusia,Armusia,n1-nn
He,he,pns
that's,that|be,cs|vvz
arrived,arrive,vvn
here,here,av
lately,late,av_j
and,and,cc
his,his,po
gallants,gallant,n2_j
A,a,d
goodly,goodly,j
fellow,fellow,n1
and,and,cc
a,a,d
brave,brave,j
companion,companion,n1
methinks,methinks,vvb
he,he,pns
is,be,vvz
and,and,cc
no,no,d-x
doubt,doubt,n1
truly,true,av_j
valiant,valiant,j
For,for,acp-cs
he,he,pns
that,that,cs
dares,dare,vvz
come,come,vvb
hither,hither,av
dares,dare,vvz
fight,fight,vvi
anywhere,anywhere,av
Chr.,Chr.,n-ab
I,I,pns
saw,see,vvd
him,he,pno
not,not,xx
of,of,acp-p
late,late,j
a,a,d
sober,sober,j
Gentleman,gentleman,n1
I,I,pns
am,be,vvm
sure,sure,j
he,he,pns
is,be,vvz
and,and,cc
no,no,d-x
doubt,doubt,n1
bravely,brave,av_j
sprung,spring,vvn
And,and,cc
promises,promise,vvz
much,much,d
nobleness,nobleness,n1
Py.,Py.,n-ab
I,I,pns
love,love,vvb
him,he,pno
And,and,cc
by,by,acp-p
my,my,po
troth,troth,n1
would,will,vmd
fain,fain,av_j
be,be,vvi
inward,inward,j
with,with,acp-p
him,he,pno
Pray,pray,vvb
let's,let|we,vvb|pno
go,go,vvi
seek,seek,vvi
him,he,pno
Ped.,Ped.,n-ab
We'll,we|will,pns|vmb
attend,attend,vvi
you,you,pn
sir,sir,n1
Py.,Py.,n-ab
By,by,acp-p
that,that,d
time,time,n1
we,we,pns
shall,shall,vmb
hear,hear,vvi
the,the,d
burst,burst,n1
of,of,acp-p
business,business,n1
Ex.,Ex.,n-ab
Enter,enter,vvb
Ruy,Ruy,n1-nn
Dias,Dias,n1-nn
Quisara,Quisara,n1-nn
Quisana,Quisana,n1-nn
and,and,cc
Panura,Panura,n1-nn
Quisar.,Quisar.,n-ab
Aunt,aunt,n1
I,I,pns
much,much,av_d
thank,thank,vvb
you,you,pn
for,for,acp-p
your,your,po
courtesy,courtesy,n1
And,and,cc
the,the,d
fair,fair,j
liberty,liberty,n1
you,you,pn
still,still,av
allow,allow,vvb
me,i,pno
Both,both,av_d
of,of,acp-p
your,your,po
house,house,n1
and,and,cc
service,service,n1
though,though,cs
I,I,pns
be,be,vvb
A,a,d
Princess,princess,n1
and,and,cc
by,by,acp-p
that,that,d
Prerogative,prerogative,n1
stand,stand,vvb
free,free,j
From,from,acp-p
the,the,d
poor,poor,j
malice,malice,n1
of,of,acp-p
opinion,opinion,n1
And,and,cc
no,no,d-x
ways,way,n2
bound,bind,vvn
to,to,acp-cs
render,render,vvi
up,up,acp-av
my,my,po
actions,action,n2
Because,because,acp-cs
no,no,d-x
power,power,n1
above,above,acp-p
me,i,pno
can,can,vmb
examine,examine,vvi
me,i,pno
Yet,yet,av
my,my,po
dear,dear,j
brother,brother,n1
being,be,vvg
still,still,av
a,a,d
prisoner,prisoner,n1
And,and,cc
many,many,d
wand'ring,wander,j_vg
eyes,eye,n2
upon,upon,acp-p
my,my,po
ways,way,n2
Being,be,vvg
left,leave,vvn
alone,alone,av_j
a,a,d
sea-mark,sea-mark,n1
it,it,pn
behooves,behoove,vvz
me,i,pno
To,to,acp-cs
use,use,vvi
a,a,d
little,little,j
caution,caution,n1
and,and,cc
be,be,vvi
circumspect,circumspect,j
Quisan.,Quisan.,n-ab
You're,you|be,pn|vvb
wise,wise,j
and,and,cc
noble,noble,j
Lady,lady,n1
Quisar.,Quisar.,n-ab
Often,often,av
Aunt,aunt,n1
I,I,pns
resort,resort,vvb
hither,hither,av
and,and,cc
privately,private,av_j
to,to,acp-cs
see,see,vvi
you,you,pn
It,it,pn
may,may,vmb
be,be,vvi
to,to,acp-cs
converse,converse,vvi
with,with,acp-p
some,some,d
I,I,pns
favour,favour,vvb
I,I,pns
would,will,vmd
not,not,xx
have,have,vvi
it,it,pn
known,know,vvn
as,as,acp-av
oft,oft,av
nor,nor,cc-x
construed,construe,vvn
It,it,pn
stands,stand,vvz
not,not,xx
with,with,acp-p
my,my,po
care,care,n1
Quisan.,Quisan.,n1-nn
You,you,pn
speak,speak,vvb
most,most,av-s_d
fairly,fair,av_j
For,for,acp-cs
even,even,av
our,our,po
pure,pure,j
devotions,devotion,n2
are,be,vvb
examined,examine,vvn
Quisar.,Quisar.,n-ab
So,so,av
mad,mad,j
are,be,vvb
men's,man,n2g
minds,mind,n2
now,now,av
Ruy.,Ruy.,n-ab
Or,or,cc
rather,rather,av-c
monstrous,monstrous,j
They,they,pns
are,be,vvb
thick,thick,j
dreams,dream,n2
bread,bread,n1
in,in,acp-p
fogs,fog,n2
that,that,cs
know,know,vvb
no,no,d-x
fairness,fairness,n1
Quisan.,Quisan.,n-ab
Madam,madam,n1
the,the,d
house,house,n1
is,be,vvz
yours,you,png
I,I,pns
am,be,vvm
yours,you,png
pray,pray,vvb
use,use,vvb
me,i,pno
And,and,cc
at,at,acp-p
your,your,po
service,service,n1
all,all,av_d
I,I,pns
have,have,vvb
lies,lie,n2
prostrate,prostrate,j
My,my,po
care,care,n1
shall,shall,vmb
ever,ever,av
be,be,vvi
to,to,acp-cs
yield,yield,vvi
ye,you,pn
honour,honour,n1
And,and,cc
when,when,crq-cs
your,your,po
fame,fame,n1
falls,fall,vvz
here,here,av
'tis,it|be,pn|vvz
my,my,po
fault,fault,n1
Lady,lady,n1
A,a,d
poor,poor,j
and,and,cc
simple,simple,j
banquet,banquet,n1
I,I,pns
have,have,vvb
provided,provide,vvn
Which,which,crq-r
if,if,cs
you,you,pn
please,please,vvb
to,to,acp-cs
honour,honour,vvi
with,with,acp-p
your,your,po
presence,presence,n1
Quisar.,Quisar.,n-ab
I,I,pns
thank,thank,vvb
ye,you,pn
Aunt,aunt,n1
I,I,pns
shall,shall,vmb
be,be,vvi
with,with,acp-p
you,you,pn
instantly,instant,av_j
A,a,d
few,few,d
words,word,n2
with,with,acp-p
this,this,d
Gentleman,gentleman,n1
Quisan.,Quisan.,n-ab
I'll,I|will,pns|vmb
leave,leave,vvi
ye,you,pn
Exeunt,exeunt,fw-la
Quis,quis,fw-la
and,and,cc
Pan.,Pan.,n-ab
And,and,cc
when,when,crq-cs
you,you,pn
please,please,vvb
retire,retire,vvi
I'll,I|will,pns|vmb
wait,wait,vvi
upon,upon,acp-p
you,you,pn
Quisar.,Quisar.,n-ab
Why,why,crq-q
how,how,crq-q
now,now,av
Captain,captain,n1
what,what,crq-r
afraid,afraid,j
to,to,acp-cs
speak,speak,vvi
to,to,acp-p
me,i,pno
A,a,d
man,man,n1
of,of,acp-p
arms,arm,n2
and,and,cc
daunted,daunt,vvn
with,with,acp-p
a,a,d
Lady,lady,n1
Commanders,commander,n2
have,have,vvb
the,the,d
power,power,n1
to,to,acp-cs
parley,parley,vvi
with,with,acp-p
Princes,prince,n2
Ruy.,Ruy.,n-ab
Madam,madam,n1
the,the,d
favours,favour,n2
you,you,pn
have,have,vvb
still,still,av
showered,shower,vvn
on,on,acp-p
me,i,pno
Which,which,crq-r
are,be,vvb
so,so,av
high,high,j
above,above,acp-p
my,my,po
means,mean,n2
of,of,acp-p
merit,merit,n1
So,so,av
infinite,infinite,j
that,that,cs
naught,nought,pi-x
can,can,vmb
value,value,vvi
'em,they,pno
But,but,acp-av
their,their,po
own,own,d
goodness,goodness,n1
no,no,d-x
eyes,eye,n2
look,look,vvb
up,up,acp-av
to,to,acp-p
'em,they,pno
But,but,acp-av
those,those,d
that,that,cs
are,be,vvb
of,of,acp-p
equal,equal,j
light,light,n1
and,and,cc
lustre,lustre,n1
Strike,strike,vvb
me,i,pno
thus,thus,av
mute,mute,av_j
you,you,pn
are,be,vvb
my,my,po
royal,royal,j
Mistress,mistress,n1
And,and,cc
all,all,d
my,my,po
services,service,n2
that,that,cs
aim,aim,vvb
at,at,acp-p
honour,honour,n1
Take,take,vvb
life,life,n1
from,from,acp-p
you,you,pn
the,the,d
Saint,saint,n1
of,of,acp-p
my,my,po
devotions,devotion,n2
Pardon,pardon,vvb
my,my,po
wish,wish,n1
it,it,pn
is,be,vvz
a,a,d
fair,fair,j
ambition,ambition,n1
And,and,cc
well,well,av
becomes,become,vvz
the,the,d
man,man,n1
that,that,cs
honours,honour,vvz
you,you,pn
I,I,pns
would,will,vmd
I,I,pns
were,be,vvd
of,of,acp-p
worth,worth,n1
of,of,acp-p
something,something,pi
near,near,av_j
you,you,pn
Of,of,acp-p
such,such,d
a,a,d
royal,royal,j
piece,piece,n1
a,a,d
King,king,n1
I,I,pns
would,will,vmd
be,be,vvi
A,a,d
mighty,mighty,j
King,king,n1
that,that,cs
might,may,vmd
command,command,vvi
affection,affection,n1
And,and,cc
bring,bring,vvi
a,a,d
youth,youth,n1
upon,upon,acp-p
me,i,pno
