standard,lemma,postag
To,to,acp-cs
have,have,vvi
his,his,po
honor,honor,n1
touched,touch,vvn
with,with,acp-p
this,this,d
foul,foul,j
blemish,blemish,n1
Son,son,n1
son,son,n1
I,I,pns
tell,tell,vvb
you,you,pn
that,that,cs
is,be,vvz
done,do,vvn
by,by,acp-p
you,you,pn
Which,which,crq-r
yet,yet,av
the,the,d
child,child,n1
that,that,cs
is,be,vvz
unborn,unborn,j
shall,shall,vmb
rue,rue,vvi
King,King,n1-nn
Tush,Tush,uh
mother,mother,n1
you,you,pn
are,be,vvb
deceived,deceive,vvn
all,all,d
true,true,j
subjects,subject,n2
shall,shall,vmb
have,have,vvi
cause,cause,n1
to,to,acp-cs
thank,thank,vvi
God,God,n1-nn
to,to,acp-cs
have,have,vvi
their,their,po
King,king,n1
born,bear,vvn
of,of,acp-p
a,a,d
true,true,j
English,English,j-nn
woman,woman,n1
I,I,pns
tell,tell,vvb
you,you,pn
it,it,pn
was,be,vvd
never,never,av-x
well,well,av
since,since,acp-cs
we,we,pns
matched,match,vvd
with,with,acp-p
strangers,stranger,n2
so,so,av
our,our,po
children,child,n2
have,have,vvb
been,be,vvn
still,still,av
like,like,acp-p
Chickens,chicken,n2
of,of,acp-p
the,the,d
half,half,j
kind,kind,n1
but,but,acp-cc
where,where,crq-cs
the,the,d
rock,rock,n1
and,and,cc
the,the,d
hen,hen,n1
be,be,vvb
both,both,d
of,of,acp-p
one,one,crd
breed,breed,n1
there,there,av
is,be,vvz
like,like,j
to,to,acp-cs
be,be,vvi
birds,bird,n2
of,of,acp-p
the,the,d
game,game,n1
heare,heare,vvb
you,you,pn
mother,mother,n1
hear,hear,vvb
you,you,pn
had,have,vvd
I,I,pns
gone,go,vvn
to,to,acp-p
it,it,pn
by,by,acp-p
fortune,fortune,n1
I,I,pns
had,have,vvd
made,make,vvn
your,your,po
sons,son,n2
George,George,n1-nn
and,and,cc
Dick,Dick,n1-nn
to,to,acp-cs
have,have,vvi
stood,stand,vvn
gaping,gape,vvg
after,after,acp-p
the,the,d
crown,crown,n1
this,this,d
wench,wench,n1
mother,mother,n1
is,be,vvz
a,a,d
widow,widow,n1
and,and,cc
hath,have,vvz
made,make,vvn
proof,proof,n1
of,of,acp-p
her,her,po
valour,valour,n1
and,and,cc
for,for,acp-p
any,any,d
thing,thing,n1
I,I,pns
know,know,vvb
I,I,pns
am,be,vvm
as,as,acp-av
like,like,j
to,to,acp-cs
do,do,vvi
the,the,d
deed,deed,n1
as,as,acp-cs
John,John,n1-nn
Grey,grey,j
her,her,po
husband,husband,n1
was,be,vvd
I,I,pns
had,have,vvd
rather,rather,av-c
the,the,d
people,people,n1
prayed,pray,vvd
to,to,acp-cs
bless,bless,vvi
mine,my,po
heir,heir,n1
then,then,av
selide,selide,zz
me,i,pno
an,a,d
heir,heir,n1
hold,hold,vvb
your,your,po
peace,peace,n1
if,if,cs
you,you,pn
can,can,vmb
see,see,vvi
there,there,av
was,be,vvd
never,never,av-x
mother,mother,n1
had,have,vvd
a,a,d
to,to,acp-p
warder,warder,n1
son,son,n1
why,why,crq-q
Cousin,cousin,n1
Howard,Howard,n1-nn
and,and,cc
Tom,Tom,n1-nn
Sellinger,Sellinger,n1-nn
heard,hear,vvd
you,you,pn
ever,ever,av
such,such,d
a,a,d
coil,coil,n1
about,about,acp-p
a,a,d
wife,wife,n1
How.,How.,n-ab
My,my,po
sovereign,sovereign,j
Lord,lord,n1
with,with,acp-p
patience,patience,n1
bear,bear,vvi
her,her,po
'splain,explain,vvi
Your,your,po
princely,princely,j
mother's,mother,n1g
zeal,zeal,n1
is,be,vvz
like,like,acp-p
a,a,d
river,river,n1
That,that,cs
from,from,acp-p
the,the,d
free,free,j
abundance,abundance,n1
of,of,acp-p
the,the,d
waters,water,n2
Breaks,break,vvz
out,out,av
into,into,acp-p
this,this,d
inundation,inundation,n1
From,from,acp-p
her,her,po
abundant,abundant,j
care,care,n1
this,this,d
rage,rage,n1
proceeds,proceed,vvz
O'er,over,acp-p
swollen,swell,vvn
with,with,acp-p
the,the,d
extremity,extremity,n1
of,of,acp-p
love,love,n1
Sel.,Sel.,n-ab
My,my,po
Lord,lord,n1
my,my,po
Lord,lord,n1
avoid,avoid,vvb
a,a,d
woman's,woman,n1g
humour,humour,n1
If,if,cs
you,you,pn
resist,resist,vvb
this,this,d
tumour,tumour,n1
of,of,acp-p
her,her,po
will,will,n1
Here,here,av
you,you,pn
shall,shall,vmb
have,have,vvi
her,she,pno
dwell,dwell,vvi
upon,upon,acp-p
this,this,d
passion,passion,n1
Until,until,acp-cs
she,she,pns
lade,lade,vvb
and,and,cc
dull,dull,vvi
our,our,po
ears,ear,n2
again,again,av
Seem,seem,vvb
you,you,pn
but,but,acp-av
sorry,sorry,j
for,for,acp-cs
what,what,crq-r
you,you,pn
have,have,vvb
done,do,vvn
And,and,cc
straight,straight,av_j
she'll,she|will,pns|vmb
put,put,vvi
the,the,d
finger,finger,n1
in,in,acp-p
the,the,d
eye,eye,n1
With,with,acp-p
comfort,comfort,n1
now,now,av
since,since,acp-cs
it,it,pn
cannot,can,vmb-x
be,be,vvi
helped,help,vvn
But,but,acp-cc
make,make,vvb
you,you,pn
show,show,vvb
to,to,acp-cs
justify,justify,vvi
the,the,d
act,act,n1
If,if,cs
ever,ever,av
other,other,d
language,language,n1
in,in,acp-p
her,her,po
lips,lip,n2
Then,then,av
out,out,av
upon,upon,acp-p
it,it,pn
it,it,pn
is,be,vvz
abominable,abominable,j
I,I,pns
dare,dare,vvb
be,be,vvb
hanged,hang,vvn
Say,say,vvb
any,any,d
thing,thing,n1
it,it,pn
makes,make,vvz
no,no,d-x
matter,matter,n1
what,what,crq-r
Than,than,cs
thus,thus,av
be,be,vvi
wearied,weary,vvn
with,with,acp-p
a,a,d
woman's,woman,n1g
chat,chat,n1
Dutch.,Dutch.,n-ab
ay,ay,uh
ay,ay,uh
you,you,pn
are,be,vvb
the,the,d
spaniels,spaniel,n2
of,of,acp-p
the,the,d
Court,court,n1
And,and,cc
thus,thus,av
you,you,pn
fawn,fawn,vvb
and,and,cc
soothe,soothe,vvb
your,your,po
wanton,wanton,j
king,king,n1
But,but,acp-cc
Edward,Edward,n1-nn
hadst,have,vvd2
thou,thou,pns
prized,prize,vvd
thy,thy,po
majesty,majesty,n1
Thou,thou,pns
never,never,av-x
wouldst,will,vmd2
have,have,vvi
stained,stain,vvn
thy,thy,po
princely,princely,j
state,state,n1
with,with,acp-p
the,the,d
base,base,j
leavings,leave,n2_vg
of,of,acp-p
a,a,d
subject's,subject,n1g
bed,bed,n1
Nor,nor,cc-x
borne,bear,vvn
the,the,d
blemish,blemish,n1
of,of,acp-p
her,her,po
Bigamy,bigamy,n1
A,a,d
widow,widow,n1
is't,be|it,vvz|pn
not,not,xx
a,a,d
goodly,goodly,j
thing,thing,n1
Gray's,Gray,n1g-nn
children,child,n2
come,come,vvb
ask,ask,vvi
blessing,blessing,n1
of,of,acp-p
the,the,d
King,king,n1
Qu.,Qu.,n-ab
Nay,nay,uh-x
I,I,pns
beseech,beseech,vvb
your,your,po
Grace,grace,n1
my,my,po
Lady,lady,n1
York,York,n1-nn
Even,even,av
as,as,acp-cs
you,you,pn
are,be,vvb
a,a,d
Princess,princess,n1
and,and,cc
a,a,d
widow,widow,n1
Think,think,vvb
not,not,xx
so,so,av
meanly,mean,av_j
of,of,acp-p
my,my,po
widowhood,widowhood,n1
A,a,d
spotless,spotless,j
virgin,virgin,n1
came,come,vvd
I,I,pns
first,first,ord
to,to,acp-cs
Grey,grey,j
With,with,acp-p
him,he,pno
I,I,pns
lived,live,vvd
a,a,d
true,true,j
and,and,cc
faithful,faithful,j
wife,wife,n1
And,and,cc
since,since,acp-cs
his,his,po
high,high,j
imperial,imperial,j
majesty,majesty,n1
Hath,have,vvz
pleased,please,vvn
to,to,acp-cs
bless,bless,vvi
my,my,po
poor,poor,j
dejected,deject,j_vn
state,state,n1
With,with,acp-p
the,the,d
high,high,j
Sovereign,sovereign,j
title,title,n1
of,of,acp-p
his,his,po
Queen,queen,n1
I,I,pns
here,here,av
protest,protest,vvb
before,before,acp-p
the,the,d
host,host,n1
of,of,acp-p
heaven,heaven,n1
I,I,pns
came,come,vvd
as,as,acp-p
chaste,chaste,j
a,a,d
widow,widow,n1
to,to,acp-p
his,his,po
bed,bed,n1
As,as,acp-cs
when,when,crq-cs
a,a,d
virgin,virgin,n1
I,I,pns
to,to,acp-p
Grey,grey,j
was,be,vvd
wed,wed,vvn
King,King,n1-nn
Come,Come,vvb
come,come,vvb
have,have,vvb
done,do,vvn
now,now,av
have,have,vvb
you,you,pn
chid,chide,vvn
enough,enough,av_d
God's,God,n1g-nn
foot,foot,uh
we,we,pns
were,be,vvd
as,as,acp-av
merry,merry,j
ere,ere,acp-cs
she,she,pns
came,come,vvd
as,as,acp-cs
any,any,d
people,people,n1
in,in,acp-p
Christendom,Christendom,n1-nn
I,I,pns
with,with,acp-p
the,the,d
mistress,mistress,n1
and,and,cc
these,these,d
with,with,acp-p
the,the,d
maids,maid,n2
only,only,av_j
we,we,pns
have,have,vvb
no,no,d-x
fiddlers,fiddler,n2
at,at,acp-p
our,our,po
feast,feast,n1
but,but,acp-cc
mother,mother,n1
you,you,pn
have,have,vvb
made,make,vvn
a,a,d
fit,fit,n1
of,of,acp-p
mirth,mirth,n1
welcome,welcome,uh_j
to,to,acp-p
Grafton,Grafton,n1-nn
mother,mother,n1
by,by,acp-p
my,my,po
troth,troth,n1
you,you,pn
are,be,vvb
even,even,av
just,just,j
come,come,vvn
as,as,acp-cs
I,I,pns
wished,wish,vvd
you,you,pn
here,here,av
let,let,vvb
us,we,pno
go,go,vvi
to,to,acp-p
supper,supper,n1
and,and,cc
in,in,acp-p
Charity,charity,n1
give,give,vvb
us,we,pno
your,your,po
blessing,blessing,n1
ere,ere,acp-cs
we,we,pns
go,go,vvb
to,to,acp-p
Bed,bed,n1
Dutc.,Dutc.,n-ab
O,o,uh
Edward,Edward,n1-nn
Edward,Edward,n1-nn
fly,fly,vvb
and,and,cc
leave,leave,vvi
this,this,d
place,place,n1
Wherein,wherein,crq-cs
poor,poor,j
Gllie,gllie,zz
King,king,n1
thou,thou,pns
art,be,vv2
enchanted,enchant,vvn
This,this,d
is,be,vvz
her,her,po
dam,dam,n1
of,of,acp-p
Bedford's,Bedford,n1g-nn
work,work,n1
her,her,po
mother,mother,n1
That,that,cs
hath,have,vvz
bewitched,bewitch,vvn
thee,thou,pno
Edward,Edward,n1-nn
my,my,po
poor,poor,j
child,child,n1
Dishonour,dishonour,vvb
not,not,xx
the,the,d
Princes,prince,n2
of,of,acp-p
thy,thy,po
land,land,n1
To,to,acp-cs
make,make,vvi
the,the,d
them,they,pno
kneel,kneel,vvi
with,with,acp-p
reverence,reverence,n1
at,at,acp-p
her,her,po
feet,foot,n2
That,that,cs
ere,ere,acp-cs
thou,thou,pns
dost,dost,vv2
empale,empale,vvi
with,with,acp-p
sovereignty,sovereignty,n1
They,They,pns
would,will,vmd
have,have,vvi
scorned,scorn,vvn
to,to,acp-cs
have,have,vvi
looked,look,vvn
upon,upon,acp-p
there's,there|be,av|vvz
no,not,xx
such,such,d
difference,difference,n1
twixt,betwixt,acp-p
the,the,d
greatest,great,j-s
Peer,peer,n1
And,and,cc
the,the,d
poor,poor,j
silliest,silly,j-s
kitchen,kitchen,n1
maid,maid,n1
that,that,cs
lives,live,vvz
,,
bet,bet,vvd
wirt,wirt,zz
thy,thy,po
worthiness,worthiness,n1
and,and,cc
hers,she,png
Quee.,Quee.,n-ab
I,I,pns
do,do,vvb
confess,confess,vvi
it,it,pn
yet,yet,av
my,my,po
Lady,lady,n1
York,York,n1-nn
My,my,po
mother,mother,n1
is,be,vvz
a,a,d
duchess,duchess,n1
as,as,acp-cs
you,you,pn
are,be,vvb
A,a,d
Princess,princess,n1
born,bear,vvn
the,the,d
Duke,duke,n1
of,of,acp-p
Bedford's,Bedford,n1g-nn
wife,wife,n1
And,and,cc
as,as,acp-cs
you,you,pn
know,know,vvb
a,a,d
daughter,daughter,n1
and,and,cc
a,a,d
sister,sister,n1
Unto,unto,acp-p
the,the,d
royal,royal,j
blood,blood,n1
of,of,acp-p
burgundy,Burgundy,n1-nn
But,but,acp-cc
you,you,pn
cannot,can,vmb-x
so,so,av
basely,base,av_j
think,think,vvi
on,on,acp-p
me,i,pno
As,as,acp-cs
I,I,pns
do,do,vvb
think,think,vvi
of,of,acp-p
these,these,d
vain,vain,j
worldly,worldly,j
titles,title,n2
God,God,n1-nn
from,from,acp-p
soul,soul,n1
my,my,po
sin,sin,n1
as,as,acp-cs
far,far,av_j
divide,divide,vvi
As,as,acp-p
I,I,pns
am,be,vvm
far,far,av_j
from,from,acp-p
boasting,boast,vvg
in,in,acp-p
this,this,d
pride,pride,n1
Selling.,Selling.,n-ab
Madam,madam,n1
she,she,pns
is,be,vvz
the,the,d
mirror,mirror,n1
of,of,acp-p
her,her,po
kind,kind,n1
Had,have,vvd
she,she,pns
but,but,acp-av
so,so,av
much,much,d
spleen,spleen,n1
as,as,acp-av
hath,have,vvz
a,a,d
gnat,gnat,n1
Her,her,po
spirits,spirit,n2
would,will,vmd
startle,startle,vvi
to,to,acp-cs
abide,abide,vvi
your,your,po
taunts,taunt,n2
She,she,pns
is,be,vvz
a,a,d
Saint,saint,n1
and,and,cc
Madam,madam,n1
you,you,pn
blaspheme,blaspheme,vvb
to,to,acp-cs
wrong,wrong,vvb
so,so,av
sweet,sweet,j
a,a,d
Lady,lady,n1
Duch.,Duch.,n-ab
Thou,thou,pns
art,be,vv2
a,a,d
minion,minion,n1
and,and,cc
a,a,d
flatterer,flatterer,n1
Sellin.,Sellin.,n-ab
Madam,madam,n1
but,but,acp-cc
that,that,cs
you,you,pn
are,be,vvb
my,my,po
sovereign's,sovereign,n1g
mother,mother,n1
I,I,pns
would,will,vmd
let,let,vvi
you,you,pn
know,know,vvb
you,you,pn
wrong,wrong,vvb
a,a,d
Gentleman,gentleman,n1
Howard,Howard,n1-nn
Good,good,j
Cousin,cousin,n1
Sellinger,Sellinger,n1-nn
have,have,vvb
patience,patience,n1
Her,her,po
grace's,grace,n1g
rage,rage,n1
by,by,acp-p
too,too,av
much,much,d
violence,violence,n1
Hath,have,vvz
spent,spend,vvn
itself,itself,px
already,already,av
into,into,acp-p
air,air,n1
Dear,dear,j
Madam,madam,n1
I,I,pns
beseeth,beseech,vvb
you,you,pn
on,on,acp-p
my,my,po
knee,knee,n1
Tender,tender,vvb
that,that,d
loving,love,j_vg
kindness,kindness,n1
to,to,acp-p
the,the,d
Queen,queen,n1
That,that,cs
I,I,pns
dare,dare,vvb
swear,swear,vvi
she,she,pns
doth,do,vvz
in,in,acp-p
soul,soul,n1
to,to,acp-p
you,you,pn
Edw.,Edw.,n-ab
Well,Well,av
said,say,vvn
good,good,j
coz,cousin,n1
I,I,pns
pray,pray,vvb
thee,thou,pno
make,make,vvb
them,they,pno
friends,friend,n2
why,why,crq-cs
how,how,crq-cs
now,now,av
Bess,Bess,n1-nn
what,what,crq-r
weep,weep,n1
nay,nay,uh-x
then,then,av
I'll,I|will,pns|vmb
chide,chide,vvi
you,you,pn
what,what,crq-r
sudden,sudden,j
news,news,n1
comes,come,vvz
by,by,acp-p
this,this,d
messenger,messenger,n1
Enter,enter,vvb
a,a,d
Messenger,messenger,n1
Mes.,Mes.,n-ab
My,my,po
sovereign,sovereign,j
Lord,lord,n1
the,the,d
bastard,bastard,n1
Falconbridge,Falconbridge,n1-nn
Of,of,acp-p
late,late,av_j
hath,have,vvz
stirred,stir,vvn
rebellion,rebellion,n1
in,in,acp-p
the,the,d
South,south,n1
Encouraging,encourage,vvg
his,his,po
forces,force,n2
to,to,acp-cs
deliver,deliver,vvi
King,king,n1
henry,Henry,n1-nn
late,late,av_j
deposed,depose,vvn
out,out,av
of,of,acp-p
the,the,d
Tower,tower,n1
To,to,acp-p
him,he,pno
the,the,d
malcontented,malcontented,j
commons,commons,n2
flock,flock,vvb
From,from,acp-p
every,every,d
part,part,n1
of,of,acp-p
Sussex,Sussex,n1-nn
Kent,Kent,n1-nn
and,and,cc
Esier,Esier,n1-nn
His,his,po
army,army,n1
waxed,wax,vvd
twenty,twenty,crd
thousand,thousand,crd
strong,strong,j
And,and,cc
as,as,acp-cs
it,it,pn
is,be,vvz
supposed,suppose,vvn
by,by,acp-p
circumstance,circumstance,n1
Mean,mean,av_j
to,to,acp-cs
take,take,vvi
London,London,n1-nn
if,if,cs
not,not,xx
well,well,av
defended,defend,vvn
Ed.,Ed.,n-ab
Well,well,uh_mi
let,let,vvb
this,this,d
Phaeton,Phaeton,n1-nn
that,that,cs
is,be,vvz
mounted,mount,vvn
thus,thus,av
Look,look,vvb
he,he,pns
sit,sit,vvb
surely,sure,av_j
or,or,cc
by,by,acp-p
England's,England,n1g-nn
George,George,n1-nn
I'll,I|will,pns|vmb
break,break,vvi
his,his,po
neck,neck,n1
this,this,d
is,be,vvz
no,no,d-x
new,new,j
evasion,evasion,n1
I,I,pns
surely,sure,av_j
thought,think,vvd
that,that,cs
one,one,crd
day,day,n1
I,I,pns
should,shall,vmd
see,see,vvi
That,that,cs
bastard,bastard,n1
Falcon,falcon,n1
take,take,vvb
his,his,po
wings,wing,n2
to,to,acp-cs
mount,mount,vvi
Into,into,acp-p
our,our,po
Eagle,eagle,n1
airy,airy,j
methought,methinks,vvd
I,I,pns
saw,see,vvd
Black,black,j
discontent,discontent,n1_j
sit,sit,vvb
ever,ever,av
on,on,acp-p
his,his,po
brow,brow,n1
And,and,cc
now,now,av
I,I,pns
see,see,vvb
I,I,pns
calculated,calculate,vvn
well,well,av
Good,good,j
Cousin,cousin,n1
Howard,Howard,n1-nn
and,and,cc
Tom,Tom,n1-nn
Sellinger,Sellinger,n1-nn
This,this,d
night,night,n1
we'll,we|will,pns|vmb
spend,spend,vvi
in,in,acp-p
feast,feast,n1
and,and,cc
jollity,jollity,n1
With,with,acp-p
our,our,po
new,new,j
Queen,queen,n1
and,and,cc
our,our,po
beloved,belove,j_vn
mother,mother,n1
Tomorrow,tomorrow,av
you,you,pn
shall,shall,vmb
have,have,vvi
commission,commission,n1
To,to,acp-cs
raise,raise,vvi
up,up,acp-av
power,power,n1
against,against,acp-p
this,this,d
haughty,haughty,j
rebel,rebel,n1
Sirrah,sirrah,n1
depart,depart,vvb
not,not,xx
till,till,acp-cs
you,you,pn
know,know,vvb
our,our,po
pleasure,pleasure,n1
You,you,pn
shall,shall,vmb
convey,convey,vvi
us,we,pno
letters,letter,n2
back,back,av
to,to,acp-p
London,London,n1-nn
Unto,unto,acp-p
the,the,d
Mayor,mayor,n1
Recorder,recorder,n1
and,and,cc
our,our,po
friends,friend,n2
Is,be,vvz
supper,supper,n1
ready,ready,j
come,come,vvb
by,by,acp-p
my,my,po
bonny,bonny,j
Bess,Bess,n1-nn
Welcome,welcome,uh_j
mother,mother,n1
we,we,pns
are,be,vvb
all,all,d
your,your,po
guests,guest,n2
Exeunt,exeunt,fw-la
Enter,enter,vvb
Falconbridge,Falconbridge,n1-nn
with,with,acp-p
his,his,po
troops,troop,n2
marching,march,vvg
Spicing,spice,vvg
Smoke,smoke,n1
Chub,Chubb,n1-nn
and,and,cc
others,other,pi2_d
Fal.,Fal.,n-ab
Hold,hold,vvb
drum,drum,n1
1.,1.,crd
Spi.,Spi.,n-ab
Hold,hold,vvb
drum,drum,n1
and,and,cc
be,be,vvi
hanged,hang,vvn
2.,2.,crd
Smoke,smoke,n1
Hold,hold,vvb
drum,drum,n1
hold,hold,vvi
peace,peace,n1
then,then,av
ho,ho,uh
silence,silence,n1
to,to,acp-p
the,the,d
3,3,crd
proclamation,proclamation,n1
1.,1.,crd
Spi.,Spi.,n-ab
You,you,pn
lie,lie,vvb
you,you,pn
rogue,rogue,n1
'tis,it|be,pn|vvz
to,to,acp-p
the,the,d
Oration,oration,n1
Chub.,Chub.,n-ab
Nay,nay,uh-x
then,then,av
you,you,pn
all,all,d
lie,lie,n1
it,it,pn
is,be,vvz
to,to,acp-p
the,the,d
coblication,coblication,zz
Fal.,Fal.,n-ab
True,true,j
hearted,heart,j_vn
English,english,j-nn
and,and,cc
our,our,po
valiant,valiant,j
friends,friend,n2
all,all,d
Do,do,vvb
brave,brave,j
general,general,n1
i'faith,i'faith,uh
Spi.,Spi.,n-ab
Peace,peace,n1
there,there,av
you,you,pn
rogues,rogue,n2
or,or,cc
I,I,pns
will,will,vmb
split,split,vvi
your,your,po
chaps,chap,n2
Fal.,Fal.,n-ab
De,de,fw-fr
are,be,vvb
countrymen,countryman,n2
I,I,pns
publicly,public,av_j
proclaim,proclaim,vvi
If,if,cs
any,any,d
wronged,wrong,j_vn
discontented,discontent,j_vn
English,english,j-nn
Touched,touch,vvn
with,with,acp-p
true,true,j
feeling,feeling,n1
of,of,acp-p
King,king,n1
Hens,hen,n2
wrongs,wrong,vvz
henry,Henry,n1-nn
the,the,d
,,
the,the,d
lawful,lawful,j
King,king,n1
of,of,acp-p
England,England,n1-nn
Who,who,crq-r
by,by,acp-p
that,that,d
tyrant,tyrant,n1
Edward,Edward,n1-nn
