standard,lemma,postag
dote,dote,vvi
On,on,acp-p
things,thing,n2
'bove,above,acp-p
nature,nature,n1
or,or,cc
intelligence,intelligence,n1
All,all,d
we,we,pns
pretend,pretend,vvb
to,to,acp-cs
is,be,vvz
but,but,acp-av
Mirth,mirth,n1
and,and,cc
Sense,sense,n1
And,and,cc
he,he,pns
that,that,cs
looks,look,vvz
for,for,acp-p
more,more,av-c_d
must,must,vmb
e'en,even,av
go,go,vvi
seek,seek,vvi
Those,those,d
Poet-Bownces,poet-bownces,zz
that,that,cs
write,write,vvb
English,English,n1-nn
Greek,greek,j-nn
Our,our,po
Author,author,n1
aims,aim,vvz
only,only,av_j
to,to,acp-cs
gain,gain,vvi
you,you,pn
laughter,laughter,n1
Which,which,crq-r
if,if,cs
you,you,pn
won't,will,vmb-x
he'll,he|will,pns|vmb
laugh,laugh,vvi
at,at,acp-p
you,you,pn
hereafter,hereafter,av
THE,the,d
NOVELLA,Novella,n1-nn
ACT,act,n1
I.,i,ord
SCENE,scene,n1
I.,i,ord
Enter,enter,vvb
Piso,Piso,n1-nn
Fabritio,Fabritio,n1-nn
Pi.,Pi.,n-ab
COme,come,vvb
I,I,pns
protest,protest,vvb
i'll,I|will,pns|vmb
have,have,vvi
you,you,pn
home,home,av_n
again,again,av
And,and,cc
tell,tell,vvb
all,all,d
to,to,acp-p
your,your,po
Father,father,n1
if,if,cs
you,you,pn
go,go,vvb
not,not,xx
More,more,av-c_d
cheerfully,cheerful,av_j
on,on,acp-av
about,about,acp-p
this,this,d
business,business,n1
Fab.,Fab.,n-ab
O,o,uh
Piso,Piso,n1-nn
I,I,pns
dearest,dear,j-s
dearest,dear,j-s
only,only,av_j
Friend,friend,n1
That,that,cs
Name,name,n1
of,of,acp-p
Father,father,n1
'tis,it|be,pn|vvz
that,that,cs
cheques,check,vvz
my,my,po
blood,blood,n1
And,and,cc
strikes,strike,vvz
a,a,d
filial,filial,j
Reverence,reverence,n1
through,through,acp-p
my,my,po
Soul,soul,n1
Lays,lay,vvz
load,load,n1
upon,upon,acp-p
my,my,po
loins,loin,n2
clogging,clog,j_vg
my,my,po
steps,step,n2
And,and,cc
like,like,acp-p
an,a,d
armed,arm,j_vn
Angel,angel,n1
warns,warn,vvz
me,i,pno
back,back,av
Pi.,Pi.,n-ab
So,So,av
so,so,av
he,he,pns
runs,run,vvz
away,away,av
to,to,acp-p
proper,proper,j
purpose,purpose,n1
That,that,cs
bears,bear,vvz
his,his,po
Hue,hue,n1
and,and,cc
Cry,cry,vvb
in's,in|his,acp-p|po
conscience,conscience,n1
Fab.,Fab.,n-ab
It,it,pn
is,be,vvz
not,not,xx
yet,yet,av
daylight,daylight,n1
night,night,n1
will,will,vmb
conceal,conceal,vvi
My,my,po
secret,secret,j
purposes,purpose,n2
I,I,pns
will,will,vmb
return,return,vvi
Pi.,Pi.,n-ab
Do,do,vvb
so,so,av
and,and,cc
damn,damn,vvi
thee,thou,pno
blacker,black,j-c
than,than,cs
the,the,d
night,night,n1
Thee,thou,pno
and,and,cc
thy,thy,po
Father,father,n1
too,too,av
for,for,acp-p
company,company,n1
Express,express,vvb
your,your,po
filial,filial,j
Reverence,reverence,n1
so,so,av
do,do,vvb
so,so,av
Fab.,Fab.,n-ab
Dear,dear,j
Piso,Piso,n1-nn
peace,peace,n1
Pi.,Pi.,n-ab
Peace,peace,n1
fond,fond,j
Fabritio,Fabritio,n1-nn
Dost,do,vv2
thou,thou,pns
not,not,xx
fly,fly,vvi
from,from,acp-p
him,he,pno
to,to,acp-cs
save,save,vvi
his,his,po
Soul,soul,n1
His,his,po
and,and,cc
thine,thou,png
own,own,d
to,to,acp-cs
boot,boot,vvi
will,will,vmb
not,not,xx
thy,thy,po
stay,stay,n1
Stay,stay,n1
not,not,xx
to,to,acp-cs
answer,answer,vvi
me,i,pno
ruin,ruin,vvi
your,your,po
Family,family,n1
Cut,cut,vvb
off,off,acp-av
all,all,d
hope,hope,n1
of,of,acp-p
Blessing,blessing,n1
if,if,cs
not,not,xx
Being,be,vvg
Of,of,acp-p
your,your,po
Posterity,posterity,n1
and,and,cc
all,all,d
this,this,d
by,by,acp-p
obeying,obey,vvg
A,a,d
wilful,wilful,j
Father,father,n1
in,in,acp-p
a,a,d
lawless,lawless,j
Marriage,marriage,n1
More,more,d-c
fatal,fatal,j
I,I,pns
foresee't,foresee|it,vvb|pn
then,then,av
ere,ere,acp-cs
our,our,po
State,state,n1
Of,of,acp-p
Venice,Venice,n1-nn
yet,yet,av
produced,produce,vvn
example,example,n1
for,for,acp-p
Fab.,Fab.,n-ab
O,o,uh
now,now,av
thou,thou,pns
tearest,tear,vv2
my,my,po
very,very,j
bowels,bowel,n2
Piso,Piso,n1-nn
Should,shall,vmd
I,I,pns
consent,consent,vvi
as,as,acp-cs
I,I,pns
dare,dare,vvb
not,not,xx
deny,deny,vvi
My,my,po
overhasty,overhasty,j
Father,father,n1
to,to,acp-p
this,this,d
match,match,n1
I,I,pns
should,shall,vmd
submit,submit,vvi
myself,myself,px
the,the,d
most,most,av-s_d
perfidious,perfidious,j
That,that,cs
ever,ever,av
shadowed,shadow,vvn
Treachery,treachery,n1
with,with,acp-p
Love,love,n1
No,no,uh-x
my,my,po
Victoria,Victoria,n1-nn
sooner,soon,av-c
shall,shall,vmb
this,this,d
steel,steel,n1
Remove,remove,vvb
thy,thy,po
hindrance,hindrance,n1
from,from,acp-p
a,a,d
second,second,ord
choice,choice,n1
Than,than,cs
I,I,pns
give,give,vvb
word,word,n1
or,or,cc
thought,thought,n1
but,but,acp-cc
to,to,acp-cs
be,be,vvi
thine,thou,png
Pi.,Pi.,n-ab
Why,why,crq-q
fly,fly,vvb
we,we,pns
not,not,xx
to,to,acp-cs
Rome,Rome,n1-nn
then,then,av
where,where,crq-cs
you,you,pn
left,leave,vvd
her,she,pno
And,and,cc
shun,shun,vvi
the,the,d
danger,danger,n1
of,of,acp-p
your,your,po
Father's,father,n1g
Plot,plot,n1
Which,which,crq-r
would,will,vmd
not,not,xx
only,only,av_j
force,force,vvi
you,you,pn
break,break,vvb
your,your,po
Faith,faith,n1
With,with,acp-p
chaste,chaste,j
Victoria,Victoria,n1-nn
but,but,acp-cc
to,to,acp-cs
wed,wed,vvi
another,another,d
Whose,who,crq-rg
faith,faith,n1
is,be,vvz
given,give,vvn
already,already,av
to,to,acp-p
another,another,d
Double,double,j
damnation,damnation,n1
'Twere,it|be,pn|vvd
a,a,d
way,way,n1
indeed,indeed,av
To,to,acp-cs
make,make,vvi
your,your,po
children,child,n2
bastards,bastard,n2
oF,of,acp-p
both,both,d
fides,fides,fw-la
Fab.,Fab.,n-ab
Can,can,vmb
there,there,av
no,no,av-x_d
way,way,n1
be,be,vvi
found,find,vvn
to,to,acp-cs
shun,shun,vvi
the,the,d
danger,danger,n1
Of,of,acp-p
this,this,d
so,so,av
hastily,hasty,av_j
intended,intend,j_vn
Marriage,marriage,n1
But,but,acp-cc
by,by,acp-p
my,my,po
flight,flight,n1
and,and,cc
the,the,d
most,most,av-s_d
certain,certain,j
loss,loss,n1
Of,of,acp-p
mine,my,po
inheritance,inheritance,n1
Pi.,Pi.,n-ab
That,that,cs
would,will,vmd
be,be,vvi
thought,think,vvn
on,on,acp-av
Fab.,Fab.,n-ab
Stay,stay,vvb
who,who,crq-r
comes,come,vvz
here,here,av
Music,music,n1
and,and,cc
divers,diverse,j
Gentlemen,gentleman,n2
pass,pass,vvi
to,to,acp-p
and,and,cc
fro,fro,av
with,with,acp-p
lights,light,n2
at,at,acp-p
last,last,ord
Enter,enter,vvb
Pantaloni,Pantaloni,n1-nn
lighted,light,vvn
by,by,acp-p
Nicolo,Nicolo,n1-nn
with,with,acp-p
dark,dark,j
Lanthorns,lantern,n2
Pi.,Pi.,n-ab
Some,some,d
Night-walkers,nightwalker,n2
that,that,cs
throw,throw,vvb
Balls,ball,n2
at,at,acp-p
their,their,po
Mistresses,mistress,n2
well,well,av
of,of,acp-p
all,all,d
Cities,city,n2
Under,under,acp-p
the,the,d
universal,universal,j
reign,reign,n1
of,of,acp-p
venery,venery,n1
This,this,d
is,be,vvz
the,the,d
civilest,civil,j-s
in,in,acp-p
what,what,crq-r
sweet,sweet,j
tranquillity,tranquillity,n1
The,the,d
subjects,subject,n2
pass,pass,vvb
by,by,acp-p
and,and,cc
salute,salute,vvi
each,each,d
other,other,pi_d
Stay,stay,vvb
what,what,crq-r
grave,grave,j
beast,beast,n1
what,what,crq-r
reverend,reverend,j
Gib,Gib,n1-nn
is,be,vvz
that,that,d
I'th',in|the,acp-p|d
name,name,n1
of,of,acp-p
darkness,darkness,n1
dropped,drop,vvd
out,out,av
of,of,acp-p
a,a,d
gutter,gutter,n1
O,o,uh
age,age,n1
what,what,crq-q
art,be,vv2
thou,thou,pns
come,come,vvn
to,to,acp-p
Fab.,Fab.,n-ab
Pray,pray,uh_v
forbear,forbear,vvb
Pi.,Pi.,n-ab
Look,look,vvb
there,there,av
Fabritio,Fabritio,n1-nn
Venus,Venus,n1-nn
can,can,vmb
it,it,pn
be,be,vvi
Feb.,Feb.,n-ab
Come,Come,vvb
you're,you|be,pn|vvb
deceived,deceive,vvn
Pi.,Pi.,n-ab
Nay,nay,uh-x
now,now,av
I,I,pns
know,know,vvb
I,I,pns
am,be,vvm
not,not,xx
For,for,acp-cs
by,by,acp-p
that,that,cs
little,little,j
loving,love,j_vg
glimpse,glimpse,n1
of,of,acp-p
light,light,n1
That,that,cs
leads,lead,vvz
him,he,pno
on,on,acp-av
Fabritio,Fabritio,n1-nn
'tis,it|be,pn|vvz
thy,thy,po
Father,father,n1
Fab.,Fab.,n-ab
I,I,pns
pray,pray,vvb
thee,thou,pno
peace,peace,n1
Pi.,Pi.,n-ab
What,what,crq-q
will,will,vmb
this,this,d
City,city,n1
come,come,vvn
to,to,acp-p
A,a,d
young,young,j
man,man,n1
shall,shall,vmb
not,not,xx
shortly,short,av_j
venture,venture,vvi
to,to,acp-p
A,a,d
vaulting,vault,j_vg
School,school,n1
for,for,acp-p
fear,fear,n1
he,he,pns
jump,jump,vvb
in,in,acp-p
the,the,d
Same,same,d
saddle,saddle,n1
with,with,acp-p
his,his,po
Father,father,n1
to,to,acp-p
the,the,d
danger,danger,n1
Of,of,acp-p
his,his,po
old,old,j
bones,bone,n2
Enter,enter,vvb
Francisco,Francisco,n1-nn
and,and,cc
Horatio,Horatio,n1-nn
Stay,stay,vvb
here,here,av
comes,come,vvz
more,more,av-c_d
This,this,d
is,be,vvz
Some,some,d
special,special,j
haunt,haunt,n1
sure,sure,j
'tis,it|be,pn|vvz
the,the,d
habitation,habitation,n1
Of,of,acp-p
the,the,d
Novella,Novella,n1-nn
lately,late,av_j
come,come,vvn
to,to,acp-p
Town,town,n1
Which,which,crq-r
draws,draw,vvz
the,the,d
admiration,admiration,n1
of,of,acp-p
all,all,d
The,the,d
Rampant,rampant,j
Gallantry,gallantry,n1
about,about,acp-p
the,the,d
City,city,n1
Fab.,Fab.,n-ab
They,they,pns
say,say,vvb
she's,she|be,pns|vvz
yet,yet,av
a,a,d
Virgin,virgin,n1
Pi.,Pi.,n-ab
And,and,cc
is,be,vvz
like,like,acp-p
So,so,av
to,to,acp-cs
continue,continue,vvi
still,still,av
she,she,pns
prove,prove,vvb
stale,stale,j
fish,fish,n1
At,at,acp-p
the,the,d
rate,rate,n1
she's,she|be,pns|vvz
stamped,stamp,vvd
for,for,acp-cs
for,for,acp-cs
she,she,pns
has,have,vvz
set,set,vvn
Such,such,d
a,a,d
large,large,j
price,price,n1
upon,upon,acp-p
her,her,po
new,new,j
nothing,nothing,pi2
That,that,cs
Venery,venery,n1
and,and,cc
Prodigality,prodigality,n1
are,be,vvb
at,at,acp-p
odds,odds,n2
About,about,acp-p
her,she,pno
it,it,pn
seems,seem,vvz
thy,thy,po
Father,father,n1
could,can,vmd
not,not,xx
bargain,bargain,n1
Fab.,Fab.,n-ab
Fie,fie,uh
'twas,it|be,pn|vvd
not,not,xx
he,he,pns
Pi.,Pi.,n-ab
Not,not,xx
he,he,pns
peace,peace,n1
and,and,cc
stand,stand,vvi
close,close,av_j
Fran.,Fran.,n-ab
Is,be,vvz
she,she,pns
so,so,av
rare,rare,j
a,a,d
Creature,creature,n1
this,this,d
Novella,Novella,n1-nn
Ho.,Ho.,n-ab
Rare,rare,j
above,above,acp-p
excellent,excellent,j
man,man,n1
it,it,pn
is,be,vvz
unpossible,unpossible,j
For,for,acp-p
a,a,d
Painter,painter,n1
to,to,acp-cs
flatter,flatter,vvi
her,she,pno
or,or,cc
a,a,d
Poet,poet,n1
to,to,acp-p
bely,bely,vvi
her,she,pno
In,in,acp-p
aiming,aim,vvg
to,to,acp-cs
augment,augment,vvi
her,her,po
beauty,beauty,n1
For,for,acp-cs
I,I,pns
saw,see,vvd
her,she,pno
that,that,cs
can,can,vmb
judge,judge,vvi
Pi.,Pi.,n-ab
Now,now,av
if,if,cs
a,a,d
man,man,n1
Were,be,vvd
to,to,acp-cs
unkennel,unkennel,vvi
the,the,d
handsomest,handsome,j-s
she,she,pns
Fox,fox,n1
In,in,acp-p
Venice,Venice,n1-nn
let,let,vvb
him,he,pno
follow,follow,vvi
these,these,d
dogs,dog,n2
Sure,sure,j
She,she,pns
is,be,vvz
earthed,earth,vvn
hereabouts,hereabout,av
They,they,pns
have,have,vvb
the,the,d
scent,scent,n1
Fran.,Fran.,n-ab
You,you,pn
have,have,vvb
not,not,xx
seen,see,vvn
her,she,pno
often,often,av
Hor.,Hor.,n-ab
Only,only,j
thrice,thrice,av
At,at,acp-p
Church,church,n1
That's,that|be,d|vvz
once,once,acp-av
for,for,acp-p
every,every,d
day,day,n1
that,that,cs
she,she,pns
Has,have,vvz
beautified,beautify,vvn
this,this,d
City,city,n1
Pi.,Pi.,n-ab
What,what,crq-q
rare,rare,j
help,help,n1
May,may,vmb
this,this,d
be,be,vvi
to,to,acp-p
devotion,devotion,n1
that,that,cs
he,he,pns
speaks,speak,vvz
of,of,acp-p
Fran.,Fran.,n-ab
And,and,cc
all,all,d
this,this,d
Beauty,beauty,n1
and,and,cc
this,this,d
seeming,seem,j_vg
virtue,virtue,n1
Offered,offer,vvn
to,to,acp-p
sale,sale,n1
Pi.,Pi.,n-ab
I,I,pns
thought,think,vvd
'twas,it|be,pn|vvd
such,such,d
a,a,d
piece,piece,n1
Hor.,Hor.,n-ab
Thence,Thence,av
only,only,av_j
springs,spring,vvz
the,the,d
knowledge,knowledge,n1
of,of,acp-p
her,her,po
worth,worth,j
Mark,mark,n1
but,but,acp-p
the,the,d
price,price,n1
she's,she|be,pns|vvz
cried,cry,vvd
at,at,acp-p
two,two,crd
thousand,thousand,crd
Ducats,ducat,n2
For,for,acp-p
her,her,po
Maidenhead,maidenhead,n1
and,and,cc
one,one,crd
months,month,n2g
society,society,n1
Pi.,Pi.,n-ab
What,what,crq-q
a,a,d
way,way,n1
now,now,av
would,will,vmd
that,that,d
money,money,n1
reach,reach,vvi
In,in,acp-p
Buttock-beef,buttock-beef,n1
Hor.,Hor.,n-ab
she,Shee,pns
is,be,vvz
indeed,indeed,av
for,for,acp-p
beauty,beauty,n1
Person,person,n1
and,and,cc
Price,price,n1
fit,fit,vvb
only,only,av_j
for,for,acp-p
a,a,d
Prince,prince,n1
I,I,pns
cannot,can,vmb-x
think,think,vvi
a,a,d
less,less,av-c_d
man,man,n1
than,than,cs
the,the,d
Duke,duke,n1
Himself,himself,px
must,must,vmb
bear,bear,vvi
her,she,pno
and,and,cc
indeed,indeed,av
'twere,it|be,pn|vvd
pity,pity,n1
That,that,cs
she,she,pns
should,shall,vmd
sin,sin,vvi
at,at,acp-p
less,less,d-c
advantage,advantage,n1
Fran.,Fran.,n-ab
Why,why,crq-q
do,do,vvb
we,we,pns
then,then,av
make,make,vvi
way,way,n1
to,to,acp-cs
visit,visit,vvi
her,she,pno
By,by,acp-p
our,our,po
expense,expense,n1
in,in,acp-p
Music,music,n1
Pi.,Pi.,n-ab
A,a,d
wary,wary,j
whoremaster,whoremaster,n1
I,I,pns
like,like,vvb
him,he,pno
well,well,av
A,a,d
pennyworth,pennyworth,n1
for,for,acp-p
a,a,d
penny,penny,n1
would,will,vmd
be,be,vvi
looked,look,vvn
for,for,acp-p
Hor.,Hor.,n-ab
Why,why,crq-q
Francisco,Francisco,n1-nn
Why,why,crq-q
Pi.,Pi.,n-ab
Francisco,Francisco,n1-nn
is,be,vvz
it,it,pn
he,he,pns
Hor.,Hor.,n-ab
Although,although,cs
her,her,po
price,price,n1
be,be,vvb
such,such,d
to,to,acp-cs
be,be,vvi
sold,sell,vvn
for,for,acp-p
In,in,acp-p
ready,ready,j
money,money,n1
she,she,pns
is,be,vvz
yet,yet,av
allowed,allow,vvn
To,to,acp-cs
give,give,vvi
herself,herself,px
for,for,acp-p
love,love,n1
if,if,cs
she,she,pns
be,be,vvb
pleased,please,vvn
Who,who,crq-q
knows,know,vvz
how,how,crq-cs
well,well,av
she,she,pns
may,may,vmb
affect,affect,vvi
a,a,d
man,man,n1
As,as,acp-cs
here,here,av
and,and,cc
there,there,av
a,a,d
Woman,woman,n1
may,may,vmb
by,by,acp-p
chance,chance,n1
Only,only,av_j
for,for,acp-p
virtue,virtue,n1
That's,that|be,d|vvz
worth,worth,j
our,our,po
adventure,adventure,n1
But,but,acp-cc
I,I,pns
wish,wish,vvb
rather,rather,av-c
we,we,pns
could,can,vmd
purchase,purchase,vvi
her,she,pno
At,at,acp-p
the,the,d
set,set,j_vn
price,price,n1
betwixt,betwixt,acp-p
us,we,pno
for,for,acp-p
a,a,d
twelvemonth,twelvemonth,n1
Our,our,po
friendship,friendship,n1
should,shall,vmd
not,not,xx
suffer,suffer,vvi
us,we,pno
to,to,acp-cs
grudge,grudge,vvi
At,at,acp-p
one,one,crd
another's,another,pig_d
good,good,j
turns,turn,n2
Pi.,Pi.,n-ab
there's,there|be,av|vvz
love,love,n1
in,in,acp-p
couples,couple,n2
What,what,crq-q
whelps,whelp,n2
are,be,vvb
these,these,d
sure,sure,j
this,this,d
Francisco,Francisco,n1-nn
is,be,vvz
The,the,d
late,late,j
forsaken,forsake,j_vn
lover,lover,n1
betrothed,betroth,vvn
to,to,acp-p
Flavia,Flavia,n1-nn
Whom,who,crq-ro
now,now,av
thy,thy,po
Father,father,n1
would,will,vmd
so,so,av
violently,violent,av_j
Force,force,vvi
thee,thou,pno
to,to,acp-cs
marry,marry,vvi
Fab.,Fab.,n-ab
Would,will,vmd
he,he,pns
had,have,vvd
her,her,po
Piso,Piso,n1-nn
Pi.,Pi.,n-ab
O,o,uh
here,here,av
they,they,pns
pitch,pitch,vvb
stand,stand,vvb
close,close,av_j
we'll,we|will,pns|vmb
hear,hear,vvi
their,their,po
Music,music,n1
Song,song,n1
Hor.,Hor.,n-ab
Come,Come,vvb
sad,sad,j
Francisco,Francisco,n1-nn
we'll,we|will,pns|vmb
tomorrow,tomorrow,av
see,see,vvb
This,this,d
Miracle,miracle,n1
of,of,acp-p
nature,nature,n1
whose,who,crq-rg
mere,mere,j
sight,sight,n1
Will,will,vmb
wipe,wipe,vvi
away,away,av
the,the,d
injury,injury,n1
thou,thou,pns
suffered'st,suffer,vvd2
In,in,acp-p
Flavia,Flavia,n1-nn
and,and,cc
make,make,vvb
thee,thou,pno
quite,quite,av
forget,forget,vvi
her,she,pno
Pi.,Pi.,n-ab
'Tis,it|be,pn|vvz
he,he,pns
and,and,cc
I,I,pns
will,will,vmb
speak,speak,vvi
to,to,acp-p
him,he,pno
Hor.,Hor.,n-ab
Good,good,j
forbear,forbear,n1
Pi.,Pi.,n-ab
Francisco,Francisco,n1-nn
must,must,vmb
not,not,xx
so,so,av
forget,forget,vvi
his,his,po
Flavia,Flavia,n1-nn
Hor.,Hor.,n-ab
What,what,crq-q
are,be,vvb
you,you,pn
Pi.,Pi.,n-ab
Men,Men,n2
that,that,cs
would,will,vmd
have,have,vvi
you,you,pn
be,be,vvi
so,so,av
And,and,cc
not,not,xx
to,to,acp-p
wanton,wanton,j
out,out,av
your,your,po
holy,holy,j
vows,vow,n2
Draws,draw,vvz
Dancing,dance,j_vg
yourselves,yourselves,px
to,to,acp-p
th'Devil,the|devil,d|n1
Fran.,Fran.,n-ab
What,what,crq-q
do,do,vvb
you,you,pn
mean,mean,vvi
Pi.,Pi.,n-ab
I,I,pns
mean,mean,vvb
Francisco,Francisco,n1-nn
you,you,pn
too,too,av
much,much,av_d
forget,forget,vvi
The,the,d
love,love,n1
you,you,pn
bore,bear,vvd
to,to,acp-p
Flavia,Flavia,n1-nn
she,she,pns
to,to,acp-p
you,you,pn
Hor.,Hor.,n-ab
She,she,pns
has,have,vvz
forsaken,forsake,vvn
him,he,pno
and,and,cc
is,be,vvz
bestowed,bestow,vvn
Forced,force,vvn
by,by,acp-p
the,the,d
torrent,torrent,n1
of,of,acp-p
her,her,po
father's,father,n1g
will,will,n1
On,on,acp-p
young,young,j
Fabritio,Fabritio,n1-nn
Pantalone's,Pantalone,n1g-nn
Son,son,n1
Pi.,Pi.,n-ab
Here,here,av
stands,stand,vvz
the,the,d
man,man,n1
denies,deny,vvz
it,it,pn
speak,speak,vvb
Fabritio,Fabritio,n1-nn
Fab.,Fab.,n-ab
Not,not,xx
that,that,cs
I,I,pns
undervalue,undervalue,vvi
Flavia's,Flavia,n1g-nn
worth,worth,j
But,but,acp-cc
not,not,xx
to,to,acp-cs
violate,violate,vvi
her,her,po
faith,faith,n1
by,by,acp-p
breach,breach,n1
Of,of,acp-p
mine,i,png
were,be,vvd
all,all,d
this,this,d
signiory,signiory,n1
her,her,po
dowry,dowry,n1
Here,here,av
is,be,vvz
my,my,po
hand,hand,n1
Francisco,Francisco,n1-nn
i'll,I|will,pns|vmb
not,not,xx
wed,wed,vvi
her,she,pno
Fran.,Fran.,n-ab
I,I,pns
must,must,vmb
embrace,embrace,vvi
you,you,pn
sir,sir,n1
Hor.,Hor.,n-ab
And,and,cc
Gentlemen,gentleman,n2
My,my,po
Lodging,lodging,n1
is,be,vvz
not,not,xx
far,far,av_j
please,please,vvb
you,you,pn
retire,retire,vvb
And,and,cc
there,there,av
repose,repose,vvi
yourselves,yourselves,px
until,until,acp-p
the,the,d
light,light,n1
That,that,cs
now,now,av
is,be,vvz
near,near,j
at,at,acp-p
hand,hand,n1
shall,shall,vmb
point,point,vvi
