standard,lemma,postag
With,with,acp-p
broadest,broad,j-s
leaves,leaf,n2
have,have,vvb
still,still,av
the,the,d
smallest,small,j-s
fruit,fruit,n1
When,when,crq-cs
I,I,pns
saw,see,vvd
so,so,av
much,much,d
white,white,n1_j
I,I,pns
did,do,vvd
begin,begin,vvi
To,to,acp-cs
think,think,vvi
Aglaura,Aglaura,n1-nn
either,either,d
did,do,vvd
lie,lie,vvi
in,in,acp-p
Or,or,cc
else,else,av
took,take,vvd
Penance,penance,n1
Never,never,av-x
did,do,vvd
I,I,pns
see,see,vvi
unless,unless,cs
in,in,acp-p
Bills,bill,n2
dashed,dash,vvn
In,in,acp-p
the,the,d
Chancery,chancery,n1
So,so,av
little,little,j
in,in,acp-p
so,so,av
much,much,av_d
as,as,acp-cs
if,if,cs
the,the,d
feet,foot,n2
Of,of,acp-p
Poetry,poetry,n1
like,like,j
Law,law,n1
were,be,vvd
sold,sell,vvn
by,by,acp-p
th'sheet,the|sheet,d|n1
If,if,cs
this,this,d
new,new,j
fashion,fashion,n1
should,shall,vmd
but,but,acp-av
last,last,vvi
one,one,crd
year,year,n1
Poets,poet,n2
as,as,acp-cs
Clerks,clerk,n2
would,will,vmd
make,make,vvi
our,our,po
paper,paper,n1
dear,dear,j
Doth,do,vvz
not,not,xx
the,the,d
Artist,artist,n1
err,err,vvb
and,and,cc
blast,blast,vvi
his,his,po
fame,fame,n1
That,that,cs
sets,set,vvz
out,out,av
pictures,picture,n2
lesser,lesser,j-c
than,than,cs
the,the,d
frame,frame,n1
Was,be,vvd
ever,ever,av
Chamberlain,chamberlain,n1
so,so,av
mad,mad,j
to,to,acp-cs
dare,dare,vvi
To,to,acp-cs
lodge,lodge,vvi
a,a,d
child,child,n1
in,in,acp-p
the,the,d
great,great,j
Bed,bed,n1
at,at,acp-p
Ware,ware,n1-nn
Aglaura,Aglaura,n1-nn
would,will,vmd
please,please,vvi
better,better,av-c_j
did,do,vvd
she,she,pns
lie,lie,vvi
I'th',in|the,acp-p|d
narrow,narrow,j
bounds,bound,n2
of,of,acp-p
an,a,d
Epitome,epitome,n1
Pieces,piece,n2
that,that,cs
are,be,vvb
weaved,weave,vvn
of,of,acp-p
the,the,d
finest,fine,j-s
twist,twist,n1
As,as,acp-cs
Silk,silk,n1
and,and,cc
Plush,plush,n1
have,have,vvi
still,still,av
more,more,d-c
stuff,stuff,n1
than,than,cs
list,list,n1
She,she,pns
that,that,cs
in,in,acp-p
Persian,persian,j-nn
habit,habit,n1
made,make,vvd
great,great,j
brags,brag,n2
Degenerates,degenerate,vvz
in,in,acp-p
this,this,d
excess,excess,n1
of,of,acp-p
rags,rag,n2
Who,who,crq-r
by,by,acp-p
her,her,po
Giant-bulk,giant-bulk,n1
this,this,d
only,only,j
gains,gain,n2
Perchance,perchance,av
in,in,acp-p
Libraries,library,n2
to,to,acp-cs
hang,hang,vvi
in,in,acp-p
chains,chain,n2
'Tis,it|be,pn|vvz
not,not,xx
in,in,acp-p
Book,book,n1
as,as,acp-cs
Cloth,cloth,n1
we,we,pns
never,never,av-x
say,say,vvb
Make,make,vvb
London-measure,london-measure,n1
when,when,crq-cs
we,we,pns
buy,buy,vvb
a,a,d
Play,play,n1
But,but,acp-cc
rather,rather,av-c
have,have,vvb
them,they,pno
paired,pair,vvn
Those,those,d
leaves,leaf,n2
be,be,vvb
fair,fair,j
To,to,acp-p
the,the,d
judicious,judicious,j
which,which,crq-r
more,more,av-c_d
spotted,spot,j_vn
are,be,vvb
Give,give,vvb
me,i,pno
the,the,d
sociable,sociable,j
Pocketbooks,pocketbook,n2
These,these,d
empty,empty,j
Folio's,folio,n1g-nn
only,only,j
please,please,vvb
the,the,d
Cooks,cook,n2
R.,R.,n-ab
B.,B.,n-ab
A,a,d
SONG,song,n1
A,a,d
Way,way,n1
with,with,acp-p
all,all,d
grief,grief,n1
and,and,cc
give,give,vvb
us,we,pno
more,more,d-c
sack,sack,n1
'Tis,it|be,pn|vvz
that,that,d
which,which,crq-r
we,we,pns
love,love,vvb
let,let,vvb
love,love,n1
have,have,vvb
no,no,d-x
lack,lack,n1
Nor,nor,cc-x
sorrow,sorrow,n1
nor,nor,cc-x
care,care,n1
can,can,vmb
cross,cross,vvi
our,our,po
delights,delight,n2
Nor,nor,cc-x
witches,witch,n2
nor,nor,cc-x
goblins,goblin,n2
nor,nor,cc-x
Buttery,buttery,n1
sprights,spright,n2
Though,though,cs
the,the,d
candles,candle,n2
burn,burn,vvb
dim,dim,j
while,while,cs
we,we,pns
can,can,vmb
do,do,vvi
thus,thus,av
We'll,we|will,pns|vmb
scorn,scorn,vvi
to,to,acp-cs
fly,fly,vvi
them,they,pno
but,but,acp-cc
we'll,we|will,pns|vmb
make,make,vvi
them,they,pno
fly,fly,vvi
us,we,pno
Old,old,j
Sack,sack,n1
and,and,cc
old,old,j
Songs,song,n2
and,and,cc
a,a,d
merry,merry,j
old,old,j
crew,crew,n1
Will,will,vmb
fright,fright,vvi
away,away,av
Sprights,spright,n2
when,when,crq-cs
the,the,d
ground,ground,n1
looks,look,vvz
blue,blue,j
A,a,d
PROLOGUE,prologue,n1
HE,he,pns
that,that,cs
could,can,vmd
never,never,av-x
boast,boast,vvi
nor,nor,cc-x
seek,seek,vvi
the,the,d
way,way,n1
To,to,acp-cs
prepare,prepare,vvi
friends,friend,n2
to,to,acp-cs
magnify,magnify,vvi
his,his,po
Play,play,n1
Nor,nor,cc-x
rail,rail,vvi
at's,at|his,acp-p|po
Auditory,auditory,j
for,for,acp-cs
unjust,unjust,j
If,if,cs
they,they,pns
not,not,xx
liked,like,vvn
it,it,pn
nor,nor,cc-x
was,be,vvd
so,so,av
mistrust,mistrust,n1
Full,full,j
ever,ever,av
in,in,acp-p
himself,himself,px
that,that,cs
he,he,pns
besought,beseech,vvd
Preapprobation,preapprobation,n1
though,though,acp-cs
they,they,pns
liked,like,vvd
it,it,pn
not,not,xx
Nor,nor,cc-x
ever,ever,av
had,have,vvd
the,the,d
luck,luck,n1
to,to,acp-cs
have,have,vvi
his,his,po
name,name,n1
clapped,clape,vvd
up,up,acp-av
above,above,acp-p
this,this,d
merit,merit,n1
Nor,nor,cc-x
the,the,d
shame,shame,n1
To,to,acp-cs
be,be,vvi
cried,cry,vvn
down,down,acp-av
below,below,acp-p
it,it,pn
He,he,pns
this,this,d
night,night,n1
Your,your,po
fair,fair,j
and,and,cc
free,free,j
Attention,attention,n1
does,do,vvz
invite,invite,vvi
Only,only,j
he,he,pns
prays,pray,vvz
no,no,d-x
prejudice,prejudice,n1
be,be,vvi
brought,bring,vvn
By,by,acp-p
any,any,d
that,that,cs
beforehand,beforehand,av
wish,wish,vvb
it,it,pn
naught,nought,pi-x
And,and,cc
that,that,cs
ye,you,pn
all,all,d
be,be,vvb
pleased,please,vvn
to,to,acp-cs
hear,hear,vvi
and,and,cc
see,see,vvi
With,with,acp-p
Candour,candour,n1
suiting,suit,vvg
his,his,po
Integrity,integrity,n1
That,that,cs
for,for,acp-p
the,the,d
Writer,writer,n1
Something,Something,pi
we,we,pns
must,must,vmb
say,say,vvi
Now,now,av
in,in,acp-p
defence,defence,n1
of,of,acp-p
us,we,pno
and,and,cc
of,of,acp-p
the,the,d
Play,play,n1
We,we,pns
shall,shall,vmb
present,present,vvi
no,no,d-x
Scandal,scandal,n1
or,or,cc
Abuse,abuse,vvi
To,to,acp-p
virtue,virtue,n1
or,or,cc
to,to,acp-p
honour,honour,n1
Nor,nor,cc-x
traduce,traduce,vvi
Person,person,n1
of,of,acp-p
worth,worth,n1
Nor,nor,cc-x
point,point,n1
at,at,acp-p
the,the,d
disgrace,disgrace,n1
Of,of,acp-p
any,any,d
one,one,crd
residing,reside,vvg
in,in,acp-p
the,the,d
Place,place,n1
On,on,acp-p
which,which,crq-r
our,our,po
Scene,scene,n1
is,be,vvz
laid,lay,vvn
nor,nor,cc-x
any,any,d
Action,action,n1
show,show,vvi
Of,of,acp-p
thing,thing,n1
has,have,vvz
there,there,av
been,be,vvn
done,do,vvn
for,for,acp-cs
aught,aught,pi
we,we,pns
know,know,vvi
Though,though,cs
it,it,pn
be,be,vvb
probable,probable,j
that,that,cs
such,such,d
have,have,vvb
been,be,vvn
But,but,acp-cc
if,if,cs
some,some,d
vicious,vicious,j
persons,person,n2
be,be,vvb
brought,bring,vvn
in,in,acp-p
As,as,acp-p
no,no,d-x
new,new,j
Buildings,building,n2
nor,nor,cc-x
the,the,d
strongest,strong,j-s
hold,hold,n1
Can,can,vmb
keep,keep,vvi
out,out,av
Rats,rat,n2
and,and,cc
Vermin,vermin,n1
bad,bad,j
and,and,cc
bold,bold,j
Let,let,vvb
not,not,xx
the,the,d
sight,sight,n1
of,of,acp-p
such,such,d
be,be,vvb
ill,ill,av_j
endured,endure,vvn
All,all,d
sores,sore,n2
are,be,vvb
seen,see,vvn
and,and,cc
searched,search,vvn
before,before,acp-p
th',the,d
are,be,vvb
cured,cure,vvn
As,as,acp-p
Ruffian,ruffian,n1
Bawd,bawd,n1
and,and,cc
the,the,d
licentious,licentious,j
crew,crew,n1
Too,too,av
apt,apt,j
to,to,acp-cs
pester,pester,vvi
Situations,situation,n2
new,new,j
Another,another,d
Prologue,prologue,n1
'Tis,it|be,pn|vvz
not,not,xx
amiss,amiss,av
ere,ere,acp-cs
we,we,pns
begin,begin,vvb
our,our,po
Play,play,n1
to,to,acp-cs
entreat,entreat,vvi
you,you,pn
that,that,cs
you,you,pn
take,take,vvb
the,the,d
same,same,d
survey,survey,vvi
Into,into,acp-p
your,your,po
fancy,fancy,n1
as,as,acp-cs
our,our,po
Poet,poet,n1
took,take,vvd
Of,of,acp-p
Covent-Garden,Covent-garden,n1-nn
when,when,crq-cs
he,he,pns
wrote,write,vvd
his,his,po
Book,book,n1
Some,some,d
ten,ten,crd
years,year,n2
since,since,acp-av
when,when,crq-cs
it,it,pn
was,be,vvd
grown,grow,vvn
with,with,acp-p
weeds,weed,n2
Not,not,xx
set,set,vvn
as,as,acp-cs
now,now,av
it,it,pn
is,be,vvz
with,with,acp-p
Noble,noble,j
Seeds,seed,n2
Which,which,crq-r
make,make,vvb
the,the,d
Garden,garden,n1
glorious,glorious,j
And,and,cc
much,much,d
Our,our,po
Poet,poet,n1
craves,crave,vvz
and,and,cc
hopes,hope,vvz
you,you,pn
will,will,vmb
not,not,xx
grutch,grutch,vvi
It,it,pn
him,he,pno
that,that,cs
since,since,acp-cs
so,so,av
happily,happy,av_j
his,his,po
Pen,pen,n1
Foretold,foretell,vvn
its,its,po
fair,fair,j
improvement,improvement,n1
and,and,cc
that,that,d
men,man,n2
Of,of,acp-p
worth,worth,n1
and,and,cc
honour,honour,n1
should,shall,vmd
renown,renown,vvi
the,the,d
place,place,n1
The,the,d
Play,play,n1
may,may,vmb
still,still,av
retain,retain,vvi
its,its,po
former,former,j
grace,grace,n1
To,to,acp-p
my,my,po
LORD,lord,n1
of,of,acp-p
Newcastle,Newcastle,n1-nn
on,on,acp-p
his,his,po
PLAY,play,n1
called,call,vvn
THE,the,d
VARIETY,variety,n1
He,he,pns
having,have,vvg
commanded,command,vvn
to,to,acp-cs
give,give,vvi
him,he,pno
my,my,po
true,true,j
opinion,opinion,n1
of,of,acp-p
it,it,pn
My,my,po
Lord,lord,n1
I,I,pns
Could,can,vmd
not,not,xx
think,think,vvi
these,these,d
seven,seven,crd
years,year,n2
but,but,acp-cc
that,that,cs
I,I,pns
In,in,acp-p
part,part,vvi
a,a,d
Poet,poet,n1
was,be,vvd
and,and,cc
so,so,av
might,may,vmd
lie,lie,vvi
By,by,acp-p
the,the,d
Poetic,poetic,j
Licence,licence,n1
But,but,acp-cc
I,I,pns
find,find,vvb
Now,now,av
I,I,pns
am,be,vvm
none,none,pi-x
and,and,cc
strictly,strict,av_j
am,be,vvm
confined,confine,vvn
To,to,acp-p
truth,truth,n1
if,if,cs
therefore,therefore,av
I,I,pns
subpoena'd,subpoena,vvd
were,be,vvd
Before,before,acp-p
the,the,d
Court,court,n1
of,of,acp-p
Chancery,chancery,n1
to,to,acp-cs
swear,swear,vvi
Or,or,cc
if,if,cs
from,from,acp-p
thence,thence,av
I,I,pns
should,shall,vmd
be,be,vvi
higher,high,av-c_j
sent,send,vvn
And,and,cc
on,on,acp-p
my,my,po
life,life,n1
unto,unto,acp-p
a,a,d
Parliament,parliament,n1
Of,of,acp-p
wit,wit,n1
and,and,cc
judgement,judgement,n1
there,there,av
to,to,acp-cs
certify,certify,vvi
What,what,crq-r
I,I,pns
could,can,vmd
say,say,vvi
of,of,acp-p
your,your,po
VARIETY,variety,n1
I,I,pns
would,will,vmd
depose,depose,vvi
each,each,d
Scene,scene,n1
appeared,appear,vvd
to,to,acp-p
me,i,pno
An,a,d
Act,act,n1
of,of,acp-p
wit,wit,n1
each,each,d
Act,act,n1
a,a,d
Comedy,comedy,n1
And,and,cc
all,all,d
was,be,vvd
such,such,d
to,to,acp-p
all,all,d
that,that,cs
understood,understand,vvd
As,as,acp-cs
knowing,know,vvg
Johnson,Johnson,n1-nn
swore,swear,vvd
By,by,acp-p
God,God,n1-nn
'twas,it|be,pn|vvd
good,good,j
R.,R.,n-ab
B.,B.,n-ab
The,the,d
Actors,actor,n2
Names,name,n2
Rooksbill,Rooksbill,n1-nn
a,a,d
great,great,j
Builder,builder,n1
in,in,acp-p
Covent-Garden,Covent-garden,n1-nn
Crosswill,Crosswill,n1-nn
a,a,d
Country,country,n1
Gentleman,gentleman,n1
Lodger,lodger,n1
in,in,acp-p
his,his,po
Buildings,building,n2
Cockbrain,cockbrain,n1
a,a,d
Justice,justice,n1
of,of,acp-p
Peace,peace,n1
the,the,d
Weeder,weeder,n1
of,of,acp-p
the,the,d
Garden,garden,n1
Nicholas,Nicholas,n1-nn
Young,young,j
Gentlemen,gentleman,n2
Rooksbill's,rooksbill,n1g-nn
son,son,n1
Gabriel,Gabriel,n1-nn
Crosswill's,crossewill,n1g-nn
elder,old,j-c
son,son,n1
Mihil,mihil,n1-nn
Cross,cross,j
younger,young,j-c
son,son,n1
Anthony,Anthony,n1-nn
cockbraine's,cockbraine,n1g-nn
son,son,n1
Mun,Mun,n1-nn
Clotpoll,clotpoll,n1
a,a,d
foolish,foolish,j
Gull,gull,n1
Driblow,Driblow,n1-nn
Captain,captain,n1
of,of,acp-p
the,the,d
Philoblathici,Philoblathici,n1-nn
Belt,belt,n1
Crossewill's,crossewill,n1g-nn
Servant,servant,n1
Ralph,Ralph,n1-nn
Dorcas,Dorcas,n1-nn
Servant,servant,n1
A,a,d
Citizen,citizen,n1
A,a,d
Parson,parson,n1
A,a,d
tailor,tailor,n1
A,a,d
Shoemaker,shoemaker,n1
A,a,d
Vintner,vintner,n1
A,a,d
Drawer,drawer,n1
big,big,j
Damaris,Damaris,n1-nn
Servant,servant,n1
Women,woman,n2
Actors,actor,n2
lucy,Lucy,n1-nn
Rooksbill's,rooksbill,n1g-nn
daughter,daughter,n1
Katharine,Katherine,n1-nn
Crossewill's,crossewill,n1g-nn
daughter,daughter,n1
Dorcas,Dorcas,n1-nn
alias,alias,av
Damaris,Damaris,n1-nn
Croswill's,croswill,n1g-nn
Niece,niece,n1
margery,Margery,n1-nn
owlet,owlet,n1
a,a,d
Bawd,bawd,n1
betty,Bettie,n1-nn
Two,two,crd
Punks,punk,n2
Francisca,Francisca,n1-nn
A,a,d
Laundress,laundress,n1
THE,the,d
COVENT-GARDEN,Covent-garden,n1-nn
Weeded,weed,vvn
ACT.,ACT.,n-ab
I.,i,ord
SCENE,scene,n1
I.,i,ord
Cockbrayne,Cockbrayne,n1-nn
Rookesbill,rookesbill,n1
Cock.,Cock.,n-ab
I,i,pns
Marry,marry,uh
Sir,sir,n1
This,this,d
is,be,vvz
something,something,pi
like,like,j
These,these,d
appear,appear,vvb
like,like,acp-p
Buildings,building,n2
Here's,here|be,av|vvz
Architecture,architecture,n1
expressed,express,vvn
indeed,indeed,av
It,it,pn
is,be,vvz
a,a,d
most,most,av-s_d
sightly,sightly,av_j
situation,situation,n1
and,and,cc
fit,fit,j
for,for,acp-p
Gentry,gentry,n1
and,and,cc
Nobility,nobility,n1
Rook.,Rook.,n-ab
When,when,crq-cs
it,it,pn
is,be,vvz
all,all,av_d
finished,finish,vvn
doubtless,doubtless,av_j
it,it,pn
will,will,vmb
be,be,vvi
handsome,handsome,j
Cock.,Cock.,n-ab
It,it,pn
will,will,vmb
be,be,vvi
glorious,glorious,j
and,and,cc
yond,yond,d
magnificent,magnificent,j
Piece,piece,n1
the,the,d
Piazzo,Piazzo,n1-nn
will,will,vmb
excel,excel,vvi
that,that,cs
at,at,acp-p
Venice,Venice,n1-nn
by,by,acp-p
hearsay,hearsay,n1
I,I,pns
never,never,av-x
travelled,travel,vvd
A,a,d
hearty,hearty,j
blessing,blessing,n1
on,on,acp-p
their,their,po
brains,brain,n2
honours,honour,n2
and,and,cc
wealths,wealth,n2
that,that,cs
are,be,vvb
Projectors,projector,n2
Furtherers,furtherer,n2
and,and,cc
Performers,performer,n2
of,of,acp-p
such,such,d
great,great,j
works,work,n2
And,and,cc
now,now,av
I,I,pns
come,come,vvb
to,to,acp-p
you,you,pn
Mr.,mr.,n-ab
Rooksbill,Rooksbill,n1-nn
I,I,pns
like,like,vvb
your,your,po
Row,row,n1
of,of,acp-p
houses,house,n2
most,most,av-s_d
incomparably,incomparable,av_j
Your,your,po
money,money,n1
never,never,av-x
shone,shine,vvd
so,so,av
on,on,acp-p
your,your,po
Counting-boards,counting-board,n2
as,as,acp-cs
in,in,acp-p
those,those,d
Structures,structure,n2
Rook.,Rook.,n-ab
I,I,pns
have,have,vvb
piled,pile,vvn
up,up,acp-av
a,a,d
Leash,leash,n1
of,of,acp-p
thousand,thousand,crd
pounds,pound,n2
in,in,acp-p
walls,wall,n2
and,and,cc
windows,window,n2
there,there,av
Cock.,Cock.,n-ab
It,it,pn
will,will,vmb
all,all,d
come,come,vvi
again,again,av
with,with,acp-p
large,large,j
increase,increase,n1
And,and,cc
better,better,j-c
is,be,vvz
your,your,po
money,money,n1
thus,thus,av
let,let,vvb
out,out,av
on,on,acp-p
red,red,j
and,and,cc
white,white,j
then,then,av
upon,upon,acp-p
black,black,j
and,and,cc
white,white,j
I,I,pns
say,say,vvb
You,you,pn
cannot,can,vmb-x
think,think,vvi
how,how,crq-cs
I,I,pns
am,be,vvm
taken,take,vvn
with,with,acp-p
that,that,d
Row,row,n1
How,how,crq-cs
even,even,av
and,and,cc
straight,straight,av_j
they,they,pns
are,be,vvb
And,and,cc
so,so,av
are,be,vvb
all,all,d
indeed,indeed,av
The,the,d
Surveyor,surveyor,n1
whate'er,whatever,crq-r
he,he,pns
was,be,vvd
has,have,vvz
manifested,manifest,vvn
himself,himself,px
the,the,d
Master,master,n1
of,of,acp-p
his,his,po
great,great,j
Art,art,n1
How,how,crq-cs
he,he,pns
has,have,vvz
wedded,wed,vvn
strength,strength,n1
to,to,acp-p
beauty,beauty,n1
state,state,n1
to,to,acp-p
uniformity,uniformity,n1
commodiousness,commodiousness,n1
with,with,acp-p
perspicuity,perspicuity,n1
All,all,av_d
all,all,av_d
as't,as|it,acp-cs|pn
should,shall,vmd
be,be,vvi
Rook.,Rook.,n-ab
If,if,cs
all,all,d
were,be,vvd
as,as,acp-av
well,well,av
tenanted,tenant,vvn
and,and,cc
inhabited,inhabit,vvn
by,by,acp-p
worthy,worthy,j
persons,person,n2
Cock.,Cock.,n-ab
Phew,phew,uh
that,that,cs
will,will,vmb
follow,follow,vvi
What,what,crq-q
new,new,j
Plantation,plantation,n1
was,be,vvd
ever,ever,av
peopled,people,vvn
with,with,acp-p
the,the,d
better,better,j-c
sort,sort,n1
at,at,acp-p
first,first,ord
nay,nay,uh
commonly,common,av_j
the,the,d
lewdest,lewd,j-s
blades,blade,n2
and,and,cc
naughtypacks,naughtypack,n2
are,be,vvb
either,either,av_d
necessitated,necessitate,vvn
to,to,acp-p
'em,they,pno
or,or,cc
else,else,av
do,do,vvb
prove,prove,vvi
the,the,d
most,most,av-s_d
forward,forward,j
venturers,venture,n2
Is,be,vvz
not,not,xx
lime,lime,n1
and,and,cc
hair,hair,n1
the,the,d
first,first,ord
in,in,acp-p
all,all,d
your,your,po
foundations,foundation,n2
do,do,vvb
we,we,pns
not,not,xx
soil,soil,n1
or,or,cc
dung,dung,n1
our,our,po
lands,land,n2
before,before,acp-cs
we,we,pns
sow,sow,vvi
or,or,cc
plant,plant,vvi
any,any,d
thing,thing,n1
that's,that|be,cs|vvz
good,good,j
in,in,acp-p
'em,they,pno
And,and,cc
do,do,vvb
not,not,xx
weeds,weed,n2
creep,creep,vvi
up,up,acp-av
first,first,ord
in,in,acp-p
all,all,d
Gardens,garden,n2
and,and,cc
why,why,crq-q
not,not,xx
then,then,av
in,in,acp-p
this,this,d
which,which,crq-r
never,never,av-x
was,be,vvd
a,a,d
Garden,garden,n1
until,until,acp-cs
now,now,av
and,and,cc
which,which,crq-r
will,will,vmb
be,be,vvi
the,the,d
Garden,garden,n1
of,of,acp-p
Gardens,garden,n2
I,I,pns
foresee't,foresee|it,vvb|pn
And,and,cc
for,for,acp-p
the,the,d
weeds,weed,n2
in,in,acp-p
it,it,pn
let,let,vvb
me,i,pno
alone,alone,av_j
for,for,acp-p
the,the,d
weeding,weed,n1_vg
of,of,acp-p
them,they,pno
out,out,av
And,and,cc
so,so,av
as,as,acp-cs
my,my,po
Reverend,reverend,n1_j
Ancestor,ancestor,n1
Justice,justice,n1
Adam,Adam,n1-nn
Overdo,overdo,vvi
was,be,vvd
wont,wont,j
to,to,acp-cs
say,say,vvi
In,in,acp-p
heaven's,heaven,n1g
name,name,n1
and,and,cc
the,the,d
Kings,king,n2
and,and,cc
for,for,acp-p
the,the,d
good,good,j
of,of,acp-p
the,the,d
Commonwealth,commonwealth,n1
I,I,pns
will,will,vmb
go,go,vvi
about,about,acp-p
it,it,pn
Rook.,Rook.,n-ab
I,I,pns
would,will,vmd
a,a,d
few,few,d
more,more,d-c
of,of,acp-p
the,the,d
Worshipful,worshipful,j
hereabouts,hereabout,av
whether,whether,cs
they,they,pns
be,be,vvb
in,in,acp-p
Commission,commission,n1
or,or,cc
not,not,xx
were,be,vvd
as,as,acp-p
well,well,av
minded,mind,vvn
that,that,cs
way,way,n1
as,as,acp-cs
you,you,pn
are,be,vvb
Sir,sir,n1
we,we,pns
should,shall,vmd
then,then,av
have,have,vvi
all,all,d
sweet,sweet,j
and,and,cc
clean,clean,j
and,and,cc
that,that,cs
quickly,quick,av_j
too,too,av
Cock.,Cock.,n-ab
I,I,pns
have,have,vvb
thought,think,vvn
upon,upon,acp-p
a,a,d
way,way,n1
for't,for|it,acp-p|pn
Mr.,mr.,n-ab
Rooksbill,Rooksbill,n1-nn
and,and,cc
I,I,pns
will,will,vmb
pursue,pursue,vvi
it,it,pn
viz.,viz.,n-ab
to,to,acp-cs
find,find,vvi
out,out,av
all,all,d
the,the,d
enormities,enormity,n2
yet,yet,av
be,be,vvb
myself,myself,px
unspied,unspied,j
whereby,whereby,crq-cs
I,I,pns
will,will,vmb
tread,tread,vvi
out,out,av
the,the,d
spark,spark,n1
of,of,acp-p
impiety,impiety,n1
whilst,while,cs
it,it,pn
is,be,vvz
yet,yet,av
a,a,d
spark,spark,n1
and,and,cc
not,not,xx
a,a,d
flame,flame,n1
and,and,cc
break,break,vvb
the,the,d
egg,egg,n1
of,of,acp-p
a,a,d
mischief,mischief,n1
whilst,while,cs
it,it,pn
is,be,vvz
yet,yet,av
an,a,d
egg,egg,n1
and,and,cc
not,not,xx
a,a,d
Cockatrice,cockatrice,n1
Then,then,av
doubt,doubt,vvb
not,not,xx
of,of,acp-p
worthy,worthy,j
tenants,tenant,n2
for,for,acp-p
your,your,po
houses,house,n2
Mr.,mr.,n-ab
Rooksbill,Rooksbill,n1-nn
Rook.,Rook.,n-ab
I,I,pns
hope,hope,vvb
Sir,sir,n1
your,your,po
best,best,j-s
furtherance,furtherance,n1
Cock.,Cock.,n-ab
I,I,pns
