standard,lemma,postag
not,not,xx
Ornaments,ornament,n2
Your,your,po
own,own,d
Virtue,virtue,n1
giving,give,vvg
them,they,pno
lustre,lustre,n1
and,and,cc
entertaining,entertain,vvg
them,they,pno
as,as,acp-p
Rewards,reward,n2
paid,pay,vvn
down,down,acp-av
to,to,acp-p
Your,your,po
Person,person,n1
and,and,cc
Merit,merit,n1
This,this,d
Principle,principle,n1
gave,give,vvd
me,i,pno
boldness,boldness,n1
to,to,acp-cs
make,make,vvi
this,this,d
approach,approach,n1
to,to,acp-p
Your,your,po
Lordship,lordship,n1
and,and,cc
not,not,xx
without,without,acp-p
some,some,d
design,design,n1
in,in,acp-p
my,my,po
Ambition,ambition,n1
to,to,acp-cs
renew,renew,vvi
myself,myself,px
to,to,acp-p
Your,your,po
smile,smile,n1
who,who,crq-r
have,have,vvb
enjoyed,enjoy,vvn
the,the,d
happiness,happiness,n1
many,many,d
years,year,n2
since,since,acp-p
to,to,acp-cs
kiss,kiss,vvi
Your,your,po
hand,hand,n1
and,and,cc
to,to,acp-cs
observe,observe,vvi
with,with,acp-p
Admiration,admiration,n1
the,the,d
Beauties,beauty,n2
that,that,cs
shined,shine,vvd
upon,upon,acp-p
Your,your,po
Youth,youth,n1
which,which,crq-r
as,as,acp-cs
they,they,pns
gained,gain,vvd
upon,upon,acp-p
Time,time,n1
so,so,av
they,they,pns
have,have,vvb
grown,grow,vvn
above,above,acp-p
the,the,d
prejudice,prejudice,n1
of,of,acp-p
Opinion,opinion,n1
and,and,cc
improved,improve,vvn
their,their,po
Maturity,maturity,n1
by,by,acp-p
the,the,d
Earliness,earliness,n1
of,of,acp-p
their,their,po
Spring,spring,n1
But,but,acp-cc
my,my,po
humble,humble,j
duty,duty,n1
my,my,po
Lord,lord,n1
at,at,acp-p
this,this,d
fortunate,fortunate,j
hour,hour,n1
to,to,acp-cs
attend,attend,vvi
You,you,pn
cometh,come,vvz
not,not,xx
alone,alone,av_j
it,it,pn
bringeth,bring,vvz
a,a,d
Present,present,j
such,such,d
as,as,acp-cs
my,my,po
weak,weak,j
condition,condition,n1
could,can,vmd
reach,reach,vvi
to,to,acp-p
a,a,d
Poem,poem,n1
one,one,crd
that,that,cs
weareth,wear,vvz
no,no,d-x
Ribbons,ribbon,n2
in,in,acp-p
the,the,d
forehead,forehead,n1
not,not,xx
so,so,av
much,much,av_d
as,as,acp-cs
warranted,warrant,vvn
by,by,acp-p
Applause,applause,n1
for,for,acp-p
it,it,pn
happened,happen,vvd
to,to,acp-cs
receive,receive,vvi
birth,birth,n1
when,when,crq-cs
the,the,d
Stage,stage,n1
was,be,vvd
interdicted,interdict,vvn
and,and,cc
wanted,want,vvd
that,that,cs
public,public,j
Seal,seal,n1
which,which,crq-r
other,other,d
Compositions,composition,n2
enjoyed,enjoy,vvn
Though,though,cs
it,it,pn
hath,have,vvz
been,be,vvn
read,read,vvn
and,and,cc
honoured,honour,vvn
with,with,acp-p
the,the,d
Allowance,allowance,n1
of,of,acp-p
some,some,d
men,man,n2
whose,who,crq-rg
Opinion,opinion,n1
was,be,vvd
as,as,acp-av
acceptable,acceptable,j
to,to,acp-p
me,i,pno
as,as,acp-cs
the,the,d
Vote,vote,n1
of,of,acp-p
a,a,d
smiling,smile,j_vg
Theater,theater,n1
But,but,acp-cc
this,this,d
is,be,vvz
not,not,xx
to,to,acp-cs
prescribe,prescribe,vvi
to,to,acp-p
your,your,po
Honour,honour,n1
whom,who,crq-ro
I,I,pns
have,have,vvb
by,by,acp-p
this,this,d
Application,application,n1
made,make,vvd
my,my,po
judge,judge,n1
should,shall,vmd
You,you,pn
wave,wave,vvi
the,the,d
Patron,patron,n1
and,and,cc
from,from,acp-p
whom,who,crq-ro
there,there,av
lies,lie,vvz
no,no,d-x
Appeal,appeal,n1
If,if,cs
your,your,po
Honour,honour,n1
descending,descend,vvg
from,from,acp-p
your,your,po
higher,high,j-c
Contemplations,contemplation,n2
vouchsafe,vouchsafe,vvb
to,to,acp-cs
look,look,vvi
upon,upon,acp-p
these,these,d
Papers,paper,n2
though,though,cs
Your,your,po
justice,justice,n1
should,shall,vmd
condemn,condemn,vvi
them,they,pno
it,it,pn
would,will,vmd
be,be,vvi
their,their,po
Reputation,reputation,n1
to,to,acp-cs
fall,fall,vvi
by,by,acp-p
so,so,av
Honourable,honourable,j
a,a,d
Sentence,sentence,n1
But,but,acp-cc
if,if,cs
they,they,pns
happen,happen,vvb
to,to,acp-cs
obtain,obtain,vvi
Your,your,po
Lordship's,lordship,n1g
favour,favour,n1
that,that,cs
they,they,pns
may,may,vmb
live,live,vvi
your,your,po
Name,name,n1
will,will,vmb
not,not,xx
only,only,av_j
be,be,vvi
a,a,d
powerful,powerful,j
defence,defence,n1
to,to,acp-p
them,they,pno
but,but,acp-cc
a,a,d
lasting,last,j_vg
Record,record,n1
of,of,acp-p
Honour,honour,n1
upon,upon,acp-p
the,the,d
Composer,composer,n1
whose,who,crq-rg
heart,heart,n1
is,be,vvz
full,full,j
of,of,acp-p
Devotions,devotion,n2
to,to,acp-p
your,your,po
Lordship,lordship,n1
and,and,cc
ambitious,ambitious,j
of,of,acp-p
no,no,d-x
greater,great,j-c
addition,addition,n1
than,than,cs
to,to,acp-cs
be,be,vvi
known,know,vvn
My,my,po
Lord,lord,n1
Your,your,po
most,most,av-s_d
obliged,oblige,j_vn
and,and,cc
humble,humble,j
Servant,servant,n1
JAMES,James,n1-nn
SHIRLEY,Shirley,n1-nn
The,the,d
Names,name,n2
of,of,acp-p
the,the,d
Persons,person,n2
The,the,d
King,king,n1
of,of,acp-p
Spain,Spain,n1-nn
Roderigh,Roderigh,n1-nn
his,his,po
Brother,brother,n1
Manuel,Manuel,n1-nn
the,the,d
supposed,suppose,j_vn
son,son,n1
of,of,acp-p
Piracquo,Piracquo,n1-nn
but,but,acp-cc
the,the,d
true,true,j
Carlo,Carlo,n1-nn
son,son,n1
to,to,acp-p
the,the,d
King,king,n1
Maria,Maria,n1-nn
his,his,po
Sister,sister,n1
Antonio,Antonio,n1-nn
Prince,prince,n1
of,of,acp-p
Portugal,Portugal,n1-nn
Isabella,Isabel,n1-nn
his,his,po
Sister,sister,n1
Mendoza,Mendoza,n1-nn
a,a,d
Duke,duke,n1
Carlo,Carlo,n1-nn
supposed,suppose,vvn
Prince,prince,n1
of,of,acp-p
Spain,Spain,n1-nn
but,but,acp-cc
indeed,indeed,av
julio,julio,n1-nn
the,the,d
son,son,n1
of,of,acp-p
Mendoza,Mendoza,n1-nn
Clara,Clara,n1-nn
Mendoza's,Mendoza,n1g-nn
Daughter,daughter,n1
Piracquo,Piracquo,n1-nn
a,a,d
Nobleman,nobleman,n1
Two,two,crd
Lords,lord,n2
Pedro,Pedro,n1-nn
a,a,d
Kinsman,kinsman,n1
of,of,acp-p
Piracquo's,Piracquo,n1g-nn
Servant,servant,n1
to,to,acp-p
Mendoza,Mendoza,n1-nn
Celio,Celio,n1-nn
Page,page,n1
to,to,acp-p
Carlo,Carlo,n1-nn
Ladies,Ladies,n2
Castellano,Castellano,n1-nn
Messengers,messenger,n2
Servants,servant,n2
Guard,guard,n1
Scene,scene,n1
Madrid,Madrid,n1-nn
Plays,play,n2
newly,new,av_j
printed,print,vvn
for,for,acp-p
Humphrey,Humphrey,n1-nn
Moseley,Moseley,n1-nn
at,at,acp-p
the,the,d
Prince's,prince,n1g
Arms,arm,n2
in,in,acp-p
St.,St.,n-ab
Paul's,Paul,n1g-nn
Churchyard,churchyard,n1
THe,the,d
Wild-Goose,wild-goose,n1
Chase,chase,n1
a,a,d
Comedy,comedy,n1
written,write,vvn
by,by,acp-p
Francis,Francis,n1-nn
Beaumont,Beaumont,n1-nn
and,and,cc
john,john,n1-nn
Fletcher,Fletcher,n1-nn
Gent.,Gent.,n-ab
THe,the,d
Widow,widow,n1
a,a,d
Comedy,comedy,n1
written,write,vvn
by,by,acp-p
Ben,Ben,n1-nn
johnson,johnson,n1-nn
john,john,n1-nn
Fletcher,Fletcher,n1-nn
and,and,cc
Thomas,Thomas,n1-nn
Midleton,Midleton,n1-nn
Gent.,Gent.,n-ab
THe,the,d
Changeling,changeling,n1
written,write,vvn
by,by,acp-p
Thomas,Thomas,n1-nn
Midleton,Midleton,n1-nn
and,and,cc
William,William,n1-nn
Rowley,Rowley,n1-nn
Gent.,Gent.,n-ab
THE,the,d
COURT,court,n1
SECRET,secret,j
ACT,act,n1
I.,i,ord
Enter,enter,vvb
at,at,acp-p
one,one,crd
door,door,n1
Don,don,n1
Antonio,Antonio,n1-nn
leading,lead,vvg
Maria,Maria,n1-nn
at,at,acp-p
another,another,d
two,two,crd
Gentlemen,gentleman,n2
1.,1.,crd
The,the,d
Prince,prince,n1
of,of,acp-p
Portugal,Portugal,n1-nn
Don,don,n1
Antonio,Antonio,n1-nn
2.,2.,crd
He,he,pns
courts,court,vvz
our,our,po
Infanta,infanta,n1
close,close,av_j
1.,1.,crd
And,and,cc
may,may,vmb
deserve,deserve,vvi
her,she,pno
Enter,enter,vvb
Don,don,n1
Manuel,Manuel,n1-nn
Maria,Maria,n1-nn
lets,let,vvz
fall,fall,vvb
a,a,d
jewel,jewel,n1
from,from,acp-p
her,her,po
dress,dress,n1
he,he,pns
takes,take,vvz
it,it,pn
up,up,acp-av
and,and,cc
offers,offer,vvz
it,it,pn
to,to,acp-p
her,she,pno
Man.,Man.,n-ab
Your,your,po
Grace,grace,n1
Mar.,Mar.,n-ab
'Tis,it|be,pn|vvz
none,none,pi-x
of,of,acp-p
mine,I,png
Don,don,n1
Manuel,Manuel,n1-nn
Will,will,vmb
your,your,po
Highness,highness,n1
walk,walk,vvi
Ex.,Ex.,n-ab
Ant.,Ant.,n-ab
and,and,cc
Mar.,Mar.,n-ab
1.,1.,crd
Observe,observe,vvb
you,you,pn
that,that,d
2.,2.,crd
The,the,d
Prince,prince,n1
seemed,seem,vvd
not,not,xx
well,well,av
pleased,please,vvn
Man.,Man.,n-ab
What,what,crq-q
doth,do,vvz
the,the,d
Princess,princess,n1
mean,mean,j
I,I,pns
saw,see,vvd
it,it,pn
fall,fall,vvi
from,from,acp-p
her,she,pno
1.,1.,crd
My,my,po
eyes,eye,n2
are,be,vvb
witness,witness,n1
Noble,noble,j
Don,don,n1
Manuel,Manuel,n1-nn
Man.,Man.,n-ab
My,my,po
Lords,lord,n2
your,your,po
servant,servant,n1
2.,2.,crd
How,how,crq-q
do,do,vvb
you,you,pn
like,like,vvi
the,the,d
Spanish,spanish,j-nn
Court,court,n1
Although,although,cs
My,my,po
Lord,lord,n1
your,your,po
father,father,n1
were,be,vvd
a,a,d
native,native,j
yet,yet,av
Your,your,po
birth,birth,n1
and,and,cc
education,education,n1
were,be,vvd
abroad,abroad,av
Compelled,compel,vvn
by,by,acp-p
your,your,po
father's,father,n1g
destiny,destiny,n1
Man.,Man.,n-ab
My,my,po
unhappiness,unhappiness,n1
I,I,pns
have,have,vvb
heard,hear,vvn
him,he,pno
say,say,vvi
some,some,d
policies,policy,n2
prevailed,prevail,vvd
To,to,acp-cs
make,make,vvi
him,he,pno
leave,leave,vvi
this,this,d
Kingdom,kingdom,n1
and,and,cc
his,his,po
fortunes,fortune,n2
To,to,acp-cs
try,try,vvi
his,his,po
fate,fate,n1
at,at,acp-p
sea,sea,n1
till,till,acp-cs
he,he,pns
found,find,vvd
means,mean,n2
To,to,acp-cs
plant,plant,vvi
himself,himself,px
in,in,acp-p
Portugal,Portugal,n1-nn
from,from,acp-p
whence,whence,crq-cs
He,he,pns
was,be,vvd
but,but,acp-av
late,late,av
reduced,reduce,vvn
by,by,acp-p
the,the,d
good,good,j
Prince,prince,n1
With,with,acp-p
promise,promise,n1
of,of,acp-p
a,a,d
pardon,pardon,n1
and,and,cc
his,his,po
honour,honour,n1
Is,be,vvz
full,full,j
security,security,n1
for,for,acp-p
us,we,pno
1.,1.,crd
The,the,d
Prince,prince,n1
Can,can,vmb
do,do,vvi
becoming,become,n1_vg
things,thing,n2
and,and,cc
knows,know,vvz
good,good,j
acts,act,n2
Are,be,vvb
in,in,acp-p
themselves,themselves,px
rewards,reward,vvz
but,but,acp-cc
the,the,d
report,report,n1
Was,be,vvd
here,here,av
that,that,cs
fifteen,fifteen,crd
thousand,thousand,crd
Ducats,ducat,n2
Were,be,vvd
offered,offer,vvn
Roderigo,Roderigo,n1-nn
our,our,po
king's,king,n1g
brother,brother,n1
By,by,acp-p
your,your,po
father,father,n1
Lord,lord,n1
Piracquo,Piracquo,n1-nn
to,to,acp-cs
assure,assure,vvi
His,his,po
reconcilement,reconcilement,n1
here,here,av
for,for,acp-cs
trespasses,trespass,n2
He,he,pns
did,do,vvd
at,at,acp-p
sea,sea,n1
2.,2.,crd
But,but,acp-cc
not,not,xx
accepted,accept,vvn
I,I,pns
know,know,vvb
not,not,xx
which,which,crq-r
will,will,vmb
be,be,vvi
his,his,po
more,more,av-c_d
vexation,vexation,n1
To,to,acp-cs
know,know,vvi
the,the,d
Prince's,prince,n1g
act,act,n1
restore,restore,vvb
Piracquo,Piracquo,n1-nn
Or,or,cc
so,so,av
much,much,d
money,money,n1
lost,lose,vvn
Enter,enter,vvb
Prince,prince,n1
Carlo,Carlo,n1-nn
and,and,cc
Celio,Celio,n1-nn
his,his,po
Page,page,n1
1.,1.,crd
The,the,d
Prince,prince,n1
Car.,Car.,n-ab
Don,don,n1
Manuel,Manuel,n1-nn
You,you,pn
are,be,vvb
become,become,vvn
a,a,d
man,man,n1
of,of,acp-p
mighty,mighty,j
business,business,n1
Or,or,cc
I,I,pns
have,have,vvb
lost,lose,vvn
some,some,d
interest,interest,n1
I,I,pns
had,have,vvd
Since,since,acp-cs
I,I,pns
left,leave,vvd
Portugal,Portugal,n1-nn
but,but,acp-cc
I'll,I|will,pns|vmb
not,not,xx
chide,chide,vvi
Where,where,crq-q
is,be,vvz
the,the,d
King,king,n1
2.,2.,crd
In,in,acp-p
his,his,po
Bed,bed,n1
chamber,chamber,n1
Sir,sir,n1
With,with,acp-p
Duke,duke,n1
Mendoza,Mendoza,n1-nn
Car.,Car.,n-ab
I'll,I|will,pns|vmb
not,not,xx
interrupt,interrupt,vvi
'em,they,pno
You,you,pn
may,may,vmb
redeem,redeem,vvi
your,your,po
error,error,n1
and,and,cc
we,we,pns
both,both,av_d
Converse,converse,vvi
again,again,av
Exit,Exit,fw-la
Man.,Man.,n-ab
You,you,pn
infinitely,infinite,av_j
honour,honour,n1
And,and,cc
with,with,acp-p
it,it,pn
bind,bind,vvb
the,the,d
obedience,obedience,n1
of,of,acp-p
your,your,po
creature,creature,n1
1.,1.,crd
Now,now,av
he,he,pns
is,be,vvz
going,go,vvg
to,to,acp-p
his,his,po
Mistress,mistress,n1
2.,2.,crd
To,to,acp-p
Clara,Clara,n1-nn
The,the,d
Duke,duke,n1
Mendoza's,Mendoza,n1g-nn
Daughter,daughter,n1
Man.,Man.,n-ab
Mistress,mistress,n1
do,do,vvb
you,you,pn
forget,forget,vvi
my,my,po
Lord,lord,n1
the,the,d
treaty,treaty,n1
And,and,cc
his,his,po
own,own,d
personal,personal,j
contract,contract,n1
the,the,d
kiss,kiss,n1
warm,warm,j
On,on,acp-p
Isabella's,Isabella,n1g-nn
lip,lip,n1
and,and,cc
strengthened,strengthen,vvn
by,by,acp-p
the,the,d
hope,hope,n1
And,and,cc
expectation,expectation,n1
of,of,acp-p
another,another,d
Marriage,marriage,n1
Betwixt,betwixt,acp-p
Anthonio,Anthonio,n1-nn
and,and,cc
Maria,Maria,n1-nn
his,his,po
Sister,sister,n1
1.,1.,crd
We,we,pns
are,be,vvb
used,use,vvn
To,to,acp-p
freedom,freedom,n1
here,here,av
with,with,acp-p
as,as,acp-cs
much,much,d
innocence,innocence,n1
I,I,pns
may,may,vmb
perhaps,perhaps,av
hereafter,hereafter,av
say,say,vvb
the,the,d
Princess,princess,n1
Maria,Maria,n1-nn
meant,mean,vvd
you,you,pn
honour,honour,n1
when,when,crq-cs
she,she,pns
dropped,drop,vvd
A,a,d
Jewel,jewel,n1
Sir,sir,n1
it,it,pn
cannot,can,vmb-x
be,be,vvi
much,much,d
blemish,blemish,n1
For,for,acp-cs
you,you,pn
to,to,acp-p
own,own,d
her,her,po
service,service,n1
Man.,Man.,n-ab
'T,it,pn
were,be,vvd
an,a,d
insolence,insolence,n1
Beyond,beyond,acp-p
her,her,po
mercy,mercy,n1
to,to,acp-cs
forgive,forgive,vvi
in,in,acp-p
me,i,pno
To,to,acp-cs
think,think,vvi
she,she,pns
meant,mean,vvd
it,it,pn
grace,grace,n1
or,or,cc
I,I,pns
apply,apply,vvb
it,it,pn
At,at,acp-p
such,such,d
a,a,d
distance,distance,n1
of,of,acp-p
my,my,po
blood,blood,n1
and,and,cc
fortune,fortune,n1
This,This,d
in,in,acp-p
a,a,d
whisper,whisper,n1
but,but,acp-cc
conveyed,convey,vvd
through,through,acp-p
Court,court,n1
Would,will,vmd
forfeit,forfeit,vvi
me,i,pno
for,for,acp-p
ever,ever,av
As,as,acp-cs
you're,you|be,pn|vvb
honourable,honourable,j
Preserve,preserve,vvb
me,i,pno
in,in,acp-p
my,my,po
humbler,humble,j-c
thoughts,thought,n2
1.,1.,crd
Be,be,vvb
confident,confident,j
2.,2.,crd
And,and,cc
pardon,pardon,vvb
my,my,po
expression,expression,n1
Sir,sir,n1
your,your,po
servant,servant,n1
Exe.,exeunt,n-ab
Man.,Man.,n-ab
I,I,pns
have,have,vvb
observed,observe,vvn
the,the,d
Princess,princess,n1
scatter,scatter,vvb
beams,beam,n2
Upon,upon,acp-p
me,i,pno
and,and,cc
talk,talk,vvi
language,language,n1
with,with,acp-p
her,her,po
eyes,eye,n2
Sometime,sometime,av
such,such,d
as,as,acp-cs
I,I,pns
dare,dare,vvb
not,not,xx
apprehend,apprehend,vvi
With,with,acp-p
safety,safety,n1
or,or,cc
Religion,religion,n1
for,for,acp-cs
I,I,pns
find,find,vvb
My,my,po
heart,heart,n1
another's,another,pig_d
conquest,conquest,n1
But,but,acp-cc
the,the,d
Prince,prince,n1
Why,why,crq-q
should,shall,vmd
he,he,pns
move,move,vvi
my,my,po
jealousy,jealousy,n1
I,I,pns
know,know,vvb
His,his,po
amorous,amorous,j
thoughts,thought,n2
already,already,av
placed,place,vvn
upon,upon,acp-p
Fair,fair,j
Isabella,Isabel,n1-nn
must,must,vmb
inhabit,inhabit,vvi
there,there,av
And,and,cc
meet,meet,vvi
their,their,po
just,just,j
reward,reward,n1
he,he,pns
cannot,can,vmb-x
be,be,vvi
So,so,av
careless,careless,j
of,of,acp-p
his,his,po
honour,honour,n1
Enter,enter,vvb
Pedro,Pedro,n1-nn
Ped.,Ped.,n-ab
Can,can,vmb
you,you,pn
direct,direct,vvi
me,i,pno
Sir,sir,n1
to,to,acp-p
Don,don,n1
Piracquo,Piracquo,n1-nn
Your,your,po
noble,noble,j
father,father,n1
I,I,pns
bring,bring,vvb
affairs,affair,n2
concern,concern,vvi
him,he,pno
Man.,Man.,n-ab
You,you,pn
wait,wait,vvb
upon,upon,acp-p
the,the,d
Duke,duke,n1
Mendoza,Mendoza,n1-nn
Sir,sir,n1
Pe.,Pe.,n-ab
I,I,pns
was,be,vvd
i'th',in|the,acp-p|d
first,first,ord
number,number,n1
of,of,acp-p
those,those,d
attended,attend,vvd
His,his,po
Duchess,duchess,n1
while,while,cs
she,she,pns
lived,live,vvd
his,his,po
Grace,grace,n1
doth,do,vvz
now,now,av
Acknowledge,acknowledge,vvi
me,i,pno
a,a,d
waiting,wait,j_vg
movable,movable,n1_j
Within,within,acp-p
his,his,po
family,family,n1
my,my,po
name,name,n1
is,be,vvz
Pedro,Pedro,n1-nn
A,a,d
poor,poor,j
kinsman,kinsman,n1
of,of,acp-p
yours,you,png
if,if,cs
you,you,pn
be,be,vvb
Sir,sir,n1
My,my,po
Lord,lord,n1
Piracquo's,Piracquo,n1g-nn
son,son,n1
and,and,cc
might,may,vmd
have,have,vvi
been,be,vvn
His,his,po
heir,heir,n1
had,have,vvd
not,not,xx
you,you,pn
Mother,mother,n1
been,be,vvn
more,more,av-c_d
fruitful,fruitful,j
At,at,acp-p
sea,sea,n1
before,before,acp-cs
she,she,pns
died,die,vvd
who,who,crq-r
left,leave,vvd
you,you,pn
an,a,d
infant,infant,n1
'Twas,it|be,pn|vvd
something,something,pi
to,to,acp-p
my,my,po
prejudice,prejudice,n1
but,but,acp-cc
your,your,po
Father,father,n1
Ma.,Ma.,n-ab
Is,be,vvz
in,in,acp-p
the,the,d
privy,privy,j
Garden,garden,n1
Sir,sir,n1
Pe.,Pe.,n-ab
Your,your,po
servant,servant,n1
Exit,Exit,fw-la
Ma.,Ma.,n-ab
What,what,crq-q
means,mean,vvz
this,this,d
fellow,fellow,n1
to,to,acp-cs
survey,survey,vvi
me,i,pno
ha,ha,uh
Clara,Clara,n1-nn
Enter,enter,vvb
Mendoza,Mendoza,n1-nn
and,and,cc
Clara,Clara,n1-nn
And,and,cc
her,her,po
Father,father,n1
Duke,duke,n1
Mendoza,Mendoza,n1-nn
I,I,pns
Must,must,vmb
wish,wish,vvi
a,a,d
time,time,n1
without,without,acp-p
his,his,po
presence,presence,n1
to,to,acp-cs
Confirm,confirm,vvi
how,how,crq-cs
much,much,av_d
I,I,pns
honour,honour,vvb
her,she,pno
Loud,loud,j
fame,fame,n1
Speaks,speak,vvz
him,he,pno
a,a,d
noble,noble,j
Gentleman,gentleman,n1
but,but,acp-cc
of,of,acp-p
late,late,av_j
By,by,acp-p
what,what,crq-r
misfortune,misfortune,n1
'tis,it|be,pn|vvz
not,not,xx
known,know,vvn
he,he,pns
hath,have,vvz
Some,some,d
garbs,garb,n2
that,that,cs
show,show,vvb
not,not,xx
a,a,d
clear,clear,j
spirit,spirit,n1
in,in,acp-p
him,he,pno
But,but,acp-cc
that,that,cs
his,his,po
Lady's,lady|be,n1|vvz
dead,dead,j
men,man,n2
would,will,vmd
interpret,interpret,vvi
His,his,po
starts,start,n2
proceed,proceed,vvb
from,from,acp-p
jealousy,jealousy,n1
I'll,I|will,pns|vmb
leave,leave,vvi
'em,they,pno
And,and,cc
wait,wait,vvb
some,some,d
private,private,j
opportunity,opportunity,n1
Exit,Exit,fw-la
Cla.,Cla.,n-ab
I,I,pns
must,must,vmb
confess,confess,vvi
Prince,prince,n1
Carlo,Carlo,n1-nn
Sir,sir,n1
hath,have,vvz
courted,court,vvn
me,i,pno
But,but,acp-cc
with,with,acp-p
a,a,d
noble,noble,j
flame,flame,n1
Me.,Me.,n-ab
Flame,flame,vvb
me,i,pno
no,no,d-x
flame,flame,n1
unless,unless,cs
you,you,pn
mean,mean,vvb
to,to,acp-cs
turn,turn,vvi
our,our,po
family,family,n1
And,and,cc
name,name,n1
to,to,acp-p
ashes,ash,n2
in,in,acp-p
the,the,d
king's,king,n1g
displeasure,displeasure,n1
Thou,thou,pns
dost,do,vv2
not,not,xx
know,know,vvi
the,the,d
Prince,prince,n1
as,as,acp-cs
I,I,pns
do,do,vvb
Clara,Clara,n1-nn
Enter,enter,vvb
Piracquo,Piracquo,n1-nn
and,and,cc
Pedro,Pedro,n1-nn
Pe.,Pe.,n-ab
Sure,sure,j
you,you,pn
have,have,vvb
known,know,vvn
me,i,pno
Sir,sir,n1
I,I,pns
have,have,vvb
expected,expect,vvn
Some,some,d
time,time,n1
when,when,crq-cs
you,you,pn
would,will,vmd
own,own,vvi
me,i,pno
Pi.,Pi.,n-ab
Your,your,po
name's,name|be,n1|vvz
Pedro,Pedro,n1-nn
Pe.,Pe.,n-ab
You,you,pn
thought,think,vvd
me,i,pno
of,of,acp-p
your,your,po
blood,blood,n1
Sir,sir,n1
when,when,crq-cs
you,you,pn
promised,promise,vvd
I,I,pns
should,shall,vmd
be,be,vvi
your,your,po
heir,heir,n1
I,I,pns
did,do,vvd
a,a,d
service,service,n1
for't,for|it,acp-p|pn
Deserves,deserve,vvz
your,your,po
memory,memory,n1
not,not,xx
contempt,contempt,n1
my,my,po
Lord,lord,n1
Pi.,Pi.,n-ab
O,o,uh
thou,thou,pns
didst,do,vvd2
well,well,av
and,and,cc
though,though,cs
as,as,acp-cs
I,I,pns
then,then,av
stood,stand,vvd
Proscribed,proscribe,vvn
I,I,pns
wished,wish,vvd
it,it,pn
otherwise,otherwise,av
I,I,pns
now,now,av
thank,thank,vvb
Thy,thy,po
witty,witty,j
cozenage,cozenage,n1
and,and,cc
allow,allow,vvb
thy,thy,po
faith,faith,n1
Religious,religious,j
to,to,acp-p
thy,thy,po
Prince,prince,n1
be,be,vvb
honest,honest,j
still,still,av
Pe.,Pe.,n-ab
Honest,honest,j
you,you,pn
are,be,vvb
mistaken,mistake,vvn
I,I,pns
have,have,vvb
been,be,vvn
Honest,honest,j
to,to,acp-p
none,none,pi-x
but,but,acp-p
you,you,pn
Sir,sir,n1
Pi.,Pi.,n-ab
Be,be,vvb
to,to,acp-p
thyself,thyself,px
Pe.,Pe.,n-ab
I,I,pns
know,know,vvb
not,not,xx
what,what,crq-r
you,you,pn
mean,mean,vvb
by,by,acp-p
witty,witty,j
cozenage,cozenage,n1
But,but,acp-cc
to,to,acp-p
my,my,po
danger,danger,n1
I,I,pns
may,may,vmb
say,say,vvi
I,I,pns
did,do,vvd
The,the,d
feat,feat,n1
as,as,acp-cs
you,you,pn
desired,desire,vvd
you,you,pn
know,know,vvb
I,I,pns
did,do,vvd
And,and,cc
'tis,it|be,pn|vvz
my,my,po
wonder,wonder,n1
what,what,crq-r
we,we,pns
both,both,av_d
projected,project,vvn
To,to,acp-cs
make,make,vvi
your,your,po
own,own,d
conditions,condition,n2
