standard,lemma,postag
turn,turn,vvb
a,a,d
sharper,sharp,j-c
eye,eye,n1
Upon,upon,acp-p
myself,myself,px
and,and,cc
ask,ask,vvi
to,to,acp-p
whom,who,crq-ro
and,and,cc
why,why,crq-q
And,and,cc
what,what,crq-r
I,I,pns
write,write,vvb
and,and,cc
vex,vex,vvi
it,it,pn
many,many,d
days,day,n2
Before,before,acp-cs
men,man,n2
get,get,vvb
a,a,d
Verse,verse,n1
much,much,av_d
less,less,av-c_d
a,a,d
Praise,praise,n1
I,I,pns
first,first,ord
salute,salute,vvi
thee,thou,pno
so,so,av
and,and,cc
gratulates,gratulate,vvz
With,with,acp-p
that,that,d
thy,thy,po
style,style,n1
thy,thy,po
keeping,keep,n1_vg
of,of,acp-p
thy,thy,po
state,state,n1
I,I,pns
could,can,vmd
take,take,vvi
up,up,acp-av
and,and,cc
never,never,av_j
abuse,abuse,vvi
The,the,d
credit,credit,n1
what,what,crq-r
would,will,vmd
furnish,furnish,vvi
a,a,d
tenth,ten,ord
Muse,muse,n1
But,but,acp-cc
here's,here|be,av|vvz
nor,nor,cc-x
time,time,n1
nor,nor,cc-x
place,place,n1
my,my,po
wealth,wealth,n1
to,to,acp-cs
tell,tell,vvi
You,you,pn
both,both,d
are,be,vvb
modest,modest,j
so,so,av
am,be,vvm
I,I,pns
Farewell,farewell,uh
It,it,pn
seems,seem,vvz
whate'er,whatever,crq-r
we,we,pns
think,think,vvb
Ben,Ben,n1-nn
thought,think,vvd
it,it,pn
diminution,diminution,n1
for,for,acp-p
no,no,d-x
man,man,n1
to,to,acp-cs
attend,attend,vvi
upon,upon,acp-p
his,his,po
Muse,muse,n1
And,and,cc
were,be,vvd
not,not,xx
already,already,av
the,the,d
Ancients,ancient,n2_j
too,too,av
much,much,av_d
trod,tread,vvn
on,on,acp-av
we,we,pns
could,can,vmd
name,name,vvi
famous,famous,j
wits,wit,n2
who,who,crq-r
served,serve,vvd
far,far,av_j
meaner,mean,j-c
Masters,master,n2
than,than,cs
Ben,ben,n1-nn
Johnson,Johnson,n1-nn
For,for,acp-p
none,none,pi-x
versed,verse,vvn
in,in,acp-p
Letters,letter,n2
but,but,acp-p
know,know,vvi
the,the,d
wise,wise,j
Aesop,Aesop,n1-nn
was,be,vvd
born,bear,vvn
and,and,cc
bred,breed,vvn
a,a,d
wretched,wretched,j
slave,slave,n1
Lucian,Lucian,n1-nn
a,a,d
Stone-cutter,stone-cutter,n1
Virgil,Virgil,n1-nn
himself,himself,px
begotten,beget,vvn
by,by,acp-p
a,a,d
Basketmaker,basketmaker,n1
born,bear,vvn
in,in,acp-p
a,a,d
ditch,ditch,n1
and,and,cc
then,then,av
preferred,prefer,vvn
to,to,acp-p
an,a,d
under,under,acp-p
Groom,groom,n1
in,in,acp-p
the,the,d
stable,stable,n1
nay,nay,uh-x
to,to,acp-p
instance,instance,n1
in,in,acp-p
our,our,po
Authors,author,n2
own,own,d
order,order,n1
Naevius,Naevius,n1-nn
the,the,d
Comedian,comedian,n1
a,a,d
captain's,captain,n1g
man's,man,n1g
man,man,n1
Plautus,Plautus,n1-nn
servant,servant,n1
to,to,acp-p
a,a,d
poor,poor,j
Baker,baker,n1
Terence,Terence,n1-nn
a,a,d
slave,slave,n1
as,as,acp-cs
well,well,av
as,as,acp-cs
Aesop,Aesop,n1-nn
and,and,cc
which,which,crq-r
for,for,acp-p
our,our,po
purpose,purpose,n1
is,be,vvz
most,most,av-s_d
of,of,acp-p
all,all,d
our,our,po
Authors,author,n2
own,own,d
Master,master,n1
handled,handle,vvd
the,the,d
Trowel,trowel,n1
before,before,acp-cs
he,he,pns
grew,grow,vvd
acquainted,acquaint,vvn
with,with,acp-p
Sejanus,Sejanus,n1-nn
or,or,cc
Cataline,Cataline,n1-nn
But,but,acp-cc
enough,enough,d
of,of,acp-p
this,this,d
lest,lest,cs
pleading,plead,vvg
for,for,acp-p
the,the,d
Author,author,n1
make,make,vvb
him,he,pno
seem,seem,vvi
to,to,acp-cs
want,want,vvi
an,a,d
Apology,apology,n1
As,as,acp-p
for,for,acp-p
the,the,d
Stationers,stationer,n2
they,they,pns
bring,bring,vvb
these,these,d
Poems,poem,n2
as,as,acp-cs
they,they,pns
had,have,vvd
them,they,pno
from,from,acp-p
the,the,d
Author,author,n1
not,not,xx
suffering,suffer,vvg
any,any,d
false,false,j
or,or,cc
busy,busy,j
hand,hand,n1
to,to,acp-cs
add,add,vvi
or,or,cc
make,make,vvi
the,the,d
least,least,d-s
mutilation,mutilation,n1
having,have,vvg
been,be,vvn
more,more,av-c_d
watchful,watchful,j
over,over,acp-p
the,the,d
Printers,printer,n2
common,common,j
negligence,negligence,n1
than,than,cs
such,such,d
work,work,n1
as,as,acp-cs
this,this,d
hath,have,vvz
usually,usual,av_j
obtained,obtain,vvn
And,and,cc
if,if,cs
these,these,d
new,new,j
Plays,play,n2
fail,fail,vvb
your,your,po
expectation,expectation,n1
we,we,pns
openly,open,av_j
profess,profess,vvb
we,we,pns
know,know,vvb
not,not,xx
how,how,crq-cs
where,where,crq-q
or,or,cc
when,when,crq-cs
we,we,pns
shall,shall,vmb
fit,fit,vvi
you,you,pn
To,to,acp-p
my,my,po
old,old,j
Faithful,faithful,j
Servant,servant,n1
and,and,cc
by,by,acp-p
his,his,po
continued,continue,j_vn
virtue,virtue,n1
my,my,po
loving,love,j_vg
Friend,friend,n1
the,the,d
Author,author,n1
of,of,acp-p
this,this,d
work,work,n1
Mr.,mr.,n-ab
Rich.,Rich.,n-ab
Brome,Brome,n1-nn
I,I,pns
Had,have,vvd
you,you,pn
for,for,acp-p
a,a,d
Servant,servant,n1
once,once,acp-av
Dick,Dick,n1-nn
Brome,Brome,n1-nn
And,and,cc
you,you,pn
performed,perform,vvn
a,a,d
servant's,servant,n1g
faithful,faithful,j
parts,part,n2
Now,now,av
you,you,pn
are,be,vvb
got,get,vvn
into,into,acp-p
a,a,d
nearer,near,j-c
room,room,n1
Of,of,acp-p
Fellowship,fellowship,n1
professing,profess,vvg
my,my,po
old,old,j
Arts,art,n2
And,and,cc
you,you,pn
do,do,vvb
do,do,vvb
them,they,pno
well,well,av
with,with,acp-p
good,good,j
applause,applause,n1
Which,which,crq-r
you,you,pn
have,have,vvb
justly,just,av_j
gained,gain,vvn
from,from,acp-p
the,the,d
Stage,stage,n1
By,by,acp-p
observation,observation,n1
of,of,acp-p
those,those,d
Comic,comic,j
Laws,law,n2
Which,which,crq-r
I,I,pns
your,your,po
Master,master,n1
first,first,ord
did,do,vvd
teach,teach,vvi
this,this,d
Age,age,n1
You,you,pn
learned,learn,vvd
it,it,pn
well,well,av
and,and,cc
for,for,acp-cs
it,it,pn
served,serve,vvd
your,your,po
Time,time,n1
A,a,d
Prenticeship,prenticeship,n1
which,which,crq-r
few,few,d
do,do,vvb
now,now,av
adays,adays,av
Now,now,av
each,each,d
Court,court,n1
Hobby-Horse,hobby-horse,n1
will,will,vmb
wince,wince,vvi
in,in,acp-p
rhyme,rhyme,n1
Both,both,av_d
learned,learned,j
and,and,cc
unlearned,unlearned,j
all,all,d
write,write,vvb
Plays,play,vvz
It,it,pn
was,be,vvd
not,not,xx
so,so,av
of,of,acp-p
old,old,j
men,man,n2
took,take,vvd
up,up,acp-av
trades,trade,n2
That,that,cs
knew,know,vvd
the,the,d
Crafts,craft,n2
they,they,pns
had,have,vvd
been,be,vvn
bred,breed,vvn
in,in,acp-p
right,right,j
An,a,d
honest,honest,j
Bilbo,bilbo,n1
Smith,smith,n1
would,will,vmd
make,make,vvi
good,good,j
Blades,blade,n2
And,and,cc
the,the,d
Physician,physician,n1
teach,teach,vvb
men,man,n2
spew,spew,vvi
and,and,cc
The,the,d
Cobbler,cobbler,n1
kept,keep,vvd
him,he,pno
to,to,acp-p
his,his,po
awl,awl,av_d
But,but,acp-cc
now,now,av
He'll,he|will,pns|vmb
be,be,vvi
a,a,d
Pilot,pilot,n1
scarce,scarce,av_j
can,can,vmb
guide,guide,vvi
a,a,d
Blow,blow,n1
Ben,Ben,n1-nn
Johnson,Johnson,n1-nn
To,to,acp-p
my,my,po
most,most,av-s_d
ingenious,ingenious,j
friend,friend,n1
Mr.,mr.,n-ab
ALEX.,alex.,n-ab
BROME,Brome,n1-nn
Upon,upon,acp-p
his,his,po
setting,set,vvg
forth,forth,av
Mr.,mr.,n-ab
RICH.,Rich.,n-ab
Brome's,Brome,n1g-nn
PLAYS,play,vvz
THis,this,d
Sir,sir,n1
is,be,vvz
double,double,j
Piety,piety,n1
and,and,cc
you,you,pn
In,in,acp-p
this,this,d
oblige,oblige,vvi
the,the,d
dead,dead,j
and,and,cc
living,live,vvg
too,too,av
As,as,acp-p
the,the,d
last,last,ord
trumpet,trumpet,n1
with,with,acp-p
one,one,crd
powerful,powerful,j
sound,sound,n1
Raises,raise,vvz
forgotten,forget,vvn
Bodies,body,n2
from,from,acp-p
the,the,d
ground,ground,n1
And,and,cc
betters,better,vvz
those,those,d
that,that,cs
yet,yet,av
remain,remain,vvi
alive,alive,j
So,so,av
you,you,pn
an,a,d
equal,equal,j
happiness,happiness,n1
do,do,vvb
give,give,vvi
Unto,unto,acp-p
his,his,po
dust,dust,n1
and,and,cc
us,we,pno
at,at,acp-p
once,once,acp-av
engage,engage,vvi
His,his,po
sacred,sacred,j
Ashes,ash,n2
and,and,cc
the,the,d
present,present,j
age,age,n1
Nor,nor,cc-x
can,can,vmb
I,I,pns
tell,tell,vvi
to,to,acp-p
whom,who,crq-ro
we,we,pns
more,more,av-c_d
are,be,vvb
bound,bind,vvn
Or,or,cc
to,to,acp-p
his,his,po
wit,wit,n1
or,or,cc
you,you,pn
that,that,cs
have,have,vvb
it,it,pn
found,find,vvn
When,when,crq-cs
Thetis,Thetis,n1-nn
Son,son,n1
amongst,among,acp-p
the,the,d
maids,maid,n2
lay,lay,vvb
hidden,hide,vvn
And,and,cc
for,for,acp-p
their,their,po
softer,soft,j-c
wars,war,n2
the,the,d
Trojan,trojan,j-nn
fled,flee,vvn
He,he,pns
that,that,cs
discovered,discover,vvd
him,he,pno
did,do,vvd
justly,just,av_j
claim,claim,vvi
An,a,d
equal,equal,j
share,share,n1
in,in,acp-p
th',the,d
honour,honour,n1
of,of,acp-p
his,his,po
name,name,n1
And,and,cc
dared,dare,vvd
to,to,acp-cs
call,call,vvi
Achilles',Achilles,n1g-nn
victories,victory,n2
All,all,d
those,those,d
exploits,exploit,n2
and,and,cc
all,all,d
those,those,d
Trophies,trophy,n2
his,his,po
So,so,av
you,you,pn
that,that,cs
have,have,vvb
this,this,d
noble,noble,j
wit,wit,n1
revealed,reveal,vvn
And,and,cc
made,make,vvd
it,it,pn
be,be,vvi
which,which,crq-r
was,be,vvd
before,before,acp-av
concealed,conceal,vvn
Known,know,j_vn
and,and,cc
commended,commend,vvn
may,may,vmb
as,as,acp-av
well,well,av
receive,receive,vvi
Part,part,n1
in,in,acp-p
those,those,d
Laurels,laurel,n2
we,we,pns
to,to,acp-p
him,he,pno
do,do,vvb
give,give,vvi
He,he,pns
made,make,vvd
the,the,d
oil,oil,n1
but,but,acp-cc
you,you,pn
enlightened,enlighten,vvd
it,it,pn
He,he,pns
gave,give,vvd
the,the,d
salt,salt,n1
but,but,acp-cc
you,you,pn
have,have,vvb
made,make,vvn
it,it,pn
white,white,j
And,and,cc
dug,dig,vvd
it,it,pn
from,from,acp-p
the,the,d
Pit,pit,n1
where,where,crq-cs
it,it,pn
once,once,acp-av
lay,lie,vvd
Unseen,unseen,j
or,or,cc
by,by,acp-p
the,the,d
eyes,eye,n2
of,of,acp-p
men,man,n2
or,or,cc
day,day,n1
He,he,pns
made,make,vvd
the,the,d
branches,branch,n2
of,of,acp-p
this,this,d
Coral,coral,n1
grow,grow,vvi
Hid,hide,vvn
in,in,acp-p
its,its,po
private,private,j
Sea,sea,n1
untouched,untouched,j
but,but,acp-cc
you,you,pn
By,by,acp-p
drawing,draw,vvg
it,it,pn
into,into,acp-p
the,the,d
open,open,j
air,air,n1
Have,have,vvb
made,make,vvn
it,it,pn
turn,turn,n1
more,more,av-c_d
precious,precious,j
and,and,cc
more,more,av-c_d
fair,fair,j
He,he,pns
spoke,speak,vvd
with,with,acp-p
such,such,d
a,a,d
full,full,j
and,and,cc
easy,easy,j
strain,strain,n1
With,with,acp-p
such,such,d
a,a,d
soft,soft,j
and,and,cc
such,such,d
a,a,d
flowing,flow,j_vg
vein,vein,n1
As,as,acp-cs
if,if,cs
'twere,it|be,pn|vvd
Nature,nature,n1
all,all,av_d
yet,yet,av
there,there,av
was,be,vvd
Art,art,n1
Yet,yet,av
there,there,av
was,be,vvd
Skill,skill,n1
in,in,acp-p
every,every,d
limb,limb,n1
and,and,cc
Part,part,n1
So,so,av
gently,gentle,av_j
came,come,vvd
all,all,d
that,that,cs
he,he,pns
thought,think,vvd
or,or,cc
writ,write,vvn
As,as,acp-cs
if,if,cs
he,he,pns
made,make,vvd
it,it,pn
not,not,xx
but,but,acp-cc
did,do,vvd
repeat,repeat,vvi
His,his,po
fancy,fancy,n1
like,like,acp-p
the,the,d
blood,blood,n1
did,do,vvd
always,always,av
flow,flow,vvi
Yet,yet,av
full,full,j
of,of,acp-p
life,life,n1
and,and,cc
full,full,j
of,of,acp-p
spirits,spirit,n2
too,too,av
His,his,po
wit,wit,n1
and,and,cc
Angels,angel,n2
did,do,vvd
in,in,acp-p
this,this,d
agree,agree,vvi
Their,their,po
motion,motion,n1
is,be,vvz
most,most,av-s_d
nimble,nimble,j
quick,quick,j
and,and,cc
free,free,j
And,and,cc
perfect,perfect,j
too,too,av
And,and,cc
as,as,acp-cs
the,the,d
world,world,n1
was,be,vvd
made,make,vvn
Which,which,crq-r
no,no,d-x
delays,delay,n2
of,of,acp-p
spring,spring,n1
and,and,cc
summer,summer,n1
had,have,vvd
No,no,d-x
ages,age,n2
or,or,cc
increases,increase,vvz
but,but,acp-cc
on,on,acp-p
all,all,d
At,at,acp-p
first,first,ord
a,a,d
ripeness,ripeness,n1
and,and,cc
full,full,j
growth,growth,n1
did,do,vvd
fall,fall,vvi
So,so,av
all,all,d
that,that,cs
from,from,acp-p
his,his,po
happy,happy,j
Pen,pen,n1
did,do,vvd
come,come,vvi
Was,be,vvd
ripe,ripe,j
and,and,cc
grown,grow,vvn
at,at,acp-p
first,first,ord
and,and,cc
left,leave,vvd
no,no,d-x
room,room,n1
For,for,acp-cs
after,after,acp-p
change,change,n1
no,no,d-x
second,second,ord
hand,hand,n1
could,can,vmd
give,give,vvi
More,more,d-c
strength,strength,n1
to,to,acp-p
it,it,pn
or,or,cc
it,it,pn
more,more,d-c
strength,strength,n1
receive,receive,vvi
When,when,crq-cs
he,he,pns
doth,do,vvz
speak,speak,vvi
of,of,acp-p
love,love,n1
himself,himself,px
he,he,pns
arms,arm,vvz
With,with,acp-p
such,such,d
resistless,resistless,j
and,and,cc
such,such,d
conquering,conquer,j_vg
charms,charm,n2
Acts,act,vvz
such,such,d
sweet,sweet,j
hopes,hope,n2
such,such,d
innocent,innocent,j
fears,fear,n2
and,and,cc
joys,joy,n2
That,that,cs
we,we,pns
or,or,cc
love,love,vvi
his,his,po
Mistress,mistress,n1
or,or,cc
his,his,po
voice,voice,n1
As,as,acp-cs
echo,echo,n1
did,do,vvd
When,when,crq-cs
he,he,pns
would,will,vmd
make,make,vvi
us,we,pno
smile,smile,vvi
Thousand,thousand,crd
Anacreons,Anacreon,n2-nn
play,play,n1
about,about,acp-p
his,his,po
style,style,n1
When,when,crq-cs
he,he,pns
commands,command,vvz
our,our,po
sorrow,sorrow,n1
straight,straight,av_j
our,our,po
eyes,eye,n2
Into,into,acp-p
salt,salt,n1
streams,stream,n2
our,our,po
hearts,heart,n2
to,to,acp-p
sighings,sigh,n2_vg
rise,rise,vvb
When,when,crq-cs
he,he,pns
doth,do,vvz
laugh,laugh,vvi
again,again,av
the,the,d
clouds,cloud,n2
are,be,vvb
gone,go,vvn
Our,our,po
minds,mind,n2
into,into,acp-p
a,a,d
sudden,sudden,j
calmness,calmness,n1
run,run,vvn
He,he,pns
so,so,av
disposed,dispose,vvn
our,our,po
thoughts,thought,n2
as,as,acp-cs
when,when,crq-cs
the,the,d
hand,hand,n1
Or,or,cc
eye,eye,n1
of,of,acp-p
the,the,d
chief,chief,j
General,general,n1
doth,do,vvz
command,command,vvi
Whole,whole,j
Armies,army,n2
act,act,vvi
what,what,crq-r
his,his,po
example,example,n1
led,lead,vvd
Follow,follow,vvb
his,his,po
postures,posture,n2
with,with,acp-p
such,such,d
willing,willing,j
speed,speed,n1
Into,into,acp-p
obedience,obedience,n1
with,with,acp-p
such,such,d
easiness,easiness,n1
fall,fall,vvi
As,as,acp-cs
if,if,cs
one,one,crd
soul,soul,n1
and,and,cc
spring,spring,n1
did,do,vvd
move,move,vvi
them,they,pno
all,all,d
When,when,crq-cs
he,he,pns
struck,strike,vvd
vice,vice,n1
he,he,pns
let,let,vvd
the,the,d
person,person,n1
go,go,vvb
Wounded,wound,vvn
not,not,xx
men,man,n2
but,but,acp-p
manners,manner,n2
nor,nor,cc-x
did,do,vvd
do,do,vvi
Like,like,acp-p
him,he,pno
who,who,crq-r
when,when,crq-cs
he,he,pns
painted,paint,j_vn
heaven,heaven,n1
and,and,cc
hell,hell,n1
Amongst,among,acp-p
the,the,d
damned,damn,j_vn
shades,shade,n2
and,and,cc
those,those,d
that,that,cs
fell,fall,vvd
Did,do,vvd
draw,draw,vvi
his,his,po
enemy's,enemy,n1g
face,face,n1
that,that,cs
all,all,d
might,may,vmd
say,say,vvi
Who,who,crq-r
there,there,av
condemned,condemn,vvn
by,by,acp-p
the,the,d
Painter,painter,n1
lay,lie,vvd
But,but,acp-cc
as,as,acp-cs
the,the,d
Surgeon,surgeon,n1
at,at,acp-p
once,once,acp-av
hides,hide,n2
and,and,cc
cures,cure,n2
And,and,cc
bindeth,bind,vvz
up,up,acp-av
the,the,d
limb,limb,n1
which,which,crq-r
most,most,av-s_d
endures,endure,vvz
The,the,d
sore,sore,j
and,and,cc
pain,pain,n1
so,so,av
he,he,pns
with,with,acp-p
gentle,gentle,j
hand,hand,n1
Did,do,vvd
heal,heal,vvi
the,the,d
wound,wound,n1
and,and,cc
yet,yet,av
conceal,conceal,vvi
the,the,d
man,man,n1
His,his,po
Scenes,scene,n2
men's,man,n2g
Actions,action,n2
Tempers,temper,n2
Humours,humour,n2
