standard,lemma,postag
our,our,po
presence,presence,n1
That,that,cs
we,we,pns
may,may,vmb
know,know,vvi
what,what,crq-r
Philip,Philip,n1-nn
King,king,n1
of,of,acp-p
France,France,n1-nn
By,by,acp-p
his,his,po
Ambassadors,ambassador,n2
requires,require,vvz
of,of,acp-p
us,we,pno
Q.,Q.,n-ab
Elinor,Elinor,n1-nn
Dare,Dare,vvb
lay,lay,vvb
my,my,po
hand,hand,n1
that,that,cs
Elinor,Elinor,n1-nn
can,can,vmb
guess,guess,vvi
Whereto,whereto,crq-cs
this,this,d
weighty,weighty,j
Embassade,embassade,n1
doth,do,vvz
tend,tend,vvi
If,if,cs
of,of,acp-p
my,my,po
nephew,nephew,n1
Arthur,Arthur,n1-nn
and,and,cc
his,his,po
claim,claim,n1
Then,then,av
say,say,vvb
my,my,po
Son,son,n1
I,I,pns
have,have,vvb
not,not,xx
missed,miss,vvn
my,my,po
aim,aim,n1
Enter,enter,vvb
Chattilion,Chattilion,n1-nn
and,and,cc
the,the,d
two,two,crd
Earls,earl,n2
john,john,n1-nn
My,my,po
Lord,lord,n1
Chattilion,chattilion,n1-nn
welcome,welcome,uh_j
into,into,acp-p
England,England,n1-nn
How,how,crq-q
fares,fare,vvz
our,our,po
brother,brother,n1
Philip,Philip,n1-nn
king,king,n1
of,of,acp-p
France,France,n1-nn
Chat.,Chat.,n-ab
His,his,po
Highness,highness,n1
at,at,acp-p
my,my,po
coming,come,n1_vg
was,be,vvd
in,in,acp-p
health,health,n1
And,and,cc
willed,will,vvd
me,i,pno
to,to,acp-cs
salute,salute,vvi
your,your,po
Majesty,majesty,n1
And,and,cc
say,say,vvb
the,the,d
message,message,n1
he,he,pns
hath,have,vvz
given,give,vvn
in,in,acp-p
charge,charge,n1
john,john,n1-nn
And,and,cc
spare,spare,vvb
not,not,xx
man,man,n1
we,we,pns
are,be,vvb
prepared,prepare,vvn
to,to,acp-cs
hear,hear,vvi
Chat.,Chat.,n-ab
Philip,Philip,n1-nn
by,by,acp-p
the,the,d
grace,grace,n1
of,of,acp-p
God,God,n1-nn
most,most,av-s_d
Christian,christian,j-nn
King,king,n1
of,of,acp-p
France,France,n1-nn
having,have,vvg
taken,take,vvn
into,into,acp-p
his,his,po
guard,guard,n1
and,and,cc
protection,protection,n1
Arthur,Arthur,n1-nn
D.,D.,n-ab
of,of,acp-p
Britain,Britain,n1-nn
son,son,n1
and,and,cc
heir,heir,n1
to,to,acp-p
jeffrey,jeffrey,n1-nn
thine,thy,po
elder,elder,j-c
brother,brother,n1
requireth,require,vvz
in,in,acp-p
the,the,d
behalf,behalf,n1
of,of,acp-p
the,the,d
said,say,j_vn
Arthur,Arthur,n1-nn
the,the,d
kingdom,kingdom,n1
of,of,acp-p
England,England,n1-nn
with,with,acp-p
the,the,d
lordship,lordship,n1
of,of,acp-p
Ireland,Ireland,n1-nn
Poiters,Poitiers,n1-nn
Anjou,Anjou,n1-nn
Touraine,Touraine,n1-nn
Main,main,j
and,and,cc
I,I,pns
attend,attend,vvb
thine,thy,po
answer,answer,n1
john,john,n1-nn
A,a,d
small,small,j
request,request,n1
belike,belike,av
he,he,pns
makes,make,vvz
account,account,n1
That,that,cs
England,England,n1-nn
Ireland,Ireland,n1-nn
Poiters,Poitiers,n1-nn
Anjou,Anjou,n1-nn
Touraine,Touraine,n1-nn
Main,main,j
Are,be,vvb
nothing,nothing,pi-x
for,for,acp-p
a,a,d
King,king,n1
to,to,acp-cs
give,give,vvi
at,at,acp-p
once,once,acp-av
I,I,pns
wonder,wonder,vvb
what,what,crq-r
he,he,pns
means,mean,vvz
to,to,acp-cs
leave,leave,vvi
for,for,acp-p
me,i,pno
Tell,Tell,vvb
Philip,Philip,n1-nn
he,he,pns
may,may,vmb
keep,keep,vvi
his,his,po
Lords,lord,n2
at,at,acp-p
home,home,n1
With,with,acp-p
greater,great,j-c
honour,honour,n1
than,than,cs
to,to,acp-cs
send,send,vvi
them,they,pno
thus,thus,av
On,on,acp-p
Embassades,embassade,n2
that,that,cs
not,not,xx
concern,concern,vvi
himself,himself,px
Or,or,cc
if,if,cs
they,they,pns
did,do,vvd
would,will,vmd
yield,yield,vvi
but,but,acp-p
small,small,j
return,return,n1
Chat.,Chat.,n-ab
Is,be,vvz
this,this,d
thine,thy,po
answer,answer,n1
john,john,n1-nn
It,it,pn
is,be,vvz
and,and,cc
too,too,av
good,good,j
an,a,d
answer,answer,n1
for,for,acp-cs
so,so,av
proud,proud,j
a,a,d
message,message,n1
Chat.,Chat.,n-ab
Then,then,av
King,king,n1
of,of,acp-p
England,England,n1-nn
in,in,acp-p
my,my,po
Master's,master,n1g
name,name,n1
And,and,cc
in,in,acp-p
Prince,prince,n1
Arthur,Arthur,n1-nn
duke,duke,n1
of,of,acp-p
Britain's,Britain,n1g-nn
name,name,n1
I,I,pns
do,do,vvb
defy,defy,vvi
thee,thou,pno
as,as,acp-p
an,a,d
enemy,enemy,n1
And,and,cc
wish,wish,vvb
thee,thou,pno
to,to,acp-cs
prepare,prepare,vvi
for,for,acp-p
bloody,bloody,j
wars,war,n2
Q.,Q.,n-ab
Elinor,Elinor,n1-nn
My,my,po
Lord,lord,n1
that,that,cs
stands,stand,vvz
upon,upon,acp-p
defiance,defiance,n1
thus,thus,av
Commend,commend,vvb
me,i,pno
to,to,acp-p
my,my,po
nephew,nephew,n1
tell,tell,vvb
the,the,d
boy,boy,n1
That,that,cs
I,I,pns
Queen,queen,n1
Elianor,Elinor,n1-nn
his,his,po
grandmother,grandmother,n1
Upon,upon,acp-p
my,my,po
blessing,blessing,n1
charge,charge,vvb
him,he,pno
leave,leave,vvi
his,his,po
Arms,arm,n2
Whereto,whereto,crq-cs
his,his,po
headstrong,headstrong,j
mother,mother,n1
pricks,prick,vvz
him,he,pno
so,so,av
Her,her,po
pride,pride,n1
we,we,pns
know,know,vvb
and,and,cc
know,know,vvb
her,she,pno
for,for,acp-p
a,a,d
Dame,dame,n1
That,that,cs
will,will,vmb
not,not,xx
stick,stick,vvi
to,to,acp-cs
bring,bring,vvi
him,he,pno
to,to,acp-p
his,his,po
end,end,n1
So,so,av
she,she,pns
may,may,vmb
bring,bring,vvi
herself,herself,px
to,to,acp-cs
rule,rule,vvi
a,a,d
realm,realm,n1
Next,next,ord
wish,wish,vvb
him,he,pno
to,to,acp-cs
forsake,forsake,vvi
the,the,d
King,king,n1
of,of,acp-p
France,France,n1-nn
And,and,cc
come,come,vvb
to,to,acp-p
me,i,pno
and,and,cc
to,to,acp-p
his,his,po
uncle,uncle,n1
here,here,av
And,and,cc
he,he,pns
shall,shall,vmb
want,want,vvi
for,for,acp-p
nothing,nothing,pi-x
at,at,acp-p
our,our,po
hands,hand,n2
Chat.,Chat.,n-ab
This,this,d
shall,shall,vmb
I,I,pns
do,do,vvi
and,and,cc
thus,thus,av
I,I,pns
take,take,vvb
my,my,po
leave,leave,n1
john,john,n1-nn
Pembroke,Pembroke,n1-nn
convey,convey,vvi
him,he,pno
safely,safe,av_j
to,to,acp-p
the,the,d
sea,sea,n1
But,but,acp-cc
not,not,xx
in,in,acp-p
haste,haste,n1
for,for,acp-cs
as,as,acp-cs
we,we,pns
are,be,vvb
advised,advise,vvn
We,we,pns
mean,mean,vvb
to,to,acp-cs
be,be,vvi
in,in,acp-p
France,France,n1-nn
as,as,acp-cs
soon,soon,av
as,as,acp-cs
he,he,pns
To,to,acp-cs
fortify,fortify,vvi
such,such,d
towns,town,n2
as,as,acp-cs
we,we,pns
possess,possess,vvb
In,in,acp-p
Anjou,Anjou,n1-nn
Touraine,Touraine,n1-nn
and,and,cc
in,in,acp-p
normandy,Normandy,n1-nn
Exit,Exit,fw-la
Chatt,Chatt,n1-nn
Enter,enter,vvb
the,the,d
Shreeve,shreeve,n1
and,and,cc
whispers,whisper,vvz
the,the,d
Earl,earl,n1
of,of,acp-p
Salis,Salis,n1-nn
in,in,acp-p
the,the,d
care,care,n1
Sals.,Sals.,n-ab
Please,please,vvb
it,it,pn
your,your,po
majesty,majesty,n1
here,here,av
is,be,vvz
the,the,d
shrieve,shrieve,n1
of,of,acp-p
Northhamptonshire,Northhamptonshire,n1-nn
with,with,acp-p
certain,certain,j
persons,person,n2
that,that,d
of,of,acp-p
late,late,av_j
committed,commit,vvn
a,a,d
riot,riot,n1
and,and,cc
have,have,vvb
appealed,appeal,vvn
to,to,acp-p
your,your,po
Majesty,majesty,n1
beseeching,beseech,vvg
your,your,po
Highness,highness,n1
for,for,acp-p
special,special,j
cause,cause,n1
to,to,acp-cs
hear,hear,vvi
them,they,pno
john,john,n1-nn
Will,will,vmb
them,they,pno
come,come,vvi
near,near,av_j
and,and,cc
while,while,cs
we,we,pns
hear,hear,vvb
the,the,d
cause,cause,n1
Go,go,vvb
Salisbury,Salisbury,n1-nn
and,and,cc
make,make,vvi
provision,provision,n1
We,we,pns
mean,mean,vvb
with,with,acp-p
speed,speed,n1
to,to,acp-cs
pass,pass,vvi
the,the,d
Sea,sea,n1
to,to,acp-p
France,France,n1-nn
Say,Say,vvb
shrive,shrive,vvb
what,what,crq-q
are,be,vvb
these,these,d
men,man,n2
what,what,crq-r
have,have,vvb
they,they,pns
done,do,vvn
Or,or,cc
whereto,whereto,crq-q
tends,tend,vvz
the,the,d
course,course,n1
of,of,acp-p
this,this,d
appeal,appeal,n1
Shrive,Shrive,vvb
Please,please,vvb
it,it,pn
your,your,po
majesty,majesty,n1
these,these,d
two,two,crd
brothers,brethren,n2
unnaturally,unnatural,av_j
falling,fall,vvg
at,at,acp-p
odds,odds,n2
about,about,acp-p
their,their,po
fathers,father,n2
living,live,vvg
have,have,vvb
broken,break,vvn
your,your,po
highness',highness,n1g
peace,peace,n1
in,in,acp-p
seeking,seek,vvg
to,to,acp-cs
right,right,vvi
their,their,po
own,own,d
wrongs,wrong,n2_j
without,without,acp-p
course,course,n1
of,of,acp-p
Law,law,n1
or,or,cc
order,order,n1
of,of,acp-p
justice,justice,n1
and,and,cc
unlawfully,unlawful,av_j
assembled,assemble,vvn
themselves,themselves,px
in,in,acp-p
mutinous,mutinous,j
manner,manner,n1
having,have,vvg
committed,commit,vvn
a,a,d
riot,riot,n1
appealing,appeal,n1_vg
from,from,acp-p
trial,trial,n1
in,in,acp-p
their,their,po
country,country,n1
to,to,acp-p
your,your,po
Highness,highness,n1
and,and,cc
here,here,av
I,I,pns
Thomas,Thomas,n1-nn
Nidigate,Nidigate,n1-nn
shrine,shrine,n1
of,of,acp-p
Northamptonshire,Northamptonshire,n1-nn
do,do,vvb
deliver,deliver,vvi
them,they,pno
over,over,acp-av
to,to,acp-p
their,their,po
trial,trial,n1
john,john,n1-nn
My,my,po
Lord,lord,n1
of,of,acp-p
Essex,Essex,n1-nn
will,will,vmb
th'offenders,the|offender,d|n2
to,to,acp-cs
stand,stand,vvi
forth,forth,av
and,and,cc
tell,tell,vvb
the,the,d
cause,cause,n1
of,of,acp-p
their,their,po
quarrel,quarrel,n1
Essex,Essex,n1-nn
Gentlemen,gentleman,n2
it,it,pn
is,be,vvz
the,the,d
king's,king,n1g
pleasure,pleasure,n1
that,that,cs
you,you,pn
discover,discover,vvb
your,your,po
griefs,grief,n2
and,and,cc
doubt,doubt,vvb
not,not,xx
but,but,acp-p
you,you,pn
shall,shall,vmb
have,have,vvi
justice,justice,n1
Phil.,Phil.,n-ab
Please,please,vvb
it,it,pn
your,your,po
M.,m.,n-ab
the,the,d
wrong,wrong,n1_j
is,be,vvz
mine,i,png
yet,yet,av
will,will,vmb
I,I,pns
abide,abide,vvi
all,all,d
wrongs,wrong,n2_j
before,before,acp-cs
I,I,pns
once,once,acp-av
open,open,vvb
my,my,po
mouth,mouth,n1
t'unrip,to|unrip,acp-cs|vvi
the,the,d
shameful,shameful,j
slander,slander,n1
of,of,acp-p
my,my,po
parents,parent,n2
the,the,d
dishonour,dishonour,n1
of,of,acp-p
myself,myself,px
and,and,cc
the,the,d
bad,bad,j
dealing,deal,n1_vg
of,of,acp-p
my,my,po
brother,brother,n1
in,in,acp-p
this,this,d
princely,princely,j
assembly,assembly,n1
Robert,Robert,n1-nn
Then,then,av
by,by,acp-p
my,my,po
Prince,prince,n1
his,his,po
leave,leave,n1
shall,shall,vmb
Robert,Robert,n1-nn
speak,speak,vvi
And,and,cc
tell,tell,vvb
your,your,po
Majesty,majesty,n1
what,what,crq-r
right,right,j
I,I,pns
have,have,vvb
To,to,acp-cs
offer,offer,vvi
wrong,wrong,j
as,as,acp-cs
he,he,pns
accounteth,account,vvz
wrong,wrong,j
My,my,po
father,father,n1
not,not,xx
unknown,unknown,j
unto,unto,acp-p
your,your,po
Grace,grace,n1
Received,receive,vvn
his,his,po
spurs,spur,n2
of,of,acp-p
Knighthood,knighthood,n1
in,in,acp-p
the,the,d
Field,field,n1
At,at,acp-p
kingly,kingly,j
Richard's,Richard,n1g-nn
hands,hand,n2
in,in,acp-p
Palestine,Palestine,n1-nn
whenas,whenas,cs
the,the,d
walls,wall,n2
of,of,acp-p
Acon,Acon,n1-nn
gave,give,vvd
him,he,pno
way,way,n1
His,his,po
name,name,n1
sir,sir,n1
Robert,Robert,n1-nn
Fauconbridge,Fauconbridge,n1-nn
of,of,acp-p
Mountbery,Mountbery,n1-nn
What,what,crq-q
by,by,acp-p
succession,succession,n1
from,from,acp-p
his,his,po
Ancestors,ancestor,n2
And,and,cc
warlike,warlike,j
service,service,n1
under,under,acp-p
England's,England,n1g-nn
Arms,arm,n2
His,his,po
living,live,n1_vg
did,do,vvd
amount,amount,vvi
to,to,acp-p
at,at,acp-p
his,his,po
death,death,n1
Two,two,crd
thousand,thousand,crd
marks,mark,n2
revenue,revenue,n1
every,every,d
year,year,n1
And,and,cc
this,this,d
my,my,po
Lord,lord,n1
I,I,pns
challenge,challenge,vvb
for,for,acp-p
my,my,po
right,right,n1_j
As,as,acp-cs
lawful,lawful,j
heir,heir,n1
to,to,acp-p
Robert-Fauconbridge,robert-fauconbridge,n1-nn
Philip,Philip,n1-nn
If,if,cs
firstborn,firstborn,j
son,son,n1
be,be,vvi
heir,heir,n1
indubitate,indubitate,j
By,by,acp-p
certain,certain,j
right,right,n1_j
of,of,acp-p
England's,England,n1g-nn
ancient,ancient,j
Law,law,n1
How,how,crq-q
should,shall,vmd
myself,myself,px
make,make,vvb
any,any,d
other,other,d
doubt,doubt,n1
But,but,acp-cc
I,I,pns
am,be,vvm
heir,heir,n1
to,to,acp-p
Robert,Robert,n1-nn
Fauconbridge,Fauconbridge,n1-nn
john,john,n1-nn
Fond,fond,j
youth,youth,n1
to,to,acp-cs
trouble,trouble,vvi
these,these,d
our,our,po
princely,princely,j
cares,care,n2
Or,or,cc
make,make,vvi
a,a,d
question,question,n1
in,in,acp-p
so,so,av
plain,plain,j
a,a,d
case,case,n1
Speak,speak,vvb
is,be,vvz
this,this,d
man,man,n1
thine,thy,po
elder,elder,j-c
brother,brother,n1
born,bear,vvn
Robert,Robert,n1-nn
Please,please,vvb
it,it,pn
your,your,po
Grace,grace,n1
with,with,acp-p
patience,patience,n1
for,for,acp-cs
to,to,acp-cs
hear,hear,vvi
I,I,pns
not,not,xx
deny,deny,vvi
but,but,acp-p
he,he,pns
mine,my,po
elder,elder,n1_j
is,be,vvz
Mine,my,po
elder,elder,j-c
brother,brother,n1
too,too,av
yet,yet,av
in,in,acp-p
such,such,d
sort,sort,n1
As,as,acp-cs
he,he,pns
can,can,vmb
make,make,vvi
no,no,d-x
title,title,n1
to,to,acp-p
the,the,d
land,land,n1
john,john,n1-nn
A,a,d
doubtful,doubtful,j
tale,tale,n1
as,as,acp-cs
ever,ever,av
I,I,pns
did,do,vvd
hear,hear,vvi
Thy,thy,po
brother,brother,n1
and,and,cc
thine,thy,po
elder,elder,n1_j
and,and,cc
no,no,d-x
heir,heir,n1
Explain,explain,vvi
this,this,d
dark,dark,j
Aenigma,aenigma,fw-la
Robert,Robert,n1-nn
I,I,pns
grant,grant,vvb
my,my,po
Lord,lord,n1
he,he,pns
is,be,vvz
my,my,po
mother's,mother,n1g
son,son,n1
Base,base,j
born,bear,vvn
and,and,cc
base,base,j
begot,beget,vvn
no,no,av-x_d
Fauconbridge,Fauconbridge,n1-nn
Indeed,indeed,av
the,the,d
world,world,n1
reputes,repute,vvz
him,he,pno
lawful,lawful,j
heir,heir,n1
My,my,po
father,father,n1
in,in,acp-p
his,his,po
life,life,n1
did,do,vvd
count,count,vvi
him,he,pno
so,so,av
And,and,cc
here,here,av
my,my,po
mother,mother,n1
stands,stand,vvz
to,to,acp-cs
prove,prove,vvi
him,he,pno
so,so,av
But,but,acp-cc
I,I,pns
my,my,po
Lord,lord,n1
can,can,vmb
prove,prove,vvi
and,and,cc
do,do,vvb
aver,aver,vvi
Both,both,av_d
to,to,acp-p
my,my,po
mother's,mother,n1g
shame,shame,n1
and,and,cc
his,his,po
reproach,reproach,n1
He,he,pns
is,be,vvz
no,no,d-x
heir,heir,n1
nor,nor,cc-x
yet,yet,av
legitimate,legitimate,j
Then,then,av
gracious,gracious,j
Lord,lord,n1
let,let,vvb
Fauconbridge,Fauconbridge,n1-nn
enjoy,enjoy,vvi
The,the,d
living,live,j_vg
that,that,cs
belongs,belong,vvz
to,to,acp-p
Fauconbridge,Fauconbridge,n1-nn
And,and,cc
let,let,vvb
not,not,xx
him,he,pno
possess,possess,vvi
another's,another,pig_d
right,right,n1_j
john,john,n1-nn
Prove,prove,vvb
this,this,d
the,the,d
land,land,n1
is,be,vvz
thine,thou,png
by,by,acp-p
England's,England,n1g-nn
law,law,n1
Q.,Q.,n-ab
Elin.,Elin.,n-ab
Ungracious,ungracious,j
youth,youth,n1
to,to,acp-cs
rip,rip,vvi
thy,thy,po
mother's,mother,n1g
shame,shame,n1
The,the,d
womb,womb,n1
from,from,acp-p
whence,whence,crq-cs
thou,thou,pns
didst,do,vvd2
thy,thy,po
being,be,vvg
take,take,vvn
All,all,d
honest,honest,j
ears,ear,n2
abhor,abhor,vvb
thy,thy,po
wickedness,wickedness,n1
But,but,acp-cc
gold,gold,n1
I,I,pns
see,see,vvb
doth,do,vvz
beat,beat,vvi
down,down,acp-av
Nature's,nature,n1g
law,law,n1
Mother,mother,n1
My,my,po
gracious,gracious,j
Lord,lord,n1
and,and,cc
you,you,pn
thrice,thrice,av
reverend,reverend,j
Dame,dame,n1
That,that,cs
see,see,vvb
the,the,d
tears,tear,n2
distilling,distil,vvg
from,from,acp-p
mine,my,po
eyes,eye,n2
And,and,cc
scalding,scald,j_vg
sighs,sigh,n2
blown,blow,vvn
from,from,acp-p
a,a,d
rented,rent,j_vn
heart,heart,n1
For,for,acp-p
honour,honour,n1
and,and,cc
regard,regard,n1
of,of,acp-p
womanhood,womanhood,n1
Let,let,vvb
me,i,pno
entreat,entreat,vvi
to,to,acp-cs
be,be,vvi
commanded,command,vvn
hence,hence,av
Let,let,vvb
not,not,xx
these,these,d
ears,ear,n2
here,here,av
receive,receive,vvi
the,the,d
hissing,hiss,j_vg
sound,sound,n1
Of,of,acp-p
such,such,d
a,a,d
viper,viper,n1
who,who,crq-r
with,with,acp-p
poisoned,poison,j_vn
words,word,n2
Doth,do,vvz
macerate,macerate,vvi
the,the,d
bowels,bowel,n2
of,of,acp-p
my,my,po
soul,soul,n1
john,john,n1-nn
Lady,lady,n1
stand,stand,vvb
up,up,acp-av
be,be,vvb
patient,patient,j
for,for,acp-p
a,a,d
while,while,n1
And,and,cc
fellow,fellow,n1
say,say,vvb
whose,who,crq-rg
bastard,bastard,n1
is,be,vvz
thy,thy,po
brother,brother,n1
Philip,Philip,n1-nn
Not,not,xx
for,for,acp-p
myself,myself,px
nor,nor,cc-x
for,for,acp-p
my,my,po
mother,mother,n1
now,now,av
But,but,acp-cc
for,for,acp-p
the,the,d
honour,honour,n1
of,of,acp-p
so,so,av
brave,brave,j
a,a,d
man,man,n1
Whom,who,crq-ro
he,he,pns
accuseth,accuse,vvz
with,with,acp-p
adultery,adultery,n1
Here,here,av
I,I,pns
beseech,beseech,vvb
your,your,po
Grace,grace,n1
upon,upon,acp-p
my,my,po
knees,knee,n2
To,to,acp-cs
count,count,vvi
him,he,pno
mad,mad,j
and,and,cc
so,so,av
dismiss,dismiss,vvi
us,we,pno
hence,hence,av
Robert,Robert,n1-nn
Nor,nor,cc-x
mad,mad,j
nor,nor,cc-x
mazde,amaze,vvd
but,but,acp-cc
well,well,av
advised,advise,vvn
I,I,pns
Charge,charge,vvb
thee,thou,pno
before,before,acp-p
this,this,d
royal,royal,j
presence,presence,n1
here,here,av
To,to,acp-cs
be,be,vvi
a,a,d
bastard,bastard,n1
to,to,acp-p
king,king,n1
Richard's,Richard,n1g-nn
self,self,n1
Son,son,n1
to,to,acp-p
your,your,po
Grace,grace,n1
and,and,cc
brother,brother,n1
to,to,acp-p
your,your,po
Majesty,majesty,n1
Thus,thus,av
bluntly,blunt,av_j
and,and,cc
Elian.,Elian.,n-ab
Young,young,j
man,man,n1
thou,thou,pns
needst,need,vv2
not,not,xx
be,be,vvi
ashamed,ashamed,j
of,of,acp-p
thy,thy,po
kin,kin,n1
Nor,nor,cc-x
of,of,acp-p
thy,thy,po
Sire,sire,n1
But,but,acp-cc
forward,forward,av_j
with,with,acp-p
thy,thy,po
proof,proof,n1
Robert,Robert,n1-nn
The,the,d
proof,proof,n1
so,so,av
plain,plain,j
the,the,d
argument,argument,n1
so,so,av
strong,strong,j
As,as,acp-cs
that,that,cs
your,your,po
Highness,highness,n1
and,and,cc
these,these,d
noble,noble,j
Lords,lord,n2
And,and,cc
all,all,d
save,save,acp-p
those,those,d
that,that,cs
have,have,vvb
no,no,d-x
eyes,eye,n2
to,to,acp-cs
see,see,vvi
Shall,shall,vmb
swear,swear,vvi
him,he,pno
to,to,acp-cs
be,be,vvi
bastard,bastard,n1
to,to,acp-p
the,the,d
king,king,n1
First,first,ord
when,when,crq-cs
my,my,po
Father,father,n1
was,be,vvd
Ambassador,ambassador,n1
In,in,acp-p
germany,Germany,n1-nn
unto,unto,acp-p
the,the,d
Emperor,emperor,n1
The,the,d
King,king,n1
lay,lie,vvd
often,often,av
at,at,acp-p
my,my,po
father's,father,n1g
house,house,n1
And,and,cc
all,all,d
the,the,d
realm,realm,n1
suspected,suspect,vvd
what,what,crq-r
befell,befall,vvd
And,and,cc
at,at,acp-p
my,my,po
father's,father,n1g
back-return,back-return,n1
again,again,av
My,my,po
mother,mother,n1
was,be,vvd
delivered,deliver,vvn
as,as,acp-cs
'tis,it|be,pn|vvz
said,say,vvn
six,six,crd
weeks,week,n2
before,before,acp-p
the,the,d
account,account,n1
my,my,po
father,father,n1
made,make,vvd
But,but,acp-cc
more,more,d-c
than,than,cs
this,this,d
look,look,vvb
but,but,acp-av
on,on,acp-p
Philip's,Philip,n1g-nn
face,face,n1
His,his,po
features,feature,n2
actions,action,n2
and,and,cc
his,his,po
lineaments,lineament,n2
And,and,cc
all,all,d
this,this,d
princely,princely,j
presence,presence,n1
shall,shall,vmb
confess,confess,vvi
He,he,pns
is,be,vvz
no,no,d-x
other,other,pi_d
but,but,acp-p
King,king,n1
Richard's,Richard,n1g-nn
son,son,n1
Then,then,av
gracious,gracious,j
Lord,lord,n1
rest,rest,n1
he,he,pns
King,king,n1
Richard's,Richard,n1g-nn
son,son,n1
And,and,cc
let,let,vvb
me,i,pno
rest,rest,vvi
safe,safe,j
in,in,acp-p
my,my,po
Father's,father,n1g
right,right,j
That,that,cs
am,be,vvm
his,his,po
rightful,rightful,j
son,son,n1
and,and,cc
only,only,j
heir,heir,n1
john,john,n1-nn
Is,be,vvz
this,this,d
thy,thy,po
proof,proof,n1
and,and,cc
all,all,d
thou,thou,pns
hast,have,vv2
to,to,acp-cs
say,say,vvi
Robert,Robert,n1-nn
I,I,pns
have,have,vvb
no,no,d-x
more,more,av-c_d
nor,nor,cc-x
need,need,vvb
I,I,pns
greater,great,j-c
proof,proof,n1
john,john,n1-nn
First,first,ord
where,where,crq-cs
thou,thou,pns
saidst,say,vvd2
in,in,acp-p
absence,absence,n1
of,of,acp-p
thy,thy,po
Sire,sire,n1
My,my,po
brother,brother,n1
often,often,av
lodged,lodge,vvn
in,in,acp-p
his,his,po
house,house,n1
And,and,cc
what,what,crq-q
of,of,acp-p
that,that,d
base,base,j
groom,groom,n1
to,to,acp-cs
slander,slander,vvi
him,he,pno
That,that,cs
honoured,honour,vvd
his,his,po
Ambassador,ambassador,n1
so,so,av
much,much,av_d
In,in,acp-p
absence,absence,n1
of,of,acp-p
the,the,d
man,man,n1
to,to,acp-cs
cheer,cheer,vvi
the,the,d
wife,wife,n1
This,this,d
will,will,vmb
not,not,xx
hold,hold,vvi
proceed,proceed,vvb
unto,unto,acp-p
the,the,d
next,next,ord
Q.,Q.,n-ab
Elin.,Elin.,n-ab
Thou,thou,pns
sayest,say,vv2
she,she,pns
teemed,teem,vvn
six,six,crd
weeks,week,n2
before,before,acp-p
her,her,po
time,time,n1
Why,why,crq-q
good,good,j
sir,sir,n1
Squire,squire,n1
