standard,lemma,postag
purse,purse,n1
my,my,po
person,person,n1
my,my,po
extremest,extreme,j-s
means,mean,n2
Lie,lie,vvb
all,all,d
unlocked,unlock,vvn
to,to,acp-p
your,your,po
occasions,occasion,n2
BASSANIO,,
In,in,acp-p
my,my,po
school,school,n1
days,day,n2
when,when,crq-cs
I,i,pns
had,have,vvd
lost,lose,vvn
one,one,crd
shaft,shaft,n1
I,i,pns
shot,shoot,vvd
his,his,po
fellow,fellow,n1
of,of,acp-p
the,the,d
selfsame,selfsame,d
flight,flight,n1
The,the,d
selfsame,selfsame,d
way,way,n1
with,with,acp-p
more,more,d-c
advisèd,advise,vvn
watch,watch,n1
To,to,acp-cs
find,find,vvi
the,the,d
other,other,pi_d
forth,forth,av
and,and,cc
by,by,acp-p
adventuring,adventure,vvg
both,both,av_d
I,i,pns
oft,oft,av
found,find,vvd
both,both,d
I,i,pns
urge,urge,vvb
this,this,d
childhood,childhood,n1
proof,proof,n1
Because,because,acp-cs
what,what,crq-r
follows,follow,vvz
is,be,vvz
pure,pure,j
innocence,innocence,n1
I,i,pns
owe,owe,vvb
you,you,pn
much,much,av_d
and,and,cc
like,like,acp-p
a,a,d
willful,wilful,j
youth,youth,n1
That,that,d
which,which,crq-r
I,i,pns
owe,owe,vvb
is,be,vvz
lost,lose,vvn
But,but,acp-cc
if,if,cs
you,you,pn
please,please,vvb
To,to,acp-cs
shoot,shoot,vvi
another,another,d
arrow,arrow,n1
that,that,d
self,self,n1
way,way,n1
Which,which,crq-r
you,you,pn
did,do,vvd
shoot,shoot,vvi
the,the,d
first,first,ord
I,i,pns
do,do,vvb
not,not,xx
doubt,doubt,vvi
As,as,acp-cs
I,i,pns
will,will,vmb
watch,watch,vvi
the,the,d
aim,aim,n1
or,or,cc
to,to,acp-cs
find,find,vvi
both,both,av_d
Or,or,cc
bring,bring,vvb
your,your,po
latter,latter,d
hazard,hazard,n1
back,back,av
again,again,av
And,and,cc
thankfully,thankful,av_j
rest,rest,vvb
debtor,debtor,n1
for,for,acp-p
the,the,d
first,first,ord
ANTONIO,,
You,you,pn
know,know,vvb
me,i,pno
well,well,av
and,and,cc
herein,herein,av
spend,spend,vvb
but,but,acp-av
time,time,n1
To,to,acp-cs
wind,wind,vvi
about,about,acp-p
my,my,po
love,love,n1
with,with,acp-p
circumstance,circumstance,n1
And,and,cc
out,out,av
of,of,acp-p
doubt,doubt,n1
you,you,pn
do,do,vvb
me,i,pno
now,now,av
more,more,av-c_d
wrong,wrong,n1_j
In,in,acp-p
making,make,vvg
question,question,n1
of,of,acp-p
my,my,po
uttermost,uttermost,j
Than,than,cs
if,if,cs
you,you,pn
had,have,vvd
made,make,vvn
waste,waste,n1
of,of,acp-p
all,all,d
I,i,pns
have,have,vvb
Then,then,av
do,do,vvb
but,but,acp-av
say,say,vvi
to,to,acp-p
me,i,pno
what,what,crq-r
I,i,pns
should,shall,vmd
do,do,vvi
That,that,d
in,in,acp-p
your,your,po
knowledge,knowledge,n1
may,may,vmb
by,by,acp-p
me,i,pno
be,be,vvi
done,do,vvn
And,and,cc
I,i,pns
am,be,vvm
prest,press,vvn
unto,unto,acp-p
it,it,pn
Therefore,therefore,av
speak,speak,vvb
BASSANIO,,
In,in,acp-p
Belmont,Belmont,n1-nn
is,be,vvz
a,a,d
lady,lady,n1
richly,rich,av_j
left,leave,vvn
And,and,cc
she,she,pns
is,be,vvz
fair,fair,j
and,and,cc
fairer,fair,j-c
than,than,cs
that,that,d
word,word,n1
Of,of,acp-p
wondrous,wondrous,j
virtues,virtue,n2
Sometimes,sometime,av
from,from,acp-p
her,her,po
eyes,eye,n2
I,i,pns
did,do,vvd
receive,receive,vvi
fair,fair,j
speechless,speechless,j
messages,message,n2
Her,her,po
name,name,n1
is,be,vvz
Portia,Portia,n1-nn
nothing,nothing,pi-x
undervalued,undervalue,vvn
To,to,acp-p
Cato's,Cato,n1g-nn
daughter,daughter,n1
Brutus',Brutus,n1g-nn
Portia,Portia,n1-nn
Nor,nor,cc-x
is,be,vvz
the,the,d
wide,wide,j
world,world,n1
ignorant,ignorant,j
of,of,acp-p
her,her,po
worth,worth,n1
For,for,acp-p
the,the,d
four,four,crd
winds,wind,n2
blow,blow,vvb
in,in,acp-p
from,from,acp-p
every,every,d
coast,coast,n1
Renownèd,renown,j_vn
suitors,suitor,n2
and,and,cc
her,her,po
sunny,sunny,j
locks,lock,n2
Hang,hang,vvb
on,on,acp-av
her,her,po
temples,temple,n2
like,like,acp-p
a,a,d
golden,golden,j
fleece,fleece,n1
Which,which,crq-r
makes,make,vvz
her,her,po
seat,seat,n1
of,of,acp-p
Belmont,Belmont,n1-nn
Colchos',Colchis,n1g-nn
strond,strand,n1
And,and,cc
many,many,d
Jasons,Jason,n2-nn
come,come,vvb
in,in,acp-p
quest,quest,n1
of,of,acp-p
her,she,pno
O,oh,uh
my,my,po
Antonio,Antonio,n1-nn
had,have,vvd
I,i,pns
but,but,acp-av
the,the,d
means,mean,n2
To,to,acp-cs
hold,hold,vvi
a,a,d
rival,rival,n1
place,place,n1
with,with,acp-p
one,one,crd
of,of,acp-p
them,they,pno
I,i,pns
have,have,vvb
a,a,d
mind,mind,n1
presages,presage,vvz
me,i,pno
such,such,d
thrift,thrift,n1
That,that,cs
I,i,pns
should,shall,vmd
questionless,questionless,j
be,be,vvi
fortunate,fortunate,j
ANTONIO,,
Thou,thou,pns
know'st,know,vv2
that,that,cs
all,all,d
my,my,po
fortunes,fortune,n2
are,be,vvb
at,at,acp-p
sea,sea,n1
Neither,neither,av-x_d
have,have,vvb
I,i,pns
money,money,n1
nor,nor,cc-x
commodity,commodity,n1
To,to,acp-cs
raise,raise,vvi
a,a,d
present,present,j
sum,sum,n1
Therefore,therefore,av
go,go,vvb
forth,forth,av
Try,try,vvb
what,what,crq-r
my,my,po
credit,credit,n1
can,can,vmb
