standard,lemma,postag
not,not,xx
Your,your,po
fortune,fortune,n1
to,to,acp-cs
mar,mar,vvi
all,all,d
I,I,pns
have,have,vvb
much,much,d
marvel,marvel,n1
I,I,pns
pray,pray,vvb
do,do,vvb
not,not,xx
you,you,pn
teach,teach,vvi
her,she,pno
to,to,acp-cs
rebel,rebel,vvi
When,when,crq-cs
she's,she|be,pns|vvz
in,in,acp-p
a,a,d
good,good,j
way,way,n1
to,to,acp-p
obedience,obedience,n1
To,to,acp-cs
rise,rise,vvi
with,with,acp-p
other,other,d
women,woman,n2
in,in,acp-p
commotion,commotion,n1
Against,against,acp-p
their,their,po
husbands,husband,n2
for,for,acp-p
six,six,crd
Gowns,gown,n2
a,a,d
year,year,n1
And,and,cc
so,so,av
maintain,maintain,vvi
their,their,po
cause,cause,n1
when,when,crq-cs
they're,they|be,pns|vvb
once,once,acp-av
up,up,acp-av
In,in,acp-p
all,all,d
things,thing,n2
else,else,av
that,that,cs
require,require,vvb
cost,cost,n1
enough,enough,av_d
They,they,pns
are,be,vvb
all,all,d
of,of,acp-p
'em,they,pno
a,a,d
kind,kind,n1
of,of,acp-p
spirits,spirit,n2
soon,soon,av
raised,raise,vvn
But,but,acp-cc
not,not,xx
so,so,av
soon,soon,av
laid,lay,vvn
Mother,mother,n1
As,as,acp-cs
for,for,acp-p
example,example,n1
A,a,d
woman's,woman,n1g
belly,belly,n1
is,be,vvz
got,get,vvn
up,up,acp-av
in,in,acp-p
a,a,d
trice,trice,n1
A,a,d
simple,simple,j
charge,charge,n1
ere,ere,acp-cs
it,it,pn
be,be,vvb
laid,lay,vvn
down,down,acp-av
again,again,av
So,so,av
ever,ever,av
in,in,acp-p
all,all,d
their,their,po
quarrels,quarrel,n2
and,and,cc
their,their,po
courses,course,n2
And,and,cc
I'm,I|be,pns|vvm
a,a,d
proud,proud,j
man,man,n1
I,I,pns
hear,hear,vvb
nothing,nothing,pi-x
of,of,acp-p
'em,they,pno
They're,they|be,pns|vvb
very,very,av
still,still,av
I,I,pns
thank,thank,vvb
my,my,po
happiness,happiness,n1
And,and,cc
sound,sound,vvb
asleep,asleep,j
pray,pray,vvb
let,let,vvb
not,not,xx
your,your,po
tongue,tongue,n1
wake,wake,vvb
'em,they,pno
If,if,cs
you,you,pn
can,can,vmb
but,but,acp-av
rest,rest,vvi
quiet,quiet,j
she's,she|be,pns|vvz
contented,content,vvn
With,with,acp-p
all,all,d
conditions,condition,n2
that,that,cs
my,my,po
fortunes,fortune,n2
bring,bring,vvb
her,she,pno
to,to,acp-p
To,to,acp-cs
keep,keep,vvi
close,close,av_j
as,as,acp-p
a,a,d
wife,wife,n1
that,that,cs
loves,love,vvz
her,her,po
husband,husband,n1
To,to,acp-cs
go,go,vvi
after,after,acp-p
the,the,d
rate,rate,n1
of,of,acp-p
my,my,po
ability,ability,n1
Not,not,xx
the,the,d
licentious,licentious,j
swindg,swinge,zz
of,of,acp-p
her,her,po
own,own,d
will,will,n1
Like,like,acp-p
some,some,d
of,of,acp-p
her,her,po
old,old,j
Schoolfellows,schoolfellow,n2
she,she,pns
intends,intend,vvz
To,to,acp-cs
take,take,vvi
out,out,av
other,other,d
works,work,n2
in,in,acp-p
a,a,d
new,new,j
Sampler,sampler,n1
And,and,cc
frame,frame,vvi
the,the,d
fashion,fashion,n1
of,of,acp-p
an,a,d
honest,honest,j
love,love,n1
Which,which,crq-r
knows,know,vvz
no,no,d-x
wants,want,n2
but,but,acp-cc
mocking,mock,vvg
poverty,poverty,n1
Brings,bring,vvz
forth,forth,av
more,more,d-c
children,child,n2
to,to,acp-cs
make,make,vvi
rich,rich,j
men,man,n2
wonder,wonder,vvb
At,at,acp-p
divine,divine,j
Providence,providence,n1
that,that,cs
feeds,feed,vvz
mouths,mouth,n2
of,of,acp-p
Infants,infant,n2
And,and,cc
sends,send,vvz
them,they,pno
none,none,pi-x
to,to,acp-p
feed,feed,vvi
but,but,acp-cc
stuffs,stuff,vvz
their,their,po
rooms,room,n2
With,with,acp-p
fruitful,fruitful,j
bags,bag,n2
their,their,po
beds,bed,n2
with,with,acp-p
barren,barren,j
wombs,womb,n2
Good,good,j
Mother,mother,n1
make,make,vvb
not,not,xx
you,you,pn
things,thing,n2
worse,worse,av-c_j
than,than,cs
they,they,pns
are,be,vvb
Out,out,av
of,of,acp-p
your,your,po
too,too,av
much,much,d
openness,openness,n1
pray,pray,vvb
take,take,vvb
heed,heed,n1
on't,on|it,acp-p|pn
Nor,nor,cc-x
imitate,imitate,vvb
the,the,d
envy,envy,n1
of,of,acp-p
old,old,j
people,people,n1
That,that,cs
strive,strive,vvb
to,to,acp-cs
mar,mar,vvi
good,good,j
sport,sport,n1
because,because,acp-cs
they,they,pns
are,be,vvb
perfect,perfect,j
I,I,pns
would,will,vmd
have,have,vvi
you,you,pn
more,more,av-c_d
pitiful,pitiful,j
to,to,acp-p
youth,youth,n1
Especially,especial,av_j
to,to,acp-p
your,your,po
own,own,d
flesh,flesh,n1
and,and,cc
blood,blood,n1
I'll,I|will,pns|vmb
prove,prove,vvi
an,a,d
excellent,excellent,j
husband,husband,n1
here's,here|be,av|vvz
my,my,po
hand,hand,n1
Lay,lay,vvb
in,in,acp-p
provision,provision,n1
follow,follow,vvb
my,my,po
business,business,n1
roundly,roundly,av
And,and,cc
make,make,vvb
you,you,pn
a,a,d
Grandmother,grandmother,n1
in,in,acp-p
forty,forty,crd
weeks,week,n2
Go,go,vvb
pray,pray,vvb
salute,salute,vvb
her,she,pno
bid,bid,vvb
her,she,pno
welcome,welcome,n1_j
cheerfully,cheerful,av_j
Moth.,Moth.,n-ab
Gentlewoman,gentlewoman,n1
thus,thus,av
much,much,d
is,be,vvz
a,a,d
debt,debt,n1
of,of,acp-p
courtesy,courtesy,n1
Which,which,crq-r
fashionable,fashionable,j
strangers,stranger,n2
pay,pay,vvi
each,each,d
other,other,pi_d
At,at,acp-p
a,a,d
kind,kind,j
meeting,meeting,n1
then,then,av
there's,there|be,av|vvz
more,more,av-c_d
than,than,cs
one,one,crd
Due,due,j
to,to,acp-p
the,the,d
knowledge,knowledge,n1
I,I,pns
have,have,vvb
of,of,acp-p
your,your,po
nearness,nearness,n1
I,I,pns
am,be,vvm
bold,bold,j
to,to,acp-cs
come,come,vvi
again,again,av
and,and,cc
now,now,av
salute,salute,vvb
you,you,pn
By,by,acp-p
th'name,the|name,d|n1
of,of,acp-p
daughter,daughter,n1
which,which,crq-r
may,may,vmb
challenge,challenge,vvi
more,more,av-c_d
Than,than,cs
ordinary,ordinary,j
respect,respect,n1
Leant.,Leant.,n-ab
Why,why,crq-q
this,this,d
is,be,vvz
well,well,av
now,now,av
And,and,cc
I,I,pns
think,think,vvb
few,few,d
Mothers,mother,n2
of,of,acp-p
threescore,threescore,crd
will,will,vmb
mend,mend,vvi
it,it,pn
Moth.,Moth.,n-ab
What,what,crq-q
I,I,pns
can,can,vmb
bid,bid,vvi
you,you,pn
welcome,welcome,n1_j
to,to,acp-p
is,be,vvz
mean,mean,j
But,but,acp-cc
make,make,vvb
it,it,pn
all,all,d
your,your,po
own,own,d
we,we,pns
are,be,vvb
full,full,j
of,of,acp-p
wants,want,n2
And,and,cc
cannot,can,vmb-x
welcome,welcome,vvi
worth,worth,n1
Leant.,Leant.,n-ab
Now,now,av
this,this,d
is,be,vvz
scurvy,scurvy,j
And,and,cc
spoke,speak,vvd
as,as,acp-cs
if,if,cs
a,a,d
woman,woman,n1
lacked,lack,vvd
her,her,po
teeth,tooth,n2
These,these,d
old,old,j
folks,folk,n2
talk,talk,vvb
of,of,acp-p
nothing,nothing,pi-x
but,but,acp-p
defects,defect,n2
Because,because,acp-cs
they,they,pns
grow,grow,vvb
so,so,av
full,full,j
of,of,acp-p
'em,they,pno
themselves,themselves,px
Branc.,Branc.,n-ab
Kind,kind,j
Mother,mother,n1
there,there,av
is,be,vvz
nothing,nothing,pi-x
can,can,vmb
be,be,vvi
wanting,want,vvg
To,to,acp-p
her,she,pno
that,that,cs
does,do,vvz
enjoy,enjoy,vvi
all,all,d
her,her,po
desires,desire,n2
Heaven,heaven,n1
send,send,vvb
a,a,d
quiet,quiet,j
peace,peace,n1
with,with,acp-p
this,this,d
man's,man,n1g
love,love,n1
And,and,cc
I,I,pns
am,be,vvm
as,as,acp-av
rich,rich,j
as,as,acp-cs
Virtue,virtue,n1
can,can,vmb
be,be,vvi
poor,poor,j
Which,which,crq-r
were,be,vvd
enough,enough,av_d
after,after,acp-p
the,the,d
rate,rate,n1
of,of,acp-p
mind,mind,n1
To,to,acp-cs
erect,erect,vvi
Temples,temple,n2
for,for,acp-p
content,content,n1
placed,place,vvn
here,here,av
I,I,pns
have,have,vvb
forsook,forsake,vvn
Friends,friend,n2
Fortunes,fortune,n2
and,and,cc
my,my,po
Country,country,n1
And,and,cc
hourly,hourly,av_j
I,I,pns
rejoice,rejoice,vvb
in't,in|it,acp-p|pn
Here's,here|be,av|vvz
my,my,po
Friends,friend,n2
And,and,cc
few,few,d
is,be,vvz
the,the,d
good,good,j
number,number,n1
thy,thy,po
successes,success,n2
howe'er,however,acp-cs
they,they,pns
look,look,vvb
I,I,pns
will,will,vmb
still,still,av
name,name,vvi
my,my,po
fortunes,fortune,n2
Hopeful,hopeful,j
or,or,cc
spiteful,spiteful,j
they,they,pns
shall,shall,vmb
all,all,d
be,be,vvi
welcome,welcome,j
Who,who,crq-r
invites,invite,vvz
many,many,d
guests,guest,n2
has,have,vvz
of,of,acp-p
all,all,d
sorts,sort,n2
As,as,acp-cs
he,he,pns
that,that,cs
trafficks,traffic,vvz
much,much,d
drinks,drink,vvz
of,of,acp-p
all,all,d
fortunes,fortune,n2
Yet,yet,av
they,they,pns
must,must,vmb
all,all,d
be,be,vvi
welcome,welcome,j
and,and,cc
used,use,vvd
well,well,av
I'll,I|will,pns|vmb
call,call,vvb
this,this,d
place,place,n1
the,the,d
place,place,n1
of,of,acp-p
my,my,po
birth,birth,n1
now,now,av
And,and,cc
rightly,right,av_j
too,too,av
for,for,acp-cs
here,here,av
my,my,po
love,love,n1
was,be,vvd
born,bear,vvn
And,and,cc
that's,that|be,d|vvz
the,the,d
birthday,birthday,n1
of,of,acp-p
a,a,d
woman's,woman,n1g
joys,joy,n2
You,you,pn
have,have,vvb
not,not,xx
bid,bid,vvn
me,i,pno
welcome,welcome,n1_j
since,since,acp-cs
I,I,pns
came,come,vvd
Leant.,Leant.,n-ab
That,that,cs
I,I,pns
did,do,vvd
questionless,questionless,j
Branc.,Branc.,n-ab
No,no,uh-x
sure,sure,j
how,how,crq-q
was't,be|it,vvd|pn
I,I,pns
have,have,vvb
quite,quite,av
forgot,forget,vvn
it,it,pn
Leant.,Leant.,n-ab
Thus,thus,av
Branc.,Branc.,n-ab
O,o,uh
Sir,sir,n1
'tis,it|be,pn|vvz
true,true,j
Now,now,av
I,I,pns
remember,remember,vvb
well,well,av
I,I,pns
have,have,vvb
done,do,vvn
thee,thou,pno
wrong,wrong,n1_j
Pray,pray,vvb
take't,take|it,vvb|pn
again,again,av
Sir,sir,n1
Leant.,Leant.,n-ab
How,how,crq-cs
many,many,d
of,of,acp-p
these,these,d
wrongs,wrong,n2_j
Could,can,vmd
I,I,pns
put,put,vvi
up,up,acp-av
in,in,acp-p
an,a,d
hour,hour,n1
and,and,cc
turn,turn,vvb
up,up,acp-av
the,the,d
Glass,glass,n1
For,for,acp-cs
twice,twice,av
as,as,acp-cs
many,many,d
more,more,d-c
Moth.,Moth.,n-ab
will't,will|it,vmb|pn
please,please,vvb
you,you,pn
to,to,acp-cs
walk,walk,vvi
in,in,acp-p
daughter,daughter,n1
Branc.,Branc.,n-ab
Thanks,thank,n2
sweet,sweet,j
Mother,mother,n1
The,the,d
voice,voice,n1
of,of,acp-p
her,she,pno
that,that,cs
bore,bear,vvd
me,i,pno
is,be,vvz
not,not,xx
more,more,av-c_d
pleasing,please,vvg
Exeunt,exeunt,fw-la
Leant.,Leant.,n-ab
Though,though,cs
my,my,po
own,own,d
care,care,n1
and,and,cc
my,my,po
rich,rich,j
Master's,master,n1g
trust,trust,n1
Lay,lay,vvb
their,their,po
commands,command,n2
both,both,av_d
on,on,acp-p
my,my,po
Factorship,factorship,n1
This,this,d
day,day,n1
and,and,cc
night,night,n1
I'll,I|will,pns|vmb
know,know,vvi
no,no,d-x
other,other,d
business,business,n1
But,but,acp-p
her,she,pno
and,and,cc
her,her,po
dear,dear,j
welcome,welcome,n1_j
'Tis,it|be,pn|vvz
a,a,d
bitterness,bitterness,n1
To,to,acp-cs
think,think,vvi
upon,upon,acp-p
tomorrow,tomorrow,av
that,that,cs
I,I,pns
must,must,vmb
leave,leave,vvi
her,she,pno
Still,still,av
to,to,acp-p
the,the,d
sweet,sweet,j
hopes,hope,n2
of,of,acp-p
the,the,d
weeks,week,n2
end,end,vvb
That,that,cs
pleasure,pleasure,n1
should,shall,vmd
be,be,vvi
so,so,av
restrained,restrain,vvn
and,and,cc
curbed,curb,vvn
After,after,acp-p
the,the,d
course,course,n1
of,of,acp-p
a,a,d
rich,rich,j
Workmaster,workmaster,n1
That,that,cs
never,never,av-x
pays,pay,vvz
till,till,acp-p
Saturday,Saturday,n1-nn
night,night,n1
Marry,marry,uh
it,it,pn
comes,come,vvz
together,together,av
in,in,acp-p
a,a,d
round,round,j
sum,sum,n1
then,then,av
And,and,cc
does,do,vvz
more,more,av-c_d
good,good,j
you'll,you|will,pn|vmb
say,say,vvi
O,o,uh
fair,fair,j
eyed,eye,vvn
Florence,Florence,n1-nn
Didst,do,vvd2
thou,thou,pns
but,but,acp-av
know,know,vvi
what,what,crq-q
a,a,d
most,most,av-s_d
matchless,matchless,j
Jewel,jewel,n1
Thou,thou,pns
now,now,av
art,be,vv2
Mistress,mistress,n1
of,of,acp-p
a,a,d
pride,pride,n1
would,will,vmd
take,take,vvi
thee,thou,pno
Able,able,j
to,to,acp-cs
shoot,shoot,vvi
destruction,destruction,n1
through,through,acp-p
the,the,d
bloods,blood,n2
Of,of,acp-p
all,all,d
thy,thy,po
youthful,youthful,j
Sons,son,n2
but,but,acp-cc
'tis,it|be,pn|vvz
great,great,j
policy,policy,n1
To,to,acp-cs
keep,keep,vvi
choice,choice,j
treasures,treasure,n2
in,in,acp-p
obscurest,obscure,j-s
places,place,n2
Should,shall,vmd
we,we,pns
show,show,vvi
Thieves,thief,n2
our,our,po
wealth,wealth,n1
'twould,it|will,pn|vmd
make,make,vvi
'em,they,pno
bolder,bold,j-c
Temptation,temptation,n1
is,be,vvz
a,a,d
Devil,devil,n1
will,will,vmb
not,not,xx
stick,stick,vvi
To,to,acp-cs
fasten,fasten,vvi
upon,upon,acp-p
a,a,d
Saint,saint,n1
take,take,vvb
heed,heed,n1
of,of,acp-p
that,that,d
The,the,d
Jewel,jewel,n1
is,be,vvz
cased,case,vvn
up,up,acp-av
from,from,acp-p
all,all,d
men's,man,n2g
eyes,eye,n2
Who,who,crq-q
could,can,vmd
imagine,imagine,vvi
now,now,av
a,a,d
Gem,gem,n1
were,be,vvd
kept,keep,vvn
Of,of,acp-p
that,that,cs
great,great,j
value,value,n1
under,under,acp-p
this,this,d
plain,plain,j
roof,roof,n1
But,but,acp-cc
how,how,crq-cs
in,in,acp-p
times,time,n2
of,of,acp-p
absence,absence,n1
what,what,crq-q
assurance,assurance,n1
Of,of,acp-p
this,this,d
restraint,restraint,n1
then,then,av
yes,yes,uh
yes,yes,uh
there's,there|be,av|vvz
one,one,pi
with,with,acp-p
her,she,pno
Old,old,j
Mothers,mother,n2
know,know,vvb
the,the,d
world,world,n1
and,and,cc
such,such,d
as,as,acp-cs
these,these,d
When,when,crq-cs
Sons,son,n2
lock,lock,vvb
Chests,chest,n2
are,be,vvb
good,good,j
to,to,acp-cs
look,look,vvi
to,to,acp-p
Keys,key,n2
Exit,Exit,fw-la
Scaen.,Scaen.,n-ab
2.,2.,crd
Enter,enter,vvb
Guardiano,Guardiano,n1-nn
Fabritio,Fabritio,n1-nn
and,and,cc
Livia,Livia,n1-nn
Guard.,Guard.,n-ab
What,what,crq-q
has,have,vvz
your,your,po
daughter,daughter,n1
seen,see,vvn
him,he,pno
yet,yet,av
know,know,vvb
you,you,pn
that,that,d
Fab.,Fab.,n-ab
No,no,d-x
matter,matter,n1
she,she,pns
shall,shall,vmb
love,love,vvi
him,he,pno
Guard.,Guard.,n-ab
Nay,nay,uh-x
let's,let|we,vvb|pno
have,have,vvb
fair,fair,j
play,play,n1
He,he,pns
has,have,vvz
been,be,vvn
now,now,av
my,my,po
Ward,ward,n1
some,some,d
fifteen,fifteen,crd
year,year,n1
And,and,cc
'tis,it|be,pn|vvz
my,my,po
purpose,purpose,n1
as,as,acp-cs
time,time,n1
calls,call,vvz
upon,upon,acp-p
me,i,pno
By,by,acp-p
custom,custom,n1
seconded,second,vvn
and,and,cc
such,such,d
moral,moral,j
virtues,virtue,n2
To,to,acp-cs
tender,tender,vvi
him,he,pno
a,a,d
wife,wife,n1
now,now,av
Sir,sir,n1
this,this,d
wife,wife,n1
I'd,I|will,pns|vmd
fain,fain,av_j
elect,elect,vvi
out,out,av
of,of,acp-p
a,a,d
daughter,daughter,n1
of,of,acp-p
yours,you,png
You,you,pn
see,see,vvb
my,my,po
meaning's,meaning|be,n1|vvz
fair,fair,j
if,if,cs
now,now,av
this,this,d
daughter,daughter,n1
So,so,av
tendered,tender,vvd
let,let,vvb
me,i,pno
come,come,vvi
to,to,acp-p
your,your,po
own,own,d
phrase,phrase,n1
Sir,sir,n1
Should,shall,vmd
offer,offer,vvi
to,to,acp-cs
refuse,refuse,vvi
him,he,pno
I,I,pns
were,be,vvd
hanselled,hansel,vvn
Thus,thus,av
am,be,vvm
I,I,pns
fain,fain,av_j
to,to,acp-cs
calculate,calculate,vvi
all,all,d
my,my,po
words,word,n2
For,for,acp-cs
the,the,d
Meridian,meridian,n1
of,of,acp-p
a,a,d
foolish,foolish,j
old,old,j
man,man,n1
To,to,acp-cs
take,take,vvi
his,his,po
understanding,understanding,n1
What,what,crq-q
do,do,vvb
you,you,pn
answer,answer,vvi
Sir,sir,n1
Fab.,Fab.,n-ab
I,I,pns
say,say,vvb
still,still,av
she,she,pns
shall,shall,vmb
love,love,vvi
him,he,pno
Guard.,Guard.,n-ab
Yet,yet,av
again,again,av
And,and,cc
shall,shall,vmb
she,she,pns
have,have,vvb
no,no,d-x
reason,reason,n1
for,for,acp-p
this,this,d
love,love,n1
Fab.,Fab.,n-ab
Why,why,crq-q
do,do,vvb
you,you,pn
think,think,vvi
that,that,d
women,woman,n2
love,love,vvb
with,with,acp-p
reason,reason,n1
Guard.,Guard.,n-ab
I,I,pns
perceive,perceive,vvb
Fools,fool,n2
are,be,vvb
not,not,xx
at,at,acp-p
all,all,d
hours,hour,n2
foolish,foolish,j
No,no,av-x_d
more,more,d-c
than,than,cs
wise-men,wiseman,n2
wise,wise,j
Fab.,Fab.,n-ab
I,I,pns
had,have,vvd
a,a,d
wife,wife,n1
She,she,pns
ran,run,vvd
mad,mad,j
for,for,acp-p
me,i,pno
she,she,pns
had,have,vvd
no,no,d-x
reason,reason,n1
for't,for|it,acp-p|pn
For,for,acp-cs
aught,aught,pi
I,I,pns
could,can,vmd
perceive,perceive,vvi
What,what,crq-q
think,think,vvb
you,you,pn
Lady,lady,n1
Sister,sister,n1
Guard.,Guard.,n-ab
'Twas,it|be,pn|vvd
a,a,d
fit,fit,j
match,match,n1
that,that,cs
Being,be,vvg
both,both,av_d
out,out,av
of,of,acp-p
their,their,po
wits,wit,n2
A,a,d
loving,love,j_vg
wife,wife,n1
it,it,pn
seemed,seem,vvd
She,she,pns
strove,strive,vvd
to,to,acp-cs
come,come,vvi
as,as,acp-cs
near,near,av_j
you,you,pn
as,as,acp-cs
she,she,pns
could,can,vmd
Fab.,Fab.,n-ab
And,and,cc
if,if,cs
her,her,po
daughter,daughter,n1
prove,prove,vvb
not,not,xx
mad,mad,j
for,for,acp-p
love,love,n1
too,too,av
She,she,pns
takes,take,vvz
not,not,xx
after,after,acp-p
her,she,pno
nor,nor,cc-x
after,after,acp-p
me,i,pno
If,if,cs
she,she,pns
prefer,prefer,vvb
reason,reason,n1
before,before,acp-p
my,my,po
pleasure,pleasure,n1
Your,your,po
an,a,d
experienced,experience,j_vn
widow,widow,n1
Lady,lady,n1
Sister,sister,n1
I,I,pns
pray,pray,vvb
let,let,vvb
your,your,po
opinion,opinion,n1
come,come,vvb
amongst,among,acp-p
us,we,pno
Liv.,Liv.,n-ab
I,I,pns
must,must,vmb
offend,offend,vvi
you,you,pn
then,then,av
if,if,cs
truth,truth,n1
will,will,vmb
do't,do|it,vvi|pn
And,and,cc
take,take,vvb
my,my,po
Niece's,niece,n1g
part,part,n1
and,and,cc
call't,call|it,vvb|pn
injustice,injustice,n1
To,to,acp-cs
force,force,vvi
her,her,po
love,love,n1
to,to,acp-p
one,one,pi
she,she,pns
never,never,av-x
saw,see,vvd
Maid's,maid,n1g
should,shall,vmd
both,both,av_d
see,see,vvi
and,and,cc
like,like,acp-p
all,all,d
little,little,j
enough,enough,av_d
If,if,cs
they,they,pns
love,love,vvb
truly,true,av_j
after,after,acp-p
that,that,d
'tis,it|be,pn|vvz
well,well,av
counting,count,vvg
the,the,d
time,time,n1
she,she,pns
takes,take,vvz
one,one,crd
man,man,n1
till,till,acp-p
death,death,n1
That's,that|be,d|vvz
hard,hard,j
task,task,n1
I,I,pns
tell,tell,vvb
you,you,pn
but,but,acp-cc
one,one,pi
may,may,vmb
inquire,inquire,vvi
at,at,acp-p
three,three,crd
years,year,n2g
end,end,n1
amongst,among,acp-p
young,young,j
wives,wife,n2
And,and,cc
mark,mark,vvb
how,how,crq-cs
the,the,d
game,game,n1
goes,go,vvz
Fab.,Fab.,n-ab
Why,why,crq-q
is,be,vvz
not,not,xx
man,man,n1
Tide,tide,n1
to,to,acp-p
the,the,d
same,same,d
observance,observance,n1
Lady,lady,n1
Sister,sister,n1
And,and,cc
in,in,acp-p
one,one,crd
woman,woman,n1
Liv.,Liv.,n-ab
'Tis,it|be,pn|vvz
enough,enough,av_d
for,for,acp-p
him,he,pno
Besides,beside,acp-av
he,he,pns
tastes,taste,vvz
of,of,acp-p
many,many,d
sundry,sundry,j
dishes,dish,n2
That,that,cs
we,we,pns
poor,poor,j
wretches,wretch,n2
never,never,av-x
lay,lay,vvb
our,our,po
lips,lip,n2
to,to,acp-p
As,as,acp-cs
Obedience,obedience,n1
forsooth,forsooth,uh
Subjection,subjection,n1
Duty,duty,n1
and,and,cc
such,such,d
Kickshaws,kickshaw,n2
All,all,d
of,of,acp-p
our,our,po
making,make,n1_vg
but,but,acp-cc
served,serve,vvd
in,in,acp-p
to,to,acp-p
them,they,pno
And,and,cc
if,if,cs
we,we,pns
lick,lick,vvi
a,a,d
finger,finger,n1
than,than,cs
sometimes,sometime,av
We,we,pns
are,be,vvb
not,not,xx
too,too,av
blame,blame,vvi
Your,your,po
best,best,j-s
Cooks,cook,n2
use,use,vvb
it,it,pn
Fab.,Fab.,n-ab
thou'rt,thou|be,pns|vv2
a,a,d
sweet,sweet,j
Lady,lady,n1
Sister,sister,n1
and,and,cc
a,a,d
witty,witty,j
Liv.,Liv.,n-ab
A,a,d
witty,witty,j
O,o,uh
the,the,d
bud,bud,n1
of,of,acp-p
commendation,commendation,n1
Fit,fit,j
for,for,acp-p
a,a,d
Girl,girl,n1
of,of,acp-p
sixteen,sixteen,crd
I,I,pns
am,be,vvm
