standard,lemma,postag
upon,upon,acp-p
you,you,pn
your,your,po
indulgence,indulgence,n1
to,to,acp-p
Music,music,n1
and,and,cc
singular,singular,j
love,love,n1
to,to,acp-p
the,the,d
worthy,worthy,j
professors,professor,n2
eminently,eminent,av_j
show,show,vvb
the,the,d
harmony,harmony,n1
of,of,acp-p
your,your,po
soul,soul,n1
and,and,cc
while,while,cs
Poetry,poetry,n1
is,be,vvz
received,receive,vvn
a,a,d
Musical,musical,j
part,part,n1
of,of,acp-p
human,humane,j
knowledge,knowledge,n1
I,I,pns
cannot,can,vmb-x
despair,despair,vvi
of,of,acp-p
your,your,po
candid,candid,j
entertainment,entertainment,n1
Sr.,Sr.,n-ab
I,I,pns
beseech,beseech,vvb
you,you,pn
take,take,vvb
it,it,pn
as,as,acp-cs
an,a,d
earnest,earnest,n1
of,of,acp-p
my,my,po
thoughts,thought,n2
to,to,acp-cs
serve,serve,vvi
you,you,pn
I,I,pns
am,be,vvm
assured,assure,vvn
it,it,pn
brings,bring,vvz
with,with,acp-p
it,it,pn
beside,beside,acp-p
the,the,d
acknowledgement,acknowledgement,n1
of,of,acp-p
your,your,po
late,late,j
obligation,obligation,n1
upon,upon,acp-p
me,i,pno
ambitious,ambitious,j
desires,desire,n2
to,to,acp-cs
preserve,preserve,vvi
my,my,po
interest,interest,n1
in,in,acp-p
your,your,po
favour,favour,n1
while,while,cs
I,I,pns
subscribe,subscribe,vvb
myself,myself,px
Sir,sir,n1
The,the,d
humblest,humble,j-s
of,of,acp-p
your,your,po
Honourers,honourer,n2
Ia,James,n1-nn
Shirley,Shirley,n1-nn
The,the,d
Prologue,prologue,n1
OUr,our,po
poet,poet,n1
not,not,xx
full,full,av_j
confident,confident,j
he,he,pns
says,say,vvz
When,when,crq-cs
Theatres,theater,n2
free,free,j
vote,vote,n1
had,have,vvd
crowned,crown,vvn
his,his,po
plays,play,n2
Came,come,vvd
never,never,av-x
with,with,acp-p
more,more,d-c
trembling,tremble,j_vg
to,to,acp-p
the,the,d
stage,stage,n1
Since,since,acp-cs
that,that,cs
poetic,poetic,j
Schism,schism,n1
possessed,possess,vvd
the,the,d
age,age,n1
A,a,d
Prologue,prologue,n1
must,must,vmb
have,have,vvi
more,more,d-c
wit,wit,n1
than,than,cs
the,the,d
play,play,n1
He,he,pns
knows,know,vvz
not,not,xx
what,what,crq-r
to,to,acp-cs
write,write,vvi
fears,fear,vvz
what,what,crq-r
to,to,acp-cs
say,say,vvi
He,he,pns
has,have,vvz
been,be,vvn
stranger,strange,j-c
long,long,av_j
to'th',to,acp-p
English,english,j-nn
scene,scene,n1
Knows,know,vvz
not,not,xx
the,the,d
mode,mode,n1
nor,nor,cc-x
how,how,crq-cs
with,with,acp-p
artful,artful,j
pen,pen,n1
To,to,acp-cs
charm,charm,vvi
your,your,po
airy,airy,j
souls,soul,n2
beside,beside,acp-av
he,he,pns
sees,see,vvz
The,the,d
Muses,muse,n2
have,have,vvb
forsook,forsake,vvn
their,their,po
groves,grove,n2
the,the,d
trees,tree,n2
That,that,cs
feared,fear,vvd
no,no,d-x
thunder,thunder,n1
and,and,cc
were,be,vvd
safely,safe,av_j
worn,wear,vvn
By,by,acp-p
Phoebus,Phoebus,n1-nn
own,own,d
priests,priest,n2
are,be,vvb
now,now,av
rudely,rude,av_j
torn,tear,vvn
By,by,acp-p
every,every,d
scurrile,scurrile,j
wit,wit,n1
that,that,cs
can,can,vmb
but,but,acp-av
say,say,vvb
He,he,pns
made,make,vvd
a,a,d
Prologue,prologue,n1
to,to,acp-p
a,a,d
new,new,j
no,no,uh-x
play,play,vvb
But,but,acp-cc
let,let,vvb
'em,they,pno
pass,pass,vvi
you,you,pn
Gentlemen,gentleman,n2
that,that,cs
sit,sit,vvb
Our,our,po
judges,judge,n2
great,great,j
Commissioners,commissioner,n2
of,of,acp-p
wit,wit,n1
Be,be,vvb
pleased,please,vvn
I,I,pns
may,may,vmb
one,one,pi
humble,humble,j
motion,motion,n1
make,make,vvi
'Tis,it|be,pn|vvz
that,that,cs
you,you,pn
would,will,vmd
resolve,resolve,vvi
for,for,acp-p
th',the,d
author's,author,n1g
sake,sake,n1
I'th',in|the,acp-p|d
progress,progress,n1
of,of,acp-p
his,his,po
play,play,n1
not,not,xx
to,to,acp-cs
be,be,vvi
such,such,d
who'll,who|will,crq-r|vmb
understand,understand,vvb
too,too,av
little,little,j
or,or,cc
too,too,av
much,much,av_d
But,but,acp-p
choose,choose,vvi
your,your,po
way,way,n1
to,to,acp-cs
judge,judge,vvi
to,to,acp-p
th',the,d
Ladies,lady,n2
one,one,pi
Address,address,vvb
from,from,acp-p
the,the,d
Author,author,n1
and,and,cc
the,the,d
Prologue's,prologue|be,n1|vvz
done,do,vvn
In,in,acp-p
all,all,d
his,his,po
Poems,poem,n2
you,you,pn
have,have,vvb
been,be,vvn
his,his,po
care,care,n1
Nor,nor,cc-x
shall,shall,vmb
you,you,pn
need,need,vvi
to,to,acp-p
wrinkle,wrinkle,n1
now,now,av
that,that,d
fair,fair,j
Smooth,smooth,j
Alabaster,alabaster,n1
of,of,acp-p
your,your,po
brow,brow,n1
no,no,d-x
fright,fright,n1
Shall,shall,vmb
strike,strike,vvi
chaste,chaste,j
ears,ear,n2
or,or,cc
die,die,vvi
the,the,d
harmless,harmless,n1
white,white,j
Of,of,acp-p
any,any,d
cheek,cheek,n1
with,with,acp-p
blushes,blush,n2
by,by,acp-p
this,this,d
pen,pen,n1
No,no,d-x
Innocence,innocence,n1
shall,shall,vmb
bleed,bleed,vvi
in,in,acp-p
any,any,d
scene,scene,n1
If,if,cs
then,then,av
your,your,po
thoughts,thought,n2
secured,secure,vvn
you,you,pn
smile,smile,n1
the,the,d
wise,wise,j
Will,will,vmb
learn,learn,vvi
to,to,acp-cs
like,like,vvi
by,by,acp-p
looking,look,vvg
on,on,acp-p
your,your,po
eyes,eye,n2
Persons,person,n2
Duke,duke,n1
of,of,acp-p
Mantua,Mantua,n1-nn
Honorio,Honorio,n1-nn
his,his,po
Son,son,n1
Flaviano,Flaviano,n1-nn
The,the,d
Duke's,duke,n1g
Creature,creature,n1
Leonato,Leonato,n1-nn
The,the,d
Duke,duke,n1
of,of,acp-p
Ferrara's,Ferrara,n1g-nn
Son,son,n1
Petronio,Petronio,n1-nn
a,a,d
noble,noble,j
man,man,n1
of,of,acp-p
Ferrara,Ferrara,n1-nn
Bertoldi,Bertoldi,n1-nn
an,a,d
insolent,insolent,j
Coward,coward,n1
son,son,n1
to,to,acp-p
Florelia,Florelia,n1-nn
Claudio,Claudio,n1-nn
a,a,d
creature,creature,n1
of,of,acp-p
Flaviano,Flaviano,n1-nn
Volternio,volternio,fw-la
Hortensio,Hortensio,n1-nn
Colonels,colonel,n2
Antonio,Antonio,n1-nn
a,a,d
Gent.,Gent.,n-ab
friar,friar,n1
Pandolfo,Pandolfo,n1-nn
a,a,d
servant,servant,n1
of,of,acp-p
the,the,d
Tavern,tavern,n1
Soldiers,soldier,n2
Servants,servant,n2
Abbess,abbess,n1
Fioretta,Fioretta,n1-nn
Daughter,daughter,n1
to,to,acp-p
the,the,d
Duke,duke,n1
of,of,acp-p
Mantua,Mantua,n1-nn
Donebella,Donebella,n1-nn
Sister,sister,n1
to,to,acp-p
Leonato,Leonato,n1-nn
Juliana,Juliana,n1-nn
A,a,d
Mistress,mistress,n1
of,of,acp-p
Flaviavo,Flaviavo,n1-nn
Florelia,Florelia,n1-nn
A,a,d
noble,noble,j
Lady,lady,n1
Mother,mother,n1
to,to,acp-p
Bertoldi,Bertoldi,n1-nn
Ladies,Ladies,n2
THE,the,d
IMPOSTURE,imposture,n1
Enter,enter,vvb
Duke,duke,n1
Honorio,Honorio,n1-nn
Flaviano,Flaviano,n1-nn
at,at,acp-p
several,several,j
Doors,door,n2
Duke,duke,n1
NO,no,d-x
Army,army,n1
yet,yet,av
discovered,discover,vvn
Flav.,Flav.,n-ab
None,None,pi-x
Duke,duke,n1
We,we,pns
are,be,vvb
lost,lose,vvn
Honor.,Honor.,n-ab
Despair,despair,vvb
not,not,xx
sir,sir,n1
Duke,duke,n1
Away,away,av
thy,thy,po
confidence,confidence,n1
is,be,vvz
folly,folly,n1
Is,be,vvz
not,not,xx
danger,danger,n1
round,round,av_j
about,about,acp-p
us,we,pno
From,from,acp-p
every,every,d
part,part,n1
destruction,destruction,n1
staring,stare,vvg
us,we,pno
I'th',in|the,acp-p|d
face,face,n1
this,this,d
City,city,n1
like,like,acp-p
a,a,d
fatal,fatal,j
Centre,centre,n1
Wherein,wherein,crq-cs
the,the,d
bloody,bloody,j
lines,line,n2
of,of,acp-p
War,war,n1
and,and,cc
Famine,famine,n1
Prepare,prepare,vvb
to,to,acp-cs
meet,meet,vvi
Flav.,Flav.,n-ab
And,and,cc
every,every,d
minute,minute,n1
we,we,pns
expect,expect,vvb
a,a,d
Battery,battery,n1
Honor.,Honor.,n-ab
The,the,d
walls,wall,n2
are,be,vvb
not,not,xx
so,so,av
easily,easy,av_j
made,make,vvn
dust,dust,n1
As,as,acp-cs
the,the,d
besiegers,besieger,n2
would,will,vmd
persuade,persuade,vvi
our,our,po
faith,faith,n1
Disarm,disarm,vvb
not,not,xx
your,your,po
own,own,d
hearts,heart,n2
my,my,po
confidence,confidence,n1
Tells,tell,vvz
me,i,pno
we,we,pns
sha'not,shall,vmb-x
suffer,suffer,vvi
the,the,d
Duke,duke,n1
of,of,acp-p
Ferrara,Ferrara,n1-nn
may,may,vmb
send,send,vvi
yet,yet,av
to,to,acp-cs
raise,raise,vvi
the,the,d
siege,siege,n1
Duke,duke,n1
Fond,fond,j
Boy,boy,n1
it,it,pn
was,be,vvd
thy,thy,po
counsel,counsel,n1
to,to,acp-cs
depend,depend,vvi
Upon,upon,acp-p
his,his,po
aids,aid,n2
and,and,cc
promise,promise,vvb
Fioretta,Fioretta,n1-nn
Thy,thy,po
Sister,sister,n1
with,with,acp-p
so,so,av
great,great,j
a,a,d
dowry,dowry,n1
to,to,acp-p
The,the,d
Duke's,duke,n1g
vainglorious,vainglorious,j
Son,son,n1
fame,fame,n1
has,have,vvz
belied,belie,vvn
His,his,po
valour,valour,n1
and,and,cc
we,we,pns
now,now,av
are,be,vvb
cheated,cheat,vvn
of,of,acp-p
Our,our,po
lives,life,n2
and,and,cc
Dukedom,dukedom,n1
Honor.,Honor.,n-ab
Sir,sir,n1
with,with,acp-p
my,my,po
duty,duty,n1
safe,safe,j
let,let,vvb
me,i,pno
entreat,entreat,vvi
you,you,pn
Not,not,xx
stain,stain,vvi
the,the,d
character,character,n1
of,of,acp-p
a,a,d
Prince,prince,n1
so,so,av
much,much,av_d
The,the,d
interest,interest,n1
we,we,pns
have,have,vvb
in,in,acp-p
that,that,d
great,great,j
Title,title,n1
Should,shall,vmd
make,make,vvi
us,we,pno
wise,wise,j
in,in,acp-p
our,our,po
belief,belief,n1
for,for,acp-p
when,when,crq-cs
Princes,prince,n2
break,break,vvb
faith,faith,n1
Religion,religion,n1
must,must,vmb
dissolve,dissolve,vvi
And,and,cc
nature,nature,n1
groan,groan,vvi
with,with,acp-p
burden,burden,n1
of,of,acp-p
the,the,d
living,live,n1_vg
Beside,beside,acp-p
his,his,po
Son,son,n1
Leonato,Leonato,n1-nn
however,however,acp-av
Traduced,traduce,vvn
or,or,cc
sullied,sully,vvn
by,by,acp-p
some,some,d
traitor's,traitor,n1g
envy,envy,n1
Deserves,deserve,vvz
a,a,d
noble,noble,j
fame,fame,n1
and,and,cc
loves,love,vvz
the,the,d
hope,hope,n1
Of,of,acp-p
our,our,po
alliance,alliance,n1
I,I,pns
ne'er,never,av-x
saw,see,vvd
his,his,po
person,person,n1
But,but,acp-cc
'twere,it|be,pn|vvd
a,a,d
sin,sin,n1
honour,honour,n1
could,can,vmd
not,not,xx
forgive,forgive,vvi
In,in,acp-p
us,we,pno
to,to,acp-cs
question,question,vvi
him,he,pno
Duke,duke,n1
We,we,pns
fool,fool,vvb
ourselves,ourselves,px
let's,let|we,vvb|pno
think,think,vvi
of,of,acp-p
timely,timely,j
Articles,article,n2
and,and,cc
yield,yield,vvi
Flav.,Flav.,n-ab
Whilst,while,cs
there,there,av
is,be,vvz
hope,hope,n1
of,of,acp-p
mercy,mercy,n1
Hon,Hon,n1-nn
Oh!,oh,uh
this,this,d
want,want,n1
Of,of,acp-p
man,man,n1
will,will,vmb
make,make,vvi
all,all,d
our,our,po
well,well,av
meaning,mean,vvg
stars,star,n2
forfeit,forfeit,vvb
their,their,po
kind,kind,j
aspects,aspect,n2
and,and,cc
turn,turn,vvi
their,their,po
influence,influence,n1
to,to,acp-p
death,death,n1
Flav.,Flav.,n-ab
My,my,po
Lord,lord,n1
I,I,pns
cannot,can,vmb-x
be,be,vvi
concerned,concern,vvn
in,in,acp-p
name,name,n1
And,and,cc
honour,honour,n1
with,with,acp-p
your,your,po
person,person,n1
whose,who,crq-rg
least,least,d-s
blood,blood,n1
Is,be,vvz
worth,worth,j
ten,ten,crd
thousand,thousand,crd
arteries,artery,n2
of,of,acp-p
mine,i,png
Therefore,therefore,av
while,while,cs
such,such,d
necessities,necessity,n2
invade,invade,vvb
us,we,pno
I,I,pns
cannot,can,vmb-x
but,but,acp-p
prefer,prefer,vvi
your,your,po
lives,life,n2
and,and,cc
in,in,acp-p
My,my,po
duty,duty,n1
counsel,counsel,n1
you,you,pn
would,will,vmd
think,think,vvi
of,of,acp-p
what,what,crq-r
Is,be,vvz
offered,offer,vvn
here,here,av
rather,rather,av-c
than,than,cs
hazard,hazard,vvi
all,all,d
By,by,acp-p
a,a,d
vain,vain,j
expectation,expectation,n1
of,of,acp-p
an,a,d
Army,army,n1
From,from,acp-p
Leonato,Leonato,n1-nn
who,who,crq-r
with,with,acp-p
all,all,d
his,his,po
forces,force,n2
Is,be,vvz
not,not,xx
yet,yet,av
sure,sure,j
to,to,acp-cs
prosper,prosper,vvi
in,in,acp-p
our,our,po
cause,cause,n1
Duke,duke,n1
Consider,Consider,vvb
that,that,cs
Honorio,Honorio,n1-nn
Flav.,Flav.,n-ab
Nay,nay,uh-x
should,shall,vmd
Heaven,heaven,n1
So,so,av
smile,smile,vvi
upon,upon,acp-p
us,we,pno
that,that,cs
his,his,po
sword,sword,n1
o'er,over,acp-av
come,come,vvn
This,this,d
to,to,acp-p
weak,weak,j
apprehension,apprehension,n1
may,may,vmb
promise,promise,vvi
Our,our,po
glory,glory,n1
but,but,acp-cc
examine,examine,vvb
well,well,av
the,the,d
close,close,j
There,there,av
may,may,vmb
be,be,vvi
greater,great,j-c
danger,danger,n1
in,in,acp-p
his,his,po
victory,victory,n1
Than,than,cs
all,all,d
our,our,po
want,want,n1
of,of,acp-p
him,he,pno
can,can,vmb
threaten,threaten,vvi
Hono.,Hono.,n-ab
You,you,pn
perplex,perplex,vvi
my,my,po
understanding,understanding,n1
Flav.,Flav.,n-ab
He,he,pns
expects,expect,vvz
your,your,po
Sister,sister,n1
the,the,d
reward,reward,n1
of,of,acp-p
his,his,po
great,great,j
service,service,n1
Hono.,Hono.,n-ab
Is,be,vvz
it,it,pn
not,not,xx
Justice,justice,n1
Flau.,Flau.,n-ab
Yes,yes,uh
forbid,forbid,vvb
it,it,pn
goodness,goodness,n1
He,he,pns
should,shall,vmd
not,not,xx
thrive,thrive,vvi
in,in,acp-p
his,his,po
fair,fair,j
hope,hope,n1
and,and,cc
promises,promise,n2
But,but,acp-cc
if,if,cs
her,her,po
Highness,highness,n1
find,find,vvb
not,not,xx
in,in,acp-p
her,her,po
heart,heart,n1
Consent,consent,vvi
to,to,acp-cs
meet,meet,vvi
the,the,d
Prince,prince,n1
with,with,acp-p
love,love,n1
and,and,cc
marriage,marriage,n1
Who,who,crq-r
shall,shall,vmb
defend,defend,vvi
us,we,pno
from,from,acp-p
his,his,po
power,power,n1
that,that,cs
must,must,vmb
Keep,keep,vvi
us,we,pno
in,in,acp-p
awe,awe,n1
and,and,cc
this,this,d
earth,earth,n1
panting,pant,vvg
yet,yet,av
With,with,acp-p
frights,fright,n2
and,and,cc
sufferings,suffering,n2
of,of,acp-p
the,the,d
War,war,n1
Hono.,Hono.,n-ab
It,it,pn
is,be,vvz
my,my,po
wonder,wonder,n1
Lord,lord,n1
Flaviano,Flaviano,n1-nn
your,your,po
wisdom,wisdom,n1
Should,shall,vmd
weave,weave,vvi
these,these,d
wild,wild,j
impossibilities,impossibility,n2
My,my,po
Sister,sister,n1
not,not,xx
consent,consent,n1
nature,nature,n1
her,her,po
birth,birth,n1
Obedience,obedience,n1
honour,honour,n1
common,common,j
gratitude,gratitude,n1
Beside,beside,acp-p
ambition,ambition,n1
of,of,acp-p
what,what,crq-r
can,can,vmb
be,be,vvi
hoped,hope,vvn
for,for,acp-p
To,to,acp-cs
make,make,vvi
her,her,po
happy,happy,j
will,will,vmb
give,give,vvi
wings,wing,n2
to,to,acp-p
her,her,po
desires,desire,n2
Duke,duke,n1
I,I,pns
cannot,can,vmb-x
tell,tell,vvi
Hono.,Hono.,n-ab
I,I,pns
cannot,can,vmb-x
think,think,vvi
Your,your,po
reason,reason,n1
sir,sir,n1
can,can,vmb
be,be,vvi
so,so,av
much,much,av_d
corrupted,corrupt,vvn
To,to,acp-cs
look,look,vvi
upon,upon,acp-p
my,my,po
Sister,sister,n1
with,with,acp-p
that,that,d
fear,fear,n1
She,she,pns
should,shall,vmd
not,not,xx
fly,fly,vvi
to,to,acp-cs
meet,meet,vvi
our,our,po
great,great,j
preserver,preserver,n1
Do,do,vvb
you,you,pn
believe,believe,vvi
she,she,pns
now,now,av
among,among,acp-p
holy,holy,j
Virgins,virgin,n2
Lead,lead,vvb
thither,thither,av
by,by,acp-p
her,her,po
own,own,d
devotion,devotion,n1
During,during,acp-p
this,this,d
War,war,n1
to,to,acp-cs
pray,pray,vvi
and,and,cc
weep,weep,vvi
for,for,acp-p
us,we,pno
Tears,tear,n2
whose,who,crq-rg
clear,clear,j
Innocence,innocence,n1
might,may,vmd
tempt,tempt,vvi
an,a,d
Angel,angel,n1
To,to,acp-cs
gather,gather,vvi
up,up,acp-av
the,the,d
drops,drop,n2
and,and,cc
string,string,n1
for,for,acp-p
Saints,saint,n2
A,a,d
Crystal,crystal,n1
rosary,Rosarie,n1
can,can,vmb
wish,wish,vvi
us,we,pno
safe,safe,j
By,by,acp-p
his,his,po
victorious,victorious,j
arm,arm,n1
without,without,acp-p
a,a,d
will,will,n1
To,to,acp-cs
be,be,vvi
herself,herself,px
his,his,po
own,own,d
reward,reward,n1
her,her,po
virtue,virtue,n1
Must,must,vmb
needs,needs,av
instruct,instruct,vvi
her,she,pno
that,that,cs
and,and,cc
we,we,pns
apply,apply,vvb
No,no,d-x
motive,motive,n1
to,to,acp-p
her,her,po
heart,heart,n1
A,a,d
shout,shout,n1
within,within,acp-p
Du.,Du.,n-ab
What,what,crq-q
news,news,n1
Enter,enter,vvb
Claudio,Claudio,n1-nn
Claud.,Claud.,n-ab
From,from,acp-p
the,the,d
watchtower,watchtower,n1
we,we,pns
descry,descry,vvb
an,a,d
Army,army,n1
Marching,march,vvg
this,this,d
way,way,n1
the,the,d
Sun,sun,n1
which,which,crq-r
hath,have,vvz
thus,thus,av
long,long,av_j
Muffled,muffle,vvn
his,his,po
face,face,n1
in,in,acp-p
clouds,cloud,n2
as,as,acp-cs
it,it,pn
delighted,delight,vvd
In,in,acp-p
their,their,po
approach,approach,n1
doth,do,vvz
gild,gild,vvi
their,their,po
way,way,n1
and,and,cc
shine,shine,vvi
Upon,upon,acp-p
their,their,po
burgonets,burgonet,n2
to,to,acp-cs
dazzle,dazzle,vvi
the,the,d
faint,faint,j
eyes,eye,n2
Of,of,acp-p
our,our,po
besiegers,besieger,n2
Hono.,Hono.,n-ab
'Tis,it|be,pn|vvz
Leonato,Leonato,n1-nn
Claud.,Claud.,n-ab
Our,our,po
Enemies,enemy,n2
whose,who,crq-rg
Troops,troop,n2
circle,circle,vvb
the,the,d
Town,town,n1
Are,be,vvb
making,make,vvg
hast,have,vv2
to,to,acp-cs
meet,meet,vvi
'em,they,pno
and,and,cc
the,the,d
Foot,foot,n1
Quitting,quit,vvg
their,their,po
trenches,trench,n2
now,now,av
are,be,vvb
gathering,gather,vvg
Into,into,acp-p
a,a,d
body,body,n1
as,as,acp-cs
it,it,pn
seems,seem,vvz
resolved,resolve,vvn
To,to,acp-cs
give,give,vvi
'em,they,pno
battle,battle,n1
Duke,duke,n1
We,we,pns
have,have,vvb
life,life,n1
again,again,av
Honorio,Honorio,n1-nn
collect,collect,vvb
what,what,crq-r
strength,strength,n1
we,we,pns
have,have,vvb
And,and,cc
make,make,vvi
a,a,d
sally,sally,n1
at,at,acp-p
your,your,po
best,best,j-s
advantage,advantage,n1
'Tis,it|be,pn|vvz
good,good,j
to,to,acp-cs
engage,engage,vvi
'em,they,pno
both,both,d
ways,way,n2
Hon.,Hon.,n-ab
How,how,crq-cs
my,my,po
thoughts,thought,n2
triumph,triumph,vvb
already,already,av
Ex.,Ex.,n-ab
Duke,duke,n1
Now,now,av
my,my,po
Son,son,n1
is,be,vvz
gone,go,vvn
Who,who,crq-r
is,be,vvz
not,not,xx
of,of,acp-p
our,our,po
Counsel,counsel,n1
we,we,pns
must,must,vmb
think,think,vvi
How,how,crq-cs
to,to,acp-cs
behave,behave,vvi
us,we,pno
if,if,cs
the,the,d
Prince,prince,n1
succeed,succeed,vvi
Our,our,po
daughter,daughter,n1
which,which,crq-r
we,we,pns
promised,promise,vvd
him,he,pno
in,in,acp-p
marriage,marriage,n1
Being,be,vvg
already,already,av
sent,send,vvn
away,away,av
the,the,d
price,price,n1
Of,of,acp-p
his,his,po
great,great,j
Victory,victory,n1
Flav.,Flav.,n-ab
Trouble,trouble,vvb
not,not,xx
yourself,yourself,px
Great,great,j
Sir,sir,n1
your,your,po
wisdom,wisdom,n1
that,that,cs
inclined,incline,vvn
your,your,po
faith,faith,n1
To,to,acp-p
my,my,po
true,true,j
Character,character,n1
of,of,acp-p
the,the,d
Prince,prince,n1
And,and,cc
took,take,vvd
my,my,po
counsel,counsel,n1
for,for,acp-p
her,her,po
absence,absence,n1
shall,shall,vmb
Applaud,applaud,vvi
my,my,po
future,future,j
policy,policy,n1
he's,he|be,pns|vvz
not,not,xx
come,come,vvn
To,to,acp-p
conquest,conquest,n1
yet,yet,av
however,however,acp-cs
Princes,prince,n2
are,be,vvb
not,not,xx
Obliged,oblige,vvn
to,to,acp-cs
keep,keep,vvi
what,what,crq-r
their,their,po
necessities,necessity,n2
Contract,contract,vvi
but,but,acp-cc
prudently,prudent,av_j
secure,secure,vvi
their,their,po
states,state,n2
And,and,cc
dear,dear,j
posterity,posterity,n1
trust,trust,vvb
to,to,acp-p
my,my,po
care,care,n1
Fioretta,Fioretta,n1-nn
is,be,vvz
no,no,d-x
match,match,n1
for,for,acp-p
Ferrara's,Ferrara,n1g-nn
Son,son,n1
A,a,d
Prince,prince,n1
deep,deep,av_j
read,read,vvn
in,in,acp-p
lusts,lust,n2
faithless,faithless,j
and,and,cc
cruel,cruel,j
So,so,av
will,will,vmb
a,a,d
Turtle,turtle,n1
with,with,acp-p
a,a,d
Vulture,vulture,n1
show,show,vvi
Or,or,cc
Lamb,lamb,n1
yoked,yoke,vvn
with,with,acp-p
a,a,d
Tiger,tiger,n1
she's,she|be,pns|vvz
a,a,d
pledge,pledge,n1
Destined,destine,vvn
by,by,acp-p
better,better,j-c
fate,fate,n1
to,to,acp-cs
Crown,crown,vvi
your,your,po
age,age,n1
And,and,cc
heart,heart,n1
with,with,acp-p
blessings,blessing,n2
Sir,sir,n1
Du.,Du.,n-ab
Hark,hark,vvb
The,the,d
drums,drum,n2
talk,talk,vvb
louder,loud,av-c_j
from,from,acp-p
the,the,d
battlements,battlement,n2
I,I,pns
may,may,vmb
behold,behold,vvi
their,their,po
fight,fight,n1
and,and,cc
see,see,vvb
which,which,crq-r
Army,army,n1
Conquest,conquest,n1
now,now,av
hovering,hover,vvg
in,in,acp-p
the,the,d
air,air,n1
will,will,vmb
mark,mark,vvi
Her,her,po
glorious,glorious,j
perch,perch,n1
upon,upon,acp-p
whose,who,crq-rg
Plumed,plume,j_vn
heads,head,n2
