standard,lemma,postag
With,with,acp-p
as,as,acp-cs
many,many,d
sad,sad,j
Tormentings,torment,n2_vg
Fortune,fortune,n1
Honour,honour,n1
Beauty,beauty,n1
Birth,birth,n1
Are,be,vvb
but,but,acp-av
blossoms,blossom,n2
dying,die,vvg
Wanton,wanton,av_j
Pleasures,pleasure,n2
doting,dote,vvg
Mirth,mirth,n1
Are,be,vvb
but,but,acp-av
Shadows,shadow,n2
flying,fly,vvg
All,all,av_d
our,our,po
Joys,joy,n2
Are,be,vvb
but,but,acp-av
Toys,toy,n2
Idle,idle,j
thoughts,thought,n2
deceiving,deceive,vvg
None,none,pi-x
hath,have,vvz
power,power,n1
Of,of,acp-p
an,a,d
Hour,hour,n1
In,in,acp-p
our,our,po
lives,life,n2
bereaving,bereave,vvg
The,the,d
second,second,ord
Song,song,n1
for,for,acp-p
pag.,pag.,n-ab
111.,111.,crd
HOw,how,crq-q
blessed,bless,j_vn
are,be,vvb
they,they,pns
that,that,cs
waste,waste,vvb
their,their,po
wearied,weary,j_vn
Hours,hour,n2
In,in,acp-p
solemn,solemn,j
Groves,grove,n2
and,and,cc
solitary,solitary,j
Bowers,bower,n2
Where,where,crq-cs
neither,neither,d-x
eye,eye,n1
nor,nor,cc-x
Ear,ear,n1
Can,can,vmb
see,see,vvi
or,or,cc
hear,hear,vvi
The,the,d
frantic,frantic,j
mirth,mirth,n1
And,and,cc
false,false,j
Delights,delight,n2
of,of,acp-p
frolic,frolic,j
earth,earth,n1
Where,where,crq-cs
they,they,pns
may,may,vmb
sit,sit,vvi
and,and,cc
pant,pant,vvi
And,and,cc
breathe,breathe,vvi
their,their,po
pursy,pursy,j
Souls,soul,n2
Where,where,crq-cs
neither,neither,d-x
grief,grief,n1
consumes,consume,vvz
nor,nor,cc-x
griping,gripe,j_vg
want,want,n1
Afflicts,afflict,vvz
nor,nor,cc-x
sullen,sullen,j
care,care,n1
controls,control,vvz
Away,away,av
false,false,j
Joys,joy,n2
ye,you,pn
Murder,murder,vvb
where,where,crq-cs
ye,you,pn
kiss,kiss,vvb
There,there,av
is,be,vvz
no,no,d-x
Heaven,heaven,n1
to,to,acp-p
that,that,d
no,no,d-x
Life,life,n1
to,to,acp-p
this,this,d
ACT.,ACT.,n-ab
I.,i,ord
Scoen.,Scoen.,n-ab
I.,i,ord
Enter,enter,vvb
Horatio,Horatio,n1-nn
Lodovico,Lodovico,n1-nn
Hor.,Hor.,n-ab
THe,the,d
clouds,cloud,n2
of,of,acp-p
Doubts,doubt,n2
and,and,cc
Fears,fear,n2
are,be,vvb
now,now,av
dispersed,disperse,vvn
And,and,cc
Joy,joy,n1
like,like,acp-p
the,the,d
resplendent,resplendent,j
Sun,sun,n1
spreads,spread,vvz
forth,forth,av
New,new,j
life,life,n1
and,and,cc
spirit,spirit,n1
over,over,acp-p
all,all,d
this,this,d
Kingdom,kingdom,n1
That,that,cs
lately,late,av_j
gasped,gasp,vvd
with,with,acp-p
Sorrow,sorrow,n1
Lod.,Lod.,n-ab
Now,now,av
the,the,d
Court,court,n1
Puts,put,vvz
on,on,acp-p
her,her,po
rich,rich,j
Attire,attire,n1
and,and,cc
like,like,acp-p
fresh,fresh,j
Flora,Flora,n1-nn
After,after,acp-p
the,the,d
blasts,blast,n2
of,of,acp-p
winter,winter,n1
spreads,spread,vvz
her,her,po
Mantle,mantle,n1
Decked,deck,vvn
with,with,acp-p
delightful,delightful,j
Colours,colour,n2
to,to,acp-cs
receive,receive,vvi
The,the,d
jocund,jocund,j
Spring,spring,n1
that,that,cs
brings,bring,vvz
her,her,po
this,this,d
new,new,j
life,life,n1
Scoen.,Scoen.,n-ab
II.,ii,crd
Enter,enter,vvb
Flavello,flavello,n1-nn
bore,bear,vvd
before,before,acp-p
the,the,d
Prince,prince,n1
the,the,d
Queen,queen,n1
Eulalia,Eulalia,n1-nn
Alinda,Alinda,n1-nn
Attendants,attendant,n2_j
Hoboys,oboe,n2
Hor.,Hor.,n-ab
The,the,d
Queen,queen,n1
comes,come,vvz
on,on,acp-av
Joy,joy,vvb
in,in,acp-p
that,that,d
face,face,n1
appears,appear,vvz
That,that,cs
lately,late,av_j
was,be,vvd
overwhelmed,overwhelm,vvn
in,in,acp-p
her,her,po
tears,tear,n2
Lod.,Lod.,n-ab
and,and,cc
Hor.,Hor.,n-ab
Health,health,n1
and,and,cc
perpetual,perpetual,j
Joy,joy,n1
unto,unto,acp-p
the,the,d
Queen,queen,n1
Eul.,Eul.,n-ab
Thanks,thank,n2
my,my,po
good,good,j
Lords,lord,n2
I,I,pns
am,be,vvm
prepared,prepare,vvn
to,to,acp-cs
meet,meet,vvi
it,it,pn
How,how,crq-q
near's,near|be,j|vvz
the,the,d
King,king,n1
Hor.,Hor.,n-ab
At,at,acp-p
hand,hand,n1
my,my,po
Sovereign,sovereign,n1_j
Eul.,Eul.,n-ab
Welcome,Welcome,uh_j
that,that,cs
happy,happy,j
word,word,n1
that,that,cs
leads,lead,vvz
the,the,d
way,way,n1
But,but,acp-cc
yet,yet,av
he,he,pns
is,be,vvz
not,not,xx
come,come,vvn
he,he,pns
is,be,vvz
not,not,xx
here,here,av
Never,never,av-x
so,so,av
sweet,sweet,j
an,a,d
expectation,expectation,n1
Appeared,appear,vvd
so,so,av
tedious,tedious,j
pray,pray,vvb
set,set,vvi
on,on,acp-p
apace,apace,av
That,that,cs
I,I,pns
may,may,vmb
live,live,vvi
yet,yet,av
to,to,acp-p
an,a,d
interview,interview,n1
With,with,acp-p
my,my,po
loved,love,vvn
honoured,honour,j_vn
Lord,lord,n1
Hor.,Hor.,n-ab
That,that,d
your,your,po
delay,delay,n1
May,may,vmb
seem,seem,vvi
less,less,av-c_d
grievous,grievous,j
hear,hear,vvb
this,this,d
by,by,acp-p
the,the,d
way,way,n1
A,a,d
brief,brief,j
relation,relation,n1
of,of,acp-p
the,the,d
king's,king,n1g
success,success,n1
In,in,acp-p
this,this,d
his,his,po
late,late,j
well-won,well-won,j
Battle,battle,n1
Eul.,Eul.,n-ab
Be,be,vvb
it,it,pn
so,so,av
But,but,acp-cc
mention,mention,n1
not,not,xx
his,his,po
dangers,danger,n2
good,good,j
my,my,po
Lord,lord,n1
Hor.,Hor.,n-ab
That,that,cs
were,be,vvd
to,to,acp-cs
make,make,vvi
his,his,po
Conquest,conquest,n1
nothing,nothing,pi-x
worth,worth,j
It,it,pn
would,will,vmd
make,make,vvi
Victory,victory,n1
upon,upon,acp-p
his,his,po
head,head,n1
As,as,acp-cs
she,she,pns
had,have,vvd
flown,fly,vvn
into,into,acp-p
his,his,po
Burgonet,burgonet,n1
To,to,acp-cs
shroud,shroud,vvi
her,she,pno
from,from,acp-p
a,a,d
storm,storm,n1
and,and,cc
not,not,xx
to,to,acp-cs
sit,sit,vvi
Or,or,cc
rather,rather,av-c
stand,stand,vvb
triumphant,triumphant,j
on,on,acp-p
a,a,d
foot,foot,n1
With,with,acp-p
displayed,display,vvn
wings,wing,n2
upon,upon,acp-p
the,the,d
utmost,utmost,j
Sprig,sprig,n1
Of,of,acp-p
his,his,po
high,high,j
flourishing,flourish,j_vg
Plume,plume,n1
vaunting,vaunt,vvg
her,her,po
safety,safety,n1
So,so,av
perched,perch,vvn
and,and,cc
so,so,av
supported,support,vvn
by,by,acp-p
his,his,po
Valour,valour,n1
Prin.,Prin.,n-ab
Pray,pray,vvb
Mother,mother,n1
hear,hear,vvi
the,the,d
dangers,danger,n2
too,too,av
the,the,d
worst,worst,j-s
Will,will,vmb
make,make,vvi
the,the,d
best,best,av-s_j
the,the,d
sweeter,sweet,j-c
I,I,pns
could,can,vmd
hear,hear,vvi
Of,of,acp-p
dangers,danger,n2
yet,yet,av
to,to,acp-cs
come,come,vvi
and,and,cc
Women,woman,n2
may,may,vmb
Discourse,discourse,n1
of,of,acp-p
Perils,peril,n2
past,past,acp-p
each,each,d
Holiday,holiday,n1
Hor.,Hor.,n-ab
Well,Well,av
said,say,vvn
young,young,j
Prince,prince,n1
right,right,j
of,of,acp-p
the,the,d
king's,king,n2
own,own,d
Metal,metal,n1
And,and,cc
gracious,gracious,j
Madam,madam,n1
let,let,vvb
me,i,pno
tell,tell,vvi
you,you,pn
though,though,cs
You,you,pn
do,do,vvb
not,not,xx
love,love,vvi
to,to,acp-cs
hear,hear,vvi
of,of,acp-p
blood,blood,n1
and,and,cc
danger,danger,n1
Y',you,pn
have,have,vvb
brought,bring,vvn
a,a,d
Warrior,warrior,n1
forth,forth,av
I,I,pns
do,do,vvb
foresee't,foresee|it,vvi|pn
I,I,pns
love,love,vvb
to,to,acp-cs
speak,speak,vvi
my,my,po
thoughts,thought,n2
I,I,pns
hope,hope,vvb
you,you,pn
trust,trust,vvb
me,i,pno
A,a,d
right,right,n1_j
old,old,j
Courtier,courtier,n1
I,I,pns
still,still,av
true,true,j
to,to,acp-p
th',the,d
Crown,crown,n1
Prin.,Prin.,n-ab
How,how,crq-cs
this,this,d
old,old,j
fellow,fellow,n1
talks,talk,vvz
you,you,pn
said,say,vvd
my,my,po
Lord,lord,n1
You,you,pn
would,will,vmd
discourse,discourse,vvi
the,the,d
Battle,battle,n1
Ho.,Ho.,n-ab
Excellent,excellent,j
Prince,prince,n1
I,I,pns
was,be,vvd
i'th',in|the,acp-p|d
way,way,n1
but,but,acp-cc
the,the,d
Queen,queen,n1
put,put,vvb
me,i,pno
out,out,av
on't,on|it,acp-p|pn
Eul.,Eul.,n-ab
Well,well,uh_mi
well,well,av
my,my,po
Lord,lord,n1
deliver't,deliver|it,vvi|pn
your,your,po
own,own,d
way,way,n1
Hor.,Hor.,n-ab
Then,then,av
humph,humph,uh
humh,humh,uh
humh,humh,uh
in,in,acp-p
my,my,po
own,own,d
way,way,n1
But,but,acp-cc
by,by,acp-p
the,the,d
way,way,n1
no,no,d-x
way,way,n1
to,to,acp-cs
derogate,derogate,vvi
From,from,acp-p
the,the,d
Kings,king,n2
matchless,matchless,j
resolution,resolution,n1
A,a,d
word,word,n1
or,or,cc
two,two,crd
of,of,acp-p
the,the,d
best,best,j-s
Soldier,soldier,n1
In,in,acp-p
all,all,d
the,the,d
world,world,n1
under,under,acp-p
the,the,d
King,king,n1
I,I,pns
mean,mean,vvb
I,I,pns
know,know,vvb
my,my,po
limits,limit,n2
that's,that|be,cs|vvz
our,our,po
brave,brave,j
General,general,n1
Lord,lord,n1
Sforza,Sforza,n1-nn
Madam,madam,n1
your,your,po
stout,stout,j
Countryman,countryman,n1
Though,though,cs
our,our,po
king's,king,n2
Subject,subject,j
now,now,av
that,that,cs
bore,bear,vvd
him,he,pno
so,so,av
At,at,acp-p
the,the,d
great,great,j
marriage-Triumph,marriage-triumph,n1
in,in,acp-p
Tournament,tournament,n1
Tumbling,tumble,j_vg
down,down,acp-p
Peers,peer,n2
and,and,cc
Princes,prince,n2
that,that,cs
e'er,ever,av
since,since,acp-av
He's,he|be,pns|vvz
called,call,vvn
your,your,po
Champion,champion,n1
and,and,cc
the,the,d
Queens,queen,n2
old,old,j
Soldier,soldier,n1
Eul.,Eul.,n-ab
But,but,acp-cc
what,what,crq-q
of,of,acp-p
him,he,pno
now,now,av
in,in,acp-p
the,the,d
battle,battle,n1
Hor.,Hor.,n-ab
Marry,marry,uh
but,but,acp-p
this,this,d
That,that,cs
as,as,acp-cs
we,we,pns
have,have,vvb
a,a,d
King,king,n1
And,and,cc
as,as,acp-p
the,the,d
King,king,n1
brings,bring,vvz
victory,victory,n1
nay,nay,uh-x
life,life,n1
Home,home,av_n
to,to,acp-p
his,his,po
Queen,queen,n1
his,his,po
Country,country,n1
and,and,cc
our,our,po
comforts,comfort,n2
Next,next,ord
under,under,acp-p
Heaven,heaven,n1
we,we,pns
are,be,vvb
to,to,acp-cs
give,give,vvi
the,the,d
praise,praise,n1
To,to,acp-p
this,this,d
old,old,j
Soldier,soldier,n1
to,to,acp-p
this,this,d
man,man,n1
the,the,d
man,man,n1
Indeed,indeed,av
another,another,d
man,man,n1
is,be,vvz
not,not,xx
to,to,acp-cs
be,be,vvi
Except,except,acp-cs
the,the,d
King,king,n1
named,name,vvd
in,in,acp-p
this,this,d
Victory,victory,n1
Eul.,Eul.,n-ab
You,you,pn
seem,seem,vvb
my,my,po
Lord,lord,n1
to,to,acp-p
honour,honour,n1
Sforza,Sforza,n1-nn
yet,yet,av
Before,before,acp-p
the,the,d
King,king,n1
Hor.,Hor.,n-ab
Excuse,excuse,vvb
me,i,pno
gracious,gracious,j
Madam,madam,n1
I,I,pns
know,know,vvb
my,my,po
limits,limit,n2
what,what,crq-r
before,before,acp-p
the,the,d
King,king,n1
I,I,pns
am,be,vvm
an,a,d
old,old,j
Courtier,courtier,n1
I,I,pns
still,still,av
true,true,j
to,to,acp-p
th',the,d
Crown,crown,n1
But,but,acp-cc
thus,thus,av
it,it,pn
is,be,vvz
declared,declare,vvn
that,that,cs
in,in,acp-p
the,the,d
battle,battle,n1
When,when,crq-cs
in,in,acp-p
the,the,d
heat,heat,n1
of,of,acp-p
fight,fight,n1
the,the,d
mingled,mingle,j_vn
bloods,blood,n2
Of,of,acp-p
either,either,d
Army,army,n1
reeked,reek,vvd
up,up,acp-av
to,to,acp-p
the,the,d
Sun,sun,n1
Dimming,dim,n1_vg
its,its,po
glorious,glorious,j
light,light,n1
with,with,acp-p
gory,gory,j
vapour,vapour,n1
When,when,crq-cs
slaughter,slaughter,n1
had,have,vvd
ranged,range,vvn
round,round,av_j
about,about,acp-p
the,the,d
field,field,n1
Searching,search,vvg
how,how,crq-cs
by,by,acp-p
advantage,advantage,n1
to,to,acp-cs
lay,lay,vvi
hold,hold,n1
upon,upon,acp-p
out,out,av
King,king,n1
Eul.,Eul.,n-ab
Prithee,prithee,uh
no,no,uh-x
more,more,av-c_d
Prin.,Prin.,n-ab
Good,good,j
mother,mother,n1
Hor.,Hor.,n-ab
At,at,acp-p
last,last,ord
she,she,pns
spied,spy,vvd
and,and,cc
circled,circle,vvn
him,he,pno
about,about,acp-av
With,with,acp-p
Spears,spear,n2
and,and,cc
swords,sword,n2
so,so,av
thickly,thick,av_j
pointed,point,vvn
on,on,acp-p
him,he,pno
That,that,cs
nothing,nothing,pi-x
but,but,acp-p
his,his,po
sacred,sacred,j
valour,valour,n1
could,can,vmd
Give,give,vvi
light,light,n1
for,for,acp-p
a,a,d
supply,supply,n1
to,to,acp-p
his,his,po
relief,relief,n1
Which,which,crq-r
shined,shine,vvd
so,so,av
through,through,acp-p
and,and,cc
through,through,acp-p
his,his,po
walls,wall,n2
of,of,acp-p
foes,foe,n2
As,as,acp-cs
a,a,d
rich,rich,j
Diamond,diamond,n1
'mongst,amongst,acp-p
an,a,d
heap,heap,n1
of,of,acp-p
Ruins,ruin,n2
And,and,cc
so,so,av
was,be,vvd
found,find,vvn
by,by,acp-p
the,the,d
quick,quick,j
eye,eye,n1
of,of,acp-p
Sforza,Sforza,n1-nn
When,when,crq-cs
like,like,acp-p
a,a,d
Deity,deity,n1
armed,arm,vvn
with,with,acp-p
wrath,wrath,n1
and,and,cc
Thunder,thunder,n1
He,he,pns
cut,cut,vvd
a,a,d
path,path,n1
of,of,acp-p
horror,horror,n1
through,through,acp-p
the,the,d
Battle,battle,n1
Raining,rain,vvg
down,down,acp-av
blood,blood,n1
about,about,acp-p
him,he,pno
as,as,acp-cs
he,he,pns
flew,fly,vvd
Like,like,acp-p
a,a,d
prodigious,prodigious,j
Cloud,cloud,n1
of,of,acp-p
pitch,pitch,n1
and,and,cc
fire,fire,n1
Until,until,acp-cs
he,he,pns
pierced,pierce,vvn
into,into,acp-p
the,the,d
straight,straight,j
wherein,wherein,crq-cs
The,the,d
Royal,royal,j
Person,person,n1
of,of,acp-p
our,our,po
King,king,n1
was,be,vvd
at,at,acp-p
His,his,po
last,last,ord
bare,bare,j
stake,stake,n1
of,of,acp-p
one,one,crd
life,life,n1
to,to,acp-p
a,a,d
thousand,thousand,crd
Eul.,Eul.,n-ab
I,I,pns
dare,dare,vvb
not,not,xx
hear,hear,vvi
it,it,pn
yet,yet,av
Hor.,Hor.,n-ab
Then,then,av
in,in,acp-p
a,a,d
word,word,n1
old,old,j
Sforza,Sforza,n1-nn
fetched,fetch,vvd
him,he,pno
off,off,acp-av
And,and,cc
with,with,acp-p
his,his,po
sword,sword,n1
which,which,crq-r
never,never,av-x
touched,touch,vvd
in,in,acp-p
vain,vain,j
Set,set,vvb
him,he,pno
i'th',in|the,acp-p|d
heart,heart,n1
of's,of|his,acp-p|po
Army,army,n1
once,once,acp-av
again,again,av
Eul.,Eul.,n-ab
That,that,cs
I,I,pns
like,like,vvb
well,well,av
Hor.,Hor.,n-ab
That,that,d
did,do,vvd
your,your,po
Champion,champion,n1
Madam,madam,n1
The,the,d
Queen's,queen,n1g
old,old,j
Soldier,soldier,n1
and,and,cc
your,your,po
Father,father,n1
Lady,lady,n1
D'ye,do|you,vvb|pn
simple,simple,j
at,at,acp-p
it,it,pn
such,such,d
a,a,d
Soldier,soldier,n1
breathes,breathe,vvz
not,not,xx
Only,only,av_j
the,the,d
King,king,n1
except,except,acp-cs
now,now,av
note,note,vvb
the,the,d
Miracle,miracle,n1
The,the,d
King,king,n1
received,receive,vvn
and,and,cc
gave,give,vvd
new,new,j
life,life,n1
at,at,acp-p
once,once,acp-av
Of,of,acp-p
and,and,cc
unto,unto,acp-p
his,his,po
Army,army,n1
which,which,crq-r
new,new,j
life,life,n1
Was,be,vvd
straight,straight,av_j
way,way,n1
multiplied,multiply,vvn
as,as,acp-cs
if,if,cs
the,the,d
lives,life,n2
Of,of,acp-p
all,all,d
the,the,d
slain,slay,j_vn
on,on,acp-p
both,both,d
sides,side,n2
were,be,vvd
transfused,transfuse,vvn
In,in,acp-p
our,our,po
remaining,remain,j_vg
part,part,n1
who,who,crq-r
with,with,acp-p
a,a,d
present,present,j
fury,fury,n1
Made,make,vvd
on,on,acp-av
with,with,acp-p
that,that,d
advantage,advantage,n1
on,on,acp-p
the,the,d
Foe,foe,n1
That,that,cs
the,the,d
whole,whole,j
field,field,n1
was,be,vvd
won,win,vvn
as,as,acp-av
at,at,acp-p
one,one,crd
blow,blow,n1
I,I,pns
am,be,vvm
prevented,prevent,vvn
Shout,shout,n1
within,within,acp-av
Victory,victory,n1
Scoen.,Scoen.,n-ab
III,iii,crd
Enter,enter,vvb
Captain,captain,n1
Drum,drum,n1
and,and,cc
Colours,colour,n2
King,king,n1
and,and,cc
Sforza,Sforza,n1-nn
Soldiers,soldier,n2
The,the,d
King,king,n1
embraces,embrace,n2
and,and,cc
kisses,kiss,vvz
the,the,d
Queen,queen,n1
the,the,d
Prince,prince,n1
and,and,cc
Alinda,Alinda,n1-nn
King,king,n1
Now,now,av
cease,cease,vvb
our,our,po
Drums,drum,n2
and,and,cc
furl,furl,vvb
our,our,po
Ensigns,ensign,n2
up,up,acp-av
Dismiss,dismiss,vvb
the,the,d
Soldiers,soldier,n2
hostile,hostile,j
Arms,arm,n2
surcease,surcease,vvb
Whiles,while,cs
we,we,pns
rejoice,rejoice,vvb
safe,safe,j
in,in,acp-p
these,these,d
Arms,arm,n2
of,of,acp-p
Peace,peace,n1
Sfor.,Sfor.,n-ab
Go,go,vvb
Soldiers,soldier,n2
better,better,j-c
never,never,av-x
stood,stand,vvd
the,the,d
shock,shock,n1
Of,of,acp-p
danger,danger,n1
or,or,cc
made,make,vvd
good,good,j
their,their,po
Countries',country,n2g
cause,cause,n1
Drink,drink,vvb
this,this,d
to,to,acp-p
the,the,d
king's,king,n1g
health,health,n1
and,and,cc
victory,victory,n1
Sold.,Sold.,n-ab
Heaven,heaven,n1
bless,bless,vvb
the,the,d
King,king,n1
and,and,cc
our,our,po
good,good,j
General,general,n1
Sforza,Sforza,n1-nn
Again,again,av
Long,long,av_j
live,live,vvb
the,the,d
King,king,n1
and,and,cc
Sforza,Sforza,n1-nn
Sforza,Sforza,n1-nn
and,and,cc
the,the,d
King,king,n1
Kin.,Kin.,n-ab
The,the,d
King,king,n1
and,and,cc
Sforza,Sforza,n1-nn
Sforza,Sforza,n1-nn
and,and,cc
the,the,d
King,king,n1
Equal,equal,j
at,at,acp-p
least,least,d-s
and,and,cc
sometimes,sometime,av
three,three,crd
notes,note,n2
higher,high,j-c
Exit,exit,fw-la
Capt.,Capt.,n-ab
and,and,cc
Sould.,Sould.,n-ab
Sound,sound,n1
Sforza's,Sforza,n1g-nn
name,name,n1
then,then,av
doth,do,vvz
the,the,d
Kings,king,n2
the,the,d
voice,voice,n1
Of,of,acp-p
the,the,d
wild,wild,j
People,people,n1
as,as,acp-cs
I,I,pns
passed,pass,vvd
along,along,acp-av
Threw,throw,vvd
up,up,acp-av
his,his,po
praises,praise,n2
nearer,near,j-c
unto,unto,acp-p
Heaven,heaven,n1
Ever,ever,av
methought,methinks,vvd
then,then,av
mine,my,po
but,but,acp-cc
be,be,vvb
it,it,pn
so,so,av
He,he,pns
has,have,vvz
deserved,deserve,vvn
well,well,av
now,now,av
let,let,vvb
me,i,pno
again,again,av
Embrace,embrace,vvb
the,the,d
happy,happy,j
comforts,comfort,n2
of,of,acp-p
my,my,po
life,life,n1
Through,through,acp-p
deadly,deadly,j
dangers,danger,n2
yea,yea,uh
through,through,acp-p
death,death,n1
itself,itself,px
I,I,pns
am,be,vvm
restored,restore,vvn
unto,unto,acp-p
my,my,po
Heaven,heaven,n1
on,on,acp-p
Earth,earth,n1
My,my,po
wife,wife,n1
and,and,cc
Son,son,n1
a,a,d
thousand,thousand,crd
blessings,blessing,n2
on,on,acp-p
thee,thou,pno
Say,say,vvb
dearest,dear,j-s
life,life,n1
whose,who,crq-rg
prayers,prayer,n2
I,I,pns
know,know,vvb
have,have,vvb
been,be,vvn
Successful,successful,j
to,to,acp-p
me,i,pno
in,in,acp-p
this,this,d
doubtful,doubtful,j
War,war,n1
How,how,crq-cs
welcome,welcome,j
am,be,vvm
I,I,pns
Eul.,Eul.,n-ab
That's,that|be,d|vvz
more,more,av-c_d
than,than,cs
I,I,pns
can,can,vmb
speak,speak,vvi
For,for,acp-cs
should,shall,vmd
I,I,pns
bring,bring,vvi
comparisons,comparison,n2
of,of,acp-p
the,the,d
Spring,spring,n1
After,after,acp-p
a,a,d
Frosty,frosty,j
winter,winter,n1
to,to,acp-p
the,the,d
Birds,bird,n2
Or,or,cc
rich,rich,j
returns,return,n2
of,of,acp-p
ventures,venture,n2
to,to,acp-p
the,the,d
Merchant,merchant,n1
After,after,acp-p
the,the,d
twentieth,twenty,ord
currant,currant,n1
news,news,n1
of,of,acp-p
Shipwreck,shipwreck,n1
Redemption,redemption,n1
from,from,acp-p
captivity,captivity,n1
or,or,cc
the,the,d
Joys,joy,n2
Women,woman,n2
conceive,conceive,vvb
after,after,acp-p
most,most,d-s
painful,painful,j
Childbirths,childbirth,n2
All,all,d
were,be,vvd
but,but,acp-av
Fabulous,fabulous,j
nothings,nothing,pi2-x
to,to,acp-cs
the,the,d
Bliss,bliss,n1
Your,your,po
presence,presence,n1
brings,bring,vvz
in,in,acp-p
answer,answer,n1
to,to,acp-p
my,my,po
Prayers,prayer,n2
Heaven,heaven,n1
heard,hear,vvd
me,i,pno
at,at,acp-p
the,the,d
full,full,j
when,when,crq-cs
I,I,pns
forget,forget,vvb
To,to,acp-cs
send,send,vvi
due,due,j
praises,praise,n2
thither,thither,av
let,let,vvb
me,i,pno
die,die,vvi
Most,most,d-s
wretched,wretched,j
though,though,cs
my,my,po
gratitude,gratitude,n1
shall,shall,vmb
never,never,av-x
Sleep,sleep,vvi
to,to,acp-p
th',the,d
inferior,inferior,j
means,mean,n2
e'en,even,av
to,to,acp-p
the,the,d
meanest,mean,j-s
Soldier,soldier,n1
assistant,assistant,n1
to,to,acp-p
your,your,po
safe,safe,j
return,return,n1
Especially,especial,av_j
to,to,acp-p
