standard,lemma,postag
fire,fire,n1
at,at,acp-p
him,he,pno
I,I,pns
would,will,vmd
to,to,acp-p
prevent,prevent,vvi
him,he,pno
Do,do,vvi
all,all,d
the,the,d
ramping,ramp,j_vg
roaring,roar,j_vg
tricks,trick,n2
a,a,d
whore,whore,n1
Being,be,vvg
drunk,drink,vvn
and,and,cc
tumbling,tumble,vvg
ripe,ripe,j
would,will,vmd
tremble,tremble,vvi
at,at,acp-p
There,there,av
is,be,vvz
no,no,d-x
safety,safety,n1
else,else,av
nor,nor,cc-x
moral,moral,j
wisdom,wisdom,n1
To,to,acp-cs
be,be,vvi
a,a,d
wife,wife,n1
and,and,cc
his,he,png
Soph.,Soph.,n-ab
So,so,av
I,I,pns
should,shall,vmd
think,think,vvi
too,too,av
Tra.,Tra.,n-ab
For,for,acp-p
yet,yet,av
the,the,d
bare,bare,j
remembrance,remembrance,n1
of,of,acp-p
his,his,po
first,first,ord
wife,wife,n1
I,I,pns
tell,tell,vvb
ye,you,pn
on,on,acp-p
my,my,po
knowledge,knowledge,n1
and,and,cc
a,a,d
truth,truth,n1
too,too,av
Will,will,vmb
make,make,vvi
him,he,pno
start,start,vvi
in's,in|his,acp-p|po
sleep,sleep,n1
and,and,cc
very,very,av
often,often,av
Cry,cry,vvb
out,out,av
for,for,acp-p
Cudgels,cudgel,n2
Colstaves,colstave,n2
any,any,d
thing,thing,n1
Hiding,hide,vvg
his,his,po
Breeches,breeches,n2
out,out,av
of,of,acp-p
fear,fear,n1
her,her,po
Ghost,ghost,n1
Should,shall,vmd
walk,walk,vvi
and,and,cc
wear,wear,vvi
'em,they,pno
yet,yet,av
Since,since,acp-p
his,his,po
first,first,ord
marriage,marriage,n1
He,he,pns
is,be,vvz
no,no,d-x
more,more,av-c_d
the,the,d
still,still,j
Petruchio,Petruchio,n1-nn
Than,than,cs
I,I,pns
am,be,vvm
Babylon,Babylon,n1-nn
Soph.,Soph.,n-ab
He's,he|be,pns|vvz
a,a,d
good,good,j
felloW,fellow,n1
And,and,cc
on,on,acp-p
my,my,po
word,word,n1
I,I,pns
love,love,vvb
him,he,pno
but,but,acp-cc
to,to,acp-cs
think,think,vvi
A,a,d
fit,fit,j
match,match,n1
for,for,acp-p
this,this,d
tender,tender,j
soul,soul,n1
Tra.,Tra.,n-ab
His,his,po
very,very,j
frown,frown,n1
if,if,cs
she,she,pns
but,but,acp-av
say,say,vvb
her,her,po
prayers,prayer,n2
Louder,loud,av-c_j
than,than,cs
men,man,n2
talk,talk,vvb
treason,treason,n1
makes,make,vvz
him,he,pno
tinder,tinder,n1
The,the,d
motion,motion,n1
of,of,acp-p
a,a,d
Dial,dial,n1
when,when,crq-cs
he's,he|be,pns|vvz
testy,testy,j
Is,be,vvz
the,the,d
same,same,d
trouble,trouble,n1
to,to,acp-p
him,he,pno
as,as,acp-p
a,a,d
waterwork,waterwork,n1
She,she,pns
must,must,vmb
do,do,vvi
nothing,nothing,pi-x
of,of,acp-p
herself,herself,px
not,not,xx
eat,eat,vvn
Drink,drink,vvb
say,say,vvb
sir,sir,n1
how,how,crq-q
do,do,vvb
ye,you,pn
make,make,vvb
her,she,pno
ready,ready,j
unready,unready,j
Unless,unless,cs
he,he,pns
bid,bid,vvb
her,she,pno
Soph.,Soph.,n-ab
He,he,pns
will,will,vmb
bury,bury,vvi
her,she,pno
Ten,ten,crd
pound,pound,n1
to,to,acp-p
twenty,twenty,crd
shillings,shilling,n2
within,within,acp-p
these,these,d
three,three,crd
weeks,week,n2
Tra,Tra,n1-nn
I'll,I|will,pns|vmb
be,be,vvi
your,your,po
half,half,n1_j
Enter,enter,vvb
Jaques,Jaques,n1-nn
with,with,acp-p
a,a,d
pot,pot,n1
of,of,acp-p
Wine,wine,n1
Mor.,Mor.,n-ab
He,he,pns
loves,love,vvz
her,her,po
most,most,av-s_d
extremely,extreme,av_j
And,and,cc
so,so,av
long,long,av_j
'twill,it|will,pn|vmb
be,be,vvi
honeymoon,honeymoon,n1
Now,now,av
Jaques,Jaques,n1-nn
You,you,pn
are,be,vvb
a,a,d
busy,busy,j
man,man,n1
I,I,pns
am,be,vvm
sure,sure,j
Jaq.,Jaq.,n-ab
Yes,yes,uh
certain,certain,j
This,this,d
old,old,j
sport,sport,n1
must,must,vmb
have,have,vvi
eggs,egg,n2
Soph.,Soph.,n-ab
Not,not,xx
yet,yet,av
this,this,d
ten,ten,crd
days,day,n2
Jaq.,Jaq.,n-ab
Sweet,sweet,j
Gentlemen,gentleman,n2
with,with,acp-p
muskadel,muskadel,n1
Tra.,Tra.,n-ab
That's,that|be,d|vvz
right,right,j
sir,sir,n1
Mor.,Mor.,n-ab
This,this,d
fellow,fellow,n1
broods,brood,vvz
his,his,po
Master,master,n1
speed,speed,vvb
ye,you,pn
Jaques,Jaques,n1-nn
Soph.,Soph.,n-ab
We,we,pns
shall,shall,vmb
be,be,vvi
for,for,acp-p
you,you,pn
presently,present,av_j
Jaq.,Jaq.,n-ab
Your,your,po
worships,worship,n2
Shall,shall,vmb
have,have,vvi
it,it,pn
rich,rich,j
and,and,cc
neat,neat,j
and,and,cc
oF,of,acp-p
my,my,po
conscience,conscience,n1
As,as,acp-cs
welcome,welcome,j
as,as,acp-cs
our,our,po
Lady,lady,n1
day,day,n1
Oh,oh,uh
my,my,po
old,old,j
sir,sir,n1
When,when,crq-cs
shall,shall,vmb
we,we,pns
see,see,vvi
your,your,po
worship,worship,n1
run,run,vvn
at,at,acp-p
Ring,ring,n1
That,that,cs
hour,hour,n1
a,a,d
standing,stand,vvg
were,be,vvd
worth,worth,j
money,money,n1
Mor.,Mor.,n-ab
So,so,av
sir,sir,n1
Jaq.,Jaq.,n-ab
Upon,upon,acp-p
my,my,po
little,little,j
honesty,honesty,n1
your,your,po
Mistress,mistress,n1
If,if,cs
I,I,pns
have,have,vvb
any,any,d
speculation,speculation,n1
must,must,vmb
think,think,vvi
This,this,d
single,single,j
thrumming,thrum,n1_vg
of,of,acp-p
a,a,d
Fiddle,fiddle,n1
Without,without,acp-p
a,a,d
Bow,bow,n1
but,but,acp-cc
e'en,even,av
poor,poor,j
sport,sport,n1
Mor.,Mor.,n-ab
You're,you|be,pn|vvb
merry,merry,j
Ja.,Ja.,n-ab
Would,will,vmd
I,I,pns
were,be,vvd
wise,wise,j
too,too,av
so,so,av
God,God,n1-nn
bless,bless,vvb
your,your,po
worship,worship,n1
Tra.,Tra.,n-ab
The,the,d
fellow,fellow,n1
tells,tell,vvz
you,you,pn
true,true,j
Exit,Exit,fw-la
Jaq.,Jaq.,n-ab
Soph.,Soph.,n-ab
When,when,crq-q
is,be,vvz
the,the,d
day,day,n1
man,man,n1
Come,Come,vvb
come,come,vvb
you'll,you|will,pn|vmb
steal,steal,vvi
a,a,d
marriage,marriage,n1
Mor.,Mor.,n-ab
Nay,nay,uh-x
believe,believe,vvb
me,i,pno
But,but,acp-cc
when,when,crq-cs
her,her,po
father,father,n1
pleases,please,vvz
I,I,pns
am,be,vvm
ready,ready,j
And,and,cc
all,all,d
my,my,po
friends,friend,n2
shall,shall,vmb
know,know,vvi
it,it,pn
Tra.,Tra.,n-ab
Why,why,crq-q
not,not,xx
now,now,av
One,one,crd
charge,charge,n1
had,have,vvd
served,serve,vvn
for,for,acp-p
both,both,d
Mor.,Mor.,n-ab
there's,there|be,av|vvz
reason,reason,n1
in't,in|it,acp-p|pn
Soph.,Soph.,n-ab
Called,call,vvd
Rowland,Rowland,n1-nn
Mor.,Mor.,n-ab
Will,will,vmb
ye,you,pn
walk,walk,vvi
They'll,they|will,pns|vmb
think,think,vvb
we,we,pns
are,be,vvb
lost,lose,vvn
Come,come,vvb
Gentlemen,gentleman,n2
Tra.,Tra.,n-ab
You,you,pn
have,have,vvb
wiped,wipe,vvn
him,he,pno
now,now,av
Soph.,Soph.,n-ab
So,so,av
will,will,vmb
he,he,pns
never,never,av-x
the,the,d
wench,wench,n1
I,I,pns
hope,hope,vvb
Tra.,Tra.,n-ab
I,I,pns
wish,wish,vvb
it,it,pn
Exeunt,exeunt,fw-la
Scaena,scaena,fw-la
secunda,secunda,fw-la
Enter,enter,vvb
Rowland,Rowland,n1-nn
and,and,cc
Livia,Livia,n1-nn
Row.,Row.,n-ab
Now,now,av
Livia,Livia,n1-nn
if,if,cs
you'll,you|will,pn|vmb
go,go,vvi
away,away,av
tonight,tonight,av
If,if,cs
your,your,po
affections,affection,n2
be,be,vvb
not,not,xx
made,make,vvn
of,of,acp-p
words,word,n2
Liv.,Liv.,n-ab
I,I,pns
love,love,vvb
you,you,pn
and,and,cc
you,you,pn
know,know,vvb
how,how,crq-cs
dear,dear,av_j
Rowland,Rowland,n1-nn
Is,be,vvz
there,there,av
none,none,pi-x
near,near,av_j
us,we,pno
my,my,po
affections,affection,n2
ever,ever,av
Have,have,vvb
been,be,vvn
your,your,po
servants,servant,n2
with,with,acp-p
what,what,crq-r
superstition,superstition,n1
I,I,pns
have,have,vvb
ever,ever,av
Sainted,saint,vvn
you,you,pn
Row.,Row.,n-ab
Why,why,crq-q
then,then,av
take,take,vvb
this,this,d
way,way,n1
Liv.,Liv.,n-ab
'Twill,it|will,pn|vmb
be,be,vvi
a,a,d
childish,childish,j
and,and,cc
a,a,d
less,less,av-c_d
prosperous,prosperous,j
course,course,n1
Than,than,cs
his,his,po
that,that,cs
knows,know,vvz
not,not,xx
care,care,n1
why,why,crq-q
should,shall,vmd
we,we,pns
do,do,vvb
Our,our,po
honest,honest,j
and,and,cc
our,our,po
hearty,hearty,j
love,love,n1
such,such,d
wrong,wrong,n1_j
To,to,acp-cs
overrun,overrun,vvi
our,our,po
fortunes,fortune,n2
Row.,Row.,n-ab
Then,then,av
you,you,pn
flatter,flatter,vvb
Liv.,Liv.,n-ab
Alas,alas,uh
you,you,pn
know,know,vvb
I,I,pns
cannot,can,vmb-x
Row.,Row.,n-ab
What,what,crq-q
hopes,hope,n2
left,leave,vvn
else,else,av
But,but,acp-p
flying,fly,vvg
to,to,acp-cs
enjoy,enjoy,vvi
ye,you,pn
Liv.,Liv.,n-ab
None,none,pi-x
so,so,av
far,far,av_j
For,for,acp-cs
let,let,vvb
it,it,pn
be,be,vvi
admitted,admit,vvn
we,we,pns
have,have,vvb
time,time,n1
And,and,cc
all,all,d
things,thing,n2
now,now,av
in,in,acp-p
other,other,d
expectation,expectation,n1
My,my,po
father's,father|be,n1|vvz
bent,bend,vvn
against,against,acp-p
us,we,pno
what,what,crq-r
but,but,acp-p
ruin,ruin,n1
Can,can,vmb
such,such,d
a,a,d
by-way,by-way,n1
bring,bring,vvb
us,we,pno
if,if,cs
your,your,po
fears,fear,n2
Would,will,vmd
let,let,vvi
you,you,pn
look,look,vvb
with,with,acp-p
my,my,po
eyes,eye,n2
I,I,pns
would,will,vmd
show,show,vvi
you,you,pn
And,and,cc
certain,certain,j
how,how,crq-cs
our,our,po
staying,stay,vvg
here,here,av
would,will,vmd
win,win,vvi
us,we,pno
A,a,d
course,course,n1
though,though,cs
somewhat,somewhat,av
longer,long,av-c_j
yet,yet,av
far,far,av_j
surer,sure,j-c
Row.,Row.,n-ab
And,and,cc
than,than,cs
Moroso,moroso,n1-nn
he's,he|have,pns|vvz
ye,you,pn
Liv.,Liv.,n-ab
No,no,d-x
such,such,d
matter,matter,n1
For,for,acp-p
hold,hold,vvi
this,this,d
certain,certain,j
begging,beg,vvg
stealing,steal,vvg
whoring,whore,vvg
Selling,sell,vvg
which,which,crq-r
is,be,vvz
a,a,d
sin,sin,n1
unpardonable,unpardonable,j
Of,of,acp-p
counterfeit,counterfeit,j
Cods,cod,n2
or,or,cc
musty,musty,j
English,english,j-nn
Cracas,Cracas,n2
Switches,switch,n2
or,or,cc
stones,stone,n2
for,for,acp-p
th'toothache,the|toothache,d|n1
sooner,soon,av-c
finds,find,vvz
me,i,pno
Then,then,av
that,that,cs
drawn,draw,j_vn
Fox,fox,n1
and,and,cc
Moroso,moroso,n1-nn
Row.,Row.,n-ab
But,but,acp-cc
his,his,po
money,money,n1
If,if,cs
wealth,wealth,n1
may,may,vmb
win,win,vvi
you,you,pn
Liv.,Liv.,n-ab
If,if,cs
a,a,d
Hog,hog,n1
may,may,vmb
be,be,vvi
High,high,j
Priest,priest,n1
among,among,acp-p
the,the,d
jews,Jew,n2-nn
his,his,po
money,money,n1
Rowland,Rowland,n1-nn
O,o,uh
Love,love,n1
forgive,forgive,vvb
me,i,pno
what,what,crq-q
faith,faith,n1
hast,have,vv2
thou,thou,pns
Why,why,crq-q
can,can,vmb
his,his,po
money,money,n1
kiss,kiss,vvb
me,i,pno
Row.,Row.,n-ab
Yes,yes,uh
Liv.,Liv.,n-ab
Behind,behind,acp-p
Laid,lay,vvn
out,out,av
upon,upon,acp-p
a,a,d
Petticoat,petticoat,n1
or,or,cc
grasp,grasp,vvi
me,i,pno
While,while,cs
I,I,pns
cry,cry,vvb
Oh,oh,uh
good,good,j
thank,thank,vvb
you,you,pn
oF,of,acp-p
my,my,po
troth,troth,n1
Thou,thou,pns
mak'st,make,vv2
me,i,pno
merry,merry,j
with,with,acp-p
thy,thy,po
fear,fear,n1
or,or,cc
lie,lie,vvb
with,with,acp-p
me,i,pno
As,as,acp-cs
you,you,pn
may,may,vmb
do,do,vvi
alas,alas,uh
what,what,crq-q
fools,fool,n2
you,you,pn
men,man,n2
are,be,vvb
His,his,po
mouldy,mouldy,j
money,money,n1
half,half,j
a,a,d
dozen,dozen,crd
Riders,rider,n2
That,that,cs
cannot,can,vmb-x
sit,sit,vvi
but,but,acp-cc
stamped,stamp,vvd
fast,fast,av_j
to,to,acp-p
their,their,po
Saddles,saddle,n2
No,no,uh-x
Rowland,Rowland,n1-nn
no,no,d-x
man,man,n1
shall,shall,vmb
make,make,vvi
use,use,n1
of,of,acp-p
me,i,pno
My,my,po
beauty,beauty,n1
was,be,vvd
born,bear,vvn
free,free,j
and,and,cc
free,free,vvi
I'll,I|will,pns|vmb
give,give,vvi
it,it,pn
To,to,acp-p
him,he,pno
that,that,cs
loves,love,vvz
not,not,xx
buys,buy,vvz
me,i,pno
You,you,pn
yet,yet,av
doubt,doubt,vvb
me,i,pno
Row.,Row.,n-ab
I,I,pns
cannot,can,vmb-x
say,say,vvi
I,I,pns
doubt,doubt,vvb
ye,you,pn
Liv.,Liv.,n-ab
Go,go,vvb
thy,thy,po
ways,way,n2
Thou,thou,pns
art,be,vv2
the,the,d
prettiest,pretty,j-s
puling,pule,j_vg
piece,piece,n1
of,of,acp-p
passion,passion,n1
i'faith,i'faith,uh
I,I,pns
will,will,vmb
not,not,xx
fail,fail,vvi
thee,thou,pno
Row.,Row.,n-ab
I,I,pns
had,have,vvd
rather,rather,av-c
Liv.,Liv.,n-ab
Prithee,prithee,uh
believe,believe,vvb
me,i,pno
if,if,cs
I,I,pns
do,do,vvb
not,not,xx
carry,carry,vvi
it,it,pn
For,for,acp-cs
both,both,d
our,our,po
goods,good,n2_j
Row.,Row.,n-ab
But,but,acp-cc
Liv.,Liv.,n-ab
What,what,crq-q
but,but,acp-p
Row.,Row.,n-ab
I,I,pns
would,will,vmd
tell,tell,vvi
you,you,pn
Liv.,Liv.,n-ab
I,I,pns
know,know,vvb
all,all,d
you,you,pn
can,can,vmb
tell,tell,vvi
me,i,pno
all's,all|be,d|vvz
but,but,acp-p
this,this,d
You,you,pn
would,will,vmd
have,have,vvi
me,i,pno
and,and,cc
lie,lie,vvi
with,with,acp-p
me,i,pno
is't,be|it,vvz|pn
not,not,xx
so,so,av
Row.,Row.,n-ab
Yes,yes,uh
Liv.,Liv.,n-ab
Why,why,crq-cs
you,you,pn
shall,shall,vmb
will,will,vmb
that,that,d
content,content,vvi
you,you,pn
Go,go,vvb
Row.,Row.,n-ab
I,I,pns
am,be,vvm
very,very,av
loath,loath,j
to,to,acp-cs
go,go,vvi
Enter,enter,vvb
Byancha,Byancha,n1-nn
and,and,cc
Maria,Maria,n1-nn
Liv.,Liv.,n-ab
Now,now,av
oF,of,acp-p
my,my,po
conscience,conscience,n1
Thou,thou,pns
art,be,vv2
an,a,d
honest,honest,j
fellow,fellow,n1
here's,here|be,av|vvz
my,my,po
sister,sister,n1
Go,go,vvb
prithee,prithee,uh
go,go,vvb
this,this,d
kiss,kiss,n1
and,and,cc
credit,credit,vvb
me,i,pno
Ere,ere,acp-cs
I,I,pns
am,be,vvm
three,three,crd
nights,night,n2
older,old,j-c
I,I,pns
am,be,vvm
for,for,acp-p
thee,thou,pno
You,you,pn
shall,shall,vmb
hear,hear,vvi
what,what,crq-r
I,I,pns
do,do,vvb
Farewell,farewell,uh
Row.,Row.,n-ab
Farewell,farewell,uh
Exit,Exit,fw-la
Rowland,Rowland,n1-nn
Liv.,Liv.,n-ab
Alas,alas,uh
poor,poor,j
fool,fool,n1
how,how,crq-cs
it,it,pn
looks,look,vvz
It,it,pn
would,will,vmd
e'en,even,av
hang,hang,vvi
itself,itself,px
should,shall,vmd
I,I,pns
but,but,acp-av
cross,cross,vvi
it,it,pn
For,for,acp-p
pure,pure,j
love,love,n1
to,to,acp-p
the,the,d
matter,matter,n1
I,I,pns
must,must,vmb
hatch,hatch,vvi
it,it,pn
Bya.,Bya.,n-ab
Nay,nay,uh-x
never,never,av-x
look,look,vvb
for,for,acp-p
merry,merry,j
hour,hour,n1
Maria,Maria,n1-nn
If,if,cs
now,now,av
you,you,pn
make,make,vvb
it,it,pn
not,not,xx
let,let,vvb
not,not,xx
your,your,po
blushes,blush,n2
Your,your,po
modesty,modesty,n1
and,and,cc
tenderness,tenderness,n1
of,of,acp-p
spirit,spirit,n1
Make,make,vvb
you,you,pn
continual,continual,j
Anvil,anvil,n1
to,to,acp-p
his,his,po
anger,anger,n1
Believe,believe,vvb
me,i,pno
since,since,acp-cs
his,his,po
first,first,ord
wife,wife,n1
set,set,vvd
him,he,pno
going,go,vvg
Nothing,nothing,pi-x
can,can,vmb
bind,bind,vvi
his,his,po
rage,rage,n1
Take,take,vvb
your,your,po
own,own,d
Council,council,n1
You,you,pn
shall,shall,vmb
not,not,xx
say,say,vvi
that,that,cs
I,I,pns
persuaded,persuade,vvd
you,you,pn
But,but,acp-cc
if,if,cs
you,you,pn
suffer,suffer,vvb
him,he,pno
Mar.,Mar.,n-ab
Stay,stay,vvb
shall,shall,vmb
I,I,pns
do,do,vvi
it,it,pn
Bya.,Bya.,n-ab
Have,have,vvb
you,you,pn
a,a,d
stomach,stomach,n1
to't,to|it,acp-p|pn
Mar.,Mar.,n-ab
I,I,pns
never,never,av-x
showed,show,vvd
it,it,pn
Bya.,Bya.,n-ab
'Twill,it|will,pn|vmb
show,show,vvi
the,the,d
rarer,rare,j-c
and,and,cc
the,the,d
stronger,strong,j-c
in,in,acp-p
you,you,pn
But,but,acp-cc
do,do,vvb
not,not,xx
say,say,vvi
I,I,pns
urged,urge,vvd
you,you,pn
Mar.,Mar.,n-ab
I,I,pns
am,be,vvm
perfect,perfect,j
Like,like,j
Curtius,Curtius,n1-nn
to,to,acp-cs
redeem,redeem,vvi
my,my,po
Country,country,n1
have,have,vvb
I,I,pns
Leaped,leap,vvd
into,into,acp-p
this,this,d
gulf,gulf,n1
of,of,acp-p
marriage,marriage,n1
and,and,cc
I'll,I|will,pns|vmb
do,do,vvi
it,it,pn
Farewell,farewell,uh
all,all,av_d
poorer,poor,j-c
thoughts,thought,n2
but,but,acp-cc
spite,spite,n1
and,and,cc
anger,anger,n1
Till,till,acp-cs
I,I,pns
have,have,vvb
wrought,wrought,vvn
a,a,d
miracle,miracle,n1
Now,now,av
cousin,cousin,n1
I,I,pns
am,be,vvm
no,no,d-x
more,more,av-c_d
the,the,d
gentle,gentle,j
tame,tame,j
Maria,Maria,n1-nn
Mistake,mistake,vvb
me,i,pno
not,not,xx
I,I,pns
have,have,vvb
a,a,d
new,new,j
soul,soul,n1
in,in,acp-p
me,i,pno
Made,make,vvd
of,of,acp-p
a,a,d
Northwind,northwind,n1
nothing,nothing,pi-x
but,but,acp-p
tempest,tempest,n1
And,and,cc
like,like,acp-p
a,a,d
tempest,tempest,n1
shall,shall,vmb
it,it,pn
make,make,vvi
all,all,d
ruins,ruin,n2
Till,till,acp-cs
I,I,pns
have,have,vvb
run,run,vvn
my,my,po
will,will,n1
out,out,av
Bya.,Bya.,n-ab
This,this,d
is,be,vvz
brave,brave,j
now,now,av
If,if,cs
you,you,pn
continue,continue,vvb
it,it,pn
but,but,acp-cc
your,your,po
own,own,d
will,will,vmb
lead,lead,vvi
you,you,pn
Mar.,Mar.,n-ab
Adieu,adieu,uh
all,all,d
tenderness,tenderness,n1
I,I,pns
dare,dare,vvb
continue,continue,vvi
Maids,maid,n2
that,that,cs
are,be,vvb
made,make,vvn
of,of,acp-p
fears,fear,n2
and,and,cc
modest,modest,j
blushes,blush,n2
View,view,vvb
me,i,pno
and,and,cc
love,love,vvb
example,example,n1
Bya.,Bya.,n-ab
Here,here,av
is,be,vvz
your,your,po
sister,sister,n1
Mar.,Mar.,n-ab
Here,here,av
is,be,vvz
the,the,d
brave,brave,j
old,old,j
man's,man,n1g
love,love,n1
Bya.,Bya.,n-ab
That,that,cs
loves,love,vvz
the,the,d
young,young,j
man,man,n1
Mar.,Mar.,n-ab
I,I,pns
and,and,cc
hold,hold,vvi
thee,thou,pno
there,there,av
wench,wench,n1
what,what,crq-r
a,a,d
grief,grief,n1
of,of,acp-p
heart,heart,n1
is't,be|it,vvz|pn
When,when,crq-cs
Paphos',Paphos,n1g-nn
Rebels,rebel,n2
should,shall,vmd
up,up,acp-av
rouse,rouse,vvi
old,old,j
night,night,n1
To,to,acp-cs
sweat,sweat,vvi
against,against,acp-p
a,a,d
Cork,cork,n1
to,to,acp-cs
lie,lie,vvi
and,and,cc
tell,tell,vvi
The,the,d
clock,clock,n1
o'th,of|the,acp-p|d
longs,long,vvz
to,to,acp-cs
rise,rise,vvi
sport-starved,sport-starved,j
Liv.,Liv.,n-ab
Dear,dear,j
sister,sister,n1
Where,where,crq-q
have,have,vvb
you,you,pn
been,be,vvn
you,you,pn
talk,talk,vvb
thus,thus,av
Mar.,Mar.,n-ab
Why,why,crq-q
at,at,acp-p
Church,church,n1
wench,wench,n1
Where,where,crq-cs
I,I,pns
am,be,vvm
tide,tide,vvn
to,to,acp-cs
talk,talk,vvi
thus,thus,av
I,I,pns
am,be,vvm
a,a,d
wife,wife,n1
now,now,av
Liv.,Liv.,n-ab
It,it,pn
seems,seem,vvz
so,so,av
and,and,cc
a,a,d
modest,modest,j
Mar.,Mar.,n-ab
You,you,pn
are,be,vvb
an,a,d
ass,ass,n1
When,when,crq-cs
thou,thou,pns
art,be,vv2
married,marry,vvn
once,once,acp-av
thy,thy,po
modesty,modesty,n1
Will,will,vmb
never,never,av-x
buy,buy,vvi
thee,thou,pno
Pins,pin,n2
Liv.,Liv.,n-ab
Bless,bless,vvb
me,i,pno
Mar.,Mar.,n-ab
From,from,acp-p
what,what,crq-q
Bya.,Bya.,n-ab
From,from,acp-p
such,such,d
a,a,d
