standard,lemma,postag
since,since,acp-cs
I,I,pns
was,be,vvd
saluted,salute,vvn
by 'em,by|they,acp-p|pno
Where,where,crq-q
slept,sleep,vvd
my,my,po
honour,honour,n1
all,all,d
the,the,d
time,time,n1
before,before,acp-av
Could,can,vmd
they,they,pns
be,be,vvi
so,so,av
forgetful,forgetful,j
to,to,acp-cs
canonize,canonize,vvi
Their,their,po
prosperous,prosperous,j
Institutor,institutor,n1
when,when,crq-cs
they,they,pns
had,have,vvd
saluted,salute,vvn
They,they,pns
found,find,vvd
no,no,d-x
room,room,n1
in,in,acp-p
all,all,d
their,their,po
calendar,calendar,n1
To,to,acp-cs
place,place,vvi
my,my,po
name,name,n1
that,that,cs
should,shall,vmd
have,have,vvi
removed,remove,vvn
Princes,prince,n2
Pulled,pull,vvd
the,the,d
most,most,av-s_d
eminent,eminent,j
Prelates,prelate,n2
by,by,acp-p
the,the,d
roots,root,n2
up,up,acp-av
For,for,acp-cs
my,my,po
dear,dear,j
coming,come,vvg
to,to,acp-cs
make,make,vvi
way,way,n1
for,for,acp-p
me,i,pno
let's,let|we,vvb|pno
every,every,d
petty,petty,j
martyr,martyr,n1
and,and,cc
Saint,saint,n1
Homile,Homile,n1-nn
Roch,Roch,n1-nn
Main,main,fw-fr
and,and,cc
Petronel,petronel,n1-nn
itch,itch,n1
and,and,cc
Ague,ague,n1
curers,curer,n2
Your,your,po
Abbess,abbess,n1
Alde-gund,Alde-gund,n1-nn
and,and,cc
Cuney-gund,Cuney-gund,n1-nn
The,the,d
Widow,widow,n1
Marcell,Marcell,n1-nn
Person,person,n1
Policary,Policary,n1-nn
Sislie,Sisly,n1-nn
and,and,cc
ursly,Ursly,n1-nn
all,all,d
take,take,vvb
place,place,n1
of,of,acp-p
me,i,pno
And,and,cc
but,but,acp-p
for,for,acp-p
the,the,d
Bissextile,bissextile,j
or,or,cc
Leap-year,leap-year,n1
And,and,cc
that's,that|be,d|vvz
but,but,acp-p
one,one,pi
in,in,acp-p
three,three,crd
I,I,pns
fall,fall,vvb
by,by,acp-p
chance,chance,n1
Into,into,acp-p
the,the,d
nine,nine,crd
and,and,cc
twentieth,twenty,ord
day,day,n1
of,of,acp-p
February,February,n1-nn
There,there,av
were,be,vvd
no,no,d-x
room,room,n1
else,else,av
for,for,acp-p
me,i,pno
see,see,vvb
their,their,po
love,love,n1
Their,their,po
conscience,conscience,n1
too,too,av
trust,trust,vvb
me,i,pno
a,a,d
lame,lame,j
Soldier,soldier,n1
In-to-Leape-yeare,into-leapyear,zz
My,my,po
wrath's,wrath|be,n1|vvz
up,up,acp-av
and,and,cc
methinks,methinks,vvb
I,I,pns
could,can,vmd
with,with,acp-p
the,the,d
first,first,ord
syllable,syllable,n1
of,of,acp-p
my,my,po
name,name,n1
Blow,blow,vvb
up,up,acp-av
their,their,po
Colleges,college,n2
up,up,acp-p
Error,error,n1
awake,awake,j
Father,father,n1
of,of,acp-p
supererogation,supererogation,n1
rise,rise,vvb
It,it,pn
is,be,vvz
Ignatius,Ignatius,n1-nn
calls,call,vvz
thee,thou,pno
Loyola,Loyola,n1-nn
Error,error,n1
What,what,crq-q
have,have,vvb
you,you,pn
done,do,vvn
o,o,uh
I,I,pns
could,can,vmd
sleep,sleep,vvi
in,in,acp-p
ignorance,ignorance,n1
Immortality,immortality,n1
the,the,d
slumber,slumber,n1
is,be,vvz
so,so,av
pleasing,please,j_vg
I,I,pns
saw,see,vvd
the,the,d
bravest,brave,j-s
setting,set,vvg
for,for,acp-p
a,a,d
game,game,n1
now,now,av
That,that,cs
ever,ever,av
my,my,po
eye,eye,n1
fixed,fix,vvn
on,on,acp-av
Igna.,Igna.,n-ab
Game,game,n1
what,what,crq-r
Game,game,n1
Error,error,n1
The,the,d
noblest,noble,j-s
Game,game,n1
of,of,acp-p
all,all,d
A,a,d
Game,game,n1
at,at,acp-p
Chess,chess,n1
Betwixt,betwixt,acp-p
our,our,po
side,side,n1
and,and,cc
the,the,d
White,white,j
House,house,n1
the,the,d
men,man,n2
set,set,vvn
In,in,acp-p
their,their,po
just,just,j
order,order,n1
ready,ready,j
to,to,acp-cs
go,go,vvi
to,to,acp-p
it,it,pn
Igna.,Igna.,n-ab
Were,be,vvd
any,any,d
of,of,acp-p
my,my,po
sons,son,n2
placed,place,vvn
for,for,acp-p
the,the,d
Game,game,n1
Error,error,n1
Yes,yes,uh
and,and,cc
a,a,d
daughter,daughter,n1
too,too,av
a,a,d
secular,secular,j
daughter,daughter,n1
That,that,cs
plays,play,vvz
the,the,d
Black,Black,j
queen's,queen,n1g
pawn,pawn,n1
he,he,pns
the,the,d
Black,black,j
Bishops,bishop,n2
Igna.,Igna.,n-ab
If,if,cs
ever,ever,av
power,power,n1
cold,cold,j
show,show,n1
a,a,d
mastery,mastery,n1
in,in,acp-p
thee,thou,pno
Let,let,vvb
it,it,pn
appear,appear,vvi
in,in,acp-p
this,this,d
Error,error,n1
'Tis,it|be,pn|vvz
but,but,acp-av
a,a,d
Dream,dream,n1
A,a,d
vision,vision,n1
you,you,pn
must,must,vmb
think,think,vvi
Igna.,Igna.,n-ab
I,I,pns
care,care,vvb
not,not,xx
what,what,crq-r
So,so,av
I,I,pns
behold,behold,vvb
the,the,d
Children,child,n2
of,of,acp-p
my,my,po
cunning,cunning,n1_j
And,and,cc
see,see,vvb
what,what,crq-r
rank,rank,n1
they,they,pns
keep,keep,vvb
Error,error,n1
You,you,pn
have,have,vvb
your,your,po
wish,wish,n1
Behold,behold,vvb
there's,there|be,av|vvz
the,the,d
full,full,j
number,number,n1
of,of,acp-p
the,the,d
Game,game,n1
Kings,king,n2
and,and,cc
their,their,po
Pawns,pawn,n2
Queens,queen,n2
Bishops,bishop,n2
Knights,knight,n2
and,and,cc
Dukes,duke,n2
Igna.,Igna.,n-ab
Dukes,duke,n2
they're,they|be,pns|vvb
called,call,vvn
Rooks,rook,n2
by,by,acp-p
some,some,d
Error,error,n1
Corruptively,corruptive,av_j
Le,le,fw-fr
roch,roch,fw-fr
the,the,d
word,word,n1
custody,custody,n1
de,de,fw-fr
La,la,fw-fr
Rock,rock,n1
The,the,d
keeper,keeper,n1
of,of,acp-p
the,the,d
forts,fort,n2
in,in,acp-p
whom,who,crq-ro
both,both,d
Kings,king,n2
Repose,repose,vvb
much,much,d
confidence,confidence,n1
and,and,cc
for,for,acp-p
their,their,po
trust's,trust,n1
sake,sake,n1
Courage,courage,n1
and,and,cc
worth,worth,n1
do,do,vvb
well,well,av
deserve,deserve,vvi
those,those,d
titles,title,n2
Igna.,Igna.,n-ab
Thy,thy,po
answer's,answer|be,n1|vvz
high,high,j
see,see,vvb
my,my,po
son,son,n1
and,and,cc
daughter,daughter,n1
Er.,Er.,n-ab
Those,those,d
are,be,vvb
two,two,crd
pawns,pawn,n2
the,the,d
black,black,j
Queen,queen,n1
and,and,cc
black,black,j
Bishops,bishop,n2
Igna.,Igna.,n-ab
Pawns,pawn,n2
argue,argue,vvb
but,but,acp-av
poor,poor,j
spirits,spirit,n2
and,and,cc
light,light,j
performents,performents,zz
Nor,nor,cc-x
worthy,worthy,j
of,of,acp-p
the,the,d
name,name,n1
of,of,acp-p
my,my,po
Disciples,disciple,n2
If,if,cs
I,I,pns
had,have,vvd
stood,stand,vvn
so,so,av
nigh,nigh,av_j
I,I,pns
would,will,vmd
have,have,vvi
cut,cut,vvn
That,that,cs
bishop's,bishop,n1g
throat,throat,n1
but,but,acp-cc
I'd,I|will,pns|vmd
have,have,vvb
had,have,vvn
his,his,po
place,place,n1
And,and,cc
told,tell,vvd
the,the,d
Queen,queen,n1
a,a,d
love,love,n1
tale,tale,n1
in,in,acp-p
her,her,po
ear,ear,n1
Would,will,vmd
have,have,vvi
made,make,vvn
her,her,po
best,best,j-s
pulse,pulse,n1
dance,dance,vvi
there's,there|be,av|vvz
elixir,elixir,n1
Of,of,acp-p
brain,brain,n1
and,and,cc
spirit,spirit,n1
amongst,among,acp-p
'em,they,pno
Error,error,n1
Why,why,crq-q
would,will,vmd
you,you,pn
have,have,vvi
'em,they,pno
play,play,vvi
against,against,acp-p
themselves,themselves,px
That's,that|be,d|vvz
quite,quite,av
against,against,acp-p
the,the,d
Game,game,n1
Ignatius,Ignatius,n1-nn
Igna.,Igna.,n-ab
Pish,pish,uh
I,I,pns
would,will,vmd
rule,rule,vvi
myself,myself,px
not,not,xx
observe,observe,vvi
rule,rule,n1
Err.,Err.,n-ab
Why,why,crq-cs
you,you,pn
you'd,you|will,pn|vmd
play,play,vvi
a,a,d
game,game,n1
all,all,av_d
by,by,acp-p
yourself,yourself,px
Igna.,Igna.,n-ab
I,I,pns
would,will,vmd
do,do,vvi
any,any,d
thing,thing,n1
to,to,acp-cs
rule,rule,vvi
alone,alone,av_j
'Tis,it|be,pn|vvz
rare,rare,j
to,to,acp-cs
have,have,vvi
the,the,d
world,world,n1
ruled,rule,vvn
in,in,acp-p
by,by,acp-p
one,one,crd
Err.,Err.,n-ab
See 'em,see|they,vvb|pno
anon,anon,av
and,and,cc
view,view,vvi
'em,they,pno
in,in,acp-p
their,their,po
play,play,n1
Observe,observe,vvb
as,as,acp-av
in,in,acp-p
a,a,d
dance,dance,n1
they,they,pns
glide,glide,vvb
away,away,av
Igna.,Igna.,n-ab
O,o,uh
with,with,acp-p
what,what,crq-q
longing,longing,n1
will,will,vmb
this,this,d
breast,breast,n1
be,be,vvi
tossed,toss,vvn
Until,until,acp-cs
I,I,pns
see,see,vvb
this,this,d
great,great,j
Game,game,n1
won,win,vvn
and,and,cc
lost,lose,vvn
A,a,d
Game,game,n1
at,at,acp-p
Chess,chess,n1
Actus,actus,fw-la
Prima,prima,fw-la
Scoena,scoena,fw-la
Prima,prima,fw-la
Enter,enter,vvb
from,from,acp-p
the,the,d
black-house,black-house,n1
the,the,d
Black,black,j
Queens,queen,n2
Pawn,pawn,vvb
From,from,acp-p
the,the,d
White-house,white-house,n1
the,the,d
White,white,j
Queens,queen,n2
Pawn,pawn,vvb
Black,black,j
queen's,queen,n1g
pawn,pawn,n1
I,I,pns
Never,never,av-x
see,see,vvi
that,that,d
face,face,n1
but,but,acp-cc
my,my,po
pity,pity,n1
rises,rise,vvz
When,when,crq-cs
I,I,pns
behold,behold,vvb
so,so,av
clear,clear,j
a,a,d
Masterpiece,masterpiece,n1
Of,of,acp-p
heaven's,heaven,n1g
art,art,n1
wrought,wrought,vvd
out,out,av
of,of,acp-p
dust,dust,n1
and,and,cc
ashes,ash,n2
In,in,acp-p
that,that,cs
not,not,xx
ours,we,png
but,but,acp-cc
the,the,d
Daughter,daughter,n1
of,of,acp-p
Heresy,heresy,n1
My,my,po
soul,soul,n1
bleeds,bleed,vvz
at,at,acp-p
mine,my,po
eyes,eye,n2
White,white,j
Q.,Q.,n-ab
pawn,pawn,n1
Where,where,crq-q
should,shall,vmd
truth,truth,n1
speak,speak,vvi
If,if,cs
not,not,xx
in,in,acp-p
such,such,d
a,a,d
sorrow,sorrow,n1
they're,they|be,pns|vvb
tears,tear,n2
plainly,plain,av_j
Beshrew,beshrew,vvb
me,i,pno
if,if,cs
she,she,pns
weep,weep,vvb
not,not,xx
heartily,hearty,av_j
What,what,crq-q
is,be,vvz
my,my,po
peace,peace,n1
to,to,acp-p
her,she,pno
to,to,acp-cs
take,take,vvi
such,such,d
pains,pain,n2
in't,in|it,acp-p|pn
If,if,cs
I,I,pns
wander,wander,vvb
to,to,acp-p
loss,loss,n1
and,and,cc
with,with,acp-p
broad,broad,j
eyes,eye,n2
Yet,yet,av
miss,miss,vvi
the,the,d
path,path,n1
she,she,pns
ran,run,vvd
blindfold,blindfold,av_j
in,in,acp-p
Through,through,acp-p
often,often,av
exercise,exercise,vvi
why,why,crq-q
should,shall,vmd
my,my,po
oversight,oversight,n1
Though,though,cs
in,in,acp-p
the,the,d
game,game,n1
that,that,cs
ere,ere,acp-p
Christian,Christian,n1-nn_j
lost,lose,vvd
Raise,raise,vvb
the,the,d
least,least,d-s
spring,spring,n1
of,of,acp-p
pity,pity,n1
in,in,acp-p
her,her,po
eye,eye,n1
'Tis,it|be,pn|vvz
doubtless,doubtless,av_j
a,a,d
great,great,j
charity,charity,n1
and,and,cc
no,no,d-x
virtue,virtue,n1
Could,can,vmd
win,win,vvi
me,i,pno
surer,sure,j-c
Black,black,j
Q.,Q.,n-ab
P.,P.,n-ab
Blessed,bless,j_vn
things,thing,n2
prevail,prevail,vvi
with't,with|it,acp-p|pn
If,if,cs
ever,ever,av
goodness,goodness,n1
made,make,vvd
a,a,d
gracious,gracious,j
promise,promise,n1
It,it,pn
is,be,vvz
in,in,acp-p
yonder,yonder,d
look,look,n1
what,what,crq-r
little,little,j
pains,pain,n2
Would,will,vmd
build,build,vvi
a,a,d
Fort,fort,n1
for,for,acp-p
virtue,virtue,n1
to,to,acp-p
all,all,d
memory,memory,n1
In,in,acp-p
that,that,d
sweet,sweet,j
creature,creature,n1
were,be,vvd
the,the,d
groundwork,groundwork,n1
firmer,firm,j-c
White,white,n1-nn
Q.,Q.,n-ab
P.,P.,n-ab
It,it,pn
has,have,vvz
been,be,vvn
all,all,d
my,my,po
glory,glory,n1
to,to,acp-cs
be,be,vvi
firm,firm,j
In,in,acp-p
what,what,crq-r
I,I,pns
have,have,vvb
professed,profess,vvn
Black,black,j
Q.,Q.,n-ab
P.,P.,n-ab
That,that,cs
is,be,vvz
the,the,d
enemy,enemy,n1
That,that,cs
steals,steal,vvz
your,your,po
strength,strength,n1
away,away,av
and,and,cc
fights,fight,vvz
against,against,acp-p
you,you,pn
Disarms,disarm,vvz
your,your,po
soul,soul,n1
even,even,av
in,in,acp-p
that,that,d
heat,heat,n1
of,of,acp-p
battle,battle,n1
Your,your,po
firmness,firmness,n1
that,that,cs
way,way,n1
makes,make,vvz
you,you,pn
more,more,av-c_d
infirm,infirm,j
For,for,acp-cs
the,the,d
right,right,j
Christian,christian,j-nn
conflict,conflict,n1
there,there,av
I,I,pns
spied,spy,vvd
A,a,d
zealous,zealous,j
primitive,primitive,j
sparkle,sparkle,n1
but,but,acp-cc
now,now,av
slew,slay,vvd
From,from,acp-p
your,your,po
devoted,devote,j_vn
eyes,eye,n2
Able,able,j
to,to,acp-cs
blow,blow,vvi
up,up,acp-av
all,all,d
the,the,d
Heresies,heresy,n2
That,that,cs
ever,ever,av
sat,sit,vvd
in,in,acp-p
Council,council,n1
with,with,acp-p
your,your,po
spirit,spirit,n1
Enter,enter,vvb
the,the,d
black,black,j
bishop's,bishop,n1g
pawn,pawn,n1
And,and,cc
here,here,av
comes,come,vvz
he,he,pns
whose,who,crq-rg
Sanctimonious,sanctimonious,j
breath,breath,n1
Can,can,vmb
make,make,vvi
that,that,d
spark,spark,n1
a,a,d
flame,flame,n1
list,list,vvb
to,to,acp-p
him,he,pno
virgin,virgin,n1
At,at,acp-p
whose,who,crq-rg
first,first,ord
entrance,entrance,n1
Princes,prince,n2
will,will,vmb
prostrate,prostrate,vvi
Women,woman,n2
are,be,vvb
weaker,weak,j-c
Vessels,vessel,n2
White,white,n1-nn
Q.,Q.,n-ab
p.,p.,n-ab
By,by,acp-p
my,my,po
penitence,penitence,n1
A,a,d
comely,comely,j
presentation,presentation,n1
and,and,cc
the,the,d
habit,habit,n1
To,to,acp-p
admiration,admiration,n1
reverend,reverend,j
B.,B.,n-ab
Q.,Q.,n-ab
p.,p.,n-ab
But,but,acp-cc
the,the,d
heart,heart,n1
the,the,d
heart,heart,n1
Lady,lady,n1
So,so,av
meek,meek,j
that,that,cs
as,as,acp-cs
you,you,pn
see,see,vvb
good,good,j
Charity,charity,n1
pictured,picture,vvn
still,still,av
With,with,acp-p
young,young,j
ones,one,pi2
in,in,acp-p
her,her,po
arms,arm,n2
so,so,av
will,will,vmb
he,he,pns
cherish,cherish,vvi
All,all,d
his,his,po
young,young,j
tractable,tractable,j
sweet,sweet,j
obedient,obedient,j
daughters,daughter,n2
e'en,even,av
in,in,acp-p
his,his,po
arms,arm,n2
in,in,acp-p
his,his,po
own,own,d
bosom,bosom,n1
I,I,pns
am,be,vvm
myself,myself,px
a,a,d
secular,secular,j
Jesuitess,Jesuitess,n1-nn
As,as,acp-cs
many,many,d
Ladies,lady,n2
are,be,vvb
of,of,acp-p
worth,worth,n1
and,and,cc
greatness,greatness,n1
A,a,d
second,second,ord
sort,sort,n1
are,be,vvb
jesuits,jesuit,n2-nn
in,in,acp-p
voto,voto,fw-la
Giving,give,vvg
their,their,po
vow,vow,n1
into,into,acp-p
the,the,d
father,father,n1
general,general,n1
That's,that|be,d|vvz
the,the,d
Black,black,j
Bishop,bishop,n1
of,of,acp-p
our,our,po
house,house,n1
whose,who,crq-rg
pawn,pawn,n1
This,this,d
Gentleman,gentleman,n1
now,now,av
stands,stand,vvz
now,now,av
to,to,acp-cs
receive,receive,vvi
The,the,d
College,college,n1
habit,habit,n1
at,at,acp-p
his,his,po
holy,holy,j
pleasure,pleasure,n1
W.,W.,n-ab
Q.,Q.,n-ab
p.,p.,n-ab
But,but,acp-cc
how,how,crq-q
are,be,vvb
these,these,d
in,in,acp-p
voto,voto,fw-la
employed,employ,vvn
Lady,lady,n1
Till,till,acp-cs
they,they,pns
receive,receive,vvb
the,the,d
habit,habit,n1
Black,black,j
Q.,Q.,n-ab
p.,p.,n-ab
They're,they|be,pns|vvb
not,not,xx
idle,idle,j
He,he,pns
finds,find,vvz
'em,they,pno
all,all,d
true,true,j
labourers,labourer,n2
in,in,acp-p
the,the,d
work,work,n1
Of,of,acp-p
universal,universal,j
Monarchy,monarchy,n1
which,which,crq-r
he,he,pns
And,and,cc
his,his,po
Disciples,disciple,n2
principally,principal,av_j
aim,aim,vvi
at,at,acp-p
Those,those,d
are,be,vvb
maintained,maintain,vvn
in,in,acp-p
many,many,d
Courts,court,n2
and,and,cc
Palaces,palace,n2
And,and,cc
are,be,vvb
induced,induce,vvn
by,by,acp-p
noble,noble,j
Personages,personage,n2
Into,into,acp-p
great,great,j
princes',prince,n2g
services,service,n2
and,and,cc
prove,prove,vvi
Some,some,d
counsellors,counsellor,n2
of,of,acp-p
State,state,n1
some,some,d
Secretaries,secretary,n2
All,all,d
serving,serve,vvg
in,in,acp-p
notes,note,n2
of,of,acp-p
intelligence,intelligence,n1
As,as,acp-cs
Parish,parish,n1
Clerks,clerk,n2
their,their,po
mortuary,mortuary,n1
bills,bill,n2
To,to,acp-p
the,the,d
father,father,n1
General,general,n1
so,so,av
are,be,vvb
designs,design,n2
Often,often,av
times,time,n2
prevented,prevent,vvn
and,and,cc
important,important,j
secrets,secret,n2_j
Of,of,acp-p
state,state,n1
discovered,discover,vvn
yet,yet,av
no,no,d-x
author,author,n1
found,find,vvn
But,but,acp-cc
those,those,d
suspected,suspect,vvn
oft,oft,av
that,that,d
are,be,vvb
most,most,av-s_d
sound,sound,j
This,this,d
mystery,mystery,n1
is,be,vvz
too,too,av
deep,deep,j
yet,yet,av
for,for,acp-p
your,your,po
entrance,entrance,n1
And,and,cc
I,I,pns
offend,offend,vvb
to,to,acp-cs
set,set,vvi
your,your,po
zeal,zeal,n1
so,so,av
back,back,av
Checked,check,vvn
by,by,acp-p
Obedience,obedience,n1
with,with,acp-p
desire,desire,n1
to,to,acp-cs
hasten,hasten,vvi
Your,your,po
progress,progress,n1
to,to,acp-p
perfection,perfection,n1
I,I,pns
commit,commit,vvb
you,you,pn
To,to,acp-p
the,the,d
great,great,j
workers,worker,n2
hands,hand,n2
to,to,acp-p
whose,who,crq-rg
grave,grave,j
worth,worth,n1
I,I,pns
fit,fit,vvb
my,my,po
reverence,reverence,n1
as,as,acp-cs
to,to,acp-p
you,you,pn
my,my,po
wishes,wish,n2
Black,black,j
B.,B.,n-ab
p.,p.,n-ab
Dost,do,vv2
find,find,vvi
her,her,po
supple,supple,j
Black,black,j
Q.,Q.,n-ab
p.,p.,n-ab
there's,there|be,av|vvz
a,a,d
little,little,j
passage,passage,n1
made,make,vvn
Black,black,j
B.,B.,n-ab
p.,p.,n-ab
Let,let,vvb
me,i,pno
contemplate,contemplate,vvi
With,with,acp-p
wholly,whole,av_j
wonder,wonder,vvi
season,season,n1
my,my,po
access,access,n1
And,and,cc
by,by,acp-p
degrees,degree,n2
approach,approach,vvb
the,the,d
Sanctuary,sanctuary,n1
Of,of,acp-p
unmatched,unmatched,j
beauty,beauty,n1
set,set,vvn
in,in,acp-p
grace,grace,n1
and,and,cc
goodness,goodness,n1
Amongst,among,acp-p
the,the,d
daughters,daughter,n2
of,of,acp-p
men,man,n2
I,I,pns
have,have,vvb
not,not,xx
found,find,vvn
A,a,d
more,more,av-c_d
Catholical,catholical,j
aspect,aspect,n1
that,that,cs
eye,eye,n1
does,do,vvz
promise,promise,vvi
single,single,j
life,life,n1
and,and,cc
meek,meek,j
Obedience,obedience,n1
Upon,upon,acp-p
those,those,d
lips,lip,n2
the,the,d
sweet,sweet,j
fresh,fresh,j
buds,bud,n2
of,of,acp-p
youth,youth,n1
The,the,d
holy,holy,j
dew,dew,n1
of,of,acp-p
prayer,prayer,n1
lies,lie,vvz
like,like,acp-p
pearl,pearl,n1
Dropped,drop,vvn
from,from,acp-p
opening,open,vvg
eyelids,eyelid,n2
of,of,acp-p
the,the,d
morn,morn,n1
Upon,upon,acp-p
that,that,d
bashful,bashful,j
Rose,rose,n1
how,how,crq-cs
beauteously,beauteous,av_j
A,a,d
gentle,gentle,j
fast,fast,n1
not,not,xx
rigorously,rigorous,av_j
imposed,impose,vvn
Would,will,vmd
look,look,vvi
upon,upon,acp-p
that,that,d
cheek,cheek,n1
and,and,cc
how,how,crq-cs
delightful,delightful,j
The,the,d
