standard,lemma,postag
appeareth,appear,vvz
by,by,acp-p
the,the,d
cause,cause,n1
you,you,pn
come,come,vvb
Namely,namely,av
to,to,acp-cs
appeal,appeal,vvi
each,each,d
other,other,pi_d
of,of,acp-p
high,high,j
treason,treason,n1
Cousin,cousin,n1
of,of,acp-p
Hereford,Hereford,n1-nn
what,what,crq-q
dost,do,vv2
thou,thou,pns
object,object,vvi
Against,against,acp-p
the,the,d
Duke,duke,n1
of,of,acp-p
Norfolk,Norfolk,n1-nn
Thomas,Thomas,n1-nn
Mowbray,Mowbray,n1-nn
BOLINGBROKE,,
First,first,ord
heaven,heaven,n1
be,be,vvb
the,the,d
record,record,n1
to,to,acp-p
my,my,po
speech,speech,n1
In,in,acp-p
the,the,d
devotion,devotion,n1
of,of,acp-p
a,a,d
subject's,subject,n1g_j
love,love,n1
Tend'ring,tender,vvg
the,the,d
precious,precious,j
safety,safety,n1
of,of,acp-p
my,my,po
prince,prince,n1
And,and,cc
free,free,j
from,from,acp-p
other,other,d
misbegotten,misbegotten,j
hate,hate,n1
Come,come,vvb
I,i,pns
appellant,appellant,n1
to,to,acp-p
this,this,d
princely,princely,j
presence,presence,n1
Now,now,av
Thomas,Thomas,n1-nn
Mowbray,Mowbray,n1-nn
do,do,vvb
I,i,pns
turn,turn,vvi
to,to,acp-p
thee,thou,pno
And,and,cc
mark,mark,vvi
my,my,po
greeting,greeting,n1
well,well,av
for,for,acp-p
what,what,crq-r
I,i,pns
speak,speak,vvb
My,my,po
body,body,n1
shall,shall,vmb
make,make,vvi
good,good,j
upon,upon,acp-p
this,this,d
earth,earth,n1
Or,or,cc
my,my,po
divine,divine,j
soul,soul,n1
answer,answer,vvb
it,it,pn
in,in,acp-p
heaven,heaven,n1
Thou,thou,pns
art,be,vv2
a,a,d
traitor,traitor,n1
and,and,cc
a,a,d
miscreant,miscreant,n1
Too,too,av
good,good,j
to,to,acp-cs
be,be,vvi
so,so,av
and,and,cc
too,too,av
bad,bad,j
to,to,acp-cs
live,live,vvi
Since,since,acp-cs
the,the,d
more,more,av-c_d
fair,fair,j
and,and,cc
crystal,crystal,n1
is,be,vvz
the,the,d
sky,sky,n1
The,the,d
uglier,ugly,j-c
seem,seem,vvb
the,the,d
clouds,cloud,n2
that,that,cs
in,in,acp-p
it,it,pn
fly,fly,vvb
Once,once,acp-av
more,more,av-c_d
the,the,d
more,more,d-c
to,to,acp-cs
aggravate,aggravate,vvi
the,the,d
note,note,n1
With,with,acp-p
a,a,d
foul,foul,j
traitor's,traitor,n1g
name,name,n1
stuff,stuff,vvb
I,i,pns
thy,thy,po
throat,throat,n1
And,and,cc
wish,wish,vvb
so,so,av
please,please,vvb
my,my,po
sovereign,sovereign,n1_j
ere,ere,acp-cs
I,i,pns
move,move,vvb
What,what,crq-q
my,my,po
tongue,tongue,n1
speaks,speak,vvz
my,my,po
right-drawn,right-drawn,j
sword,sword,n1
may,may,vmb
prove,prove,vvi
MOWBRAY,,
Let,let,vvb
not,not,xx
my,my,po
cold,cold,j
words,word,n2
here,here,av
accuse,accuse,vvi
my,my,po
zeal,zeal,n1
'Tis,it|be,pn|vvz
not,not,xx
the,the,d
trial,trial,n1
of,of,acp-p
a,a,d
woman's,woman,n1g
war,war,n1
The,the,d
bitter,bitter,j
clamor,clamour,n1
of,of,acp-p
two,two,crd
eager,eager,j
tongues,tongue,n2
Can,can,vmb
arbitrate,arbitrate,vvi
this,this,d
cause,cause,n1
betwixt,betwixt,acp-p
us,we,pno
twain,twain,crd
The,the,d
blood,blood,n1
is,be,vvz
hot,hot,j
that,that,cs
must,must,vmb
be,be,vvi
cooled,cool,vvn
for,for,acp-p
this,this,d
Yet,yet,av
can,can,vmb
I,i,pns
not,not,xx
of,of,acp-p
such,such,d
tame,tame,j
patience,patience,n1
boast,boast,vvi
As,as,acp-cs
to,to,acp-cs
be,be,vvi
hushed,hush,vvn
and,and,cc
naught,nought,pi-x
at,at,acp-p
all,all,d
to,to,acp-cs
say,say,vvi
First,first,ord
the,the,d
fair,fair,j
reverence,reverence,n1
of,of,acp-p
your,your,po
Highness,highness,n1
curbs,curb,vvz
me,i,pno
From,from,acp-p
giving,give,vvg
reins,reins,n2
and,and,cc
spurs,spur,n2
to,to,acp-p
my,my,po
free,free,j
speech,speech,n1
Which,which,crq-r
else,else,av
would,will,vmd
post,post,vvi
until,until,acp-cs
it,it,pn
had,have,vvd
returned,return,vvn
These,these,d
terms,term,n2
of,of,acp-p
treason,treason,n1
doubled,double,vvn
down,down,acp-av
his,his,po
throat,throat,n1
Setting,set,vvg
aside,aside,av
his,his,po
high,high,j
blood's,blood,n1g
royalty,royalty,n1
And,and,cc
let,let,vvb
him,he,pno
be,be,vvi
no,no,d-x
kinsman,kinsman,n1
to,to,acp-p
my,my,po
liege,liege,n1
I,i,pns
do,do,vvb
defy,defy,vvi
him,he,pno
and,and,cc
I,i,pns
spit,spit,vvb
at,at,acp-p
him,he,pno
Call,call,vvb
him,he,pno
a,a,d
slanderous,slanderous,j
coward,coward,n1
and,and,cc
a,a,d
villain,villain,n1
Which,which,crq-r
to,to,acp-cs
maintain,maintain,vvi
I,i,pns
would,will,vmd
allow,allow,vvi
him,he,pno
odds,odds,n2
And,and,cc
meet,meet,vvi
him,he,pno
were,be,vvd
I,i,pns
tied,tie,vvn
to,to,acp-cs
run,run,vvi
afoot,afoot,j
Even,even,av
to,to,acp-p
the,the,d
frozen,freeze,j_vn
ridges,ridge,n2
of,of,acp-p
the,the,d
Alps,Alps,n2-nn
Or,or,cc
any,any,d
other,other,d
ground,ground,n1
inhabitable,inhabitable,j
Wherever,wherever,crq-cs
Englishman,Englishman,n1-nn
durst,dare,vvd
set,set,vvi
his,his,po
foot,foot,n1
Meantime,meantime,av_n
let,let,vvb
this,this,d
defend,defend,vvi
my,my,po
loyalty,loyalty,n1
By,by,acp-p
all,all,d
my,my,po
hopes,hope,n2
most,most,av-s_d
falsely,false,av_j
doth,do,vvz
he,he,pns
lie,lie,vvi
BOLINGBROKE,,
throwing,,
down,,
a,,
gage,,
Pale,pale,j
trembling,tremble,j_vg
coward,coward,n1
there,there,acp-av
I,i,pns
throw,throw,vvb
my,my,po
gage,gage,n1
Disclaiming,disclaim,vvg
here,here,av
the,the,d
kindred,kindred,n1
of,of,acp-p
the,the,d
King,king,n1
And,and,cc
lay,lay,vvb
aside,aside,av
my,my,po
high,high,j
blood's,blood,n1g
royalty,royalty,n1
Which,which,crq-r
fear,fear,n1
not,not,xx
reverence,reverence,n1
makes,make,vvz
thee,thou,pno
to,to,acp-p
except,except,vvi
If,if,cs
guilty,guilty,j
dread,dread,n1
have,have,vvb
left,leave,vvn
thee,thou,pno
so,so,av
much,much,d
strength,strength,n1
As,as,acp-cs
to,to,acp-p
take,take,vvi
up,up,acp-av
mine,my,po
honor's,honour,n1g
pawn,pawn,n1
then,then,av
stoop,stoop,vvb
By,by,acp-p
that,that,d
and,and,cc
all,all,d
the,the,d
rites,rite,n2
of,of,acp-p
knighthood,knighthood,n1
else,else,av
Will,will,vmb
I,i,pns
make,make,vvi
good,good,j
against,against,acp-p
thee,thou,pno
arm,arm,n1
to,to,acp-p
arm,arm,n1
What,what,crq-r
I,i,pns
have,have,vvb
spoke,speak,vvn
or,or,cc
thou,thou,pns
canst,can,vm2
worse,worse,av-c_j
devise,devise,vvi
MOWBRAY,,
picking,,
up,,
the,,
gage,,
I,i,pns
take,take,vvb
it,it,pn
up,up,acp-av
and,and,cc
by,by,acp-p
that,that,d
sword,sword,n1
I,i,pns
swear,swear,vvb
Which,which,crq-r
gently,gentle,av_j
laid,lay,vvn
my,my,po
knighthood,knighthood,n1
on,on,acp-p
my,my,po
shoulder,shoulder,n1
I'll,i|will,pns|vmb
answer,answer,vvi
thee,thou,pno
in,in,acp-p
any,any,d
fair,fair,j
degree,degree,n1
Or,or,cc
chivalrous,chivalrous,j
design,design,n1
of,of,acp-p
knightly,knightly,j
trial,trial,n1
And,and,cc
when,when,crq-cs
I,i,pns
mount,mount,vvb
alive,alive,j
may,may,vmb
I,i,pns
not,not,xx
light,light,vvi
If,if,cs
I,i,pns
be,be,vvb
traitor,traitor,n1
or,or,cc
unjustly,unjust,av_j
fight,fight,vvb
KING,,
RICHARD,,
What,what,crq-q
doth,do,vvz
our,our,po
cousin,cousin,n1
lay,lay,vvi
to,to,acp-p
Mowbray's,Mowbray,n1g-nn
charge,charge,n1
It,it,pn
must,must,vmb
be,be,vvi
great,great,j
that,that,cs
can,can,vmb
inherit,inherit,vvi
us,we,pno
So,so,av
much,much,av_d
as,as,acp-cs
of,of,acp-p
a,a,d
thought,thought,n1
of,of,acp-p
ill,ill,n1_j
in,in,acp-p
him,he,pno
BOLINGBROKE,,
Look,look,vvb
what,what,crq-r
I,i,pns
speak,speak,vvb
my,my,po
life,life,n1
shall,shall,vmb
prove,prove,vvi
it,it,pn
true,true,j
That,that,cs
Mowbray,Mowbray,n1-nn
hath,have,vvz
received,receive,vvn
eight,eight,crd
thousand,thousand,crd
nobles,noble,n2_j
In,in,acp-p
name,name,n1
of,of,acp-p
lendings,lend,n2_vg
for,for,acp-p
your,your,po
Highness',highness,n1g
soldiers,soldier,n2
The,the,d
which,which,crq-r
he,he,pns
hath,have,vvz
detained,detain,vvn
for,for,acp-p
lewd,lewd,j
employments,employment,n2
Like,like,acp-p
a,a,d
false,false,j
traitor,traitor,n1
and,and,cc
injurious,injurious,j
villain,villain,n1
Besides,beside,acp-av
I,i,pns
say,say,vvb
and,and,cc
will,will,vmb
in,in,acp-p
battle,battle,n1
prove,prove,vvi
Or,or,cc
here,here,av
or,or,cc
elsewhere,elsewhere,av
to,to,acp-p
the,the,d
furthest,further,j-s
verge,verge,n1
That,that,cs
ever,ever,av
was,be,vvd
surveyed,survey,vvn
by,by,acp-p
English,English,j-nn
eye,eye,n1
That,that,cs
all,all,d
the,the,d
treasons,treason,n2
for,for,acp-p
these,these,d
eighteen,eighteen,crd
years,year,n2
Complotted,complot,vvd
and,and,cc
contrivèd,contrive,vvn
in,in,acp-p
this,this,d
land,land,n1
Fetch,fetch,vvb
from,from,acp-p
false,false,j
Mowbray,Mowbray,n1-nn
their,their,po
first,first,ord
head,head,n1
and,and,cc
spring,spring,n1
Further,further,av-c_j
I,i,pns
say,say,vvb
and,and,cc
further,further,av-c_j
will,will,vmb
maintain,maintain,vvi
Upon,upon,acp-p
his,his,po
bad,bad,j
life,life,n1
to,to,acp-cs
make,make,vvi
all,all,d
this,this,d
good,good,j
That,that,cs
he,he,pns
did,do,vvd
plot,plot,vvi
the,the,d
Duke,duke,n1
of,of,acp-p
Gloucester's,Gloucester,n1g-nn
death,death,n1
Suggest,suggest,vvb
his,his,po
soon-believing,soon-believing,j
adversaries,adversary,n2
And,and,cc
consequently,consequent,av_j
like,like,acp-p
a,a,d
traitor,traitor,n1
coward,coward,n1
Sluiced,sluice,vvd
out,out,av
his,his,po
innocent,innocent,j
soul,soul,n1
through,through,acp-p
streams,stream,n2
of,of,acp-p
blood,blood,n1
Which,which,crq-r
blood,blood,n1
like,like,acp-p
sacrificing,sacrifice,vvg
Abel's,Abel,n1g-nn
cries,cry,vvz
Even,even,av
from,from,acp-p
the,the,d
tongueless,tongueless,j
caverns,cavern,n2
of,of,acp-p
the,the,d
earth,earth,n1
To,to,acp-p
me,i,pno
for,for,acp-p
justice,justice,n1
and,and,cc
rough,rough,j
chastisement,chastisement,n1
And,and,cc
by,by,acp-p
the,the,d
glorious,glorious,j
worth,worth,n1
of,of,acp-p
my,my,po
descent,descent,n1
This,this,d
arm,arm,n1
shall,shall,vmb
do,do,vvi
it,it,pn
or,or,cc
this,this,d
life,life,n1
be,be,vvi
spent,spend,vvn
KING,,
RICHARD,,
How,how,crq-cs
high,high,j
a,a,d
pitch,pitch,n1
his,his,po
resolution,resolution,n1
soars,soar,vvz
Thomas,Thomas,n1-nn
of,of,acp-p
Norfolk,Norfolk,n1-nn
what,what,crq-q
sayst,say,vv2
thou,thou,pns
to,to,acp-p
this,this,d
MOWBRAY,,
O,oh,uh
let,let,vvb
my,my,po
sovereign,sovereign,n1_j
turn,turn,vvi
away,away,av
his,his,po
face,face,n1
And,and,cc
bid,bid,vvi
his,his,po
ears,ear,n2
a,a,d
little,little,j
while,while,n1
be,be,vvi
deaf,deaf,j
Till,till,acp-cs
I,i,pns
have,have,vvb
told,tell,vvn
this,this,d
slander,slander,n1
of,of,acp-p
his,his,po
blood,blood,n1
How,how,crq-cs
God,God,n1-nn
and,and,cc
good,good,j
men,man,n2
hate,hate,vvb
so,so,av
foul,foul,j
a,a,d
liar,liar,n1
KING,,
RICHARD,,
Mowbray,Mowbray,n1-nn
impartial,impartial,j
are,be,vvb
our,our,po
eyes,eye,n2
and,and,cc
ears,ear,n2
Were,be,vvd
he,he,pns
my,my,po
brother,brother,n1
nay,nay,uh
my,my,po
kingdom's,kingdom,n1g
heir,heir,n1
As,as,acp-cs
he,he,pns
is,be,vvz
but,but,acp-av
my,my,po
father's,father,n1g
brother's,brother,n1g
son,son,n1
Now,now,av
by,by,acp-p
my,my,po
scepter's,sceptre,n1g
awe,awe,n1
I,i,pns
make,make,vvb
a,a,d
vow,vow,n1
Such,such,d
neighbor,neighbour,n1
nearness,nearness,n1
to,to,acp-p
our,our,po
sacred,sacred,j
blood,blood,n1
Should,shall,vmd
nothing,nothing,pi-x
privilege,privilege,vvi
him,he,pno
nor,nor,cc-x
partialize,partialize,vvb
The,the,d
unstooping,unstooping,j
firmness,firmness,n1
of,of,acp-p
my,my,po
upright,upright,j
soul,soul,n1
He,he,pns
is,be,vvz
our,our,po
subject,subject,n1
Mowbray,Mowbray,n1-nn
so,so,av
art,be,vv2
thou,thou,pns
Free,free,j
speech,speech,n1
and,and,cc
fearless,fearless,j
I,i,pns
to,to,acp-p
thee,thou,pno
allow,allow,vvb
MOWBRAY,,
Then,then,av
Bolingbroke,Bolingbroke,n1-nn
as,as,acp-av
low,low,j
as,as,acp-cs
to,to,acp-p
thy,thy,po
heart,heart,n1
Through,through,acp-p
the,the,d
false,false,j
passage,passage,n1
of,of,acp-p
thy,thy,po
throat,throat,n1
thou,thou,pns
liest,lie,vv2
Three,three,crd
parts,part,n2
of,of,acp-p
that,that,d
receipt,receipt,n1
I,i,pns
had,have,vvd
for,for,acp-p
Calais,Calais,n1-nn
Disbursed,disburse,vvd
I,i,pns
duly,due,av_j
to,to,acp-p
his,his,po
Highness',highness,n1g
soldiers,soldier,n2
The,the,d
other,other,d
part,part,n1
reserved,reserve,vvd
I,i,pns
by,by,acp-p
consent,consent,n1
For,for,acp-p
that,that,cs
my,my,po
sovereign,sovereign,j
liege,liege,n1
was,be,vvd
in,in,acp-p
my,my,po
debt,debt,n1
Upon,upon,acp-p
remainder,remainder,n1
of,of,acp-p
a,a,d
dear,dear,j
account,account,n1
Since,since,acp-cs
last,last,ord
I,i,pns
went,go,vvd
to,to,acp-p
France,France,n1-nn
to,to,acp-cs
fetch,fetch,vvi
his,his,po
queen,queen,n1
Now,now,av
swallow,swallow,vvb
down,down,acp-av
that,that,d
lie,lie,n1
For,for,acp-p
Gloucester's,Gloucester,n1g-nn
death,death,n1
I,i,pns
slew,slay,vvd
him,he,pno
not,not,xx
but,but,acp-cc
to,to,acp-p
my,my,po
own,own,d
disgrace,disgrace,n1
Neglected,neglect,vvd
my,my,po
sworn,swear,j_vn
duty,duty,n1
in,in,acp-p
that,that,d
case,case,n1
For,for,acp-p
you,you,pn
my,my,po
noble,noble,j
Lord,lord,n1
of,of,acp-p
Lancaster,Lancaster,n1-nn
The,the,d
honorable,honourable,j
father,father,n1
to,to,acp-p
my,my,po
foe,foe,n1
Once,once,acp-av
did,do,vvd
I,i,pns
lay,lay,vvi
an,a,d
ambush,ambush,n1
for,for,acp-p
your,your,po
life,life,n1
A,a,d
trespass,trespass,n1
that,that,cs
doth,do,vvz
vex,vex,vvi
my,my,po
grievèd,grieve,j_vn
soul,soul,n1
But,but,acp-cc
ere,ere,acp-cs
I,i,pns
last,last,ord
received,receive,vvd
the,the,d
sacrament,sacrament,n1
I,i,pns
did,do,vvd
confess,confess,vvi
it,it,pn
and,and,cc
exactly,exact,av_j
begged,beg,vvn
Your,your,po
Grace's,grace,n1g
pardon,pardon,n1
and,and,cc
I,i,pns
hope,hope,vvb
I,i,pns
had,have,vvd
it,it,pn
This,this,d
is,be,vvz
my,my,po
fault,fault,n1
As,as,acp-cs
for,for,acp-p
the,the,d
rest,rest,n1
appealed,appeal,vvn
It,it,pn
issues,issue,vvz
from,from,acp-p
the,the,d
rancor,rancour,n1
of,of,acp-p
a,a,d
villain,villain,n1
A,a,d
recreant,recreant,j
and,and,cc
most,most,av-s_d
degenerate,degenerate,j
traitor,traitor,n1
Which,which,crq-r
in,in,acp-p
myself,myself,px
I,i,pns
boldly,bold,av_j
will,will,vmb
defend,defend,vvi
And,and,cc
interchangeably,interchangeable,av_j
hurl,hurl,vvb
down,down,acp-av
my,my,po
gage,gage,n1
Upon,upon,acp-p
this,this,d
overweening,overween,j_vg
traitor's,traitor,n1g
foot,foot,n1
He,,
throws,,
down,,
a,,
gage,,
To,to,acp-cs
prove,prove,vvi
myself,myself,px
a,a,d
loyal,loyal,j
gentleman,gentleman,n1
Even,even,av
in,in,acp-p
the,the,d
best,best,j-s
blood,blood,n1
chambered,chamber,vvn
in,in,acp-p
his,his,po
bosom,bosom,n1
In,in,acp-p
haste,haste,n1
whereof,whereof,crq-cs
most,most,av-s_d
heartily,hearty,av_j
I,i,pns
pray,pray,vvb
Your,your,po
Highness,highness,n1
to,to,acp-cs
assign,assign,vvi
our,our,po
trial,trial,n1
day,day,n1
Bolingbroke,,
picks,,
up,,
the,,
gage,,
KING,,
RICHARD,,
Wrath-kindled,wrath-kindled,j
gentlemen,gentleman,n2
be,be,vvb
ruled,rule,vvn
by,by,acp-p
me,i,pno
Let's,let|we,vvb|pno
purge,purge,vvi
this,this,d
choler,choler,n1
without,without,acp-p
letting,let,vvg
blood,blood,n1
This,this,d
we,we,pns
prescribe,prescribe,vvb
though,though,cs
no,no,d-x
physician,physician,n1
Deep,deep,j
malice,malice,n1
makes,make,vvz
too,too,av
deep,deep,j
incision,incision,n1
Forget,forget,vvb
forgive,forgive,vvb
conclude,conclude,vvb
and,and,cc
be,be,vvb
agreed,agree,vvn
Our,our,po
doctors,doctor,n2
say,say,vvb
this,this,d
is,be,vvz
no,no,d-x
month,month,n1
to,to,acp-cs
bleed,bleed,vvi
Good,good,j
uncle,uncle,n1
let,let,vvb
this,this,d
end,end,vvi
where,where,crq-cs
it,it,pn
begun,begin,vvd
We'll,we|will,pns|vmb
calm,calm,vvi
the,the,d
Duke,duke,n1
of,of,acp-p
Norfolk,Norfolk,n1-nn
you,you,pn
your,your,po
son,son,n1
GAUNT,,
To,to,acp-cs
be,be,vvi
a,a,d
make-peace,make-peace,n1
shall,shall,vmb
become,become,vvi
my,my,po
age,age,n1
Throw,throw,vvb
down,down,acp-av
my,my,po
son,son,n1
the,the,d
Duke,duke,n1
of,of,acp-p
Norfolk's,Norfolk,n1g-nn
gage,gage,n1
KING,,
RICHARD,,
And,and,cc
Norfolk,Norfolk,n1-nn
throw,throw,vvb
down,down,acp-av
his,he,png
GAUNT,,
When,when,crq-q
Harry,Harry,n1-nn
when,when,crq-q
Obedience,obedience,n1
bids,bid,vvz
I,i,pns
should,shall,vmd
not,not,xx
bid,bid,vvi
again,again,av
KING,,
RICHARD,,
Norfolk,Norfolk,n1-nn
throw,throw,vvb
down,down,acp-av
we,we,pns
bid,bid,vvb
there,there,acp-av
is,be,vvz
no,no,d-x
boot,boot,n1
MOWBRAY,,
Myself,myself,px
I,i,pns
throw,throw,vvb
dread,dread,j
sovereign,sovereign,n1_j
at,at,acp-p
thy,thy,po
foot,foot,n1
Mowbray,,
kneels,,
My,my,po
life,life,n1
thou,thou,pns
shalt,shall,vm2
command,command,vvi
but,but,acp-cc
not,not,xx
my,my,po
shame,shame,n1
The,the,d
one,one,pi
my,my,po
duty,duty,n1
owes,owe,vvz
but,but,acp-cc
my,my,po
fair,fair,j
name,name,n1
Despite,despite,acp-p
of,of,acp-p
death,death,n1
that,that,cs
lives,live,vvz
upon,upon,acp-p
my,my,po
grave,grave,n1
To,to,acp-p
dark,dark,j
dishonor's,dishonour,n1g
use,use,n1
thou,thou,pns
shalt,shall,vm2
not,not,xx
have,have,vvi
I,i,pns
am,be,vvm
disgraced,disgrace,vvn
impeached,impeach,vvn
and,and,cc
baffled,baffle,vvn
here,here,av
Pierced,pierce,vvn
to,to,acp-p
the,the,d
soul,soul,n1
with,with,acp-p
slander's,slander,n1g
venomed,venom,j_vn
spear,spear,n1
The,the,d
which,which,crq-r
no,no,d-x
balm,balm,n1
can,can,vmb
cure,cure,vvi
but,but,acp-p
his,his,po
heart-blood,heartblood,n1
Which,which,crq-r
breathed,breathe,vvd
this,this,d
poison,poison,n1
KING,,
RICHARD,,
Rage,rage,n1
must,must,vmb
be,be,vvi
withstood,withstand,vvn
Give,give,vvb
me,i,pno
his,his,po
gage,gage,n1
Lions,lion,n2
make,make,vvb
leopards,leopard,n2
tame,tame,j
MOWBRAY,,
standing,,
Yea,yea,uh
but,but,acp-cc
not,not,xx
change,change,vvi
his,his,po
spots,spot,n2
Take,take,vvb
but,but,acp-av
my,my,po
shame,shame,n1
And,and,cc
I,i,pns
resign,resign,vvb
my,my,po
gage,gage,n1
My,my,po
dear,dear,j
dear,dear,j
lord,lord,n1
The,the,d
purest,pure,j-s
treasure,treasure,n1
mortal,mortal,j
times,time,n2
afford,afford,vvb
Is,be,vvz
spotless,spotless,j
reputation,reputation,n1
that,that,d
away,away,av
Men,man,n2
are,be,vvb
but,but,acp-av
gilded,gild,j_vn
loam,loam,n1
or,or,cc
painted,paint,j_vn
clay,clay,n1
A,a,d
jewel,jewel,n1
in,in,acp-p
a,a,d
ten-times-barred-up,ten-times-barred-up,j
chest,chest,n1
Is,be,vvz
a,a,d
bold,bold,j
spirit,spirit,n1
in,in,acp-p
a,a,d
loyal,loyal,j
breast,breast,n1
Mine,my,po
honor,honour,n1
is,be,vvz
my,my,po
life,life,n1
both,both,d
grow,grow,vvb
in,in,acp-p
one,one,crd
Take,take,vvb
honor,honour,n1
from,from,acp-p
me,i,pno
and,and,cc
my,my,po
life,life,n1
is,be,vvz
done,do,vvn
Then,then,av
dear,dear,j
my,my,po
liege,liege,n1
mine,my,po
honor,honour,n1
let,let,vvb
me,i,pno
try,try,vvi
In,in,acp-p
that,that,d
I,i,pns
live,live,vvb
and,and,cc
for,for,acp-p
that,that,d
will,will,vmb
I,i,pns
die,die,vvi
KING,,
RICHARD,,
to,,
Bolingbroke,,
Cousin,cousin,n1
throw,throw,vvb
up,up,acp-av
your,your,po
gage,gage,n1
Do,do,vvb
you,you,pn
begin,begin,vvi
BOLINGBROKE,,
O,oh,uh
God,God,n1-nn
defend,defend,vvb
my,my,po
soul,soul,n1
from,from,acp-p
such,such,d
deep,deep,j
sin,sin,n1
Shall,shall,vmb
I,i,pns
seem,seem,vvi
crestfallen,crest-fallen,j
in,in,acp-p
my,my,po
father's,father,n1g
sight,sight,n1
Or,or,cc
with,with,acp-p
pale,pale,j
beggar-fear,beggar-fear,n1
impeach,impeach,vvb
my,my,po
height,height,n1
Before,before,acp-p
this,this,d
out-dared,outdare,j_vn
dastard,dastard,n1_j
Ere,ere,acp-cs
my,my,po
tongue,tongue,n1
Shall,shall,vmb
wound,wound,vvi
my,my,po
honor,honour,n1
with,with,acp-p
such,such,d
feeble,feeble,j
wrong,wrong,n1_j
Or,or,cc
sound,sound,n1
so,so,av
base,base,j
a,a,d
parle,parle,fw-fr
my,my,po
teeth,tooth,n2
shall,shall,vmb
tear,tear,vvi
The,the,d
slavish,slavish,j
motive,motive,n1
of,of,acp-p
recanting,recant,vvg
fear,fear,n1
And,and,cc
spit,spit,vvb
it,it,pn
bleeding,bleed,vvg
in,in,acp-p
his,his,po
high,high,j
