standard,lemma,postag
I,i,pns
broke,break,vvd
your,your,po
head,head,n1
What,what,crq-q
matter,matter,n1
have,have,vvb
you,you,pn
against,against,acp-p
me,i,pno
SLENDER,,
Marry,marry,uh
sir,sir,n1
I,i,pns
have,have,vvb
matter,matter,n1
in,in,acp-p
my,my,po
head,head,n1
against,against,acp-p
you,you,pn
and,and,cc
against,against,acp-p
your,your,po
cony-catching,coney-catch,j_vg
rascals,rascal,n2
Bardolph,Bardolph,n1-nn
Nym,Nym,n1-nn
and,and,cc
Pistol,Pistol,n1-nn
BARDOLPH,,
You,you,pn
Banbury,Banbury,n1-nn
cheese,cheese,n1
SLENDER,,
Ay,ay,uh
it,it,pn
is,be,vvz
no,no,d-x
matter,matter,n1
PISTOL,,
How,how,crq-cs
now,now,av
Mephostophilus,Mephistopheles,n1-nn
SLENDER,,
Ay,ay,uh
it,it,pn
is,be,vvz
no,no,d-x
matter,matter,n1
NYM,,
Slice,slice,vvb
I,i,pns
say,say,vvb
Pauca,pauca,fw-la
pauca,pauca,fw-la
Slice,slice,vvb
that's,that|be,d|vvz
my,my,po
humor,humour,n1
SLENDER,,
to,,
Shallow,,
Where's,where|be,crq-q|vvz
Simple,simple,j
my,my,po
man,man,n1
Can,can,vmb
you,you,pn
tell,tell,vvi
cousin,cousin,n1
SIR,,
HUGH,,
Peace,peace,n1
I,i,pns
pray,pray,vvb
you,you,pn
Now,now,av
let,let,vvb
us,we,pno
understand,understand,vvi
there,there,acp-av
is,be,vvz
three,three,crd
umpires,umpire,n2
in,in,acp-p
this,this,d
matter,matter,n1
as,as,acp-cs
I,i,pns
understand,understand,vvb
that,that,d
is,be,vvz
Master,master,n1
Page,Page,n1-nn
fidelicet,videlicet,fw-la
Master,master,n1
Page,Page,n1-nn
and,and,cc
there,there,acp-av
is,be,vvz
myself,myself,px
fidelicet,videlicet,fw-la
myself,myself,px
and,and,cc
the,the,d
three,three,crd
party,party,n1
is,be,vvz
lastly,last,ord
and,and,cc
finally,final,av_j
mine,my,po
Host,host,n1
of,of,acp-p
the,the,d
Garter,garter,n1
PAGE,,
We,we,pns
three,three,crd
to,to,acp-cs
hear,hear,vvi
it,it,pn
and,and,cc
end,end,vvi
it,it,pn
between,between,acp-p
them,they,pno
SIR,,
HUGH,,
Fery,very,av
goot,good,j
I,i,pns
will,will,vmb
make,make,vvi
a,a,d
prief,brief,n1
of,of,acp-p
it,it,pn
in,in,acp-p
my,my,po
notebook,note-book,n1
and,and,cc
we,we,pns
will,will,vmb
afterwards,afterward,av
'ork,work,vvi
upon,upon,acp-p
the,the,d
cause,cause,n1
with,with,acp-p
as,as,acp-av
great,great,j
discreetly,discreet,av_j
as,as,acp-cs
we,we,pns
can,can,vmb
FALSTAFF,,
Pistol,Pistol,n1-nn
PISTOL,,
He,he,pns
hears,hear,vvz
with,with,acp-p
ears,ear,n2
SIR,,
HUGH,,
The,the,d
tevil,devil,n1
and,and,cc
his,his,po
tam,tam,fw-la
What,what,crq-q
phrase,phrase,n1
is,be,vvz
this,this,d
He,he,pns
hears,hear,vvz
with,with,acp-p
ear,ear,n1
Why,why,crq-cs
it,it,pn
is,be,vvz
affectations,affectation,n2
FALSTAFF,,
Pistol,Pistol,n1-nn
did,do,vvd
you,you,pn
pick,pick,vvi
Master,master,n1
Slender's,Slender,n1g-nn
purse,purse,n1
SLENDER,,
Ay,ay,uh
by,by,acp-p
these,these,d
gloves,glove,n2
did,do,vvd
he,he,pns
or,or,cc
I,i,pns
would,will,vmd
I,i,pns
might,may,vmd
never,never,av-x
come,come,vvi
in,in,acp-p
mine,my,po
own,own,d
great,great,j
chamber,chamber,n1
again,again,av
else,else,av
of,of,acp-p
seven,seven,crd
groats,groat,n2
in,in,acp-p
mill-sixpences,mill-sixpence,n2
and,and,cc
two,two,crd
Edward,Edward,n1-nn
shovel-boards,shovel-board,n2
that,that,cs
cost,cost,vvb
me,i,pno
two,two,crd
shilling,shilling,n1
and,and,cc
twopence,twopence,n2
apiece,apiece,av
of,of,acp-p
Yed,Yead,n1-nn
Miller,Miller,n1-nn
by,by,acp-p
these,these,d
gloves,glove,n2
FALSTAFF,,
Is,be,vvz
this,this,d
true,true,j
Pistol,Pistol,n1-nn
SIR,,
HUGH,,
No,no,uh-x
it,it,pn
is,be,vvz
false,false,j
if,if,cs
it,it,pn
is,be,vvz
a,a,d
pickpurse,pickpurse,n1
PISTOL,,
Ha,ha,uh
thou,thou,pns
mountain,mountain,n1
foreigner,foreigner,n1
Sir,sir,n1
John,John,n1-nn
and,and,cc
master,master,n1
mine,my,po
I,i,pns
combat,combat,vvb
challenge,challenge,n1
of,of,acp-p
this,this,d
latten,latten,n1
bilbo,bilbo,n1
Word,word,n1
of,of,acp-p
denial,denial,n1
in,in,acp-p
thy,thy,po
labras,labras,fw-mi
here,here,av
Word,word,n1
of,of,acp-p
denial,denial,n1
Froth,froth,n1
and,and,cc
scum,scum,n1
thou,thou,pns
liest,lie,vv2
SLENDER,,
indicating,,
Nym,,
By,by,acp-p
these,these,d
gloves,glove,n2
then,then,av
'twas,it|be,pn|vvd
he,he,pns
NYM,,
Be,be,vvb
avised,advise,vvn
sir,sir,n1
and,and,cc
pass,pass,vvb
good,good,j
humors,humour,n2
I,i,pns
will,will,vmb
say,say,vvi
marry,marry,vvb
trap,trap,n1
with,with,acp-p
you,you,pn
if,if,cs
you,you,pn
run,run,vvb
the,the,d
nuthook's,nut-hook,n1g
humor,humour,n1
on,on,acp-p
me,i,pno
That,that,cs
is,be,vvz
the,the,d
very,very,j
note,note,n1
of,of,acp-p
it,it,pn
SLENDER,,
By,by,acp-p
this,this,d
hat,hat,n1
then,then,av
he,he,pns
in,in,acp-p
the,the,d
red,red,j
face,face,n1
had,have,vvd
it,it,pn
For,for,acp-p
though,though,cs
I,i,pns
cannot,can,vmb-x
remember,remember,vvi
what,what,crq-r
I,i,pns
did,do,vvd
when,when,crq-cs
you,you,pn
made,make,vvd
me,i,pno
drunk,drink,vvn
yet,yet,av
I,i,pns
am,be,vvm
not,not,xx
altogether,altogether,av
an,a,d
ass,ass,n1
FALSTAFF,,
What,what,crq-q
say,say,vvb
you,you,pn
Scarlet,Scarlet,n1-nn
and,and,cc
John,John,n1-nn
BARDOLPH,,
Why,why,crq-cs
sir,sir,n1
for,for,acp-p
my,my,po
part,part,n1
I,i,pns
say,say,vvb
the,the,d
gentleman,gentleman,n1
had,have,vvd
drunk,drink,vvn
himself,himself,px
out,out,av
of,of,acp-p
his,his,po
five,five,crd
sentences,sentence,n2
SIR,,
HUGH,,
It,it,pn
is,be,vvz
his,his,po
five,five,crd
senses,sense,n2
Fie,fie,uh
what,what,crq-q
the,the,d
ignorance,ignorance,n1
is,be,vvz
BARDOLPH,,
to,,
Falstaff,,
And,and,cc
being,be,vvg
fap,fap,j
sir,sir,n1
was,be,vvd
as,as,acp-cs
they,they,pns
say,say,vvb
cashiered,cashier,vvn
And,and,cc
so,so,av
conclusions,conclusion,n2
passed,pass,vvd
the,the,d
careers,career,n2
SLENDER,,
Ay,ay,uh
you,you,pn
spake,speak,vvd
in,in,acp-p
Latin,Latin,j-nn
then,then,av
too,too,av
But,but,acp-cc
'tis,it|be,pn|vvz
no,no,d-x
matter,matter,n1
I'll,i|will,pns|vmb
ne'er,never,av-x
be,be,vvi
drunk,drink,vvn
whilst,while,cs
I,i,pns
live,live,vvb
again,again,av
but,but,acp-cc
in,in,acp-p
honest,honest,j
civil,civil,j
godly,godly,j
company,company,n1
for,for,acp-p
this,this,d
trick,trick,n1
If,if,cs
I,i,pns
be,be,vvb
drunk,drink,vvn
I'll,i|will,pns|vmb
be,be,vvi
drunk,drink,vvn
with,with,acp-p
those,those,d
that,that,cs
have,have,vvb
the,the,d
fear,fear,n1
of,of,acp-p
God,God,n1-nn
and,and,cc
not,not,xx
with,with,acp-p
drunken,drunken,j
knaves,knave,n2
SIR,,
HUGH,,
So,so,av
Got,get,vvn
'udge,judge,vvb
me,i,pno
that,that,cs
is,be,vvz
a,a,d
virtuous,virtuous,j
mind,mind,n1
FALSTAFF,,
You,you,pn
hear,hear,vvb
all,all,d
these,these,d
matters,matter,n2
denied,deny,vvn
gentlemen,gentleman,n2
You,you,pn
hear,hear,vvb
it,it,pn
Enter,,
Anne,,
Page,,
with,,
