standard,lemma,postag
And,and,cc
yet,yet,av
not,not,xx
eighteen,eighteen,crd
not,not,xx
of,of,acp-p
age,age,n1
to,to,acp-cs
know,know,vvi
Why,why,crq-cs
she,she,pns
is,be,vvz
honest,honest,j
Chi.,Chi.,n-ab
I,I,pns
confess,confess,vvb
it,it,pn
freely,free,av_j
I,I,pns
never,never,av-x
saw,see,vvd
her,her,po
fellow,fellow,n1
nor,nor,cc-x
e'er,ever,av
shall,shall,vmb
For,for,acp-cs
all,all,d
our,our,po
Grecian,grecian,j-nn
Dames,dame,n2
all,all,d
I,I,pns
have,have,vvb
tried,try,vvn
And,and,cc
sure,sure,av_j
I,I,pns
have,have,vvb
tried,try,vvn
a,a,d
hundred,hundred,crd
if,if,cs
I,I,pns
say,say,vvb
two,two,crd
I,I,pns
speak,speak,vvb
within,within,acp-p
my,my,po
compass,compass,n1
all,all,d
these,these,d
beauties,beauty,n2
And,and,cc
all,all,d
the,the,d
constancy,constancy,n1
of,of,acp-p
all,all,d
these,these,d
faces,face,n2
Maids,maid,n2
Widows,widow,n2
Wives,wife,n2
of,of,acp-p
what,what,crq-r
degree,degree,n1
or,or,cc
calling,calling,n1
So,so,av
they,they,pns
be,be,vvb
Greeks,greek,n2-nn_j
and,and,cc
fat,fat,j
for,for,acp-cs
there's,there|be,av|vvz
my,my,po
cunning,cunning,n1_j
I,I,pns
would,will,vmd
undertake,undertake,vvi
and,and,cc
not,not,xx
sweat,sweat,vvi
for't,for|it,acp-p|pn
Proculus,Proculus,n1-nn
Were,be,vvd
they,they,pns
to,to,acp-cs
try,try,vvi
again,again,av
say,say,vvb
twice,twice,av
as,as,acp-p
many,many,d
Under,under,acp-p
a,a,d
thousand,thousand,crd
pound,pound,n1
to,to,acp-cs
lay,lay,vvi
'em,they,pno
bedrid,bedrid,j
But,but,acp-cc
this,this,d
Wench,wench,n1
staggers,stagger,vvz
me,i,pno
Lyc.,Lyc.,n-ab
Do,do,vvb
you,you,pn
see,see,vvi
these,these,d
jewels,jewel,n2
You,you,pn
would,will,vmd
think,think,vvi
these,these,d
pretty,pretty,j
baits,bait,n2
now,now,av
I'll,I|will,pns|vmb
assure,assure,vvi
ye,you,pn
Here's,here|be,av|vvz
half,half,j
the,the,d
wealth,wealth,n1
of,of,acp-p
Asia,Asia,n1-nn
Bal.,Bal.,n-ab
These,these,d
are,be,vvb
nothing,nothing,pi-x
To,to,acp-p
the,the,d
full,full,j
honours,honour,n2
I,I,pns
propounded,propound,vvd
to,to,acp-p
her,she,pno
I,I,pns
bid,bid,vvb
her,she,pno
think,think,vvi
and,and,cc
be,be,vvb
and,and,cc
presently,present,av_j
whatever,whatever,crq-r
her,her,po
ambition,ambition,n1
what,what,crq-r
the,the,d
Council,council,n1
Of,of,acp-p
others,other,pi2_d
would,will,vmd
add,add,vvi
to,to,acp-p
her,she,pno
what,what,crq-r
her,her,po
dreams,dream,n2
Could,can,vmd
more,more,av-c_d
enlarge,enlarge,vvi
what,what,crq-r
any,any,d
precedent,precedent,n1
Of,of,acp-p
any,any,d
woman,woman,n1
rising,rise,vvg
up,up,acp-av
to,to,acp-p
glory,glory,n1
And,and,cc
standing,stand,vvg
certain,certain,j
there,there,av
and,and,cc
in,in,acp-p
the,the,d
highest,high,j-s
Could,can,vmd
give,give,vvi
her,she,pno
more,more,av-c_d
nay,nay,uh-x
to,to,acp-p
be,be,vvb
Empress,empress,n1
Pro.,Pro.,n-ab
And,and,cc
cold,cold,j
at,at,acp-p
all,all,d
these,these,d
offers,offer,n2
Bal.,Bal.,n-ab
Cold,cold,j
as,as,acp-cs
Crystal,crystal,n1
Never,never,av-x
to,to,acp-cs
be,be,vvi
thawed,thaw,vvn
again,again,av
Chi.,Chi.,n-ab
I,I,pns
tried,try,vvn
her,she,pno
further,further,j-c
And,and,cc
so,so,av
far,far,av_j
that,that,cs
I,I,pns
think,think,vvb
she,she,pns
is,be,vvz
no,no,d-x
woman,woman,n1
At,at,acp-p
least,least,d-s
as,as,acp-p
women,woman,n2
go,go,vvb
now,now,av
Lyc.,Lyc.,n-ab
Why,why,crq-q
what,what,crq-q
did,do,vvd
you,you,pn
Chi.,Chi.,n-ab
I,I,pns
offered,offer,vvd
that,that,cs
that,that,cs
had,have,vvd
she,she,pns
been,be,vvn
but,but,acp-av
Mistress,mistress,n1
Of,of,acp-p
as,as,acp-p
much,much,d
spleen,spleen,n1
as,as,acp-cs
Doves,dove,n2
have,have,vvb
I,I,pns
had,have,vvd
reached,reach,vvn
her,she,pno
A,a,d
safe,safe,j
revenge,revenge,n1
of,of,acp-p
all,all,d
that,that,cs
ever,ever,av
hates,hate,vvz
her,she,pno
The,the,d
crying,cry,vvg
down,down,acp-av
for,for,acp-p
ever,ever,av
all,all,d
beauties,beauty,n2
That,that,cs
may,may,vmb
be,be,vvi
thought,think,vvn
come,come,vvb
near,near,acp-p
her,she,pno
Pro.,Pro.,n-ab
That,that,cs
was,be,vvd
pretty,pretty,j
Chi.,Chi.,n-ab
I,I,pns
never,never,av-x
knew,know,vvd
that,that,d
way,way,n1
fail,fail,vvi
yet,yet,av
I'll,I|will,pns|vmb
tell,tell,vvi
ye,you,pn
I,I,pns
offered,offer,vvd
her,she,pno
a,a,d
gift,gift,n1
beyond,beyond,acp-p
all,all,d
yours,you,png
That,that,cs
that,that,cs
had,have,vvd
made,make,vvn
a,a,d
Saint,saint,n1
start,start,vvb
well,well,av
considered,consider,vvn
The,the,d
Law,law,n1
to,to,acp-cs
be,be,vvi
her,her,po
creature,creature,n1
she,she,pns
to,to,acp-cs
make,make,vvi
it,it,pn
Her,her,po
mouth,mouth,n1
to,to,acp-cs
give,give,vvi
it,it,pn
every,every,d
creature,creature,n1
living,live,vvg
From,from,acp-p
her,her,po
aspect,aspect,n1
to,to,acp-cs
draw,draw,vvi
their,their,po
good,good,j
or,or,cc
evil,evil,j
Fixed,fix,vvn
in 'em,in|they,acp-p|pno
spite,spite,n1
of,of,acp-p
Fortune,fortune,n1
a,a,d
new,new,j
Nature,nature,n1
She,she,pns
should,shall,vmd
be,be,vvi
called,call,vvn
and,and,cc
mother,mother,n1
of,of,acp-p
all,all,d
ages,age,n2
Time,time,n1
should,shall,vmd
be,be,vvi
hers,she,png
and,and,cc
what,what,crq-r
she,she,pns
did,do,vvd
lame,lame,j
virtue,virtue,n1
Should,shall,vmd
bless,bless,vvi
to,to,acp-p
all,all,d
posterities,posterity,n2
her,her,po
air,air,n1
Should,shall,vmd
give,give,vvi
us,we,pno
life,life,n1
her,her,po
earth,earth,n1
and,and,cc
water,water,n1
feed,feed,vvb
us,we,pno
And,and,cc
last,last,ord
to,to,acp-p
none,none,pi-x
but,but,acp-p
to,to,acp-p
the,the,d
Emperor,emperor,n1
And,and,cc
then,then,av
but,but,acp-av
when,when,crq-cs
she,she,pns
pleased,please,vvd
to,to,acp-cs
have,have,vvi
it,it,pn
so,so,av
She,she,pns
should,shall,vmd
be,be,vvi
held,hold,vvn
for,for,acp-p
mortal,mortal,j
Lyc.,Lyc.,n-ab
And,and,cc
she,she,pns
heard,hear,vvd
you,you,pn
Chi.,Chi.,n-ab
Yes,yes,uh
as,as,acp-cs
a,a,d
Sick,sick,j
man,man,n1
hears,hear,vvz
a,a,d
noise,noise,n1
or,or,cc
he,he,pns
That,that,cs
stands,stand,vvz
condemned,condemn,j_vn
his,his,po
judgement,judgement,n1
let,let,vvb
me,i,pno
perish,perish,vvi
But,but,acp-cc
if,if,cs
there,there,av
can,can,vmb
be,be,vvi
virtue,virtue,n1
if,if,cs
that,that,d
name,name,n1
Be,be,vvb
any,any,d
thing,thing,n1
but,but,acp-p
name,name,n1
and,and,cc
empty,empty,j
title,title,n1
If,if,cs
it,it,pn
be,be,vvb
so,so,av
as,as,acp-p
fools,fool,n2
have,have,vvb
been,be,vvn
pleased,please,vvn
to,to,acp-cs
saigne,saigne,vvi
it,it,pn
A,a,d
power,power,n1
that,that,cs
can,can,vmb
preserve,preserve,vvi
us,we,pno
after,after,acp-p
ashes,ash,n2
And,and,cc
make,make,vvi
the,the,d
names,name,n2
of,of,acp-p
men,man,n2
out-reckon,out-reckon,vvi
ages,age,n2
This,this,d
Woman,woman,n1
has,have,vvz
a,a,d
God,god,n1
of,of,acp-p
virtue,virtue,n1
in,in,acp-p
her,she,pno
Bal.,Bal.,n-ab
I,I,pns
would,will,vmd
the,the,d
Emperor,emperor,n1
were,be,vvd
that,that,d
God,God,n1-nn
Chi.,Chi.,n-ab
She,she,pns
has,have,vvz
in,in,acp-p
her,her,po
All,all,d
the,the,d
contempt,contempt,n1
of,of,acp-p
glory,glory,n1
and,and,cc
vain,vain,j
seeming,seem,n1_vg
Of,of,acp-p
all,all,d
the,the,d
Stoics,stoic,n2-nn_j
all,all,d
the,the,d
truth,truth,n1
of,of,acp-p
Christians,Christian,n2-nn_j
And,and,cc
all,all,d
their,their,po
Constancy,constancy,n1
Modesty,modesty,n1
was,be,vvd
made,make,vvn
When,when,crq-cs
she,she,pns
was,be,vvd
first,first,ord
intended,intend,vvn
When,when,crq-cs
she,she,pns
blushes,blush,vvz
It,it,pn
is,be,vvz
the,the,d
holiest,holy,j-s
thing,thing,n1
to,to,acp-cs
look,look,vvi
upon,upon,acp-p
The,the,d
purest,pure,j-s
temple,temple,n1
of,of,acp-p
her,her,po
sect,sect,n1
that,that,cs
ever,ever,av
Made,make,vvd
nature,nature,n1
a,a,d
blessed,bless,j_vn
Founder,founder,n1
Pro.,Pro.,n-ab
Is,be,vvz
there,there,av
no,no,d-x
way,way,n1
To,to,acp-cs
take,take,vvi
this,this,d
Phoenix,phoenix,n1
Lyc.,Lyc.,n-ab
None,none,pi-x
but,but,acp-p
in,in,acp-p
her,her,po
ashes,ash,n2
Chi.,Chi.,n-ab
If,if,cs
she,she,pns
were,be,vvd
fat,fat,j
or,or,cc
any,any,d
way,way,n1
inclining,incline,vvg
To,to,acp-cs
ease,ease,vvi
or,or,cc
pleasure,pleasure,n1
or,or,cc
effected,effect,vvn
glory,glory,n1
Proud,proud,j
to,to,acp-cs
be,be,vvi
seen,see,vvn
and,and,cc
worshipped,worship,vvn
'twere,it|be,pn|vvd
a,a,d
venture,venture,n1
But,but,acp-cc
on,on,acp-p
my,my,po
soul,soul,n1
she,she,pns
is,be,vvz
chaster,chaste,j-c
than,than,cs
cold,cold,j
Camphire,camphire,n1
Bal.,Bal.,n-ab
I,I,pns
think,think,vvb
so,so,av
too,too,av
for,for,acp-p
all,all,d
the,the,d
ways,way,n2
of,of,acp-p
woman,woman,n1
Like,like,acp-p
a,a,d
full,full,j
sail,sail,n1
she,she,pns
bears,bear,vvz
against,against,acp-p
I,I,pns
ask,ask,vvb
her,she,pno
After,after,acp-p
my,my,po
many,many,d
offers,offer,n2
walking,walk,vvg
with,with,acp-p
her,she,pno
And,and,cc
her,she,pno
as,as,acp-p
many,many,d
down-denials,down-denial,n2
how,how,crq-cs
If,if,cs
the,the,d
Emperor,emperor,n1
grown,grow,vvn
mad,mad,j
with,with,acp-p
love,love,n1
should,shall,vmd
force,force,vvi
her,she,pno
She,she,pns
pointed,point,vvd
to,to,acp-p
a,a,d
Lucrece,Lucrece,n1-nn
that,that,cs
hung,hang,vvd
by,by,acp-p
And,and,cc
with,with,acp-p
an,a,d
angry,angry,j
look,look,n1
that,that,cs
from,from,acp-p
her,her,po
eyes,eye,n2
Shot,shoot,vvd
Vestal,vestal,j
fire,fire,n1
against,against,acp-p
me,i,pno
she,she,pns
departed,depart,vvd
Bro.,Bro.,n-ab
This,this,d
is,be,vvz
the,the,d
first,first,ord
wench,wench,n1
I,I,pns
was,be,vvd
ever,ever,av
posed,pose,vvn
in,in,acp-p
Yet,yet,av
I,I,pns
have,have,vvb
brought,bring,vvn
young,young,j
loving,love,j_vg
things,thing,n2
together,together,av
This,this,d
two,two,crd
and,and,cc
thirty,thirty,crd
year,year,n1
Chi.,Chi.,n-ab
I,I,pns
find,find,vvb
by,by,acp-p
this,this,d
wench,wench,n1
The,the,d
calling,call,n1_vg
of,of,acp-p
a,a,d
Bawd,bawd,n1
to,to,acp-cs
be,be,vvi
a,a,d
strange,strange,j
A,a,d
wise,wise,j
and,and,cc
subtle,subtle,j
calling,call,n1_vg
and,and,cc
for,for,acp-p
none,none,pi-x
But,but,acp-p
stayed,stay,vvn
discreet,discreet,j
and,and,cc
understanding,understand,vvg
people,people,n1
And,and,cc
as,as,acp-cs
the,the,d
Tutor,tutor,n1
to,to,acp-p
great,great,j
Alexander,Alexander,n1-nn
Would,will,vmd
say,say,vvi
a,a,d
young,young,j
man,man,n1
should,shall,vmd
not,not,xx
dare,dare,vvi
to,to,acp-cs
read,read,vvi
His,his,po
moral,moral,j
books,book,n2
till,till,acp-cs
after,after,acp-p
five,five,crd
and,and,cc
twenty,twenty,crd
So,so,av
must,must,vmb
that,that,cs
he,he,pns
or,or,cc
she,she,pns
that,that,cs
will,will,vmb
be,be,vvi
bawdy,bawdy,j
I,I,pns
mean,mean,vvb
discreetly,discreet,av_j
bawdy,bawdy,j
and,and,cc
be,be,vvi
trusted,trust,vvn
If,if,cs
they,they,pns
will,will,vmb
rise,rise,vvi
and,and,cc
gain,gain,vvi
experience,experience,n1
Well,well,uh_mi
steeped,steep,vvn
in,in,acp-p
years,year,n2
and,and,cc
discipline,discipline,n1
begin,begin,vvb
it,it,pn
I,I,pns
take,take,vvb
it,it,pn
'tis,it|be,pn|vvz
no,no,d-x
boys,boy,n2
play,play,vvi
Bal.,Bal.,n-ab
Well,well,uh_mi
what's,what|be,crq-q|vvz
thought,think,vvn
off,off,acp-av
Pro.,Pro.,n-ab
The,the,d
Emperor,emperor,n1
must,must,vmb
know,know,vvi
it,it,pn
Lyc.,Lyc.,n-ab
If,if,cs
the,the,d
women,woman,n2
should,shall,vmd
chance,chance,vvi
to,to,acp-cs
fail,fail,vvi
too,too,av
Chi.,Chi.,n-ab
As,as,acp-p
'tis,it|be,pn|vvz
ten,ten,crd
to,to,acp-p
one,one,crd
Pro.,Pro.,n-ab
Why,why,crq-q
what,what,crq-r
remains,remain,vvz
but,but,acp-cc
new,new,j
nets,net,n2
for,for,acp-p
the,the,d
purchase,purchase,n1
Chi.,Chi.,n-ab
Let's,let|we,vvb|pno
go,go,vvi
consider,consider,vvi
then,then,av
and,and,cc
if,if,cs
all,all,d
fail,fail,vvb
This,this,d
is,be,vvz
the,the,d
first,first,ord
quick,quick,j
Eel,eel,n1
that,that,cs
saved,save,vvd
her,her,po
tail,tail,n1
Exeunt,exeunt,fw-la
Scene,scene,n1
2.,2.,crd
Enter,enter,vvb
Lucina,Lucina,n1-nn
Ardelia,Ardelia,n1-nn
and,and,cc
Phorba,Phorba,n1-nn
Ardelia,Ardelia,n1-nn
You,you,pn
still,still,av
insist,insist,vvi
upon,upon,acp-p
that,that,d
Idol,idol,n1
Honour,honour,n1
Can,can,vmb
it,it,pn
renew,renew,vvi
your,your,po
youth,youth,n1
can,can,vmb
it,it,pn
add,add,vvi
wealth,wealth,n1
That,that,cs
takes,take,vvz
off,off,acp-av
wrinkles,wrinkle,n2
can,can,vmb
it,it,pn
draw,draw,vvi
men's,man,n2g
eyes,eye,n2
To,to,acp-cs
gaze,gaze,vvi
upon,upon,acp-p
you,you,pn
in,in,acp-p
your,your,po
age,age,n1
can,can,vmb
honour,honour,n1
That,that,cs
truly,true,av_j
is,be,vvz
a,a,d
Saint,saint,n1
to,to,acp-p
none,none,pi-x
but,but,acp-p
Soldiers,soldier,n2
And,and,cc
looked,look,vvd
into,into,acp-p
bear,bear,vvb
no,no,d-x
reward,reward,n1
but,but,acp-p
danger,danger,n1
Leave,leave,vvb
you,you,pn
the,the,d
most,most,av-s_d
respected,respect,j_vn
person,person,n1
living,live,vvg
Or,or,cc
can,can,vmb
the,the,d
common,common,j
kisses,kiss,n2
of,of,acp-p
a,a,d
husband,husband,n1
Which,which,crq-r
to,to,acp-p
a,a,d
sprightly,sprightly,j
Lady,lady,n1
is,be,vvz
a,a,d
labour,labour,n1
Make,make,vvb
ye,you,pn
almost,almost,av
Immortal,immortal,j
ye,you,pn
are,be,vvb
cozened,cozen,vvn
The,the,d
honour,honour,n1
of,of,acp-p
a,a,d
woman,woman,n1
is,be,vvz
her,her,po
praises,praise,n2
The,the,d
way,way,n1
to,to,acp-cs
get,get,vvi
these,these,d
to,to,acp-cs
be,be,vvi
seen,see,vvn
and,and,cc
sought,seek,vvd
too,too,av
And,and,cc
not,not,xx
to,to,acp-cs
bury,bury,vvi
such,such,d
a,a,d
happy,happy,j
sweetness,sweetness,n1
Under,under,acp-p
a,a,d
smoky,smoky,j
roof,roof,n1
Luci.,Luci.,n-ab
I'll,I|will,pns|vmb
hear,hear,vvi
no,no,av-x_d
more,more,av-c_d
Phor.,Phor.,n-ab
That,that,cs
white,white,j
and,and,cc
red,red,j
and,and,cc
all,all,d
that,that,d
blessed,bless,j_vn
beauty,beauty,n1
Kept,keep,vvn
from,from,acp-p
the,the,d
eyes,eye,n2
that,that,cs
make,make,vvb
it,it,pn
so,so,av
is,be,vvz
nothing,nothing,pi-x
Than,than,cs
you,you,pn
are,be,vvb
rarely,rare,av_j
fair,fair,j
when,when,crq-cs
men,man,n2
proclaim,proclaim,vvi
it,it,pn
The,the,d
Phoenix,phoenix,n1
were,be,vvd
she,she,pns
never,never,av-x
seen,see,vvn
were,be,vvd
doubted,doubt,vvn
That,that,cs
most,most,av-s_d
unvalued,unvalued,j
Horn,horn,n1
the,the,d
Unicorn,unicorn,n1
Bears,bear,vvz
to,to,acp-cs
oppose,oppose,vvi
the,the,d
Huntsman,huntsman,n1
were,be,vvd
it,it,pn
nothing,nothing,pi-x
But,but,acp-p
tale,tale,n1
and,and,cc
mere,mere,j
tradition,tradition,n1
would,will,vmd
help,help,vvi
no,no,d-x
man,man,n1
But,but,acp-cc
when,when,crq-cs
the,the,d
virtue's,virtue|be,n1|vvz
known,know,vvn
the,the,d
honour's,honour|be,n1|vvz
doubled,double,vvn
Virtue,virtue,n1
is,be,vvz
either,either,d
lame,lame,j
or,or,cc
not,not,xx
at,at,acp-p
all,all,d
And,and,cc
Love,love,vvb
a,a,d
sacrilege,sacrilege,n1
and,and,cc
not,not,xx
a,a,d
Saint,saint,n1
When,when,crq-cs
it,it,pn
bars,bar,vvz
up,up,acp-av
the,the,d
way,way,n1
to,to,acp-p
men's,man,n2g
Petitions,petition,n2
Ard.,Ard.,n-ab
Nay,nay,uh-x
ye,you,pn
shall,shall,vmb
love,love,vvi
your,your,po
husband,husband,n1
too,too,av
we,we,pns
come,come,vvb
not,not,xx
To,to,acp-cs
make,make,vvi
a,a,d
Monster,monster,n1
of,of,acp-p
ye,you,pn
Luc.,Luc.,n-ab
Are,be,vvb
ye,you,pn
women,woman,n2
Ard.,Ard.,n-ab
You'll,you|will,pn|vmb
find,find,vvi
us,we,pno
so,so,av
and,and,cc
women,woman,n2
you,you,pn
shall,shall,vmb
think,think,vvi
too,too,av
If,if,cs
you,you,pn
have,have,vvb
grace,grace,n1
to,to,acp-cs
make,make,vvi
your,your,po
use,use,n1
Luc.,Luc.,n-ab
Eye,eye,zz
on,on,acp-p
ye,you,pn
Phor.,Phor.,n-ab
Alas,alas,uh
poor,poor,j
bashful,bashful,j
Lady,lady,n1
by,by,acp-p
my,my,po
soul,soul,n1
Had,have,vvd
ye,you,pn
no,no,d-x
other,other,pi_d
virtue,virtue,n1
but,but,acp-cc
your,your,po
blushes,blush,n2
And,and,cc
I,I,pns
a,a,d
man,man,n1
I,I,pns
should,shall,vmd
run,run,vvi
mad,mad,j
for,for,acp-p
those,those,d
How,how,crq-cs
daintily,dainty,av_j
they,they,pns
set,set,vvd
her,she,pno
off,off,acp-av
how,how,crq-cs
sweetly,sweet,av_j
Ard.,Ard.,n-ab
Come,Come,vvb
Goddess,goddess,n1
come,come,vvb
you,you,pn
move,move,vvb
too,too,av
near,near,acp-p
the,the,d
earth,earth,n1
It,it,pn
must,must,vmb
not,not,xx
be,be,vvi
a,a,d
better,better,j-c
orb,orb,n1
stays,stay,vvz
for,for,acp-p
you,you,pn
Here,here,av
be,be,vvi
a,a,d
maid,maid,n1
and,and,cc
taken,take,vvn
Luc.,Luc.,n-ab
Pray,pray,uh_v
leave,leave,vvb
me,i,pno
Phor.,Phor.,n-ab
That,that,cs
were,be,vvd
a,a,d
sin,sin,n1
sweet,sweet,j
Lady,lady,n1
and,and,cc
a,a,d
way,way,n1
To,to,acp-cs
make,make,vvi
us,we,pno
guilty,guilty,j
of,of,acp-p
your,your,po
melancholy,melancholy,j
You,you,pn
must,must,vmb
not,not,xx
be,be,vvi
alone,alone,j
In,in,acp-p
conversation,conversation,n1
Doubts,doubt,n2
are,be,vvb
resolved,resolve,vvn
and,and,cc
what,what,crq-r
sticks,stick,vvz
near,near,acp-p
the,the,d
conscience,conscience,n1
Made,make,vvd
easy,easy,j
and,and,cc
allowable,allowable,j
Luc.,Luc.,n-ab
Ye,you,pn
are,be,vvb
Devils,devil,n2
Ard.,Ard.,n-ab
That,that,cs
you,you,pn
may,may,vmb
one,one,crd
day,day,n1
bless,bless,vvi
for,for,acp-p
your,your,po
damnation,damnation,n1
Luc.,Luc.,n-ab
I,I,pns
charge,charge,vvb
ye,you,pn
in,in,acp-p
the,the,d
name,name,n1
of,of,acp-p
Chastity,chastity,n1
Tempt,tempt,vvb
me,i,pno
no,no,av-x_d
more,more,av-c_d
how,how,crq-cs
ugly,ugly,j
ye,you,pn
seem,seem,vvb
to,to,acp-p
me,i,pno
There,there,av
is,be,vvz
no,no,d-x
wonder,wonder,n1
men,man,n2
defame,defame,vvi
our,our,po
Sex,sex,n1
And,and,cc
lay,lay,vvb
the,the,d
vices,vice,n2
of,of,acp-p
all,all,d
ages,age,n2
on,on,acp-p
us,we,pno
When,when,crq-cs
such,such,d
as,as,acp-cs
you,you,pn
shall,shall,vmb
bear,bear,vvi
the,the,d
names,name,n2
of,of,acp-p
women,woman,n2
If,if,cs
ye,you,pn
had,have,vvd
eyes,eye,n2
to,to,acp-cs
see,see,vvi
yourselves,yourselves,px
or,or,cc
sense,sense,n1
Above,above,acp-p
the,the,d
base,base,j
rewards,reward,n2
ye,you,pn
play,play,vvb
the,the,d
bawds,bawd,n2
for,for,acp-p
If,if,cs
ever,ever,av
in,in,acp-p
your,your,po
lives,life,n2
ye,you,pn
heard,hear,vvd
of,of,acp-p
goodness,goodness,n1
Though,though,cs
many,many,d
Regions,region,n2
off,off,acp-av
as,as,acp-cs
men,man,n2
hear,hear,vvb
thunder,thunder,n1
If,if,cs
ever,ever,av
ye,you,pn
had,have,vvd
Mothers,mother,n2
and,and,cc
they,they,pns
souls,soul,n2
If,if,cs
ever,ever,av
Fathers,father,n2
and,and,cc
not,not,xx
such,such,d
as,as,acp-cs
you,you,pn
are,be,vvb
If,if,cs
ever,ever,av
any,any,d
thing,thing,n1
were,be,vvd
constant,constant,j
in,in,acp-p
you,you,pn
Beside,beside,acp-p
your,your,po
sins,sin,n2
or,or,cc
coming,come,vvg
but,but,acp-av
your,your,po
curses,curse,n2
If,if,cs
ever,ever,av
any,any,d
of,of,acp-p
your,your,po
Ancestors,ancestor,n2
Died,die,vvd
worth,worth,j
a,a,d
noble,noble,j
deed,deed,n1
that,that,cs
would,will,vmd
be,be,vvi
cherished,cherish,vvn
Soul-frighted,soul-frighted,j
with,with,acp-p
this,this,d
black,black,j
infection,infection,n1
You,you,pn
would,will,vmd
run,run,vvi
from,from,acp-p
one,one,crd
another,another,d
to,to,acp-p
repentance,repentance,n1
And,and,cc
from,from,acp-p
your,your,po
guilty,guilty,j
eyes,eye,n2
drop,drop,vvb
out,out,av
those,those,d
sins,sin,n2
That,that,cs
made,make,vvd
ye,you,pn
blind,blind,j
and,and,cc
beasts,beast,n2
Phor.,Phor.,n-ab
Ye,you,pn
speak,speak,vvb
well,well,av
Lady,lady,n1
A,a,d
sign,sign,n1
of,of,acp-p
fruitful,fruitful,j
education,education,n1
If,if,cs
your,your,po
religious,religious,j
Zeal,zeal,n1
had,have,vvd
wisdom,wisdom,n1
with,with,acp-p
it,it,pn
Ard.,Ard.,n-ab
This,this,d
Lady,lady,n1
was,be,vvd
ordained,ordain,vvn
to,to,acp-cs
bless,bless,vvi
the,the,d
Empire,empire,n1
And,and,cc
we,we,pns
may,may,vmb
all,all,d
give,give,vvi
thanks,thank,n2
for't,for|it,acp-p|pn
Phor.,Phor.,n-ab
I,I,pns
believe,believe,vvb
ye,you,pn
Ard.,Ard.,n-ab
If,if,cs
any,any,d
thing,thing,n1
redeem,redeem,vvi
the,the,d
Emperor,emperor,n1
From,from,acp-p
his,his,po
