standard,lemma,postag
Art,be,vv2
thou,thou,pns
locked,lock,vvn
from,from,acp-p
me,i,pno
now,now,av
from,from,acp-p
all,all,d
my,my,po
comforts,comfort,n2
Art,be,vv2
thou,thou,pns
snatched,snatch,vvn
violently,violent,av_j
thou,thou,pns
hear'st,hear,vv2
me,i,pno
not,not,xx
Nor,nor,cc-x
canst,can,vm2
thou,thou,pns
see,see,vvi
fair,fair,j
soul,soul,n1
thy,thy,po
servant's,servant,n1g
mournings,mourning,n2
Yet,yet,av
let,let,vvb
thy,thy,po
gentle,gentle,j
heart,heart,n1
feel,feel,vvb
what,what,crq-r
is,be,vvz
absence,absence,n1
The,the,d
great,great,j
divorce,divorce,n1
of,of,acp-p
minds,mind,n2
so,so,av
truly,true,av_j
loving,love,vvg
So,so,av
long,long,av_j
and,and,cc
nursed,nurse,vvd
in,in,acp-p
one,one,crd
affection,affection,n1
Even,even,av_j
from,from,acp-p
our,our,po
infant,infant,n1
eyes,eye,n2
sucked,suck,vvd
in,in,acp-p
and,and,cc
nourished,nourish,vvn
Oh,oh,uh
let,let,vvb
it,it,pn
feel,feel,vvi
but,but,acp-p
that,that,d
and,and,cc
there,there,av
stand,stand,vvi
constant,constant,j
And,and,cc
I,I,pns
am,be,vvm
blessed,bless,vvn
My,my,po
dear,dear,j
Niece,niece,n1
Rodope,Rhodope,n1-nn
That,that,cs
is,be,vvz
her,her,po
Governess,governess,n1
did,do,vvd
love,love,vvi
me,i,pno
dear,dear,av_j
there's,there|be,av|vvz
one,one,pi
hope,hope,n1
yet,yet,av
to,to,acp-cs
see,see,vvi
her,she,pno
when,when,crq-cs
he,he,pns
is,be,vvz
absent,absent,j
It,it,pn
may,may,vmb
be,be,vvi
ventured,venture,vvn
and,and,cc
she,she,pns
may,may,vmb
work,work,vvi
it,it,pn
closely,close,av_j
I,I,pns
know,know,vvb
the,the,d
Ladies,lady,n2
will,will,vmb
goes,go,vvz
equal,equal,j
with,with,acp-p
me,i,pno
And,and,cc
so,so,av
the,the,d
danger,danger,n1
of,of,acp-p
the,the,d
Edict,edict,n1
avoided,avoid,vvn
Let,let,vvb
me,i,pno
think,think,vvi
more,more,av-c_d
for,for,acp-cs
I,I,pns
must,must,vmb
try,try,vvi
all,all,d
hazards,hazard,n2
Enter,enter,vvb
Claudio,Claudio,n1-nn
and,and,cc
Soto,Soto,n1-nn
Soto,Soto,n1-nn
Will,will,vmb
ye,you,pn
go,go,vvi
yonder,yonder,d
Sir,sir,n1
Cla.,Cla.,n-ab
Yes,yes,uh
marry,marry,uh
will,will,vmb
I,I,pns
Sir,sir,n1
Soto,Soto,n1-nn
And,and,cc
by,by,acp-p
this,this,d
Ladder,ladder,n1
Cla.,Cla.,n-ab
By,by,acp-p
that,that,d
Ladder,ladder,n1
coxcomb,coxcomb,n1
Soto,Soto,n1-nn
Have,have,vvb
ye,you,pn
any,any,d
more,more,av-c_d
necks,neck,n2
at,at,acp-p
home,home,n1
when,when,crq-cs
this,this,d
is,be,vvz
broken,break,vvn
For,for,acp-cs
this,this,d
will,will,vmb
crack,crack,vvi
with,with,acp-p
the,the,d
best,best,j-s
friend,friend,n1
he,he,pns
has,have,vvz
Sir,sir,n1
Or,or,cc
can,can,vmb
you,you,pn
pitch,pitch,vvi
of,of,acp-p
all,all,d
four,four,crd
like,like,acp-p
an,a,d
Ape,ape,n1
now,now,av
Let,let,vvb
me,i,pno
see,see,vvi
you,you,pn
tumble,tumble,vvb
Cla.,Cla.,n-ab
You,you,pn
are,be,vvb
very,very,av
pleasant,pleasant,j
Sir,sir,n1
Soto,Soto,n1-nn
No,no,uh-x
truly,true,av_j
Sir,sir,n1
I,I,pns
should,shall,vmd
be,be,vvi
loath,loath,j
to,to,acp-cs
see,see,vvi
ye,you,pn
Come,come,vvb
fluttering,flutter,vvg
down,down,acp-av
like,like,acp-p
a,a,d
young,young,j
Rook,rook,n1
cry,cry,vvb
squab,squab,n1
And,and,cc
take,take,vvb
ye,you,pn
up,up,acp-av
with,with,acp-p
your,your,po
brains,brain,n2
beaten,beat,vvn
into,into,acp-p
your,your,po
buttocks,buttock,n2
Cla.,Cla.,n-ab
Hold,hold,vvb
your,your,po
peace,peace,n1
Ass,ass,n1
who's,who|be,crq-q|vvz
this,this,d
stands,stand,vvz
musing,muse,vvg
here,here,av
Silvio,Silvio,n1-nn
Sil.,Sil.,n-ab
Who,who,crq-q
calls,call,vvz
me,i,pno
Cla.,Cla.,n-ab
One,one,pi
most,most,av-s_d
glad,glad,j
to,to,acp-cs
see,see,vvi
you,you,pn
Sir,sir,n1
Sil.,Sil.,n-ab
My,my,po
dearest,dear,j-s
Claudio,Claudio,n1-nn
what,what,crq-q
make,make,vvb
you,you,pn
thus,thus,av
private,private,j
And,and,cc
with,with,acp-p
a,a,d
preparation,preparation,n1
of,of,acp-p
this,this,d
nature,nature,n1
Soto,Soto,n1-nn
We,we,pns
have,have,vvb
leave,leave,n1
to,to,acp-cs
play,play,vvi
and,and,cc
are,be,vvb
going,go,vvg
to,to,acp-cs
climb,climb,vvi
Birds,bird,n2
nests,nest,n2
Sil.,Sil.,n-ab
Prithee,prithee,uh
what,what,crq-q
is,be,vvz
it,it,pn
friend,friend,n1
why,why,crq-q
start,start,vvb
ye,you,pn
from,from,acp-p
me,i,pno
Is,be,vvz
your,your,po
old,old,j
Mistress,mistress,n1
grown,grow,vvn
so,so,av
coy,coy,j
and,and,cc
cruel,cruel,j
She,she,pns
must,must,vmb
be,be,vvi
scaled,scale,vvn
it,it,pn
seems,seem,vvz
you,you,pn
are,be,vvb
loath,loath,j
to,to,acp-cs
tell,tell,vvi
me,i,pno
Since,since,acp-cs
twenty,twenty,crd
years,year,n2g
continuance,continuance,n1
of,of,acp-p
our,our,po
friendship,friendship,n1
May,may,vmb
not,not,xx
be,be,vvi
worth,worth,j
the,the,d
weight,weight,n1
of,of,acp-p
such,such,d
a,a,d
secret,secret,j
'Twill,it|will,pn|vmb
be,be,vvi
but,but,acp-av
rude,rude,j
to,to,acp-cs
ask,ask,vvi
again,again,av
'save,'save,uh
ye,you,pn
Cla.,Cla.,n-ab
Nay,nay,uh-x
stay,stay,n1
dear,dear,j
Silvio,Silvio,n1-nn
if,if,cs
you,you,pn
love,love,vvb
me,i,pno
take,take,vvi
it,it,pn
For,for,acp-cs
till,till,acp-cs
you,you,pn
know,know,vvb
it,it,pn
never,never,av-x
woman,woman,n1
laboured,labour,vvd
As,as,acp-cs
I,I,pns
do,do,vvb
now,now,av
Sil.,Sil.,n-ab
I'll,I|will,pns|vmb
do,do,vvi
my,my,po
best,best,j-s
to,to,acp-cs
ease,ease,vvi
it,it,pn
Cla.,Cla.,n-ab
You,you,pn
have,have,vvb
heard,hear,vvn
the,the,d
Lady,lady,n1
Belvidere,Belvidere,n1-nn
Sil.,Sil.,n-ab
What,what,crq-q
heard,hear,vvd
Sir,sir,n1
Cla.,Cla.,n-ab
Herd,hear,j_vn
to,to,acp-p
the,the,d
Citadel,citadel,n1
upon,upon,acp-p
some,some,d
fears,fear,n2
She,she,pns
is,be,vvz
confined,confine,vvn
Sil.,Sil.,n-ab
Why,why,crq-q
dreams,dream,n2
he,he,pns
on,on,acp-p
this,this,d
beauty,beauty,n1
'Tis,it|be,pn|vvz
true,true,j
I,I,pns
have,have,vvb
heard,hear,vvn
it,it,pn
Cla.,Cla.,n-ab
And,and,cc
that,that,cs
no,no,d-x
access,access,n1
No,no,d-x
blessing,blessing,n1
from,from,acp-p
those,those,d
eyes,eye,n2
but,but,acp-p
with,with,acp-p
much,much,d
hazard,hazard,n1
Even,even,av_j
hazard,hazard,n1
of,of,acp-p
a,a,d
life,life,n1
Sil.,Sil.,n-ab
He,he,pns
dares,dare,vvz
not,not,xx
love,love,vvi
her,she,pno
I,I,pns
have,have,vvb
heard,hear,vvn
that,that,cs
too,too,av
but,but,acp-cc
whither,whither,crq-q
points,point,vvz
your,your,po
purpose,purpose,n1
Cla.,Cla.,n-ab
O,o,uh
Silvio,Silvio,n1-nn
let,let,vvb
me,i,pno
speak,speak,vvi
that,that,cs
none,none,pi-x
may,may,vmb
hear,hear,vvi
me,i,pno
None,none,pi-x
but,but,acp-cc
thy,thy,po
truth,truth,n1
I,I,pns
have,have,vvb
loved,love,vvn
this,this,d
Lady,lady,n1
long,long,av_j
Long,long,av_j
given,give,vvn
away,away,av
my,my,po
life,life,n1
to,to,acp-p
her,her,po
devotion,devotion,n1
Long,long,av_j
dwelled,dwell,vvd
upon,upon,acp-p
that,that,d
beauty,beauty,n1
to,to,acp-p
my,my,po
ruin,ruin,n1
Sil.,Sil.,n-ab
does,do,vvz
she,she,pns
know,know,vvb
this,this,d
Cla.,Cla.,n-ab
No,no,uh-x
there,there,av
begins,begin,vvz
my,my,po
misery,misery,n1
Ixion-like,ixion-like,j
I,I,pns
have,have,vvb
only,only,av_j
yet,yet,av
clasped,clasp,vvn
Clouds,cloud,n2
And,and,cc
fed,feed,vvd
upon,upon,acp-p
poor,poor,j
empty,empty,j
dreams,dream,n2
that,that,cs
starve,starve,vvb
me,i,pno
Sil.,Sil.,n-ab
And,and,cc
what,what,crq-q
do,do,vvb
you,you,pn
mean,mean,vvb
to,to,acp-cs
do,do,vvi
now,now,av
Cla.,Cla.,n-ab
Though,though,cs
I,I,pns
die,die,vvb
for't,for|it,acp-p|pn
Though,though,cs
all,all,d
the,the,d
tortures,torture,n2
in,in,acp-p
the,the,d
world,world,n1
hung,hang,vvd
on,on,acp-p
me,i,pno
Armed,arm,vvn
with,with,acp-p
imperious,imperious,j
Love,love,n1
I,I,pns
stand,stand,vvb
prepared,prepare,vvn
now,now,av
With,with,acp-p
this,this,d
to,to,acp-cs
reach,reach,vvi
her,her,po
Chamber,chamber,n1
there,there,av
to,to,acp-cs
see,see,vvi
her,she,pno
And,and,cc
tell,tell,vvb
her,she,pno
boldly,bold,av_j
with,with,acp-p
what,what,crq-r
truth,truth,n1
I,I,pns
love,love,vvb
her,she,pno
Sil.,Sil.,n-ab
'Twill,it|will,pn|vmb
not,not,xx
be,be,vvi
easily,easy,av_j
done,do,vvn
Sir,sir,n1
Cla.,Cla.,n-ab
O,o,uh
my,my,po
Silvio,Silvio,n1-nn
The,the,d
hardest,hard,j-s
things,thing,n2
are,be,vvb
sweetest,sweet,j-s
in,in,acp-p
possession,possession,n1
Sil.,Sil.,n-ab
Nor,nor,cc-x
will,will,vmb
show,show,vvi
much,much,d
discretion,discretion,n1
Cla.,Cla.,n-ab
Love,love,n1
is,be,vvz
blind,blind,j
man,man,n1
And,and,cc
he,he,pns
that,that,cs
looks,look,vvz
for,for,acp-p
reason,reason,n1
there,there,av
far,far,av_j
blinder,blind,j-c
Sil.,Sil.,n-ab
Have,have,vvb
ye,you,pn
considered,consider,vvn
ripely,ripe,av_j
Cla.,Cla.,n-ab
All,all,av_d
that,that,d
may,may,vmb
fall,fall,vvi
And,and,cc
armed,arm,vvn
against,against,acp-p
that,that,cs
all,all,d
Sil.,Sil.,n-ab
Her,her,po
honour,honour,n1
too,too,av
What,what,crq-r
she,she,pns
may,may,vmb
suffer,suffer,vvi
in,in,acp-p
this,this,d
rash,rash,j
adventure,adventure,n1
The,the,d
beauty,beauty,n1
of,of,acp-p
her,her,po
name,name,n1
Cla.,Cla.,n-ab
I'll,I|will,pns|vmb
do,do,vvi
it,it,pn
closely,close,av_j
And,and,cc
only,only,av_j
at,at,acp-p
her,her,po
window,window,n1
with,with,acp-p
that,that,d
caution,caution,n1
Sil.,Sil.,n-ab
Are,be,vvb
there,there,av
no,no,d-x
Guards,guard,n2
Cla.,Cla.,n-ab
Corruption,corruption,n1
chokes,choke,vvz
their,their,po
service,service,n1
Sil.,Sil.,n-ab
Or,or,cc
do,do,vvb
you,you,pn
hold,hold,vvi
her,she,pno
bred,breed,vvd
so,so,av
light,light,j
a,a,d
woman,woman,n1
To,to,acp-cs
hold,hold,vvi
commerce,commerce,n1
with,with,acp-p
strange,strange,j
tongues,tongue,n2
Cla.,Cla.,n-ab
Why,why,crq-q
this,this,d
service,service,n1
This,this,d
only,only,j
hazard,hazard,n1
of,of,acp-p
my,my,po
life,life,n1
must,must,vmb
tell,tell,vvi
her,she,pno
Though,though,cs
she,she,pns
were,be,vvd
Vesta's,Vesta,n1g-nn
self,self,n1
I,I,pns
must,must,vmb
deserve,deserve,vvi
her,she,pno
Sil.,Sil.,n-ab
I,I,pns
would,will,vmd
not,not,xx
have,have,vvi
ye,you,pn
go,go,vvb
pray,pray,vvb
let,let,vvb
it,it,pn
sink,sink,vvi
here,here,av
And,and,cc
think,think,vvb
a,a,d
nobler,noble,j-c
way,way,n1
to,to,acp-cs
raise,raise,vvi
your,your,po
service,service,n1
A,a,d
safer,safe,j-c
and,and,cc
a,a,d
wiser,wise,j-c
Cla.,Cla.,n-ab
'Tis,it|be,pn|vvz
too,too,av
late,late,j
Sir,sir,n1
Sil.,Sil.,n-ab
Then,then,av
I,I,pns
must,must,vmb
say,say,vvi
You,you,pn
shall,shall,vmb
not,not,xx
go,go,vvi
Cla.,Cla.,n-ab
I,I,pns
shall,shall,vmb
not,not,xx
Sil.,Sil.,n-ab
You,you,pn
shall,shall,vmb
not,not,xx
go,go,vvi
that,that,cs
part,part,n1
bred,breed,vvn
with,with,acp-p
ye,you,pn
friendship,friendship,n1
Bids,bid,vvz
me,i,pno
say,say,vvi
boldly,bold,av_j
so,so,av
and,and,cc
you,you,pn
observe,observe,vvb
me,i,pno
Cla.,Cla.,n-ab
You,you,pn
stretch,stretch,vvb
that,that,d
tie,tie,n1
too,too,av
far,far,av_j
Sil.,Sil.,n-ab
I'll,I|will,pns|vmb
stretch,stretch,vvi
it,it,pn
farther,far,av-c_j
The,the,d
honour,honour,n1
that,that,cs
I,I,pns
bear,bear,vvb
that,that,cs
spotless,spotless,j
virtue,virtue,n1
You,you,pn
foully,foul,av_j
seek,seek,vvb
to,to,acp-cs
taint,taint,vvi
unnobly,unnoble,av_j
covet,covet,vvb
Bids,bid,vvz
me,i,pno
command,command,vvi
ye,you,pn
stay,stay,vvb
if,if,cs
not,not,xx
thus,thus,av
force,force,vvb
ye,you,pn
Soto,Soto,n1-nn
This,this,d
will,will,vmb
be,be,vvi
worse,worse,j-c
than,than,cs
climbing,climb,vvg
Cla.,Cla.,n-ab
Why,why,crq-q
do,do,vvb
ye,you,pn
draw,draw,vvi
Sir,sir,n1
Sil.,Sil.,n-ab
To,to,acp-p
kill,kill,vvi
thee,thou,pno
if,if,cs
thy,thy,po
base,base,n1
will,will,vmb
be,be,vvi
thy,thy,po
Master,master,n1
Cla.,Cla.,n-ab
I,I,pns
ever,ever,av
was,be,vvd
your,your,po
friend,friend,n1
Sil.,Sil.,n-ab
Whilst,while,cs
thou,thou,pns
wert,be,vvd2
honest,honest,j
And,and,cc
not,not,xx
a,a,d
Night-thief,night-thief,n1
of,of,acp-p
another's,another,pig_d
honour,honour,n1
I,I,pns
never,never,av-x
called,call,vvd
a,a,d
Fool,fool,n1
my,my,po
friend,friend,n1
a,a,d
madman,madman,n1
That,that,cs
durst,dare,vvd
expose,expose,vvi
his,his,po
fame,fame,n1
to,to,acp-p
all,all,d
opinions,opinion,n2
His,his,po
life,life,n1
to,to,acp-p
unhonest,unhonest,j
dangers,danger,n2
I,I,pns
never,never,av-x
loved,love,vvd
him,he,pno
Durst,dare,vvd
know,know,vvi
his,his,po
name,name,n1
that,that,cs
sought,seek,vvd
a,a,d
virgin's,virgin,n1g
ruin,ruin,n1
Nor,nor,cc-x
ever,ever,av
took,take,vvd
I,I,pns
pleasure,pleasure,n1
in,in,acp-p
acquaintance,acquaintance,n1
With,with,acp-p
men,man,n2
that,that,cs
give,give,vvb
as,as,acp-p
loose,loose,j
reins,reins,n2
to,to,acp-p
their,their,po
fancies,fancy,n2
As,as,acp-p
the,the,d
wild,wild,j
Ocean,ocean,n1
to,to,acp-p
his,his,po
raging,rage,j_vg
fluxes,flux,n2
A,a,d
noble,noble,j
soul,soul,n1
I,I,pns
twin,twin,vvb
with,with,acp-p
and,and,cc
my,my,po
love,love,n1
Follows,follow,vvz
his,his,po
life,life,n1
dares,dare,vvz
master,master,n1
his,his,po
affections,affection,n2
Will,will,vmb
ye,you,pn
give,give,vvi
off,off,acp-av
or,or,cc
fight,fight,vvi
Cla.,Cla.,n-ab
I,I,pns
will,will,vmb
not,not,xx
fight,fight,vvi
with,with,acp-p
ye,you,pn
The,the,d
sacred,sacred,j
name,name,n1
of,of,acp-p
friend,friend,n1
ties,tie,vvz
up,up,acp-av
that,that,d
anger,anger,n1
Rather,rather,av
I'll,I|will,pns|vmb
study,study,vvi
Sil.,Sil.,n-ab
Do,do,vvb
to,to,acp-cs
be,be,vvi
a,a,d
friend,friend,n1
still,still,av
Cla.,Cla.,n-ab
If,if,cs
this,this,d
way,way,n1
I,I,pns
shall,shall,vmb
never,never,av-x
hold,hold,vvi
Sil.,Sil.,n-ab
I'll,I|will,pns|vmb
watch,watch,vvi
ye,you,pn
And,and,cc
if,if,cs
I,I,pns
catch,catch,vvb
ye,you,pn
false,false,j
by,by,acp-p
Heaven,heaven,n1
ye,you,pn
die,die,vvb
for't,for|it,acp-p|pn
All,all,d
love,love,n1
forgot,forget,vvn
Cla.,Cla.,n-ab
When,when,crq-cs
I,I,pns
fear,fear,vvb
that,that,cs
I,I,pns
am,be,vvm
fit,fit,j
for't,for|it,acp-p|pn
Exeunt,exeunt,fw-la
Scaena,scaena,fw-la
Secunda,Secunda,fw-la
Enter,enter,vvb
Lopez,Lopez,n1-nn
at,at,acp-p
a,a,d
Table,table,n1
with,with,acp-p
jewels,jewel,n2
and,and,cc
money,money,n1
upon,upon,acp-p
it,it,pn
an,a,d
Egg,egg,n1
roasting,roast,vvg
by,by,acp-p
a,a,d
Candle,candle,n1
Lop.,Lop.,n-ab
Whilst,while,cs
prodigal,prodigal,j
young,young,j
gaudy,gaudy,j
Fools,fool,n2
are,be,vvb
banqueting,banquet,vvg
And,and,cc
launching,launch,vvg
out,out,av
their,their,po
states,state,n2
to,to,acp-cs
catch,catch,vvi
the,the,d
giddy,giddy,j
Thus,thus,av
do,do,vvb
I,I,pns
study,study,vvi
to,to,acp-cs
preserve,preserve,vvi
my,my,po
fortune,fortune,n1
And,and,cc
hatch,hatch,vvi
with,with,acp-p
care,care,n1
at,at,acp-p
home,home,av_n
the,the,d
wealth,wealth,n1
that,that,cs
Saints,saint,n2
me,i,pno
Here's,here|be,av|vvz
Rubies,ruby,n2
of,of,acp-p
Bengala,Bengala,n1-nn
rich,rich,j
rich,rich,j
glorious,glorious,j
These,these,d
Diamonds,diamond,n2
of,of,acp-p
Ormus,ormus,n1-nn
bought,buy,vvn
for,for,acp-p
little,little,j
Here,here,av
vented,vent,vvd
at,at,acp-p
the,the,d
price,price,n1
of,of,acp-p
PRINCE's,prince,n1g
Ransoms,ransom,n2
How,how,crq-cs
bright,bright,j
they,they,pns
shine,shine,vvb
like,like,acp-p
constellations,constellation,n2
The,the,d
South,south,n1
seas,sea,n2
treasure,treasure,n1
here,here,av
Pearl,pearl,n1
fair,fair,j
and,and,cc
orient,orient,j
Able,able,j
to,to,acp-cs
equal,equal,vvi
Cleapatra's,cleapatra,n1g-nn
Banquet,banquet,n1
Here,here,av
chains,chain,n2
of,of,acp-p
lesser,lesser,j-c
stones,stone,n2
for,for,acp-p
ladies',lady,n2g
