standard,lemma,postag
Virtue,virtue,n1
e'en,even,av
from,from,acp-p
the,the,d
sight,sight,n1
of,of,acp-p
men,man,n2
to,to,acp-cs
make,make,vvi
her,her,po
oath,oath,n1
As,as,acp-p
uncorrupt,uncorrupt,j
as,as,acp-cs
th'honour,the|honour,d|n1
of,of,acp-p
a,a,d
Virgin,virgin,n1
That,that,cs
must,must,vmb
be,be,vvi
strict,strict,j
in,in,acp-p
thought,thought,n1
or,or,cc
else,else,av
that,that,d
title,title,n1
Like,like,acp-p
one,one,crd
of,of,acp-p
Frailties,frailty,n2
ruins,ruin,n2
shrinks,shrink,vvz
to,to,acp-p
dust,dust,n1
No,no,av-x_d
longer,long,av-c_j
she's,she|be,pns|vvz
a,a,d
Virgin,virgin,n1
then,then,av
she's,she|be,pns|vvz
just,just,j
1.,1.,crd
Lord,lord,n1
Chaste,chaste,j
Sir,sir,n1
the,the,d
Truth,truth,n1
and,and,cc
Justice,justice,n1
of,of,acp-p
her,her,po
Vow,vow,n1
To,to,acp-p
her,her,po
deceased,decease,j_vn
Lord's,lord|be,n1|vvz
able,able,j
to,to,acp-cs
make,make,vvi
poor,poor,j
Man's,man,n1g
treasury,treasury,n1
of,of,acp-p
praises,praise,n2
But,but,acp-cc
methinks,methinks,vvz
She,she,pns
that,that,cs
has,have,vvz
no,no,d-x
temptation,temptation,n1
set,set,vvn
before,before,acp-p
her,she,pno
Her,her,po
Virtue,virtue,n1
has,have,vvz
no,no,d-x
conquest,conquest,n1
then,then,av
would,will,vmd
her,her,po
constancy,constancy,n1
Shine,shine,vvi
in,in,acp-p
the,the,d
brightest,bright,j-s
goodness,goodness,n1
of,of,acp-p
her,her,po
glory,glory,n1
If,if,cs
she,she,pns
would,will,vmd
give,give,vvi
admittance,admittance,n1
see,see,vvb
and,and,cc
be,be,vvi
seen,see,vvn
And,and,cc
yet,yet,av
resist,resist,vvi
and,and,cc
conquer,conquer,vvi
There,there,av
were,be,vvd
argument,argument,n1
For,for,acp-p
Angels,angel,n2
't,it,pn
would,will,vmd
outreach,outreach,vvi
the,the,d
life,life,n1
of,of,acp-p
praise,praise,n1
Set,set,vvb
in,in,acp-p
Mortality's,mortality,n1g
shortness,shortness,n1
I,I,pns
speak,speak,vvb
this,this,d
Not,not,xx
for,for,acp-p
Religion,religion,n1
but,but,acp-cc
for,for,acp-p
love,love,n1
of,of,acp-p
her,she,pno
Whom,who,crq-ro
I,I,pns
wish,wish,vvb
less,less,av-c_d
religious,religious,j
and,and,cc
more,more,av-c_d
loving,love,vvg
But,but,acp-cc
I,I,pns
fear,fear,vvb
she's,she|be,pns|vvz
too,too,av
constant,constant,j
that's,that|be,d|vvz
her,her,po
fault,fault,n1
But,but,acp-cc
'tis,it|be,pn|vvz
so,so,av
rare,rare,j
few,few,d
of,of,acp-p
her,her,po
sex,sex,n1
are,be,vvb
took,take,vvn
with't,with|it,acp-p|pn
And,and,cc
that,that,d
makes,make,vvz
some,some,d
amends,amends,n2
L.,L.,n-ab
Card.,Card.,n-ab
You,you,pn
have,have,vvb
put,put,vvn
my,my,po
zeal,zeal,n1
into,into,acp-p
a,a,d
way,way,n1
my,my,po
Lord,lord,n1
I,I,pns
shall,shall,vmb
not,not,xx
be,be,vvi
at,at,acp-p
peace,peace,n1
till,till,acp-cs
I,I,pns
make,make,vvb
perfect,perfect,j
I'll,I|will,pns|vmb
make,make,vvi
her,her,po
victory,victory,n1
harder,hard,j-c
'tis,it|be,pn|vvz
my,my,po
crown,crown,n1
When,when,crq-cs
I,I,pns
bring,bring,vvb
grace,grace,n1
to,to,acp-p
greatest,great,j-s
perfection,perfection,n1
And,and,cc
I,I,pns
dare,dare,vvb
trust,trust,vvi
that,that,d
daughter,daughter,n1
with,with,acp-p
a,a,d
world,world,n1
None,none,pi-x
but,but,acp-cc
her,her,po
vow,vow,n1
and,and,cc
she,she,pns
I,I,pns
know,know,vvb
she,she,pns
wears,wear,vvz
A,a,d
constancy,constancy,n1
will,will,vmb
not,not,xx
deceive,deceive,vvi
my,my,po
praises,praise,n2
A,a,d
Faith,faith,n1
so,so,av
noble,noble,j
she,she,pns
that,that,cs
once,once,acp-cs
knows,know,vvz
Heaven,heaven,n1
Need,need,vvb
put,put,vvi
in,in,acp-p
no,no,d-x
security,security,n1
for,for,acp-p
her,her,po
truth,truth,n1
I,I,pns
dare,dare,vvb
believe,believe,vvi
her,her,po
face,face,n1
use,use,vvb
all,all,d
the,the,d
art,art,n1
Temptation,temptation,n1
witcheries,witchery,n2
sleights,sleight,n2
and,and,cc
subtleties,subtlety,n2
You,you,pn
Temporal,temporal,j
Lords,lord,n2
and,and,cc
all,all,d
your,your,po
means,mean,n2
can,can,vmb
practise,practise,vvi
2.,2.,crd
Lord,lord,n1
My,my,po
Lord,lord,n1
not,not,xx
any,any,d
we,we,pns
L.,L.,n-ab
Card.,Card.,n-ab
Her,her,po
resolute,resolute,j
goodness,goodness,n1
Shall,shall,vmb
as,as,acp-p
a,a,d
Rock,rock,n1
stand,stand,vvb
firm,firm,j
and,and,cc
send,send,vvi
the,the,d
sin,sin,n1
That,that,cs
beat,beat,vvd
against,against,acp-p
it,it,pn
into,into,acp-p
the,the,d
bosom,bosom,n1
of,of,acp-p
the,the,d
owners,owner,n2
weeping,weep,vvg
3.,3.,crd
Lord,lord,n1
We,we,pns
with,with,acp-p
her,her,po
virtues,virtue,n2
so,so,av
L.,L.,n-ab
Card.,Card.,n-ab
O,o,uh
give,give,vvb
me,i,pno
pardon,pardon,vvi
I,I,pns
have,have,vvb
lost,lose,vvn
myself,myself,px
in,in,acp-p
her,she,pno
upon,upon,acp-p
my,my,po
friends,friend,n2
Your,your,po
charitable,charitable,j
censures,censure,n2
I,I,pns
beseech,beseech,vvb
So,so,av
dear,dear,j
her,her,po
white,white,j
fame,fame,n1
is,be,vvz
to,to,acp-p
my,my,po
souls,soul,n2
love,love,vvb
'Tis,it|be,pn|vvz
an,a,d
affliction,affliction,n1
but,but,acp-cc
to,to,acp-cs
hear,hear,vvi
it,it,pn
questioned,question,vvn
She's,she|be,pns|vvz
my,my,po
religious,religious,j
triumph,triumph,n1
If,if,cs
you,you,pn
desire,desire,vvb
a,a,d
belief,belief,n1
rightly,right,av_j
to,to,acp-p
her,she,pno
Think,think,vvb
she,she,pns
can,can,vmb
never,never,av-x
waver,waver,vvi
than,than,cs
you're,you|be,pn|vvb
sure,sure,j
She,she,pns
has,have,vvz
a,a,d
fixed,fix,j_vn
heart,heart,n1
it,it,pn
cannot,can,vmb-x
err,err,vvi
He,he,pns
kills,kill,vvz
my,my,po
hopes,hope,n2
of,of,acp-p
woman,woman,n1
that,that,cs
doubts,doubt,vvz
her,she,pno
1.,1.,crd
Lord,lord,n1
No,no,av-x_d
more,more,av-c_d
my,my,po
Lord,lord,n1
'tis,it|be,pn|vvz
fixed,fix,vvn
L.,L.,n-ab
Card.,Card.,n-ab
Believe,believe,vvb
my,my,po
Judgement,judgement,n1
I,I,pns
never,never,av-x
praise,praise,vvi
in,in,acp-p
vain,vain,j
nor,nor,cc-x
ever,ever,av
spent,spend,vvd
Opinion,opinion,n1
idly,idle,av_j
or,or,cc
lost,lose,j_vn
hopes,hope,n2
of,of,acp-p
any,any,d
Where,where,crq-cs
I,I,pns
once,once,acp-av
placed,place,vvn
it,it,pn
welcome,welcome,uh_j
as,as,acp-cs
my,my,po
joys,joy,n2
Now,now,av
you,you,pn
all,all,d
part,part,n1
believers,believer,n2
of,of,acp-p
her,her,po
Virtue,virtue,n1
All,all,av_d
L.,L.,n-ab
