standard,lemma,postag
Lessons,lesson,n2
o'the,of|the,acp-p|d
Virginals,virginal,n2
Moll,Moll,n1-nn
Yes,yes,uh
Maudl.,Maudl.,n-ab
Yes,yes,uh
you,you,pn
are,be,vvb
a,a,d
dull,dull,j
Maid,maid,n1
o'late,late,av
methinks,methinks,vvb
you,you,pn
had,have,vvd
need,need,n1
have,have,vvi
somewhat,somewhat,av
to,to,acp-cs
quicken,quicken,vvi
your,your,po
Green,green,j
Sickness,sickness,n1
do,do,vvb
you,you,pn
weep,weep,vvi
A,a,d
Husband,husband,n1
Had,have,vvd
not,not,xx
such,such,d
a,a,d
piece,piece,n1
of,of,acp-p
Flesh,flesh,n1
been,be,vvn
ordained,ordain,vvn
what,what,crq-r
had,have,vvd
us,we,pno
Wives,wife,n2
been,be,vvn
good,good,j
for,for,acp-p
To,to,acp-p
make,make,vvi
Salads,salad,n2
or,or,cc
else,else,av
cried,cry,vvd
up,up,acp-av
and,and,cc
down,down,acp-av
for,for,acp-p
sampire,sampire,n1
To,to,acp-p
see,see,vvi
the,the,d
difference,difference,n1
of,of,acp-p
these,these,d
Seasons,season,n2
when,when,crq-cs
I,I,pns
was,be,vvd
of,of,acp-p
your,your,po
youth,youth,n1
I,I,pns
was,be,vvd
lightsome,lightsome,j
and,and,cc
quick,quick,j
two,two,crd
years,year,n2
before,before,acp-cs
I,I,pns
was,be,vvd
married,marry,vvn
You,you,pn
fit,fit,vvb
for,for,acp-p
a,a,d
knight's,knight,n1g
bed,bed,n1
drowsy,drowsy,j
browed,browed,j
dull,dull,j
eyed,eye,j_vn
drossy,drossy,j
spirited,spirit,vvn
I,I,pns
hold,hold,vvb
my,my,po
life,life,n1
you,you,pn
have,have,vvb
forgot,forget,vvn
your,your,po
Dancing,dance,vvg
When,when,crq-cs
was,be,vvd
the,the,d
Dancer,dancer,n1
with,with,acp-p
you,you,pn
Moll,Moll,n1-nn
The,the,d
last,last,ord
week,week,n1
Maudl.,Maudl.,n-ab
Last,last,ord
week,week,n1
when,when,crq-cs
I,I,pns
was,be,vvd
of,of,acp-p
your,your,po
board,board,n1
he,he,pns
missed,miss,vvd
me,i,pno
not,not,xx
a,a,d
night,night,n1
I,I,pns
was,be,vvd
kept,keep,vvn
at,at,acp-p
it,it,pn
I,I,pns
took,take,vvd
delight,delight,n1
to,to,acp-cs
learn,learn,vvi
and,and,cc
he,he,pns
to,to,acp-cs
teach,teach,vvi
me,i,pno
pretty,pretty,j
brown,brown,j
Gentleman,gentleman,n1
he,he,pns
took,take,vvd
pleasure,pleasure,n1
in,in,acp-p
my,my,po
company,company,n1
but,but,acp-cc
you,you,pn
are,be,vvb
dull,dull,j
nothing,nothing,pi-x
comes,come,vvz
nimbly,nimble,av_j
from,from,acp-p
you,you,pn
you,you,pn
dance,dance,vvb
like,like,acp-p
a,a,d
plumber's,plumber,n1g
Daughter,daughter,n1
and,and,cc
deserve,deserve,vvi
two,two,crd
thousand,thousand,crd
pound,pound,n1
in,in,acp-p
Lead,lead,n1
to,to,acp-p
your,your,po
marriage,marriage,n1
and,and,cc
not,not,xx
in,in,acp-p
goldsmith's,goldsmith,n1g
Ware,ware,n1
Enter,enter,vvb
Yellow-hammer,Yellow-hammer,n1-nn
Yell.,Yell.,n-ab
Now,now,av
what's,what|be,crq-q|vvz
the,the,d
din,din,n1
betwixt,betwixt,acp-p
Mother,mother,n1
and,and,cc
Daughter,daughter,n1
ha,ha,uh
Maudl.,Maudl.,n-ab
Faith,faith,n1
small,small,j
telling,tell,vvg
your,your,po
Daughter,daughter,n1
Marry,marry,uh
of,of,acp-p
her,her,po
Errors,error,n2
Yell.,Yell.,n-ab
Errors,error,n2
nay,nay,uh-x
the,the,d
City,city,n1
cannot,can,vmb-x
hold,hold,vvi
you,you,pn
Wife,wife,n1
but,but,acp-cc
you,you,pn
must,must,vmb
needs,needs,av
fetch,fetch,vvi
words,word,n2
from,from,acp-p
Westminster,Westminster,n1-nn
I,I,pns
ha',have,vvb
done,do,vvn
i'faith,i'faith,uh
has,have,vvz
no,no,d-x
attorney's,attorney,n1g
clerk,clerk,n1
been,be,vvn
here,here,av
a,a,d
late,late,j
and,and,cc
changed,change,vvd
his,his,po
half-crown-piece,half-crown-piece,n1
his,his,po
Mother,mother,n1
sent,send,vvd
him,he,pno
or,or,cc
rather,rather,av-c
cozened,cozen,vvn
you,you,pn
with,with,acp-p
a,a,d
guilded,guild,j_vn
Twopence,twopence,n2
to,to,acp-cs
bring,bring,vvi
the,the,d
word,word,n1
in,in,acp-p
fashion,fashion,n1
for,for,acp-p
her,her,po
faults,fault,n2
or,or,cc
cracks,crack,n2
in,in,acp-p
duty,duty,n1
and,and,cc
obedience,obedience,n1
term,term,vvb
'em,they,pno
eeve,eeve,zz
so,so,av
sweet,sweet,j
Wife,wife,n1
As,as,acp-p
there,there,av
is,be,vvz
no,no,d-x
Woman,woman,n1
made,make,vvn
without,without,acp-p
a,a,d
Flaw,flaw,n1
your,your,po
purest,pure,j-s
Lawns,lawn,n2
have,have,vvb
Frays,fray,n2
and,and,cc
cambrics,cambric,n2
Bracks,brack,n2
Maudl.,Maudl.,n-ab
But,but,acp-cc
'tis,it|be,pn|vvz
a,a,d
Husband,husband,n1
solders,solder,vvz
up,up,acp-av
all,all,d
Cracks,crack,n2
Moll,Moll,n1-nn
What,what,crq-q
is,be,vvz
he,he,pns
come,come,vvn
Sir,sir,n1
Yell.,Yell.,n-ab
Sir,sir,n1
Walters,Walters,n1-nn
come,come,vvi
He,he,pns
was,be,vvd
met,meet,vvn
at,at,acp-p
Holborn,Holborn,n1-nn
Bridge,bridge,n1
and,and,cc
in,in,acp-p
his,his,po
company,company,n1
a,a,d
proper,proper,j
fair,fair,j
young,young,j
Gentlewoman,gentlewoman,n1
which,which,crq-r
I,I,pns
guess,guess,vvi
by,by,acp-p
her,her,po
red,red,j
Hair,hair,n1
and,and,cc
other,other,d
rank,rank,n1
descriptions,description,n2
to,to,acp-cs
be,be,vvi
his,his,po
landed,land,j_vn
Niece,niece,n1
brought,bring,vvd
out,out,av
of,of,acp-p
Wales,Wales,n1-nn
which,which,crq-r
Tim,Tim,n1-nn
our,our,po
Son,son,n1
the,the,d
Cambridge,Cambridge,n1-nn
Boy,boy,n1
must,must,vmb
marry,marry,vvi
'Tis,it|be,pn|vvz
a,a,d
match,match,n1
of,of,acp-p
Sir,sir,n1
welter's,welter,n1g-nn
own,own,d
making,make,vvg
to,to,acp-cs
bind,bind,vvi
us,we,pno
to,to,acp-p
him,he,pno
and,and,cc
our,our,po
Heirs,heir,n2
for,for,acp-p
ever,ever,av
Maudl.,Maudl.,n-ab
We,we,pns
are,be,vvb
honoured,honour,vvn
then,then,av
if,if,cs
this,this,d
Baggage,baggage,n1
would,will,vmd
be,be,vvi
humble,humble,j
and,and,cc
kiss,kiss,vvi
him,he,pno
with,with,acp-p
devotion,devotion,n1
when,when,crq-cs
he,he,pns
enters,enter,vvz
I,I,pns
cannot,can,vmb-x
get,get,vvi
her,she,pno
for,for,acp-p
my,my,po
life,life,n1
to,to,acp-cs
instruct,instruct,vvi
her,her,po
Hand,hand,n1
thus,thus,av
before,before,acp-av
and,and,cc
after,after,acp-av
which,which,crq-r
a,a,d
Knight,knight,n1
will,will,vmb
look,look,vvi
for,for,acp-p
before,before,acp-av
and,and,cc
after,after,acp-av
I,I,pns
have,have,vvb
told,tell,vvn
her,she,pno
still,still,av
'tis,it|be,pn|vvz
the,the,d
waving,wave,n1_vg
of,of,acp-p
a,a,d
Woman,woman,n1
does,do,vvz
often,often,av
move,move,vvi
a,a,d
Man,man,n1
and,and,cc
prevails,prevail,vvz
strongly,strong,av_j
But,but,acp-cc
sweet,sweet,j
ha',have,vvb
you,you,pn
sent,send,vvn
to,to,acp-p
Cambridge,Cambridge,n1-nn
has,have,vvz
Tim,Tim,n1-nn
word,word,n1
an't,an|it,cs|pn
Yell.,Yell.,n-ab
Had,have,vvd
word,word,n1
just,just,av_j
the,the,d
day,day,n1
after,after,acp-cs
when,when,crq-cs
you,you,pn
sent,send,vvd
him,he,pno
the,the,d
Silver,silver,n1
Spoon,spoon,n1
to,to,acp-cs
eat,eat,vvi
his,his,po
Broth,broth,n1
in,in,acp-p
the,the,d
Hall,hall,n1
amongst,among,acp-p
the,the,d
Gentlemen,gentleman,n2
Commoners,commoner,n2
Maudl.,Maudl.,n-ab
O,o,uh
'twas,it|be,pn|vvd
timely,timely,j
Enter,enter,vvb
Porter,porter,n1
Yell.,Yell.,n-ab
How,how,crq-q
now,now,av
Port.,Port.,n-ab
A,a,d
Letter,letter,n1
from,from,acp-p
a,a,d
Gentleman,gentleman,n1
in,in,acp-p
Cambridge,Cambridge,n1-nn
Yell.,Yell.,n-ab
O,o,uh
one,one,crd
of,of,acp-p
Hobson's,Hobson,n1g-nn
Porters,porter,n2
thou,thou,pns
art,be,vv2
welcome,welcome,n1_j
I,I,pns
told,tell,vvd
thee,thou,pno
Maud,Maud,n1-nn
we,we,pns
should,shall,vmd
hear,hear,vvi
from,from,acp-p
Tim,Tim,n1-nn
Amantissimis,amantissimis,fw-la
charissimisque,charissimisque,fw-la
ambobus,ambobus,fw-la
parentibus,parentibus,fw-la
patri,patri,fw-la
et,&,&
matri,matri,fw-la
Maudl,Maudlin,n1-nn
What's,what|be,crq-q|vvz
the,the,d
matter,matter,n1
Yell.,Yell.,n-ab
Nay,nay,uh-x
by,by,acp-p
my,my,po
troth,troth,n1
I,I,pns
know,know,vvb
not,not,xx
ask,ask,vvb
not,not,xx
me,i,pno
he's,he|be,pns|vvz
grown,grow,vvn
too,too,av
verbal,verbal,j
this,this,d
Learning,learning,n1
is,be,vvz
a,a,d
great,great,j
Witch,witch,n1
Maud.,Maud.,n-ab
Pray,pray,uh_v
let,let,vvb
me,i,pno
see,see,vvi
it,it,pn
I,I,pns
was,be,vvd
wont,wont,j
to,to,acp-cs
understand,understand,vvi
him,he,pno
Amantissimus,amantissimus,fw-la
charissimus,charissimus,fw-la
he,he,pns
has,have,vvz
sent,send,vvn
the,the,d
carrier's,carrier,n1g
Man,man,n1
he,he,pns
says,say,vvz
ambobus,ambobus,fw-la
parentibus,parentibus,fw-la
for,for,acp-p
a,a,d
pair,pair,n1
of,of,acp-p
Boots,boot,n2
patri,patri,fw-la
et,&,&
matri,matri,fw-la
pay,pay,vvb
the,the,d
Porter,porter,n1
or,or,cc
it,it,pn
makes,make,vvz
no,no,d-x
matter,matter,n1
Port.,Port.,n-ab
Yes,yes,uh
by,by,acp-p
my,my,po
faith,faith,n1
Mistress,mistress,n1
there's,there|be,av|vvz
no,no,d-x
true,true,j
construction,construction,n1
in,in,acp-p
that,that,d
I,I,pns
have,have,vvb
taken,take,vvn
a,a,d
great,great,j
deal,deal,n1
of,of,acp-p
pains,pain,n2
and,and,cc
come,come,vvb
from,from,acp-p
the,the,d
Bell,bell,n1
sweating,sweat,vvg
Let,let,vvb
me,i,pno
come,come,vvi
to't,to|it,acp-p|pn
for,for,acp-cs
I,I,pns
was,be,vvd
a,a,d
Scholar,scholar,n1
forty,forty,crd
years,year,n2
ago,ago,av
'tis,it|be,pn|vvz
thus,thus,av
I,I,pns
warrant,warrant,vvb
you,you,pn
Matri,matri,fw-la
it,it,pn
makes,make,vvz
no,no,d-x
matter,matter,n1
ambobus,ambobus,fw-la
parentibus,parentibus,fw-la
for,for,acp-p
a,a,d
pair,pair,n1
of,of,acp-p
Boots,boot,n2
patri,patri,fw-la
pay,pay,vvb
the,the,d
Porter,porter,n1
amantissimis,amantissimis,fw-la
charissimis,charissimis,fw-la
he's,he|be,pns|vvz
the,the,d
carrier's,carrier,n1g
Man,man,n1
and,and,cc
his,his,po
name,name,n1
is,be,vvz
Sims,Sims,n1-nn
and,and,cc
there,there,av
he,he,pns
says,say,vvz
true,true,j
forsooth,forsooth,uh
my,my,po
name,name,n1
is,be,vvz
Sims,Sims,n1-nn
indeed,indeed,av
I,I,pns
have,have,vvb
not,not,xx
forgot,forget,vvn
all,all,d
my,my,po
learning,learning,n1
A,a,d
Money,money,n1
matter,matter,n1
I,I,pns
thought,think,vvd
I,I,pns
should,shall,vmd
hit,hit,vvi
on't,on|it,acp-p|pn
Yell.,Yell.,n-ab
Go,go,vvb
thou,thou,pns
art,be,vv2
an,a,d
old,old,j
Fox,fox,n1
there's,there|be,av|vvz
a,a,d
Tester,tester,n1
for,for,acp-p
thee,thou,pno
Port.,Port.,n-ab
If,if,cs
I,I,pns
see,see,vvb
your,your,po
Worship,worship,n1
at,at,acp-p
Goose,goose,n1
Fair,fair,j
I,I,pns
have,have,vvb
a,a,d
Dish,dish,n1
of,of,acp-p
Birds,bird,n2
for,for,acp-p
you,you,pn
Yell.,Yell.,n-ab
Why,why,crq-q
dost,do,vv2
dwell,dwell,vvi
at,at,acp-p
Bow,bow,n1
Port.,Port.,n-ab
All,all,av_d
my,my,po
life,life,n1
time,time,n1
Sir,sir,n1
I,I,pns
could,can,vmd
ever,ever,av
say,say,vvi
Bo,bo,uh
to,to,acp-p
a,a,d
Goose,goose,n1
Farewell,farewell,uh
to,to,acp-p
your,your,po
Worship,worship,n1
Exit,Exit,fw-la
Porter,porter,n1
Yell.,Yell.,n-ab
A,a,d
merry,merry,j
Porter,porter,n1
Maudl.,Maudl.,n-ab
How,how,crq-q
can,can,vmb
he,he,pns
choose,choose,vvi
but,but,acp-p
be,be,vvi
so,so,av
coming,come,vvg
with,with,acp-p
Cambridge,Cambridge,n1-nn
Letters,letter,n2
from,from,acp-p
our,our,po
Son,son,n1
Tim,Tim,n1-nn
Yell.,Yell.,n-ab
What's,what|be,crq-q|vvz
here,here,av
maximus,maximus,fw-la
diligo,diligo,fw-la
Faith,faith,n1
I,I,pns
must,must,vmb
to,to,acp-p
my,my,po
learned,learned,j
Counsel,counsel,n1
with,with,acp-p
this,this,d
gear,gear,n1
'twill,it|will,pn|vmb
ne'er,never,av-x
be,be,vvi
discerned,discern,vvn
else,else,av
Maudl.,Maudl.,n-ab
Go,go,vvb
to,to,acp-p
my,my,po
Cousin,cousin,n1
then,then,av
at,at,acp-p
Inns,inn,n2
of,of,acp-p
Court,court,n1
Yell.,Yell.,n-ab
Fie,fie,uh
they,they,pns
are,be,vvb
all,all,d
for,for,acp-p
French,french,j-nn
they,they,pns
speak,speak,vvb
no,no,d-x
Latin,latin,j-nn
Maudl.,Maudl.,n-ab
The,the,d
Parson,parson,n1
then,then,av
will,will,vmb
do,do,vvi
it,it,pn
Enter,enter,vvb
a,a,d
Gentleman,gentleman,n1
with,with,acp-p
a,a,d
Chain,chain,n1
Yell.,Yell.,n-ab
Nay,nay,uh-x
he,he,pns
disclaims,disclaim,vvz
it,it,pn
calls,call,vvz
Latin,latin,j-nn
Papistry,papistry,n1
he,he,pns
will,will,vmb
not,not,xx
deal,deal,vvi
with,with,acp-p
it,it,pn
What,what,crq-q
is't,be|it,vvz|pn
you,you,pn
lack,lack,vvb
Gentleman,gentleman,n1
Gent.,Gent.,n-ab
Pray,pray,uh_v
weigh,weigh,vvb
this,this,d
Chain,chain,n1
Enter,enter,vvb
Sir,sir,n1
Walter,Walter,n1-nn
Whorehound,whorehound,n1-nn
Welch,Welch,n1-nn
Gentlewoman,gentlewoman,n1
and,and,cc
Davy,Davy,n1-nn
Dahanna,Dahanna,n1-nn
S.,S.,n-ab
Walt.,Walt.,n-ab
Now,now,av
Wench,wench,n1
thou,thou,pns
art,be,vv2
welcome,welcome,n1_j
to,to,acp-p
the,the,d
Heart,heart,n1
of,of,acp-p
the,the,d
City,city,n1
of,of,acp-p
London,London,n1-nn
W.,W.,n-ab
Gent.,Gent.,n-ab
Dugat,dugat,zz
a,a,d
whee,whee,fw-mi
S.,S.,n-ab
Walt.,Walt.,n-ab
You,you,pn
can,can,vmb
thank,thank,vvi
me,i,pno
in,in,acp-p
English,english,j-nn
if,if,cs
you,you,pn
list,list,vvb
W.,W.,n-ab
Gent.,Gent.,n-ab
I,I,pns
can,can,vmb
Sir,sir,n1
simply,simple,av_j
S.,S.,n-ab
Walt.,Walt.,n-ab
'Twill,it|will,pn|vmb
serve,serve,vvi
to,to,acp-cs
pass,pass,vvi
Wench,wench,n1
'twas,it|be,pn|vvd
strange,strange,j
that,that,cs
I,I,pns
should,shall,vmd
lie,lie,vvi
with,with,acp-p
thee,thou,pno
so,so,av
often,often,av
to,to,acp-cs
leave,leave,vvi
thee,thou,pno
without,without,acp-p
English,english,j-nn
that,that,cs
were,be,vvd
unnatural,unnatural,j
I,I,pns
bring,bring,vvb
thee,thou,pno
up,up,acp-av
to,to,acp-cs
turn,turn,vvi
thee,thou,pno
into,into,acp-p
Gold,gold,n1
Wench,wench,n1
and,and,cc
make,make,vvb
thy,thy,po
fortune,fortune,n1
shine,shine,vvi
like,like,acp-p
your,your,po
bright,bright,j
Trade,trade,n1
a,a,d
goldsmith's,goldsmith,n1g
Shop,shop,n1
sets,set,vvz
out,out,av
a,a,d
City,city,n1
Maid,maid,n1
Davy,Davy,n1-nn
Dahanna,Dahanna,n1-nn
not,not,xx
a,a,d
word,word,n1
Dau.,Dau.,n-ab
Mum,mum,uh_j
mum,mum,uh_j
Sir,sir,n1
S.,S.,n-ab
Walt.,Walt.,n-ab
Here,here,av
you,you,pn
must,must,vmb
pass,pass,vvi
for,for,acp-p
a,a,d
pure,pure,j
Virgin,virgin,n1
Dau.,Dau.,n-ab
Pure,pure,j
Welsh,welsh,j-nn
Virgin,virgin,n1
she,she,pns
lost,lose,vvd
her,her,po
Maidenhead,maidenhead,n1
in,in,acp-p
Brekenockeshire,Brekenockeshire,n1-nn
S.,S.,n-ab
Walt.,Walt.,n-ab
I,I,pns
hear,hear,vvb
you,you,pn
mumble,mumble,vvb
Davy,Davy,n1-nn
Dau.,Dau.,n-ab
I,I,pns
have,have,vvb
Teeth,tooth,n2
Sir,sir,n1
I,I,pns
need,need,vvb
not,not,xx
mumble,mumble,vvi
yet,yet,av
this,this,d
forty,forty,crd
years,year,n2
S.,S.,n-ab
Walt.,Walt.,n-ab
The,the,d
Knave,knave,n1
bites,bite,vvz
plaguely,plaguely,av_j
Yell.,Yell.,n-ab
What's,what|be,crq-q|vvz
your,your,po
price,price,n1
Sir,sir,n1
Gent.,Gent.,n-ab
A,a,d
hundred,hundred,crd
pound,pound,n1
Sir,sir,n1
Yell.,Yell.,n-ab
A,a,d
hundred,hundred,crd
marks,mark,n2
the,the,d
utmost,utmost,j
'tis,it|be,pn|vvz
not,not,xx
for,for,acp-p
me,i,pno
else,else,av
What,what,crq-q
Sir,sir,n1
Walter,Walter,n1-nn
Whorehound,whorehound,n1-nn
Moll,Moll,n1-nn
O,o,uh
Death,death,n1
Exit,Exit,fw-la
Moll,Moll,n1-nn
Maud.,Maud.,n-ab
Why,why,crq-q
Daughter,daughter,n1
Faith,faith,n1
the,the,d
Baggage,baggage,n1
a,a,d
bashful,bashful,j
Girl,girl,n1
Sir,sir,n1
these,these,d
young,young,j
things,thing,n2
are,be,vvb
shamefast,shamefast,j
besides,beside,acp-av
you,you,pn
have,have,vvb
a,a,d
presence,presence,n1
sweet,sweet,j
Sir,sir,n1
Walter,Walter,n1-nn
able,able,j
to,to,acp-cs
daunt,daunt,vvi
a,a,d
Maid,maid,n1
brought,bring,vvd
up,up,acp-av
i'the,in|the,acp-p|d
City,city,n1
Enter,enter,vvb
Marry,mary,n1-nn
A,a,d
brave,brave,j
Court,court,n1
Spirit,spirit,n1
makes,make,vvz
our,our,po
virgin's,virgin,n1g
quiver,quiver,n1
and,and,cc
kiss,kiss,vvi
with,with,acp-p
trembling,tremble,j_vg
Thighs,thigh,n2
Yet,yet,av
see,see,vvb
she,she,pns
comes,come,vvz
Sir,sir,n1
S.,S.,n-ab
Walt.,Walt.,n-ab
Why,why,crq-cs
how,how,crq-cs
now,now,av
pretty,pretty,j
Mistress,mistress,n1
now,now,av
I,I,pns
have,have,vvb
caught,catch,vvn
you,you,pn
What,what,crq-q
can,can,vmb
you,you,pn
injure,injure,vvi
so,so,av
your,your,po
time,time,n1
to,to,acp-cs
stray,stray,vvi
thus,thus,av
from,from,acp-p
your,your,po
faithful,faithful,j
Servant,servant,n1
Yell.,Yell.,n-ab
Pish,pish,uh
stop,stop,vvb
your,your,po
words,word,n2
good,good,j
Knight,knight,n1
'twill,it|will,pn|vmb
make,make,vvi
her,she,pno
blush,blush,vvi
else,else,av
which,which,crq-r
wound,wind,vvd
too,too,av
high,high,j
for,for,acp-cs
the,the,d
Daughters,daughter,n2
of,of,acp-p
the,the,d
Freedom,freedom,n1
honour,honour,n1
and,and,cc
faithful,faithful,j
Servant,servant,n1
they,they,pns
are,be,vvb
compliments,compliment,n2
for,for,acp-p
the,the,d
worthies,worthy,n2_j
of,of,acp-p
Whitehall,Whitehall,n1-nn
or,or,cc
Greenwich,Greenwich,n1-nn
e'en,even,av
plain,plain,j
sufficient,sufficient,j
subsidy,subsidy,n1
words,word,n2
serves,serve,vvz
us,we,pno
Sir,sir,n1
And,and,cc
is,be,vvz
this,this,d
Gentlewoman,gentlewoman,n1
your,your,po
worthy,worthy,j
Niece,niece,n1
S.,S.,n-ab
Walt.,Walt.,n-ab
You,you,pn
may,may,vmb
be,be,vvi
bold,bold,j
with,with,acp-p
her,she,pno
on,on,acp-p
these,these,d
terms,term,n2
'tis,it|be,pn|vvz
she,she,pns
Sir,sir,n1
Heir,heir,n1
to,to,acp-p
some,some,d
nineteen,nineteen,crd
Mountains,mountain,n2
Yell.,Yell.,n-ab
Bless,bless,vvb
us,we,pno
all,all,d
you,you,pn
overwhelm,overwhelm,vvb
me,i,pno
Sir,sir,n1
with,with,acp-p
love,love,n1
and,and,cc
riches,riches,n2
S.,S.,n-ab
Walt.,Walt.,n-ab
And,and,cc
all,all,d
as,as,acp-cs
high,high,j
as,as,acp-cs
Paul's,Paul,n1g-nn
Dau.,Dau.,n-ab
Here's,here|be,av|vvz
work,work,n1
i'faith,i'faith,uh
S.,S.,n-ab
Walt.,Walt.,n-ab
How,how,crq-q
sayest,say,vv2
thou,thou,pns
Davy,Davy,n1-nn
Dau.,Dau.,n-ab
Higher,high,j-c
Sir,sir,n1
by,by,acp-p
far,far,av_j
you,you,pn
cannot,can,vmb-x
see,see,vvi
the,the,d
top,top,n1
of,of,acp-p
'em,they,pno
Yell.,Yell.,n-ab
What,what,crq-q
Man,man,n1
Maudlin,Maudlin,n1-nn
salute,salute,vvb
this,this,d
Gentlewoman,gentlewoman,n1
our,our,po
Daughter,daughter,n1
if,if,cs
things,thing,n2
hit,hit,vvd
right,right,av_j
Enter,enter,vvb
Tuchwood,Tuchwood,n1-nn
junior,junior,j
T.I.,T.I.,n-ab
My,my,po
Knight,knight,n1
with,with,acp-p
a,a,d
brace,brace,n1
of,of,acp-p
Footmen,footman,n2
is,be,vvz
come,come,vvn
and,and,cc
brought,bring,vvn
up,up,acp-av
his,his,po
Ewe,ewe,n1
Mutton,mutton,n1
to,to,acp-cs
find,find,vvi
a,a,d
Ram,ram,n1
at,at,acp-p
London,London,n1-nn
I,I,pns
must,must,vmb
hasten,hasten,vvi
it,it,pn
or,or,cc
else,else,av
pick,pick,vvb
a,a,d
Famine,famine,n1
her,her,po
blood's,blood,n1g
mine,mine,n1
and,and,cc
that's,that|be,d|vvz
the,the,d
surest,sure,j-s
Well,well,uh_mi
Knight,knight,n1
that,that,cs
choice,choice,n1
spoy,spoy,zz
is,be,vvz
only,only,av_j
kept,keep,vvn
for,for,acp-p
me,i,pno
Moll,Moll,n1-nn
Sir,sir,n1
T.I.,T.I.,n-ab
Turn,turn,vvb
not,not,xx
to,to,acp-p
me,i,pno
till,till,acp-cs
thou,thou,pns
mayst,may,vm2
lawfully,lawful,av_j
it,it,pn
but,but,acp-av
whets,whet,vvz
my,my,po
stomach,stomach,n1
which,which,crq-r
is,be,vvz
too,too,av
sharp,sharp,av_j
set,set,vvn
already,already,av
Read,Read,vvb
that,that,cs
note,note,n1
carefully,careful,av_j
keep,keep,vvb
me,i,pno
from,from,acp-p
suspicion,suspicion,n1
still,still,av
nor,nor,cc-x
know,know,vvb
my,my,po
zeal,zeal,n1
but,but,acp-p
in,in,acp-p
thy,thy,po
Heart,heart,n1
read,read,vvb
and,and,cc
send,send,vvi
but,but,acp-p
thy,thy,po
liking,like,n1_vg
in,in,acp-p
three,three,crd
words,word,n2
I'll,I|will,pns|vmb
be,be,vvi
at,at,acp-p
hand,hand,n1
