standard,lemma,postag
and,and,cc
Schemes,scheme,n2
shall,shall,vmb
dignify,dignify,vvi
her,her,po
sense,sense,n1
And,and,cc
honour's,honour,n1g
Peace,peace,n1
with,with,acp-p
clearest,clear,j-s
eloquence,eloquence,n1
Ar.,Ar.,n-ab
Her,her,po
graces,grace,n2
in,in,acp-p
my,my,po
numbers,number,n2
shall,shall,vmb
be,be,vvi
seen,see,vvn
So,so,av
full,full,j
that,that,cs
nothing,nothing,pi-x
can,can,vmb
be,be,vvi
added,add,vvn
more,more,av-c_d
Nor,nor,cc-x
aught,aught,pi
subtracted,subtract,vvn
true,true,j
Arithmetic,arithmetic,n1
Will,will,vmb
multiply,multiply,vvi
and,and,cc
make,make,vvi
them,they,pno
infinite,infinite,j
Music,music,n1
Music,music,n1
shall,shall,vmb
feast,feast,vvi
the,the,d
bounteous,bounteous,j
ears,ear,n2
of,of,acp-p
Peace,peace,n1
Whilst,while,cs
she,she,pns
inspires,inspire,vvz
her,her,po
numb,numb,j
conceit,conceit,n1
with,with,acp-p
life,life,n1
Varying,vary,vvg
each,each,d
concord,concord,n1
mood,mood,n1
and,and,cc
faculty,faculty,n1
In,in,acp-p
flowing,flow,j_vg
strains,strain,n2
and,and,cc
rapting,rapt,j_vg
Symphony,symphony,n1
Astr.,Astr.,n-ab
The,the,d
motions,motion,n2
of,of,acp-p
the,the,d
Planets,planet,n2
and,and,cc
their,their,po
Spheres,sphere,n2
The,the,d
Stars,star,n2
their,their,po
influence,influence,n1
quantities,quantity,n2
consents,consent,n2
All,all,d
that,that,cs
Astronomy,astronomy,n1
can,can,vmb
teach,teach,vvi
or,or,cc
know,know,vvi
She,she,pns
doth,do,vvz
profess,profess,vvi
from,from,acp-p
sacred,sacred,j
Peace,peace,n1
to,to,acp-cs
flow,flow,vvi
Geo.,Geo.,n-ab
And,and,cc
I,I,pns
will,will,vmb
make,make,vvi
her,her,po
powers,power,n2
demonstrative,demonstrative,j
In,in,acp-p
all,all,d
my,my,po
angles,angle,n2
circles,circle,n2
cubes,cube,n2
or,or,cc
squares,square,n2_j
The,the,d
very,very,j
state,state,n1
of,of,acp-p
Peace,peace,n1
shall,shall,vmb
seem,seem,vvi
to,to,acp-cs
shine,shine,vvi
In,in,acp-p
every,every,d
figure,figure,n1
or,or,cc
dimensive,dimensive,j
line,line,n1
Peace,Peace,n1-nn
Enough,enough,av_d
fair,fair,j
Virgins,virgin,n2
Time,time,n1
shall,shall,vmb
prove,prove,vvi
this,this,d
true,true,j
Whilst,while,cs
you,you,pn
do,do,vvb
honour,honour,vvi
Peace,peace,n1
she'll,she|will,pns|vmb
cherish,cherish,vvi
you,you,pn
Enter,enter,vvb
Mavortius,Mavortius,n1-nn
Philarchus,Philarchus,n1-nn
Larius,Larius,n1-nn
Hiletus,Hiletus,n1-nn
Chrisoganus,Chrisoganus,n1-nn
Omnes,omnes,fw-la
Honour,honour,n1
and,and,cc
safety,safety,n1
still,still,av
attend,attend,vvb
fair,fair,j
Peace,peace,n1
Peace,Peace,n1
Thanks,thank,n2
noble,noble,j
Lords,lord,n2
and,and,cc
worthy,worthy,j
Gentlemen,gentleman,n2
But,but,acp-cc
wherefore,wherefore,crq-q
look,look,vvb
you,you,pn
so,so,av
askance,askance,av
on,on,acp-p
these,these,d
As,as,acp-cs
if,if,cs
they,they,pns
were,be,vvd
not,not,xx
worthy,worthy,j
your,your,po
salutes,salute,n2
Omnes,omnes,fw-la
Because,because,acp-cs
we,we,pns
knew,know,vvd
them,they,pno
not,not,xx
Chri,Chri,n1-nn
The,the,d
more,more,av-c_d
your,your,po
blame,blame,n1
Peace,Peace,n1
O,o,uh
pitied,pity,j_vn
state,state,n1
most,most,av-s_d
weak,weak,j
where,where,crq-cs
nobles,noble,n2_j
want,want,vvi
The,the,d
love,love,n1
and,and,cc
knowledge,knowledge,n1
of,of,acp-p
the,the,d
liberal,liberal,j
Arts,art,n2
Are,be,vvb
you,you,pn
the,the,d
men,man,n2
for,for,acp-p
birth,birth,n1
and,and,cc
place,place,n1
admired,admire,vvd
By,by,acp-p
whose,who,crq-rg
great,great,j
motions,motion,n2
lesser,lesser,j-c
wheels,wheel,n2
turn,turn,vvb
round,round,av_j
And,and,cc
shall,shall,vmb
your,your,po
minds,mind,n2
affect,affect,vvb
so,so,av
dull,dull,j
a,a,d
course,course,n1
As,as,acp-p
if,if,cs
your,your,po
sense,sense,n1
where,where,crq-cs
most,most,av-s_d
irrational,irrational,j
What,what,crq-q
is,be,vvz
a,a,d
man,man,n1
superior,superior,j
to,to,acp-p
a,a,d
beast,beast,n1
But,but,acp-p
for,for,acp-p
his,his,po
mind,mind,n1
nor,nor,cc-x
that,that,d
ennobles,ennoble,vvz
him,he,pno
While,while,cs
he,he,pns
dejects,deject,vvz
his,his,po
reason,reason,n1
making,make,vvg
it,it,pn
The,the,d
slave,slave,n1
unto,unto,acp-p
his,his,po
brutish,brutish,j
appetite,appetite,n1
Make,make,vvb
then,then,av
your,your,po
minds,mind,n2
illustrious,illustrious,j
in,in,acp-p
your,your,po
deeds,deed,n2
And,and,cc
each,each,d
choose,choose,vvb
in,in,acp-p
this,this,d
troop,troop,n1
a,a,d
spousal,spousal,j
mate,mate,n1
Mauo.,Mauo.,n-ab
we,we,pns
do,do,vvb
obey,obey,vvi
And,and,cc
I,I,pns
choose,choose,vvb
Music,music,n1
first,first,ord
Phil.,Phil.,n-ab
I,I,pns
Geometry,geometry,n1
Hile.,Hile.,n-ab
I,I,pns
Rhetoric,rhetoric,n1
Lar.,Lar.,n-ab
And,and,cc
I,I,pns
Astronomy,astronomy,n1
Chri.,Chri.,n-ab
And,and,cc
I,I,pns
to,to,acp-cs
be,be,vvi
a,a,d
servant,servant,n1
unto,unto,acp-p
all,all,d
Peace,Peace,n1
But,but,acp-cc
now,now,av
beware,beware,vvb
ye,you,pn
injure,injure,vvi
not,not,xx
the,the,d
fame,fame,n1
Of,of,acp-p
these,these,d
bright,bright,j
Virgins,virgin,n2
with,with,acp-p
adulterate,adulterate,j
love,love,n1
Mean,mean,vvb
time,time,n1
their,their,po
servant,servant,n1
here,here,av
Chrisoganus,Chrisoganus,n1-nn
Shall,shall,vmb
teach,teach,vvi
of,of,acp-p
every,every,d
Art,art,n1
the,the,d
mystery,mystery,n1
Exeunt,exeunt,fw-la
Peace,peace,n1
and,and,cc
Arts,art,n2
Mauo.,Mauo.,n-ab
But,but,acp-cc
if,if,cs
by,by,acp-p
Art,art,n1
as,as,acp-cs
all,all,d
our,our,po
Artists,artist,n2
say,say,vvi
There,there,av
is,be,vvz
no,no,d-x
real,real,j
truth,truth,n1
to,to,acp-cs
be,be,vvi
attained,attain,vvn
Why,why,crq-q
should,shall,vmd
we,we,pns
labour,labour,vvi
in,in,acp-p
their,their,po
loves,love,n2
bestow,bestow,vvi
The,the,d
wisest,wise,j-s
said,say,vvd
I,I,pns
know,know,vvb
I,I,pns
nothing,nothing,pi-x
know,know,vvb
Chri.,Chri.,n-ab
The,the,d
wisest,wise,j-s
was,be,vvd
a,a,d
fool,fool,n1
for,for,acp-p
saying,say,vvg
so,so,av
That,that,cs
Oracle,oracle,n1
pronounced,pronounce,vvd
wise,wise,j
Socrates,Socrates,n1-nn
For,for,acp-cs
do,do,vvb
I,I,pns
know,know,vvb
I,I,pns
see,see,vvb
you,you,pn
or,or,cc
the,the,d
light,light,j
Or,or,cc
do,do,vvb
you,you,pn
know,know,vvb
you,you,pn
hear,hear,vvb
me,i,pno
or,or,cc
I,I,pns
touch,touch,vvb
you,you,pn
Phil.,Phil.,n-ab
All,all,av_d
this,this,d
we,we,pns
needs,needs,av
must,must,vmb
know,know,vvi
assuredly,assure,av_vn
Chri.,Chri.,n-ab
If,if,cs
this,this,d
be,be,vvb
certain,certain,j
then,then,av
which,which,crq-r
comes,come,vvz
from,from,acp-p
sense,sense,n1
The,the,d
knowledge,knowledge,n1
proper,proper,j
to,to,acp-p
the,the,d
soul,soul,n1
is,be,vvz
truer,true,j-c
For,for,acp-cs
that,that,cs
pure,pure,j
knowledge,knowledge,n1
by,by,acp-p
the,the,d
which,which,crq-r
we,we,pns
know,know,vvb
A,a,d
thing,thing,n1
to,to,acp-cs
be,be,vvi
with,with,acp-p
true,true,j
cause,cause,n1
how,how,crq-cs
it,it,pn
is,be,vvz
Is,be,vvz
more,more,av-c_d
exact,exact,j
than,than,cs
that,that,d
which,which,crq-r
knows,know,vvz
it,it,pn
is,be,vvz
And,and,cc
reacheth,reach,vvz
not,not,xx
to,to,acp-p
knowledge,knowledge,n1
of,of,acp-p
the,the,d
cause,cause,n1
Besides,beside,acp-p
that,that,d
knowledge,knowledge,n1
that,that,cs
considers,consider,vvz
things,thing,n2
Abjunct,abjunct,av_j
from,from,acp-p
sencive,sencive,j
matter,matter,n1
is,be,vvz
exacter,exacter,n1
Then,then,av
that,that,cs
which,which,crq-r
joins,join,vvz
itself,itself,px
with,with,acp-p
elements,element,n2
Arithmetic,arithmetic,n1
ever,ever,av
considers,consider,vvz
numbers,number,n2
Abstract,abstract,j
from,from,acp-p
sencive,sencive,j
matter,matter,n1
Music,music,n1
still,still,av
Considers,consider,vvz
it,it,pn
with,with,acp-p
sense,sense,n1
as,as,acp-cs
mixed,mix,vvn
with,with,acp-p
sound,sound,n1
Therefore,therefore,av
arithmetic,arithmetic,j
is,be,vvz
more,more,av-c_d
exact,exact,j
And,and,cc
more,more,av-c_d
exact,exact,j
than,than,cs
is,be,vvz
Geometry,geometry,n1
Since,since,acp-p
unitas,unitas,fw-la
is,be,vvz
still,still,j
simplicior,simplicior,fw-la
puncto,puncto,fw-la
And,and,cc
number,number,n1
simpler,simple,j-c
than,than,cs
is,be,vvz
magnitude,magnitude,n1
For,for,acp-p
unitas,vnitas,fw-la
may,may,vmb
still,still,av
be,be,vvi
sine,sine,fw-la
puncto,puncto,fw-la
But,but,acp-cc
Punctus,punctus,fw-la
never,never,av-x
without,without,acp-p
Unity,unity,n1
Nor,nor,cc-x
Magnitudo,magnitudo,fw-la
sine,sine,fw-la
Numero,numero,fw-la
Dum,dum,fw-la
enim,enim,fw-la
punctus,punctus,fw-la
ponitur,ponitur,fw-la
ponitur,ponitur,fw-la
ex,ex,fw-la
necessitate,necessitate,n1
unitas,unitas,fw-la
Mauo.,Mauo.,n-ab
But,but,acp-cc
all,all,d
this,this,d
proves,prove,vvz
not,not,xx
we,we,pns
may,may,vmb
know,know,vvi
a,a,d
truth,truth,n1
Chri.,Chri.,n-ab
If,if,cs
we,we,pns
have,have,vvb
this,this,d
we,we,pns
call,call,vvb
Scientia,scientia,fw-la
We,we,pns
must,must,vmb
have,have,vvi
truth,truth,n1
of,of,acp-p
mere,mere,j
necessity,necessity,n1
For,for,acp-cs
Acribeia,Acribeia,n1
doth,do,vvz
not,not,xx
signify,signify,vvi
Only,only,av_j
a,a,d
certainty,certainty,n1
in,in,acp-p
that,that,cs
we,we,pns
know,know,vvb
But,but,acp-cc
certainty,certainty,n1
with,with,acp-p
all,all,d
perfection,perfection,n1
Phil.,Phil.,n-ab
Although,although,cs
I,I,pns
am,be,vvm
not,not,xx
satisfied,satisfy,vvn
in,in,acp-p
this,this,d
It,it,pn
doth,do,vvz
me,i,pno
good,good,j
to,to,acp-cs
hear,hear,vvi
him,he,pno
thus,thus,av
discourse,discourse,n1
Mavor,mavor,n1
My,my,po
Lords,lord,n2
let's,let|we,vvb|pno
betake,betake,vvi
us,we,pno
to,to,acp-p
our,our,po
studies,study,n2
Phil.,Phil.,n-ab
In,in,acp-p
nothing,nothing,pi-x
am,be,vvm
I,I,pns
better,better,av-c_j
pleased,please,vvn
let's,let|we,vvb|pno
go,go,vvi
Exeunt,exeunt,fw-la
Enter,enter,vvb
Incle,incle,n1-nn
Belch,Belch,n1-nn
Gut,gut,n1
Posthast,posthaste,av
The,the,d
player's,player,n1g
Song,song,n1
The,the,d
nut-brown,nut-brown,j
ale,ale,n1
the,the,d
nutbrown,nutbrown,j
ale,ale,n1
Puts,put,vvz
down,down,acp-av
all,all,d
drink,drink,n1
when,when,crq-cs
it,it,pn
is,be,vvz
stale,stale,j
The,the,d
toast,toast,n1
the,the,d
Nutmeg,nutmeg,n1
and,and,cc
the,the,d
ginger,ginger,n1
Will,will,vmb
make,make,vvi
a,a,d
sighing,sigh,j_vg
man,man,n1
a,a,d
singer,singer,n1
Ale,ale,n1
gives,give,vvz
a,a,d
buffet,buffet,n1
in,in,acp-p
the,the,d
head,head,n1
But,but,acp-cc
ginger,ginger,n1
underprops,underprop,n2
the,the,d
brain,brain,n1
When,when,crq-cs
ale,ale,n1
would,will,vmd
strike,strike,vvi
a,a,d
strong,strong,j
man,man,n1
dead,dead,j
Then,then,av
nutmeg,nutmeg,n1
tempers,temper,n2
it,it,pn
again,again,av
The,the,d
nutbrown,nutbrown,j
ale,ale,n1
the,the,d
nutbrown,nutbrown,j
ale,ale,n1
Puts,put,vvz
down,down,acp-av
all,all,d
drink,drink,n1
when,when,crq-cs
it,it,pn
is,be,vvz
stale,stale,j
Inc.,Inc.,n-ab
This,this,d
Peace,peace,n1
breeds,breed,vvz
such,such,d
Plenty,plenty,n1
trades,trade,n2
serve,serve,vvb
no,no,d-x
turns,turn,n2
Bel.,Bel.,n-ab
The,the,d
more,more,d-c
fools,fool,n2
we,we,pns
to,to,acp-p
follow,follow,vvi
them,they,pno
Post.,Post.,n-ab
Let's,let|we,vvb|pno
make,make,vvi
up,up,acp-av
a,a,d
company,company,n1
of,of,acp-p
Players,player,n2
For,for,acp-cs
we,we,pns
can,can,vmb
all,all,d
sing,sing,vvi
and,and,cc
say,say,vvi
And,and,cc
so,so,av
with,with,acp-p
practice,practice,n1
soon,soon,av
may,may,vmb
learn,learn,vvi
to,to,acp-cs
play,play,vvi
Incle,incle,n1-nn
True,true,j
could,can,vmd
our,our,po
action,action,n1
answer,answer,vvb
your,your,po
extempore,extempore,av
Post.,Post.,n-ab
I'll,I|will,pns|vmb
teach,teach,vvi
ye,you,pn
to,to,acp-cs
play,play,vvi
true,true,j
Politicians,politician,n2
Incle,incle,n1-nn
Why,why,crq-q
those,those,d
are,be,vvb
th'falsest,the|false,d|j-s
subtle,subtle,j
fellows,fellow,n2
lives,live,vvz
Bel.,Bel.,n-ab
I,I,pns
pray,pray,vvb
sir,sir,n1
what,what,crq-r
titles,title,n2
have,have,vvb
travailing,travail,vvg
Players,player,n2
Post.,Post.,n-ab
Why,why,crq-q
proper-fellows,proper-fellow,n2
they,they,pns
play,play,vvb
Lords,lord,n2
and,and,cc
Kings,king,n2
Incle,Incle,n1
What,what,crq-q
parts,part,n2
would,will,vmd
best,best,j-s
become,become,vvi
us,we,pno
sir,sir,n1
I,I,pns
pray,pray,vvb
Bel.,Bel.,n-ab
Faith,faith,n1
to,to,acp-cs
play,play,vvi
Rogues,rogue,n2
till,till,acp-cs
we,we,pns
be,be,vvb
bound,bind,vvn
for,for,acp-p
running,run,vvg
away,away,av
Post.,Post.,n-ab
Content,content,j
Scrivener,scrivener,n1
ho,ho,uh
You,you,pn
must,must,vmb
tie,tie,vvi
a,a,d
knot,knot,n1
of,of,acp-p
Knaves,knave,n2
together,together,av
Enter,enter,vvb
a,a,d
Scrivener,scrivener,n1
Scri.,Scri.,n-ab
Your,your,po
appellations,appellation,n2
Post.,Post.,n-ab
Your,your,po
names,name,n2
he,he,pns
means,mean,vvz
the,the,d
man's,man|be,n1|vvz
learned,learn,vvn
Belch,Belch,n1-nn
I,I,pns
Belch,belch,vvb
the,the,d
Beard-maker,beard-maker,n1
Gut.,Gut.,n-ab
I,I,pns
Gut,gut,n1
the,the,d
Fiddle-string-maker,fiddle-string-maker,n1
Incle,incle,n1-nn
I,I,pns
Incle,incle,n1-nn
the,the,d
Pedlar,pedlar,n1
Post.,Post.,n-ab
I,I,pns
Master,master,n1
Posthast,Posthast,n1-nn
the,the,d
Poet,poet,n1
Scri.,Scri.,n-ab
Your,your,po
nomenclature,nomenclature,n1
Post.,Post.,n-ab
O,o,uh
stately,stately,j
Scrivener,scrivener,n1
that's,that|be,d|vvz
where,where,crq-cs
dwell,dwell,vvb
ye,you,pn
Omnes,omnes,fw-la
Townsmen,townsman,n2
townsmen,townsman,n2
all,all,d
Scri.,Scri.,n-ab
The,the,d
x,obligatory,n2g_j
Condition,condition,n1
Post.,Post.,n-ab
Politician,politician,n1
Players,player,n2
Exit,Exit,fw-la
Scrivener,Scrivener,n1-nn
Bel.,Bel.,n-ab
But,but,acp-cc
whose,who,crq-rg
men,man,n2
are,be,vvb
we,we,pns
all,all,d
this,this,d
while,while,n1
Post.,Post.,n-ab
Whose,who,crq-rg
but,but,acp-p
the,the,d
merry,merry,j
Knight's,knight,n1g
sir,sir,n1
Oliver,Oliver,n1-nn
Owlets,owlet,n2
There,there,av
was,be,vvd
never,never,av-x
a,a,d
better,better,j-c
man,man,n1
to,to,acp-p
Players,player,n2
Gut.,Gut.,n-ab
If,if,cs
our,our,po
'parel,apparel,n1
be,be,vvb
not,not,xx
point-device,point-device,n1
the,the,d
fat's,fat|be,n1|vvz
i'th',in|the,acp-p|d
fire,fire,n1
Post.,Post.,n-ab
What,what,crq-q
a,a,d
greasy,greasy,j
phrase,phrase,n1
This,this,d
playing,play,vvg
will,will,vmb
furnish,furnish,vvi
ye,you,pn
Bel.,Bel.,n-ab
What,what,crq-q
ho,ho,uh
Master,master,n1
Bougle,bougle,n1-nn
a,a,d
word,word,n1
Post.,Post.,n-ab
here's,here|be,av|vvz
half,half,j
a,a,d
dozen,dozen,crd
good,good,j
fellows,fellow,n2
Clout,Clout,n1-nn
Soft,soft,j
sir,sir,n1
we,we,pns
are,be,vvb
but,but,acp-av
four,four,crd
or,or,cc
five,five,crd
Post.,Post.,n-ab
The,the,d
liker,like,j-c
to,to,acp-cs
thrive,thrive,vvi
Enter,enter,vvb
Bougle,bougle,n1
Boug.,Boug.,n-ab
What,what,crq-q
saucy,saucy,j
knaves,knave,n2
are,be,vvb
these,these,d
Post.,Post.,n-ab
'a,he,pns
speaks,speak,vvz
to,to,acp-p
you,you,pn
players,player,n2
I,I,pns
am,be,vvm
the,the,d
poet,poet,n1
Bel.,Bel.,n-ab
As,as,acp-p
concerning,concern,vvg
the,the,d
King,king,n1
and,and,cc
the,the,d
Clown,clown,n1
Boug.,Boug.,n-ab
Will,will,vmb
you,you,pn
have,have,vvb
rich,rich,j
stuff,stuff,n1
indeed,indeed,av
Post.,Post.,n-ab
'Tis,it|be,pn|vvz
not,not,xx
to,to,acp-cs
be,be,vvi
dealt,deal,vvn
on,on,acp-av
without,without,acp-p
store,store,n1
of,of,acp-p
drink,drink,n1
Boug.,Boug.,n-ab
Store,store,n1
of,of,acp-p
money,money,n1
you,you,pn
would,will,vmd
say,say,vvi
Post.,Post.,n-ab
Nay,nay,uh-x
'tis,it|be,pn|vvz
well,well,av
said,say,vvn
for,for,acp-p
drink,drink,n1
must,must,vmb
clap,clap,vvi
up,up,acp-av
the,the,d
bargain,bargain,n1
let's,let|we,vvb|pno
away,away,av
Exeunt,exeunt,fw-la
Enter,enter,vvb
Fourcher,Fourcher,n1-nn
Voucher,voucher,n1
Velure,velure,n1
Lyon-rash,lyon-rash,n1-nn
and,and,cc
Chrisoganus,Chrisoganus,n1-nn
in,in,acp-p
his,his,po
study,study,n1
These,these,d
Merchants,merchant,n2
and,and,cc
Lawyers,lawyer,n2
enter,enter,vvb
two,two,crd
and,and,cc
two,two,crd
at,at,acp-p
several,several,j
doors,door,n2
Lyon.,Lyon.,n-ab
Master,master,n1
Fourcher,Fourcher,n1-nn
how,how,crq-q
fares,fare,vvz
your,your,po
body,body,n1
sir,sir,n1
come,come,vvb
you,you,pn
from,from,acp-p
your,your,po
book,book,n1
Four.,Four.,n-ab
Troth,troth,n1
Master,master,n1
Lyon-rash,lyon-rash,j
this,this,d
Peace,peace,n1
gives,give,vvz
Lawyers,lawyer,n2
leave,leave,vvi
to,to,acp-cs
play,play,vvi
Velure,velure,n1
Master,master,n1
Vourcher,Vourcher,n1-nn
you,you,pn
are,be,vvb
very,very,av
well,well,av
encountered,encounter,vvn
sir,sir,n1
Voucher,Vourcher,n1-nn
Master,master,n1
Velure,velure,n1-nn
I,I,pns
value,value,vvb
your,your,po
friendship,friendship,n1
at,at,acp-p
as,as,acp-av
high,high,j
a,a,d
price,price,n1
as,as,acp-cs
any,any,d
man's,man,n1g
Lion.,Lion.,n-ab
Gentlemen,gentleman,n2
how,how,crq-q
shall,shall,vmb
we,we,pns
spend,spend,vvi
this,this,d
afternoon,afternoon,n1
Four.,Four.,n-ab
Faith,faith,n1
let's,let|we,vvb|pno
go,go,vvi
see,see,vvi
a,a,d
Play,play,n1
Vel.,Vel.,n-ab
See,see,vvb
a,a,d
Play,play,n1
a,a,d
proper,proper,j
pastime,pastime,n1
indeed,indeed,av
to,to,acp-p
here,here,av
a,a,d
deal,deal,n1
of,of,acp-p
prating,prate,vvg
to,to,acp-p
so,so,av
little,little,j
purpose,purpose,n1
Vour.,Vour.,n-ab
Why,why,crq-q
this,this,d
going,go,vvg
to,to,acp-p
a,a,d
play,play,n1
is,be,vvz
now,now,av
all,all,av_d
in,in,acp-p
the,the,d
fashion,fashion,n1
Lyon.,Lyon.,n-ab
Why,why,crq-q
then,then,av
let's,let|we,vvb|pno
go,go,vvi
where,where,crq-cs
we,we,pns
may,may,vmb
hear,hear,vvi
sweet,sweet,j
music,music,n1
and,and,cc
delicate,delicate,j
songs,song,n2
for,for,acp-p
the,the,d
Harmony,harmony,n1
of,of,acp-p
music,music,n1
is,be,vvz
so,so,av
Heavenlike,heavenlike,j
that,that,cs
I,I,pns
love,love,vvb
it,it,pn
with,with,acp-p
my,my,po
life,life,n1
Four.,Four.,n-ab
Nay,nay,uh-x
faith,faith,n1
this,this,d
afternoon,afternoon,n1
we'll,we|will,pns|vmb
spend,spend,vvi
in,in,acp-p
hearing,hear,vvg
the,the,d
Mathematics,mathematics,n1
read,read,vvb
Vel.,Vel.,n-ab
Why,why,crq-q
then,then,av
let's,let|we,vvb|pno
to,to,acp-p
the,the,d
Academy,academy,n1
to,to,acp-cs
hear,hear,vvi
Crisoganus,Crisoganus,n1-nn
Omnes,omnes,fw-la
content,content,j
So,so,av
all,all,av_d
go,go,vvi
to,to,acp-p
Chrisoganus',Chrisoganus,n1g-nn
study,study,n1
where,where,crq-cs
they,they,pns
find,find,vvb
him,he,pno
reading,read,vvg
Four.,Four.,n-ab
Master,master,n1
Chrisoganus,Chrisoganus,n1-nn
by,by,acp-p
your,your,po
leave,leave,n1
sir,sir,n1
Chri.,Chri.,n-ab
Gentlemen,gentleman,n2
you,you,pn
are,be,vvb
welcome,welcome,j
Fur.,Fur.,n-ab
I,I,pns
pray,pray,vvb
sir,sir,n1
what,what,crq-r
were,be,vvd
the,the,d
best,best,j-s
course,course,n1
for,for,acp-p
a,a,d
scholar,scholar,n1
Chri.,Chri.,n-ab
Why,why,crq-cs
no,no,d-x
man,man,n1
can,can,vmb
attain,attain,vvi
to,to,acp-p
any,any,d
truth,truth,n1
But,but,acp-cc
he,he,pns
must,must,vmb
seek,seek,vvi
it,it,pn
Mathematicé,Mathematicé,fw-la
Vour.,Vour.,n-ab
Which,which,crq-r
are,be,vvb
the,the,d
mathematic,mathematic,j
sciences,science,n2
Chri.,Chri.,n-ab
Arithmetic,arithmetic,n1
and,and,cc
Geometry,geometry,n1
are,be,vvb
chief,chief,j
Vel.,Vel.,n-ab
What,what,crq-q
difference,difference,n1
is,be,vvz
there,there,av
twixt,betwixt,acp-p
philosophy,philosophy,n1
And,and,cc
knowledge,knowledge,n1
which,which,crq-r
is,be,vvz
