standard,lemma,postag
if,if,cs
this,this,d
may,may,vmb
pass,pass,vvi
with,with,acp-p
thy,thy,po
good,good,j
liking,like,n1_vg
I,I,pns
will,will,vmb
then,then,av
go,go,vvi
forward,forward,av_j
to,to,acp-cs
publish,publish,vvi
the,the,d
rest,rest,n1
In,in,acp-p
the,the,d
mean,mean,j
time,time,n1
let,let,vvb
this,this,d
have,have,vvb
thy,thy,po
good,good,j
word,word,n1
for,for,acp-p
my,my,po
bevere,bevere,zz
couragement,couragement,n1
Farewell,farewell,uh
The,the,d
Prologue,prologue,n1
MOst,most,d-s
high,high,j
and,and,cc
happy,happy,j
Princess,princess,n1
we,we,pns
must,must,vmb
tell,tell,vvi
you,you,pn
a,a,d
tale,tale,n1
of,of,acp-p
the,the,d
Man,man,n1
in,in,acp-p
the,the,d
Moon,moon,n1
which,which,crq-r
if,if,cs
it,it,pn
seem,seem,vvb
ridiculous,ridiculous,j
for,for,acp-p
the,the,d
method,method,n1
or,or,cc
superfluous,superfluous,j
for,for,acp-p
the,the,d
matter,matter,n1
or,or,cc
for,for,acp-p
the,the,d
means,mean,n2
incredible,incredible,j
for,for,acp-p
three,three,crd
faults,fault,n2
we,we,pns
can,can,vmb
make,make,vvi
but,but,acp-p
one,one,crd
excuse,excuse,n1
It,it,pn
is,be,vvz
a,a,d
tale,tale,n1
of,of,acp-p
the,the,d
Man,man,n1
in,in,acp-p
the,the,d
Moon,moon,n1
It,it,pn
was,be,vvd
forbidden,forbid,vvn
in,in,acp-p
old,old,j
time,time,n1
to,to,acp-cs
dispute,dispute,vvi
of,of,acp-p
chimaera,Chimaera,n1-nn
because,because,acp-cs
it,it,pn
was,be,vvd
a,a,d
fiction,fiction,n1
we,we,pns
hope,hope,vvb
in,in,acp-p
our,our,po
times,time,n2
none,none,pi-x
will,will,vmb
apply,apply,vvi
pastimes,pastime,n2
because,because,acp-cs
they,they,pns
are,be,vvb
fancies,fancy,n2
for,for,acp-cs
there,there,av
liveth,live,vvz
none,none,pi-x
under,under,acp-p
the,the,d
Sun,sun,n1
that,that,cs
knows,know,vvz
what,what,crq-r
to,to,acp-cs
make,make,vvi
of,of,acp-p
the,the,d
Man,man,n1
in,in,acp-p
the,the,d
Moon,moon,n1
we,we,pns
present,present,vvb
neither,neither,d-x
Comedy,comedy,n1
nor,nor,cc-x
Tragedy,tragedy,n1
nor,nor,cc-x
story,story,n1
nor,nor,cc-x
any,any,d
thing,thing,n1
,,
whosoever,whosoever,crq-r
heareth,hear,vvz
may,may,vmb
say,say,vvi
this,this,d
Why,why,crq-q
here,here,av
is,be,vvz
a,a,d
tale,tale,n1
of,of,acp-p
the,the,d
Man,man,n1
in,in,acp-p
the,the,d
Moon,moon,n1
Actus,actus,fw-la
primus,primus,fw-la
Scaena,scaena,fw-la
prima,prima,fw-la
Endymion,Endymion,n1-nn
Eumenides,Eumenides,n2-nn
End.,End.,n-ab
I,i,pns
Find,find,vvi
Eumenides,Eumenides,n2-nn
in,in,acp-p
all,all,d
things,thing,n2
both,both,d
variety,variety,n1
to,to,acp-cs
content,content,vvi
and,and,cc
satiety,satiety,n1
to,to,acp-cs
glut,glut,vvi
saving,save,vvg
only,only,av_j
in,in,acp-p
my,my,po
affections,affection,n2
which,which,crq-r
are,be,vvb
so,so,av
stayed,stay,vvn
and,and,cc
withal,withal,av
so,so,av
stately,stately,j
that,that,cs
I,I,pns
can,can,vmb
neither,neither,av-x_d
satisfy,satisfy,vvi
my,my,po
heart,heart,n1
with,with,acp-p
love,love,n1
nor,nor,cc-x
mine,my,po
eyes,eye,n2
with,with,acp-p
wonder,wonder,n1
My,my,po
thoughts,thought,n2
Eumenides,Eumenides,n2-nn
are,be,vvb
stitched,stitch,vvn
to,to,acp-p
the,the,d
stars,star,n2
which,which,crq-r
being,be,vvg
as,as,acp-av
high,high,j
as,as,acp-cs
I,I,pns
can,can,vmb
see,see,vvi
thou,thou,pns
mayst,may,vm2
imagine,imagine,vvi
how,how,crq-cs
much,much,av_d
higher,high,av-c_j
they,they,pns
are,be,vvb
then,then,av
I,I,pns
can,can,vmb
reach,reach,vvi
Eume.,Eume.,n-ab
If,if,cs
you,you,pn
be,be,vvb
enamoured,enamour,vvn
of,of,acp-p
any,any,d
thing,thing,n1
above,above,acp-p
the,the,d
Moon,moon,n1
your,your,po
thoughts,thought,n2
are,be,vvb
ridiculous,ridiculous,j
for,for,acp-cs
that,that,d
things,thing,n2
immortal,immortal,j
are,be,vvb
not,not,xx
subject,subject,j
to,to,acp-p
affections,affection,n2
if,if,cs
allured,allure,vvn
or,or,cc
enchanted,enchant,vvn
with,with,acp-p
these,these,d
transitory,transitory,j
things,thing,n2
under,under,acp-p
the,the,d
Moon,moon,n1
you,you,pn
show,show,vvb
yourself,yourself,px
senseless,senseless,j
to,to,acp-cs
attribute,attribute,vvi
such,such,d
lofty,lofty,j
titles,title,n2
to,to,acp-p
such,such,d
love,love,n1
trifles,trifle,n2
End.,End.,n-ab
My,my,po
love,love,n1
is,be,vvz
placed,place,vvn
neither,neither,av-x_d
under,under,acp-p
the,the,d
Moon,moon,n1
nor,nor,cc-x
above,above,acp-p
Eum.,Eum.,n-ab
I,I,pns
hope,hope,vvb
you,you,pn
be,be,vvb
not,not,xx
sotted,sot,vvn
upon,upon,acp-p
the,the,d
man,man,n1
in,in,acp-p
the,the,d
Moon,moon,n1
End.,End.,n-ab
No,no,uh-x
but,but,acp-cc
settled,settle,vvn
either,either,av_d
to,to,acp-cs
die,die,vvi
or,or,cc
possess,possess,vvi
the,the,d
Moon,moon,n1
herself,herself,px
Eum.,Eum.,n-ab
Is,be,vvz
Endymion,Endymion,n1-nn
mad,mad,j
or,or,cc
do,do,vvb
I,I,pns
mistake,mistake,vvi
do,do,vvb
you,you,pn
love,love,vvi
the,the,d
Moon,moon,n1
Endymion,Endymion,n1-nn
End.,End.,n-ab
Eumenides,Eumenides,n2-nn
the,the,d
Moon,moon,n1
Eum.,Eum.,n-ab
There,there,av
was,be,vvd
never,never,av-x
any,any,d
so,so,av
peevish,peevish,j
to,to,acp-cs
imagine,imagine,vvi
the,the,d
Moon,moon,n1
either,either,av_d
capable,capable,j
of,of,acp-p
affection,affection,n1
or,or,cc
shape,shape,n1
of,of,acp-p
a,a,d
Mistress,mistress,n1
for,for,acp-cs
as,as,acp-cs
impossible,impossible,j
it,it,pn
is,be,vvz
to,to,acp-cs
make,make,vvi
love,love,n1
fit,fit,j
to,to,acp-p
her,her,po
humour,humour,n1
which,which,crq-r
no,no,d-x
man,man,n1
knoweth,know,vvz
as,as,acp-cs
a,a,d
coat,coat,n1
to,to,acp-p
her,her,po
form,form,n1
which,which,crq-r
continueth,continue,vvz
not,not,xx
in,in,acp-p
one,one,crd
bigness,bigness,n1
whilst,while,cs
she,she,pns
is,be,vvz
measuring,measure,vvg
Cease,cease,vvb
of,of,acp-p
Endymion,Endymion,n1-nn
to,to,acp-cs
feed,feed,vvi
so,so,av
much,much,av_d
upon,upon,acp-p
fancies,fancy,n2
That,that,cs
melancholy,melancholy,j
blood,blood,n1
must,must,vmb
be,be,vvi
purged,purge,vvn
which,which,crq-r
draweth,draw,vvz
you,you,pn
to,to,acp-p
a,a,d
dotage,dotage,n1
no,no,av-x_d
less,less,av-c_d
miserable,miserable,j
than,than,cs
monstrous,monstrous,j
End.,End.,n-ab
My,my,po
thoughts,thought,n2
have,have,vvb
no,no,d-x
veins,vein,n2
and,and,cc
yet,yet,av
unless,unless,cs
they,they,pns
be,be,vvb
let,let,vvn
blood,blood,n1
I,I,pns
shall,shall,vmb
perish,perish,vvi
Eum.,Eum.,n-ab
But,but,acp-cc
they,they,pns
have,have,vvb
vanities,vanity,n2
which,which,crq-r
being,be,vvg
reformed,reform,vvn
you,you,pn
may,may,vmb
be,be,vvi
restored,restore,vvn
End.,End.,n-ab
O,o,uh
fair,fair,j
Cynthia,Cynthia,n1-nn
why,why,crq-q
do,do,vvb
others,other,pi2_d
term,term,n1
thee,thou,pno
unconstant,unconstant,j
whom,who,crq-ro
I,I,pns
have,have,vvb
ever,ever,av
found,find,vvn
unmoveable,unmoveable,j
Injurious,injurious,j
time,time,n1
corrupt,corrupt,j
manners,manner,n2
unkind,unkind,j
men,man,n2
who,who,crq-r
finding,find,vvg
a,a,d
constancy,constancy,n1
not,not,xx
to,to,acp-cs
be,be,vvi
matched,match,vvn
in,in,acp-p
my,my,po
sweet,sweet,j
Mistress,mistress,n1
have,have,vvb
christened,christen,vvn
her,she,pno
with,with,acp-p
the,the,d
name,name,n1
of,of,acp-p
wavering,waver,vvg
waxing,wax,j_vg
and,and,cc
waning,wane,j_vg
Is,be,vvz
she,she,pns
inconstant,inconstant,j
that,that,cs
keepeth,keep,vvz
a,a,d
settled,settle,j_vn
course,course,n1
which,which,crq-r
since,since,acp-cs
her,her,po
first,first,ord
creation,creation,n1
altereth,alter,vvz
not,not,xx
one,one,crd
minute,minute,n1
in,in,acp-p
her,her,po
moving,move,n1_vg
There,there,av
is,be,vvz
nothing,nothing,pi-x
thought,think,vvn
more,more,av-c_d
admirable,admirable,j
or,or,cc
commendable,commendable,j
in,in,acp-p
the,the,d
sea,sea,n1
than,than,cs
the,the,d
ebbing,ebb,j_vg
and,and,cc
flowing,flow,vvg
and,and,cc
shall,shall,vmb
the,the,d
Moon,moon,n1
from,from,acp-p
whom,who,crq-ro
the,the,d
Sea,sea,n1
taketh,take,vvz
this,this,d
virtue,virtue,n1
be,be,vvb
accounted,account,vvn
fickle,fickle,j
for,for,acp-p
increasing,increase,n1_vg
and,and,cc
decreasing,decrease,vvg
Flowers,flower,n2
in,in,acp-p
their,their,po
buds,bud,n2
are,be,vvb
nothing,nothing,pi-x
worth,worth,j
till,till,acp-p
they,they,pns
be,be,vvb
blown,blow,vvn
nor,nor,cc-x
blossoms,blossom,n2
accounted,account,vvn
till,till,acp-cs
they,they,pns
be,be,vvb
ripe,ripe,j
fruit,fruit,n1
and,and,cc
shall,shall,vmb
we,we,pns
then,then,av
say,say,vvb
they,they,pns
be,be,vvb
changeable,changeable,j
for,for,acp-cs
that,that,cs
they,they,pns
grow,grow,vvb
from,from,acp-p
seeds,seed,n2
to,to,acp-p
leaves,leaf,n2
from,from,acp-p
leaves,leaf,n2
to,to,acp-p
buds,bud,n2
from,from,acp-p
buds,bud,n2
to,to,acp-p
their,their,po
perfection,perfection,n1
then,then,av
why,why,crq-q
be,be,vvb
not,not,xx
twigs,twig,n2
that,that,cs
become,become,vvb
trees,tree,n2
children,child,n2
that,that,cs
become,become,vvb
men,man,n2
and,and,cc
Mornings,morning,n2
that,that,d
grow,grow,vvb
to,to,acp-p
Evenings,evening,n2
termed,term,vvd
wavering,waver,vvg
for,for,acp-cs
that,that,cs
they,they,pns
continue,continue,vvb
not,not,xx
at,at,acp-p
one,one,crd
stay,stay,n1
I,I,pns
but,but,acp-av
Cynthia,Cynthia,n1-nn
being,be,vvg
in,in,acp-p
her,her,po
fullness,fullness,n1
decayeth,decay,vvz
as,as,acp-cs
not,not,xx
delighting,delight,vvg
in,in,acp-p
her,her,po
greatest,great,j-s
beauty,beauty,n1
or,or,cc
withering,wither,vvg
when,when,crq-cs
she,she,pns
should,shall,vmd
be,be,vvi
most,most,av-s_d
honoured,honour,vvn
When,when,crq-cs
malice,malice,n1
cannot,can,vmb-x
object,object,vvi
any,any,d
thing,thing,n1
folly,folly,n1
will,will,vmb
making,make,vvg
that,that,cs
a,a,d
vice,vice,n1
which,which,crq-r
is,be,vvz
the,the,d
greatest,great,j-s
virtue,virtue,n1
What,what,crq-q
thing,thing,n1
my,my,po
Mistress,mistress,n1
excepted,except,vvn
being,be,vvg
in,in,acp-p
the,the,d
pride,pride,n1
of,of,acp-p
her,her,po
beauty,beauty,n1
and,and,cc
latter,latter,j
minute,minute,n1
of,of,acp-p
her,her,po
age,age,n1
that,that,cs
waxeth,wax,vvz
young,young,j
again,again,av
Tell,tell,vvb
me,i,pno
Eumenides,Eumenides,n2-nn
what,what,crq-r
is,be,vvz
he,he,pns
that,that,cs
having,have,vvg
a,a,d
Mistress,mistress,n1
of,of,acp-p
ripe,ripe,j
years,year,n2
and,and,cc
infinite,infinite,j
virtues,virtue,n2
great,great,j
honours,honour,n2
and,and,cc
unspeakable,unspeakable,j
beauty,beauty,n1
but,but,acp-cc
would,will,vmd
wish,wish,vvi
that,that,cs
she,she,pns
might,may,vmd
grow,grow,vvi
tender,tender,j
again,again,av
getting,get,vvg
youth,youth,n1
by,by,acp-p
years,year,n2
and,and,cc
never,never,av-x
decaying,decay,j_vg
beauty,beauty,n1
by,by,acp-p
time,time,n1
whose,who,crq-rg
fair,fair,j
face,face,n1
neither,neither,av-x_d
the,the,d
Summer's,summer,n1g
blaze,blaze,n1
can,can,vmb
scorch,scorch,vvi
nor,nor,cc-x
Winter's,winter,n1g
blast,blast,n1
chap,chap,n1
nor,nor,cc-x
the,the,d
numbring,number,n1_vg
of,of,acp-p
years,year,n2
breed,breed,vvb
altering,alter,vvg
of,of,acp-p
colours,colour,n2
Such,such,d
is,be,vvz
my,my,po
sweet,sweet,j
Cynthia,Cynthia,n1-nn
whom,who,crq-ro
time,time,n1
cannot,can,vmb-x
touch,touch,vvi
because,because,acp-cs
she,she,pns
is,be,vvz
divine,divine,j
nor,nor,cc-x
will,will,vmb
offend,offend,vvi
because,because,acp-cs
she,she,pns
is,be,vvz
delicate,delicate,j
O,o,uh
Cynthia,Cynthia,n1-nn
if,if,cs
thou,thou,pns
shouldst,shall,vmd2
always,always,av
continue,continue,vvi
at,at,acp-p
thy,thy,po
fullness,fullness,n1
both,both,d
Gods,god,n2
and,and,cc
men,man,n2
would,will,vmd
conspire,conspire,vvi
to,to,acp-cs
ravish,ravish,vvi
thee,thou,pno
But,but,acp-cc
thou,thou,pns
to,to,acp-p
abate,abate,vvi
the,the,d
pride,pride,n1
of,of,acp-p
our,our,po
affections,affection,n2
dost,do,vv2
detract,detract,vvi
from,from,acp-p
thy,thy,po
perfections,perfection,n2
thinking,think,vvg
it,it,pn
sufficient,sufficient,j
if,if,cs
once,once,acp-av
in,in,acp-p
a,a,d
month,month,n1
we,we,pns
enjoy,enjoy,vvb
a,a,d
glimpse,glimpse,n1
of,of,acp-p
thy,thy,po
majesty,majesty,n1
and,and,cc
then,then,av
to,to,acp-cs
increase,increase,vvi
our,our,po
griefs,grief,n2
thou,thou,pns
dost,do,vv2
decrease,decrease,vvi
thy,thy,po
gleams,gleam,n2
coming,come,vvg
out,out,av
of,of,acp-p
thy,thy,po
royal,royal,j
robes,robe,n2
wherewith,wherewith,crq-cs
thou,thou,pns
dazzl'st,dazzle,vv2
our,our,po
eyes,eye,n2
down,down,acp-av
into,into,acp-p
thy,thy,po
swath,swath,n1
clouts,clout,n2
beguiling,beguile,vvg
our,our,po
eyes,eye,n2
And,and,cc
then,then,av
Eum.,Eum.,n-ab
Stay,stay,vvb
there,there,av
Endymion,Endymion,n1-nn
thou,thou,pns
that,that,cs
committest,commit,vv2
Idolatry,idolatry,n1
wilt,will,vm2
straight,straight,av_j
blaspheme,blaspheme,vvi
if,if,cs
thou,thou,pns
be,be,vvb
suffered,suffer,vvn
Sleep,sleep,n1
would,will,vmd
do,do,vvi
thee,thou,pno
more,more,av-c_d
good,good,j
than,than,cs
speech,speech,n1
the,the,d
Moon,moon,n1
heareth,hear,vvz
thee,thou,pno
not,not,xx
or,or,cc
if,if,cs
she,she,pns
do,do,vvb
regardeth,regard,vvz
thee,thou,pno
not,not,xx
End.,End.,n-ab
Vain,vain,j
Eumenides,Eumenides,n2-nn
whose,who,crq-rg
thoughts,thought,n2
never,never,av-x
grow,grow,vvi
higher,high,j-c
than,than,cs
the,the,d
crown,crown,n1
of,of,acp-p
thy,thy,po
head,head,n1
Why,why,crq-q
troublest,trouble,vv2
thou,thou,pns
me,i,pno
having,have,vvg
neither,neither,d-x
head,head,n1
to,to,acp-cs
conceive,conceive,vvi
the,the,d
cause,cause,n1
of,of,acp-p
my,my,po
love,love,n1
or,or,cc
a,a,d
heart,heart,n1
to,to,acp-cs
receive,receive,vvi
the,the,d
impressions,impression,n2
follow,follow,vvb
thou,thou,pns
thine,thy,po
own,own,d
fortunes,fortune,n2
which,which,crq-r
creep,creep,vvb
on,on,acp-p
the,the,d
earth,earth,n1
and,and,cc
suffer,suffer,vvb
me,i,pno
to,to,acp-cs
fly,fly,vvi
to,to,acp-p
mine,i,png
whose,who,crq-rg
fall,fall,n1
though,though,cs
it,it,pn
be,be,vvb
desperate,desperate,j
yet,yet,av
shall,shall,vmb
it,it,pn
come,come,vvi
by,by,acp-p
daring,dare,vvg
Farewell,farewell,uh_n
Eum.,Eum.,n-ab
Without,without,acp-p
doubt,doubt,n1
Endymion,Endymion,n1-nn
is,be,vvz
bewitched,bewitch,vvn
otherwise,otherwise,av
in,in,acp-p
a,a,d
man,man,n1
of,of,acp-p
such,such,d
rare,rare,j
virtues,virtue,n2
there,there,av
could,can,vmd
not,not,xx
harbour,harbour,vvi
a,a,d
mind,mind,n1
of,of,acp-p
such,such,d
extreme,extreme,j
madness,madness,n1
I,I,pns
will,will,vmb
follow,follow,vvi
him,he,pno
lest,lest,cs
in,in,acp-p
this,this,d
fancy,fancy,n1
of,of,acp-p
the,the,d
Moon,moon,n1
he,he,pns
deprive,deprive,vvi
himself,himself,px
of,of,acp-p
the,the,d
sight,sight,n1
of,of,acp-p
the,the,d
Sun,sun,n1
Exit,Exit,fw-la
Actus,actus,fw-la
primus,primus,fw-la
Scaena,scaena,fw-la
secunda,secunda,fw-la
Tellus,Tellus,n1-nn
Floscula,Floscula,n1-nn
Tellus,Tellus,n1-nn
Treacherous,treacherous,j
and,and,cc
most,most,av-s_d
perjured,perjure,j_vn
Endymion,Endymion,n1-nn
is,be,vvz
Cynthia,Cynthia,n1-nn
the,the,d
sweetness,sweetness,n1
of,of,acp-p
thy,thy,po
life,life,n1
and,and,cc
the,the,d
bitterness,bitterness,n1
of,of,acp-p
my,my,po
death,death,n1
What,what,crq-q
revenge,revenge,n1
may,may,vmb
be,be,vvi
devised,devise,vvn
so,so,av
full,full,j
of,of,acp-p
shame,shame,n1
as,as,acp-cs
my,my,po
thoughts,thought,n2
are,be,vvb
replenished,replenish,vvn
with,with,acp-p
malice,malice,n1
Tell,tell,vvb
me,i,pno
Floscula,Floscula,n1-nn
if,if,cs
falseness,falseness,n1
in,in,acp-p
love,love,n1
can,can,vmb
possibly,possible,av_j
be,be,vvi
punished,punish,vvn
with,with,acp-p
extremity,extremity,n1
of,of,acp-p
hate,hate,n1
As,as,acp-p
long,long,av_j
as,as,acp-cs
sword,sword,n1
fire,fire,n1
or,or,cc
poison,poison,n1
may,may,vmb
be,be,vvi
hired,hire,vvn
no,no,d-x
traitor,traitor,n1
to,to,acp-p
my,my,po
love,love,n1
shall,shall,vmb
live,live,vvi
unrevenged,unrevenged,j
Were,Were,vvd
thy,thy,po
oaths,oath,n2
without,without,acp-p
number,number,n1
thy,thy,po
kisses,kiss,n2
without,without,acp-p
measure,measure,n1
thy,thy,po
sighs,sigh,n2
without,without,acp-p
end,end,n1
forged,forge,vvn
to,to,acp-cs
deceive,deceive,vvi
a,a,d
poor,poor,j
credulous,credulous,j
virgin,virgin,n1
whose,who,crq-rg
simplicity,simplicity,n1
had,have,vvd
been,be,vvn
worth,worth,j
thy,thy,po
favour,favour,n1
and,and,cc
better,better,j-c
fortune,fortune,n1
If,if,cs
the,the,d
Gods,god,n2
sit,sit,vvi
unequal,unequal,j
beholders,beholder,n2
of,of,acp-p
injuries,injury,n2
or,or,cc
laughers,laugher,n2
at,at,acp-p
lover's,lover,n1g
deceits,deceit,n2
then,then,av
let,let,vvb
mischief,mischief,n1
be,be,vvi
as,as,acp-cs
well,well,av
forgiven,forgive,vvn
in,in,acp-p
women,woman,n2
as,as,acp-cs
perjury,perjury,n1
winked,wink,vvn
at,at,acp-p
in,in,acp-p
men,man,n2
Flosc.,Flosc.,n-ab
madam,madam,n1
if,if,cs
you,you,pn
would,will,vmd
compare,compare,vvi
the,the,d
state,state,n1
of,of,acp-p
Cynthia,Cynthia,n1-nn
with,with,acp-p
your,your,po
own,own,d
and,and,cc
the,the,d
height,height,n1
of,of,acp-p
Endymion,Endymion,n1-nn
his,his,po
thoughts,thought,n2
with,with,acp-p
the,the,d
meanness,meanness,n1
of,of,acp-p
your,your,po
fortune,fortune,n1
you,you,pn
would,will,vmd
rather,rather,av-c
yield,yield,vvi
than,than,cs
contend,contend,vvi
being,be,vvg
between,between,acp-p
you,you,pn
and,and,cc
her,she,pno
no,no,d-x
comparison,comparison,n1
and,and,cc
rather,rather,av-c
wonder,wonder,vvb
than,than,cs
rage,rage,n1
at,at,acp-p
the,the,d
greatness,greatness,n1
of,of,acp-p
his,his,po
mind,mind,n1
being,be,vvg
affected,affect,vvn
with,with,acp-p
a,a,d
thing,thing,n1
more,more,av-c_d
than,than,cs
mortal,mortal,j
Tellus,Tellus,n1-nn
No,no,d-x
comparison,comparison,n1
Floscula,floscula,n1-nn
and,and,cc
why,why,crq-q
so,so,av
is,be,vvz
not,not,xx
my,my,po
beauty,beauty,n1
divine,divine,j
whose,who,crq-rg
body,body,n1
is,be,vvz
decked,deck,vvn
with,with,acp-p
fair,fair,j
flowers,flower,n2
and,and,cc
veins,vein,n2
are,be,vvb
Vines,vine,n2
yielding,yield,vvg
sweet,sweet,j
liquor,liquor,n1
to,to,acp-p
the,the,d
dullest,dull,j-s
spirits,spirit,n2
whose,who,crq-rg
ears,ear,n2
are,be,vvb
Corn,corn,n1
to,to,acp-cs
bring,bring,vvi
strength,strength,n1
and,and,cc
whose,who,crq-rg
hairs,hair,n2
are,be,vvb
grass,grass,n1
to,to,acp-cs
bring,bring,vvi
abundance,abundance,n1
Doth,do,vvz
not,not,xx
Frankincense,frankincense,n1
and,and,cc
Mirth,mirth,n1
breath,breath,n1
out,out,av
of,of,acp-p
my,my,po
nostrils,nostril,n2
and,and,cc
all,all,d
the,the,d
sacrifice,sacrifice,n1
of,of,acp-p
the,the,d
Gods,god,n2
breed,breed,vvb
in,in,acp-p
my,my,po
bowels,bowel,n2
Infinite,infinite,j
are,be,vvb
my,my,po
creatures,creature,n2
without,without,acp-p
which,which,crq-r
neither,neither,d-x
thou,thou,pns
nor,nor,cc-x
Endymion,Endymion,n1-nn
nor,nor,cc-x
any,any,d
could,can,vmd
love,love,vvi
or,or,cc
live,live,vvi
Flosc.,Flosc.,n-ab
But,but,acp-cc
know,know,vvb
you,you,pn
not,not,xx
fair,fair,j
Lady,lady,n1
that,that,cs
Cynthia,Cynthia,n1-nn
governeth,govern,vvz
all,all,d
things,thing,n2
Your,your,po
grapes,grape,n2
would,will,vmd
be,be,vvi
but,but,acp-av
dry,dry,j
husks,husk,n2
your,your,po
Corn,corn,n1
but,but,acp-p
chaff,chaff,n1
and,and,cc
all,all,d
your,your,po
virtues,virtue,n2
vain,vain,j
were,be,vvd
it,it,pn
not,not,xx
Cynthia,Cynthia,n1-nn
that,that,cs
preserveth,preserve,vvz
the,the,d
one,one,crd
in,in,acp-p
the,the,d
bud,bud,n1
and,and,cc
nourisheth,nourish,vvz
the,the,d
other,other,pi
in,in,acp-p
the,the,d
blade,blade,n1
and,and,cc
by,by,acp-p
her,her,po
influence,influence,n1
both,both,av_d
comforteth,comfort,vvz
all,all,d
things,thing,n2
and,and,cc
by,by,acp-p
her,her,po
authority,authority,n1
commandeth,command,vvz
all,all,d
creatures,creature,n2
Suffer,suffer,vvb
then,then,av
Endymion,Endymion,n1-nn
to,to,acp-cs
follow,follow,vvi
his,his,po
affections,affection,n2
though,though,cs
to,to,acp-cs
obtain,obtain,vvi
her,she,pno
be,be,vvi
impossible,impossible,j
and,and,cc
let,let,vvb
him,he,pno
flatter,flatter,vvi
himself,himself,px
in,in,acp-p
his,his,po
own,own,d
imaginations,imagination,n2
because,because,acp-cs
they,they,pns
are,be,vvb
immortal,immortal,j
Tellus,Tellus,n1-nn
Loath,loath,j
I,I,pns
am,be,vvm
Endymion,Endymion,n1-nn
thou,thou,pns
shouldst,shall,vmd2
die,die,vvi
because,because,acp-cs
I,I,pns
love,love,vvb
thee,thou,pno
well,well,av
and,and,cc
that,that,cs
thou,thou,pns
shouldst,shall,vmd2
live,live,vvi
it,it,pn
grieveth,grieve,vvz
me,i,pno
because,because,acp-cs
thou,thou,pns
lovest,love,vv2
Cynthia,Cynthia,n1-nn
too,too,av
well,well,av
In,in,acp-p
these,these,d
extremities,extremity,n2
what,what,crq-r
shall,shall,vmb
I,I,pns
do,do,vvi
Floscula,Floscula,n1-nn
no,no,av-x_d
more,more,d-c
words,word,n2
I,I,pns
am,be,vvm
resolved,resolve,vvn
He,he,pns
shall,shall,vmb
neither,neither,av-x_d
live,live,vvi
nor,nor,cc-x
die,die,vvi
Flosc.,Flosc.,n-ab
A,a,d
strange,strange,j
practice,practice,n1
if,if,cs
it,it,pn
be,be,vvb
possible,possible,j
Tellus,Tellus,n1-nn
Yes,yes,uh
I,I,pns
will,will,vmb
entangle,entangle,vvi
him,he,pno
in,in,acp-p
such,such,d
a,a,d
sweet,sweet,j
net,net,n1
that,that,cs
he,he,pns
shall,shall,vmb
neither,neither,av-x_d
find,find,vvi
the,the,d
means,mean,n2
to,to,acp-cs
come,come,vvi
out,out,av
nor,nor,cc-x
desire,desire,vvb
it,it,pn
All,all,av_d
allurements,allurement,n2
of,of,acp-p
pleasure,pleasure,n1
will,will,vmb
I,I,pns
cast,cast,vvi
before,before,acp-p
his,his,po
eyes,eye,n2
insomuch,insomuch,av
