standard,lemma,postag
Lickfinger,Lickfinger,n1-nn
A,a,d
Master,master,n1
Cook,cook,n1
and,and,cc
parcel,parcel,n1
Poet,poet,n1
FASHIONER,fashioner,n1
The,the,d
tailor,tailor,n1
of,of,acp-p
the,the,d
times,time,n2
LINENER,linener,n1
HABERDASHER,haberdasher,n1
shoemaker,shoemaker,n1
SPURRIER,Spurrier,n1-nn
CUSTOMERS,customer,n2
Male,male,j
and,and,cc
Female,female,j
PORTER,porter,n1
dogs,dog,n2
II,two,crd
The,the,d
SCENE,scene,n1
London,London,n1-nn
THE,the,d
INDUCTION,induction,n1
The,the,d
prologue,prologue,n1
enters,enter,vvz
After,after,acp-p
him,he,pno
Gossip,gossip,n1
MIRTH.,MIRTH.,n-ab
Gos,gossip,n1
TATLE.,TATLE.,n-ab
Gos,gossip,n1
EXPECTATION,expectation,n1
and,and,cc
Gossip,gossip,vvb
CENSURE,censure,n1
4.,4.,crd
Gentlewomen,gentlewoman,n2
Ladylike,ladylike,j
attired,attire,vvn
prologue,prologue,n1
For,for,acp-p
your,your,po
own,own,d
sake,sake,n1
not,not,xx
ours,we,png
MIRTH.,MIRTH.,n-ab
Come,Come,vvb
Gossip,gossip,n1
be,be,vvb
not,not,xx
ashamed,ashamed,j
The,the,d
Play,play,n1
is,be,vvz
the,the,d
Staple,staple,n1
of,of,acp-p
News,news,n1
and,and,cc
you,you,pn
are,be,vvb
the,the,d
Mistress,mistress,n1
and,and,cc
Lady,lady,n1
of,of,acp-p
Tatle,Tatle,n1-nn
let's,let|we,vvb|pno
ha',have,vvb
your,your,po
opinion,opinion,n1
of,of,acp-p
it,it,pn
Do,do,vvb
you,you,pn
hear,hear,vvi
Gentleman,gentleman,n1
what,what,crq-q
are,be,vvb
you,you,pn
Gentleman-usher,gentleman-usher,n1
to,to,acp-p
the,the,d
Play,play,n1
pray,pray,vvb
you,you,pn
help,help,vvb
us,we,pno
to,to,acp-p
some,some,d
stools,stool,n2
here,here,av
prologue,prologue,n1
Where,where,crq-q
oF,of,acp-p
the,the,d
Stage,stage,n1
Ladies,lady,n2
MIRTH.,MIRTH.,n-ab
Yes,yes,uh
oF,of,acp-p
the,the,d
Stage,stage,n1
we,we,pns
are,be,vvb
persons,person,n2
of,of,acp-p
quality,quality,n1
I,I,pns
assure,assure,vvb
you,you,pn
and,and,cc
women,woman,n2
of,of,acp-p
fashion,fashion,n1
and,and,cc
come,come,vvb
to,to,acp-cs
see,see,vvi
and,and,cc
to,to,acp-cs
be,be,vvi
seen,see,vvn
My,my,po
Gossip,gossip,n1
Tatle,Tatle,n1-nn
here,here,av
and,and,cc
Gossip,gossip,vvb
Expectation,expectation,n1
and,and,cc
my,my,po
Gossip,gossip,n1
Censure,censure,n1
and,and,cc
I,I,pns
am,be,vvm
Mirth,mirth,n1
the,the,d
daughter,daughter,n1
of,of,acp-p
Christmas,Christmas,n1-nn
and,and,cc
spirit,spirit,n1
of,of,acp-p
Shrovetide,Shrovetide,n1-nn
They,they,pns
say,say,vvb
It's,it|be,pn|vvz
merry,merry,j
when,when,crq-cs
Gossips,gossip,n2
meet,meet,vvb
I,I,pns
hope,hope,vvb
your,your,po
Play,play,n1
will,will,vmb
be,be,vvi
a,a,d
merry,merry,j
one,one,pi
prologue,prologue,n1
Or,or,cc
you,you,pn
will,will,vmb
make,make,vvi
it,it,pn
such,such,d
Ladies,lady,n2
Bring,bring,vvb
a,a,d
form,form,n1
here,here,av
but,but,acp-cc
what,what,crq-q
will,will,vmb
the,the,d
Noblemen,nobleman,n2
think,think,vvb
or,or,cc
the,the,d
grave,grave,j
Wits,wit,n2
here,here,av
to,to,acp-cs
see,see,vvi
you,you,pn
seated,seat,vvn
on,on,acp-p
the,the,d
bench,bench,n1
thus,thus,av
MIRTH.,MIRTH.,n-ab
Why,why,crq-q
what,what,crq-q
should,shall,vmd
they,they,pns
think,think,vvi
but,but,acp-cc
that,that,cs
they,they,pns
had,have,vvd
Mothers,mother,n2
as,as,acp-cs
we,we,pns
had,have,vvd
and,and,cc
those,those,d
Mother's,mother,n1g
had,have,vvb
Gossips,gossip,n2
if,if,cs
their,their,po
children,child,n2
were,be,vvd
christened,christen,vvn
as,as,acp-cs
we,we,pns
are,be,vvb
and,and,cc
such,such,d
as,as,acp-cs
had,have,vvd
a,a,d
longing,longing,n1
to,to,acp-cs
see,see,vvi
Plays,play,vvz
and,and,cc
sit,sit,vvi
upon,upon,acp-p
them,they,pno
as,as,acp-cs
we,we,pns
do,do,vvb
and,and,cc
arraign,arraign,vvi
both,both,d
them,they,pno
and,and,cc
their,their,po
Poets,poet,n2
prologue,prologue,n1
O!,o,uh
Is,be,vvz
that,that,d
your,your,po
purpose,purpose,n1
Why,why,crq-q
Mrs.,mrs.,n-ab
Mirth,mirth,n1
and,and,cc
madam,madam,n1
Tatle,Tatle,n1-nn
enjoy,enjoy,vvb
your,your,po
delights,delight,n2
freely,free,av_j
TATLE.,TATLE.,n-ab
Look,look,vvb
your,your,po
News,news,n1
be,be,vvb
new,new,j
and,and,cc
fresh,fresh,j
Mr.,mr.,n-ab
Prologue,prologue,n1
and,and,cc
untainted,untainted,j
I,I,pns
shall,shall,vmb
find,find,vvi
them,they,pno
else,else,av
if,if,cs
they,they,pns
be,be,vvb
stale,stale,j
or,or,cc
fly-blown,fly-blown,j
quickly,quick,av_j
prologue,prologue,n1
we,we,pns
ask,ask,vvb
no,no,d-x
favour,favour,n1
from,from,acp-p
you,you,pn
only,only,av_j
we,we,pns
would,will,vmd
entreat,entreat,vvi
of,of,acp-p
madam,madam,n1
Expectation,expectation,n1
EXPECTATION,expectation,n1
What,what,crq-q
Mr.,mr.,n-ab
Prologue,prologue,n1
prologue,prologue,n1
That,that,d
your,your,po
Ladyship,ladyship,n1
would,will,vmd
expect,expect,vvi
no,no,av-x_d
more,more,av-c_d
than,than,cs
you,you,pn
understand,understand,vvb
EXPECTATION,expectation,n1
Sir,sir,n1
I,I,pns
can,can,vmb
expect,expect,vvi
enough,enough,d
prologue,prologue,n1
I,I,pns
fear,fear,vvb
too,too,av
much,much,av_d
Lady,lady,n1
and,and,cc
teach,teach,vvi
others,other,pi2_d
to,to,acp-p
do,do,vvi
the,the,d
like,like,acp-p
EXPECTATION,expectation,n1
I,I,pns
can,can,vmb
do,do,vvi
that,that,d
too,too,av
if,if,cs
I,I,pns
have,have,vvb
cause,cause,n1
prologue,prologue,n1
Cry,cry,vvb
you,you,pn
mercy,mercy,n1
you,you,pn
never,never,av-x
did,do,vvd
wrong,wrong,vvi
but,but,acp-cc
with,with,acp-p
just,just,j
cause,cause,n1
What's,what|be,crq-q|vvz
this,this,d
Lady,lady,n1
MIRTH.,MIRTH.,n-ab
Curiosity,curiosity,n1
my,my,po
Lady,lady,n1
Censure,censure,n1
prologue,prologue,n1
O,o,uh
Curiosity,curiosity,n1
you,you,pn
come,come,vvb
to,to,acp-cs
see,see,vvi
who,who,crq-r
wears,wear,vvz
the,the,d
new,new,j
suit,suit,n1
today,today,av
whose,who,crq-r
clothes,clothes,n2
are,be,vvb
best,best,j-s
penned,pen,vvn
whatever,whatever,crq-r
the,the,d
part,part,n1
be,be,vvi
which,which,crq-q
Actor,actor,n1
has,have,vvz
the,the,d
best,best,j-s
leg,leg,n1
and,and,cc
foot,foot,n1
what,what,crq-q
King,king,n1
plays,play,vvz
without,without,acp-p
cuffs,cuff,n2
and,and,cc
his,his,po
Queen,queen,n1
without,without,acp-p
gloves,glove,n2
who,who,crq-q
rides,ride,vvz
post,post,n1
in,in,acp-p
stockings,stocking,n2
and,and,cc
dances,dance,n2
in,in,acp-p
boots,boot,n2
CENSURE,censure,n1
Yes,yes,uh
and,and,cc
which,which,crq-r
amorous,amorous,j
Prince,prince,n1
makes,make,vvz
love,love,n1
in,in,acp-p
drink,drink,n1
or,or,cc
does,do,vvz
overact,overact,vvi
prodigiously,prodigious,av_j
in,in,acp-p
beaten,beat,j_vn
satin,satin,n1
and,and,cc
having,have,vvg
got,get,vvn
the,the,d
trick,trick,n1
on't,on|it,acp-p|pn
will,will,vmb
be,be,vvi
monstrous,monstrous,j
still,still,av
in,in,acp-p
despite,despite,n1
of,of,acp-p
Counsel,counsel,n1
BOOK-HOLDER,book-holder,n1
The,the,d
Tire-men,tire-man,n2
enter,enter,vvb
to,to,acp-cs
mend,mend,vvi
the,the,d
lights,light,n2
Mend,Mend,vvb
your,your,po
lights,light,n2
Gentlemen,gentleman,n2
Master,master,n1
Prologue,prologue,n1
begin,begin,vvb
TATLE.,TATLE.,n-ab
Ay,ay,uh
me,i,pno
EXPECTATION,expectation,n1
Who's,who|be,crq-q|vvz
that,that,d
prologue,prologue,n1
Nay,nay,uh-x
start,start,vvb
not,not,xx
Ladies,lady,n2
these,these,d
carry,carry,vvb
no,no,d-x
fireworks,firework,n2
to,to,acp-cs
fright,fright,vvi
you,you,pn
but,but,acp-cc
a,a,d
Torch,torch,n1
i',in,acp-p
their,their,po
hands,hand,n2
to,to,acp-cs
give,give,vvi
light,light,n1
to,to,acp-p
the,the,d
business,business,n1
The,the,d
truth,truth,n1
is,be,vvz
there,there,av
are,be,vvb
a,a,d
set,set,n1
of,of,acp-p
gamesters,gamester,n2
within,within,acp-av
in,in,acp-p
travail,travail,vvi
of,of,acp-p
a,a,d
thing,thing,n1
called,call,vvn
a,a,d
Play,play,n1
and,and,cc
would,will,vmd
fain,fain,av_j
be,be,vvi
delivered,deliver,vvn
of,of,acp-p
it,it,pn
and,and,cc
they,they,pns
have,have,vvb
entreated,entreat,vvn
me,i,pno
to,to,acp-cs
be,be,vvi
their,their,po
Man-Midwife,man-midwife,n1
the,the,d
Prologue,prologue,n1
for,for,acp-cs
they,they,pns
are,be,vvb
like,like,j
to,to,acp-cs
have,have,vvi
a,a,d
hard,hard,j
labour,labour,n1
on't,on|it,acp-p|pn
TATLE.,TATLE.,n-ab
Then,then,av
the,the,d
Poet,poet,n1
has,have,vvz
abused,abuse,vvn
himself,himself,px
like,like,acp-p
an,a,d
Ass,ass,n1
as,as,acp-cs
he,he,pns
is,be,vvz
MIRTH.,MIRTH.,n-ab
No,no,uh-x
his,his,po
Actors,actor,n2
will,will,vmb
abuse,abuse,vvi
him,he,pno
enough,enough,av_d
or,or,cc
I,I,pns
am,be,vvm
deceived,deceive,vvn
Yonder,yonder,av_d
he,he,pns
is,be,vvz
within,within,acp-p
I,I,pns
was,be,vvd
i',in,acp-p
the,the,d
Tiring-house,tiring-house,n1
a,a,d
while,while,n1
to,to,acp-cs
see,see,vvi
the,the,d
Actors,actor,n2
dressed,dress,vvn
rolling,roll,j_vg
himself,himself,px
up,up,acp-p
and,and,cc
down,down,acp-av
like,like,acp-p
a,a,d
tun,tun,n1
i',in,acp-p
the,the,d
midst,midst,n1
of,of,acp-p
'em,they,pno
and,and,cc
spurges,spurge,n2
never,never,av-x
did,do,vvd
vessel,vessel,n1
of,of,acp-p
wort,wort,n1
or,or,cc
wine,wine,n1
work,work,vvb
so,so,av
His,his,po
sweating,sweat,j_vg
put,put,vvi
me,i,pno
in,in,acp-p
mind,mind,n1
of,of,acp-p
a,a,d
good,good,j
Shroving,shrove,vvg
dish,dish,n1
and,and,cc
I,I,pns
believe,believe,vvb
would,will,vmd
be,be,vvi
taken,take,vvn
up,up,acp-av
for,for,acp-p
a,a,d
service,service,n1
of,of,acp-p
state,state,n1
somewhere,somewhere,av
an't,an|it,cs|pn
were,be,vvd
known,know,vvn
a,a,d
stewed,stew,j_vn
Poet,poet,n1
He,he,pns
doth,do,vvz
sit,sit,vvi
like,like,acp-p
an,a,d
unbraced,unbrace,j_vn
Drum,drum,n1
with,with,acp-p
one,one,crd
of,of,acp-p
his,his,po
heads,head,n2
beaten,beat,vvn
out,out,av
For,for,acp-cs
that,that,cs
you,you,pn
must,must,vmb
note,note,vvi
a,a,d
Poet,poet,n1
hath,have,vvz
two,two,crd
heads,head,n2
as,as,acp-cs
a,a,d
Drum,drum,n1
has,have,vvz
one,one,pi
for,for,acp-p
making,make,vvg
the,the,d
other,other,pi_d
repeating,repeat,vvg
and,and,cc
his,his,po
repeating,repeat,j_vg
head,head,n1
is,be,vvz
all,all,d
to,to,acp-p
pieces,piece,n2
they,they,pns
may,may,vmb
gather,gather,vvi
it,it,pn
up,up,acp-av
i',in,acp-p
the,the,d
tiring-house,tiring-house,n1
for,for,acp-cs
he,he,pns
hath,have,vvz
torn,tear,vvn
the,the,d
book,book,n1
in,in,acp-p
a,a,d
Poetical,poetical,j
fury,fury,n1
and,and,cc
put,put,vvd
himself,himself,px
to,to,acp-p
silence,silence,n1
in,in,acp-p
dead,dead,j
Sack,sack,n1
which,which,crq-r
were,be,vvd
there,there,av
no,no,d-x
other,other,d
vexation,vexation,n1
were,be,vvd
sufficient,sufficient,j
to,to,acp-cs
make,make,vvi
him,he,pno
the,the,d
most,most,av-s_d
miserable,miserable,j
Emblem,emblem,n1
of,of,acp-p
patience,patience,n1
CENSURE,censure,n1
The,the,d
Prologue,prologue,n1
peace,peace,n1
THE,the,d
prologue,prologue,n1
FOR,for,acp-p
THE,the,d
STAGE,stage,n1
For,for,acp-p
your,your,po
own,own,d
sakes,sake,n2
not,not,xx
his,his,po
he,he,pns
bade,bid,vvd
me,i,pno
say,say,vvi
Would,will,vmd
you,you,pn
were,be,vvd
come,come,vvn
to,to,acp-cs
hear,hear,vvi
not,not,xx
see,see,vvi
a,a,d
Play,play,n1
Though,though,cs
we,we,pns
his,his,po
Actors,actor,n2
must,must,vmb
provide,provide,vvi
for,for,acp-p
those,those,d
Who,who,crq-r
are,be,vvb
our,our,po
guests,guest,n2
here,here,av
in,in,acp-p
the,the,d
way,way,n1
of,of,acp-p
shows,show,n2
The,the,d
maker,maker,n1
hath,have,vvz
not,not,xx
so,so,av
he'd,he|will,pns|vmd
have,have,vvi
you,you,pn
wise,wise,j
Much,much,av_d
rather,rather,av
by,by,acp-p
your,your,po
ears,ear,n2
then,then,av
by,by,acp-p
your,your,po
eyes,eye,n2
And,and,cc
prays,pray,vvz
you'll,you|will,pn|vmb
not,not,xx
prejudge,prejudge,vvi
his,his,po
Play,play,n1
for,for,acp-p
ill,ill,j
Because,because,acp-cs
you,you,pn
mark,mark,vvb
it,it,pn
not,not,xx
and,and,cc
sit,sit,vvb
not,not,xx
still,still,av
But,but,acp-cc
have,have,vvb
a,a,d
longing,longing,n1
to,to,acp-cs
salute,salute,vvi
or,or,cc
talk,talk,vvi
With,with,acp-p
such,such,d
a,a,d
female,female,j
and,and,cc
from,from,acp-p
her,she,pno
to,to,acp-cs
walk,walk,vvi
With,with,acp-p
your,your,po
discourse,discourse,n1
to,to,acp-p
what,what,crq-r
is,be,vvz
done,do,vvn
and,and,cc
where,where,crq-cs
How,how,crq-q
and,and,cc
by,by,acp-p
whom,who,crq-ro
in,in,acp-p
all,all,d
the,the,d
town,town,n1
but,but,acp-cc
here,here,av
Alas,Alas,uh
what,what,crq-q
is,be,vvz
it,it,pn
to,to,acp-p
his,his,po
Scene,scene,n1
to,to,acp-cs
know,know,vvi
How,how,crq-cs
many,many,d
Coaches,coach,n2
in,in,acp-p
Hyde-park,Hyde-park,n1-nn
did,do,vvd
show,show,vvi
Last,last,ord
spring,spring,n1
what,what,crq-q
fare,fare,vvb
today,today,av
at,at,acp-p
Medleys,medley,n2
was,be,vvd
If,if,cs
Dunstan,Dunstan,n1-nn
or,or,cc
the,the,d
Phoenix,phoenix,n1
best,best,j-s
wine,wine,n1
has,have,vvz
They,they,pns
are,be,vvb
things,thing,n2
But,but,acp-cc
yet,yet,av
the,the,d
Stage,stage,n1
might,may,vmd
stand,stand,vvi
as,as,acp-cs
well,well,av
If,if,cs
it,it,pn
did,do,vvd
neither,neither,av-x_d
hear,hear,vvi
these,these,d
things,thing,n2
nor,nor,cc-x
tell,tell,vvi
Great,great,j
noble,noble,j
wits,wit,n2
be,be,vvb
good,good,j
unto,unto,acp-p
yourselves,yourselves,px
And,and,cc
make,make,vvi
a,a,d
difference,difference,n1
'twixt,betwixt,acp-p
Poetic,poetic,j
elves,elf,n2
And,and,cc
Poets,poet,n2
All,all,d
that,that,cs
dabble,dabble,vvi
in,in,acp-p
the,the,d
ink,ink,n1
And,and,cc
defile,defile,vvi
quills,quill,n2
are,be,vvb
not,not,xx
those,those,d
few,few,d
can,can,vmb
think,think,vvi
Conceive,conceive,vvi
express,express,vvi
and,and,cc
steer,steer,vvi
the,the,d
souls,soul,n2
of,of,acp-p
men,man,n2
As,as,acp-cs
with,with,acp-p
a,a,d
rudder,rudder,n1
round,round,av_j
thus,thus,av
with,with,acp-p
their,their,po
pen,pen,n1
He,he,pns
must,must,vmb
be,be,vvi
one,one,crd
that,that,cs
can,can,vmb
instruct,instruct,vvi
your,your,po
youth,youth,n1
And,and,cc
keep,keep,vvb
your,your,po
Acme,acme,n1
in,in,acp-p
the,the,d
state,state,n1
of,of,acp-p
truth,truth,n1
Must,must,vmb
enterprise,enterprise,vvi
this,this,d
work,work,n1
mark,mark,vvb
but,but,acp-av
his,his,po
ways,way,n2
What,what,crq-q
flight,flight,n1
he,he,pns
makes,make,vvz
how,how,crq-cs
new,new,j
And,and,cc
than,than,cs
he,he,pns
says,say,vvz
If,if,cs
that,that,cs
not,not,xx
like,like,acp-p
you,you,pn
that,that,cs
he,he,pns
sends,send,vvz
tonight,tonight,av
'Tis,it|be,pn|vvz
you,you,pn
have,have,vvb
left,leave,vvn
to,to,acp-cs
judge,judge,vvi
not,not,xx
he,he,pns
to,to,acp-cs
write,write,vvi
THE,the,d
prologue,prologue,n1
FOR,for,acp-p
THE,the,d
COURT,court,n1
A,a,d
Work,work,n1
not,not,xx
smelling,smell,vvg
of,of,acp-p
the,the,d
Lamp,lamp,n1
tonight,tonight,av
But,but,acp-cc
fitted,fit,vvn
for,for,acp-p
your,your,po
Majesty's,majesty,n1g
disport,disport,n1
And,and,cc
writ,write,vvn
to,to,acp-p
the,the,d
Meridian,meridian,n1
of,of,acp-p
your,your,po
Court,court,n1
we,we,pns
bring,bring,vvb
and,and,cc
hope,hope,vvb
it,it,pn
may,may,vmb
produce,produce,vvi
delight,delight,n1
The,the,d
rather,rather,av-c
being,be,vvg
offered,offer,vvn
as,as,acp-cs
a,a,d
Rite,rite,n1
To,to,acp-p
Scholars,scholar,n2
that,that,cs
can,can,vmb
judge,judge,vvi
and,and,cc
fair,fair,j
report,report,n1
The,the,d
sense,sense,n1
they,they,pns
hear,hear,vvb
above,above,acp-p
the,the,d
vulgar,vulgar,j
sort,sort,n1
Of,of,acp-p
Nutcrackers,nutcracker,n2
that,that,cs
only,only,av_j
come,come,vvn
for,for,acp-p
sight,sight,n1
Wherein,wherein,crq-cs
although,although,cs
our,our,po
Title,title,n1
Sir,sir,n1
be,be,vvb
News,news,n1
we,we,pns
yet,yet,av
adventure,adventure,vvi
here,here,av
to,to,acp-cs
tell,tell,vvi
you,you,pn
none,none,pi-x
But,but,acp-cc
show,show,vvb
you,you,pn
common,common,j
follies,folly,n2
and,and,cc
so,so,av
known,know,vvn
That,that,cs
though,though,cs
they,they,pns
are,be,vvb
not,not,xx
truths,truth,n2
th'innocent,the|innocent,d|j
Muse,muse,n1
Hath,have,vvz
made,make,vvn
so,so,av
like,like,acp-p
as,as,acp-cs
Phantasy,phantasy,n1
could,can,vmd
them,they,pno
state,state,n1
Or,or,cc
Poetry,poetry,n1
without,without,acp-p
scandal,scandal,n1
imitate,imitate,vvb
THE,the,d
STAPLE,staple,n1
OF,of,acp-p
news,news,n1
ACT.,ACT.,n-ab
I.,i,ord
SCENE,scene,n1
I.,I.,ord
Peniboy,Peniboy,n1-nn
IV.,IV.,n-ab
LETHER-LEGGE,lether-legge,n1
Gramercy,gramercy,uh
Letherleg,Letherleg,n1-nn
Get,get,vvb
me,i,pno
the,the,d
Spurrier,spurrier,n1
His,his,po
Shoemaker,shoemaker,n1
has,have,vvz
pulled,pull,vvn
on,on,acp-p
a,a,d
new,new,j
pair,pair,n1
of,of,acp-p
boots,boot,n2
and,and,cc
he,he,pns
walks,walk,vvz
in,in,acp-p
his,his,po
Gown,gown,n1
waistcoat,waistcoat,n1
and,and,cc
trousers,trouser,n2
expecting,expect,vvg
his,his,po
tailor,tailor,n1
And,and,cc
thou,thou,pns
hast,have,vv2
fitted,fit,vvn
me,i,pno
LET.,LET.,n-ab
I'll,I|will,pns|vmb
do't,do|it,vvi|pn
presently,present,av_j
P.,P.,n-ab
IV.,IV.,n-ab
Look,look,vvb
to,to,acp-p
me,i,pno
wit,wit,n1
and,and,cc
look,look,vvb
to,to,acp-p
my,my,po
wit,wit,n1
Land,land,n1
That,that,cs
is,be,vvz
look,look,vvb
on,on,acp-p
me,i,pno
and,and,cc
with,with,acp-p
all,all,d
thine,thy,po
eyes,eye,n2
Male,male,j
Female,female,j
yea,yea,uh
hermaphroditic,hermaphroditic,j
eyes,eye,n2
And,and,cc
those,those,d
bring,bring,vvb
all,all,d
your,your,po
helps,help,n2
and,and,cc
perspicills,perspicil,zz
To,to,acp-cs
see,see,vvi
me,i,pno
at,at,acp-p
best,best,j-s
advantage,advantage,n1
and,and,cc
augment,augment,vvi
My,my,po
form,form,n1
as,as,acp-cs
I,I,pns
come,come,vvb
forth,forth,av
for,for,acp-cs
I,I,pns
do,do,vvb
feel,feel,vvi
I,I,pns
will,will,vmb
be,be,vvi
one,one,pi
worth,worth,n1
looking,look,vvg
after,after,acp-av
shortly,short,av_j
Now,now,av
by,by,acp-p
and,and,cc
by,by,acp-av
that's,that|be,d|vvz
shortly,short,av_j
He,he,pns
draws,draw,vvz
forth,forth,av
his,his,po
watch,watch,n1
and,and,cc
sets,set,vvz
it,it,pn
on,on,acp-p
the,the,d
Table,table,n1
't,it,pn
strikes,strike,vvz
One,one,pi
two,two,crd
Three,three,crd
four,four,crd
five,five,crd
six,six,crd
Enough,enough,av_d
enough,enough,av_d
dear,dear,j
watch,watch,n1
Thy,thy,po
pulse,pulse,n1
hath,have,vvz
beaten,beat,vvn
enough,enough,av_d
Now,now,av
sleep,sleep,n1
and,and,cc
rest,rest,n1
Would,will,vmd
thou,thou,pns
couldst,can,vmd2
make,make,vvi
the,the,d
time,time,n1
to,to,acp-cs
do,do,vvi
so,so,av
too,too,av
I'll,I|will,pns|vmb
wind,wind,vvi
thee,thou,pno
up,up,acp-av
no,no,av-x_d
more,more,av-c_d
The,the,d
hour,hour,n1
is,be,vvz
come,come,vvn
So,so,av
long,long,av_j
expected,expect,vvn
There,there,av
there,there,av
He,he,pns
throws,throw,vvz
off,off,acp-av
his,his,po
gown,gown,n1
drop,drop,vvb
my,my,po
wardship,wardship,n1
My,my,po
pupil,pupil,n1
age,age,n1
and,and,cc
vassalage,vassalage,n1
together,together,av
And,and,cc
Liberty,liberty,n1
come,come,vvb
throw,throw,vvb
thyself,thyself,px
about,about,acp-p
me,i,pno
In,in,acp-p
a,a,d
rich,rich,j
suit,suit,n1
cloak,cloak,n1
hat,hat,n1
and,and,cc
band,band,n1
for,for,acp-cs
now,now,av
I'll,I|will,pns|vmb
sue,sue,vvi
out,out,av
no,no,d-x
man's,man,n1g
Livery,livery,n1
but,but,acp-cc
mine,mine,po
own,own,d
I,I,pns
stand,stand,vvb
on,on,acp-p
my,my,po
own,own,d
feet,foot,n2
so,so,av
much,much,av_d
a,a,d
year,year,n1
Right,right,j
round,round,av_j
and,and,cc
sound,sound,n1
the,the,d
Lord,lord,n1
of,of,acp-p
mine,my,po
own,own,d
ground,ground,n1
And,and,cc
to,to,acp-cs
rhyme,rhyme,vvi
to,to,acp-p
it,it,pn
threescore,threescore,crd
thousand,thousand,crd
Pound,pound,n1
He,he,pns
goes,go,vvz
to,to,acp-p
the,the,d
door,door,n1
and,and,cc
looks,look,n2
Not,not,xx
come,come,vvb
Not,not,xx
yet,yet,av
Taylor,Taylor,n1-nn
thou,thou,pns
art,be,vv2
a,a,d
vermin,vermin,n1
Worse,worse,av-c_j
than,than,cs
the,the,d
same,same,d
thou,thou,pns
prosecut'st,prosecute,vv2
and,and,cc
prickest,prick,vv2
In,in,acp-p
subtle,subtle,j
seam,seam,n1
Go,go,vvb
to,to,acp-av
I,I,pns
say,say,vvb
no,no,av-x_d
more,more,av-c_d
Thus,thus,av
