standard,lemma,postag
Saturn,Saturn,n1-nn
joined,join,vvn
And,and,cc
jove,jove,n1-nn
the,the,d
Sun,sun,n1
and,and,cc
mercury,Mercury,n1-nn
denied,deny,vvd
To,to,acp-cs
shed,shed,vvi
his,his,po
influence,influence,n1
in,in,acp-p
his,his,po
fickle,fickle,j
brain,brain,n1
Now,now,av
Turks,turk,n2
and,and,cc
Tartars,Tartar,n2-nn
shake,shake,vvb
their,their,po
swords,sword,n2
at,at,acp-p
that,that,d
Meaning,mean,vvg
to,to,acp-cs
mangle,mangle,vvi
all,all,d
thy,thy,po
Provinces,province,n2
Mycet.,Mycet.,n-ab
Brother,brother,n1
I,I,pns
see,see,vvb
your,your,po
meaning,meaning,n1
well,well,av
enough,enough,av_d
And,and,cc
through,through,acp-p
your,your,po
Planets,planet,n2
I,I,pns
perceive,perceive,vvb
you,you,pn
think,think,vvb
I,I,pns
am,be,vvm
not,not,xx
wise,wise,j
enough,enough,av_d
to,to,acp-cs
be,be,vvi
a,a,d
king,king,n1
But,but,acp-cc
I,I,pns
refer,refer,vvb
me,i,pno
to,to,acp-p
my,my,po
noble,noble,j
men,man,n2
That,that,cs
know,know,vvb
my,my,po
wit,wit,n1
and,and,cc
can,can,vmb
be,be,vvi
witnesses,witness,n2
I,I,pns
might,may,vmd
command,command,vvi
you,you,pn
to,to,acp-cs
be,be,vvi
slain,slay,vvn
for,for,acp-p
this,this,d
Meander,Meander,n1-nn
might,may,vmd
I,I,pns
not,not,xx
Meand.,Meand.,n-ab
Not,not,xx
for,for,acp-cs
so,so,av
small,small,j
a,a,d
fault,fault,n1
my,my,po
sovereign,sovereign,j
Lord,lord,n1
Mycet.,Mycet.,n-ab
I,I,pns
mean,mean,vvb
it,it,pn
not,not,xx
but,but,acp-cc
yet,yet,av
I,I,pns
know,know,vvb
I,I,pns
might,may,vmd
Yet,yet,av
live,live,vvb
yea,yea,uh
live,live,vvb
Mycetes,Mycetes,n1-nn
wills,will,vvz
it,it,pn
so,so,av
Meander,Meander,n1-nn
thou,thou,pns
my,my,po
faithful,faithful,j
Counsellor,counsellor,n1
Declare,declare,vvb
the,the,d
cause,cause,n1
of,of,acp-p
my,my,po
conceived,conceive,j_vn
grief,grief,n1
Which,which,crq-r
is,be,vvz
God,god,n1
knows,know,vvz
about,about,acp-p
that,that,d
Tamburlaine,Tamburlaine,n1-nn
That,that,cs
like,like,acp-p
a,a,d
Fox,fox,n1
in,in,acp-p
midst,midst,n1
of,of,acp-p
harvest,harvest,n1
time,time,n1
Doth,do,vvz
pray,pray,vvi
upon,upon,acp-p
my,my,po
flocks,flock,n2
of,of,acp-p
Passengers,passenger,n2
And,and,cc
as,as,acp-cs
I,I,pns
hear,hear,vvb
doth,do,vvz
mean,mean,vvi
to,to,acp-cs
pull,pull,vvi
my,my,po
plumes,plume,n2
Therefore,therefore,av
'tis,it|be,pn|vvz
good,good,j
and,and,cc
meet,meet,j
for,for,acp-cs
to,to,acp-cs
be,be,vvi
wise,wise,j
Meand.,Meand.,n-ab
Oft,oft,av
have,have,vvb
I,I,pns
heard,hear,vvn
your,your,po
Majesty,majesty,n1
complain,complain,vvi
Of,of,acp-p
Tamburlaine,Tamburlaine,n1-nn
that,that,cs
sturdy,sturdy,j
Scythian,scythian,j-nn
thief,thief,n1
That,that,cs
robs,rob,vvz
your,your,po
merchants,merchant,n2
of,of,acp-p
Persepolis,Persepolis,n1-nn
Treading,tread,vvg
by,by,acp-p
land,land,n1
unto,unto,acp-p
the,the,d
Western,western,j
Isles,isle,n2
And,and,cc
in,in,acp-p
your,your,po
confines,confine,n2
with,with,acp-p
his,his,po
lawless,lawless,j
train,train,n1
Daily,daily,av_j
commits,commit,vvz
incivil,incivil,j
outrages,outrage,n2
Hoping,hope,vvg
misled,mislead,vvn
by,by,acp-p
dreaming,dream,j_vg
prophecies,prophecy,n2
To,to,acp-cs
reign,reign,vvi
in,in,acp-p
Asia,Asia,n1-nn
and,and,cc
with,with,acp-p
barbarous,barbarous,j
Armies,army,n2
To,to,acp-cs
make,make,vvi
himself,himself,px
the,the,d
Monarch,monarch,n1
of,of,acp-p
the,the,d
East,east,n1
But,but,acp-cc
ere,ere,acp-cs
he,he,pns
march,march,vvb
in,in,acp-p
Asia,Asia,n1-nn
or,or,cc
display,display,vvi
His,his,po
vagrant,vagrant,j
Ensign,ensign,n1
in,in,acp-p
the,the,d
persian,persian,j-nn
fields,field,n2
Your,your,po
Grace,grace,n1
hath,have,vvz
taken,take,vvn
order,order,n1
by,by,acp-p
Theridama,Theridama,n1-nn
Charged,charge,vvn
with,with,acp-p
a,a,d
thousand,thousand,crd
horse,horse,n1
to,to,acp-cs
apprehend,apprehend,vvi
And,and,cc
bring,bring,vvi
him,he,pno
Captive,captive,n1_j
to,to,acp-p
your,your,po
highness,highness,j-nn
throne,throne,n1
Myce.,Myce.,n-ab
Full,full,j
true,true,j
thou,thou,pns
speakst,speak,vv2
and,and,cc
like,like,vvb
thyself,thyself,px
my,my,po
lord,lord,n1
Whom,who,crq-ro
I,I,pns
may,may,vmb
term,term,vvi
a,a,d
Damon,Damon,n1-nn
for,for,acp-p
thy,thy,po
love,love,n1
Therefore,therefore,av
'tis,it|be,pn|vvz
best,best,j-s
if,if,cs
so,so,av
it,it,pn
like,like,acp-p
you,you,pn
all,all,d
To,to,acp-cs
send,send,vvi
my,my,po
thousand,thousand,crd
horse,horse,n1
incontinent,incontinent,j
To,to,acp-cs
apprehend,apprehend,vvi
that,that,d
paltry,paltry,j
Scythian,scythian,j-nn
How,how,crq-cs
like,like,acp-p
you,you,pn
this,this,d
my,my,po
honourable,honourable,j
Lords,lord,n2
Is,be,vvz
it,it,pn
not,not,xx
a,a,d
kingly,kingly,j
resolution,resolution,n1
Cosr.,Cosr.,n-ab
It,it,pn
cannot,can,vmb-x
choose,choose,vvi
because,because,acp-cs
it,it,pn
comes,come,vvz
from,from,acp-p
you,you,pn
Myce.,Myce.,n-ab
Then,then,av
hear,hear,vvb
thy,thy,po
charge,charge,n1
valiant,valiant,j
Theridama,Theridama,n1-nn
The,the,d
chiefest,chief,j-s
Captain,captain,n1
of,of,acp-p
Mycetes,Mycetes,n1-nn
host,host,n1
The,the,d
hope,hope,n1
of,of,acp-p
Persia,Persia,n1-nn
and,and,cc
the,the,d
very,very,j
legs,leg,n2
Whereon,whereon,crq-cs
our,our,po
state,state,n1
doth,do,vvz
lean,lean,vvi
as,as,acp-cs
on,on,acp-p
a,a,d
staff,staff,n1
That,that,cs
holds,hold,vvz
us,we,pno
up,up,acp-av
and,and,cc
foils,foil,n2
our,our,po
neighbour,neighbour,n1
foes,foe,n2
Thou,thou,pns
shalt,shall,vm2
be,be,vvi
leader,leader,n1
of,of,acp-p
this,this,d
thousand,thousand,crd
horse,horse,n1
Whose,who,crq-rg
foaming,foam,j_vg
gall,gall,n1
with,with,acp-p
rage,rage,n1
and,and,cc
high,high,j
disdain,disdain,n1
Have,have,vvb
sworn,swear,vvn
the,the,d
death,death,n1
of,of,acp-p
wicked,wicked,j
Tamburlaine,Tamburlaine,n1-nn
Go,go,vvb
groaning,groan,vvg
forth,forth,av
but,but,acp-cc
come,come,vvb
thou,thou,pns
smiling,smile,vvg
home,home,av_n
As,as,acp-cs
did,do,vvd
Sir,sir,n1
Paris,Paris,n1-nn
with,with,acp-p
the,the,d
Grecian,grecian,j-nn
Dame,dame,n1
Return,return,vvb
with,with,acp-p
speed,speed,n1
time,time,n1
passeth,pass,vvz
swift,swift,j
away,away,av
Our,our,po
life,life,n1
is,be,vvz
frail,frail,j
and,and,cc
we,we,pns
may,may,vmb
die,die,vvi
today,today,av
Ther.,Ther.,n-ab
Before,before,acp-p
the,the,d
Moon,moon,n1
renew,renew,vvi
her,her,po
borrowed,borrow,j_vn
light,light,n1
Doubt,doubt,vvb
not,not,xx
my,my,po
Lord,lord,n1
and,and,cc
gracious,gracious,j
Sovereign,sovereign,n1_j
But,but,acp-cc
Tamburlaine,Tamburlaine,n1-nn
and,and,cc
that,that,d
Tartarian,tartarian,j-nn
rout,rout,n1
Shall,shall,vmb
either,either,av_d
perish,perish,vvi
by,by,acp-p
our,our,po
warlike,warlike,j
hands,hand,n2
Or,or,cc
plead,plead,vvi
for,for,acp-p
mercy,mercy,n1
at,at,acp-p
your,your,po
highness',highness,n1g
feet,foot,n2
Myce.,Myce.,n-ab
Go,go,vvb
stout,stout,j
Theridama,Theridama,n1-nn
thy,thy,po
words,word,n2
are,be,vvb
swords,sword,n2
And,and,cc
with,with,acp-p
thy,thy,po
looks,look,n2
thou,thou,pns
conquerest,conquer,vv2
all,all,d
thy,thy,po
foes,foe,n2
I,I,pns
long,long,vvb
to,to,acp-cs
see,see,vvi
thee,thou,pno
back,back,av
return,return,vvi
from,from,acp-p
thence,thence,av
That,that,cs
I,I,pns
may,may,vmb
view,view,vvi
these,these,d
milk-white,milkwhite,j
steeds,steed,n2
of,of,acp-p
mine,i,png
All,all,av_d
laden,load,vvn
with,with,acp-p
the,the,d
heads,head,n2
of,of,acp-p
killed,kill,j_vn
men,man,n2
And,and,cc
from,from,acp-p
their,their,po
knees,knee,n2
even,even,av
to,to,acp-p
their,their,po
hooves,hoof,n2
below,below,acp-av
Besmeared,besmear,vvn
with,with,acp-p
blood,blood,n1
that,that,cs
makes,make,vvz
a,a,d
dainty,dainty,j
show,show,n1
The.,The.,n-ab
Then,then,av
now,now,av
my,my,po
Lord,lord,n1
I,I,pns
humbly,humble,av_j
take,take,vvb
my,my,po
leave,leave,n1
Exit,Exit,fw-la
Myc.,Myc.,n-ab
Therid,therid,n1-nn
farewell,farewell,uh
ten,ten,crd
thousand,thousand,crd
times,time,n2
Ah,ah,uh
Menaphon,Menaphon,n1-nn
why,why,crq-q
stayest,stay,vv2
thou,thou,pns
thus,thus,av
behind,behind,acp-av
When,when,crq-cs
other,other,d
men,man,n2
press,press,vvb
forward,forward,av_j
for,for,acp-p
renown,renown,n1
Go,go,vvb
Menaphon,Menaphon,n1-nn
go,go,vvb
into,into,acp-p
Scythia,Scythia,n1-nn
And,and,cc
foot,foot,n1
by,by,acp-p
foot,foot,n1
follow,follow,vvi
Theridamas,Theridamas,n1-nn
Cos.,Cos.,n-ab
Nay,nay,uh-x
pray,pray,vvb
you,you,pn
let,let,vvb
him,he,pno
stay,stay,vvi
a,a,d
greater,great,j-c
Fits,fit,n2
Menaphon,Menaphon,n1-nn
than,than,cs
warring,war,j_vg
with,with,acp-p
a,a,d
Thief,thief,n1
Create,create,vvb
him,he,pno
Prorex,prorex,fw-la
of,of,acp-p
Africa,Africa,n1-nn
That,that,cs
he,he,pns
may,may,vmb
win,win,vvi
the,the,d
Babylonians,babylonian,n2-nn_j
hearts,heart,n2
Which,which,crq-r
will,will,vmb
revolt,revolt,vvi
from,from,acp-p
persian,persian,j-nn
government,government,n1
Unless,unless,cs
they,they,pns
have,have,vvb
a,a,d
wiser,wise,j-c
king,king,n1
than,than,cs
you,you,pn
Myc.,Myc.,n-ab
Unless,unless,cs
they,they,pns
have,have,vvb
a,a,d
wiser,wise,j-c
king,king,n1
than,than,cs
you,you,pn
These,these,d
are,be,vvb
his,his,po
words,word,n2
Meander,Meander,n1-nn
set,set,vvd
them,they,pno
down,down,acp-av
Cos.,Cos.,n-ab
And,and,cc
add,add,vvi
this,this,d
to,to,acp-p
them,they,pno
that,that,cs
all,all,d
Asia,Asia,n1-nn
Lament,lament,vvi
to,to,acp-cs
see,see,vvi
the,the,d
folly,folly,n1
of,of,acp-p
their,their,po
King,king,n1
Myc.,Myc.,n-ab
Well,well,uh_mi
here,here,av
I,I,pns
swear,swear,vvb
by,by,acp-p
this,this,d
my,my,po
royal,royal,j
seat,seat,n1
Cos.,Cos.,n-ab
You,you,pn
may,may,vmb
do,do,vvi
well,well,av
to,to,acp-cs
kiss,kiss,vvi
it,it,pn
then,then,av
Myc.,Myc.,n-ab
Embossed,emboss,vvn
with,with,acp-p
silk,silk,n1
as,as,acp-cs
best,best,av-s_j
beseems,beseem,vvz
my,my,po
state,state,n1
To,to,acp-cs
be,be,vvi
revenged,revenge,vvn
for,for,acp-p
these,these,d
contemptuous,contemptuous,j
words,word,n2
O,o,uh
where,where,crq-q
is,be,vvz
duty,duty,n1
and,and,cc
allegiance,allegiance,n1
now,now,av
Fled,flee,vvn
to,to,acp-p
the,the,d
Caspean,caspean,j-nn
or,or,cc
the,the,d
Ocean,ocean,n1
main,main,j
What,what,crq-q
shall,shall,vmb
I,I,pns
call,call,vvi
thee,thou,pno
brother,brother,n1
No,no,uh-x
a,a,d
foe,foe,n1
Monster,monster,n1
of,of,acp-p
Nature,nature,n1
shame,shame,n1
unto,unto,acp-p
thy,thy,po
stock,stock,n1
That,that,cs
dar'st,dare,vv2
presume,presume,vvi
thy,thy,po
Sovereign,sovereign,j
for,for,acp-cs
to,to,acp-cs
mock,mock,vvi
Meander,Meander,n1-nn
come,come,vvb
I,I,pns
am,be,vvm
abused,abuse,vvn
Meander,Meander,n1-nn
Exit,Exit,fw-la
Manent,manent,fw-la
Cosroe,Cosroe,n1-nn
and,and,cc
Menaphon,Menaphon,n1-nn
Mena.,Mena.,n-ab
How,how,crq-q
now,now,av
my,my,po
Lord,lord,n1
what,what,crq-r
mated,mate,vvn
and,and,cc
amazed,amaze,vvn
To,to,acp-cs
hear,hear,vvi
the,the,d
king,king,n1
thus,thus,av
threaten,threaten,vvi
like,like,acp-p
himself,himself,px
Cos.,Cos.,n-ab
Ah,ah,uh
Menaphon,Menaphon,n1-nn
I,I,pns
pass,pass,vvb
not,not,xx
for,for,acp-p
his,his,po
threats,threat,n2
The,the,d
plot,plot,n1
is,be,vvz
laid,lay,vvn
by,by,acp-p
persian,persian,j-nn
Noble,noble,j
men,man,n2
And,and,cc
Captains,captain,n2
of,of,acp-p
the,the,d
Medean,Medean,j-nn
garrisons,garrison,n2
To,to,acp-cs
crown,crown,vvi
me,i,pno
Emperor,emperor,n1
of,of,acp-p
Asia,Asia,n1-nn
But,but,acp-cc
this,this,d
it,it,pn
is,be,vvz
that,that,cs
doth,do,vvz
excruciate,excruciate,vvi
The,the,d
very,very,j
substance,substance,n1
of,of,acp-p
my,my,po
vexed,vex,j_vn
soul,soul,n1
To,to,acp-p
see,see,vvi
our,our,po
neighbours,neighbour,n2
that,that,cs
were,be,vvd
wont,wont,vvn
to,to,acp-cs
quake,quake,vvi
And,and,cc
tremble,tremble,vvi
at,at,acp-p
the,the,d
persian,persian,j-nn
monarch's,monarch,n1g
name,name,n1
Now,now,av
sits,sit,vvz
and,and,cc
laughs,laugh,vvz
our,our,po
regiment,regiment,n1
to,to,acp-cs
scorn,scorn,vvi
And,and,cc
that,that,cs
which,which,crq-r
might,may,vmd
resolve,resolve,vvi
me,i,pno
into,into,acp-p
tears,tear,n2
Men,man,n2
from,from,acp-p
the,the,d
farthest,far,j-s
equinoctial,equinoxial,j
line,line,n1
Have,have,vvb
swarmed,swarm,vvn
in,in,acp-p
troops,troop,n2
into,into,acp-p
the,the,d
Eastern,eastern,j
India,India,n1-nn
Lading,lade,n1_vg
their,their,po
ships,ship,n2
with,with,acp-p
gold,gold,n1
and,and,cc
precious,precious,j
stones,stone,n2
And,and,cc
made,make,vvd
their,their,po
spoils,spoil,n2
from,from,acp-p
all,all,d
our,our,po
provinces,province,n2
Mena.,Mena.,n-ab
This,this,d
should,shall,vmd
entreat,entreat,vvi
your,your,po
highness,highness,n1
to,to,acp-cs
rejoice,rejoice,vvi
Since,since,acp-cs
Fortune,fortune,n1
gives,give,vvz
you,you,pn
opportunity,opportunity,n1
To,to,acp-cs
gain,gain,vvi
the,the,d
title,title,n1
of,of,acp-p
a,a,d
Conqueror,conqueror,n1
By,by,acp-p
curing,cure,vvg
of,of,acp-p
this,this,d
maimed,maim,j_vn
Empire,empire,n1
Afrique,Africa,n1-nn
and,and,cc
Europe,Europe,n1-nn
bordering,border,vvg
on,on,acp-p
your,your,po
land,land,n1
And,and,cc
continent,continent,n1
to,to,acp-p
your,your,po
Dominions,dominion,n2
How,how,crq-cs
easily,easy,av_j
may,may,vmb
you,you,pn
with,with,acp-p
a,a,d
mighty,mighty,j
host,host,n1
Pass,pass,vvb
into,into,acp-p
Graecia,Greece,n1-nn
as,as,acp-cs
did,do,vvd
Cyrus,Cyrus,n1-nn
once,once,acp-av
And,and,cc
cause,cause,vvb
them,they,pno
to,to,acp-cs
withdraw,withdraw,vvi
their,their,po
forces,force,n2
home,home,av_n
lest,lest,cs
you,you,pn
subdue,subdue,vvb
the,the,d
pride,pride,n1
of,of,acp-p
Christendom,Christendom,n1-nn
Cos.,Cos.,n-ab
But,but,acp-cc
Menaph,Menaphon,n1-nn
what,what,crq-q
means,mean,vvz
this,this,d
trumpet's,trumpet,n2
sound,sound,j
Mena.,Mena.,n-ab
Behold,behold,vvb
my,my,po
Lord,lord,n1
Ortygius,Ortygius,n1-nn
and,and,cc
the,the,d
rest,rest,n1
Bringing,bring,vvg
the,the,d
Crown,crown,n1
to,to,acp-cs
make,make,vvi
you,you,pn
Emperor,emperor,n1
Enter,enter,vvb
Ortigius,Ortygius,n1-nn
and,and,cc
Conerus,conerus,n1-nn
bearing,bear,vvg
a,a,d
Crown,crown,n1
with,with,acp-p
others,other,pi2_d
Ort.,Ort.,n-ab
Magnificent,magnificent,j
and,and,cc
mighty,mighty,j
Prince,prince,n1
Cosroe,Cosroe,n1-nn
We,we,pns
in,in,acp-p
the,the,d
name,name,n1
of,of,acp-p
other,other,d
persian,persian,j-nn
states,state,n2
And,and,cc
commons,commons,n2
of,of,acp-p
this,this,d
mighty,mighty,j
Monarchy,monarchy,n1
Present,present,vvb
thee,thou,pno
with,with,acp-p
th'imperial,the|imperial,d|j
Diadem,diadem,n1
Cene.,Cene.,n-ab
The,the,d
warlike,warlike,j
Soldiers,soldier,n2
and,and,cc
the,the,d
Gentlemen,gentleman,n2
That,that,cs
heretofore,heretofore,av
have,have,vvb
filled,fill,vvn
Persepolis,Persepolis,n1-nn
With,with,acp-p
Afrique,Africa,j-nn
Captains,captain,n2
taken,take,vvn
in,in,acp-p
the,the,d
field,field,n1
Whose,who,crq-rg
ransom,ransom,n1
made,make,vvd
them,they,pno
march,march,vvi
in,in,acp-p
coats,coat,n2
of,of,acp-p
gold,gold,n1
With,with,acp-p
costly,costly,j
jewels,jewel,n2
hanging,hang,vvg
at,at,acp-p
their,their,po
ears,ear,n2
And,and,cc
shining,shine,j_vg
stones,stone,n2
upon,upon,acp-p
their,their,po
lofty,lofty,j
Crests,crest,n2
Now,now,av
living,live,vvg
idle,idle,j
in,in,acp-p
the,the,d
walled,wall,j_vn
towns,town,n2
Wanting,want,vvg
both,both,d
pay,pay,n1
and,and,cc
martial,martial,j
discipline,discipline,n1
Begin,begin,vvb
in,in,acp-p
troops,troop,n2
to,to,acp-cs
threaten,threaten,vvi
civil,civil,j
war,war,n1
And,and,cc
openly,open,av_j
exclaim,exclaim,vvi
against,against,acp-p
the,the,d
King,king,n1
Therefore,therefore,av
to,to,acp-cs
stay,stay,vvi
all,all,d
sudden,sudden,j
mutinies,mutiny,n2
We,we,pns
will,will,vmb
invest,invest,vvi
your,your,po
Highness,highness,n1
Emperor,emperor,n1
Whereat,whereat,crq-cs
the,the,d
Soldiers,soldier,n2
will,will,vmb
conceive,conceive,vvi
more,more,d-c
joy,joy,n1
Then,then,av
did,do,vvd
the,the,d
Macedonians,macedonian,n2-nn_j
at,at,acp-p
the,the,d
spoil,spoil,n1
Of,of,acp-p
great,great,j
Darius,Darius,n1-nn
and,and,cc
his,his,po
wealthy,wealthy,j
host,host,n1
Cosr.,Cosr.,n-ab
Well,well,uh_mi
since,since,acp-cs
I,I,pns
see,see,vvb
the,the,d
state,state,n1
of,of,acp-p
Persia,Persia,n1-nn
droop,droop,vvi
And,and,cc
languish,languish,vvi
in,in,acp-p
my,my,po
brother's,brother,n1g
government,government,n1
I,I,pns
willingly,willing,av_j
receive,receive,vvi
th'imperial,the|imperial,d|j
crown,crown,n1
And,and,cc
vow,vow,vvb
to,to,acp-cs
wear,wear,vvi
it,it,pn
for,for,acp-p
my,my,po
country's,country,n1g
good,good,j
In,in,acp-p
spite,spite,n1
of,of,acp-p
them,they,pno
shall,shall,vmb
malice,malice,n1
my,my,po
estate,estate,n1
Ortyg.,Ortyg.,n-ab
And,and,cc
in,in,acp-p
assurance,assurance,n1
of,of,acp-p
desired,desire,j_vn
success,success,n1
We,we,pns
here,here,av
do,do,vvi
crown,crown,vvi
thee,thou,pno
Monarch,monarch,n1
of,of,acp-p
the,the,d
East,east,n1
Emperor,emperor,n1
of,of,acp-p
Asia,Asia,n1-nn
and,and,cc
of,of,acp-p
Persia,Persia,n1-nn
Great,great,j
Lord,lord,n1
of,of,acp-p
Medea,Medea,n1-nn
and,and,cc
Armenia,Armenia,n1-nn
Duke,duke,n1
of,of,acp-p
Africa,Africa,n1-nn
and,and,cc
Albania,Albania,n1-nn
Mesopotamia,Mesopotamia,n1-nn
and,and,cc
of,of,acp-p
Parthia,Parthia,n1-nn
East,east,n1
India,India,n1-nn
and,and,cc
the,the,d
late,late,j
discovered,discover,vvn
Isles,isle,n2
Chief,chief,j
Lord,lord,n1
of,of,acp-p
all,all,d
the,the,d
wide,wide,j
vast,vast,j
Euxine,euxine,j-nn
sea,sea,n1
And,and,cc
of,of,acp-p
the,the,d
ever,ever,av
raging,rage,j_vg
Caspian,caspian,j-nn
Lake,lake,n1
Long,long,av_j
live,live,vvb
Cosroe,Cosroe,n1-nn
mighty,mighty,j
Emperor,emperor,n1
Cosr.,Cosr.,n-ab
And,and,cc
jove,jove,n1-nn
may,may,vmb
never,never,av-x
let,let,vvi
me,i,pno
longer,long,av-c_j
live,live,vvi
Than,than,cs
I,I,pns
may,may,vmb
seek,seek,vvi
to,to,acp-cs
gratify,gratify,vvi
your,your,po
love,love,n1
And,and,cc
cause,cause,vvi
the,the,d
soldiers,soldier,n2
that,that,cs
thus,thus,av
honour,honour,vvb
me,i,pno
To,to,acp-cs
triumph,triumph,vvi
over,over,acp-p
many,many,d
Provinces,province,n2
By,by,acp-p
whose,who,crq-rg
desires,desire,n2
of,of,acp-p
discipline,discipline,n1
in,in,acp-p
Arms,arm,n2
I,I,pns
doubt,doubt,vvb
not,not,xx
shortly,short,av_j
but,but,acp-p
to,to,acp-cs
reign,reign,vvi
sole,sole,j
king,king,n1
And,and,cc
with,with,acp-p
the,the,d
Army,army,n1
of,of,acp-p
Theridamas,Theridamas,n1-nn
Whether,whether,cs
we,we,pns
presently,present,av_j
will,will,vmb
fly,fly,vvi
my,my,po
Lords,lord,n2
To,to,acp-cs
rest,rest,vvi
secure,secure,j
against,against,acp-p
my,my,po
brother's,brother,n1g
force,force,n1
Ortyg,Ortyg,n1-nn
We,we,pns
knew,know,vvd
my,my,po
Lord,lord,n1
before,before,acp-cs
we,we,pns
brought,bring,vvd
the,the,d
crown,crown,n1
Intending,intend,vvg
your,your,po
investion,investion,n1
so,so,av
near,near,av_j
The,the,d
residence,residence,n1
of,of,acp-p
your,your,po
despised,despise,j_vn
brother,brother,n1
The,the,d
Lord,lord,n1
would,will,vmd
not,not,xx
be,be,vvi
too,too,av
exasperate,exasperate,vvi
To,to,acp-cs
injure,injure,vvi
or,or,cc
suppress,suppress,vvi
your,your,po
worthy,worthy,j
title,title,n1
Or,or,cc
if,if,cs
they,they,pns
would,will,vmd
there,there,av
are,be,vvb
in,in,acp-p
readiness,readiness,n1
Ten,ten,crd
thousand,thousand,crd
horse,horse,n1
to,to,acp-cs
carry,carry,vvi
you,you,pn
from,from,acp-p
hence,hence,av
In,in,acp-p
spite,spite,n1
of,of,acp-p
all,all,d
suspected,suspect,vvn
enemies,enemy,n2
Cosr.,Cosr.,n-ab
I,I,pns
know,know,vvb
it,it,pn
well,well,av
my,my,po
Lord,lord,n1
and,and,cc
thank,thank,vvb
you,you,pn
all,all,d
Ortyg.,Ortyg.,n-ab
Sound,sound,vvb
up,up,acp-av
the,the,d
trumpets,trumpet,n2
then,then,av
God,God,n1-nn
save,save,acp-p
the,the,d
King,king,n1
Exeunt,exeunt,fw-la
Actus,actus,fw-la
1.,1.,crd
Scoena,scoena,fw-la
2,2,crd
