standard,lemma,postag
run,run,vvi
mad,mad,j
with,with,acp-p
report,report,n1
before,before,acp-p
Or,or,cc
wonder,wonder,vvb
after,after,acp-p
that,that,cs
they,they,pns
know,know,vvb
not,not,xx
where,where,crq-cs
To,to,acp-cs
find,find,vvi
or,or,cc
if,if,cs
found,find,vvn
how,how,crq-cs
to,to,acp-cs
enjoy,enjoy,vvi
are,be,vvb
men's,man,n2g
brains,brain,n2
Made,make,vvd
nowadays,nowadays,av
of,of,acp-p
Malt,malt,n1
that,that,cs
their,their,po
affections,affection,n2
Are,be,vvb
never,never,av-x
sober,sober,j
but,but,acp-cc
like,like,acp-p
drunken,drunken,j
people,people,n1
Founder,founder,n1
at,at,acp-p
every,every,d
new,new,j
fame,fame,n1
I,I,pns
do,do,vvb
believe,believe,vvi
too,too,av
That,that,d
men,man,n2
in,in,acp-p
love,love,n1
are,be,vvb
ever,ever,av
drunk,drink,vvn
as,as,acp-cs
drunken,drunken,j
men,man,n2
Are,be,vvb
ever,ever,av
loving,love,vvg
An.,An.,n-ab
Prithee,prithee,uh
be,be,vvb
thou,thou,pns
sober,sober,j
And,and,cc
know,know,vvb
that,that,cs
they,they,pns
are,be,vvb
none,none,pi-x
of,of,acp-p
those,those,d
not,not,xx
guilty,guilty,j
Of,of,acp-p
the,the,d
least,least,d-s
vanity,vanity,n1
of,of,acp-p
love,love,n1
only,only,av_j
a,a,d
doubt,doubt,n1
Fame,fame,n1
might,may,vmd
too,too,av
far,far,av_j
report,report,vvi
or,or,cc
rather,rather,av-c
flatter,flatter,vvi
The,the,d
graces,grace,n2
of,of,acp-p
this,this,d
woman,woman,n1
made,make,vvd
them,they,pno
curious,curious,j
To,to,acp-cs
find,find,vvi
the,the,d
truth,truth,n1
which,which,crq-r
since,since,acp-cs
they,they,pns
find,find,vvb
so,so,av
blotted,blot,vvn
And,and,cc
locked,lock,vvn
up,up,acp-av
from,from,acp-p
their,their,po
searches,search,n2
they,they,pns
are,be,vvb
now,now,av
settled,settle,vvn
To,to,acp-cs
give,give,vvi
the,the,d
wonder,wonder,n1
ever,ever,av
Pet.,Pet.,n-ab
Would,will,vmd
they,they,pns
were,be,vvd
settled,settle,vvn
To,to,acp-cs
give,give,vvi
me,i,pno
some,some,d
new,new,j
shoes,shoe,n2
too,too,av
for,for,acp-p
I'll,I|will,pns|vmb
be,be,vvi
sworn,swear,vvn
These,these,d
are,be,vvb
e'en,even,av
worn,wear,vvn
out,out,av
to,to,acp-p
the,the,d
reasonable,reasonable,j
souls,soul,n2
In,in,acp-p
their,their,po
good,good,j
worship's,worship,n1g
business,business,n1
and,and,cc
some,some,d
sleep,sleep,n1
Would,will,vmd
not,not,xx
do,do,vvi
much,much,d
amiss,amiss,av
unless,unless,cs
they,they,pns
mean,mean,vvb
To,to,acp-cs
make,make,vvi
a,a,d
Bellman,bellman,n1
on,on,acp-p
me,i,pno
and,and,cc
what,what,crq-q
now,now,av
Mean,mean,av_j
they,they,pns
to,to,acp-cs
study,study,vvi
Anthony,Anthony,n1-nn
Moral,moral,j
Philosophy,philosophy,n1
After,after,acp-p
their,their,po
mar-all,mar-all,zz
women,woman,n2
An.,An.,n-ab
Mar,Mar,vvb
a,a,d
fool's,fool,n1g
head,head,n1
Pet.,Pet.,n-ab
'Twill,it|will,pn|vmb
mar,mar,vvi
two,two,crd
fools,fool,n2
heads,head,n2
and,and,cc
they,they,pns
take,take,vvb
not,not,xx
heed,heed,n1
Besides,beside,acp-p
the,the,d
Giblets,giblet,n2
to,to,acp-cs
'em,they,pno
An.,An.,n-ab
Will,will,vmb
you,you,pn
walk,walk,vvi
Sir,sir,n1
And,and,cc
talk,talk,vvi
more,more,av-c_d
out,out,av
of,of,acp-p
hearing,hear,vvg
your,your,po
fool's,fool,n1g
head,head,n1
May,may,vmb
chance,chance,vvi
to,to,acp-cs
find,find,vvi
a,a,d
wooden,wooden,j
nightcap,nightcap,n1
else,else,av
Pet.,Pet.,n-ab
I,I,pns
never,never,av-x
lay,lie,vvd
in,in,acp-p
any,any,d
Enter,enter,vvb
Don,don,n1
John,John,n1-nn
and,and,cc
Fredrick,Fredrick,n1-nn
An.,An.,n-ab
Then,then,av
leave,leave,vvb
your,your,po
lying,lie,n1_vg
And,and,cc
your,your,po
blind,blind,j
Prophesying,prophesy,vvg
here,here,av
they,they,pns
come,come,vvb
You,you,pn
had,have,vvd
best,best,av-s_j
tell,tell,vvb
them,they,pno
as,as,acp-p
much,much,d
Pet.,Pet.,n-ab
I,I,pns
am,be,vvm
no,no,d-x
tell-tale,tell-tale,n1
Exeunt,exeunt,fw-la
John.,John.,n-ab
I,I,pns
would,will,vmd
we,we,pns
could,can,vmd
have,have,vvi
seen,see,vvn
her,she,pno
though,though,cs
for,for,acp-p
sure,sure,av_j
She,she,pns
must,must,vmb
be,be,vvi
some,some,d
rare,rare,j
creature,creature,n1
or,or,cc
report,report,n1
lies,lie,vvz
All,all,d
men's,man,n2g
reports,report,n2
too,too,av
Fred.,Fred.,n-ab
I,I,pns
could,can,vmd
well,well,av
wish,wish,vvi
I,I,pns
had,have,vvd
seen,see,vvn
her,she,pno
But,but,acp-cc
since,since,acp-cs
she,she,pns
is,be,vvz
so,so,av
concealed,conceal,vvn
so,so,av
beyond,beyond,acp-p
venture,venture,n1
Kept,keep,vvn
and,and,cc
preserved,preserve,vvn
from,from,acp-p
view,view,n1
so,so,av
like,like,acp-p
a,a,d
Paradise,paradise,n1
Placed,place,vvn
where,where,crq-cs
no,no,d-x
knowledge,knowledge,n1
can,can,vmb
come,come,vvi
near,near,acp-p
her,she,pno
so,so,av
guarded,guard,vvn
As,as,acp-cs
'twere,it|be,pn|vvd
impossible,impossible,j
though,though,cs
known,know,vvn
to,to,acp-cs
reach,reach,vvi
her,she,pno
I,I,pns
have,have,vvb
made,make,vvn
up,up,acp-av
my,my,po
belief,belief,n1
Joh.,Joh.,n-ab
Hang,hang,vvb
me,i,pno
from,from,acp-p
this,this,d
hour,hour,n1
If,if,cs
I,I,pns
more,more,av-c_d
think,think,vvb
upon,upon,acp-p
her,she,pno
or,or,cc
believe,believe,vvb
her,she,pno
But,but,acp-cc
as,as,acp-cs
she,she,pns
came,come,vvd
a,a,d
strong,strong,j
report,report,n1
unto,unto,acp-p
me,i,pno
So,so,av
the,the,d
next,next,ord
Fame,fame,n1
shall,shall,vmb
lose,lose,vvi
her,she,pno
Fred.,Fred.,n-ab
'Tis,it|be,pn|vvz
the,the,d
next,next,ord
way,way,n1
But,but,acp-cc
whither,whither,crq-q
are,be,vvb
you,you,pn
walking,walk,vvg
Joh.,Joh.,n-ab
My,my,po
old,old,j
round,round,n1
After,after,acp-p
my,my,po
meat,meat,n1
and,and,cc
then,then,av
to,to,acp-p
bed,bed,n1
Fred.,Fred.,n-ab
'Tis,it|be,pn|vvz
healthful,healthful,j
Joh.,Joh.,n-ab
Will,will,vmb
not,not,xx
you,you,pn
stir,stir,vvi
Fred.,Fred.,n-ab
I,I,pns
have,have,vvb
a,a,d
little,little,j
business,business,n1
Jo.,Jo.,n-ab
Upon,upon,acp-p
my,my,po
life,life,n1
this,this,d
Lady,lady,n1
still,still,av
Fr.,Fr.,n-ab
Then,then,av
you,you,pn
will,will,vmb
lose,lose,vvi
it,it,pn
Jo.,Jo.,n-ab
Pray,pray,uh_v
let's,let|we,vvb|pno
walk,walk,vvi
together,together,av
Fr.,Fr.,n-ab
Now,now,av
I,I,pns
cannot,can,vmb-x
Jo.,Jo.,n-ab
I,I,pns
have,have,vvb
something,something,pi
to,to,acp-cs
impart,impart,vvi
Fr.,Fr.,n-ab
An,a,d
hour,hour,n1
hence,hence,av
I,I,pns
will,will,vmb
not,not,xx
miss,miss,vvi
to,to,acp-cs
meet,meet,vvi
you,you,pn
Jo.,Jo.,n-ab
Where,where,crq-q
Fr.,Fr.,n-ab
i'th',in|the,acp-p|d
high,high,j
street,street,n1
For,for,acp-cs
not,not,xx
to,to,acp-cs
lie,lie,vvi
I,I,pns
have,have,vvb
a,a,d
few,few,d
Devotions,devotion,n2
To,to,acp-cs
do,do,vvi
first,first,ord
than,than,cs
I,I,pns
am,be,vvm
yours,you,png
Jo.,Jo.,n-ab
Remember,Remember,vvb
Exeunt,exeunt,fw-la
Scaen.,Scaen.,n-ab
2.,2.,crd
Enter,enter,vvb
Petruchio,Petruchio,n1-nn
Antonio,Antonio,n1-nn
and,and,cc
two,two,crd
Gent.,Gent.,n-ab
Ant.,Ant.,n-ab
Cut,cut,j_vn
his,his,po
windpipe,windpipe,n1
I,I,pns
say,say,vvb
1,1,crd
Gent.,Gent.,n-ab
Fie,fie,uh
Antonio,Antonio,n1-nn
Ant.,Ant.,n-ab
Or,or,cc
knock,knock,vvb
his,his,po
brains,brain,n2
out,out,av
first,first,ord
then,then,av
forgive,forgive,vvb
him,he,pno
If,if,cs
you,you,pn
do,do,vvb
thrust,thrust,vvi
be,be,vvb
sure,sure,j
it,it,pn
be,be,vvi
to,to,acp-p
th',the,d
hilts,hilt,n2
A,a,d
Surgeon,surgeon,n1
may,may,vmb
see,see,vvi
through,through,acp-p
him,he,pno
1.,1.,crd
You,you,pn
are,be,vvb
too,too,av
violent,violent,j
2.,2.,crd
Too,too,av
open,open,j
undiscreet,undiscreet,j
Pet.,Pet.,n-ab
Am,be,vvm
I,I,pns
not,not,xx
ruined,ruine,vvn
The,the,d
honour,honour,n1
of,of,acp-p
my,my,po
house,house,n1
cracked,crack,vvn
my,my,po
blood,blood,n1
poisoned,poison,vvd
My,my,po
credit,credit,n1
and,and,cc
my,my,po
name,name,n1
2.,2.,crd
Be,be,vvb
sure,sure,j
it,it,pn
be,be,vvi
so,so,av
Before,before,acp-cs
ye,you,pn
use,use,vvb
this,this,d
violence,violence,n1
Let,let,vvb
not,not,xx
doubt,doubt,vvi
And,and,cc
a,a,d
suspecting,suspect,j_vg
anger,anger,n1
so,so,av
much,much,av_d
sway,sway,vvi
ye,you,pn
Your,your,po
wisdom,wisdom,n1
may,may,vmb
be,be,vvi
questioned,question,vvn
Ant.,Ant.,n-ab
I,I,pns
say,say,vvb
kill,kill,vvi
him,he,pno
And,and,cc
then,then,av
dispute,dispute,vvi
the,the,d
cause,cause,n1
cut,cut,vvb
off,off,acp-av
what,what,crq-r
may,may,vmb
be,be,vvi
And,and,cc
what,what,crq-r
is,be,vvz
shall,shall,vmb
be,be,vvi
safe,safe,j
2.,2.,crd
Hang,hang,vvb
up,up,acp-av
a,a,d
true,true,j
man,man,n1
Because,because,acp-cs
'tis,it|be,pn|vvz
possible,possible,j
he,he,pns
may,may,vmb
be,be,vvi
thievish,thievish,j
Alas,alas,uh
is,be,vvz
this,this,d
good,good,j
Justice,justice,n1
Petr.,Petr.,n-ab
I,I,pns
know,know,vvb
as,as,acp-p
certain,certain,j
As,as,acp-cs
day,day,n1
must,must,vmb
come,come,vvi
again,again,av
as,as,acp-cs
clear,clear,j
as,as,acp-cs
truth,truth,n1
And,and,cc
open,open,j
as,as,acp-cs
belief,belief,n1
can,can,vmb
lay,lay,vvi
it,it,pn
to,to,acp-p
me,i,pno
That,that,cs
I,I,pns
am,be,vvm
basely,base,av_j
wronged,wrong,vvn
wronged,wrong,vvn
above,above,acp-p
recompense,recompense,n1
Maliciously,malicious,av_j
abused,abuse,vvn
blasted,blast,vvn
for,for,acp-p
ever,ever,av
In,in,acp-p
name,name,n1
and,and,cc
honour,honour,n1
lost,lose,vvn
to,to,acp-p
all,all,d
remembrance,remembrance,n1
But,but,acp-cc
what,what,crq-q
is,be,vvz
smeared,smear,vvn
and,and,cc
shameful,shameful,j
I,I,pns
must,must,vmb
kill,kill,vvi
him,he,pno
Necessity,necessity,n1
compels,compel,vvz
me,i,pno
1.,1.,crd
But,but,acp-cc
think,think,vvb
better,better,j
Petr.,Petr.,n-ab
There,there,av
is,be,vvz
no,no,d-x
other,other,d
cure,cure,n1
left,leave,vvn
yet,yet,av
witness,witness,vvb
with,with,acp-p
me,i,pno
All,all,d
that,that,d
is,be,vvz
fair,fair,j
in,in,acp-p
man,man,n1
all,all,d
that,that,cs
is,be,vvz
noble,noble,j
I,I,pns
am,be,vvm
not,not,xx
greedy,greedy,j
of,of,acp-p
this,this,d
life,life,n1
I,I,pns
seek,seek,vvb
for,for,acp-p
Nor,nor,cc-x
thirst,thirst,n1
to,to,acp-cs
shed,shed,vvi
man's,man,n1g
blood,blood,n1
and,and,cc
would,will,vmd
'twere,it|be,pn|vvd
possible,possible,j
I,I,pns
wish,wish,vvb
it,it,pn
with,with,acp-p
my,my,po
soul,soul,n1
so,so,av
much,much,av_d
I,I,pns
tremble,tremble,vvb
To,to,acp-cs
offend,offend,vvi
the,the,d
sacred,sacred,j
Image,image,n1
of,of,acp-p
my,my,po
Maker,maker,n1
My,my,po
sword,sword,n1
could,can,vmd
only,only,av_j
kill,kill,vvi
his,his,po
crimes,crime,n2
no,no,uh-x
'tis,it|be,pn|vvz
honour,honour,n1
Honour,honour,n1
my,my,po
noble,noble,j
friends,friend,n2
that,that,cs
idol,idol,n1
honour,honour,n1
That,that,cs
all,all,d
the,the,d
world,world,n1
now,now,av
worships,worship,vvz
not,not,xx
Petruchio,Petruchio,n1-nn
Must,must,vmb
do,do,vvi
this,this,d
justice,justice,n1
Ant.,Ant.,n-ab
Let,let,vvb
it,it,pn
once,once,acp-av
be,be,vvb
done,do,vvn
And,and,cc
'tis,it|be,pn|vvz
no,no,d-x
matter,matter,n1
whether,whether,cs
you,you,pn
or,or,cc
honour,honour,n1
Or,or,cc
both,both,d
be,be,vvb
accessary,accessary,j
2.,2.,crd
Do,do,vvb
you,you,pn
weigh,weigh,vvi
Petruchio,Petruchio,n1-nn
The,the,d
value,value,n1
of,of,acp-p
the,the,d
person,person,n1
power,power,n1
and,and,cc
greatness,greatness,n1
And,and,cc
what,what,crq-r
this,this,d
spark,spark,n1
may,may,vmb
kindle,kindle,vvi
Petr.,Petr.,n-ab
To,to,acp-p
perform,perform,vvi
it,it,pn
So,so,av
much,much,av_d
I,I,pns
am,be,vvm
tied,tie,vvn
to,to,acp-p
reputation,reputation,n1
And,and,cc
credit,credit,n1
of,of,acp-p
my,my,po
house,house,n1
let,let,vvb
it,it,pn
raise,raise,vvi
wild-fires,wild-fire,n2
That,that,cs
all,all,d
this,this,d
Dukedom,dukedom,n1
smoke,smoke,n1
and,and,cc
storms,storm,n2
that,that,cs
toss,toss,vvb
me,i,pno
Into,into,acp-p
the,the,d
storms,storm,n2
of,of,acp-p
everlasting,everlasting,j
ruin,ruin,n1
Yet,yet,av
I,I,pns
must,must,vmb
through,through,acp-p
if,if,cs
ye,you,pn
dare,dare,vvb
side,side,n1
me,i,pno
Ant.,Ant.,n-ab
Dare,Dare,vvb
Petr.,Petr.,n-ab
you're,you|be,pn|vvb
friends,friend,n2
indeed,indeed,av
if,if,cs
not,not,xx
2.,2.,crd
Here's,here|be,av|vvz
none,none,pi-x
flies,fly,vvz
from,from,acp-p
you,you,pn
Do,do,vvb
it,it,pn
in,in,acp-p
what,what,crq-r
design,design,n1
ye,you,pn
please,please,vvb
we'll,we|will,pns|vmb
back,back,vvi
ye,you,pn
1.,1.,crd
But,but,acp-cc
then,then,av
be,be,vvi
sure,sure,j
ye,you,pn
kill,kill,vvb
him,he,pno
2.,2.,crd
Is,be,vvz
the,the,d
cause,cause,n1
So,so,av
mortal,mortal,j
nothing,nothing,pi-x
but,but,acp-p
his,his,po
life,life,n1
Pet.,Pet.,n-ab
Believe,believe,vvb
me,i,pno
A,a,d
less,less,av-c_d
offence,offence,n1
has,have,vvz
been,be,vvn
the,the,d
desolation,desolation,n1
Of,of,acp-p
a,a,d
whole,whole,j
name,name,n1
1.,1.,crd
No,no,d-x
other,other,d
way,way,n1
to,to,acp-cs
purge,purge,vvi
it,it,pn
Pet.,Pet.,n-ab
There,there,av
is,be,vvz
but,but,acp-cc
never,never,av-x
to,to,acp-cs
be,be,vvi
hoped,hope,vvn
for,for,acp-p
2.,2.,crd
Think,think,vvb
an,a,d
hour,hour,n1
more,more,av-c_d
And,and,cc
if,if,cs
then,then,av
ye,you,pn
find,find,vvb
no,no,d-x
safer,safe,j-c
road,road,n1
to,to,acp-cs
guide,guide,vvi
ye,you,pn
we'll,we|will,pns|vmb
set,set,vvi
up,up,acp-av
our,our,po
rests,rest,n2
too,too,av
Ant.,Ant.,n-ab
Mine's,i|be,png|vvz
up,up,acp-av
already,already,av
And,and,cc
hang,hang,vvb
him,he,pno
for,for,acp-p
my,my,po
part,part,n1
Goes,go,vvz
less,less,av-c_d
than,than,cs
life,life,n1
2.,2.,crd
If,if,cs
we,we,pns
see,see,vvb
noble,noble,j
cause,cause,n1
'tis,it|be,pn|vvz
like,like,acp-p
our,our,po
swords,sword,n2
May,may,vmb
be,be,vvi
as,as,acp-av
free,free,j
and,and,cc
forward,forward,av_j
as,as,acp-cs
your,your,po
words,word,n2
Exeunt,exeunt,fw-la
Scene,scene,n1
3.,3.,crd
Enter,enter,vvb
Don,don,n1
John,John.,n1-nn
John.,John.,n-ab
The,the,d
civil,civil,j
order,order,n1
of,of,acp-p
this,this,d
Town,town,n1
Bellonia,Bellonia,n1-nn
Makes,make,vvz
it,it,pn
beloved,belove,vvn
and,and,cc
honoured,honour,vvn
of,of,acp-p
all,all,d
travellers,traveller,n2
As,as,acp-cs
a,a,d
most,most,av-s_d
safe,safe,j
retirement,retirement,n1
in,in,acp-p
all,all,d
troubles,trouble,n2
Beside,beside,acp-p
the,the,d
wholesome,wholesome,j
seat,seat,n1
and,and,cc
noble,noble,j
temper,temper,n1
Of,of,acp-p
those,those,d
minds,mind,n2
that,that,cs
inhabit,inhabit,vvb
it,it,pn
safely,safe,av_j
wise,wise,j
And,and,cc
to,to,acp-p
all,all,d
strangers,stranger,n2
virtuous,virtuous,j
But,but,acp-cc
I,I,pns
see,see,vvb
My,my,po
admiration,admiration,n1
has,have,vvz
drawn,draw,vvn
night,night,n1
upon,upon,acp-p
me,i,pno
And,and,cc
longer,long,av-c_j
to,to,acp-cs
expect,expect,vvi
my,my,po
friend,friend,n1
may,may,vmb
pull,pull,vvi
me,i,pno
Into,into,acp-p
suspicion,suspicion,n1
of,of,acp-p
too,too,av
late,late,j
a,a,d
stirrer,stirrer,n1
Which,which,crq-r
all,all,d
good,good,j
Governments,government,n2
are,be,vvb
jealous,jealous,j
of,of,acp-p
I'll,I|will,pns|vmb
home,home,av_n
and,and,cc
think,think,vvb
at,at,acp-p
liberty,liberty,n1
yet,yet,av
certain,certain,j
'Tis,it|be,pn|vvz
not,not,xx
so,so,av
far,far,av_j
night,night,n1
as,as,acp-cs
I,I,pns
thought,think,vvd
for,for,acp-cs
see,see,vvb
A,a,d
fair,fair,j
house,house,n1
yet,yet,av
stands,stand,vvz
open,open,j
yet,yet,av
all,all,d
about,about,acp-p
it,it,pn
Are,be,vvb
close,close,j
and,and,cc
no,no,d-x
lights,light,n2
stirring,stir,vvg
there,there,av
may,may,vmb
be,be,vvi
foul,foul,j
play,play,n1
I'll,I|will,pns|vmb
venture,venture,vvi
to,to,acp-cs
look,look,vvi
in,in,acp-p
if,if,cs
there,there,av
be,be,vvb
knaves,knave,n2
I,I,pns
may,may,vmb
do,do,vvi
a,a,d
good,good,j
office,office,n1
Woman,woman,n1
within,within,acp-av
Within,within,acp-p
Signieur,signieur,n1
John.,John.,n-ab
What,what,crq-q
how,how,crq-q
is,be,vvz
this,this,d
Within,within,acp-p
Signieur,signieur,n1
Fabritio,Fabritio,n1-nn
John.,John.,n-ab
I'll,I|will,pns|vmb
go,go,vvi
nearer,near,av-c_j
Within,within,acp-p
Fabritio,Fabritio,n1-nn
Joh.,Joh.,n-ab
This,this,d
is,be,vvz
a,a,d
woman's,woman,n1g
tongue,tongue,n1
here,here,av
may,may,vmb
be,be,vvi
good,good,j
done,do,vvn
Within,within,acp-p
Who's,who|be,crq-q|vvz
there,there,av
Fabritio,Fabritio,n1-nn
Joh.,Joh.,n-ab
I,I,pns
Within,within,acp-p
Where,where,crq-q
are,be,vvb
ye,you,pn
Joh.,Joh.,n-ab
Here,here,av
Within,within,acp-p
O,o,uh
come,come,vvb
for,for,acp-p
heaven's,heaven,n1g
sake,sake,n1
Joh.,Joh.,n-ab
I,I,pns
must,must,vmb
see,see,vvi
what,what,crq-r
this,this,d
means,mean,n2
Enter,enter,vvb
Woman,woman,n1
with,with,acp-p
a,a,d
child,child,n1
Within,within,acp-p
I,I,pns
have,have,vvb
stayed,stay,vvn
this,this,d
long,long,j
hour,hour,n1
for,for,acp-p
you,you,pn
make,make,vvb
no,no,d-x
noise,noise,n1
For,for,acp-cs
things,thing,n2
are,be,vvb
in,in,acp-p
strange,strange,j
trouble,trouble,n1
here,here,av
be,be,vvb
secret,secret,j
'Tis,it|be,pn|vvz
worth,worth,j
your,your,po
care,care,n1
begone,begone,vvb
now,now,av
more,more,d-c
eyes,eye,n2
watch,watch,vvb
us,we,pno
Then,then,av
may,may,vmb
be,be,vvi
for,for,acp-p
our,our,po
safeties,safety,n2
Joh.,Joh.,n-ab
Hark,hark,vvb
ye,you,pn
Within,within,acp-p
Peace,peace,n1
good,good,j
night,night,n1
Joh.,Joh.,n-ab
She,she,pns
is,be,vvz
gone,go,vvn
and,and,cc
I,I,pns
am,be,vvm
loaden,load,vvn
fortune,fortune,n1
for,for,acp-p
me,i,pno
It,it,pn
weighs,weigh,vvz
well,well,av
and,and,cc
it,it,pn
feels,feel,vvz
well,well,av
it,it,pn
may,may,vmb
chance,chance,vvi
To,to,acp-cs
be,be,vvi
some,some,d
pack,pack,n1
of,of,acp-p
worth,worth,n1
by,by,acp-p
th',the,d
mass,mass,n1
'tis,it|be,pn|vvz
heavy,heavy,j
If,if,cs
it,it,pn
be,be,vvb
Coin,coin,n1
or,or,cc
Jewels,jewel,n2
'tis,it|be,pn|vvz
worth,worth,j
welcome,welcome,n1_j
I'll,I|will,pns|vmb
never,never,av-x
refuse,refuse,vvi
a,a,d
fortune,fortune,n1
I,I,pns
am,be,vvm
confident,confident,j
'Tis,it|be,pn|vvz
of,of,acp-p
no,no,d-x
common,common,j
price,price,n1
now,now,av
to,to,acp-p
my,my,po
lodging,lodging,n1
If,if,cs
it,it,pn
hit,hit,vvd
right,right,av_j
I'll,I|will,pns|vmb
bless,bless,vvi
this,this,d
night,night,n1
Exit,Exit,fw-la
Scene,scene,n1
4.,4.,crd
Enter,enter,vvb
Fredrick,Fredrick,n1-nn
Fred.,Fred.,n-ab
'Tis,it|be,pn|vvz
strange,strange,j
I,I,pns
cannot,can,vmb-x
meet,meet,vvi
him,he,pno
sure,sure,av_j
he,he,pns
has,have,vvz
encountered,encounter,vvn
Some,some,d
light,light,n1
oF,of,acp-p
love,love,n1
or,or,cc
other,other,pi_d
and,and,cc
there,there,av
means,mean,vvz
To,to,acp-cs
play,play,vvi
at,at,acp-p
In,in,acp-p
and,and,cc
In,in,acp-p
for,for,acp-p
this,this,d
night,night,n1
Well,well,uh_mi
Don,don,n1
John,John,n1-nn
If,if,cs
you,you,pn
do,do,vvb
spring,spring,vvi
a,a,d
leak,leak,n1
or,or,cc
get,get,vvi
an,a,d
itch,itch,n1
Till,until,acp-cs
ye,you,pn
claw,claw,vvb
off,off,acp-av
your,your,po
curled,curl,j_vn
pate,pate,n1
thank,thank,vvb
your,your,po
night-walks,nightwalk,j
You,you,pn
must,must,vmb
be,be,vvi
still,still,av
a-boot-haling,boot-hale,vvg
one,one,pi
round,round,n1
more,more,av-c_d
Though,though,cs
it,it,pn
be,be,vvb
late,late,j
