standard,lemma,postag
BRAKENBURY,,
With,with,acp-p
this,this,d
my,my,po
lord,lord,n1
myself,myself,px
have,have,vvb
naught,naught,pi-x
to,to,acp-cs
do,do,vvi
RICHARD,,
Naught,nought,pi-x
to,to,acp-cs
do,do,vvi
with,with,acp-p
Mistress,mistress,n1
Shore,Shore,n1-nn
I,i,pns
tell,tell,vvb
thee,thou,pno
fellow,fellow,n1
He,he,pns
that,that,cs
doth,do,vvz
naught,nought,pi-x
with,with,acp-p
her,she,pno
excepting,except,vvg
one,one,pi
Were,be,vvd
best,best,j-s
to,to,acp-cs
do,do,vvi
it,it,pn
secretly,secret,av_j
alone,alone,j
BRAKENBURY,,
I,i,pns
do,do,vvb
beseech,beseech,vvi
your,your,po
Grace,grace,n1
to,to,acp-cs
pardon,pardon,vvi
me,i,pno
and,and,cc
withal,withal,av
Forbear,forbear,vvb
your,your,po
conference,conference,n1
with,with,acp-p
the,the,d
noble,noble,j
duke,duke,n1
CLARENCE,,
We,we,pns
know,know,vvb
thy,thy,po
charge,charge,n1
Brakenbury,Brakenbury,n1-nn
and,and,cc
will,will,vmb
obey,obey,vvi
RICHARD,,
We,we,pns
are,be,vvb
the,the,d
Queen's,queen,n1g
abjects,abject,n2_j
and,and,cc
must,must,vmb
obey,obey,vvi
Brother,brother,n1
farewell,farewell,uh_n
I,i,pns
will,will,vmb
unto,unto,acp-p
the,the,d
King,king,n1
And,and,cc
whatsoe'er,whatsoever,crq-r
you,you,pn
will,will,vmb
employ,employ,vvi
me,i,pno
in,in,acp-p
Were,be,vvd
it,it,pn
to,to,acp-cs
call,call,vvi
King,king,n1
Edward's,Edward,n1g-nn
widow,widow,n1
sister,sister,n1
I,i,pns
will,will,vmb
perform,perform,vvi
it,it,pn
to,to,acp-cs
enfranchise,enfranchise,vvi
you,you,pn
Meantime,meantime,av_n
this,this,d
deep,deep,j
disgrace,disgrace,n1
in,in,acp-p
brotherhood,brotherhood,n1
Touches,touch,vvz
me,i,pno
deeper,deep,av-c_j
than,than,cs
you,you,pn
can,can,vmb
imagine,imagine,vvi
CLARENCE,,
I,i,pns
know,know,vvb
it,it,pn
pleaseth,please,vvz
neither,neither,d-x
of,of,acp-p
us,we,pno
well,well,av
RICHARD,,
Well,well,uh_mi
your,your,po
imprisonment,imprisonment,n1
shall,shall,vmb
not,not,xx
be,be,vvi
long,long,j
I,i,pns
will,will,vmb
deliver,deliver,vvi
you,you,pn
or,or,cc
else,else,av
lie,lie,vvi
for,for,acp-p
you,you,pn
Meantime,meantime,av_n
have,have,vvb
patience,patience,n1
CLARENCE,,
I,i,pns
must,must,vmb
perforce,perforce,av
Farewell,farewell,uh_n
Exit,,
Clarence,,
Brakenbury,,
and,,
guard,,
RICHARD,,
Go,go,vvb
tread,tread,vvb
the,the,d
path,path,n1
that,that,cs
thou,thou,pns
shalt,shall,vm2
ne'er,never,av-x
return,return,vvi
Simple,simple,j
plain,plain,j
Clarence,Clarence,n1-nn
I,i,pns
do,do,vvb
love,love,vvi
thee,thou,pno
so,so,av
That,that,cs
I,i,pns
will,will,vmb
shortly,short,av_j
send,send,vvi
thy,thy,po
soul,soul,n1
to,to,acp-p
heaven,heaven,n1
If,if,cs
heaven,heaven,n1
will,will,vmb
take,take,vvi
the,the,d
present,present,n1
at,at,acp-p
our,our,po
hands,hand,n2
But,but,acp-cc
who,who,crq-q
