standard,lemma,postag
to,to,acp-cs
be,be,vvi
excused,excuse,vvn
because,because,acp-cs
the,the,d
whole,whole,j
world,world,n1
is,be,vvz
become,become,vvn
an,a,d
Hodgepodge,hodgepodge,n1
we,we,pns
are,be,vvb
jealous,jealous,j
of,of,acp-p
your,your,po
judgements,judgement,n2
because,because,acp-cs
you,you,pn
are,be,vvb
wise,wise,j
of,of,acp-p
our,our,po
own,own,d
performance,performance,n1
because,because,acp-cs
we,we,pns
are,be,vvb
unperfect,unperfect,j
of,of,acp-p
our,our,po
author's,author,n1g
device,device,n1
because,because,acp-cs
he,he,pns
is,be,vvz
idle,idle,j
Only,only,j
this,this,d
doth,do,vvz
encourage,encourage,vvi
us,we,pno
that,that,cs
presenting,present,vvg
our,our,po
studies,study,n2
before,before,acp-p
Gentlemen,gentleman,n2
though,though,cs
they,they,pns
receive,receive,vvb
an,a,d
inward,inward,j
mislike,mislike,n1
we,we,pns
shall,shall,vmb
not,not,xx
be,be,vvi
hissed,hiss,vvn
with,with,acp-p
an,a,d
open,open,j
disgrace,disgrace,n1
Stirps,stirps,fw-la
rudis,rudis,fw-la
urtica,urtica,fw-la
est,est,fw-la
stirps,stirps,fw-la
generosa,generosa,fw-la
rosa.,rosa.,n-ab
Actus,actus,fw-la
primus,primus,fw-la
Scaena,scaena,fw-la
prima,prima,fw-la
Bacchus,Bacchus,n1-nn
Mydas,Midas,n1-nn
Eristus,Eristus,n1-nn
Martius,Martius,n1-nn
Bacchus,Bacchus,n1-nn
Midas,Midas,n1-nn
where,where,crq-cs
the,the,d
Gods,god,n2
bestow,bestow,vvb
benefits,benefit,n2
they,they,pns
ask,ask,vvb
thanks,thanks,n2
but,but,acp-cc
where,where,crq-cs
they,they,pns
receive,receive,vvb
good,good,j
turns,turn,n2
they,they,pns
give,give,vvb
rewards,reward,n2
Thou,thou,pns
hast,have,vv2
filled,fill,vvn
my,my,po
belly,belly,n1
with,with,acp-p
meat,meat,n1
mine,my,po
ears,ear,n2
with,with,acp-p
music,music,n1
mine,my,po
eyes,eye,n2
with,with,acp-p
wonders,wonder,n2
Bacchus,Bacchus,n1-nn
of,of,acp-p
all,all,d
the,the,d
Gods,god,n2
is,be,vvz
the,the,d
best,best,j-s
fellow,fellow,n1
and,and,cc
Midas,Midas,n1-nn
amongst,among,acp-p
men,man,n2
a,a,d
king,king,n1
of,of,acp-p
fellows,fellow,n2
All,all,av_d
thy,thy,po
grounds,ground,n2
are,be,vvb
vineyards,vineyard,n2
thy,thy,po
corn,corn,n1
grapes,grape,n2
thy,thy,po
chambers,chamber,n2
sellers,seller,n2
thy,thy,po
household,household,n1
stuff,stuff,n1
standing,stand,vvg
cups,cup,n2
and,and,cc
therefore,therefore,av
ask,ask,vvb
any,any,d
thing,thing,n1
it,it,pn
shall be,shall|be,vmb|vvi
granted,grant,vvn
Wouldst,will,vmd2
thou,thou,pns
have,have,vvi
the,the,d
pipes,pipe,n2
of,of,acp-p
thy,thy,po
conducts,conduct,n2
to,to,acp-cs
run,run,vvi
wine,wine,n1
the,the,d
udders,udder,n2
of,of,acp-p
thy,thy,po
beasts,beast,n2
to,to,acp-cs
drop,drop,vvi
nectar,nectar,n1
or,or,cc
thy,thy,po
trees,tree,n2
to,to,acp-cs
bud,bud,vvi
ambrosia,ambrosia,n1
Desirest,desire,vv2
thou,thou,pns
to,to,acp-cs
be,be,vvi
fortunate,fortunate,j
in,in,acp-p
thy,thy,po
love,love,n1
or,or,cc
in,in,acp-p
thy,thy,po
victories,victory,n2
famous,famous,j
or,or,cc
to,to,acp-cs
have,have,vvi
the,the,d
years,year,n2
of,of,acp-p
thy,thy,po
life,life,n1
as,as,acp-cs
many,many,d
as,as,acp-cs
the,the,d
hairs,hair,n2
on,on,acp-p
thy,thy,po
head,head,n1
Nothing,Nothing,pi-x
shall be,shall|be,vmb|vvi
denied,deny,vvn
so,so,av
great,great,j
is,be,vvz
Bacchus,Bacchus,n1-nn
so,so,av
happy,happy,j
is,be,vvz
Midas,Midas,n1-nn
Myd.,Myd.,n-ab
Bacchus,Bacchus,n1-nn
for,for,acp-p
a,a,d
king,king,n1
to,to,acp-cs
beg,beg,vvi
of,of,acp-p
a,a,d
God,god,n1
it,it,pn
is,be,vvz
no,no,d-x
shame,shame,n1
but,but,acp-cc
to,to,acp-cs
ask,ask,vvi
with,with,acp-p
advice,advice,n1
wisdom,wisdom,n1
give,give,vvb
me,i,pno
leave,leave,n1
to,to,acp-cs
consult,consult,vvi
lest,lest,cs
desiring,desire,vvg
things,thing,n2
above,above,acp-p
my,my,po
reach,reach,n1
I,I,pns
be,be,vvb
fired,fire,vvn
with,with,acp-p
Phaeton,Phaeton,n1-nn
or,or,cc
against,against,acp-p
nature,nature,n1
and,and,cc
be,be,vvi
drowned,drown,vvn
with,with,acp-p
Icarus,Icarus,n1-nn
and,and,cc
so,so,av
perishing,perish,vvg
the,the,d
world,world,n1
shall,shall,vmb
both,both,av_d
laugh,laugh,vvi
and,and,cc
wonder,wonder,n1
crying,cry,vvg
Magnis,magnis,fw-la
tamen,tamen,fw-la
excidit,excidit,fw-la
ausis,ausis,fw-la
Bac.,Bac.,n-ab
Consult,consult,vvb
Bacchus,Bacchus,n1-nn
will,will,vmb
consent,consent,vvi
Mid.,Mid.,n-ab
Now,now,av
my,my,po
Lords,lord,n2
let,let,vvb
me,i,pno
hear,hear,vvi
your,your,po
opinions,opinion,n2
what,what,crq-r
wish,wish,n1
may,may,vmb
make,make,vvi
Midas,Midas,n1-nn
most,most,av-s_d
happy,happy,j
and,and,cc
his,his,po
Subjects,subject,n2
best,best,av-s_j
content,content,n1
Erist.,Erist.,n-ab
Were,be,vvd
I,I,pns
a,a,d
king,king,n1
I,I,pns
would,will,vmd
wish,wish,vvi
to,to,acp-cs
possess,possess,vvi
my,my,po
mistress,mistress,n1
for,for,acp-p
what,what,crq-r
sweetness,sweetness,n1
can,can,vmb
there,there,av
be,be,vvi
found,find,vvn
in,in,acp-p
life,life,n1
but,but,acp-cc
love,love,n1
whose,who,crq-rg
wounds,wound,n2
the,the,d
more,more,av-c_d
mortal,mortal,j
they,they,pns
are,be,vvb
to,to,acp-p
the,the,d
heart,heart,n1
the,the,d
more,more,av-c_d
immortal,immortal,j
they,they,pns
make,make,vvb
the,the,d
possessors,possessor,n2
and,and,cc
who,who,crq-r
knoweth,know,vvz
not,not,xx
that,that,d
the,the,d
possessing,possess,n1_vg
of,of,acp-p
that,that,d
must,must,vmb
be,be,vvi
most,most,av-s_d
precious,precious,j
the,the,d
pursuing,pursue,n1_vg
whereof,whereof,crq-q
is,be,vvz
so,so,av
pleasing,please,j_vg
Mar.,Mar.,n-ab
Love,love,n1
is,be,vvz
a,a,d
pastime,pastime,n1
for,for,acp-p
children,child,n2
breeding,breed,vvg
nothing,nothing,pi-x
but,but,acp-p
folly,folly,n1
and,and,cc
nourishing,nourish,vvg
nothing,nothing,pi-x
but,but,acp-p
idleness,idleness,n1
I,I,pns
would,will,vmd
wish,wish,vvi
to,to,acp-cs
be,be,vvi
monarch,monarch,n1
of,of,acp-p
the,the,d
world,world,n1
conquering,conquer,j_vg
kingdoms,kingdom,n2
like,like,acp-p
villages,village,n2
and,and,cc
being,be,vvg
greatest,great,j-s
on,on,acp-p
the,the,d
earth,earth,n1
be,be,vvb
commander,commander,n1
of,of,acp-p
the,the,d
whole,whole,j
earth,earth,n1
for,for,acp-p
what,what,crq-r
is,be,vvz
there,there,av
that,that,d
more,more,d-c
tickles,tickle,vvz
the,the,d
mind,mind,n1
of,of,acp-p
a,a,d
king,king,n1
than,than,cs
a,a,d
hope,hope,n1
to,to,acp-cs
be,be,vvi
the,the,d
only,only,j
king,king,n1
wringing,wring,vvg
out,out,av
of,of,acp-p
every,every,d
country,country,n1
tribute,tribute,n1
and,and,cc
in,in,acp-p
his,his,po
own,own,d
to,to,acp-cs
sit,sit,vvi
in,in,acp-p
triumph,triumph,n1
Those,those,d
that,that,cs
call,call,vvb
conquerors,conqueror,n2
ambitious,ambitious,j
are,be,vvb
like,like,acp-p
those,those,d
that,that,cs
teach,teach,vvb
thrift,thrift,n1
covetousness,covetousness,n1
cleanliness,cleanliness,n1
pride,pride,n1
honesty,honesty,n1
preciseness,preciseness,n1
Command,command,vvb
the,the,d
world,world,n1
Midas,Midas,n1-nn
a,a,d
greater,great,j-c
thing,thing,n1
you,you,pn
cannot,can,vmb-x
desire,desire,vvi
a,a,d
less,less,av-c_d
you,you,pn
should,shall,vmd
not,not,xx
Myd.,Myd.,n-ab
What,what,crq-q
say,say,vvb
you,you,pn
Mellacrites,Mellacrites,n1-nn
Mel.,Mel.,n-ab
Nothing,Nothing,pi-x
but,but,acp-cc
that,that,cs
these,these,d
two,two,crd
have,have,vvb
said,say,vvn
nothing,nothing,pi-x
I,I,pns
would,will,vmd
wish,wish,vvi
that,that,d
everything,everything,pi
I,I,pns
touched,touch,vvd
might,may,vmd
turn,turn,vvi
to,to,acp-p
gold,gold,n1
this,this,d
is,be,vvz
the,the,d
sinews,sinew,n2
of,of,acp-p
war,war,n1
and,and,cc
the,the,d
sweetness,sweetness,n1
of,of,acp-p
peace,peace,n1
Is,be,vvz
it,it,pn
not,not,xx
gold,gold,n1
that,that,cs
maketh,make,vvz
the,the,d
chastest,chaste,j-s
to,to,acp-cs
yield,yield,vvi
to,to,acp-p
lust,lust,n1
the,the,d
honestest,honest,j-s
to,to,acp-p
lewdness,lewdness,n1
the,the,d
wisest,wise,j-s
to,to,acp-p
folly,folly,n1
the,the,d
faithfullest,faithful,j-s
to,to,acp-p
deceit,deceit,n1
and,and,cc
the,the,d
most,most,av-s_d
holy,holy,j
in,in,acp-p
heart,heart,n1
to,to,acp-cs
be,be,vvi
most,most,av-s_d
hollow,hollow,j
of,of,acp-p
heart,heart,n1
In,in,acp-p
this,this,d
word,word,n1
Gold,gold,n1
are,be,vvb
all,all,d
the,the,d
powers,power,n2
of,of,acp-p
the,the,d
gods,god,n2
the,the,d
desires,desire,n2
of,of,acp-p
men,man,n2
the,the,d
wonders,wonder,n2
of,of,acp-p
the,the,d
world,world,n1
the,the,d
miracles,miracle,n2
of,of,acp-p
nature,nature,n1
the,the,d
looseness,looseness,n1
of,of,acp-p
fortune,fortune,n1
and,and,cc
triumphs,triumph,n2
of,of,acp-p
time,time,n1
By,by,acp-p
gold,gold,n1
may,may,vmb
you,you,pn
shake,shake,vvi
the,the,d
courts,court,n2
of,of,acp-p
other,other,d
Princes,prince,n2
and,and,cc
have,have,vvi
your,your,po
own,own,d
settled,settle,j_vn
one,one,crd
spade,spade,n1
of,of,acp-p
gold,gold,n1
undermines,undermine,vvz
faster,fast,av-c_j
than,than,cs
an,a,d
hundred,hundred,crd
mattocks,mattock,n2
of,of,acp-p
steel,steel,n1
Would,will,vmd
one,one,crd
be,be,vvi
thought,think,vvn
religious,religious,j
and,and,cc
devout,devout,j
Quantum,quantum,fw-la
quisque,cuique,fw-la
sua,sva,fw-la
nummorum,nummorum,fw-la
servat,seruat,fw-la
in,in,acp-p
arca,arca,fw-la
tantum,tantum,fw-la
habet,habet,fw-la
et,&,&
fidei,fidei,fw-la
Religions,religion,n2
balance,balance,vvb
are,be,vvb
golden,golden,j
bags,bag,n2
Desire,desire,vvb
you,you,pn
virtue,virtue,n1
querenda,querenda,fw-la
pecunia,pecunia,fw-la
primum,primum,fw-la
est,est,fw-la
virtus,virtus,fw-la
post,post,fw-la
nummos,nummos,fw-la
the,the,d
first,first,ord
stair,stair,n1
of,of,acp-p
virtue,virtue,n1
is,be,vvz
money,money,n1
Doth,do,vvz
any,any,d
thirst,thirst,n1
after,after,acp-p
gentry,gentry,n1
and,and,cc
wish,wish,vvb
to,to,acp-cs
be,be,vvi
esteemed,esteem,vvn
beautiful,beautiful,j
et,&,&
genus,genus,fw-la
et,&,&
formam,formam,fw-la
regina,regina,fw-la
pecunia,pecunia,fw-la
donat,donat,fw-la
king,king,n1
Coin,coin,n1
hath,have,vvz
a,a,d
mint,mint,n1
to,to,acp-cs
stamp,stamp,vvi
gentlemen,gentleman,n2
and,and,cc
art,art,n1
to,to,acp-cs
make,make,vvi
amiableness,amiableness,n1
I,I,pns
deny,deny,vvb
not,not,xx
but,but,acp-p
love,love,n1
is,be,vvz
sweet,sweet,j
and,and,cc
the,the,d
marrow,marrow,n1
of,of,acp-p
a,a,d
man's,man,n1g
mind,mind,n1
that,that,cs
to,to,acp-cs
conquer,conquer,vvi
kings,king,n2
is,be,vvz
the,the,d
quintessence,quintessence,n1
of,of,acp-p
the,the,d
thoughts,thought,n2
of,of,acp-p
kings,king,n2
why,why,crq-cs
ţhen,then,av
follow,follow,vvb
both,both,d
Aurea,aurea,fw-la
sunt,sunt,fw-la
vera,vera,fw-la
nunc,nunc,fw-la
saecula,saecula,fw-la
plurimus,plurimus,fw-la
auro,auro,fw-la
venit,venit,fw-la
honos,honos,fw-la
auro,auro,fw-la
conciliatur,conciliatur,fw-la
amor,amor,fw-la
it,it,pn
is,be,vvz
a,a,d
world,world,n1
for,for,acp-p
gold,gold,n1
honour,honour,n1
and,and,cc
love,love,n1
are,be,vvb
both,both,av_d
taken,take,vvn
up,up,acp-av
on,on,acp-p
interest,interest,n1
Doth,do,vvz
Midas,Midas,n1-nn
determine,determine,vvi
to,to,acp-cs
tempt,tempt,vvi
the,the,d
minds,mind,n2
of,of,acp-p
true,true,j
Subjects,subject,n2
to,to,acp-cs
draw,draw,vvi
them,they,pno
from,from,acp-p
obedience,obedience,n1
to,to,acp-p
treachery,treachery,n1
from,from,acp-p
their,their,po
allegiance,allegiance,n1
and,and,cc
oaths,oath,n2
to,to,acp-p
treason,treason,n1
and,and,cc
perjury,perjury,n1
quid,quid,fw-la
non,non,fw-la
mortalia,mortalia,fw-la
pectora,pectora,fw-la
cogit,cogit,fw-la
aurisacra,aurisacra,fw-la
fames,fame,n2
what,what,crq-q
holes,hole,n2
doth,do,vvz
not,not,xx
gold,gold,n1
bore,bear,vvd
in,in,acp-p
men's,man,n2g
hearts,heart,n2
Such,such,d
virtue,virtue,n1
is,be,vvz
there,there,av
in,in,acp-p
gold,gold,n1
that,that,cs
being,be,vvg
bred,breed,vvn
in,in,acp-p
the,the,d
barrenest,barren,j-s
ground,ground,n1
and,and,cc
trodden,tread,vvn
under,under,acp-p
foot,foot,n1
it,it,pn
mounteth,mount,vvz
to,to,acp-cs
sit,sit,vvi
on,on,acp-p
princes',prince,n2g
heads,head,n2
Wish,wish,vvb
gold,gold,n1
Midas,Midas,n1-nn
or,or,cc
wish,wish,vvb
not,not,xx
to,to,acp-cs
be,be,vvi
Midas,Midas,n1-nn
In,in,acp-p
the,the,d
council,council,n1
of,of,acp-p
the,the,d
gods,god,n2
was,be,vvd
not,not,xx
Anubis,Anubis,n1-nn
with,with,acp-p
his,his,po
long,long,j
nose,nose,n1
of,of,acp-p
gold,gold,n1
preferred,prefer,vvn
before,before,acp-p
Neptune's,Neptune,n1g-nn
whose,who,crq-rg
stature,stature,n1
was,be,vvd
but,but,acp-av
brass,brass,n1
And,and,cc
Aesculapius,Aesculapius,n1-nn
more,more,av-c_d
honoured,honour,vvn
for,for,acp-p
his,his,po
golden,golden,j
beard,beard,n1
than,than,cs
Apollo,Apollo,n1-nn
for,for,acp-p
his,his,po
sweet,sweet,j
harmony,harmony,n1
Erist.,Erist.,n-ab
To,to,acp-p
have,have,vvi
gold,gold,n1
and,and,cc
not,not,xx
love,love,vvi
which,which,crq-r
cannot,can,vmb-x
be,be,vvi
purchased,purchase,vvn
by,by,acp-p
gold,gold,n1
is,be,vvz
to,to,acp-cs
be,be,vvi
a,a,d
slave,slave,n1
to,to,acp-p
gold,gold,n1
Mar.,Mar.,n-ab
To,to,acp-p
possess,possess,vvi
mountains,mountain,n2
of,of,acp-p
gold,gold,n1
and,and,cc
a,a,d
mistress,mistress,n1
more,more,av-c_d
precious,precious,j
than,than,cs
gold,gold,n1
and,and,cc
not,not,xx
to,to,acp-cs
command,command,vvi
the,the,d
world,world,n1
is,be,vvz
to,to,acp-cs
make,make,vvi
Midas,Midas,n1-nn
new,new,j
prentice,prentice,n1
to,to,acp-p
a,a,d
mint,mint,n1
and,and,cc
Journeyman,journeyman,n1
to,to,acp-p
a,a,d
woman,woman,n1
Mel.,Mel.,n-ab
To,to,acp-p
enjoy,enjoy,vvi
a,a,d
fair,fair,j
Lady,lady,n1
in,in,acp-p
love,love,n1
and,and,cc
want,want,vvb
fair,fair,j
gold,gold,n1
to,to,acp-cs
give,give,vvi
to,to,acp-cs
have,have,vvi
thousands,thousand,crd
of,of,acp-p
people,people,n1
to,to,acp-cs
fight,fight,vvi
and,and,cc
no,no,d-x
penny,penny,n1
to,to,acp-cs
pay,pay,vvi
will,will,vmb
make,make,vvi
ones,one,pig
mistress,mistress,n1
wild,wild,j
and,and,cc
his,his,po
soldiers,soldier,n2
tame,tame,j
jupiter,jupiter,n1-nn
was,be,vvd
a,a,d
god,god,n1
but,but,acp-cc
he,he,pns
knew,know,vvd
gold,gold,n1
was,be,vvd
a,a,d
greater,great,j-c
and,and,cc
flew,fly,vvd
into,into,acp-p
those,those,d
grates,grate,vvz
with,with,acp-p
his,his,po
golden,golden,j
wings,wing,n2
where,where,crq-cs
he,he,pns
could,can,vmd
not,not,xx
enter,enter,vvi
with,with,acp-p
his,his,po
swan's,swan,n1g
wings,wing,n2
What,what,crq-q
stayed,stay,vvd
Atlanta's,Atlanta,n1g-nn
course,course,n1
with,with,acp-p
Hippomanes,Hippomenes,n1-nn
an,a,d
apple,apple,n1
of,of,acp-p
gold,gold,n1
what,what,crq-r
made,make,vvd
the,the,d
three,three,crd
goddesses,goddess,n2
strive,strive,vvi
an,a,d
apple,apple,n1
of,of,acp-p
gold,gold,n1
If,if,cs
therefore,therefore,av
thou,thou,pns
make,make,vvb
not,not,xx
thy,thy,po
mistress,mistress,n1
a,a,d
goldfinch,goldfinch,n1
thou,thou,pns
mayst,may,vm2
chance,chance,vvi
to,to,acp-cs
find,find,vvi
her,she,pno
a,a,d
wagtail,wagtail,n1
believe,believe,vvb
me,i,pno
Res,res,fw-la
est,est,fw-la
ingeniosa,ingeniosa,fw-la
dare,dare,vvb
Besides,beside,acp-p
how,how,crq-cs
many,many,d
gates,gate,n2
of,of,acp-p
cities,city,n2
this,this,d
golden,golden,j
key,key,n1
hath,have,vvz
opened,open,vvn
we,we,pns
may,may,vmb
remember,remember,vvi
of,of,acp-p
late,late,j
and,and,cc
ought,ought,pi
to,to,acp-cs
fear,fear,vvi
hereafter,hereafter,av
That,that,cs
iron,iron,n1
world,world,n1
is,be,vvz
worn,wear,vvn
out,out,av
the,the,d
golden,golden,j
is,be,vvz
now,now,av
come,come,vvn
Sub,sub,fw-la
jove,jove,n1-nn
nunc,nunc,fw-la
mundus,mundus,fw-la
iussa,iussa,fw-la
sequare,sequare,fw-la
jovis,jovis,fw-la
Erist.,Erist.,n-ab
Gold,gold,n1
is,be,vvz
but,but,acp-av
the,the,d
guts,gut,n2
of,of,acp-p
the,the,d
earth,earth,n1
Mel.,Mel.,n-ab
I,I,pns
had,have,vvd
rather,rather,av-c
have,have,vvi
the,the,d
earth's,earth,n1g
guts,gut,n2
than,than,cs
the,the,d
moon's,moon,n1g
brains,brain,n2
What,what,crq-q
is,be,vvz
it,it,pn
that,that,cs
gold,gold,n1
cannot,can,vmb-x
command,command,vvi
or,or,cc
hath,have,vvz
not,not,xx
conquered,conquer,vvn
justice,justice,n1
herself,herself,px
that,that,cs
sitteth,sit,vvz
wimpled,wimple,vvn
about,about,acp-p
the,the,d
eyes,eye,n2
doth,do,vvz
it,it,pn
not,not,xx
because,because,acp-cs
she,she,pns
will,will,vmb
take,take,vvi
no,no,d-x
gold,gold,n1
but,but,acp-cc
that,that,cs
she,she,pns
would,will,vmd
not,not,xx
be,be,vvi
seen,see,vvn
blushing,blush,vvg
when,when,crq-cs
she,she,pns
takes,take,vvz
it,it,pn
the,the,d
balance,balance,n1
she,she,pns
holdeth,hold,vvz
are,be,vvb
not,not,xx
to,to,acp-cs
weigh,weigh,vvi
the,the,d
right,right,n1_j
of,of,acp-p
the,the,d
cause,cause,n1
but,but,acp-cc
the,the,d
weight,weight,n1
of,of,acp-p
the,the,d
bribe,bribe,n1
she,she,pns
will,will,vmb
put,put,vvi
up,up,acp-av
her,her,po
naked,naked,j
sword,sword,n1
if,if,cs
thou,thou,pns
offer,offer,vvb
her,she,pno
a,a,d
golden,golden,j
scabbard,scabbard,n1
Myd.,Myd.,n-ab
Cease,cease,vvb
you,you,pn
to,to,acp-cs
dispute,dispute,vvi
I,I,pns
am,be,vvm
determined,determine,vvn
It,it,pn
is,be,vvz
gold,gold,n1
Bacchus,Bacchus,n1-nn
that,that,cs
Midas,Midas,n1-nn
desireth,desire,vvz
let,let,vvb
every,every,d
thing,thing,n1
that,that,cs
Midas,Midas,n1-nn
toucheth,touch,vvz
be,be,vvi
turned,turn,vvn
to,to,acp-p
gold,gold,n1
so,so,av
shalt,shall,vm2
thou,thou,pns
bless,bless,vvi
thy,thy,po
guest,guest,n1
and,and,cc
manifest,manifest,vvi
thy,thy,po
godhead,godhead,n1
Let,let,vvb
it,it,pn
be,be,vvi
gold,gold,n1
Bacchus,Bacchus,n1-nn
Bac.,Bac.,n-ab
Midas,Midas,n1-nn
thy,thy,po
wish,wish,n1
cleaveth,cleave,vvz
to,to,acp-p
thy,thy,po
last,last,ord
word,word,n1
Take,take,vvb
up,up,acp-av
this,this,d
stone,stone,n1
Myd.,Myd.,n-ab
Fortunate,fortunate,j
Midas,Midas,n1-nn
It,it,pn
is,be,vvz
gold,gold,n1
Mellacrites,Mellacrites,n1-nn
gold,gold,n1
it,it,pn
is,be,vvz
gold,gold,n1
Mel.,Mel.,n-ab
This,this,d
stick,stick,n1
Myd.,Myd.,n-ab
Gold,gold,n1
Mellacrites,Mellacrites,n1-nn
my,my,po
sweet,sweet,j
boy,boy,n1
all,all,d
is,be,vvz
gold,gold,n1
for,for,acp-cs
ever,ever,av
honoured,honour,vvn
be,be,vvb
Bacchus,Bacchus,n1-nn
that,that,cs
above,above,acp-p
measure,measure,n1
hath,have,vvz
made,make,vvn
Midas,Midas,n1-nn
fortunate,fortunate,j
Bac.,Bac.,n-ab
If,if,cs
Midas,Midas,n1-nn
be,be,vvb
pleased,please,vvn
Bacchus,Bacchus,n1-nn
is,be,vvz
I,I,pns
will,will,vmb
to,to,acp-p
my,my,po
temple,temple,n1
with,with,acp-p
Silenus,Silenus,n1-nn
for,for,acp-cs
by,by,acp-p
this,this,d
time,time,n1
there,there,av
are,be,vvb
many,many,d
to,to,acp-cs
offer,offer,vvi
unto,unto,acp-p
me,i,pno
sacrifices,sacrifice,n2
Paenam,paenam,fw-la
pro,pro,fw-la
munere,munere,fw-la
poscis,poscis,fw-la
Myd.,Myd.,n-ab
Come,Come,vvb
my,my,po
Lords,lord,n2
I,I,pns
will,will,vmb
with,with,acp-p
gold,gold,n1
pave,pave,vvi
my,my,po
court,court,n1
and,and,cc
deck,deck,vvi
with,with,acp-p
gold,gold,n1
my,my,po
turrets,turret,n2
these,these,d
petty,petty,j
islands,island,n2
near,near,acp-p
to,to,acp-p
Phrygia,Phrygia,n1-nn
shall,shall,vmb
totter,totter,vvi
and,and,cc
other,other,d
kingdoms,kingdom,n2
be,be,vvb
turned,turn,vvn
topsy,topsy,n1
turvy,turuie,av
I,I,pns
