standard,lemma,postag
clean,clean,j
through,through,acp-p
the,the,d
bounds,bound,n2
of,of,acp-p
Asia,Asia,n1-nn
And,and,cc
coasting,coast,vvg
homeward,homeward,av
came,come,vvd
to,to,acp-p
Ephesus,Ephesus,n1-nn
Hopeless,hopeless,j
to,to,acp-cs
find,find,vvi
yet,yet,av
loath,loath,j
to,to,acp-cs
leave,leave,vvi
unsought,unsought,j
Or,or,cc
that,that,d
or,or,cc
any,any,d
place,place,n1
that,that,cs
harbors,harbour,vvz
men,man,n2
But,but,acp-cc
here,here,av
must,must,vmb
end,end,vvi
the,the,d
story,story,n1
of,of,acp-p
my,my,po
life,life,n1
And,and,cc
happy,happy,j
were,be,vvd
I,i,pns
in,in,acp-p
my,my,po
timely,timely,j
death,death,n1
Could,can,vmd
all,all,d
my,my,po
travels,travel,n2
warrant,warrant,vvi
me,i,pno
they,they,pns
live,live,vvb
DUKE,,
Hapless,hapless,j
Egeon,Aegeon,n1-nn
whom,who,crq-ro
the,the,d
fates,fate,n2
have,have,vvb
marked,mark,vvn
To,to,acp-cs
bear,bear,vvi
the,the,d
extremity,extremity,n1
of,of,acp-p
dire,dire,j
mishap,mishap,n1
Now,now,av
trust,trust,vvb
me,i,pno
were,be,vvd
it,it,pn
not,not,xx
against,against,acp-p
our,our,po
laws,law,n2
Against,against,acp-p
my,my,po
crown,crown,n1
my,my,po
oath,oath,n1
my,my,po
dignity,dignity,n1
Which,which,crq-r
princes,prince,n2
would,will,vmd
they,they,pns
may,may,vmb
not,not,xx
disannul,disannul,vvi
My,my,po
soul,soul,n1
should,shall,vmd
sue,sue,vvi
as,as,acp-p
advocate,advocate,n1
for,for,acp-p
thee,thou,pno
But,but,acp-cc
though,though,cs
thou,thou,pns
art,be,vv2
adjudgèd,adjudge,vvn
to,to,acp-p
the,the,d
death,death,n1
And,and,cc
passèd,pass,vvn
sentence,sentence,n1
may,may,vmb
not,not,xx
be,be,vvi
recalled,recall,vvn
But,but,acp-p
to,to,acp-p
our,our,po
honor's,honour,n1g
great,great,j
disparagement,disparagement,n1
Yet,yet,av
will,will,vmb
I,i,pns
favor,favour,vvi
thee,thou,pno
in,in,acp-p
what,what,crq-r
I,i,pns
can,can,vmb
Therefore,therefore,av
merchant,merchant,n1
I'll,i|will,pns|vmb
limit,limit,vvi
thee,thou,pno
this,this,d
day,day,n1
To,to,acp-cs
seek,seek,vvi
thy,thy,po
life,life,n1
by,by,acp-p
beneficial,beneficial,j
help,help,n1
Try,try,vvb
all,all,d
the,the,d
friends,friend,n2
thou,thou,pns
hast,have,vv2
in,in,acp-p
Ephesus,Ephesus,n1-nn
Beg,beg,vvb
thou,thou,pns
or,or,cc
borrow,borrow,vvb
to,to,acp-cs
make,make,vvi
up,up,acp-av
the,the,d
sum,sum,n1
And,and,cc
live,live,vvb
If,if,cs
no,no,uh-x
then,then,av
thou,thou,pns
art,be,vv2
doomed,doom,vvn
to,to,acp-cs
die,die,vvi
Jailer,jailer,n1
take,take,vvb
him,he,pno
to,to,acp-p
thy,thy,po
custody,custody,n1
JAILER,,
I,i,pns
will,will,vmb
my,my,po
lord,lord,n1
EGEON,,
Hopeless,hopeless,j
and,and,cc
helpless,helpless,j
doth,do,vvz
Egeon,Aegeon,n1-nn
wend,wend,vvi
But,but,acp-cc
to,to,acp-cs
procrastinate,procrastinate,vvi
his,his,po
lifeless,lifeless,j
end,end,n1
They,,
exit,,
Scene,,
2,,
Enter,,
Antipholus,,
of,,
Syracuse,,
First,,
Merchant,,
and,,
Dromio,,
of,,
Syracuse,,
FIRST,,
MERCHANT,,
Therefore,therefore,av
give,give,vvb
out,out,av
you,you,pn
are,be,vvb
of,of,acp-p
