standard,lemma,postag
riding,ride,vvg
forth,forth,av
to,to,acp-p
air,air,n1
yourself,yourself,px
Such,such,d
parting,part,n1_vg
were,be,vvd
too,too,av
petty,petty,j
Look,look,vvb
here,here,av
love,love,n1
This,this,d
diamond,diamond,n1
was,be,vvd
my,my,po
mother's,mother,n1g
She,,
offers,,
a,,
ring,,
Take,take,vvb
it,it,pn
heart,heart,n1
But,but,acp-cc
keep,keep,vvb
it,it,pn
till,till,acp-cs
you,you,pn
woo,woo,vvb
another,another,d
wife,wife,n1
When,when,crq-cs
Imogen,Imogen,n1-nn
is,be,vvz
dead,dead,j
POSTHUMUS,,
How,how,crq-q
how,how,crq-q
Another,another,d
You,you,pn
gentle,gentle,j
gods,god,n2
give,give,vvb
me,i,pno
but,but,acp-av
this,this,d
I,i,pns
have,have,vvb
And,and,cc
cere,cere,vvb
up,up,acp-av
my,my,po
embracements,embracement,n2
from,from,acp-p
a,a,d
next,next,ord
With,with,acp-p
bonds,bond,n2
of,of,acp-p
death,death,n1
He,,
puts,,
the,,
ring,,
on,,
his,,
finger,,
Remain,remain,vvb
remain,remain,vvb
thou,thou,pns
here,here,av
While,while,cs
sense,sense,n1
can,can,vmb
keep,keep,vvi
it,it,pn
on,on,acp-av
And,and,cc
sweetest,sweet,j-s
fairest,fair,j-s
As,as,acp-cs
I,i,pns
my,my,po
poor,poor,j
self,self,n1
did,do,vvd
exchange,exchange,vvi
for,for,acp-p
you,you,pn
To,to,acp-p
your,your,po
so,so,av
infinite,infinite,j
loss,loss,n1
so,so,av
in,in,acp-p
our,our,po
trifles,trifle,n2
I,i,pns
still,still,av
win,win,vvb
of,of,acp-p
you,you,pn
For,for,acp-p
my,my,po
sake,sake,n1
wear,wear,vvb
this,this,d
He,,
offers,,
a,,
bracelet,,
It,it,pn
is,be,vvz
a,a,d
manacle,manacle,n1
of,of,acp-p
love,love,n1
I'll,i|will,pns|vmb
place,place,vvi
it,it,pn
Upon,upon,acp-p
this,this,d
fairest,fair,j-s
prisoner,prisoner,n1
He,,
puts,,
it,,
on,,
her,,
wrist,,
IMOGEN,,
O,oh,uh
the,the,d
gods,god,n2
When,when,crq-q
shall,shall,vmb
we,we,pns
see,see,vvi
again,again,av
Enter,,
Cymbeline,,
and,,
Lords,,
POSTHUMUS,,
Alack,alack,uh
the,the,d
King,king,n1
CYMBELINE,,
Thou,thou,pns
basest,base,j-s
thing,thing,n1
avoid,avoid,vvb
hence,hence,av
from,from,acp-p
my,my,po
sight,sight,n1
If,if,cs
after,after,acp-p
this,this,d
command,command,n1
thou,thou,pns
fraught,fraught,vvb
the,the,d
court,court,n1
With,with,acp-p
thy,thy,po
unworthiness,unworthiness,n1
thou,thou,pns
diest,die,vv2
Away,away,av
Thou,thou,pns
'rt,be,vv2
poison,poison,n1
to,to,acp-p
my,my,po
blood,blood,n1
POSTHUMUS,,
The,the,d
gods,god,n2
protect,protect,vvb
you,you,pn
And,and,cc
bless,bless,vvb
the,the,d
good,good,j
remainders,remainder,n2
of,of,acp-p
the,the,d
court,court,n1
I,i,pns
am,be,vvm
gone,go,vvn
He,,
exits,,
IMOGEN,,
There,there,acp-av
cannot,can,vmb-x
be,be,vvi
a,a,d
pinch,pinch,n1
in,in,acp-p
death,death,n1
More,more,av-c_d
sharp,sharp,j
than,than,cs
this,this,d
is,be,vvz
CYMBELINE,,
O,oh,uh
disloyal,disloyal,j
thing,thing,n1
That,that,d
shouldst,shall,vmd2
repair,repair,vvi
my,my,po
youth,youth,n1
thou,thou,pns
heap'st,heap,vv2
A,a,d
year's,year,n1g
age,age,n1
on,on,acp-p
me,i,pno
IMOGEN,,
I,i,pns
beseech,beseech,vvb
you,you,pn
sir,sir,n1
Harm,harm,vvb
not,not,xx
yourself,yourself,px
with,with,acp-p
your,your,po
vexation,vexation,n1
I,i,pns
am,be,vvm
senseless,senseless,j
of,of,acp-p
your,your,po
wrath,wrath,n1
A,a,d
touch,touch,n1
more,more,av-c_d
rare,rare,j
Subdues,subdue,vvz
all,all,d
pangs,pang,n2
all,all,d
fears,fear,n2
CYMBELINE,,
Past,past,av_j
grace,grace,n1
Obedience,obedience,n1
