standard,lemma,postag
any,any,d
flaw,flaw,n1
which,which,crq-r
heaven,heaven,n1
avert,avert,vvb
in,in,acp-p
you,you,pn
Whose,who,crq-rg
reputation,reputation,n1
like,like,acp-p
a,a,d
Diamond,diamond,n1
Cut,cut,vvd
newly,new,av_j
from,from,acp-p
the,the,d
rock,rock,n1
women,woman,n2
with,with,acp-p
envy,envy,vvi
And,and,cc
men,man,n2
with,with,acp-p
covetous,covetous,j
desires,desire,n2
look,look,vvb
up,up,acp-av
at,at,acp-p
By,by,acp-p
prying,pry,vvg
eyes,eye,n2
discovered,discover,vvn
in,in,acp-p
a,a,d
moment,moment,n1
Would,will,vmd
render,render,vvi
what,what,crq-r
the,the,d
braveries,bravery,n2
of,of,acp-p
Florence,Florence,n1-nn
For,for,acp-p
want,want,n1
of,of,acp-p
counterpoise,counterpoise,n1
forbear,forbear,vvb
to,to,acp-cs
cheapen,cheapen,vvi
Of,of,acp-p
little,little,j
or,or,cc
no,no,d-x
value,value,n1
Claris.,Claris.,n-ab
I,I,pns
see,see,vvb
brother,brother,n1
The,the,d
mark,mark,n1
you,you,pn
shoot,shoot,vvb
at,at,acp-p
and,and,cc
much,much,d
thank,thank,vvb
your,your,po
love,love,n1
But,but,acp-cc
for,for,acp-p
my,my,po
Virgin,virgin,n1
jewel,jewel,n1
which,which,crq-r
is,be,vvz
brought,bring,vvn
In,in,acp-p
comparison,comparison,n1
with,with,acp-p
your,your,po
Diamond,diamond,n1
rest,rest,n1
assured,assure,vvn
It,it,pn
shall,shall,vmb
not,not,xx
fall,fall,vvi
in,in,acp-p
such,such,d
a,a,d
workman's,workman,n1g
hands,hand,n2
Whose,who,crq-r
Ignorance,ignorance,n1
or,or,cc
Malice,malice,n1
shall,shall,vmb
have,have,vvi
power,power,n1
To,to,acp-cs
cast,cast,vvi
one,one,crd
cloud,cloud,n1
upon,upon,acp-p
it,it,pn
but,but,acp-cc
still,still,av
keep,keep,vvi
Her,her,po
native,native,j
splendour,splendour,n1
Cesario,Caesario,n1-nn
'Tis,it|be,pn|vvz
well,well,av
I,I,pns
commend,commend,vvb
you,you,pn
And,and,cc
study,study,vvb
your,your,po
advancement,advancement,n1
with,with,acp-p
that,that,d
care,care,n1
As,as,acp-cs
I,I,pns
would,will,vmd
do,do,vvi
a,a,d
sister's,sister,n1g
whom,who,crq-ro
I,I,pns
love,love,vvb
With,with,acp-p
more,more,d-c
than,than,cs
common,common,j
order,order,n1
Claris.,Claris.,n-ab
That,that,cs
from,from,acp-p
me,i,pno
I,I,pns
hope's,hope|be,n1|vvz
returned,return,vvn
to,to,acp-p
you,you,pn
Cesario,Caesario,n1-nn
I,I,pns
do,do,vvb
confess,confess,vvi
it,it,pn
Yet,yet,av
let,let,vvb
me,i,pno
tell,tell,vvi
you,you,pn
but,but,acp-p
still,still,av
with,with,acp-p
that,that,d
love,love,n1
I,I,pns
wish,wish,vvb
to,to,acp-cs
increase,increase,vvi
between,between,acp-p
us,we,pno
that,that,cs
you,you,pn
are,be,vvb
Observed,observe,vvn
against,against,acp-p
the,the,d
gravity,gravity,n1
long,long,av_j
maintained,maintain,vvn
In,in,acp-p
Italy,Italy,n1-nn
where,where,crq-cs
to,to,acp-cs
see,see,vvi
a,a,d
maid,maid,n1
unmasked,unmask,vvn
Is,be,vvz
held,hold,vvn
a,a,d
blemish,blemish,n1
to,to,acp-cs
be,be,vvi
over,over,acp-av
frequent,frequent,j
In,in,acp-p
giving,give,vvg
or,or,cc
receiving,receive,vvg
visits,visit,n2
Clari.,Clari.,n-ab
How,how,crq-q
Cesar.,Cesar.,n-ab
Whereas,whereas,cs
the,the,d
custom,custom,n1
is,be,vvz
here,here,av
to,to,acp-cs
woo,woo,vvi
by,by,acp-p
picture,picture,n1
And,and,cc
never,never,av-x
see,see,vvb
the,the,d
substance,substance,n1
you,you,pn
are,be,vvb
fair,fair,j
And,and,cc
beauty,beauty,n1
draws,draw,vvz
temptations,temptation,n2
on,on,acp-av
You,you,pn
know,know,vvb
it,it,pn
I,I,pns
would,will,vmd
not,not,xx
live,live,vvi
to,to,acp-cs
say,say,vvi
a,a,d
willing,willing,j
grant,grant,n1
From,from,acp-p
you,you,pn
to,to,acp-p
one,one,crd
unworthy,unworthy,j
of,of,acp-p
your,your,po
birth,birth,n1
Feature,feature,n1
or,or,cc
fortune,fortune,n1
yet,yet,av
there,there,av
have,have,vvi
been,be,vvn
Ladies,lady,n2
Of,of,acp-p
rank,rank,n1
proportion,proportion,n1
and,and,cc
of,of,acp-p
means,mean,n2
beyond,beyond,acp-p
you,you,pn
That,that,cs
have,have,vvb
proved,prove,vvn
this,this,d
no,no,d-x
miracle,miracle,n1
Claris.,Claris.,n-ab
One,one,crd
unworthy,unworthy,j
Why,why,crq-q
pray,pray,vvb
you,you,pn
gentle,gentle,j
brother,brother,n1
who,who,crq-r
are,be,vvb
they,they,pns
That,that,cs
I,I,pns
vouchsafe,vouchsafe,vvb
these,these,d
bounties,bounty,n2
to,to,acp-p
I,I,pns
hope,hope,vvb
In,in,acp-p
your,your,po
strict,strict,j
Criticism,criticism,n1
of,of,acp-p
me,i,pno
and,and,cc
my,my,po
manners,manner,n2
That,that,cs
you,you,pn
will,will,vmb
not,not,xx
deny,deny,vvi
they,they,pns
are,be,vvb
your,your,po
equals,equal,n2_j
Cesar.,Cesar.,n-ab
Angry,angry,j
"Claris,",Clarissa,n1-nn
I,I,pns
have,have,vvb
reason,reason,n1
but,but,acp-cc
in,in,acp-p
cold,cold,j
blood,blood,n1
tell,tell,vvb
me,i,pno
Had,have,vvd
we,we,pns
not,not,xx
one,one,crd
Father,father,n1
"Cesar,",Caesario,n1-nn
Yes,yes,uh
and,and,cc
Mother,mother,n1
to,to,acp-p
Claris.,Claris.,n-ab
And,and,cc
he,he,pns
a,a,d
Soldier,soldier,n1
Cesar.,Cesar.,n-ab
True,true,j
Claris.,Claris.,n-ab
If,if,cs
I,I,pns
then,then,av
borrow,borrow,vvi
A,a,d
little,little,j
of,of,acp-p
the,the,d
boldness,boldness,n1
of,of,acp-p
his,his,po
temper,temper,n1
Imparting,impart,vvg
it,it,pn
to,to,acp-p
such,such,d
as,as,acp-cs
may,may,vmb
deserve,deserve,vvi
it,it,pn
howe'er,however,acp-cs
indulgent,indulgent,j
to,to,acp-p
yourselves,yourselves,px
you,you,pn
brothers,brother,n2
Allow,allow,vvb
no,no,d-x
part,part,n1
of,of,acp-p
freedom,freedom,n1
to,to,acp-p
your,your,po
sisters,sister,n2
I,I,pns
hope,hope,vvb
'twill,it|will,pn|vmb
not,not,xx
pass,pass,vvi
for,for,acp-p
a,a,d
crime,crime,n1
in,in,acp-p
me,i,pno
To,to,acp-cs
grant,grant,vvi
access,access,n1
and,and,cc
speech,speech,n1
to,to,acp-p
noble,noble,j
suitors,suitor,n2
And,and,cc
you,you,pn
escape,escape,vvb
for,for,acp-p
innocent,innocent,j
that,that,cs
descend,descend,vvb
To,to,acp-p
a,a,d
thing,thing,n1
so,so,av
far,far,av_j
beneath,beneath,acp-p
you,you,pn
Are,be,vvb
you,you,pn
touched,touch,vvn
Why,why,crq-q
did,do,vvd
you,you,pn
think,think,vvi
that,that,cs
you,you,pn
had,have,vvd
Gyges',Gyges,n1g-nn
ring,ring,n1
Or,or,cc
the,the,d
herb,herb,n1
that,that,cs
gives,give,vvz
invisibility,invisibility,n1
Or,or,cc
that,that,cs
Biancha's,Biancha,n1g-nn
name,name,n1
had,have,vvd
ne'er,never,av-x
been,be,vvn
mentioned,mention,vvn
The,the,d
fair,fair,j
maid,maid,n1
of,of,acp-p
the,the,d
grand,grand,j
Osteria,osteria,fw-it
brother,brother,n1
Caesario,Caesario,n1-nn
No,no,av-x_d
more,more,av-c_d
Claris.,Claris.,n-ab
A,a,d
little,little,j
brother,brother,n1
Your,your,po
night,night,n1
walks,walk,vvz
And,and,cc
offered,offer,vvd
presents,present,n2
which,which,crq-r
coy,coy,j
she,she,pns
contemned,contemn,vvn
Your,your,po
combats,combat,n2
in,in,acp-p
disguises,disguise,n2
with,with,acp-p
your,your,po
rivals,rival,n2
Brave,brave,j
Muleteers,muleteer,n2
Scullions,scullion,n2
perfumed,perfume,vvn
with,with,acp-p
grease,grease,n1
And,and,cc
such,such,d
as,as,acp-cs
cry,cry,vvb
meat,meat,n1
for,for,acp-p
Cats,cat,n2
must,must,vmb
be,be,vvi
remembered,remember,vvn
And,and,cc
all,all,d
this,this,d
pother,pother,n1
for,for,acp-p
a,a,d
common,common,j
trull,trull,n1
A,a,d
tempting,tempt,j_vg
sign,sign,n1
and,and,cc
curiously,curious,av_j
set,set,vvn
forth,forth,av
To,to,acp-cs
draw,draw,vvi
in,in,acp-p
riotous,riotous,j
guests,guest,n2
a,a,d
thing,thing,n1
exposed,expose,vvn
To,to,acp-p
every,every,d
Ruffians,ruffian,n2
rude,rude,j
assault,assault,n1
and,and,cc
subject,subject,j
For,for,acp-cs
a,a,d
poor,poor,j
salary,salary,n1
to,to,acp-p
a,a,d
rich,rich,j
man's,man,n1g
lust,lust,n1
Though,though,cs
made,make,vvn
up,up,acp-av
of,of,acp-p
diseases,disease,n2
Caesar.,Caesar.,n-ab
Will,will,vmb
you,you,pn
end,end,vvi
yet,yet,av
Claris.,Claris.,n-ab
And,and,cc
this,this,d
a,a,d
Mistress,mistress,n1
for,for,acp-p
Albertus,Albertus,n1g-nn
son,son,n1
One,one,pi
that,that,cs
I,I,pns
should,shall,vmd
call,call,vvi
sister,sister,n1
Caesar.,Caesar.,n-ab
Part,part,vvb
not,not,xx
with,with,acp-p
Your,your,po
modesty,modesty,n1
in,in,acp-p
this,this,d
violent,violent,j
heat,heat,n1
the,the,d
truth,truth,n1
is,be,vvz
For,for,acp-cs
you,you,pn
shall,shall,vmb
be,be,vvi
my,my,po
Confessor,confessor,n1
I,I,pns
love,love,vvb
her,she,pno
But,but,acp-cc
virtuously,virtuous,av_j
report,report,vvb
that,that,cs
gives,give,vvz
her,she,pno
out,out,av
Only,only,av_j
for,for,acp-p
fair,fair,j
and,and,cc
adds,add,vvz
not,not,xx
she,she,pns
is,be,vvz
chaste,chaste,j
Detracts,detract,vvz
much,much,d
from,from,acp-p
her,she,pno
for,for,acp-cs
indeed,indeed,av
she,she,pns
is,be,vvz
Though,though,cs
of,of,acp-p
a,a,d
low,low,j
condition,condition,n1
composed,compose,vvd
Of,of,acp-p
all,all,d
those,those,d
graces,grace,n2
dames,dame,n2
of,of,acp-p
highest,high,j-s
birth,birth,n1
Though,though,cs
rich,rich,j
in,in,acp-p
nature's,nature,n1g
bounties,bounty,n2
should,shall,vmd
be,be,vvi
proud,proud,j
of,of,acp-p
But,but,acp-cc
leave,leave,vvb
her,she,pno
and,and,cc
to,to,acp-p
you,you,pn
my,my,po
nearest,near,j-s
care,care,n1
My,my,po
dearest,dear,j-s
best,best,av-s_j
Clarissa,Clarissa,n1-nn
Do,do,vvb
not,not,xx
think,think,vvi
For,for,acp-cs
then,then,av
you,you,pn
wrong,wrong,vvb
me,i,pno
I,I,pns
wish,wish,vvb
you,you,pn
should,shall,vmd
live,live,vvi
A,a,d
barren,barren,j
Virgin,virgin,n1
life,life,n1
I,I,pns
rather,rather,av-c
aim,aim,vvi
at,at,acp-p
A,a,d
noble,noble,j
husband,husband,n1
that,that,cs
may,may,vmb
make,make,vvi
you,you,pn
mother,mother,n1
Of,of,acp-p
many,many,d
children,child,n2
one,one,pi
that,that,cs
when,when,crq-cs
I,I,pns
know,know,vvb
him,he,pno
Worth,worth,j
your,your,po
embraces,embrace,n2
I,I,pns
may,may,vmb
serve,serve,vvi
and,and,cc
sue,sue,vvi
to,to,acp-p
And,and,cc
therefore,therefore,av
scorn,scorn,vvb
not,not,xx
to,to,acp-cs
acquaint,acquaint,vvi
me,i,pno
with,with,acp-p
That,that,d
man,man,n1
that,that,cs
happy,happy,j
man,man,n1
you,you,pn
please,please,vvb
to,to,acp-cs
favour,favour,vvi
Claris.,Claris.,n-ab
I,I,pns
ever,ever,av
purposed,purpose,vvd
it,it,pn
for,for,acp-cs
I,I,pns
will,will,vmb
like,like,vvi
With,with,acp-p
your,your,po
allowance,allowance,n1
Cesar.,Cesar.,n-ab
As,as,acp-p
a,a,d
pawn,pawn,n1
of,of,acp-p
this,this,d
Receive,receive,vvb
this,this,d
ring,ring,n1
but,but,acp-cc
ere,ere,acp-cs
you,you,pn
part,part,vvb
with,with,acp-p
it,it,pn
On,on,acp-p
any,any,d
terms,term,n2
be,be,vvb
certain,certain,j
of,of,acp-p
your,your,po
choice,choice,n1
And,and,cc
make,make,vvb
it,it,pn
known,know,vvn
to,to,acp-p
me,i,pno
Enter,enter,vvb
Servants,servant,n2
with,with,acp-p
lights,light,n2
Alberto,Alberto,n1-nn
Baptista,Baptista,n1-nn
Mariana,Mariana,n1-nn
Mentivole,Mentivole,n1-nn
Claris.,Claris.,n-ab
You,you,pn
have,have,vvb
my,my,po
hand,hand,n1
for't,for|it,acp-p|pn
Cesar.,Cesar.,n-ab
Which,which,crq-q
were,be,vvd
it,it,pn
not,not,xx
my,my,po
sisters,sister,n2
I,I,pns
should,shall,vmd
kiss,kiss,vvi
With,with,acp-p
too,too,av
much,much,d
heat,heat,n1
Claris.,Claris.,n-ab
My,my,po
Father,father,n1
and,and,cc
his,his,po
guest's,guest,n1g
Sir,sir,n1
Alber.,Alber.,n-ab
O,o,uh
my,my,po
old,old,j
friend,friend,n1
my,my,po
tried,try,j_vn
friend,friend,n1
my,my,po
Baptista,Baptista,n1-nn
These,these,d
days,day,n2
of,of,acp-p
rest,rest,n1
and,and,cc
feasting,feast,vvg
suit,suit,n1
not,not,xx
with,with,acp-p
Our,our,po
tougher,tough,j-c
natures,nature,n2
those,those,d
were,be,vvd
golden,golden,j
ones,one,pi2
Which,which,crq-r
were,be,vvd
enjoyed,enjoy,vvn
at,at,acp-p
Sea,sea,n1
that's,that|be,d|vvz
our,our,po
true,true,j
Mother,mother,n1
The,the,d
Land's,land|be,n1|vvz
to,to,acp-p
us,we,pno
a,a,d
stepdame,stepdame,n1
there,there,av
we,we,pns
sought,seek,vvd
Honour,honour,n1
and,and,cc
wealth,wealth,n1
through,through,acp-p
dangers,danger,n2
yet,yet,av
those,those,d
dangers,danger,n2
Delighted,delight,vvd
more,more,av-c_d
than,than,cs
their,their,po
rewards,reward,n2
though,though,cs
great,great,j
ones,one,pi2
And,and,cc
worth,worth,j
the,the,d
undertakers,undertaker,n2
here,here,av
we,we,pns
study,study,vvb
The,the,d
Kitchen,kitchen,n1
arts,art,n2
to,to,acp-cs
sharpen,sharpen,vvi
appetite,appetite,n1
dulled,dull,vmd
with,with,acp-p
abundance,abundance,n1
and,and,cc
dispute,dispute,vvi
with,with,acp-p
Heaven,heaven,n1
If,if,cs
that,that,cs
the,the,d
least,least,d-s
puff,puff,n1
of,of,acp-p
the,the,d
rough,rough,j
Northwind,northwind,n1
Blast,blast,vvb
our,our,po
times,time,n2
burden,burden,n1
rendering,render,vvg
to,to,acp-p
our,our,po
Palates,palate,n2
The,the,d
charming,charm,j_vg
juice,juice,n1
less,less,av-c_d
pleasing,please,vvg
whereas,whereas,cs
there,there,av
If,if,cs
we,we,pns
had,have,vvd
biscuit,biscuit,n1
powdered,powder,j_vn
flesh,flesh,n1
fresh,fresh,j
water,water,n1
We,we,pns
thought,think,vvd
them,they,pno
Persian,persian,j-nn
delicates,delicate,n2_j
and,and,cc
for,for,acp-p
music,music,n1
If,if,cs
a,a,d
strong,strong,j
gale,gale,n1
but,but,acp-av
made,make,vvd
the,the,d
main,main,j
yard,yard,n1
crack,crack,vvi
We,we,pns
danced,dance,vvn
to,to,acp-p
the,the,d
loud,loud,j
minstrel,minstrel,n1
Baptist.,Baptist.,n-ab
And,And,cc
feared,fear,vvd
less,less,av-c_d
So,so,av
far,far,av_j
we,we,pns
were,be,vvd
in,in,acp-p
love,love,n1
with,with,acp-p
noble,noble,j
action,action,n1
A,a,d
tempest,tempest,n1
than,than,cs
a,a,d
calm,calm,j
Alber.,Alber.,n-ab
'Tis,it|be,pn|vvz
true,true,j
Baptista,Baptista,n1-nn
There,there,av
there,there,av
from,from,acp-p
mutual,mutual,j
aids,aid,n2
lent,lend,vvn
to,to,acp-p
each,each,d
other,other,pi_d
And,and,cc
virtuous,virtuous,j
emulation,emulation,n1
to,to,acp-cs
exceed,exceed,vvi
In,in,acp-p
manly,manly,j
daring,dare,j_vg
the,the,d
true,true,j
school,school,n1
of,of,acp-p
friendship,friendship,n1
We,we,pns
learned,learn,vvd
those,those,d
principles,principle,n2
which,which,crq-r
confirmed,confirm,vvd
us,we,pno
friends,friend,n2
Never,never,av-x
to,to,acp-cs
be,be,vvi
forgot,forget,vvn
Baptist.,Baptist.,n-ab
Never,never,av-x
I,I,pns
hope,hope,vvb
Albor.,Albor.,n-ab
We,we,pns
were,be,vvd
married,marry,vvn
there,there,av
for,for,acp-p
bells,bell,n2
the,the,d
roaring,roar,j_vg
Cannon,cannon,n1
A,a,d
loud,loud,j
proclaimed,proclaim,vvn
it,it,pn
lawful,lawful,j
and,and,cc
a,a,d
prize,prize,n1
Then,then,av
newly,new,av_j
ta'en,take,vvn
and,and,cc
equally,equal,av_j
divided,divide,vvn
Served,serve,vvn
as,as,acp-p
a,a,d
dowry,dowry,n1
to,to,acp-p
you,you,pn
then,then,av
styled,style,vvn
my,my,po
wife,wife,n1
And,and,cc
did,do,vvd
enable,enable,vvi
me,i,pno
to,to,acp-cs
be,be,vvi
a,a,d
husband,husband,n1
Fit,fit,j
to,to,acp-cs
encounter,encounter,vvi
so,so,av
much,much,d
wealth,wealth,n1
though,though,acp-cs
got,get,vvn
With,with,acp-p
blood,blood,n1
and,and,cc
horror,horror,n1
Maria.,Maria.,n-ab
If,if,cs
so,so,av
got,get,vvn
'tis,it|be,pn|vvz
fit,fit,j
Sir,sir,n1
Now,now,av
you,you,pn
possess,possess,vvb
it,it,pn
that,that,cs
you,you,pn
should,shall,vmd
enjoy,enjoy,vvi
it,it,pn
In,in,acp-p
peace,peace,n1
and,and,cc
quiet,quiet,j
ay,ay,uh
your,your,po
son,son,n1
and,and,cc
daughter,daughter,n1
That,that,cs
reap,reap,vvb
the,the,d
harvest,harvest,n1
of,of,acp-p
your,your,po
winter's,winter,n1g
labour,labour,n1
Though,though,cs
debtors,debtor,n2
for,for,acp-p
it,it,pn
yet,yet,av
have,have,vvb
often,often,av
trembled,tremble,vvn
When,when,crq-cs
in,in,acp-p
way,way,n1
of,of,acp-p
discourse,discourse,n1
you,you,pn
have,have,vvb
related,relate,vvn
How,how,crq-cs
you,you,pn
came,come,vvd
by,by,acp-p
it,it,pn
Alber.,Alber.,n-ab
Trembled,tremble,vvd
how,how,crq-q
the,the,d
softness,softness,n1
Of,of,acp-p
your,your,po
sex,sex,n1
may,may,vmb
excuse,excuse,vvi
you,you,pn
I'll,I|will,pns|vmb
not,not,xx
argue,argue,vvi
But,but,acp-cc
to,to,acp-p
the,the,d
world,world,n1
howe'er,however,acp-cs
I,I,pns
hold,hold,vvb
thee,thou,pno
noble,noble,j
I,I,pns
should,shall,vmd
proclaim,proclaim,vvi
this,this,d
boy,boy,n1
some,some,d
coward's,coward,n1g
bastard,bastard,n1
And,and,cc
not,not,xx
the,the,d
Image,image,n1
of,of,acp-p
Albertus,Albertus,n1g-nn
youth,youth,n1
If,if,cs
when,when,crq-cs
some,some,d
wished,wish,j_vn
occasion,occasion,n1
calls,call,vvz
him,he,pno
forth,forth,av
To,to,acp-p
a,a,d
brave,brave,j
trial,trial,n1
one,one,crd
weak,weak,j
artery,artery,n1
Of,of,acp-p
his,he,png
should,shall,vmd
show,show,vvi
a,a,d
fever,fever,n1
though,though,cs
grim,grim,j
death,death,n1
Put,put,vvb
on,on,acp-p
a,a,d
thousand,thousand,crd
dreadful,dreadful,j
shapes,shape,n2
to,to,acp-cs
fright,fright,vvi
him,he,pno
The,the,d
Elements,element,n2
the,the,d
sea,sea,n1
and,and,cc
all,all,d
the,the,d
winds,wind,n2
We,we,pns
number,number,vvb
on,on,acp-p
our,our,po
compass,compass,n1
then,then,av
conspiring,conspire,vvg
To,to,acp-cs
make,make,vvi
the,the,d
Scene,scene,n1
more,more,av-c_d
ghastly,ghastly,j
I,I,pns
must,must,vmb
have,have,vvi
thee,thou,pno
Sirrah,sirrah,n1
I,I,pns
must,must,vmb
If,if,cs
once,once,acp-av
you,you,pn
grapple,grapple,vvb
with,with,acp-p
An,a,d
enemy's,enemy,n1g
ship,ship,n1
to,to,acp-p
board,board,n1
her,she,pno
though,though,cs
you,you,pn
see,see,vvb
The,the,d
desperate,desperate,j
Gunner,gunner,n1
ready,ready,j
to,to,acp-cs
give,give,vvi
fire,fire,n1
And,and,cc
blow,blow,vvi
the,the,d
deck,deck,n1
up,up,acp-av
or,or,cc
like,like,acp-p
Caesar's,Caesar,n1g-nn
Soldier,soldier,n1
Thy,thy,po
hands,hand,n2
like,like,acp-p
his,his,po
cut,cut,n1
off,off,acp-av
hang,hang,vvb
by,by,acp-p
the,the,d
teeth,tooth,n2
And,and,cc
die,die,vvi
undaunted,undaunted,j
Maria.,Maria.,n-ab
I,I,pns
even,even,av
die,die,vvi
to,to,acp-cs
hear,hear,vvi
you,you,pn
My,my,po
son,son,n1
my,my,po
loved,love,j_vn
Cesario,Cesario,n1-nn
run,run,vvi
such,such,d
hazards,hazard,n2
Blessed,bless,vvn
Saints,saint,n2
forbid,forbid,vvb
it,it,pn
you,you,pn
have,have,vvb
done,do,vvn
enough,enough,d
Already,already,av
for,for,acp-p
one,one,crd
family,family,n1
that,that,cs
rude,rude,j
way,way,n1
I'll,I|will,pns|vmb
keep,keep,vvi
him,he,pno
safe,safe,j
at,at,acp-p
home,home,n1
and,and,cc
train,train,vvi
him,he,pno
up,up,acp-av
A,a,d
complete,complete,j
Courtier,courtier,n1
may,may,vmb
I,I,pns
live,live,vvi
to,to,acp-cs
see,see,vvi
him,he,pno
By,by,acp-p
sweet,sweet,j
discourse,discourse,n1
and,and,cc
gracious,gracious,j
demeanour,demeanour,n1
Win,win,vvb
and,and,cc
bring,bring,vvb
home,home,av_n
a,a,d
fair,fair,j
wife,wife,n1
and,and,cc
a,a,d
rich,rich,j
'Tis,it|be,pn|vvz
all,all,d
I,I,pns
rest,rest,vvb
ambitious,ambitious,j
of,of,acp-p
Alber.,Alber.,n-ab
A,a,d
Wife,wife,n1
As,as,acp-p
if,if,cs
there,there,av
were,be,vvd
a,a,d
course,course,n1
to,to,acp-cs
purchase,purchase,vvi
one,one,crd
Prevailing,prevail,j_vg
more,more,av-c_d
than,than,cs
honourable,honourable,j
action,action,n1
Or,or,cc
any,any,d
Intercessors,intercessor,n2
move,move,vvi
so,so,av
far,far,av_j
To,to,acp-cs
take,take,vvi
a,a,d
Mistress,mistress,n1
of,of,acp-p
a,a,d
noble,noble,j
spirit,spirit,n1
As,as,acp-cs
the,the,d
true,true,j
fame,fame,n1
of,of,acp-p
glorious,glorious,j
victories,victory,n2
Achieved,achieve,vvn
by,by,acp-p
sweat,sweat,n1
and,and,cc
blood,blood,n1
o,o,uh
the,the,d
brave,brave,j
dames,dame,n2
Of,of,acp-p
warlike,warlike,j
