standard,lemma,postag
The,the,d
Priest,priest,n1
of,of,acp-p
Apollo,Apollo,n1-nn
Attendants,attendant,n2_j
To,to,acp-p
the,the,d
Reader,reader,n1
Courteous,courteous,j
Reader,reader,n1
I,I,pns
commend,commend,vvb
unto,unto,acp-p
thee,thou,pno
an,a,d
entire,entire,j
History,history,n1
from,from,acp-p
jupiter,jupiter,n1-nn
and,and,cc
Saturn,Saturn,n1-nn
to,to,acp-p
the,the,d
utter,utter,j
subversion,subversion,n1
of,of,acp-p
Troy,Troy,n1-nn
with,with,acp-p
a,a,d
faithful,faithful,j
account,account,n1
of,of,acp-p
the,the,d
deaths,death,n2
of,of,acp-p
all,all,d
these,these,d
Princes,prince,n2
of,of,acp-p
Greece,Greece,n1-nn
who,who,crq-r
had,have,vvd
hand,hand,n1
in,in,acp-p
the,the,d
Fate,fate,n1
thereof,thereof,av
Ulysses,Ulysses,n1-nn
only,only,j
excepted,except,vvn
to,to,acp-p
whom,who,crq-ro
belongeth,belong,vvz
a,a,d
further,further,j-c
History,history,n1
read,read,vvb
freely,free,av_j
and,and,cc
censure,censure,vvi
favourably,favourable,av_j
These,these,d
Ages,age,n2
have,have,vvb
been,be,vvn
long,long,av_j
since,since,acp-cs
Writ,write,vvn
and,and,cc
suited,suit,vvn
with,with,acp-p
the,the,d
Time,time,n1
then,then,av
I,I,pns
know,know,vvb
not,not,xx
how,how,crq-cs
they,they,pns
may,may,vmb
be,be,vvi
received,receive,vvn
in,in,acp-p
this,this,d
Age,age,n1
where,where,crq-cs
nothing,nothing,pi-x
but,but,acp-p
Satirica,satirica,fw-la
Dictaeria,Dictaeria,n1-nn
and,and,cc
Comica,comica,fw-la
Scommata,scommata,fw-la
are,be,vvb
now,now,av
in,in,acp-p
request,request,n1
For,for,acp-cs
mine,my,po
own,own,d
part,part,n1
I,I,pns
never,never,av-x
affected,affect,vvd
either,either,d
when,when,crq-q
they,they,pns
stretched,stretch,vvd
to,to,acp-p
the,the,d
abuse,abuse,n1
of,of,acp-p
any,any,d
person,person,n1
public,public,j
or,or,cc
private,private,j
If,if,cs
the,the,d
three,three,crd
former,former,j
Ages,age,n2
now,now,av
out,out,av
of,of,acp-p
Print,print,n1
be,be,vvb
added,add,vvn
to,to,acp-p
these,these,d
as,as,acp-cs
I,I,pns
am,be,vvm
promised,promise,vvn
to,to,acp-cs
make,make,vvi
up,up,acp-av
an,a,d
handsome,handsome,j
Volume,volume,n1
I,I,pns
purpose,purpose,vvb
Deo,deo,fw-la
Assistente,assistente,fw-la
to,to,acp-cs
illustrate,illustrate,vvi
the,the,d
whole,whole,j
Work,work,n1
with,with,acp-p
an,a,d
Explanation,explanation,n1
of,of,acp-p
all,all,d
he,he,pns
difficulties,difficulty,n2
and,and,cc
an,a,d
Historical,historical,j
Comment,comment,n1
of,of,acp-p
every,every,d
hard,hard,j
name,name,n1
which,which,crq-r
may,may,vmb
appear,appear,vvi
obscure,obscure,j
or,or,cc
intricate,intricate,j
to,to,acp-p
such,such,d
as,as,acp-cs
are,be,vvb
not,not,xx
frequent,frequent,j
in,in,acp-p
Poetry,poetry,n1
Which,which,crq-r
as,as,acp-cs
the,the,d
rest,rest,n1
I,I,pns
shall,shall,vmb
freely,free,av_j
devote,devote,vvi
to,to,acp-p
thy,thy,po
favourable,favourable,j
perusal,perusal,n1
in,in,acp-p
this,this,d
as,as,acp-cs
all,all,d
the,the,d
rest,rest,n1
industrious,industrious,j
to,to,acp-p
thy,thy,po
pleasure,pleasure,n1
and,and,cc
profit,profit,n1
Thomas,Thomas,n1-nn
Heywood,Heywood,n1-nn
to,to,acp-p
my,my,po
Worthy,worthy,j
and,and,cc
much,much,d
Respected,respect,j_vn
Friend,friend,n1
Mr.,mr.,n-ab
Thomas,Thomas,n1-nn
Mannering,Mannering,n1-nn
Esquire,esquire,n1
Worthy,worthy,j
Sir,sir,n1
And,and,cc
my,my,po
much,much,d
respected,respect,j_vn
Friend,friend,n1
The,the,d
Impression,impression,n1
of,of,acp-p
your,your,po
Love,love,n1
after,after,acp-cs
so,so,av
many,many,d
years,year,n2g
acknowledgement,acknowledgement,n1
enforceth,enforce,vvz
me,i,pno
that,that,cs
I,I,pns
cannot,can,vmb-x
choose,choose,vvi
but,but,acp-cc
in,in,acp-p
my,my,po
best,best,j-s
recollection,recollection,n1
to,to,acp-cs
number,number,vvi
you,you,pn
in,in,acp-p
the,the,d
File,file,n1
and,and,cc
List,list,n1
of,of,acp-p
my,my,po
best,best,j-s
and,and,cc
choicest,choice,j-s
Wellwishers,wellwisher,n2
True,true,j
it,it,pn
is,be,vvz
that,that,cs
my,my,po
unable,unable,j
merit,merit,n1
hath,have,vvz
ever,ever,av
come,come,vvn
much,much,d
short,short,j
of,of,acp-p
your,your,po
ample,ample,j
acknowledgement,acknowledgement,n1
Howsoever,howsoever,acp-cs
though,though,cs
you,you,pn
be,be,vvb
now,now,av
absent,absent,j
in,in,acp-p
the,the,d
Country,country,n1
upon,upon,acp-p
a,a,d
necessary,necessary,j
retirement,retirement,n1
yet,yet,av
let,let,vvb
this,this,d
witness,witness,n1
in,in,acp-p
my,my,po
behalf,behalf,n1
that,that,cs
you,you,pn
are,be,vvb
not,not,xx
altogether,altogether,av
unremembered,unremembered,j
in,in,acp-p
the,the,d
City,city,n1
Nor,nor,cc-x
take,take,vvi
it,it,pn
unkindly,unkind,av_j
at,at,acp-p
my,my,po
hands,hand,n2
that,that,cs
I,I,pns
have,have,vvb
reserved,reserve,vvn
your,your,po
name,name,n1
to,to,acp-p
the,the,d
Catastrophe,catastrophe,n1
and,and,cc
conclusion,conclusion,n1
of,of,acp-p
this,this,d
Work,work,n1
Since,since,acp-cs
being,be,vvg
Scoena,scoena,fw-la
novissima,novissima,fw-la
It,it,pn
must,must,vmb
be,be,vvi
consequently,consequent,av_j
the,the,d
fresher,fresh,j-c
in,in,acp-p
memory,memory,n1
as,as,acp-cs
you,you,pn
have,have,vvb
had,have,vvn
ever,ever,av
a,a,d
charitable,charitable,j
and,and,cc
indulgent,indulgent,j
censure,censure,n1
of,of,acp-p
such,such,d
poor,poor,j
pieces,piece,n2
of,of,acp-p
mine,i,png
as,as,acp-cs
have,have,vvb
come,come,vvn
accidentally,accidental,av_j
unto,unto,acp-p
your,your,po
view,view,n1
So,so,av
I,I,pns
entreat,entreat,vvb
you,you,pn
now,now,av
as,as,acp-cs
one,one,pi
better,better,j
able,able,j
to,to,acp-cs
judge,judge,vvi
than,than,cs
I,I,pns
to,to,acp-cs
determine,determine,vvi
to,to,acp-cs
receive,receive,vvi
into,into,acp-p
your,your,po
favourable,favourable,j
patronage,patronage,n1
this,this,d
second,second,ord
part,part,n1
of,of,acp-p
the,the,d
Iron,iron,n1
Age,age,n1
I,I,pns
much,much,av_d
deceive,deceive,vvi
myself,myself,px
if,if,cs
I,i,pns
heard,hear,vvd
you,you,pn
not,not,xx
once,once,acp-av
commend,commend,vvi
it,it,pn
when,when,crq-cs
you,you,pn
saw,see,vvd
it,it,pn
Acted,act,vvn
if,if,cs
you,you,pn
persist,persist,vvb
in,in,acp-p
the,the,d
same,same,d
opinion,opinion,n1
when,when,crq-cs
you,you,pn
shall,shall,vmb
spare,spare,vvi
some,some,d
sorted,sort,vvn
hours,hour,n2
to,to,acp-cs
hear,hear,vvi
it,it,pn
read,read,vvi
in,in,acp-p
your,your,po
pains,pain,n2
I,I,pns
shall,shall,vmb
hold,hold,vvi
myself,myself,px
much,much,av_d
pleased,please,vvn
over,over,acp-p
remaining,remain,vvg
Yours,you,png
not,not,xx
to,to,acp-cs
be,be,vvi
changed,change,vvn
Thomas,Thomas,n1-nn
Heywood,Heywood,n1-nn
The,the,d
second,second,ord
Part,part,n1
of,of,acp-p
the,the,d
IRON,iron,n1
AGE,age,n1
With,with,acp-p
the,the,d
Destruction,destruction,n1
of,of,acp-p
TROY,Troy,n1-nn
Enter,enter,vvb
Agamemnon,Agamemnon,n1-nn
Menelaus,Menelaus,n1-nn
Ulysses,Ulysses,n1-nn
Diomed,Diomedes,n1-nn
Thersites,Thersites,n1-nn
Drum,drum,n1
Colours,colour,n2
Soldiers,soldier,n2
etc.,etc,n-ab
Agamemnon,Agamemnon,n1-nn
YOu,you,pn
Terrors,terror,n2
of,of,acp-p
the,the,d
Asian,asian,j-nn
Monarchy,monarchy,n1
And,and,cc
Europe's,Europe,n1g-nn
glory,glory,n1
Warlike,warlike,j
Lords,lord,n2
of,of,acp-p
Greece,Greece,n1-nn
Although,although,cs
the,the,d
great,great,j
Prince,prince,n1
of,of,acp-p
the,the,d
Myrmidons,Myrmidon,n2-nn
And,and,cc
armstrong,armstrong,j
Aiax,Aiax,n1-nn
our,our,po
best,best,j-s
Champions,champion,n2
Be,be,vvb
by,by,acp-p
the,the,d
gods,god,n2
bereft,bereave,vvn
us,we,pno
yet,yet,av
now,now,av
comes,come,vvz
A,a,d
Phoenix,phoenix,n1
out,out,av
of,of,acp-p
their,their,po
cold,cold,j
ashes,ash,n2
rising,rise,vvg
Pyrrhus,Pyrrhus,n1-nn
surnamed,surname,vvn
Neoptolemus,Neoptolemus,n1-nn
On,on,acp-p
whom,who,crq-ro
for,for,acp-p
his,his,po
deceased,decease,j_vn
father's,father,n1g
sake,sake,n1
we,we,pns
must,must,vmb
bestow,bestow,vvi
some,some,d
honours,honour,n2
Menelaus,Menelaus,n1-nn
Ulysses,Ulysses,n1-nn
Diomed,Diomedes,n1-nn
give,give,vvb
the,the,d
Prince,prince,n1
meeting,meeting,n1
And,and,cc
be,be,vvb
his,his,po
conduct,conduct,n1
to,to,acp-p
the,the,d
General,general,n1
A,a,d
flourish,flourish,n1
Enter,enter,vvb
the,the,d
Kings,king,n2
before,before,acp-av
named,name,vvn
bringing,bring,vvg
in,in,acp-p
Pyrhus,Pyrrhus,n1-nn
Synon,Sinon,n1-nn
with,with,acp-p
attendants,attendant,n2_j
Aga.,Aga.,n-ab
Pyrrhus,Pyrrhus,n1-nn
kneel,kneel,vvb
down,down,acp-av
we,we,pns
girt,girt,vvb
thee,thou,pno
with,with,acp-p
this,this,d
sword,sword,n1
It,it,pn
was,be,vvd
thy,thy,po
fathers,father,n2
In,in,acp-p
his,his,po
warlike,warlike,j
hand,hand,n1
It,it,pn
hath,have,vvz
cleft,cleave,vvn
Trojans,trojan,n2-nn_j
to,to,acp-p
the,the,d
navel,navel,n1
down,down,acp-av
Pared,pare,vvd
heads,head,n2
off,off,acp-av
faster,fast,av-c_j
than,than,cs
the,the,d
harvest,harvest,n1
Scythe,scythe,n1
Doth,do,vvz
the,the,d
thin,thin,j
stalks,stalk,n2
or,or,cc
bending,bend,j_vg
ears,ear,n2
of,of,acp-p
grain,grain,n1
Wear,wear,vvb
it,it,pn
and,and,cc
draw,draw,vvb
it,it,pn
to,to,acp-cs
revenge,revenge,vvi
his,his,po
death,death,n1
Princes,prince,n2
perform,perform,vvb
your,your,po
several,several,j
ceremonies,ceremony,n2
,,
These,these,d
golden,golden,j
spurs,spur,n2
I,I,pns
fasten,fasten,vvb
to,to,acp-p
thine,thy,po
heels,heel,n2
The,the,d
same,same,d
thy,thy,po
warlike,warlike,j
father,father,n1
won,win,vvn
in,in,acp-p
field,field,n1
When,when,crq-cs
Hector,Hector,n1-nn
tide,tide,vvn
with,with,acp-p
thongs,thong,n2
to,to,acp-p
his,his,po
steeds,steed,n2
fetlocks,fetlock,n2
Was,be,vvd
dragged,drag,vvn
about,about,acp-p
the,the,d
high,high,j
built,build,vvn
walls,wall,n2
of,of,acp-p
Troy,Troy,n1-nn
Ulis.,Ulis.,n-ab
This,this,d
Armour,armour,n1
and,and,cc
this,this,d
plumed,plume,j_vn
Burgonet,burgonet,n1
In,in,acp-p
which,which,crq-r
thy,thy,po
father,father,n1
like,like,acp-p
a,a,d
rampired,rampire,j_vn
wall,wall,n1
Opposed,oppose,vvn
the,the,d
fury,fury,n1
of,of,acp-p
his,his,po
enemies,enemy,n2
By,by,acp-p
general,general,j
consent,consent,n1
of,of,acp-p
all,all,d
these,these,d
Princes,prince,n2
Attributed,attribute,vvn
to,to,acp-p
me,i,pno
lo,lo,uh
I,I,pns
surrender,surrender,vvi
To,to,acp-p
youthful,youthful,j
Neoptolemus,Neoptolemus,n1-nn
wear,wear,vvb
it,it,pn
Prince,prince,n1
Not,not,xx
all,all,d
the,the,d
world,world,n1
yields,yield,vvz
a,a,d
more,more,av-c_d
strong,strong,j
defence,defence,n1
Mene.,Mene.,n-ab
Achilles,Achilles,n1-nn
Tent,tent,n1
his,his,po
Treasure,treasure,n1
and,and,cc
his,his,po
jewels,jewel,n2
We,we,pns
have,have,vvb
reserved,reserve,vvn
enjoy,enjoy,vvb
them,they,pno
noble,noble,j
Pyrrhus,Pyrrhus,n1-nn
And,and,cc
lastly,last,ord
his,his,po
strong,strong,j
guard,guard,n1
of,of,acp-p
Myrmidons,Myrmidon,n2-nn
And,and,cc
with,with,acp-p
the,the,d
honour,honour,n1
he,he,pns
with,with,acp-p
these,these,d
have,have,vvb
won,win,vvn
His,his,po
Sword,sword,n1
Spurs,spur,n2
Armour,armour,n1
Guard,guard,n1
Pauileon,pavileon,zz
Be,be,vvb
by,by,acp-p
his,his,po
valiant,valiant,j
son,son,n1
much,much,av_d
dignified,dignify,vvn
Pyr.,Pyr.,n-ab
Before,before,acp-p
I,I,pns
touch,touch,vvb
the,the,d
handle,handle,n1
of,of,acp-p
his,his,po
sword,sword,n1
Or,or,cc
to,to,acp-p
my,my,po
Knightly,knightly,j
spurs,spur,n2
direct,direct,vvb
my,my,po
eyes,eye,n2
Lace,lace,n1
this,this,d
rich,rich,j
Armour,armour,n1
to,to,acp-p
my,my,po
youthful,youthful,j
sides,side,n2
Or,or,cc
roof,roof,n1
mine,my,po
head,head,n1
within,within,acp-p
this,this,d
warlike,warlike,j
Tent,tent,n1
Make,make,vvb
proof,proof,n1
of,of,acp-p
this,this,d
his,his,po
plumed,plume,j_vn
Burgonet,burgonet,n1
Or,or,cc
take,take,vvi
on,on,acp-p
me,i,pno
the,the,d
leading,lead,n1_vg
of,of,acp-p
his,his,po
Guard,guard,n1
Witness,witness,vvb
you,you,pn
Grecian,grecian,j-nn
Princes,prince,n2
what,what,crq-r
I,I,pns
vow,vow,vvb
By,by,acp-p
Saturn's,Saturn,n1g-nn
son,son,n1
the,the,d
sire,sire,n1
of,of,acp-p
Aeacus,Aeacus,n1-nn
Begot,beget,vvn
on,on,acp-p
fair,fair,j
Europa,Europa,n1-nn
by,by,acp-p
their,their,po
issue,issue,n1
The,the,d
second,second,ord
judge,judge,n1
placed,place,vvn
on,on,acp-p
the,the,d
infernal,infernal,j
bench,bench,n1
I,I,pns
will,will,vmb
descend,descend,vvi
to,to,acp-p
Peleus,Peleus,n1-nn
and,and,cc
from,from,acp-p
him,he,pno
Even,even,av
to,to,acp-p
my,my,po
natural,natural,j
father,father,n1
with,with,acp-p
whose,who,crq-rg
honours,honour,n2
I,I,pns
join,join,vvb
my,my,po
mother,mother,n1
Deidamia's,Deidamia,n1-nn
And,and,cc
in,in,acp-p
my,my,po
vengeful,vengeful,j
oath,oath,n1
include,include,vvi
them,they,pno
all,all,d
Till,till,acp-cs
Priam,Priam,n1-nn
be,be,vvb
compelled,compel,vvn
to,to,acp-cs
shut,shut,vvi
his,his,po
Gates,gate,n2
For,for,acp-p
want,want,n1
of,of,acp-p
men,man,n2
I'll,I|will,pns|vmb
be,be,vvi
as,as,acp-av
merciless,merciless,j
As,as,acp-cs
untamed,untamed,j
lions,lion,n2
and,and,cc
the,the,d
flesh-fed,flesh-fed,j
Bears,bear,n2
Blood,blood,n1
shall,shall,vmb
look,look,vvi
brighter,bright,j-c
in,in,acp-p
young,young,j
Pyrrhus,Pyrrhus,n1-nn
eyes,eye,n2
Then,then,av
dissolved,dissolve,vvn
Crystal,crystal,n1
till,till,acp-cs
old,old,j
Priam's,Priam,n1g-nn
hairs,hair,n2
Be,be,vvb
died,die,vvn
in,in,acp-p
gore,gore,n1
till,till,acp-cs
Hecub's,Hecuba,n1g-nn
reverent,reverent,j
locks,lock,n2
Be,be,vvb
Beguiled,beguile,vvn
in,in,acp-p
slaughter,slaughter,n1
all,all,d
their,their,po
sons,son,n2
and,and,cc
daughters,daughter,n2
Subjects,subject,n2
and,and,cc
City,city,n1
quite,quite,av
confused,confuse,vvn
in,in,acp-p
ruin,ruin,n1
Bow,bow,vvb
to,to,acp-p
our,our,po
merciless,merciless,j
fury,fury,n1
I'll,I|will,pns|vmb
not,not,xx
leave,leave,vvi
This,this,d
black,black,j
and,and,cc
fatal,fatal,j
siege,siege,n1
and,and,cc
this,this,d
I,I,pns
swear,swear,vvb
As,as,acp-cs
I,I,pns
am,be,vvm
Prince,prince,n1
and,and,cc
great,great,j
achilles',achilles,n1g-nn
heir,heir,n1
Aga.,Aga.,n-ab
even,Even,av
in,in,acp-p
thy,thy,po
looks,look,n2
I,I,pns
read,read,vvb
the,the,d
sack,sack,n1
of,of,acp-p
Troy,Troy,n1-nn
And,and,cc
Priam's,Priam,n1g-nn
Tragedy,tragedy,n1
welcome,welcome,uh_j
sweet,sweet,j
Pyrrhus,Pyrrhus,n1-nn
And,and,cc
welcome,welcome,uh_j
you,you,pn
his,his,po
warlike,warlike,j
followers,follower,n2
Syn.,Syn.,n-ab
where,where,crq-cs
be,be,vvb
these,these,d
Trojans,trojan,n2-nn_j
I,I,pns
would,will,vmd
fain,fain,av_j
behold,behold,vvi
Their,their,po
winged,wing,j_vn
battalions,battalion,n2
grapple,grapple,vvi
I,I,pns
would,will,vmd
see,see,vvi
The,the,d
battered,batter,j_vn
centre,centre,n1
fly,fly,vvi
about,about,acp-p
their,their,po
ears,ear,n2
In,in,acp-p
clouds,cloud,n2
of,of,acp-p
dust,dust,n1
I,I,pns
would,will,vmd
have,have,vvi
horses,horse,n2
hooves,hoof,n2
Beat,beat,vvb
thunder,thunder,n1
out,out,av
of,of,acp-p
earth,earth,n1
the,the,d
chariot,chariot,n1
Trees,tree,n2
I,I,pns
would,will,vmd
see,see,vvi
drowned,drown,vvn
in,in,acp-p
blood,blood,n1
Scamander,Scamander,n1-nn
plains,plain,n2
o'erspread,overspread,vvn
with,with,acp-p
entrails,entrail,n2
baked,bake,vvn
in,in,acp-p
blood,blood,n1
and,and,cc
dust,dust,n1
With,with,acp-p
terror,terror,n1
I,I,pns
would,will,vmd
have,have,vvi
this,this,d
day,day,n1
as,as,acp-cs
black,black,j
As,as,acp-cs
when,when,crq-cs
Hyperion,Hyperion,n1-nn
leaping,leap,vvg
from,from,acp-p
his,his,po
Sphere,sphere,n1
Cast,cast,vvb
ugly,ugly,j
darkness,darkness,n1
from,from,acp-p
his,his,po
Chariot,chariot,n1
wheels,wheel,vvz
And,and,cc
in,in,acp-p
this,this,d
veiled,vail,j_vn
confusion,confusion,n1
the,the,d
faint,faint,j
Trojans,trojan,n2-nn_j
Beat,beat,vvb
back,back,av
into,into,acp-p
the,the,d
Town,Town,n1
I'd,I|will,pns|vmd
see,see,vvi
their,their,po
Gates,gate,n2
Entered,enter,vvn
and,and,cc
fire,fire,n1
by,by,acp-p
their,their,po
high,high,j
Battlements,battlement,n2
Climbing,climb,vvg
towards,towards,acp-p
heaven,heaven,n1
the,the,d
pavement,pavement,n1
of,of,acp-p
th'streets,the|street,d|n2
I'd,I|will,pns|vmd
see,see,vvi
paved,pave,vvn
o'er,over,acp-av
with,with,acp-p
faces,face,n2
infants,infant,n2
tossed,toss,vvn
On,on,acp-p
Lances,lance,n2
points,point,n2
big-bellied,big-bellied,j
Ladies,lady,n2
flung,fling,vvn
From,from,acp-p
out,out,av
their,their,po
casements,casement,n2
I'd,I|will,pns|vmd
have,have,vvb
all,all,d
their,their,po
souls,soul,n2
Set,set,vvb
upon,upon,acp-p
wings,wing,n2
and,and,cc
Troy,Troy,n1-nn
no,no,av-x_d
Troy,Troy,n1-nn
but,but,acp-cc
fire,fire,n1
As,as,acp-cs
if,if,cs
ten,ten,crd
thousand,thousand,crd
Comets,comet,n2
joined,join,vvn
in,in,acp-p
one,one,pi
To,to,acp-cs
close,close,vvi
the,the,d
world,world,n1
in,in,acp-p
red,red,j
confusion,confusion,n1
Py.,Py.,n-ab
Well,well,uh_mi
spoke,speak,vvd
bold,bold,j
Sinon,Sinon,n1-nn
and,and,cc
my,my,po
Lords,lord,n2
of,of,acp-p
Greece,Greece,n1-nn
This,this,d
fellow,fellow,n1
boasts,boast,vvz
no,no,av-x_d
more,more,d-c
than,than,cs
with,with,acp-p
his,his,po
sword,sword,n1
He,he,pns
will,will,vmb
adventure,adventure,vvi
for,for,acp-p
and,and,cc
should,shall,vmd
that,that,d
fail,fail,vvi
He'll,he|will,pns|vmb
set,set,vvi
his,his,po
brain,brain,n1
to,to,acp-cs
work,work,vvi
I,I,pns
tell,tell,vvb
you,you,pn
Princes,prince,n2
My,my,po
Grandsire,grandsire,n1
Lycomedes,Lycomedes,n1-nn
hath,have,vvz
made,make,vvn
proof,proof,n1
Of,of,acp-p
Sinon's,Sinon,n1g-nn
policies,policy,n2
state-quaking,state-quaking,j
projects,project,n2
Are,be,vvb
handmaidens,handmaiden,n2
to,to,acp-p
his,his,po
brain,brain,n1
and,and,cc
he,he,pns
hath,have,vvz
spirit,spirit,n1
To,to,acp-cs
drive,drive,vvi
his,his,po
plots,plot,n2
even,even,av_j
to,to,acp-p
the,the,d
door,door,n1
of,of,acp-p
Death,death,n1
With,with,acp-p
rare,rare,j
effects,effect,n2
and,and,cc
then,then,av
not,not,xx
all,all,d
the,the,d
world,world,n1
Affords,afford,vvz
a,a,d
villain,villain,n1
more,more,av-c_d
incomparable,incomparable,j
Than,than,cs
Sinon,Sinon,n1-nn
my,my,po
attendant,attendant,n1_j
Warlike,warlike,j
Princes,prince,n2
I,I,pns
speak,speak,vvb
this,this,d
to,to,acp-p
his,his,po
praise,praise,n1
and,and,cc
I,I,pns
profess,profess,vvb
myself,myself,px
as,as,acp-p
stern,stern,j
bloody,bloody,j
and,and,cc
merciless,merciless,j
Ther.,Ther.,n-ab
I,I,pns
have,have,vvb
not,not,xx
heard,hear,vvn
a,a,d
braver,brave,j-c
Character,character,n1
Given,give,vvn
to,to,acp-p
a,a,d
Greek,greek,j-nn
and,and,cc
had,have,vvd
he,he,pns
but,but,acp-av
my,my,po
railing,rail,n1_vg
He,he,pns
were,be,vvd
a,a,d
man,man,n1
complete,complete,j
Syn.,Syn.,n-ab
Sure,sure,j
there,there,av
is,be,vvz
something,something,pi
Above,above,acp-p
a,a,d
common,common,j
man,man,n1
in,in,acp-p
yond,yond,d
same,same,d
fellow,fellow,n1
Whom,who,crq-ro
nature,nature,n1
hath,have,vvz
so,so,av
marked,mark,vvn
and,and,cc
were,be,vvd
his,his,po
mind,mind,n1
As,as,acp-cs
crooked,crooked,j
as,as,acp-cs
his,his,po
body,body,n1
he,he,pns
were,be,vvd
one,one,pi
I,I,pns
could,can,vmd
be,be,vvi
much,much,av_d
in,in,acp-p
love,love,n1
with,with,acp-p
Ther.,Ther.,n-ab
He,he,pns
hath,have,vvz
a,a,d
feature,feature,n1
That,that,cs
I,I,pns
could,can,vmd
court,court,vvi
nay,nay,uh-x
will,will,vmb
I,I,pns
would,will,vmd
not,not,xx
lose,lose,vvi
His,his,po
friendship,friendship,n1
and,and,cc
acquaintance,acquaintance,n1
for,for,acp-p
the,the,d
world,world,n1
methinks,methinks,vvb
you,you,pn
