standard,lemma,postag
nun,nun,n1
For,for,acp-cs
aye,aye,av
to,to,acp-cs
be,be,vvi
in,in,acp-p
shady,shady,j
cloister,cloister,n1
mewed,mew,vvn
To,to,acp-cs
live,live,vvi
a,a,d
barren,barren,j
sister,sister,n1
all,all,d
your,your,po
life,life,n1
Chanting,chant,vvg
faint,faint,j
hymns,hymn,n2
to,to,acp-p
the,the,d
cold,cold,j
fruitless,fruitless,j
moon,moon,n1
Thrice-blessèd,Thrice-blessèd,j
they,they,pns
that,that,cs
master,master,n1
so,so,av
their,their,po
blood,blood,n1
To,to,acp-cs
undergo,undergo,vvi
such,such,d
maiden,maiden,n1
pilgrimage,pilgrimage,n1
But,but,acp-cc
earthlier,earthly,av-c_j
happy,happy,j
is,be,vvz
the,the,d
rose,rose,n1
distilled,distil,vvn
Than,than,cs
that,that,d
which,which,crq-r
withering,wither,vvg
on,on,acp-p
the,the,d
virgin,virgin,n1
thorn,thorn,n1
Grows,grow,vvz
lives,live,vvz
and,and,cc
dies,die,vvz
in,in,acp-p
single,single,j
blessedness,blessedness,n1
HERMIA,,
So,so,av
will,will,vmb
I,i,pns
grow,grow,vvi
so,so,av
live,live,vvi
so,so,av
die,die,vvi
my,my,po
lord,lord,n1
Ere,ere,acp-cs
I,i,pns
will,will,vmb
yield,yield,vvi
my,my,po
virgin,virgin,n1
patent,patent,n1
up,up,acp-av
Unto,unto,acp-p
his,his,po
Lordship,lordship,n1
whose,who,crq-rg
unwishèd,unwished,j_vn
yoke,yoke,n1
My,my,po
soul,soul,n1
consents,consent,vvz
not,not,xx
to,to,acp-cs
give,give,vvi
sovereignty,sovereignty,n1
THESEUS,,
Take,take,vvb
time,time,n1
to,to,acp-cs
pause,pause,vvi
and,and,cc
by,by,acp-p
the,the,d
next,next,ord
new,new,j
moon,moon,n1
The,the,d
sealing,seal,j_vg
day,day,n1
betwixt,betwixt,acp-p
my,my,po
love,love,n1
and,and,cc
me,i,pno
For,for,acp-p
everlasting,everlasting,j
bond,bond,n1
of,of,acp-p
fellowship,fellowship,n1
Upon,upon,acp-p
that,that,d
day,day,n1
either,either,av_d
prepare,prepare,vvb
to,to,acp-cs
die,die,vvi
For,for,acp-p
disobedience,disobedience,n1
to,to,acp-p
your,your,po
father's,father,n1g
will,will,n1
Or,or,cc
else,else,av
to,to,acp-cs
wed,wed,vvi
Demetrius,Demetrius,n1-nn
as,as,acp-cs
he,he,pns
would,will,vmd
Or,or,cc
on,on,acp-p
Diana's,Diana,n1g-nn
altar,altar,n1
to,to,acp-cs
protest,protest,vvi
For,for,acp-cs
aye,aye,av
austerity,austerity,n1
and,and,cc
single,single,j
life,life,n1
DEMETRIUS,,
Relent,relent,vvb
sweet,sweet,j
Hermia,Hermia,n1-nn
and,and,cc
Lysander,Lysander,n1-nn
yield,yield,vvb
Thy,thy,po
crazèd,craze,j_vn
title,title,n1
to,to,acp-p
my,my,po
certain,certain,j
right,right,n1_j
LYSANDER,,
You,you,pn
have,have,vvb
her,her,po
father's,father,n1g
love,love,n1
Demetrius,Demetrius,n1-nn
Let,let,vvb
me,i,pno
have,have,vvi
Hermia's,Hermia,n1g-nn
Do,do,vvb
you,you,pn
marry,marry,vvi
him,he,pno
EGEUS,,
Scornful,scornful,j
Lysander,Lysander,n1-nn
true,true,j
he,he,pns
hath,have,vvz
my,my,po
love,love,n1
And,and,cc
what,what,crq-r
is,be,vvz
mine,i,png
my,my,po
love,love,n1
shall,shall,vmb
render,render,vvi
him,he,pno
And,and,cc
she,she,pns
is,be,vvz
mine,i,png
and,and,cc
all,all,d
my,my,po
right,right,n1_j
of,of,acp-p
her,she,pno
I,i,pns
do,do,vvb
estate,estate,n1
unto,unto,acp-p
Demetrius,Demetrius,n1-nn
LYSANDER,,
to,,
Theseus,,
I,i,pns
am,be,vvm
my,my,po
lord,lord,n1
as,as,acp-av
well,well,av
derived,derive,vvn
as,as,acp-cs
he,he,pns
As,as,acp-av
well,well,av
possessed,possess,vvn
My,my,po
love,love,n1
is,be,vvz
more,more,d-c
than,than,cs
his,he,png
My,my,po
fortunes,fortune,n2
every,every,d
way,way,n1
as,as,acp-cs
fairly,fair,av_j
ranked,rank,vvn
If,if,cs
not,not,xx
with,with,acp-p
vantage,vantage,n1
as,as,acp-cs
Demetrius',Demetrius,n1g-nn
And,and,cc
which,which,crq-r
is,be,vvz
more,more,d-c
than,than,cs
all,all,d
these,these,d
boasts,boast,n2
can,can,vmb
be,be,vvi
I,i,pns
am,be,vvm
beloved,belove,vvn
of,of,acp-p
beauteous,beauteous,j
Hermia,Hermia,n1-nn
Why,why,crq-q
should,shall,vmd
not,not,xx
I,i,pns
then,then,av
prosecute,prosecute,vvi
my,my,po
right,right,n1_j
Demetrius,Demetrius,n1-nn
I'll,i|will,pns|vmb
avouch,avouch,vvi
it,it,pn
to,to,acp-p
his,his,po
head,head,n1
Made,make,vvn
love,love,n1
to,to,acp-p
Nedar's,Nedar,n1g-nn
daughter,daughter,n1
Helena,Helena,n1-nn
And,and,cc
won,win,vvd
her,her,po
soul,soul,n1
and,and,cc
she,she,pns
sweet,sweet,j
lady,lady,n1
dotes,dote,vvz
Devoutly,devout,av_j
dotes,dote,vvz
dotes,dote,vvz
in,in,acp-p
idolatry,idolatry,n1
Upon,upon,acp-p
this,this,d
spotted,spot,j_vn
and,and,cc
inconstant,inconstant,j
man,man,n1
THESEUS,,
I,i,pns
must,must,vmb
confess,confess,vvi
that,that,cs
I,i,pns
have,have,vvb
heard,hear,vvn
so,so,av
much,much,d
And,and,cc
with,with,acp-p
Demetrius,Demetrius,n1-nn
thought,think,vvd
to,to,acp-cs
have,have,vvi
spoke,speak,vvn
thereof,thereof,av
But,but,acp-cc
being,be,vvg
overfull,over-full,j
of,of,acp-p
self-affairs,self-affair,n2
My,my,po
mind,mind,n1
did,do,vvd
lose,lose,vvi
it,it,pn
But,but,acp-cc
Demetrius,Demetrius,n1-nn
come,come,vvb
And,and,cc
come,come,vvb
Egeus,Egeus,n1-nn
you,you,pn
shall,shall,vmb
go,go,vvi
with,with,acp-p
me,i,pno
I,i,pns
have,have,vvb
some,some,d
private,private,j
schooling,school,n1_vg
for,for,acp-p
you,you,pn
both,both,d
For,for,acp-p
you,you,pn
fair,fair,j
Hermia,Hermia,n1-nn
look,look,vvb
you,you,pn
arm,arm,vvb
yourself,yourself,px
To,to,acp-cs
fit,fit,vvi
your,your,po
fancies,fancy,n2
to,to,acp-p
your,your,po
father's,father,n1g
will,will,n1
Or,or,cc
else,else,av
the,the,d
law,law,n1
of,of,acp-p
Athens,Athens,n1-nn
yields,yield,vvz
you,you,pn
up,up,acp-av
Which,which,crq-r
by,by,acp-p
no,no,d-x
means,mean,n2
we,we,pns
may,may,vmb
extenuate,extenuate,vvi
To,to,acp-p
death,death,n1
or,or,cc
to,to,acp-p
a,a,d
vow,vow,n1
of,of,acp-p
single,single,j
life,life,n1
Come,come,vvb
my,my,po
Hippolyta,Hippolyta,n1-nn
What,what,crq-q
cheer,cheer,n1
my,my,po
love,love,n1
Demetrius,Demetrius,n1-nn
and,and,cc
Egeus,Egeus,n1-nn
go,go,vvb
along,along,acp-av
I,i,pns
must,must,vmb
employ,employ,vvi
you,you,pn
in,in,acp-p
some,some,d
business,business,n1
Against,against,acp-p
our,our,po
nuptial,nuptial,n1_j
and,and,cc
confer,confer,vvb
with,with,acp-p
you,you,pn
Of,of,acp-p
something,something,pi
nearly,near,av_j
that,that,cs
concerns,concern,vvz
yourselves,yourselves,px
EGEUS,,
With,with,acp-p
duty,duty,n1
and,and,cc
desire,desire,vvb
we,we,pns
follow,follow,vvb
you,you,pn
All,,
but,,
Hermia,,
and,,
Lysander,,
exit,,
LYSANDER,,
How,how,crq-cs
now,now,av
my,my,po
love,love,n1
Why,why,crq-q
is,be,vvz
your,your,po
cheek,cheek,n1
so,so,av
pale,pale,j
How,how,crq-q
chance,chance,vvb
the,the,d
roses,rose,n2
there,there,acp-av
do,do,vvb
fade,fade,vvi
so,so,av
fast,fast,av_j
HERMIA,,
Belike,belike,av
for,for,acp-p
want,want,n1
of,of,acp-p
rain,rain,n1
which,which,crq-r
I,i,pns
could,can,vmd
well,well,av
Beteem,beteem,vvb
them,they,pno
from,from,acp-p
the,the,d
tempest,tempest,n1
of,of,acp-p
my,my,po
eyes,eye,n2
LYSANDER,,
Ay,ay,uh
me,i,pno
For,for,acp-cs
aught,aught,pi
that,that,cs
I,i,pns
could,can,vmd
ever,ever,av
read,read,vvi
Could,can,vmd
ever,ever,av
hear,hear,vvi
by,by,acp-p
tale,tale,n1
or,or,cc
history,history,n1
The,the,d
course,course,n1
of,of,acp-p
true,true,j
love,love,n1
never,never,av-x
did,do,vvd
run,run,vvi
smooth,smooth,j
But,but,acp-cc
either,either,av_d
it,it,pn
was,be,vvd
different,different,j
in,in,acp-p
blood,blood,n1
HERMIA,,
O,oh,uh
cross,cross,vvb
Too,too,av
high,high,j
to,to,acp-cs
be,be,vvi
enthralled,enthrall,vvn
to,to,acp-p
low,low,j
LYSANDER,,
Or,or,cc
else,else,av
misgraffèd,misgraff,vvn
in,in,acp-p
respect,respect,n1
of,of,acp-p
years,year,n2
HERMIA,,
O,oh,uh
spite,spite,n1
Too,too,av
old,old,j
to,to,acp-cs
be,be,vvi
engaged,engage,vvn
to,to,acp-p
young,young,j
LYSANDER,,
Or,or,cc
else,else,av
it,it,pn
stood,stand,vvd
upon,upon,acp-p
the,the,d
choice,choice,n1
of,of,acp-p
friends,friend,n2
HERMIA,,
O,oh,uh
hell,hell,n1
to,to,acp-cs
choose,choose,vvi
love,love,n1
by,by,acp-p
another's,another,pig_d
eyes,eye,n2
LYSANDER,,
Or,or,cc
if,if,cs
there,there,acp-av
were,be,vvd
a,a,d
sympathy,sympathy,n1
in,in,acp-p
choice,choice,n1
War,war,n1
death,death,n1
or,or,cc
sickness,sickness,n1
did,do,vvd
lay,lay,vvi
siege,siege,n1
to,to,acp-p
it,it,pn
Making,make,vvg
it,it,pn
momentany,momentany,j
as,as,acp-p
a,a,d
sound,sound,n1
Swift,swift,j
as,as,acp-cs
a,a,d
shadow,shadow,n1
short,short,j
as,as,acp-cs
any,any,d
dream,dream,n1
Brief,brief,j
as,as,acp-cs
the,the,d
lightning,lightning,n1
in,in,acp-p
the,the,d
collied,colly,j_vn
night,night,n1
That,that,cs
in,in,acp-p
a,a,d
spleen,spleen,n1
unfolds,unfold,vvz
both,both,av_d
heaven,heaven,n1
and,and,cc
Earth,earth,n1
And,and,cc
ere,ere,acp-p
a,a,d
man,man,n1
hath,have,vvz
power,power,n1
to,to,acp-cs
say,say,vvi
Behold,behold,vvb
The,the,d
jaws,jaw,n2
of,of,acp-p
darkness,darkness,n1
do,do,vvb
devour,devour,vvi
it,it,pn
up,up,acp-av
So,so,av
quick,quick,j
bright,bright,j
things,thing,n2
come,come,vvb
to,to,acp-p
confusion,confusion,n1
HERMIA,,
If,if,cs
then,then,av
true,true,j
lovers,lover,n2
have,have,vvb
been,be,vvn
ever,ever,av
crossed,cross,vvn
It,it,pn
stands,stand,vvz
as,as,acp-p
an,a,d
edict,edict,n1
in,in,acp-p
destiny,destiny,n1
Then,then,av
let,let,vvb
us,we,pno
teach,teach,vvi
our,our,po
trial,trial,n1
patience,patience,n1
Because,because,acp-cs
it,it,pn
is,be,vvz
a,a,d
customary,customary,j
cross,cross,n1
As,as,acp-av
due,due,j
to,to,acp-cs
love,love,n1
as,as,acp-cs
thoughts,thought,n2
and,and,cc
dreams,dream,n2
and,and,cc
sighs,sigh,n2
Wishes,wish,n2
and,and,cc
tears,tear,n2
poor,poor,j
fancy's,fancy,n1g
followers,follower,n2
LYSANDER,,
A,a,d
good,good,j
persuasion,persuasion,n1
Therefore,therefore,av
hear,hear,vvb
me,i,pno
Hermia,Hermia,n1-nn
I,i,pns
have,have,vvb
a,a,d
widow,widow,n1
aunt,aunt,n1
a,a,d
dowager,dowager,n1
Of,of,acp-p
great,great,j
revenue,revenue,n1
and,and,cc
she,she,pns
hath,have,vvz
no,no,d-x
child,child,n1
From,from,acp-p
Athens,Athens,n1-nn
is,be,vvz
her,her,po
house,house,n1
remote,remote,j
seven,seven,crd
leagues,league,n2
And,and,cc
she,she,pns
respects,respect,vvz
me,i,pno
as,as,acp-p
her,her,po
only,only,j
son,son,n1
There,there,acp-av
gentle,gentle,j
Hermia,Hermia,n1-nn
may,may,vmb
I,i,pns
marry,marry,vvi
thee,thou,pno
And,and,cc
to,to,acp-p
that,that,d
place,place,n1
the,the,d
sharp,sharp,j
Athenian,Athenian,j-nn
law,law,n1
Cannot,can,vmb-x
pursue,pursue,vvi
us,we,pno
If,if,cs
thou,thou,pns
lovest,love,vv2
me,i,pno
then,then,av
Steal,steal,vvb
forth,forth,av
thy,thy,po
father's,father,n1g
house,house,n1
tomorrow,tomorrow,av_n
night,night,n1
And,and,cc
in,in,acp-p
the,the,d
wood,wood,n1
a,a,d
league,league,n1
without,without,acp-p
the,the,d
town,town,n1
Where,where,crq-cs
I,i,pns
did,do,vvd
meet,meet,vvi
thee,thou,pno
once,once,acp-av
with,with,acp-p
Helena,Helena,n1-nn
To,to,acp-cs
do,do,vvi
observance,observance,n1
to,to,acp-p
a,a,d
morn,morn,n1
of,of,acp-p
May,May,n1-nn
There,there,acp-av
will,will,vmb
I,i,pns
stay,stay,vvi
for,for,acp-p
thee,thou,pno
HERMIA,,
My,my,po
good,good,j
Lysander,Lysander,n1-nn
I,i,pns
swear,swear,vvb
