standard,lemma,postag
offenses,offence,n2
we,we,pns
have,have,vvb
made,make,vvn
you,you,pn
do,do,vvi
we'll,we|will,pns|vmb
answer,answer,vvi
If,if,cs
you,you,pn
first,first,ord
sinned,sin,vvd
with,with,acp-p
us,we,pno
and,and,cc
that,that,cs
with,with,acp-p
us,we,pno
You,you,pn
did,do,vvd
continue,continue,vvi
fault,fault,n1
and,and,cc
that,that,cs
you,you,pn
slipped,slip,vvd
not,not,xx
With,with,acp-p
any,any,d
but,but,acp-p
with,with,acp-p
us,we,pno
LEONTES,,
Is,be,vvz
he,he,pns
won,win,vvn
yet,yet,av
HERMIONE,,
He'll,he|will,pns|vmb
stay,stay,vvi
my,my,po
lord,lord,n1
LEONTES,,
At,at,acp-p
my,my,po
request,request,n1
he,he,pns
would,will,vmd
not,not,xx
Hermione,Hermione,n1-nn
my,my,po
dearest,dear,j-s
thou,thou,pns
never,never,av-x
spok'st,speak,vvd2
To,to,acp-p
better,better,j-c
purpose,purpose,n1
HERMIONE,,
Never,never,av-x
LEONTES,,
Never,never,av-x
but,but,acp-cc
once,once,acp-av
HERMIONE,,
What,what,crq-q
have,have,vvb
I,i,pns
twice,twice,av
said,say,vvn
well,well,av
When,when,crq-q
was,be,vvd
't,it,pn
before,before,acp-av
I,i,pns
prithee,prithee,uh
tell,tell,vvb
me,i,pno
Cram,cram,vvb
's,we,pno
with,with,acp-p
praise,praise,n1
and,and,cc
make,make,vvb
's,we,pno
As,as,acp-av
fat,fat,j
as,as,acp-cs
tame,tame,j
things,thing,n2
One,one,crd
good,good,j
deed,deed,n1
dying,die,vvg
tongueless,tongueless,j
Slaughters,slaughter,vvz
a,a,d
thousand,thousand,crd
waiting,wait,vvg
upon,upon,acp-p
that,that,d
Our,our,po
praises,praise,n2
are,be,vvb
our,our,po
wages,wage,n2
You,you,pn
may,may,vmb
ride,ride,vvi
's,we,pno
With,with,acp-p
one,one,crd
soft,soft,j
kiss,kiss,n1
a,a,d
thousand,thousand,crd
furlongs,furlong,n2
ere,ere,acp-p
With,with,acp-p
spur,spur,n1
we,we,pns
heat,heat,vvb
an,a,d
acre,acre,n1
But,but,acp-cc
to,to,acp-p
th',the,d
goal,goal,n1
My,my,po
last,last,ord
good,good,j
deed,deed,n1
was,be,vvd
to,to,acp-cs
entreat,entreat,vvi
his,his,po
stay,stay,n1
What,what,crq-q
was,be,vvd
my,my,po
first,first,ord
It,it,pn
has,have,vvz
an,a,d
elder,elder,j-c
sister,sister,n1
Or,or,cc
I,i,pns
mistake,mistake,vvb
you,you,pn
O,oh,uh
would,will,vmd
her,she,pno
name,name,n1
were,be,vvd
Grace,grace,n1
But,but,acp-cc
once,once,acp-av
before,before,acp-cs
I,i,pns
spoke,speak,vvd
to,to,acp-p
th',the,d
purpose,purpose,n1
When,when,crq-q
Nay,nay,uh
let,let,vvb
me,i,pno
have,have,vvi
't,it,pn
I,i,pns
long,long,av_j
LEONTES,,
Why,why,crq-cs
that,that,d
was,be,vvd
when,when,crq-cs
Three,three,crd
crabbèd,crabbed,j
months,month,n2
had,have,vvd
soured,sour,vvn
themselves,themselves,px
to,to,acp-p
death,death,n1
Ere,ere,acp-cs
I,i,pns
could,can,vmd
make,make,vvi
thee,thou,pno
open,open,vvi
thy,thy,po
white,white,j
hand,hand,n1
And,and,cc
clap,clap,vvb
thyself,thyself,px
my,my,po
love,love,n1
then,then,av
didst,do,vvd2
thou,thou,pns
utter,utter,vvi
I,i,pns
am,be,vvm
yours,you,png
forever,forever,av
HERMIONE,,
'Tis,it|be,pn|vvz
grace,grace,n1
indeed,indeed,av
Why,why,crq-cs
lo,lo,uh
you,you,pn
now,now,av
I,i,pns
have,have,vvb
spoke,speak,vvn
to,to,acp-p
th',the,d
purpose,purpose,n1
twice,twice,av
The,the,d
one,one,pi
forever,forever,av
earned,earn,vvd
a,a,d
royal,royal,j
husband,husband,n1
Th',the,d
other,other,pi_d
for,for,acp-p
some,some,d
while,while,n1
a,a,d
friend,friend,n1
She,,
gives,,
Polixenes,,
her,,
hand,,
LEONTES,,
aside,,
Too,too,av
hot,hot,j
too,too,av
hot,hot,j
To,to,acp-cs
mingle,mingle,vvi
friendship,friendship,n1
far,far,av_j
is,be,vvz
mingling,mingle,vvg
bloods,blood,n2
I,i,pns
have,have,vvb
tremor,tremor,n1
cordis,cordis,fw-la
on,on,acp-p
me,i,pno
My,my,po
heart,heart,n1
dances,dance,vvz
But,but,acp-cc
not,not,xx
for,for,acp-p
joy,joy,n1
not,not,xx
joy,joy,n1
This,this,d
entertainment,entertainment,n1
May,may,vmb
a,a,d
free,free,j
face,face,n1
put,put,vvi
on,on,acp-av
derive,derive,vvi
a,a,d
liberty,liberty,n1
From,from,acp-p
heartiness,heartiness,n1
from,from,acp-p
bounty,bounty,n1
fertile,fertile,j
bosom,bosom,n1
And,and,cc
well,well,av
become,become,vvb
the,the,d
agent,agent,n1
'T,it,pn
may,may,vmb
I,i,pns
grant,grant,vvb
But,but,acp-cc
to,to,acp-cs
be,be,vvi
paddling,paddle,vvg
palms,palm,n2
and,and,cc
pinching,pinch,j_vg
fingers,finger,n2
As,as,acp-cs
now,now,av
they,they,pns
are,be,vvb
and,and,cc
making,make,vvg
practiced,practise,j_vn
smiles,smile,n2
As,as,acp-cs
in,in,acp-p
a,a,d
looking,look,j_vg
glass,glass,n1
and,and,cc
then,then,av
to,to,acp-cs
sigh,sigh,vvi
as,as,acp-cs
'twere,it|be,pn|vvd
The,the,d
