standard,lemma,postag
What,what,crq-q
Shall,shall,vmb
we,we,pns
parley,parley,vvi
with,with,acp-p
the,the,d
Christian,christian,n1-nn_j
Or,or,cc
cross,across,acp-p
the,the,d
stream,stream,n1
and,and,cc
meet,meet,vvi
him,he,pno
in,in,acp-p
the,the,d
field,field,n1
Byr.,Byr.,n-ab
King,king,n1
of,of,acp-p
Natolia,Anatolia,n1-nn
let,let,vvb
us,we,pno
treat,treat,vvi
of,of,acp-p
peace,peace,n1
We,we,pns
all,all,d
are,be,vvb
glutted,glut,vvn
with,with,acp-p
the,the,d
Christians',christian,n2g-nn_j
blood,blood,n1
And,and,cc
have,have,vvb
a,a,d
greater,great,j-c
foe,foe,n1
to,to,acp-cs
fight,fight,vvi
against,against,acp-p
Proud,proud,j
Tamburlaine,Tamburlaine,n1-nn
that,that,cs
now,now,av
in,in,acp-p
Asia,Asia,n1-nn
Near,near,acp-p
guyron's,guyron,n1g-nn
head,head,n1
doth,do,vvz
set,set,vvi
his,his,po
conquering,conquer,j_vg
feet,foot,n2
And,and,cc
means,mean,vvz
to,to,acp-p
fire,fire,n1
Turkey,Turkey,n1-nn
as,as,acp-cs
he,he,pns
goes,go,vvz
'gainst,against,acp-p
him,he,pno
my,my,po
Lord,lord,n1
must,must,vmb
you,you,pn
address,address,vvi
your,your,po
power,power,n1
Vpibas.,Vpibas.,n-ab
Besides,beside,acp-p
king,king,n1
Sigismond,Sigismond,n1-nn
hath,have,vvz
brought,bring,vvn
from,from,acp-p
Christendom,Christendom,n1-nn
More,more,av-c_d
than,than,cs
his,his,po
Camp,camp,n1
of,of,acp-p
stout,stout,j
Hungarians,hungarian,n2-nn_j
Sclavonians,sclavonian,n2-nn_j
Almans,almain,n2-nn_j
Rutters,rutter,n2
Muffs,muff,n2
and,and,cc
Danes,Dane,n2-nn
That,that,cs
with,with,acp-p
the,the,d
halberd,halberd,n1
Lance,lance,n1
and,and,cc
murdering,murder,j_vg
Axe,axe,n1
Will,will,vmb
hazard,hazard,vvi
that,that,cs
we,we,pns
might,may,vmd
with,with,acp-p
surety,surety,n1
hold,hold,vvi
Though,though,cs
from,from,acp-p
the,the,d
shortest,short,j-s
Northern,northern,j
Parallel,parallel,n1
Vast,vast,j
Gruntland,Greenland,n1-nn
compassed,compass,vvn
with,with,acp-p
the,the,d
frozen,freeze,j_vn
sea,sea,n1
Inhabited,inhabit,j_vn
with,with,acp-p
tall,tall,j
and,and,cc
sturdy,sturdy,j
men,man,n2
Giants,giant,n2
as,as,acp-p
big,big,j
as,as,acp-cs
hugy,huge,j
Polypheme,Polypheme,n1-nn
Millions,million,crd
of,of,acp-p
Soldiers,soldier,n2
cut,cut,vvn
the,the,d
Arctic,arctic,j-nn
line,line,n1
Bringing,bring,vvg
the,the,d
strength,strength,n1
of,of,acp-p
Europe,Europe,n1-nn
to,to,acp-p
these,these,d
Arms,arm,n2
Our,Oure,po
Turkey,Turkey,n1-nn
blades,blade,n2
shall,shall,vmb
glide,glide,vvi
through,through,acp-p
all,all,d
their,their,po
throats,throat,n2
And,and,cc
make,make,vvi
this,this,d
champion,champion,n1
mead,mead,n1
a,a,d
bloody,bloody,j
Fen,fen,n1
Danubius',Danubius,n1g-nn
stream,stream,n1
that,that,cs
runs,run,vvz
to,to,acp-p
Trebizon,Trebizon,n1-nn
Shall,shall,vmb
carry,carry,vvi
wrapped,wrap,vvn
within,within,acp-p
his,his,po
scarlet,scarlet,j
waves,wave,n2
As,as,acp-cs
martial,martial,j
presents,present,n2
to,to,acp-p
our,our,po
friends,friend,n2
at,at,acp-p
home,home,n1
The,the,d
slaughtered,slaughter,j_vn
bodies,body,n2
of,of,acp-p
these,these,d
Christians,Christian,n2-nn_j
The,the,d
Terrene,terrene,j
main,main,n1
wherein,wherein,crq-cs
Danubius,Danubius,n1-nn
falls,fall,vvz
Shall,shall,vmb
by,by,acp-p
this,this,d
battle,battle,n1
be,be,vvb
the,the,d
bloody,bloody,j
Sea,sea,n1
The,the,d
wand'ring,wander,j_vg
Sailors,sailor,n2
of,of,acp-p
proud,proud,j
Italy,Italy,n1-nn
Shall,shall,vmb
meet,meet,vvi
those,those,d
Christians,Christian,n2-nn_j
fleeting,fleet,vvg
with,with,acp-p
the,the,d
tide,tide,n1
Beating,Beat,vvg
in,in,acp-p
heaps,heap,n2
against,against,acp-p
their,their,po
argosies,argosy,n2
And,and,cc
make,make,vvb
fair,fair,j
Europe,Europe,n1-nn
mounted,mount,vvn
on,on,acp-p
her,her,po
bull,bull,n1
Trapped,trap,vvn
with,with,acp-p
the,the,d
wealth,wealth,n1
and,and,cc
riches,riches,n2
of,of,acp-p
the,the,d
world,world,n1
Alight,alight,vvb
and,and,cc
wear,wear,vvi
a,a,d
woeful,woeful,j
mourning,mourn,j_vg
weed,weed,n1
Byr.,Byr.,n-ab
Yet,yet,av
stout,stout,j
Orcanes,Orcanes,n1-nn
Prorex,prorex,fw-la
of,of,acp-p
the,the,d
world,world,n1
Since,since,acp-cs
Tamburlaine,Tamburlaine,n1-nn
hath,have,vvz
mustered,muster,vvn
all,all,d
his,his,po
men,man,n2
Marching,march,vvg
from,from,acp-p
Cairon,Cairon,n1-nn
northward,northward,av_j
with,with,acp-p
his,his,po
camp,camp,n1
To,to,acp-p
Alexandria,Alexandria,n1-nn
and,and,cc
the,the,d
frontier,frontier,n1
towns,town,n2
Meaning,mean,vvg
to,to,acp-cs
make,make,vvi
a,a,d
conquest,conquest,n1
of,of,acp-p
our,our,po
land,land,n1
'Tis,it|be,pn|vvz
requisite,requisite,j
to,to,acp-cs
parley,parley,vvi
for,for,acp-p
a,a,d
peace,peace,n1
With,with,acp-p
Sigismond,Sigismond,n1-nn
the,the,d
king,king,n1
of,of,acp-p
Hungary,Hungary,n1-nn
And,and,cc
save,save,acp-p
our,our,po
forces,force,n2
for,for,acp-p
the,the,d
hot,hot,j
assaults,assault,n2
Proud,proud,j
Tamburlaine,Tamburlaine,n1-nn
intends,intend,vvz
Natolia,Anatolia,n1-nn
Orc.,Orc.,n-ab
Viceroy,viceroy,n1
of,of,acp-p
Byron,Byron,n1-nn
wisely,wise,av_j
hast,have,vv2
thou,thou,pns
said,say,vvn
My,my,po
realm,realm,n1
the,the,d
Centre,centre,n1
of,of,acp-p
our,our,po
Empery,empery,n1
Once,once,acp-av
lost,lose,vvn
All,all,d
Turkey,Turkey,n1-nn
would,will,vmd
be,be,vvi
overthrown,overthrow,vvn
And,and,cc
for,for,acp-p
that,that,d
cause,cause,n1
the,the,d
Christians,Christian,n2-nn_j
shall,shall,vmb
have,have,vvi
peace,peace,n1
Slavonians,slavonian,n2-nn_j
Almains,almain,n2-nn_j
Rutters,rutter,n2
Muffs,muff,n2
and,and,cc
Danes,Dane,n2-nn
Fear,fear,vvb
not,not,xx
Orcanes,Orcanes,n1-nn
but,but,acp-cc
great,great,j
Tamburlaine,Tamburlaine,n1-nn
Nor,nor,cc-x
he,he,pns
but,but,acp-av
Fortune,fortune,n1
that,that,cs
hath,have,vvz
made,make,vvn
him,he,pno
great,great,j
We,we,pns
have,have,vvb
revolted,revolt,j_vn
Grecians,grecian,n2-nn_j
Albanese,albanese,n1-nn_j
Sicilians,sicilian,n2-nn_j
Jews,jew,n2-nn
Arabians,arabian,n2-nn_j
Turks,Turk,n2-nn
and,and,cc
Moors,moor,n2-nn
Natolians,anatolian,n2-nn_j
Sorians,sorian,n2-nn_j
black,black,j
Egyptians,egyptian,n2-nn_j
Illyrians,illyrian,n2-nn_j
Thracians,thracian,n2-nn_j
and,and,cc
Bythimans,bythiman,n2-nn_j
Enough,enough,av_d
to,to,acp-cs
swallow,swallow,vvi
forceless,forceless,j
Sigismond,Sigismond,n1-nn
Yet,yet,av
scarce,scarce,av_j
enough,enough,av_d
t'encounter,to|encounter,acp-cs|vvi
Tamburlaine,Tamburlaine,n1-nn
He,he,pns
brings,bring,vvz
a,a,d
world,world,n1
of,of,acp-p
people,people,n1
to,to,acp-p
the,the,d
field,field,n1
From,from,acp-p
Scythia,Scythia,n1-nn
to,to,acp-p
the,the,d
Oriental,oriental,j-nn
Plague,plague,n1
Of,of,acp-p
India,India,n1-nn
where,where,crq-cs
raging,rage,j_vg
Lantchidol,Lantchidol,n1-nn
Beats,beat,vvz
on,on,acp-p
the,the,d
regions,region,n2
with,with,acp-p
his,his,po
boisterous,boisterous,j
blows,blow,n2
That,that,cs
never,never,av-x
seaman,seaman,n1
yet,yet,av
discovered,discover,vvn
All,all,d
Asia,Asia,n1-nn
is,be,vvz
in,in,acp-p
Arms,arm,n2
with,with,acp-p
tamburlaine,Tamburlaine,n1-nn
Even,even,av
from,from,acp-p
the,the,d
midst,midst,n1
of,of,acp-p
fiery,fiery,j
Cancers,cancer,n2
tropic,Tropic,n1-nn
To,to,acp-p
Amazonia,Amazonia,n1-nn
under,under,acp-p
Capricorn,Capricorn,n1-nn
And,and,cc
thence,thence,av
as,as,acp-cs
far,far,av_j
as,as,acp-cs
archipelago,Archipelago,n1-nn
All,all,av_d
Afrique,Africa,n1-nn
is,be,vvz
in,in,acp-p
Arms,arm,n2
with,with,acp-p
tamburlaine,Tamburlaine,n1-nn
Therefore,therefore,av
Viceroys,viceroy,n2
the,the,d
Christians,Christian,n2-nn_j
must,must,vmb
have,have,vvi
peace,peace,n1
Act.,Act.,n-ab
1.,1.,crd
Scaena,scaena,fw-la
2,2,crd
Sigismond,Sigismond,n1-nn
Frederick,Frederick,n1-nn
Baldwine,Baldwine,n1-nn
and,and,cc
their,their,po
train,train,n1
with,with,acp-p
drums,drum,n2
and,and,cc
trumpets,trumpet,n2
Sigis.,Sigis.,n-ab
ORcanes,Orcanes,n1-nn
as,as,acp-p
our,our,po
Legates,legate,n2
promised,promise,vvd
thee,thou,pno
we,we,pns
with,with,acp-p
our,our,po
Peers,peer,n2
have,have,vvb
crossed,cross,vvn
Danubius,Danubius,n1-nn
to,to,acp-cs
treat,treat,vvi
of,of,acp-p
friendly,friendly,j
peace,peace,n1
or,or,cc
deadly,deadly,j
war,war,n1
Take,take,vvb
which,which,crq-r
thou,thou,pns
wilt,will,vm2
for,for,acp-cs
as,as,acp-cs
the,the,d
Romans,roman,n2-nn_j
used,use,vvd
stream,stream,n1
I,I,pns
here,here,av
present,present,vvb
thee,thou,pno
with,with,acp-p
a,a,d
naked,naked,j
sword,sword,n1
Wilt,will,vm2
thou,thou,pns
have,have,vvi
war,war,n1
then,then,av
shake,shake,vvb
this,this,d
blade,blade,n1
at,at,acp-p
me,i,pno
If,if,cs
peace,peace,n1
restore,restore,vvb
it,it,pn
to,to,acp-p
my,my,po
hands,hand,n2
again,again,av
And,and,cc
I,I,pns
will,will,vmb
sheathe,sheathe,vvi
it,it,pn
to,to,acp-cs
confirm,confirm,vvi
the,the,d
same,same,d
Orc,Orc,n1-nn
Stay,stay,vvb
Sigismond,Sigismond,n1-nn
forgettest,forget,vv2
thou,thou,pns
I,I,pns
am,be,vvm
he,he,pns
That,that,cs
with,with,acp-p
the,the,d
Cannon,cannon,n1
shook,shake,vvd
Vienna,Vienna,n1-nn
walls,wall,n2
And,And,cc
made,make,vvd
it,it,pn
dance,dance,vvi
upon,upon,acp-p
the,the,d
Continent,continent,n1
As,as,acp-cs
when,when,crq-cs
the,the,d
massy,massy,j
substance,substance,n1
of,of,acp-p
the,the,d
earth,earth,n1
Quiver,quiver,n1
about,about,acp-p
the,the,d
Axletree,axletree,n1
of,of,acp-p
heaven,heaven,n1
Forgettest,forget,vv2
thou,thou,pns
that,that,cs
I,I,pns
sent,send,vvd
a,a,d
shower,shower,n1
of,of,acp-p
darts,dart,n2
Mingled,mingle,vvn
with,with,acp-p
powdered,powder,j_vn
shot,shot,n1
and,and,cc
feathered,feather,j_vn
steel,steel,n1
So,so,av
thick,thick,j
upon,upon,acp-p
the,the,d
blink-eyed,blink-eyed,j
burgher's,burgher,n1g
heads,head,n2
That,that,cs
thou,thou,pns
thyself,thyself,px
than,than,cs
county-palatine,county-palatine,n1
The,the,d
king,king,n1
of,of,acp-p
Boheme,boheme,n1-nn
and,and,cc
the,the,d
Ostrich,ostrich,n1
Duke,duke,n1
Sent,send,vvd
heralds,herald,n2
out,out,av
which,which,crq-r
basely,base,av_j
on,on,acp-p
their,their,po
knees,knee,n2
In,in,acp-p
all,all,d
your,your,po
names,name,n2
desired,desire,vvd
a,a,d
truce,truce,n1
of,of,acp-p
me,i,pno
Forgettest,forget,vv2
thou,thou,pns
that,that,cs
to,to,acp-cs
have,have,vvi
me,i,pno
raise,raise,vvi
my,my,po
siege,siege,n1
Wagons,wagon,n2
of,of,acp-p
gold,gold,n1
were,be,vvd
set,set,vvn
before,before,acp-p
my,my,po
tent,tent,n1
Stamped,stamp,vvn
with,with,acp-p
the,the,d
princely,princely,j
Foul,foul,j
that,that,cs
in,in,acp-p
her,her,po
wings,wing,n2
Caries,carry,vvz
the,the,d
fearful,fearful,j
thunderbolts,thunderbolt,n2
of,of,acp-p
jove,jove,n1-nn
How,how,crq-q
canst,can,vm2
thou,thou,pns
think,think,vvi
of,of,acp-p
this,this,d
and,and,cc
offer,offer,vvi
war,war,n1
Sig.,Sig.,n-ab
Vienna,Vienna,n1-nn
was,be,vvd
besieged,besiege,vvn
and,and,cc
I,I,pns
was,be,vvd
there,there,av
Then,then,av
county-palatine,county-palatine,n1
but,but,acp-cc
now,now,av
a,a,d
king,king,n1
And,and,cc
what,what,crq-r
we,we,pns
did,do,vvd
was,be,vvd
in,in,acp-p
extremity,extremity,n1
But,but,acp-cc
now,now,av
Orcanes,Orcanes,n1-nn
view,view,vvb
my,my,po
royal,royal,j
host,host,n1
That,that,cs
hides,hide,vvz
these,these,d
plains,plain,n2
and,and,cc
seems,seem,vvz
as,as,acp-p
vast,vast,j
and,and,cc
wide,wide,j
As,as,acp-cs
doth,do,vvz
the,the,d
Desert,desert,n1
of,of,acp-p
Arabia,Arabia,n1-nn
To,to,acp-p
those,those,d
that,that,cs
stand,stand,vvb
on,on,acp-p
Bagdad's,Bagdad,n1g-nn
lofty,lofty,j
Tower,tower,n1
Or,or,cc
as,as,acp-p
the,the,d
Ocean,ocean,n1
to,to,acp-p
the,the,d
Traveller,traveller,n1
That,that,cs
rests,rest,n2
upon,upon,acp-p
the,the,d
snowy,snowy,j
Apennines,Apennines,n2-nn
And,and,cc
tell,tell,vvb
me,i,pno
whether,whether,cs
I,I,pns
should,shall,vmd
stoop,stoop,vvi
so,so,av
low,low,j
Or,or,cc
treat,treat,vvi
of,of,acp-p
peace,peace,n1
with,with,acp-p
the,the,d
Natolian,anatolian,j-nn
king,king,n1
Byr.,Byr.,n-ab
Kings,king,n2
of,of,acp-p
Natolia,Anatolia,n1-nn
and,and,cc
of,of,acp-p
hungary,Hungary,n1-nn
We,we,pns
came,come,vvd
from,from,acp-p
Turkey,Turkey,n1-nn
to,to,acp-cs
confirm,confirm,vvi
a,a,d
league,league,n1
And,and,cc
not,not,xx
to,to,acp-cs
dare,dare,vvi
each,each,d
other,other,pi_d
to,to,acp-p
the,the,d
field,field,n1
A,a,d
friendly,friendly,j
parley,parley,n1
might,may,vmd
become,become,vvi
ye,you,pn
both,both,d
Fred.,Fred.,n-ab
And,and,cc
we,we,pns
from,from,acp-p
Europe,Europe,n1-nn
to,to,acp-p
the,the,d
same,same,d
intent,intent,n1
Which,which,crq-r
if,if,cs
your,your,po
General,general,n1
refuse,refuse,vvi
or,or,cc
scorn,scorn,n1
Our,our,po
Tents,tent,n2
are,be,vvb
pitched,pitch,vvn
our,our,po
men,man,n2
stand,stand,vvb
in,in,acp-p
array,array,n1
Ready,ready,j
to,to,acp-cs
charge,charge,vvi
you,you,pn
ere,ere,acp-cs
you,you,pn
stir,stir,vvb
your,your,po
feet,foot,n2
Nat.,Nat.,n-ab
So,So,av
pressed,press,vvn
are,be,vvb
we,we,pns
but,but,acp-cc
yet,yet,av
if,if,cs
Sigismond,Sigismond,n1-nn
Speak,speak,vvb
as,as,acp-p
a,a,d
friend,friend,n1
and,and,cc
stand,stand,vvb
not,not,xx
upon,upon,acp-p
terms,term,n2
Here,here,av
is,be,vvz
his,his,po
sword,sword,n1
let,let,vvb
peace,peace,n1
be,be,vvi
ratified,ratify,vvn
On,on,acp-p
these,these,d
conditions,condition,n2
specified,specify,vvd
before,before,acp-av
Drawn,draw,vvn
with,with,acp-p
advice,advice,n1
of,of,acp-p
our,our,po
Ambassadors,ambassador,n2
Sig.,Sig.,n-ab
Then,then,av
here,here,av
I,I,pns
sheath,sheath,n1
it,it,pn
and,and,cc
give,give,vvb
thee,thou,pno
my,my,po
hand,hand,n1
Never,never,av-x
to,to,acp-cs
draw,draw,vvi
it,it,pn
out,out,av
or,or,cc
manage,manage,vvi
arms,arm,n2
Against,against,acp-p
thyself,thyself,px
or,or,cc
thy,thy,po
confederates,confederate,n2_j
But,but,acp-cc
whilst,while,cs
I,I,pns
live,live,vvb
will,will,vmb
be,be,vvi
at,at,acp-p
truce,truce,n1
with,with,acp-p
thee,thou,pno
Nat.,Nat.,n-ab
But,but,acp-cc
Sigismond,Sigismond,n1-nn
confirm,confirm,vvb
it,it,pn
with,with,acp-p
an,a,d
oath,oath,n1
And,and,cc
swear,swear,vvi
in,in,acp-p
sight,sight,n1
of,of,acp-p
heaven,heaven,n1
and,and,cc
by,by,acp-p
thy,thy,po
Christ,Christ,n1-nn
Sig.,Sig.,n-ab
By,by,acp-p
him,he,pno
that,that,cs
made,make,vvd
the,the,d
world,world,n1
and,and,cc
saved,save,vvd
my,my,po
soul,soul,n1
The,the,d
son,son,n1
of,of,acp-p
God,God,n1-nn
and,and,cc
issue,issue,n1
of,of,acp-p
a,a,d
Maid,maid,n1
Sweet,sweet,j
jesus,jesus,n1-nn
Christ,Christ,n1-nn
I,I,pns
solemnly,solemn,av_j
protest,protest,vvb
And,and,cc
vow,vow,vvb
to,to,acp-cs
keep,keep,vvi
this,this,d
peace,peace,n1
inviolable,inviolable,j
Nat.,Nat.,n-ab
By,by,acp-p
sacred,sacred,j
Mahomet,Mahomet,n1-nn
the,the,d
friend,friend,n1
of,of,acp-p
God,God,n1-nn
Whose,who,crq-rg
holy,holy,j
Alcaron,Koran,n1-nn
remains,remain,vvz
with,with,acp-p
us,we,pno
Whose,who,crq-rg
glorious,glorious,j
body,body,n1
when,when,crq-cs
he,he,pns
left,leave,vvd
the,the,d
world,world,n1
Closed,close,vvn
in,in,acp-p
a,a,d
coffin,coffin,n1
mounted,mount,vvn
up,up,acp-av
the,the,d
air,air,n1
And,and,cc
hung,hang,vvd
on,on,acp-p
stately,stately,j
Mecca's,Mecca,n1g-nn
Temple,temple,n1
roof,roof,n1
I,I,pns
swear,swear,vvb
to,to,acp-cs
keep,keep,vvi
this,this,d
truce,truce,n1
inviolable,inviolable,j
Of,of,acp-p
whose,who,crq-rg
conditions,condition,n2
and,and,cc
our,our,po
solemn,solemn,j
oaths,oath,n2
Signed,sign,vvn
with,with,acp-p
our,our,po
hands,hand,n2
each,each,d
shall,shall,vmb
retain,retain,vvi
a,a,d
scroll,scroll,n1
As,as,acp-cs
memorable,memorable,j
witness,witness,n1
of,of,acp-p
our,our,po
league,league,n1
Now,now,av
Sigismond,Sigismond,n1-nn
if,if,cs
any,any,d
Christian,Christian,j-nn
King,king,n1
Encroach,encroach,vvb
upon,upon,acp-p
the,the,d
confines,confine,n2
of,of,acp-p
thy,thy,po
realm,realm,n1
Send,send,vvb
word,word,n1
Orcanes,Orcanes,n1-nn
of,of,acp-p
Natolia,Anatolia,n1-nn
Confirmed,confirm,vvn
this,this,d
league,league,n1
beyond,beyond,acp-p
Danubius',Danubius,n1g-nn
stream,stream,n1
And,and,cc
they,they,pns
will,will,vmb
trembling,tremble,j_vg
sound,sound,vvb
a,a,d
quick,quick,j
retreat,retreat,n1
So,so,av
am,be,vvm
I,I,pns
feared,fear,vvn
among,among,acp-p
all,all,d
Nations,nation,n2
Sig.,Sig.,n-ab
If,if,cs
any,any,d
heathen,heathen,j
potentate,potentate,n1
or,or,cc
king,king,n1
Invade,invade,vvb
Natolia,Anatolia,n1-nn
Sigismond,Sigismond,n1-nn
will,will,vmb
send,send,vvi
A,a,d
hundred,hundred,crd
thousand,thousand,crd
horse,horse,n1
trained,train,vvn
to,to,acp-p
the,the,d
war,war,n1
And,and,cc
backed,back,vvn
by,by,acp-p
stout,stout,j
lancers,lancer,n2
of,of,acp-p
Germany,Germany,n1-nn
The,the,d
strength,strength,n1
and,and,cc
sinews,sinew,n2
of,of,acp-p
the,the,d
imperial,imperial,j
seat,seat,n1
Nat.,Nat.,n-ab
I,I,pns
thank,thank,vvb
thee,thou,pno
Sigismond,Sigismond,n1-nn
but,but,acp-cc
when,when,crq-cs
I,I,pns
war,war,vvb
All,all,d
Asia,Asia,n1-nn
Minor,Minor,n1-nn
Africa,Africa,n1-nn
and,and,cc
Greece,Greece,n1-nn
Follow,follow,vvb
my,my,po
Standard,standard,n1
and,and,cc
my,my,po
thundering,thunder,j_vg
Drums,drum,n2
Come,come,vvb
let,let,vvb
us,we,pno
go,go,vvi
and,and,cc
banquet,banquet,vvi
in,in,acp-p
our,our,po
tents,tent,n2
I,I,pns
will,will,vmb
dispatch,dispatch,vvi
chief,chief,j
of,of,acp-p
my,my,po
army,army,n1
hence,hence,av
To,to,acp-p
fair,fair,j
Natolia,Anatolia,n1-nn
and,and,cc
to,to,acp-p
Trebizon,Trebizon,n1-nn
To,to,acp-cs
stay,stay,vvi
my,my,po
coming,come,n1_vg
'gainst,against,acp-p
proud,proud,j
Tamburlaine,Tamburlaine,n1-nn
Friend,friend,n1
Sigismond,Sigismond,n1-nn
and,and,cc
peers,peer,n2
of,of,acp-p
Hungary,Hungary,n1-nn
Come,come,vvb
banquet,banquet,n1
and,and,cc
carouse,carouse,vvb
with,with,acp-p
us,we,pno
a,a,d
while,while,n1
And,and,cc
then,then,av
depart,depart,vvb
we,we,pns
to,to,acp-p
our,our,po
territories,territory,n2
Exeunt,exeunt,fw-la
Actus,actus,fw-la
1.,1.,crd
Scaena,scaena,fw-la
3.,3.,crd
Callapine,Callapine,n1-nn
with,with,acp-p
Almeda,Almeda,n1-nn
his,his,po
keeper,keeper,n1
Callap.,Callap.,n-ab
SWeet,sweet,j
Almeda,Almeda,n1-nn
pity,pity,vvb
the,the,d
ruthful,ruthful,j
plight,plight,n1
Of,of,acp-p
Callapine,Callapine,n1-nn
the,the,d
son,son,n1
of,of,acp-p
Bajazeth,Bajazeth,n1-nn
Born,bear,vvn
to,to,acp-cs
be,be,vvi
Monarch,monarch,n1
of,of,acp-p
the,the,d
Western,western,j
world,world,n1
Yet,yet,av
here,here,av
detained,detain,vvn
by,by,acp-p
cruel,cruel,j
Tamburlaine,Tamburlaine,n1-nn
Alm.,Alm.,n-ab
My,my,po
Lord,lord,n1
I,I,pns
pity,pity,vvb
it,it,pn
and,and,cc
with,with,acp-p
my,my,po
heart,heart,n1
With,with,acp-p
your,your,po
release,release,n1
but,but,acp-cc
he,he,pns
whose,who,crq-rg
wrath,wrath,n1
is,be,vvz
death,death,n1
My,my,po
soveraigue,sovereign,n1_j
Lord,lord,n1
renowned,renown,j_vn
Tamburlaine,Tamburlaine,n1-nn
Forbids,forbid,vvz
you,you,pn
further,further,av-c_j
liberty,liberty,n1
than,than,cs
this,this,d
Cal.,Cal.,n-ab
Ah,ah,uh
were,be,vvd
I,I,pns
now,now,av
but,but,acp-p
half,half,j
so,so,av
eloquent,eloquent,j
To,to,acp-cs
paint,paint,vvi
in,in,acp-p
words,word,n2
what,what,crq-r
I'll,I|will,pns|vmb
perform,perform,vvi
in,in,acp-p
deeds,deed,n2
I,I,pns
know,know,vvb
thou,thou,pns
wouldst,will,vmd2
depart,depart,vvi
from,from,acp-p
hence,hence,av
with,with,acp-p
me,i,pno
Al.,Al.,n-ab
Not,not,xx
for,for,acp-p
all,all,d
Afrique,Africa,n1-nn
therefore,therefore,av
move,move,vvb
me,i,pno
not,not,xx
Cal.,Cal.,n-ab
