standard,lemma,postag
your,your,po
daughter,daughter,n1
and,and,cc
the,the,d
Moor,moor,n1-nn
are,be,vvb
now,now,av
making,make,vvg
the,the,d
beast,beast,n1
with,with,acp-p
two,two,crd
backs,back,n2
BRABANTIO,,
Thou,thou,pns
art,be,vv2
a,a,d
villain,villain,n1
IAGO,,
You,you,pn
are,be,vvb
a,a,d
senator,senator,n1
BRABANTIO,,
This,this,d
thou,thou,pns
shalt,shall,vm2
answer,answer,vvi
I,i,pns
know,know,vvb
thee,thou,pno
Roderigo,Roderigo,n1-nn
RODERIGO,,
Sir,sir,n1
I,i,pns
will,will,vmb
answer,answer,vvi
anything,anything,pi
But,but,acp-cc
I,i,pns
beseech,beseech,vvb
you,you,pn
If,If,cs
't,it,pn
be,be,vvb
your,your,po
pleasure,pleasure,n1
and,and,cc
most,most,av-s_d
wise,wise,j
consent,consent,n1
As,as,acp-cs
partly,partly,av
I,i,pns
find,find,vvb
it,it,pn
is,be,vvz
that,that,cs
your,your,po
fair,fair,j
daughter,daughter,n1
At,at,acp-p
this,this,d
odd-even,odd-even,j
and,and,cc
dull,dull,j
watch,watch,n1
o',of,acp-p
th',the,d
night,night,n1
Transported,transport,vvn
with,with,acp-p
no,no,av-x_d
worse,worse,av-c_j
nor,nor,cc-x
better,better,j-c
guard,guard,n1
But,but,acp-cc
with,with,acp-p
a,a,d
knave,knave,n1
of,of,acp-p
common,common,j
hire,hire,n1
a,a,d
gondolier,gondolier,n1
To,to,acp-p
the,the,d
gross,gross,j
clasps,clasp,n2
of,of,acp-p
a,a,d
lascivious,lascivious,j
Moor,moor,n1-nn
If,if,cs
this,this,d
be,be,vvb
known,know,vvn
to,to,acp-p
you,you,pn
and,and,cc
your,your,po
allowance,allowance,n1
We,we,pns
then,then,av
have,have,vvb
done,do,vvn
you,you,pn
bold,bold,j
and,and,cc
saucy,saucy,j
wrongs,wrong,n2_j
But,but,acp-cc
if,if,cs
you,you,pn
know,know,vvb
not,not,xx
this,this,d
my,my,po
manners,manner,n2
tell,tell,vvb
me,i,pno
We,we,pns
have,have,vvb
your,your,po
wrong,wrong,j
rebuke,rebuke,n1
Do,do,vvb
not,not,xx
believe,believe,vvi
That,that,d
from,from,acp-p
the,the,d
sense,sense,n1
of,of,acp-p
all,all,d
civility,civility,n1
I,i,pns
thus,thus,av
would,will,vmd
play,play,vvi
and,and,cc
trifle,trifle,vvi
with,with,acp-p
your,your,po
Reverence,reverence,n1
Your,your,po
daughter,daughter,n1
if,if,cs
you,you,pn
have,have,vvb
not,not,xx
given,give,vvn
her,her,po
leave,leave,n1
I,i,pns
say,say,vvb
again,again,av
hath,have,vvz
made,make,vvn
a,a,d
gross,gross,j
revolt,revolt,n1
Tying,tie,vvg
her,her,po
duty,duty,n1
beauty,beauty,n1
wit,wit,n1
and,and,cc
fortunes,fortune,n2
In,in,acp-p
an,a,d
extravagant,extravagant,j
and,and,cc
wheeling,wheel,j_vg
stranger,stranger,n1
Of,of,acp-p
here,here,av
and,and,cc
everywhere,everywhere,av
Straight,straight,av
satisfy,satisfy,vvb
yourself,yourself,px
If,if,cs
she,she,pns
be,be,vvb
in,in,acp-p
her,her,po
chamber,chamber,n1
or,or,cc
your,your,po
house,house,n1
Let,let,vvb
loose,loose,j
on,on,acp-p
me,i,pno
the,the,d
justice,justice,n1
of,of,acp-p
the,the,d
state,state,n1
For,for,acp-p
thus,thus,av
deluding,delude,vvg
you,you,pn
BRABANTIO,,
Strike,strike,vvb
on,on,acp-p
the,the,d
tinder,tinder,n1
ho,ho,uh
Give,give,vvb
me,i,pno
a,a,d
taper,taper,n1
Call,call,vvb
