standard,lemma,postag
VOLTURTIUS,Volturtius,n1-nn
AURELIA,Aurelia,n1-nn
FULVIA,Fulvia,n1-nn
SEMPRONIA,Sempronia,n1-nn
GALLA,Galla,n1-nn
CICERO,Cicero,n1-nn
ANTONIUS,antonius,n1-nn
CATO,Cato,n1-nn
CATULUS,Catulus,n1-nn
CRASSUS,Crassus,n1-nn
CAESAR,Caesar,n1-nn
QV.,QU.,n-ab
CICERO,Cicero,n1-nn
SYLLANUS,Syllanus,n1-nn
FLACCUS,Flaccus,n1-nn
POMTINIUS,pomtinius,n1-nn
SANGA,Sanga,n1-nn
SENATORS,senator,n2
ALLOBROGES,Allobroges,n2-nn
PETREIUS,Petreius,n1-nn
soldiers,soldier,n2
PORTER,porter,n1
LICTORS,lictor,n2
SERVANTS,servant,n2
PAGES,page,n1
CHORUS,chorus,n1
THE,the,d
SCENE,scene,n1
ROME,Rome,n1-nn
CATILINE,Catiline,n1-nn
Act,act,n1
I.,i,ord
SYLLA'S,Sylla,n1g-nn
Ghost,ghost,n1
Dost,do,vv2
thou,thou,pns
not,not,xx
feel,feel,vvi
me,i,pno
Rome,Rome,n1-nn
not,not,xx
yet,yet,av
Is,be,vvz
night,night,n1
So,so,av
heavy,heavy,j
on,on,acp-p
thee,thou,pno
and,and,cc
my,my,po
weight,weight,n1
so,so,av
light,light,j
Can,can,vmb
SYLLA'S,Sylla,n1g-nn
Ghost,ghost,n1
arise,arise,vvi
within,within,acp-p
thy,thy,po
walls,wall,n2
Less,less,av-c_d
threatening,threaten,j_vg
than,than,cs
an,a,d
earthquake,earthquake,n1
the,the,d
quick,quick,j
falls,fall,n2
Of,of,acp-p
thee,thou,pno
and,and,cc
thine,thou,png
shake,shake,vvb
not,not,xx
the,the,d
frighted,fright,j_vn
heads,head,n2
Of,of,acp-p
thy,thy,po
steep,steep,j
towers,tower,n2
or,or,cc
shrink,shrink,vvb
to,to,acp-p
their,their,po
first,first,ord
beds,bed,n2
Or,or,cc
as,as,acp-cs
their,their,po
ruin,ruin,n1
the,the,d
large,large,j
Tiber,Tiber,n1-nn
fills,fill,vvz
Make,make,vvb
that,that,d
swell,swell,vvi
up,up,acp-av
and,and,cc
drown,drown,vvb
thy,thy,po
seven,seven,crd
proud,proud,j
hills,hill,n2
What,what,crq-q
sleep,sleep,n1
is,be,vvz
this,this,d
doth,do,vvz
seize,seize,vvi
thee,thou,pno
so,so,av
like,like,acp-p
death,death,n1
And,and,cc
is,be,vvz
not,not,xx
it,it,pn
Wake,Wake,vvb
feel,feel,vvb
her,she,pno
in,in,acp-p
my,my,po
breath,breath,n1
Behold,behold,vvb
I,I,pns
come,come,vvb
sent,send,vvn
from,from,acp-p
the,the,d
Stygian,stygian,j-nn
sound,sound,n1
As,as,acp-cs
a,a,d
dire,dire,j
vapour,vapour,n1
that,that,cs
had,have,vvd
cleft,cleave,vvn
the,the,d
ground,ground,n1
t'engender,to|engender,acp-cs|vvi
with,with,acp-p
the,the,d
night,night,n1
and,and,cc
blast,blast,vvi
the,the,d
day,day,n1
Or,or,cc
like,like,acp-p
a,a,d
pestilence,pestilence,n1
that,that,cs
should,shall,vmd
display,display,vvi
Infection,infection,n1
through,through,acp-p
the,the,d
world,world,n1
Discovers,discover,vvz
Catiline,Catiline,n1-nn
in,in,acp-p
his,his,po
study,study,n1
which,which,crq-r
thus,thus,av
I,I,pns
do,do,vvb
PLUTO,Pluto,n1-nn
be,be,vvb
at,at,acp-p
thy,thy,po
counsels,counsel,n2
and,and,cc
into,into,acp-p
Thy,thy,po
darker,dark,j-c
bosom,bosom,n1
enter,enter,vvi
SYLLA'S,Sylla,n1g-nn
spirit,spirit,n1
All,all,d
that,that,cs
was,be,vvd
mine,i,png
and,and,cc
bad,bad,j
thy,thy,po
breast,breast,n1
inherit,inherit,vvi
Alas,Alas,uh
how,how,crq-cs
weak,weak,j
is,be,vvz
that,that,d
for,for,acp-cs
CATILINE,Catiline,n1-nn
Did,do,vvd
I,I,pns
but,but,acp-av
say,say,vvi
vain,vain,j
voice,voice,n1
all,all,d
that,that,cs
was,be,vvd
mine,i,png
All,all,av_d
that,that,cs
the,the,d
GRACCHI,Gracchi,n2-nn
CINNA,Cinna,n1-nn
MARIUS,Marius,n1-nn
would,will,vmd
What,what,crq-q
now,now,av
had,have,vvd
I,I,pns
a,a,d
body,body,n1
again,again,av
I,I,pns
could,can,vmd
Coming,come,vvg
from,from,acp-p
hell,hell,n1
what,what,crq-r
Fiends,fiend,n2
would,will,vmd
wish,wish,vvi
should,shall,vmd
be,be,vvi
And,and,cc
HANNIBAL,Hannibal,n1-nn
could,can,vmd
not,not,xx
have,have,vvi
wished,wish,vvn
to,to,acp-cs
see,see,vvi
Think,think,vvb
thou,thou,pns
and,and,cc
practice,practice,n1
Let,let,vvb
the,the,d
long-hid,long-hid,j
seeds,seed,n2
Of,of,acp-p
treason,treason,n1
in,in,acp-p
thee,thou,pno
now,now,av
shoot,shoot,vvb
forth,forth,av
in,in,acp-p
deeds,deed,n2
Ranker,rank,j-c
than,than,cs
horror,horror,n1
and,and,cc
thy,thy,po
former,former,j
facts,fact,n2
Not,not,xx
fall,fall,vvi
in,in,acp-p
mention,mention,n1
but,but,acp-cc
to,to,acp-cs
urge,urge,vvi
new,new,j
acts,act,n2
Conscience,conscience,n1
of,of,acp-p
them,they,pno
provoke,provoke,vvi
thee,thou,pno
on,on,acp-av
to,to,acp-p
more,more,d-c
Be,be,vvb
still,still,av
thy,thy,po
incests,incest,n2
murders,murder,n2
rapes,rape,n2
before,before,acp-p
Thy,thy,po
sense,sense,n1
thy,thy,po
forcing,force,j_vg
first,first,ord
a,a,d
Vestal,vestal,j
nun,nun,n1
Thy,thy,po
parricide,parricide,n1
late,late,j
on,on,acp-p
thine,thy,po
own,own,d
only,only,j
son,son,n1
After,after,acp-p
his,his,po
mother,mother,n1
to,to,acp-cs
make,make,vvi
empty,empty,j
way,way,n1
For,for,acp-p
thy,thy,po
last,last,ord
wicked,wicked,j
nuptials,nuptial,n2_j
worse,worse,av-c_j
than,than,cs
they,they,pns
That,that,cs
blaze,blaze,vvb
that,that,cs
act,act,n1
of,of,acp-p
thy,thy,po
incestuous,incestuous,j
life,life,n1
Which,which,crq-r
got,get,vvd
thee,thou,pno
at,at,acp-p
once,once,acp-av
a,a,d
daughter,daughter,n1
and,and,cc
a,a,d
wife,wife,n1
I,I,pns
leave,leave,vvb
the,the,d
slaughters,slaughter,n2
that,that,cs
thou,thou,pns
didst,do,vvd2
for,for,acp-p
me,i,pno
Of,of,acp-p
Senators,senator,n2
for,for,acp-p
which,which,crq-r
I,I,pns
hid,hide,vvd
for,for,acp-p
thee,thou,pno
Thy,thy,po
murder,murder,n1
of,of,acp-p
thy,thy,po
brother,brother,n1
being,be,vvg
so,so,av
bribed,bribe,vvd
And,and,cc
writ,write,vvd
him,he,pno
in,in,acp-p
the,the,d
list,list,n1
of,of,acp-p
my,my,po
proscribed,proscribe,vvd
After,after,acp-p
thy,thy,po
fact,fact,n1
to,to,acp-cs
save,save,vvi
thy,thy,po
little,little,j
shame,shame,n1
Thy,thy,po
incest,incest,n1
with,with,acp-p
thy,thy,po
sister,sister,n1
I,I,pns
not,not,xx
name,name,n1
These,these,d
are,be,vvb
too,too,av
light,light,j
Fate,fate,n1
will,will,vmb
have,have,vvi
thee,thou,pno
pursue,pursue,vvb
Deeds,deed,n2
after,after,acp-p
which,which,crq-r
no,no,d-x
mischief,mischief,n1
can,can,vmb
be,be,vvi
new,new,j
The,the,d
ruin,ruin,n1
of,of,acp-p
thy,thy,po
country,country,n1
thou,thou,pns
wert,be,vvd2
built,build,vvn
For,for,acp-p
such,such,d
a,a,d
work,work,n1
and,and,cc
born,bear,vvn
for,for,acp-p
no,no,d-x
less,less,d-c
guilt,guilt,n1
What,what,crq-q
though,though,cs
defeated,defeat,vvn
once,once,acp-av
thou'st,thou|have,pns|vv2
been,be,vvn
and,and,cc
known,know,vvn
Tempt,tempt,vvb
it,it,pn
again,again,av
That,that,cs
is,be,vvz
thy,thy,po
act,act,n1
or,or,cc
none,none,pi-x
What,what,crq-q
all,all,d
the,the,d
several,several,j
ills,ill,n2_j
that,that,cs
visit,visit,vvi
earth,earth,n1
Brought,bring,vvn
forth,forth,av
by,by,acp-p
night,night,n1
with,with,acp-p
a,a,d
sinister,sinister,j
birth,birth,n1
Plagues,plague,n2
famine,famine,n1
fire,fire,n1
could,can,vmd
not,not,xx
reach,reach,vvi
unto,unto,acp-p
The,the,d
sword,sword,n1
nor,nor,cc-x
surfeits,surfeit,n2
let,let,vvb
thy,thy,po
fury,fury,n1
do,do,vvb
Make,make,vvb
all,all,d
past,past,j
present,present,j
future,future,j
ill,ill,n1_j
thine,thy,po
own,own,d
And,and,cc
conquer,conquer,vvi
all,all,d
example,example,n1
in,in,acp-p
thy,thy,po
one,one,crd
Nor,nor,cc-x
let,let,vvb
thy,thy,po
thought,thought,n1
find,find,vvi
any,any,d
vacant,vacant,j
time,time,n1
To,to,acp-cs
hate,hate,vvi
an,a,d
old,old,j
but,but,acp-cc
still,still,av
a,a,d
fresher,fresh,j-c
crime,crime,n1
Drown,drown,vvi
the,the,d
remembrance,remembrance,n1
let,let,vvb
not,not,xx
mischief,mischief,n1
cease,cease,vvi
But,but,acp-cc
while,while,cs
it,it,pn
is,be,vvz
in,in,acp-p
punishing,punish,vvg
increase,increase,n1
Conscience,conscience,n1
and,and,cc
care,care,vvb
die,die,vvi
in,in,acp-p
thee,thou,pno
and,and,cc
be,be,vvb
free,free,j
Not,not,xx
heaven,heaven,n1
itself,itself,px
from,from,acp-p
thy,thy,po
impiety,impiety,n1
Let,let,vvb
night,night,n1
grow,grow,vvi
blacker,black,j-c
with,with,acp-p
thy,thy,po
plots,plot,n2
and,and,cc
day,day,n1
At,at,acp-p
showing,show,vvg
but,but,acp-av
thy,thy,po
head,head,n1
forth,forth,av
start,start,vvb
away,away,av
From,from,acp-p
this,this,d
half-sphere,half-sphere,n1
and,and,cc
leave,leave,vvi
Rome's,Rome,n1g-nn
blinded,blind,j_vn
walls,wall,n2
T'embrace,to|embrace,acp-cs|vvi
lusts,lust,n2
hatreds,hatred,n2
slaughters,slaughter,n2
funerals,funeral,n2
And,and,cc
not,not,xx
recover,recover,vvi
sight,sight,n1
till,till,acp-cs
their,their,po
own,own,d
flames,flame,n2
Do,do,vvb
light,light,vvi
them,they,pno
to,to,acp-p
their,their,po
ruins,ruin,n2
All,all,av_d
the,the,d
names,name,n2
Of,of,acp-p
thy,thy,po
confederates,confederate,n2_j
too,too,av
be,be,vvb
no,no,av-x_d
less,less,av-c_d
great,great,j
In,in,acp-p
hell,hell,n1
then,then,av
here,here,av
that,that,cs
when,when,crq-cs
we,we,pns
would,will,vmd
repeat,repeat,vvi
Our,our,po
strengths,strength,n2
in,in,acp-p
muster,muster,n1
we,we,pns
may,may,vmb
name,name,vvi
you,you,pn
all,all,d
And,and,cc
Furies,fury,n2
upon,upon,acp-p
you,you,pn
for,for,acp-cs
Furies,fury,n2
call,call,vvb
Whilst,while,cs
what,what,crq-r
you,you,pn
do,do,vvb
may,may,vmb
strike,strike,vvi
them,they,pno
into,into,acp-p
fears,fear,n2
Or,or,cc
make,make,vvi
them,they,pno
grieve,grieve,vvi
and,and,cc
wish,wish,vvb
your,your,po
mischief,mischief,n1
theirs,they,png
CATILINE,Catiline,n1-nn
IT,it,pn
is,be,vvz
decreed,decree,vvn
Nor,nor,cc-x
shall,shall,vmb
thy,thy,po
Fate,fate,n1
O,oh,uh
Rome,Rome,n1-nn
Resist,resist,vvb
my,my,po
vow,vow,n1
Though,though,cs
hills,hill,n2
were,be,vvd
set,set,vvn
on,on,acp-p
hills,hill,n2
And,and,cc
seas,sea,n2
met,meet,vvn
seas,sea,n2
to,to,acp-cs
guard,guard,vvi
thee,thou,pno
I,I,pns
would,will,vmd
through,through,acp-p
ay,ay,uh
plough,plough,vvb
up,up,acp-av
rocks,rock,n2
steep,steep,j
as,as,acp-cs
the,the,d
Alps,Alps,n1-nn
in,in,acp-p
dust,dust,n1
And,and,cc
lave,lave,vvi
the,the,d
Tyrrhene,tyrrhene,j-nn
waters,water,n2
into,into,acp-p
clouds,cloud,n2
But,but,acp-cc
I,I,pns
would,will,vmd
reach,reach,vvi
thy,thy,po
head,head,n1
thy,thy,po
head,head,n1
proud,proud,j
city,city,n1
The,the,d
ills,ill,n2_j
that,that,cs
I,I,pns
have,have,vvb
done,do,vvn
cannot,can,vmb-x
be,be,vvi
safe,safe,j
But,but,acp-cc
by,by,acp-p
attempting,attempt,vvg
greater,great,j-c
and,and,cc
I,I,pns
feel,feel,vvb
A,a,d
spirit,spirit,n1
within,within,acp-p
me,i,pno
chides,chide,vvz
my,my,po
sluggish,sluggish,j
hands,hand,n2
And,and,cc
says,say,vvz
they,they,pns
have,have,vvb
been,be,vvn
innocent,innocent,j
too,too,av
long,long,av_j
Was,be,vvd
I,I,pns
a,a,d
man,man,n1
bred,breed,vvn
great,great,j
as,as,acp-cs
Rome,Rome,n1-nn
herself,herself,px
One,one,pi
formed,form,vvn
for,for,acp-p
all,all,d
her,her,po
honours,honour,n2
all,all,d
her,her,po
glories,glory,n2
Equal,equal,j
to,to,acp-p
all,all,d
her,her,po
titles,title,n2
that,that,cs
could,can,vmd
stand,stand,vvi
Close,close,av_j
up,up,acp-av
with,with,acp-p
ATLAS,Atlas,n1-nn
and,and,cc
sustain,sustain,vvi
her,her,po
name,name,n1
As,as,acp-p
strong,strong,j
as,as,acp-cs
he,he,pns
doth,do,vvz
heaven,heaven,n1
And,And,cc
was,be,vvd
I,I,pns
Of,of,acp-p
all,all,d
her,her,po
brood,brood,n1
marked,mark,vvd
out,out,av
for,for,acp-p
the,the,d
repulse,repulse,n1
By,by,acp-p
her,she,pno
no,no,d-x
voice,voice,n1
when,when,crq-cs
I,I,pns
stood,stand,vvd
Candidate,candidate,n1
To,to,acp-cs
be,be,vvi
commander,commander,n1
in,in,acp-p
the,the,d
Pontic,pontic,j-nn
war,war,n1
I,I,pns
will,will,vmb
hereafter,hereafter,av
call,call,vvb
her,her,po
stepdame,stepdame,n1
ever,ever,av
If,if,cs
she,she,pns
can,can,vmb
lose,lose,vvi
her,her,po
nature,nature,n1
I,I,pns
can,can,vmb
lose,lose,vvi
My,my,po
pieties,piety,n2
and,and,cc
in,in,acp-p
her,her,po
stony,stony,j
entrails,entrails,n2
Dig,dig,vvb
me,i,pno
a,a,d
seat,seat,n1
where,where,crq-cs
I,I,pns
will,will,vmb
live,live,vvi
again,again,av
The,the,d
labour,labour,n1
of,of,acp-p
her,her,po
womb,womb,n1
and,and,cc
be,be,vvb
a,a,d
burden,burden,n1
Weightier,weighty,j-c
than,than,cs
all,all,d
the,the,d
prodigies,prodigy,n2
and,and,cc
monsters,monster,n2
That,that,cs
she,she,pns
hath,have,vvz
teemed,teem,j_vn
with,with,acp-p
since,since,acp-cs
she,she,pns
first,first,ord
knew,know,vvd
MARS,Mars,n1-nn
CATILINE,Catiline,n1-nn
AURELIA,Aurelia,n1-nn
WHo's,who|be,crq-q|vvz
there,there,av
AVR.,AVR.,n-ab
'Tis,it|be,pn|vvz
I,I,pns
CAT.,CAT.,n-ab
AURELIA,Aurelia,n1-nn
AVR.,AVR.,n-ab
Yes,yes,uh
CAT.,CAT.,n-ab
Appear,appear,vvb
And,and,cc
break,break,vvi
like,like,j
day,day,n1
my,my,po
beauty,beauty,n1
to,to,acp-p
this,this,d
circle,circle,n1
Upbraid,upbray,vvb
thy,thy,po
Phoebus,Phoebus,n1-nn
that,that,cs
he,he,pns
is,be,vvz
so,so,av
long,long,av_j
In,in,acp-p
mounting,mount,vvg
to,to,acp-p
that,that,d
point,point,n1
which,which,crq-r
should,shall,vmd
give,give,vvi
thee,thou,pno
Thy,thy,po
proper,proper,j
splendour,splendour,n1
Wherefore,wherefore,crq-q
frowns,frown,n2
my,my,po
sweet,sweet,j
Have,have,vvb
I,I,pns
too,too,av
long,long,av_j
been,be,vvn
absent,absent,j
from,from,acp-p
these,these,d
lips,lip,n2
He,he,pns
kisseth,kiss,vvz
them,they,pno
This,this,d
cheek,cheek,n1
these,these,d
eyes,eye,n2
What,what,crq-q
is,be,vvz
my,my,po
trespass,trespass,n1
speak,speak,vvb
AVR.,AVR.,n-ab
It,it,pn
seems,seem,vvz
you,you,pn
know,know,vvb
that,that,cs
can,can,vmb
accuse,accuse,vvi
yourself,yourself,px
LENTULUS,Lentulus,n1-nn
CETHEGUS,Cethegus,n1-nn
CATILINE,Catiline,n1-nn
IT,it,pn
is,be,vvz
methinks,methinks,vvb
a,a,d
morning,morning,n1
full,full,j
of,of,acp-p
fate,fate,n1
It,it,pn
riseth,rise,vvz
slowly,slow,av_j
as,as,acp-cs
her,her,po
sullen,sullen,j
car,car,n1
Had,have,vvd
all,all,d
the,the,d
weights,weight,n2
of,of,acp-p
sleep,sleep,n1
and,and,cc
death,death,n1
hung,hang,vvn
at,at,acp-p
it,it,pn
she,Shee,pns
is,be,vvz
not,not,xx
rosy-fingered,rosy-fingered,j
but,but,acp-cc
swollen,swell,j_vn
black,black,j
Her,her,po
face,face,n1
is,be,vvz
like,like,acp-p
a,a,d
water,water,n1
turned,turn,vvn
to,to,acp-p
blood,blood,n1
And,and,cc
her,her,po
sick,sick,j
head,head,n1
is,be,vvz
bound,bind,vvn
about,about,acp-av
with,with,acp-p
clouds,cloud,n2
As,as,acp-cs
if,if,cs
she,she,pns
threatened,threaten,vvd
night,night,n1
ere,ere,acp-cs
noon,noon,n1
of,of,acp-p
day,day,n1
It,it,pn
does,do,vvz
not,not,xx
look,look,vvi
as,as,acp-cs
it,it,pn
would,will,vmd
have,have,vvi
a,a,d
hail,hail,n1
Or,or,cc
health,health,n1
wished,wish,vvn
in,in,acp-p
it,it,pn
as,as,acp-cs
on,on,acp-p
other,other,d
morns,morn,n2
CET.,CET.,n-ab
Why,why,crq-q
all,all,d
the,the,d
fitter,fit,j-c
LENTULUS,Lentulus,n1-nn
our,our,po
coming,come,n1_vg
Is,be,vvz
not,not,xx
for,for,acp-p
salutation,salutation,n1
we,we,pns
have,have,vvb
business,business,n1
CAT.,CAT.,n-ab
Said,say,j_vn
nobly,noble,av_j
brave,brave,j
CETHEGUS,Cethegus,n1-nn
Where's,where|be,crq-q|vvz
AUTRONIUS,Autronius,n1-nn
CET.,CET.,n-ab
Is,be,vvz
he,he,pns
not,not,xx
come,come,vvi
CAT.,CAT.,n-ab
Not,not,xx
here,here,av
CET.,CET.,n-ab
Nor,nor,cc-x
VARGUNTEIUS,Vargunteius,n1-nn
CAT.,CAT.,n-ab
Neither,neither,av_d
CET.,CET.,n-ab
A,a,d
fire,fire,n1
in,in,acp-p
their,their,po
beds,bed,n2
and,and,cc
bosoms,bosom,n2
That,that,cs
so,so,av
will,will,vmb
serve,serve,vvi
their,their,po
sloth,sloth,n1
rather,rather,av-c
than,than,cs
virtue,virtue,n1
They,they,pns
are,be,vvb
no,no,av-x_d
Romans,roman,n2-nn_j
and,and,cc
at,at,acp-p
such,such,d
high,high,j
need,need,n1
As,as,acp-cs
now,now,av
LEN.,LEN.,n-ab
Both,both,av_d
they,they,pns
LONGINUS,Longinus,n1-nn
LECCA,Lecca,n1-nn
CURIUS,Curius,n1-nn
FULVIUS,Fulvius,n1-nn
GABINIUS,Gabinius,n1-nn
gave,give,vvd
me,i,pno
word,word,n1
last,last,ord
night,night,n1
By,by,acp-p
Lucius,Lucius,n1-nn
BESTIA,Bestia,n1-nn
they,they,pns
would,will,vmd
all,all,d
be,be,vvi
here,here,av
And,and,cc
early,early,av_j
CET.,CET.,n-ab
Yes,yes,uh
As,as,acp-p
you,you,pn
had,have,vvd
I,I,pns
not,not,xx
called,call,vvn
you,you,pn
Come,Come,vvb
we,we,pns
all,all,d
sleep,sleep,n1
and,and,cc
are,be,vvb
mere,mere,j
dormice,dormouse,n2
flies,fly,n2
A,a,d
little,little,j
less,less,av-c_d
than,than,cs
dead,dead,j
more,more,av-c_d
dulness,dulness,n1
hangs,hang,vvz
On,on,acp-p
us,we,pno
then,then,av
on,on,acp-p
the,the,d
morn,morn,n1
we're,we|be,pns|vvb
spirit-bound,spirit-bound,j
In,in,acp-p
ribs,rib,n2
of,of,acp-p
ice,ice,n1
our,our,po
whole,whole,j
bloods,blood,n2
are,be,vvb
one,one,pi
stone,stone,n1
And,and,cc
honour,honour,n1
cannot,can,vmb-x
thaw,thaw,vvi
us,we,pno
nor,nor,cc-x
our,our,po
wants,want,n2
Though,though,cs
they,they,pns
burn,burn,vvb
hot,hot,j
a,a,d
fevers,fever,n2
to,to,acp-p
our,our,po
states,state,n2
CAT.,CAT.,n-ab
I,I,pns
muse,muse,vvb
they,they,pns
would,will,vmd
be,be,vvi
tardy,tardy,j
at,at,acp-p
an,a,d
hour,hour,n1
Of,of,acp-p
so,so,av
great,great,j
purpose,purpose,n1
CET.,CET.,n-ab
If,if,cs
the,the,d
gods,god,n2
had,have,vvd
called,call,vvn
Them,they,pno
to,to,acp-p
a,a,d
purpose,purpose,n1
they,they,pns
would,will,vmd
just,just,av_j
have,have,vvi
come,come,vvn
With,with,acp-p
the,the,d
same,same,d
tortoise,tortoise,n1
speed,speed,n1
that,that,d
are,be,vvb
thus,thus,av
slow,slow,j
To,to,acp-p
such,such,d
an,a,d
action,action,n1
which,which,crq-r
the,the,d
gods,god,n2
will,will,vmb
envy,envy,vvi
As,as,acp-cs
asking,ask,vvg
no,no,av-x_d
less,less,d-c
means,mean,n2
than,than,cs
all,all,d
their,their,po
powers,power,n2
Conjoined,conjoin,vvn
t'effect,to|effect,acp-cs|vvi
I,I,pns
would,will,vmd
have,have,vvi
seen,see,vvn
Rome,Rome,n1-nn
burnt,burn,vvn
By,by,acp-p
this,this,d
time,time,n1
and,and,cc
her,her,po
ashes,ash,n2
in,in,acp-p
an,a,d
urn,urn,n1
The,the,d
kingdom,kingdom,n1
of,of,acp-p
the,the,d
Senate,senate,n1
rent,rent,vvb
asunder,asunder,av
And,and,cc
the,the,d
degenerate,degenerate,j
talking,talk,vvg
gown,gown,n1
run,run,vvb
frighted,fright,vvn
Out,out,av
of,of,acp-p
the,the,d
air,air,n1
of,of,acp-p
italy,Italy,n1-nn
CAT.,CAT.,n-ab
Spirit,spirit,n1
of,of,acp-p
men,man,n2
Thou,thou,pns
heart,heart,n1
of,of,acp-p
our,our,po
great,great,j
enterprise,enterprise,n1
how,how,crq-cs
much,much,av_d
I,I,pns
love,love,vvb
these,these,d
voices,voice,n2
in,in,acp-p
thee,thou,pno
CET.,CET.,n-ab
O,o,uh
the,the,d
days,day,n2
Of,of,acp-p
SYLLA'S,Sylla,n1g-nn
sway,sway,n1
when,when,crq-cs
the,the,d
free,free,j
sword,sword,n1
took,take,vvd
leave,leave,vvi
To,to,acp-cs
act,act,vvi
all,all,d
that,that,cs
it,it,pn
would,will,vmd
CAT.,CAT.,n-ab
And,And,cc
was,be,vvd
familiar,familiar,j
With,with,acp-p
entrails,entrails,n2
as,as,acp-cs
our,our,po
Augurs,augur,n2
CET.,CET.,n-ab
sons,son,n2
killed,kill,vvn
fathers,father,n2
