standard,lemma,postag
nod,nod,vvi
and,and,cc
you,you,pn
ask,ask,vvb
me,i,pno
if,if,cs
she,she,pns
did,do,vvd
nod,nod,vvi
and,and,cc
I,i,pns
say,say,vvb
ay,ay,uh
PROTEUS,,
And,and,cc
that,that,d
set,set,vvb
together,together,av
is,be,vvz
noddy,noddy,n1
SPEED,,
Now,now,av
you,you,pn
have,have,vvb
taken,take,vvn
the,the,d
pains,pain,n2
to,to,acp-cs
set,set,vvi
it,it,pn
together,together,av
take,take,vvb
it,it,pn
for,for,acp-p
your,your,po
pains,pain,n2
PROTEUS,,
No,no,uh-x
no,no,uh-x
you,you,pn
shall,shall,vmb
have,have,vvi
it,it,pn
for,for,acp-p
bearing,bear,vvg
the,the,d
letter,letter,n1
SPEED,,
Well,well,uh_mi
I,i,pns
perceive,perceive,vvb
I,i,pns
must,must,vmb
be,be,vvi
fain,fain,av_j
to,to,acp-cs
bear,bear,vvi
with,with,acp-p
you,you,pn
PROTEUS,,
Why,why,crq-cs
sir,sir,n1
how,how,crq-q
do,do,vvb
you,you,pn
bear,bear,vvi
with,with,acp-p
me,i,pno
SPEED,,
Marry,marry,uh
sir,sir,n1
the,the,d
letter,letter,n1
very,very,av
orderly,orderly,j
having,have,vvg
nothing,nothing,pi-x
but,but,acp-p
the,the,d
word,word,n1
noddy,noddy,n1
for,for,acp-p
my,my,po
pains,pain,n2
PROTEUS,,
Beshrew,beshrew,vvb
me,i,pno
but,but,acp-cc
you,you,pn
have,have,vvb
a,a,d
quick,quick,j
wit,wit,n1
SPEED,,
And,and,cc
yet,yet,av
it,it,pn
cannot,can,vmb-x
overtake,overtake,vvi
your,your,po
slow,slow,j
purse,purse,n1
PROTEUS,,
Come,come,vvb
come,come,vvb
open,open,vvb
the,the,d
matter,matter,n1
in,in,acp-p
brief,brief,j
What,what,crq-q
said,say,vvd
she,she,pns
SPEED,,
Open,open,vvb
your,your,po
purse,purse,n1
that,that,cs
the,the,d
money,money,n1
and,and,cc
the,the,d
matter,matter,n1
may,may,vmb
be,be,vvi
both,both,av_d
at,at,acp-p
once,once,acp-av
delivered,deliver,vvn
PROTEUS,,
giving,,
money,,
Well,well,uh_mi
sir,sir,n1
here,here,av
is,be,vvz
for,for,acp-p
your,your,po
pains,pain,n2
What,what,crq-q
said,say,vvd
she,she,pns
SPEED,,
looking,,
at,,
the,,
money,,
Truly,true,av_j
sir,sir,n1
I,i,pns
think,think,vvb
you'll,you|will,pn|vmb
hardly,hardly,av
win,win,vvi
her,she,pno
PROTEUS,,
Why,why,crq-cs
Couldst,can,vmd2
thou,thou,pns
perceive,perceive,vvi
so,so,av
much,much,d
from,from,acp-p
her,she,pno
SPEED,,
Sir,sir,n1
I,i,pns
could,can,vmd
perceive,perceive,vvi
nothing,nothing,pi-x
at,at,acp-p
all,all,d
from,from,acp-p
her,she,pno
no,no,uh-x
not,not,xx
so,so,av
much,much,av_d
as,as,acp-cs
a,a,d
ducat,ducat,n1
for,for,acp-p
delivering,deliver,vvg
your,your,po
letter,letter,n1
And,and,cc
being,be,vvg
so,so,av
hard,hard,j
to,to,acp-cs
me,i,pno
that,that,cs
brought,bring,vvd
your,your,po
mind,mind,n1
I,i,pns
fear,fear,vvb
she'll,she|will,pns|vmb
prove,prove,vvi
as,as,acp-av
hard,hard,av_j
to,to,acp-p
you,you,pn
in,in,acp-p
telling,tell,vvg
your,your,po
mind,mind,n1
Give,give,vvb
her,she,pno
no,no,d-x
token,token,n1
but,but,acp-p
stones,stone,n2
for,for,acp-cs
she's,she|be,pns|vvz
as,as,acp-av
hard,hard,av_j
as,as,acp-cs
steel,steel,n1
PROTEUS,,
What,what,crq-q
said,say,vvd
she,she,pns
Nothing,nothing,pi-x
SPEED,,
No,no,uh-x
not,not,xx
so,so,av
much,much,av_d
as,as,acp-cs
Take,take,vvb
this,this,d
for,for,acp-p
thy,thy,po
pains,pain,n2
To,to,acp-cs
testify,testify,vvi
your,your,po
bounty,bounty,n1
I,i,pns
thank,thank,vvb
you,you,pn
you,you,pn
have,have,vvb
testerned,testern,vvn
me,i,pno
In,in,acp-p
requital,requital,n1
whereof,whereof,crq-cs
henceforth,henceforth,av
carry,carry,vvb
your,your,po
letters,letter,n2
yourself,yourself,px
And,and,cc
so,so,av
sir,sir,n1
I'll,i|will,pns|vmb
commend,commend,vvi
you,you,pn
to,to,acp-p
my,my,po
master,master,n1
PROTEUS,,
Go,go,vvb
go,go,vvb
begone,begone,uh
to,to,acp-cs
save,save,vvi
your,your,po
ship,ship,n1
from,from,acp-p
wrack,wrack,n1
Which,which,crq-r
cannot,can,vmb-x
perish,perish,vvi
having,have,vvg
thee,thou,pno
