standard,lemma,postag
be,be,vvb
no,no,d-x
Alderman,alderman,n1
Heyday,heyday,uh
ruffian's,ruffian,n1g
hall,hall,n1
Sword,sword,n1
pumps,pump,n2
here's,here|be,av|vvz
a,a,d
Racket,racket,n1
indeed,indeed,av
Touch,touch,n1
uncloaks,uncloak,n2
Quick,quick,n1-nn
Quick.,Quick.,n-ab
Work,work,vvb
upon,upon,acp-p
that,that,cs
now,now,av
Touch.,Touch.,n-ab
Thou,thou,pns
shameless,shameless,j
Varlet,varlet,n1
dost,do,vv2
thou,thou,pns
jest,jest,vvi
at,at,acp-p
thy,thy,po
lawful,lawful,j
master,master,n1
contrary,contrary,j
to,to,acp-p
thy,thy,po
Indentures,indenture,n2
Quick.,Quick.,n-ab
Why,why,crq-q
'zblood,'sblood,uh
sir,sir,n1
my,my,po
mother's,mother|be,n1|vvz
a,a,d
Gentlewoman,gentlewoman,n1
and,and,cc
my,my,po
father,father,n1
a,a,d
justice,justice,n1
of,of,acp-p
Peace,peace,n1
and,and,cc
of,of,acp-p
Quorum,quorum,fw-la
and,and,cc
though,though,cs
I,I,pns
am,be,vvm
a,a,d
younger,young,j-c
brother,brother,n1
and,and,cc
a,a,d
prentice,prentice,n1
yet,yet,av
I,I,pns
hope,hope,vvb
I,I,pns
am,be,vvm
my,my,po
father's,father,n1g
son,son,n1
and,and,cc
by,by,acp-p
God's,God,n1g-nn
lid,lid,n1
'tis,it|be,pn|vvz
for,for,acp-p
your,your,po
worship,worship,n1
and,and,cc
for,for,acp-p
your,your,po
commodity,commodity,n1
that,that,cs
I,I,pns
keep,keep,vvb
company,company,n1
I,I,pns
am,be,vvm
entertained,entertain,vvn
among,among,acp-p
gallants,gallant,n2_j
true,true,j
They,they,pns
call,call,vvb
me,i,pno
cozen,cozen,vvi
Frank,Frank,n1-nn
right,right,av_j
I,I,pns
lend,lend,vvi
them,they,pno
moneys,money,n2
good,good,j
they,they,pns
spend,spend,vvb
it,it,pn
well,well,av
But,but,acp-cc
when,when,crq-cs
they,they,pns
are,be,vvb
spent,spend,vvn
must,must,vmb
not,not,xx
they,they,pns
strive,strive,vvi
to,to,acp-cs
get,get,vvi
more,more,d-c
must,must,vmb
not,not,xx
their,their,po
land,land,n1
fly,fly,vvi
and,and,cc
to,to,acp-p
whom,who,crq-qo
shall,shall,vmb
not,not,xx
your,your,po
worship,worship,n1
ha,ha,uh
the,the,d
refusal,refusal,n1
well,well,uh_mi
I,I,pns
am,be,vvm
a,a,d
good,good,j
member,member,n1
of,of,acp-p
the,the,d
City,city,n1
if,if,cs
I,I,pns
were,be,vvd
well,well,av
considered,consider,vvn
How,how,crq-q
would,will,vmd
merchants,merchants,n2
thrive,thrive,vvi
if,if,cs
Gentlemen,gentleman,n2
would,will,vmd
not,not,xx
be,be,vvi
unthrifts,unthrift,n2
How,how,crq-q
could,can,vmd
Gentlemen,gentleman,n2
be,be,vvb
unthrifts,unthrift,n2
if,if,cs
their,their,po
humours,humour,n2
were,be,vvd
not,not,xx
fed,feed,vvn
How,how,crq-q
should,shall,vmd
their,their,po
humours,humour,n2
be,be,vvb
fed,feed,vvn
but,but,acp-av
by,by,acp-p
whit,whit,n1
meat,meat,n1
and,and,cc
cunning,cunning,j
secondings,second,n2_vg
well,well,av
the,the,d
City,city,n1
might,may,vmd
consider,consider,vvi
us,we,pno
I,I,pns
am,be,vvm
going,go,vvg
to,to,acp-p
an,a,d
Ordinary,ordinary,j
now,now,av
the,the,d
gallants,gallant,n2_j
fall,fall,vvb
to,to,acp-cs
play,play,vvi
I,I,pns
carry,carry,vvb
light,light,j
gold,gold,n1
with,with,acp-p
me,i,pno
the,the,d
gallants,gallant,n2_j
call,call,vvb
cozen,cozen,vvi
Frank,frank,n1-nn
some,some,d
gold,gold,n1
for,for,acp-p
silver,silver,n1
I,I,pns
change,change,vvb
gain,gain,vvb
by,by,acp-p
it,it,pn
the,the,d
gallants,gallant,n2_j
lose,lose,vvb
the,the,d
gold,gold,n1
and,and,cc
then,then,av
call,call,vvb
cozen,cozen,vvi
Francke,Francke,n1-nn
lend,lend,vvi
me,i,pno
some,some,d
silver,silver,n1
Why,why,crq-cs
Tou.,Tou.,n-ab
Why,why,crq-q
I,I,pns
cannot,can,vmb-x
tell,tell,vvi
seven,seven,crd
score,score,n1
pound,pound,n1
art,be,vv2
thou,thou,pns
out,out,av
in,in,acp-p
the,the,d
cash,cash,n1
but,but,acp-cc
look,look,vvb
to,to,acp-p
it,it,pn
I,I,pns
will,will,vmb
not,not,xx
be,be,vvi
gallanted,gallant,vvn
out,out,av
of,of,acp-p
my,my,po
moneys,money,n2
And,and,cc
as,as,acp-cs
for,for,acp-p
my,my,po
rising,rise,n1_vg
by,by,acp-p
other,other,d
men's,man,n2g
fall,fall,n1
God,God,n1-nn
shield,shield,vvb
me,i,pno
Did,do,vvd
I,I,pns
gain,gain,vvi
my,my,po
wealth,wealth,n1
by,by,acp-p
Ordinaries,ordinary,n2
no,no,d-x
by,by,acp-p
exchanging,exchange,vvg
of,of,acp-p
gold,gold,n1
no,no,uh-x
by,by,acp-p
keeping,keep,vvg
of,of,acp-p
gallants,gallant,n2_j
company,company,n1
no,no,uh-x
I,I,pns
hired,hire,vvd
me,i,pno
a,a,d
little,little,j
shop,shop,n1
fought,fight,vvd
low,low,av_j
took,take,vvd
small,small,j
gain,gain,n1
kept,keep,vvd
no,no,d-x
debt,debt,n1
book,book,n1
garnished,garnish,vvn
my,my,po
shop,shop,n1
for,for,acp-p
want,want,n1
of,of,acp-p
Plate,plate,n1
with,with,acp-p
good,good,j
wholesome,wholesome,j
thrifty,thrifty,j
sentences,sentence,n2
As,as,acp-cs
Touchstone,touchstone,n1-nn
keep,keep,vvb
thy,thy,po
shop,shop,n1
and,and,cc
thy,thy,po
shop,shop,n1
will,will,vmb
keep,keep,vvi
thee,thou,pno
Light,light,j
gains,gain,n2
makes,make,vvz
heavy,heavy,j
purses,purse,n2
'Tis,it|be,pn|vvz
good,good,j
to,to,acp-cs
be,be,vvi
merry,merry,j
and,and,cc
wise,wise,j
And,and,cc
when,when,crq-cs
I,I,pns
was,be,vvd
wived,wive,vvn
having,have,vvg
something,something,pi
to,to,acp-cs
stick,stick,vvi
too,too,av
I,I,pns
had,have,vvd
the,the,d
horn,horn,n1
of,of,acp-p
Suretyship,suretyship,n1
ever,ever,av
before,before,acp-p
my,my,po
eyes,eye,n2
You,you,pn
all,all,d
know,know,vvb
the,the,d
device,devise,n1
of,of,acp-p
the,the,d
Horn,horn,n1
where,where,crq-cs
the,the,d
young,young,j
fellow,fellow,n1
slips,slip,vvz
in,in,acp-p
at,at,acp-p
the,the,d
Butt,butt,n1
end,end,n1
and,and,cc
comes,come,vvz
squeezed,squeeze,vvn
out,out,av
at,at,acp-p
the,the,d
Buckall,Buckall,n1-nn
and,and,cc
I,I,pns
grew,grow,vvd
up,up,acp-av
and,and,cc
I,I,pns
praise,praise,vvb
providence,providence,n1
I,I,pns
bear,bear,vvb
my,my,po
brows,brow,n2
now,now,av
as,as,acp-p
high,high,j
as,as,acp-cs
the,the,d
best,best,j-s
of,of,acp-p
my,my,po
neighbours,neighbour,n2
but,but,acp-cc
thou-well,thou-well,zz
look,look,n1
to,to,acp-p
the,the,d
accounts,account,n2
your,your,po
father's,father,n1g
bond,bond,n1
lies,lie,vvz
for,for,acp-p
you,you,pn
seven,seven,crd
score,score,n1
pound,pound,n1
is,be,vvz
yet,yet,av
in,in,acp-p
the,the,d
rear,rear,n1
Quick.,Quick.,n-ab
Why,why,crq-q
'slid,'slid,uh
sir,sir,n1
I,I,pns
have,have,vvb
as,as,acp-p
good,good,j
as,as,acp-cs
proper,proper,j
gallants,gallant,n2_j
words,word,n2
for,for,acp-cs
it,it,pn
as,as,acp-p
any,any,d
are,be,vvb
in,in,acp-p
London,London,n1-nn
Gentlemen,gentleman,n2
of,of,acp-p
good,good,j
phrase,phrase,n1
perfect,perfect,j
language,language,n1
passingly,pass,av_vg
behaved,behave,vvn
Gallants,gallant,n2_j
that,that,cs
wear,wear,vvb
socks,sock,n2
and,and,cc
clean,clean,j
linen,linen,n1
and,and,cc
call,call,vvb
me,i,pno
kind,kind,n1
cozen,cozen,vvi
Frank,frank,n1-nn
good,good,j
cousin,cousin,n1
Frank,frank,n1-nn
for,for,acp-cs
they,they,pns
know,know,vvb
my,my,po
Father,father,n1
and,and,cc
by,by,acp-p
god,god,n1
lid,lid,n1
shall,shall,vmb
not,not,xx
I,I,pns
trust,trust,vvi
hem,hem,zz
not,not,xx
trust,trust,vvb
Enter,enter,vvb
a,a,d
Page,page,n1
as,as,acp-cs
enquiring,inquire,vvg
for,for,acp-p
Touchstones,touchstone,n2
Shop,shop,n1
Golding,Golding,n1-nn
What,what,crq-q
do,do,vvb
ye,you,pn
lack,lack,vvi
Sir,sir,n1
What,what,crq-q
is't,be|it,vvz|pn
you'll,you|will,pn|vmb
buy,buy,vvi
Sir,sir,n1
Touchstone,touchstone,n1-nn
I,I,pns
marry,marry,vvb
Sir,sir,n1
there's,there|be,av|vvz
a,a,d
youth,youth,n1
of,of,acp-p
another,another,d
piece,piece,n1
there's,there|be,av|vvz
thy,thy,po
fellow-prentice,fellow-prentice,n1
as,as,acp-cs
good,good,j
a,a,d
Gentleman,gentleman,n1
born,bear,vvn
as,as,acp-cs
thou,thou,pns
art,be,vv2
nay,nay,uh-x
and,and,cc
better,better,j-c
meaned,mean,vvd
But,but,acp-cc
does,do,vvz
he,he,pns
pump,pump,n1
it,it,pn
or,or,cc
Racket,racket,n1
it,it,pn
Well,well,uh_mi
if,if,cs
he,he,pns
thrive,thrive,vvb
not,not,xx
if,if,cs
he,he,pns
outlast,outlast,vvb
not,not,xx
a,a,d
hundred,hundred,crd
such,such,d
crackling,crackle,n1_vg
Bavins,bavin,n2
as,as,acp-cs
thou,thou,pns
art,be,vv2
God,God,n1-nn
and,and,cc
men,man,n2
neglect,neglect,vvb
industry,industry,n1
Gold.,Gold.,n-ab
It,it,pn
is,be,vvz
his,his,po
Shop,shop,n1
and,and,cc
here,here,av
my,my,po
M.,M.,n-ab
walks,walk,vvz
To,to,acp-p
the,the,d
Page,page,n1
Touch.,Touch.,n-ab
With,with,acp-p
me,i,pno
Boy,boy,n1
Page,page,n1
My,my,po
Master,master,n1
Sir,sir,n1
Petronel,petronel,n1
Flash,flash,n1
recommends,recommend,vvz
his,his,po
love,love,n1
to,to,acp-p
you,you,pn
and,and,cc
will,will,vmb
instantly,instant,av_j
visit,visit,vvi
you,you,pn
Touch.,Touch.,n-ab
To,to,acp-p
make,make,vvi
up,up,acp-av
the,the,d
match,match,n1
with,with,acp-p
my,my,po
eldest,elder,j-s
daughter,daughter,n1
my,my,po
wife's,wife,n1g
Dilling,dill,n1_vg
whom,who,crq-r
she,she,pns
longs,long,vvz
to,to,acp-cs
call,call,vvi
Madam,madam,n1
He,he,pns
shall,shall,vmb
find,find,vvi
me,i,pno
unwillingly,unwilling,av_j
ready,ready,j
Boy,boy,n1
Exit,Exit,fw-la
Page,page,n1
there's,there|be,av|vvz
another,another,d
affliction,affliction,n1
too,too,av
As,as,acp-p
I,I,pns
have,have,vvb
two,two,crd
Prentices,prentice,n2
the,the,d
one,one,pi
of,of,acp-p
a,a,d
boundless,boundless,j
prodigality,prodigality,n1
the,the,d
other,other,pi_d
of,of,acp-p
a,a,d
most,most,av-s_d
hopeful,hopeful,j
Industry,industry,n1
So,so,av
have,have,vvb
I,I,pns
only,only,av_j
two,two,crd
daughters,daughter,n2
the,the,d
eldest,old,j-s
of,of,acp-p
a,a,d
proud,proud,j
ambition,ambition,n1
and,and,cc
nice,nice,j
wantonness,wantonness,n1
the,the,d
other,other,pi_d
of,of,acp-p
a,a,d
modest,modest,j
humility,humility,n1
and,and,cc
comely,comely,j
soberness,soberness,n1
The,the,d
one,one,pi
must,must,vmb
be,be,vvi
Ladyfied,ladyfy,vvn
forsooth,forsooth,uh
and,and,cc
be,be,vvi
attired,attire,vvn
just,just,av
to,to,acp-p
the,the,d
Court-cut,court-cut,zz
and,and,cc
long,long,j
tail,tail,n1
So,so,av
far,far,av_j
is,be,vvz
she,she,pns
ill,ill,av_j
natured,nature,j_vn
to,to,acp-p
the,the,d
place,place,n1
and,and,cc
means,mean,n2
of,of,acp-p
my,my,po
preferment,preferment,n1
and,and,cc
fortune,fortune,n1
that,that,cs
she,she,pns
throws,throw,vvz
all,all,d
the,the,d
contempt,contempt,n1
and,and,cc
despite,despite,n1
hatred,hatred,n1
itself,itself,px
can,can,vmb
cast,cast,vvi
upon,upon,acp-p
it,it,pn
Well,well,uh_mi
a,a,d
piece,piece,n1
of,of,acp-p
Land,land,n1
she,she,pns
has,have,vvz
was,it|be,pn|vvd
her,her,po
Grandmothers,grandmother,n2
gift,gift,n1
let,let,vvb
her,she,pno
and,and,cc
her,her,po
Sir,sir,n1
Petronel,petronel,n1
flash,flash,n1
out,out,av
that,that,d
But,but,acp-cc
as,as,acp-cs
for,for,acp-p
my,my,po
substance,substance,n1
she,she,pns
that,that,cs
scorns,scorn,vvz
me,i,pno
as,as,acp-cs
I,I,pns
am,be,vvm
a,a,d
Citizen,citizen,n1
and,and,cc
Tradesman,tradesman,n1
shall,shall,vmb
never,never,av-x
pamper,pamper,vvi
her,her,po
pride,pride,n1
with,with,acp-p
my,my,po
industry,industry,n1
shall,shall,vmb
never,never,av-x
use,use,vvi
me,i,pno
as,as,acp-p
men,man,n2
do,do,vvb
Foxes,fox,n2
keep,keep,vvb
themselves,themselves,px
warm,warm,j
in,in,acp-p
the,the,d
skin,skin,n1
and,and,cc
throw,throw,vvi
the,the,d
body,body,n1
that,that,cs
bore,bear,vvd
it,it,pn
to,to,acp-p
the,the,d
dunghill,dunghill,n1
I,I,pns
must,must,vmb
go,go,vvi
entertain,entertain,vvi
this,this,d
Sir,sir,n1
Petronel,petronel,n1
Goulding,Goulding,n1-nn
My,my,po
utmost,utmost,j
care's,care|be,n1|vvz
for,for,acp-p
thee,thou,pno
and,and,cc
only,only,av_j
trust,trust,vvi
in,in,acp-p
thee,thou,pno
look,look,vvb
to,to,acp-p
the,the,d
shop,shop,n1
as,as,acp-cs
for,for,acp-p
you,you,pn
Master,master,n1
Quicksilver,quicksilver,n1
think,think,vvb
of,of,acp-p
husks,husk,n2
for,for,acp-p
thy,thy,po
course,course,n1
is,be,vvz
running,run,vvg
directly,direct,av_j
to,to,acp-p
the,the,d
prodigals,prodigal,n2_j
hog's,hog,n1g
trough,trough,n1
husks,husk,n2
Sra.,Sra.,n-ab
Works,work,vvz
upon,upon,acp-p
that,that,d
now,now,av
Exit,Exit,fw-la
Tuch,Tuch,n1-nn
Quick.,Quick.,n-ab
marry,marry,uh
seek,seek,j
goodman,goodman,n1
flatcap,flatcap,n1
'sfoot,'sfoot,uh
though,though,cs
I,I,pns
am,be,vvm
a,a,d
prentice,prentice,n1
I,I,pns
can,can,vmb
give,give,vvi
arms,arm,n2
and,and,cc
my,my,po
father's,father|be,n1|vvz
a,a,d
justice,justice,n1
a,a,d
peace,peace,n1
by,by,acp-p
descent,descent,n1
and,and,cc
'zblood,'sblood,uh
Goul.,Goul.,n-ab
Fie,fie,uh
how,how,crq-q
you,you,pn
swear,swear,vvb
Qui.,Qui.,n-ab
'sfoot,'sfoot,uh
man,man,n1
I,I,pns
am,be,vvm
a,a,d
Gentleman,gentleman,n1
and,and,cc
may,may,vmb
swear,swear,vvi
by,by,acp-p
my,my,po
pedigree,pedigree,n1
God's,God|be,n1-nn|vvz
my,my,po
life,life,n1
Sirrah,sirrah,n1
Goulding,Goulding,n1-nn
wilt,will,vm2
be,be,vvi
ruled,rule,vvn
by,by,acp-p
a,a,d
fool,fool,n1
turn,turn,vvb
good,good,j
fellow,fellow,n1
turn,turn,vvb
swaggering,swagger,j_vg
gallant,gallant,n1_j
and,and,cc
let,let,vvb
the,the,d
Welkin,welkin,n1
roar,roar,vvi
and,and,cc
Erebus,Erebus,n1-nn
also,also,av
Look,look,vvb
not,not,xx
Westward,westward,av
to,to,acp-p
the,the,d
fall,fall,n1
of,of,acp-p
Don,don,n1
Phoebus,Phoebus,n1-nn
but,but,acp-cc
to,to,acp-p
the,the,d
East,east,n1
Eastward,eastward,av
ho,ho,uh
Where,where,crq-cs
radiant,radiant,j
beams,beam,n2
of,of,acp-p
lusty,lusty,j
Solemnising,solemnize,n1_vg
appear,appear,vvi
And,and,cc
bright,bright,j
Eovs,Eov,fw-la
makes,make,vvz
the,the,d
welkin,welkin,n1
clear,clear,j
We,we,pns
are,be,vvb
both,both,d
Gentlemen,gentleman,n2
and,and,cc
therefore,therefore,av
should,shall,vmd
be,be,vvi
no,no,d-x
coxcombs,coxcomb,n2
let's,let|we,vvb|pno
be,be,vvi
no,no,d-x
longer,long,j-c
fools,fool,n2
to,to,acp-p
this,this,d
flatcap,flatcap,n1
Touchstone,touchstone,n1-nn
Eastward,eastward,av
Bully,bully,n1
this,this,d
Satin,satin,n1
belly,belly,n1
and,and,cc
Canvas,canvas,n1
backed,back,vvn
Touchstone,touchstone,n1
'slife,'slife,uh
man,man,n1
his,his,po
father,father,n1
was,be,vvd
a,a,d
Maltman,maltman,n1
and,and,cc
his,his,po
mother,mother,n1
sold,sell,vvn
Gingerbread,gingerbread,n1
in,in,acp-p
Christchurch,christchurch,n1
Goul.,Goul.,n-ab
What,what,crq-q
would,will,vmd
ye,you,pn
ha',have,vvi
me,i,pno
do,do,vvi
Quick.,Quick.,n-ab
Why,why,crq-q
do,do,vvb
nothing,nothing,pi-x
be,be,vvb
like,like,acp-p
a,a,d
gentleman,gentleman,n1
be,be,vvb
idle,idle,j
the,the,d
curse,curse,n1
of,of,acp-p
man,man,n1
is,be,vvz
labour,labour,n1
Wipe,wipe,vvb
thy,thy,po
bum,bum,n1
with,with,acp-p
testons,teston,n2
and,and,cc
make,make,vvi
Ducks,duck,n2
and,and,cc
Drakes,drake,n2
with,with,acp-p
shillings,shilling,n2
What,what,crq-r
Eastward,eastward,av
ho,ho,uh
Wilt,will,vm2
thou,thou,pns
cry,cry,vvi
what,what,crq-q
is't,be|it,vvz|pn
ye,you,pn
lack,lack,vvi
stand,stand,vvb
with,with,acp-p
a,a,d
bare,bare,j
pate,pate,n1
and,and,cc
a,a,d
dropping,drop,j_vg
nose,nose,n1
under,under,acp-p
a,a,d
wooden,wooden,j
penthouse,penthouse,n1
and,and,cc
art,be,vv2
a,a,d
gentleman,gentleman,n1
wilt,will,vm2
thou,thou,pns
bear,bear,vvi
Tankards,tankard,n2
and,and,cc
mayst,may,vm2
bear,bear,vvi
Aims,aim,n2
be,be,vvb
ruled,rule,vvn
turn,turn,vvb
gallant,gallant,j
Eastward,eastward,av
ho,ho,uh
ta,ta,uh
lyre,lyre,n1
lyre,lyre,n1
ro,ro,uh
Who,who,crq-q
calls,call,vvz
jeronimo,jeronimo,n1-nn
speak,speak,vvb
here,here,av
I,I,pns
am,be,vvm
gods,god,n2
so,so,av
how,how,crq-cs
like,like,acp-p
a,a,d
sheep,sheep,n1
thou,thou,pns
look'st,look,vv2
a,a,d
my,my,po
conscience,conscience,n1
some,some,d
cowherd,cowherd,n1
begot,beget,vvd
thee,thou,pno
thou,thou,pns
Goulding,Goulding,n1-nn
of,of,acp-p
Goulding-hall,goulding-hall,n1-nn
ha,ha,uh
boy,boy,n1
Gou.,Gou.,n-ab
Go,go,vvb
ye,you,pn
are,be,vvb
a,a,d
prodigal,prodigal,j
coxcomb,coxcomb,n1
I,I,pns
a,a,d
cowherd's,cowherd,n1g
son,son,n1
because,because,acp-cs
I,I,pns
turn,turn,vvb
not,not,xx
a,a,d
drunken,drunken,j
whorehunting,whorehunting,j
rakehell,rakehell,n1
like,like,acp-p
thyself,thyself,px
Offers,offer,vvz
to,to,acp-cs
draw,draw,vvi
and,and,cc
Goulding,Goulding,n1-nn
trips,trip,vvz
up,up,acp-av
his,his,po
heels,heel,n2
and,and,cc
holds,hold,vvz
him,he,pno
Quick.,Quick.,n-ab
Rakehell,rakehell,n1
rakehell,rakehell,n1
Goul.,Goul.,n-ab
Pish,pish,uh
in,in,acp-p
soft,soft,j
terms,term,n2
ye,you,pn
are,be,vvb
a,a,d
cowardly,cowardly,j
bragging,brag,j_vg
boy,boy,n1
I'll,I|will,pns|vmb
ha',have,vvi
you,you,pn
whipped,whip,vvd
Quic.,Quic.,n-ab
Whipped,whip,vvn
that's,that|be,d|vvz
good,good,j
i'faith,i'faith,uh
untruss,untruss,vvi
me,i,pno
Goul.,Goul.,n-ab
No,no,uh-x
thou,thou,pns
wilt,will,vm2
undo,undo,vvi
thyself,thyself,px
Alas,Alas,uh
I,I,pns
behold,behold,vvb
thee,thou,pno
with,with,acp-p
pity,pity,n1
not,not,xx
with,with,acp-p
anger,anger,n1
thou,thou,pns
common,common,j
shot-clog,shot-clog,n1
gull,gull,n1
of,of,acp-p
all,all,d
companies,company,n2
methinks,methinks,vvb
I,I,pns
see,see,vvb
thee,thou,pno
already,already,av
walking,walk,vvg
in,in,acp-p
moor,moor,n1-nn
fields,field,n2
without,without,acp-p
a,a,d
Cloak,cloak,n1
with,with,acp-p
half,half,j
a,a,d
Hat,hat,n1
without,without,acp-p
a,a,d
band,band,n1
a,a,d
Doublet,doublet,n1
with,with,acp-p
three,three,crd
Buttons,button,n2
without,without,acp-p
a,a,d
girdle,girdle,n1
a,a,d
hose,hose,n1
