standard,lemma,postag
of,of,acp-p
my,my,po
heart,heart,n1
Be,be,vvb
Kent,Kent,n1-nn
unmannerly,unmannerly,j
When,when,crq-cs
Lear,Lear,n1-nn
is,be,vvz
mad,mad,j
What,what,crq-q
wouldst,will,vmd2
thou,thou,pns
do,do,vvi
old,old,j
man,man,n1
Think'st,think,vv2
thou,thou,pns
that,that,d
duty,duty,n1
shall,shall,vmb
have,have,vvi
dread,dread,n1
to,to,acp-cs
speak,speak,vvi
When,when,crq-cs
power,power,n1
to,to,acp-p
flattery,flattery,n1
bows,bow,vvz
To,to,acp-p
plainness,plainness,n1
honor's,honour|be,n1|vvz
bound,bind,vvn
When,when,crq-cs
majesty,majesty,n1
falls,fall,vvz
to,to,acp-p
folly,folly,n1
Reserve,reserve,vvb
thy,thy,po
state,state,n1
And,and,cc
in,in,acp-p
thy,thy,po
best,best,j-s
consideration,consideration,n1
check,check,vvb
This,this,d
hideous,hideous,j
rashness,rashness,n1
Answer,answer,vvb
my,my,po
life,life,n1
my,my,po
judgment,judgement,n1
Thy,thy,po
youngest,young,j-s
daughter,daughter,n1
does,do,vvz
not,not,xx
love,love,vvi
thee,thou,pno
least,least,d-s
Nor,nor,cc-x
are,be,vvb
those,those,d
empty-hearted,empty-hearted,j
whose,who,crq-rg
low,low,j
sounds,sound,n2
Reverb,reverb,vvb
no,no,d-x
hollowness,hollowness,n1
LEAR,,
Kent,Kent,n1-nn
on,on,acp-p
thy,thy,po
life,life,n1
no,no,av-x_d
more,more,av-c_d
KENT,,
My,my,po
life,life,n1
I,i,pns
never,never,av-x
held,hold,vvd
but,but,acp-p
as,as,acp-p
a,a,d
pawn,pawn,n1
To,to,acp-cs
wage,wage,vvi
against,against,acp-p
thine,thy,po
enemies,enemy,n2
nor,nor,cc-x
fear,fear,vvb
to,to,acp-cs
lose,lose,vvi
it,it,pn
Thy,thy,po
safety,safety,n1
being,be,vvg
motive,motive,n1
LEAR,,
Out,out,av
of,of,acp-p
my,my,po
sight,sight,n1
KENT,,
See,see,vvb
better,better,av-c_j
Lear,Lear,n1-nn
and,and,cc
let,let,vvb
me,i,pno
still,still,av
remain,remain,vvi
The,the,d
true,true,j
blank,blank,n1
of,of,acp-p
thine,thy,po
eye,eye,n1
LEAR,,
Now,now,av
by,by,acp-p
Apollo,Apollo,n1-nn
KENT,,
Now,now,av
by,by,acp-p
Apollo,Apollo,n1-nn
king,king,n1
Thou,thou,pns
swear'st,swear,vv2
thy,thy,po
gods,god,n2
in,in,acp-p
vain,vain,j
LEAR,,
O,oh,uh
vassal,vassal,n1
Miscreant,miscreant,n1
ALBANY/CORNWALL,,
Dear,dear,j
sir,sir,n1
forbear,forbear,vvb
KENT,,
Kill,kill,vvb
thy,thy,po
physician,physician,n1
and,and,cc
thy,thy,po
fee,fee,n1
bestow,bestow,vvb
Upon,upon,acp-p
the,the,d
foul,foul,j
disease,disease,n1
Revoke,revoke,vvb
thy,thy,po
gift,gift,n1
Or,or,cc
whilst,while,cs
I,i,pns
can,can,vmb
vent,vent,vvi
clamor,clamour,n1
from,from,acp-p
my,my,po
throat,throat,n1
I'll,i|will,pns|vmb
tell,tell,vvi
thee,thou,pno
thou,thou,pns
dost,do,vv2
evil,evil,j
LEAR,,
Hear,hear,vvi
me,i,pno
recreant,recreant,n1_j
on,on,acp-p
thine,thy,po
allegiance,allegiance,n1
hear,hear,vvb
me,i,pno
That,that,cs
thou,thou,pns
hast,have,vv2
sought,seek,vvn
to,to,acp-cs
make,make,vvi
us,we,pno
break,break,vvi
our,our,po
vows,vow,n1
Which,which,crq-r
we,we,pns
durst,dare,vvd
never,never,av-x
yet,yet,av
and,and,cc
with,with,acp-p
strained,strain,j_vn
pride,pride,n1
To,to,acp-cs
come,come,vvi
betwixt,betwixt,acp-p
our,our,po
sentence,sentence,n1
and,and,cc
our,our,po
power,power,n1
Which,which,crq-r
nor,nor,cc-x
our,our,po
nature,nature,n1
nor,nor,cc-x
our,our,po
place,place,n1
can,can,vmb
bear,bear,vvi
Our,our,po
potency,potency,n1
made,make,vvd
good,good,j
take,take,vvb
thy,thy,po
reward,reward,n1
Five,five,crd
days,day,n2
we,we,pns
do,do,vvb
allot,allot,vvi
thee,thou,pno
for,for,acp-p
provision,provision,n1
To,to,acp-cs
shield,shield,vvi
thee,thou,pno
from,from,acp-p
disasters,disaster,n2
of,of,acp-p
the,the,d
world,world,n1
And,and,cc
on,on,acp-p
the,the,d
sixth,six,ord
to,to,acp-cs
turn,turn,vvi
thy,thy,po
hated,hate,j_vn
back,back,n1
Upon,upon,acp-p
our,our,po
kingdom,kingdom,n1
If,if,cs
on,on,acp-p
the,the,d
tenth,ten,ord
day,day,n1
following,follow,vvg
Thy,thy,po
banished,banish,j_vn
trunk,trunk,n1
be,be,vvb
found,find,vvn
in,in,acp-p
our,our,po
dominions,dominion,n2
The,the,d
moment,moment,n1
is,be,vvz
thy,thy,po
death,death,n1
Away,away,av
By,by,acp-p
Jupiter,Jupiter,n1-nn
This,this,d
shall,shall,vmb
not,not,xx
be,be,vvi
revoked,revoke,vvn
KENT,,
Fare,fare,vvb
thee,thou,pno
well,well,av
king,king,n1
Sith,sith,acp-av
thus,thus,av
thou,thou,pns
wilt,will,vm2
appear,appear,vvi
Freedom,freedom,n1
lives,live,vvz
hence,hence,av
and,and,cc
banishment,banishment,n1
is,be,vvz
here,here,av
To,,
Cordelia,,
The,the,d
gods,god,n2
to,to,acp-p
their,their,po
dear,dear,j
shelter,shelter,n1
take,take,vvb
thee,thou,pno
maid,maid,n1
That,that,cs
justly,just,av_j
think'st,think,vv2
and,and,cc
hast,have,vv2
most,most,av-s_d
rightly,right,av_j
said,say,vvn
To,,
Goneril,,
and,,
Regan,,
And,and,cc
your,your,po
large,large,j
speeches,speech,n2
may,may,vmb
your,your,po
deeds,deed,n2
approve,approve,vvi
That,that,cs
good,good,j
effects,effect,n2
may,may,vmb
spring,spring,vvi
from,from,acp-p
words,word,n2
of,of,acp-p
love,love,n1
Thus,thus,av
Kent,Kent,n1-nn
O,oh,uh
princes,prince,n2
bids,bid,vvz
you,you,pn
all,all,av_d
adieu,adieu,uh_n
He'll,he|will,pns|vmb
shape,shape,vvi
his,his,po
old,old,j
course,course,n1
in,in,acp-p
a,a,d
country,country,n1
new,new,j
He,,
exits,,
Flourish,,
Enter,,
Gloucester,,
with,,
France,,
and,,
Burgundy,,
and,,
Attendants,,
GLOUCESTER,,
Here's,here|be,av|vvz
France,France,n1-nn
and,and,cc
Burgundy,Burgundy,n1-nn
my,my,po
noble,noble,j
lord,lord,n1
LEAR,,
My,my,po
lord,lord,n1
of,of,acp-p
Burgundy,Burgundy,n1-nn
We,we,pns
first,first,ord
address,address,vvb
toward,towards,acp-p
you,you,pn
who,who,crq-r
with,with,acp-p
this,this,d
king,king,n1
Hath,have,vvz
rivaled,rival,vvn
for,for,acp-p
our,our,po
daughter,daughter,n1
What,what,crq-q
in,in,acp-p
the,the,d
least,least,av-s_d
Will,will,vmb
you,you,pn
require,require,vvi
in,in,acp-p
present,present,j
dower,dower,n1
with,with,acp-p
her,she,pno
Or,or,cc
cease,cease,vvb
your,your,po
quest,quest,n1
of,of,acp-p
love,love,n1
BURGUNDY,,
Most,most,av-s_d
royal,royal,j
Majesty,majesty,n1
I,i,pns
crave,crave,vvb
no,no,av-x_d
more,more,d-c
than,than,cs
hath,have,vvz
your,your,po
Highness,highness,n1
offered,offer,vvn
Nor,nor,cc-x
will,will,vmb
you,you,pn
tender,tender,vvi
less,less,av-c_d
LEAR,,
Right,right,av_j
noble,noble,j
Burgundy,Burgundy,n1-nn
When,when,crq-cs
she,she,pns
was,be,vvd
dear,dear,j
to,to,acp-p
us,we,pno
we,we,pns
did,do,vvd
